county,office,district,party,candidate,votes,election_day,mail,provisional
Adams,Supervisor,Butler,,Undervotes,87,61,26,0
Adams,Auditor,6yr Butler,REP,BARBARA WALTER,531,402,128,1
Adams,Auditor,6yr Butler,,Write-ins,3,3,0,0
Adams,Auditor,6yr Butler,,Overvotes,0,0,0,0
Adams,Auditor,6yr Butler,,Undervotes,79,41,38,0
Adams,Auditor,4yr Butler,,Write-ins,37,29,8,0
Adams,Auditor,4yr Butler,,Overvotes,0,0,0,0
Adams,Auditor,4yr Butler,,Undervotes,576,417,158,1
Adams,Council Member,4yr Carroll Valley,REP,BRUCE CARR,501,427,72,2
Adams,Council Member,4yr Carroll Valley,REP,JOHN H SCHUBRING,475,409,64,2
Adams,Council Member,4yr Carroll Valley,REP,L MICHAEL WIGHT,464,391,71,2
Adams,Council Member,4yr Carroll Valley,REP,CODY GILBERT,466,401,63,2
Adams,Council Member,4yr Carroll Valley,,Write-ins,47,25,22,0
Adams,Council Member,4yr Carroll Valley,,Overvotes,0,0,0,0
Adams,Council Member,4yr Carroll Valley,,Undervotes,1379,779,588,12
Adams,Council Member,2yr Carroll Valley,REP,CATHERINE SCHUBRING,426,391,34,1
Adams,Council Member,2yr Carroll Valley,DEM,SARA M LAIRD,376,194,178,4
Adams,Council Member,2yr Carroll Valley,,Write-ins,2,2,0,0
Adams,Council Member,2yr Carroll Valley,,Overvotes,3,2,1,0
Adams,Council Member,2yr Carroll Valley,,Undervotes,26,19,7,0
Adams,School Director,at Large Fairfield Area,REP,ERICA BOLLINGER,1002,916,84,2
Adams,School Director,at Large Fairfield Area,DAR,LISA M STURGES,977,691,282,4
Adams,School Director,at Large Fairfield Area,REP,JAMES FISHER,935,852,81,2
Adams,School Director,at Large Fairfield Area,REP,MELISSA KEARCHNER,958,871,85,2
Adams,School Director,at Large Fairfield Area,DAR,JENNIFER HOLZ,815,552,262,1
Adams,School Director,at Large Fairfield Area,DEM,LAUREN KAYE CLARK,699,406,287,6
Adams,School Director,at Large Fairfield Area,DEM,LASHAY M KALATHAS,613,335,274,4
Adams,School Director,at Large Fairfield Area,DEM,KELLY CHRISTIANO,649,349,294,6
Adams,School Director,at Large Fairfield Area,,Write-ins,121,116,5,0
Adams,School Director,at Large Fairfield Area,,Overvotes,15,10,5,0
Adams,School Director,at Large Fairfield Area,,Undervotes,2166,1697,451,18
Adams,Supervisor,Conewago,REP,DONALD KNIGHT,777,572,203,2
Adams,Supervisor,Conewago,REP,BRENDAN MCCALL,733,579,152,2
Adams,Supervisor,Conewago,DEM,AVERLON HINDS,563,213,349,1
Adams,Supervisor,Conewago,LIB,NEIL BELLIVEAU,253,139,114,0
Adams,Supervisor,Conewago,,Write-ins,7,5,2,0
Adams,Supervisor,Conewago,,Overvotes,6,0,6,0
Adams,Supervisor,Conewago,,Undervotes,487,234,252,1
Adams,Auditor,4yr Conewago,LIB,NICHOLAS LIBERTY,927,597,328,2
Adams,Auditor,4yr Conewago,,Write-ins,23,15,8,0
Adams,Auditor,4yr Conewago,,Overvotes,0,0,0,0
Adams,Auditor,4yr Conewago,,Undervotes,463,259,203,1
Adams,Auditor,2yr Conewago,LIB,NEIL BELLIVEAU,929,598,329,2
Adams,Auditor,2yr Conewago,,Write-ins,26,15,11,0
Adams,Auditor,2yr Conewago,,Overvotes,0,0,0,0
Adams,Auditor,2yr Conewago,,Undervotes,458,258,199,1
Adams,School Director,Conewago Valley Region II,REP,LINDSAY KRUG,1009,827,179,3
Adams,School Director,Conewago Valley Region II,DEM,BETH FARNHAM,784,337,446,1
Adams,School Director,Conewago Valley Region II,,Write-ins,13,12,1,0
Adams,School Director,Conewago Valley Region II,,Overvotes,0,0,0,0
Adams,School Director,Conewago Valley Region II,,Undervotes,97,57,40,0
Adams,Supervisor,Cumberland,DAR,SHAUN PHIEL,1515,979,534,2
Adams,Supervisor,Cumberland,DAR,WARREN H SHEPPARD,1480,993,484,3
Adams,Supervisor,Cumberland,,Write-ins,52,39,13,0
Adams,Supervisor,Cumberland,,Overvotes,0,0,0,0
Adams,Supervisor,Cumberland,,Undervotes,1915,1275,633,7
Adams,Auditor,6yr Cumberland,,Write-ins,94,73,21,0
Adams,Auditor,6yr Cumberland,,Overvotes,0,0,0,0
Adams,Auditor,6yr Cumberland,,Undervotes,2387,1570,811,6
Adams,Auditor,4yr Cumberland,,Write-ins,80,63,17,0
Adams,Auditor,4yr Cumberland,,Overvotes,0,0,0,0
Adams,Auditor,4yr Cumberland,,Undervotes,2401,1580,815,6
Adams,School Director,at Large Gettysburg Area,DEM,ALICE BROADWAY,3433,1764,1657,12
Adams,School Director,at Large Gettysburg Area,DAR,AL MOYER,3622,2354,1258,10
Adams,School Director,at Large Gettysburg Area,DEM,ELIZABETH A BLANC,3193,1608,1574,11
Adams,School Director,at Large Gettysburg Area,REP,TIM SEIGMAN,3586,2855,725,6
Adams,School Director,at Large Gettysburg Area,DEM,RACHAEL STULL,2991,1519,1460,12
Adams,School Director,at Large Gettysburg Area,DAR,MICHAEL DICKERSON,3234,2119,1109,6
Adams,School Director,at Large Gettysburg Area,REP,MARTHA OBRYANT,3143,2574,562,7
Adams,School Director,at Large Gettysburg Area,REP,CYNTHIA E AYERS,3251,2673,570,8
Adams,School Director,at Large Gettysburg Area,,Write-ins,1987,1661,321,5
Adams,School Director,at Large Gettysburg Area,,Overvotes,50,30,20,0
Adams,School Director,at Large Gettysburg Area,,Undervotes,10680,7558,3084,38
Adams,Council Member,East Berlin,REP,ROBBIE TEAL,204,185,18,1
Adams,Council Member,East Berlin,DEM,ROBERT R LARSON JR,147,100,47,0
Adams,Council Member,East Berlin,,Write-ins,44,41,3,0
Adams,Council Member,East Berlin,,Overvotes,0,0,0,0
Adams,Council Member,East Berlin,,Undervotes,909,734,172,3
Adams,School Director,Bermudian Springs Region I,REP,CHAD MOWERY,623,554,68,1
Adams,School Director,Bermudian Springs Region I,DAR,BRIAN DAVIS,557,425,132,0
Adams,School Director,Bermudian Springs Region I,DEM,MELISSA ANN PERO,313,164,149,0
Adams,School Director,Bermudian Springs Region I,,Write-ins,10,6,4,0
Adams,School Director,Bermudian Springs Region I,,Overvotes,4,4,0,0
Adams,School Director,Bermudian Springs Region I,,Undervotes,487,369,117,1
Adams,Council Member,Fairfield,REP,PHYLLIS GILBERT,103,97,6,0
Adams,Council Member,Fairfield,DEM,SARAH C THOMAS,92,72,18,2
Adams,Council Member,Fairfield,DEM,PATRICIA T SMITH,87,67,18,2
Adams,Council Member,Fairfield,,Write-ins,54,50,4,0
Adams,Council Member,Fairfield,,Overvotes,0,0,0,0
Adams,Council Member,Fairfield,,Undervotes,304,270,30,4
Adams,Supervisor,Franklin,REP,MATTHEW G WILLIAMS,767,597,169,1
Adams,Supervisor,Franklin,PFF,AREND VISHER,402,296,104,2
Adams,Supervisor,Franklin,,Write-ins,6,4,2,0
Adams,Supervisor,Franklin,,Overvotes,1,0,1,0
Adams,Supervisor,Franklin,,Undervotes,116,40,76,0
Adams,Auditor,6yr Franklin,,Write-ins,57,41,15,1
Adams,Auditor,6yr Franklin,,Overvotes,0,0,0,0
Adams,Auditor,6yr Franklin,,Undervotes,1235,896,337,2
Adams,Auditor,4yr Franklin,,Write-ins,57,42,14,1
Adams,Auditor,4yr Franklin,,Overvotes,0,0,0,0
Adams,Auditor,4yr Franklin,,Undervotes,1235,895,338,2
Adams,Constable,Franklin,REP,CRAIG HARTLEY,1012,792,218,2
Adams,Constable,Franklin,,Write-ins,24,15,8,1
Adams,Constable,Franklin,,Overvotes,0,0,0,0
Adams,Constable,Franklin,,Undervotes,256,130,126,0
Adams,Supervisor,Freedom,DEM,PAUL KELLETT,183,145,37,1
Adams,Supervisor,Freedom,,Write-ins,10,10,0,0
Adams,Supervisor,Freedom,,Overvotes,0,0,0,0
Adams,Supervisor,Freedom,,Undervotes,91,78,12,1
Adams,Auditor,6yr Freedom,,Write-ins,5,2,3,0
Adams,Auditor,6yr Freedom,,Overvotes,0,0,0,0
Adams,Auditor,6yr Freedom,,Undervotes,279,231,46,2
Adams,Auditor,2yr Freedom,DEM,ELAINE FLOYD,155,114,39,2
Adams,Auditor,2yr Freedom,,Write-ins,1,1,0,0
Adams,Auditor,2yr Freedom,,Overvotes,0,0,0,0
Adams,Auditor,2yr Freedom,,Undervotes,128,118,10,0
Adams,Constable,Freedom,,Write-ins,6,6,0,0
Adams,Constable,Freedom,,Overvotes,0,0,0,0
Adams,Constable,Freedom,,Undervotes,278,227,49,2
Adams,Supervisor,Germany,REP,WESLEY J MCDANIEL,551,427,123,1
Adams,Supervisor,Germany,,Write-ins,7,3,4,0
Adams,Supervisor,Germany,,Overvotes,0,0,0,0
Adams,Supervisor,Germany,,Undervotes,133,48,85,0
Adams,Auditor,6yr Germany,,Write-ins,31,23,8,0
Adams,Auditor,6yr Germany,,Overvotes,0,0,0,0
Adams,Auditor,6yr Germany,,Undervotes,660,455,204,1
Adams,Auditor,2yr Germany,,Write-ins,25,19,6,0
Adams,Auditor,2yr Germany,,Overvotes,0,0,0,0
Adams,Auditor,2yr Germany,,Undervotes,666,459,206,1
Adams,Constable,Germany,REP,RAYMOND R SHORTT,556,426,129,1
Adams,Constable,Germany,,Write-ins,8,3,5,0
Adams,Constable,Germany,,Overvotes,0,0,0,0
Adams,Constable,Germany,,Undervotes,127,49,78,0
Adams,Council Member,at Large Gettysburg,DEM,CHAD ALAN CARR,883,579,301,3
Adams,Council Member,at Large Gettysburg,REP,KELLY KAISER,453,376,74,3
Adams,Council Member,at Large Gettysburg,,Write-ins,8,7,1,0
Adams,Council Member,at Large Gettysburg,,Overvotes,0,0,0,0
Adams,Council Member,at Large Gettysburg,,Undervotes,15,11,4,0
Adams,Council Member,Gettysburg 1,REP,PETER BALES,222,187,33,2
Adams,Council Member,Gettysburg 1,DEM,KIERSTAN BELLE,219,157,62,0
Adams,Council Member,Gettysburg 1,,Write-ins,21,18,3,0
Adams,Council Member,Gettysburg 1,,Overvotes,0,0,0,0
Adams,Council Member,Gettysburg 1,,Undervotes,42,28,12,2
Adams,Council Member,Gettysburg 2,DEM,MATTHEW MOON,261,186,75,0
Adams,Council Member,Gettysburg 2,REP,SHELLEY S KNOUSE,103,84,19,0
Adams,Council Member,Gettysburg 2,,Write-ins,1,1,0,0
Adams,Council Member,Gettysburg 2,,Overvotes,0,0,0,0
Adams,Council Member,Gettysburg 2,,Undervotes,2,1,1,0
Adams,Council Member,Gettysburg 3,DEM,ALISHA SANDERS,293,152,139,2
Adams,Council Member,Gettysburg 3,REP,BRIAN HODGES,188,154,34,0
Adams,Council Member,Gettysburg 3,,Write-ins,2,2,0,0
Adams,Council Member,Gettysburg 3,,Overvotes,0,0,0,0
Adams,Council Member,Gettysburg 3,,Undervotes,5,3,2,0
Adams,Supervisor,Hamilton,REP,RYAN M GROFT,467,395,72,0
Adams,Supervisor,Hamilton,,Write-ins,9,6,3,0
Adams,Supervisor,Hamilton,,Overvotes,0,0,0,0
Adams,Supervisor,Hamilton,,Undervotes,110,45,65,0
Adams,Auditor,6yr Hamilton,REP,KELLY STONEMETZ,469,394,75,0
Adams,Auditor,6yr Hamilton,,Write-ins,5,5,0,0
Adams,Auditor,6yr Hamilton,,Overvotes,0,0,0,0
Adams,Auditor,6yr Hamilton,,Undervotes,112,47,65,0
Adams,Auditor,2yr Hamilton,REP,DONNA L VACEK,465,392,73,0
Adams,Auditor,2yr Hamilton,,Write-ins,5,5,0,0
Adams,Auditor,2yr Hamilton,,Overvotes,0,0,0,0
Adams,Auditor,2yr Hamilton,,Undervotes,116,49,67,0
Adams,Constable,Hamilton,,Write-ins,58,54,4,0
Adams,Constable,Hamilton,,Overvotes,0,0,0,0
Adams,Constable,Hamilton,,Undervotes,528,392,136,0
Adams,School Director,Bermudian Springs Region III,DAR,DANIEL CHUBB,1045,793,251,1
Adams,School Director,Bermudian Springs Region III,,Write-ins,22,19,3,0
Adams,School Director,Bermudian Springs Region III,,Overvotes,0,0,0,0
Adams,School Director,Bermudian Springs Region III,,Undervotes,174,94,80,0
Adams,Supervisor,Hamiltonban,REP,EDWARD SPENCE JR,314,273,39,2
Adams,Supervisor,Hamiltonban,REP,RYAN PICARELLI,280,236,42,2
Adams,Supervisor,Hamiltonban,,Write-ins,7,4,3,0
Adams,Supervisor,Hamiltonban,,Overvotes,0,0,0,0
Adams,Supervisor,Hamiltonban,,Undervotes,341,195,146,0
Adams,Tax Collector,Hamiltonban,DEM,LASHAY M KALATHAS,290,198,90,2
Adams,Tax Collector,Hamiltonban,,Write-ins,14,13,1,0
Adams,Tax Collector,Hamiltonban,,Overvotes,0,0,0,0
Adams,Tax Collector,Hamiltonban,,Undervotes,167,143,24,0
Adams,Auditor,Hamiltonban,,Write-ins,22,19,3,0
Adams,Auditor,Hamiltonban,,Overvotes,0,0,0,0
Adams,Auditor,Hamiltonban,,Undervotes,449,335,112,2
Adams,Constable,Hamiltonban,,Write-ins,206,202,2,2
Adams,Constable,Hamiltonban,,Overvotes,0,0,0,0
Adams,Constable,Hamiltonban,,Undervotes,265,152,113,0
Adams,Supervisor,Highland,,Write-ins,100,92,7,1
Adams,Supervisor,Highland,,Overvotes,0,0,0,0
Adams,Supervisor,Highland,,Undervotes,205,138,67,0
Adams,Auditor,Highland,,Write-ins,12,10,2,0
Adams,Auditor,Highland,,Overvotes,0,0,0,0
Adams,Auditor,Highland,,Undervotes,293,220,72,1
Adams,Supervisor,Huntington,REP,DAVID BOYER,414,359,55,0
Adams,Supervisor,Huntington,,Write-ins,36,30,6,0
Adams,Supervisor,Huntington,,Overvotes,0,0,0,0
Adams,Supervisor,Huntington,,Undervotes,55,29,25,1
Adams,Auditor,6yr Huntington,REP,SUZY HEILMAN,406,353,53,0
Adams,Auditor,6yr Huntington,,Write-ins,34,31,3,0
Adams,Auditor,6yr Huntington,,Overvotes,0,0,0,0
Adams,Auditor,6yr Huntington,,Undervotes,65,34,30,1
