county,office,district,party,candidate,votes,election_day,mail,provisional
Adams,Ballots Cast - Blank,,,,2,0,0,2
Adams,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,2197,915,1278,4
Adams,Justice of the Supreme Court,,DEM,DEBBIE KUNSELMAN,2305,908,1395,2
Adams,Justice of the Supreme Court,,DEM,Write-ins,15,10,5,0
Adams,Judge of the Superior Court,,DEM,PAT DUGAN,1554,613,938,3
Adams,Judge of the Superior Court,,DEM,TIMIKA LANE,2607,956,1645,6
Adams,Judge of the Superior Court,,DEM,JILL BECK,3303,1281,2020,2
Adams,Judge of the Superior Court,,DEM,Write-ins,26,14,12,0
Adams,Judge of the Commonwealth Court,,DEM,MATT WOLF,2275,943,1328,4
Adams,Judge of the Commonwealth Court,,DEM,BRYAN NEFT,2059,782,1275,2
Adams,Judge of the Commonwealth Court,,DEM,Write-ins,18,9,9,0
Adams,County Commissioner,,DEM,MARTY QUALLY,4186,1687,2492,7
Adams,County Commissioner,,DEM,ROBERT ALBERT SMITH,2512,918,1591,3
Adams,County Commissioner,,DEM,Write-ins,51,19,32,0
Adams,Prothonotary,,DEM,Write-ins,121,49,72,0
Adams,Register and Recorder,,DEM,Write-ins,116,52,64,0
Adams,District Attorney,,DEM,Write-ins,165,73,92,0
Adams,Coroner,,DEM,Write-ins,133,71,62,0
Adams,Controller,,DEM,Write-ins,116,52,64,0
Adams,Magisterial District Judge,District 51-3-03,DEM,TONY J LITTLE,928,358,570,0
Adams,Magisterial District Judge,District 51-3-03,DEM,Write-ins,4,2,2,0
Adams,Magisterial District Judge,District 51-3-04,DEM,MARK BEAUCHAT,1171,478,692,1
Adams,Magisterial District Judge,District 51-3-04,DEM,Write-ins,8,4,4,0
Adams,Council Member,Abbottstown,DEM,Write-ins,5,4,1,0
Adams,Tax Collector,Abbottstown,DEM,Write-ins,1,1,0,0
Adams,Council Member,4yr Arendtsville,DEM,Write-ins,5,5,0,0
Adams,Council Member,2yr Arendtsville,DEM,Write-ins,0,0,0,0
Adams,Tax Collector,Arendtsville,DEM,Write-ins,1,0,1,0
Adams,Mayor,Bendersville,DEM,Write-ins,1,1,0,0
Adams,Council Member,4yr Bendersville,DEM,SCOTT HOWELL,12,10,2,0
Adams,Council Member,4yr Bendersville,DEM,DANIEL A KUHN,11,9,2,0
Adams,Council Member,4yr Bendersville,DEM,MARTHA B SCHRIVER,11,9,2,0
Adams,Council Member,4yr Bendersville,DEM,Write-ins,2,2,0,0
Adams,Council Member,2yr Bendersville,DEM,Write-ins,1,1,0,0
Adams,Tax Collector,Bendersville,DEM,Write-ins,0,0,0,0
