county,office,district,party,candidate,votes,election_day,mail,provisional
Schuylkill,Supervisor V1 6yr Branch Twp.,,DEM/REP,"David M. Schultz, Sr.",446,349,96,1
Schuylkill,Supervisor V1 6yr Branch Twp.,,,Write-ins,20,13,7,0
Schuylkill,Supervisor V1 6yr Butler Twp.,,REP,Kate Staudenmeier,962,828,131,3
Schuylkill,Supervisor V1 6yr Butler Twp.,,,Write-ins,38,30,8,0
Schuylkill,Supervisor V1 6yr Cass Twp.,,REP,Jim Garraway,292,237,54,1
Schuylkill,Supervisor V1 6yr Cass Twp.,,,Write-ins,17,12,5,0
Schuylkill,Supervisor V1 6yr Delano Twp.,,DEM,Justin Mroczka,70,55,15,0
Schuylkill,Supervisor V1 6yr Delano Twp.,,,Write-ins,0,0,0,0
Schuylkill,Supervisor V1 6yr East Norwegian Twp.,,DEM,Robert Shellhammer,242,164,78,0
Schuylkill,Supervisor V1 6yr East Norwegian Twp.,,,Write-ins,14,12,2,0
Schuylkill,Supervisor V1 6yr Mahanoy Twp.,,REP,Tony Merchlinsky,148,105,43,0
Schuylkill,Supervisor V1 6yr Mahanoy Twp.,,,Write-ins,52,50,2,0
Schuylkill,Supervisor V1 6yr New Castle Twp.,,DEM,Karen Geiger,49,40,9,0
Schuylkill,Supervisor V1 6yr New Castle Twp.,,REP,"David Long, Sr.",39,32,6,1
Schuylkill,Supervisor V1 6yr New Castle Twp.,,,Write-ins,0,0,0,0
Schuylkill,Supervisor V1 6yr Norwegian Twp.,,DEM/REP,Michael C. Miller,712,605,107,0
Schuylkill,Supervisor V1 6yr Norwegian Twp.,,,Write-ins,24,21,3,0
Schuylkill,Supervisor V1 6yr Reilly Twp.,,REP,Laurie Ruch,161,150,11,0
Schuylkill,Supervisor V1 6yr Reilly Twp.,,,Write-ins,1,0,1,0
Schuylkill,Supervisor V1 6yr Ryan Twp.,,REP,Lori A. Feldish-Ludinsky,390,343,46,1
Schuylkill,Supervisor V1 6yr Ryan Twp.,,,Write-ins,11,10,1,0
Schuylkill,Supervisor V1 6yr West Mahanoy Twp.,,DEM,Paul Pepper Martin,426,322,104,0
Schuylkill,Supervisor V1 6yr West Mahanoy Twp.,,,Write-ins,107,99,8,0
Schuylkill,Supervisor V1 6yr East Brunswick Twp.,,REP,Thomas W. Strause,316,270,46,0
Schuylkill,Supervisor V1 6yr East Brunswick Twp.,,,Write-ins,164,161,3,0
Schuylkill,Supervisor V1 6yr East Union Twp.,,DEM/REP,Kyle Mummey,400,320,80,0
Schuylkill,Supervisor V1 6yr East Union Twp.,,,Write-ins,39,29,10,0
Schuylkill,Supervisor V1 6yr Kline Twp.,,REP,"Gary Perna, Jr.",306,249,57,0
Schuylkill,Supervisor V1 6yr Kline Twp.,,,Write-ins,11,8,3,0
Schuylkill,Supervisor V1 6yr North Union Twp.,,DEM,Holly Teter,172,128,44,0
Schuylkill,Supervisor V1 6yr North Union Twp.,,REP,Bryan Flaim,201,182,18,1
Schuylkill,Supervisor V1 6yr North Union Twp.,,,Write-ins,2,2,0,0
Schuylkill,Supervisor V1 6yr Rush Twp.,,DEM/REP,James M. Stewart,864,668,195,1
Schuylkill,Supervisor V1 6yr Rush Twp.,,,Write-ins,22,16,5,1
Schuylkill,Supervisor V1 6yr Schuylkill Twp.,,DEM/REP,Charles Hosler,218,170,48,0
Schuylkill,Supervisor V1 6yr Schuylkill Twp.,,,Write-ins,182,159,23,0
Schuylkill,Supervisor V1 6yr Union Twp.,,DEM,David Briggs,229,185,44,0
Schuylkill,Supervisor V1 6yr Union Twp.,,REP,Jordan J. Milewski,241,223,18,0
Schuylkill,Supervisor V1 6yr Union Twp.,,,Write-ins,0,0,0,0
Schuylkill,Supervisor V1 6yr Walker Twp.,,REP,"Larry N. Bensinger, Jr.",134,112,22,0
Schuylkill,Supervisor V1 6yr Walker Twp.,,,Write-ins,180,172,8,0
Schuylkill,Supervisor V1 6yr West Brunswick Twp.,,REP,Peggy Pritchard,831,673,157,1
Schuylkill,Supervisor V1 6yr West Brunswick Twp.,,,Write-ins,22,16,6,0
Schuylkill,Supervisor V1 6yr West Penn Twp.,,DEM/REP,Thomas Ackerman,1138,921,217,0
Schuylkill,Supervisor V1 6yr West Penn Twp.,,,Write-ins,12,12,0,0
Schuylkill,Supervisor V1 6yr Barry Twp.,,REP,Morgan Yarnall,274,246,27,1
Schuylkill,Supervisor V1 6yr Barry Twp.,,,Write-ins,7,7,0,0
Schuylkill,Supervisor V1 6yr Eldred Twp.,,REP,Joshua A. Zartman,212,185,27,0
Schuylkill,Supervisor V1 6yr Eldred Twp.,,,Write-ins,0,0,0,0
Schuylkill,Supervisor V1 6yr Foster Twp.,,DEM,Robert Halupa,73,57,16,0
Schuylkill,Supervisor V1 6yr Foster Twp.,,REP,Rich Zula,78,66,11,1
Schuylkill,Supervisor V1 6yr Foster Twp.,,,Write-ins,0,0,0,0
Schuylkill,Supervisor V1 6yr Frailey Twp.,,REP,"Ricky Allen Ney, Jr.",76,73,3,0
Schuylkill,Supervisor V1 6yr Frailey Twp.,,,Write-ins,9,9,0,0
Schuylkill,Supervisor V1 6yr Hubley Twp.,,REP,Keith E. Masser,170,150,20,0
Schuylkill,Supervisor V1 6yr Hubley Twp.,,,Write-ins,13,6,7,0
Schuylkill,Supervisor V1 6yr North Manheim Twp.,,DEM/REP,"Ralph Thomas, Jr.",946,726,220,0
Schuylkill,Supervisor V1 6yr North Manheim Twp.,,,Write-ins,17,13,4,0
Schuylkill,Supervisor V1 6yr Pine Grove Twp.,,DEM,Joseph Fegley,568,408,158,2
Schuylkill,Supervisor V1 6yr Pine Grove Twp.,,REP,Chelsea Klinger,650,524,123,3
Schuylkill,Supervisor V1 6yr Pine Grove Twp.,,,Write-ins,4,4,0,0
Schuylkill,Supervisor V1 6yr Porter Twp.,,REP,Gary Bender,454,405,49,0
Schuylkill,Supervisor V1 6yr Porter Twp.,,,Write-ins,37,29,8,0
Schuylkill,Supervisor V1 6yr South Manheim Twp.,,REP,Jack Brennan,641,505,136,0
Schuylkill,Supervisor V1 6yr South Manheim Twp.,,,Write-ins,12,8,4,0
Schuylkill,Supervisor V1 6yr Tremont Twp.,,REP,Lawrence W. Bender,52,48,4,0
Schuylkill,Supervisor V1 6yr Tremont Twp.,,,Write-ins,1,1,0,0
Schuylkill,Supervisor V1 6yr Upper Mahantongo Twp.,,,Write-ins,27,24,3,0
Schuylkill,Supervisor V1 6yr Washington Twp.,,DEM/REP,Lynn A. Brown,806,678,127,1
Schuylkill,Supervisor V1 6yr Washington Twp.,,,Write-ins,17,11,6,0
Schuylkill,Supervisor V1 6yr Wayne Twp.,,REP,Kent Heffner,1242,1042,195,5
Schuylkill,Supervisor V1 6yr Wayne Twp.,,,Write-ins,21,14,7,0
Schuylkill,Supervisor V1 4yr Delano Twp.,,REP,Justin Hall,80,66,14,0
Schuylkill,Supervisor V1 4yr Delano Twp.,,,Write-ins,0,0,0,0
Schuylkill,Supervisor V1 4yr Reilly Twp.,,DEM,Joseph Karmazin,146,132,14,0
Schuylkill,Supervisor V1 4yr Reilly Twp.,,,Write-ins,10,10,0,0
Schuylkill,Supervisor V1 2yr Butler Twp.,,REP,Patrick E. Coyle,938,806,128,4
Schuylkill,Supervisor V1 2yr Butler Twp.,,,Write-ins,29,23,6,0
Schuylkill,Supervisor V1 2yr West Mahanoy Twp.,,REP,Tony Gladski,533,438,95,0
Schuylkill,Supervisor V1 2yr West Mahanoy Twp.,,,Write-ins,31,26,5,0
Schuylkill,Supervisor V1 2yr Union TWP,,REP,Jeffrey Ambrose,415,364,51,0
Schuylkill,Supervisor V1 2yr Union TWP,,,Write-ins,6,6,0,0
Schuylkill,Tax Collector Ashland,,DEM,Joanne Vaughn,262,220,42,0
Schuylkill,Tax Collector Ashland,,REP,Warren Lane,252,214,38,0
Schuylkill,Tax Collector Ashland,,,Write-ins,12,6,6,0
Schuylkill,Tax Collector Blythe Twp.,,DEM,Michele M. Zembas,164,119,44,1
Schuylkill,Tax Collector Blythe Twp.,,,Write-ins,1,1,0,0
Schuylkill,Tax Collector Branch Twp.,,DEM/REP,Gail Barber Bedford,514,395,118,1
Schuylkill,Tax Collector Branch Twp.,,,Write-ins,3,2,1,0
Schuylkill,Tax Collector Butler Twp.,,DEM/REP,Patricia A. Burns,614,458,153,3
Schuylkill,Tax Collector Butler Twp.,,,Write-ins,448,436,10,2
Schuylkill,Tax Collector Cass Twp.,,DEM/REP,Barbara J. Conville,380,293,85,2
Schuylkill,Tax Collector Cass Twp.,,,Write-ins,2,0,2,0
Schuylkill,Tax Collector Delano Twp.,,REP,Holly A. Keating,85,68,17,0
Schuylkill,Tax Collector Delano Twp.,,,Write-ins,0,0,0,0
Schuylkill,Tax Collector East Norwegian Twp.,,DEM/REP,Ann Marie Deriscavage,294,202,92,0
Schuylkill,Tax Collector East Norwegian Twp.,,,Write-ins,17,16,1,0
Schuylkill,Tax Collector Frackville,,DEM/REP,Janice R. Huth,908,733,175,0
Schuylkill,Tax Collector Frackville,,,Write-ins,15,13,2,0
Schuylkill,Tax Collector Gilberton,,DEM,Deborah D. Malloy,149,120,29,0
Schuylkill,Tax Collector Gilberton,,,Write-ins,9,9,0,0
Schuylkill,Tax Collector Girardville,,DEM/REP,Annetta Whitecavage,268,222,45,1
Schuylkill,Tax Collector Girardville,,,Write-ins,5,3,2,0
Schuylkill,Tax Collector Gordon,,REP,Stacy Lavas,197,166,31,0
Schuylkill,Tax Collector Gordon,,,Write-ins,3,2,1,0
Schuylkill,Tax Collector Mahanoy City,,DEM,Teckla McCabe,419,308,111,0
Schuylkill,Tax Collector Mahanoy City,,,Write-ins,19,16,3,0
Schuylkill,Tax Collector Mahanoy Twp.,,DEM,Wendy L. Pangonis,215,153,62,0
Schuylkill,Tax Collector Mahanoy Twp.,,,Write-ins,6,6,0,0
Schuylkill,Tax Collector Middleport,,DEM,Marian Donlin,77,60,17,0
Schuylkill,Tax Collector Middleport,,,Write-ins,1,1,0,0
Schuylkill,Tax Collector Minersville,,DEM/REP,Heidi Hashin,744,577,167,0
Schuylkill,Tax Collector Minersville,,,Write-ins,11,9,2,0
Schuylkill,Tax Collector New Castle Twp.,,DEM,Alyssa Geiger,75,62,12,1
Schuylkill,Tax Collector New Castle Twp.,,,Write-ins,1,0,1,0
Schuylkill,Tax Collector New Philadelphia,,DEM,Lisa Schenck,226,176,50,0
Schuylkill,Tax Collector New Philadelphia,,,Write-ins,8,8,0,0
Schuylkill,Tax Collector Norwegian Twp.,,DEM/REP,Krista A. Schaeffer,764,654,110,0
Schuylkill,Tax Collector Norwegian Twp.,,,Write-ins,4,3,1,0
Schuylkill,Tax Collector Palo Alto,,DEM,Anna M. Cook,190,163,27,0
Schuylkill,Tax Collector Palo Alto,,,Write-ins,3,2,1,0
Schuylkill,Tax Collector Port Carbon,,DEM/REP,MaryJo Ferraro,416,329,87,0
Schuylkill,Tax Collector Port Carbon,,,Write-ins,5,5,0,0
Schuylkill,Tax Collector Reilly Twp.,,DEM,Mary Ann Matukewicz,157,142,15,0
Schuylkill,Tax Collector Reilly Twp.,,,Write-ins,3,3,0,0
Schuylkill,Tax Collector Ryan Twp.,,DEM/REP,Mary T. Peca,446,373,72,1
Schuylkill,Tax Collector Ryan Twp.,,,Write-ins,3,3,0,0
Schuylkill,Tax Collector Saint Clair,,DEM/REP,William Umbenhaur,725,578,146,1
Schuylkill,Tax Collector Saint Clair,,,Write-ins,12,12,0,0
Schuylkill,Tax Collector Shenandoah,,DEM/REP,Donna Wonderlick Kulpowicz,541,456,84,1
Schuylkill,Tax Collector Shenandoah,,,Write-ins,6,6,0,0
Schuylkill,Tax Collector West Mahanoy Twp.,,DEM/REP,Jennifer M. Grochowski,602,480,122,0
Schuylkill,Tax Collector West Mahanoy Twp.,,,Write-ins,12,10,2,0
Schuylkill,Tax Collector Auburn,,REP,Marlene Naftzinger,161,138,23,0
Schuylkill,Tax Collector Auburn,,,Write-ins,3,2,1,0
Schuylkill,Tax Collector Coaldale,,DEM/REP,Kim Gavornik,376,292,84,0
Schuylkill,Tax Collector Coaldale,,,Write-ins,11,9,2,0
Schuylkill,Tax Collector Deer Lake,,,Write-ins,11,9,2,0
Schuylkill,Tax Collector East Brunswick Twp.,,REP,Charlene Hoffman,553,483,70,0
Schuylkill,Tax Collector East Brunswick Twp.,,,Write-ins,1,0,1,0
Schuylkill,Tax Collector East Union Twp.,,DEM/REP,Vicki L. Bevans,482,377,105,0
Schuylkill,Tax Collector East Union Twp.,,,Write-ins,3,3,0,0
Schuylkill,Tax Collector Kline Twp.,,REP,Stephen J. Sheer,317,261,56,0
Schuylkill,Tax Collector Kline Twp.,,,Write-ins,5,5,0,0
Schuylkill,Tax Collector Landingville,,,Write-ins,6,6,0,0
Schuylkill,Tax Collector McAdoo,,DEM/REP,Andrew T. DeBalko,336,255,80,1
Schuylkill,Tax Collector McAdoo,,,Write-ins,7,6,1,0
Schuylkill,Tax Collector New Ringgold,,REP,Corriann Myers,57,52,5,0
Schuylkill,Tax Collector New Ringgold,,,Write-ins,1,1,0,0
Schuylkill,Tax Collector North Union Twp.,,REP,Julee Bott,342,288,53,1
Schuylkill,Tax Collector North Union Twp.,,,Write-ins,5,3,2,0
Schuylkill,Tax Collector Port Clinton,,,Write-ins,4,4,0,0
Schuylkill,Tax Collector Ringtown,,REP,Shirley M. Gilbert,207,175,32,0
Schuylkill,Tax Collector Ringtown,,,Write-ins,1,1,0,0
Schuylkill,Tax Collector Rush Twp.,,DEM/REP,Michelle Kabilko,951,736,214,1
Schuylkill,Tax Collector Rush Twp.,,,Write-ins,6,4,1,1
Schuylkill,Tax Collector Schuylkill Twp.,,DEM/REP,Frank Fabrizio,382,315,66,1
Schuylkill,Tax Collector Schuylkill Twp.,,,Write-ins,5,3,2,0
Schuylkill,Tax Collector Tamaqua,,DEM/REP,Pamela J. McCullion,1208,998,210,0
Schuylkill,Tax Collector Tamaqua,,,Write-ins,6,4,2,0
Schuylkill,Tax Collector Union Twp.,,REP,Barbara A. Osilka,430,380,50,0
Schuylkill,Tax Collector Union Twp.,,,Write-ins,5,5,0,0
Schuylkill,Tax Collector Walker Twp.,,REP,Diane Yvonne Malay,319,285,34,0
Schuylkill,Tax Collector Walker Twp.,,,Write-ins,1,0,1,0
Schuylkill,Tax Collector West Brunswick Twp.,,REP,Joy Noecker,918,724,193,1
Schuylkill,Tax Collector West Brunswick Twp.,,,Write-ins,12,10,2,0
Schuylkill,Tax Collector West Penn Twp.,,DEM/REP,Helene Zeigler,1255,1015,240,0
Schuylkill,Tax Collector West Penn Twp.,,,Write-ins,9,7,2,0
Schuylkill,Tax Collector Barry Twp.,,DEM/REP,Heather Bixler,281,247,33,1
Schuylkill,Tax Collector Barry Twp.,,,Write-ins,2,2,0,0
Schuylkill,Tax Collector Cressona,,REP,Regina M. Sonon,318,278,40,0
Schuylkill,Tax Collector Cressona,,,Write-ins,6,5,1,0
Schuylkill,Tax Collector Eldred Twp.,,REP,Andrea Jerome,209,181,28,0
Schuylkill,Tax Collector Eldred Twp.,,,Write-ins,3,3,0,0
Schuylkill,Tax Collector Foster Twp.,,,Write-ins,90,71,19,0
Schuylkill,Tax Collector Frailey Twp.,,REP,Shandra Allar,86,79,7,0
Schuylkill,Tax Collector Frailey Twp.,,,Write-ins,3,3,0,0
Schuylkill,Tax Collector Hegins Twp.,,REP,Connie M. Reed,814,707,106,1
Schuylkill,Tax Collector Hegins Twp.,,,Write-ins,8,5,3,0
Schuylkill,Tax Collector Hubley Twp.,,REP,Brenda Zechman,183,161,22,0
Schuylkill,Tax Collector Hubley Twp.,,,Write-ins,7,2,5,0
Schuylkill,Tax Collector Mechanicsville,,REP,Alicia Beach,100,80,20,0
Schuylkill,Tax Collector Mechanicsville,,,Write-ins,3,3,0,0
Schuylkill,Tax Collector Mt. Carbon,,,Write-ins,4,1,3,0
Schuylkill,Tax Collector North Manheim Twp.,,DEM/REP,Peter Tobash,984,756,228,0
Schuylkill,Tax Collector North Manheim Twp.,,,Write-ins,13,9,4,0
Schuylkill,Tax Collector Orwigsburg,,DEM/REP,Colleen A. Hoptak,726,571,155,0
Schuylkill,Tax Collector Orwigsburg,,,Write-ins,8,5,3,0
Schuylkill,Tax Collector Pine Grove,,REP,Katie P. Burke,441,380,61,0
Schuylkill,Tax Collector Pine Grove,,,Write-ins,7,4,3,0
Schuylkill,Tax Collector Pine Grove Twp.,,REP,Mayanna S. Kroh,1116,873,238,5
Schuylkill,Tax Collector Pine Grove Twp.,,,Write-ins,5,2,3,0
Schuylkill,Tax Collector Porter Twp.,,REP,Krista L. Keisling,505,451,54,0
Schuylkill,Tax Collector Porter Twp.,,,Write-ins,11,5,6,0
Schuylkill,Tax Collector Schuylkill Haven,,DEM/REP,Edward Jake Whetstone,1109,946,160,3
Schuylkill,Tax Collector Schuylkill Haven,,,Write-ins,14,11,3,0
Schuylkill,Tax Collector South Manheim Twp.,,REP,Kelly Handling,700,532,168,0
Schuylkill,Tax Collector South Manheim Twp.,,,Write-ins,7,6,1,0
Schuylkill,Tax Collector Tower City,,REP,Cynthia K. Donton,260,233,27,0
Schuylkill,Tax Collector Tower City,,,Write-ins,2,1,1,0
Schuylkill,Tax Collector Tremont,,REP,Kathleen Krammes,347,279,67,1
Schuylkill,Tax Collector Tremont,,,Write-ins,2,1,1,0
Schuylkill,Tax Collector Tremont Twp.,,REP,Nicole Bender,51,47,4,0
Schuylkill,Tax Collector Tremont Twp.,,,Write-ins,0,0,0,0
Schuylkill,Tax Collector Upper Mahantongo Twp.,,REP,Richard Williard,137,117,20,0
Schuylkill,Tax Collector Upper Mahantongo Twp.,,,Write-ins,1,1,0,0
Schuylkill,Tax Collector Washington Twp.,,DEM/REP,Keith L. Heinbach,845,703,141,1
Schuylkill,Tax Collector Washington Twp.,,,Write-ins,12,11,1,0
Schuylkill,Tax Collector Wayne Twp.,,REP,Joan M. Geary,1246,1027,216,3
Schuylkill,Tax Collector Wayne Twp.,,,Write-ins,37,26,9,2
Schuylkill,Tax Collector Wayne Twp.,,DEM,John F. Reilly,287,233,53,1
Schuylkill,Tax Collector Wayne Twp.,,DEM,"Edward P. Moran, Jr.",199,156,42,1
Schuylkill,Tax Collector Wayne Twp.,,DEM,Donna Salem,201,168,32,1
Schuylkill,Tax Collector Wayne Twp.,,REP,"Adam J. Bernodin, Jr.",379,321,57,1
Schuylkill,Tax Collector Wayne Twp.,,REP,Francis E. Menne,284,242,42,0
Schuylkill,Tax Collector Wayne Twp.,,REP,Julie Pohl,242,210,32,0
Schuylkill,Tax Collector Wayne Twp.,,REP,Charles J. Schmoltze,259,222,37,0
Schuylkill,Tax Collector Wayne Twp.,,,Write-ins,25,17,8,0
Schuylkill,Tax Collector Wayne Twp.,,DEM,Stephen Tertel,536,417,119,0
Schuylkill,Tax Collector Wayne Twp.,,DEM/REP,John Matern,657,530,127,0
Schuylkill,Tax Collector Wayne Twp.,,DEM/REP,Edward Beneshunas,622,504,118,0
Schuylkill,Tax Collector Wayne Twp.,,REP,Steve Kuzio,607,519,88,0
Schuylkill,Tax Collector Wayne Twp.,,REP,Tylor Blackwell,525,444,81,0
Schuylkill,Tax Collector Wayne Twp.,,,Write-ins,24,22,2,0
Schuylkill,Tax Collector Wayne Twp.,,DEM,Jamie S. Kuehn,416,294,122,0
Schuylkill,Tax Collector Wayne Twp.,,DEM,Amelia Hopkins,421,295,126,0
Schuylkill,Tax Collector Wayne Twp.,,DEM,Keith M. Adams,361,246,115,0
Schuylkill,Tax Collector Wayne Twp.,,REP,"Bernard J. Lescavage, Jr.",418,343,75,0
Schuylkill,Tax Collector Wayne Twp.,,REP,Justin W. Frantz,428,358,70,0
Schuylkill,Tax Collector Wayne Twp.,,REP,"Joseph A. Slovic, II",318,273,45,0
Schuylkill,Tax Collector Wayne Twp.,,REP,Robert G. Smith,330,284,46,0
Schuylkill,Tax Collector Wayne Twp.,,,Write-ins,15,9,6,0
Schuylkill,Tax Collector Wayne Twp.,,DEM,Kathy Pattay,189,143,46,0
Schuylkill,Tax Collector Wayne Twp.,,DEM,Joseph Pattay,175,128,47,0
Schuylkill,Tax Collector Wayne Twp.,,,Write-ins,41,30,11,0
Schuylkill,Tax Collector Wayne Twp.,,DEM/REP,Kim Hrenyo,289,227,62,0
Schuylkill,Tax Collector Wayne Twp.,,DEM/REP,Cody Herndon,298,232,66,0
Schuylkill,Tax Collector Wayne Twp.,,DEM/REP,Harold Bucky Herndon,311,247,64,0
Schuylkill,Tax Collector Wayne Twp.,,REP,Scott D. Krater,339,270,69,0
Schuylkill,Tax Collector Wayne Twp.,,,Write-ins,33,26,7,0
Schuylkill,Tax Collector Wayne Twp.,,DEM,Michael Whitecavage,323,261,61,1
Schuylkill,Tax Collector Wayne Twp.,,DEM,James P. Burke,255,202,52,1
