county,office,district,party,candidate,votes,election_day,mail,provisional
McKean,Mayor Smethport Borough,,REP,Wayne V. Foltz,344,291,53,0
McKean,Mayor Smethport Borough,,,Write-ins,25,22,3,0
McKean,Councilman V2 Eldred Borough,,REP,Daniel J. Plummer,104,95,9,0
McKean,Councilman V2 Eldred Borough,,REP,Ernie Perry,102,95,7,0
McKean,Councilman V2 Eldred Borough,,,Write-ins,5,5,0,0
McKean,Councilman V2 Eldred Borough,,REP,Tim Pecora,836,729,107,0
McKean,Councilman V2 Eldred Borough,,REP,Terry D. Lopus,740,635,105,0
McKean,Councilman V2 Eldred Borough,,REP,Kristofer Goll,710,610,99,1
McKean,Councilman V2 Eldred Borough,,,Write-ins,58,46,12,0
McKean,Councilman V3 Kane Borough,,,D/R Robin Imbrogno,605,501,104,0
McKean,Councilman V3 Kane Borough,,,D/R Debra Miller,505,413,92,0
McKean,Councilman V3 Kane Borough,,,Write-ins,267,238,29,0
McKean,Councilman V3 Lewis Run Borough,,REP,Jenna Zetwick,97,91,6,0
McKean,Councilman V3 Lewis Run Borough,,REP,"Thomas Lockwood, Jr.",95,86,9,0
McKean,Councilman V3 Lewis Run Borough,,REP,Devin Kerr,83,76,7,0
McKean,Councilman V3 Lewis Run Borough,,DEM,Diannalyn DeCasper,60,52,8,0
McKean,Councilman V3 Lewis Run Borough,,,Write-ins,3,3,0,0
McKean,Councilman V4 Mount Jewett Borough,,REP,Mike Wennerstrom,176,160,16,0
McKean,Councilman V4 Mount Jewett Borough,,REP,Annie Jo Wolfe,175,159,16,0
McKean,Councilman V4 Mount Jewett Borough,,REP,Thomas W. Geer,175,161,14,0
McKean,Councilman V4 Mount Jewett Borough,,REP,Jane K. Bernecky,151,136,15,0
McKean,Councilman V4 Mount Jewett Borough,,,Write-ins,105,103,2,0
McKean,Councilman V4 Port Allegany Borough,,REP,Keith Delacour,408,346,60,2
McKean,Councilman V4 Port Allegany Borough,,REP,Katie M. Dynda,339,297,41,1
McKean,Councilman V4 Port Allegany Borough,,REP,Thomas M. Johnson,338,289,48,1
McKean,Councilman V4 Port Allegany Borough,,REP,Todd M. Moses,335,286,48,1
McKean,Councilman V4 Port Allegany Borough,,,Write-ins,29,22,7,0
McKean,Councilman V4 Smethport Borough,,REP,Gregory Rounsville,334,285,49,0
McKean,Councilman V4 Smethport Borough,,REP,Jeffrey W. Tanner,312,268,44,0
McKean,Councilman V4 Smethport Borough,,REP,"Kenneth R. Crawford, Jr.",287,253,34,0
McKean,Councilman V4 Smethport Borough,,REP,Randall Taylor,284,248,36,0
McKean,Councilman V4 Smethport Borough,,,Write-ins,19,14,5,0
McKean,Councilman 2yrV2 Mount Jewett Borough,,,Write-ins,360,351,9,0
McKean,Councilman 2yrV2 Mount Jewett Borough,,REP,Mark Young,924,805,118,1
McKean,Councilman 2yrV2 Mount Jewett Borough,,,Write-ins,29,24,5,0
McKean,Tax Collector Annin Township,,REP,Melinda Bernardi,174,154,20,0
McKean,Tax Collector Annin Township,,,Write-ins,1,1,0,0
McKean,Tax Collector Bradford Township,,REP,Carrie Stiles,965,787,174,4
McKean,Tax Collector Bradford Township,,,Write-ins,9,8,1,0
McKean,Tax Collector Ceres Township,,REP,Robin R. Austin,205,186,18,1
McKean,Tax Collector Ceres Township,,,Write-ins,0,0,0,0
McKean,Tax Collector Corydon Township,,REP,Georgiann L. Kornacki,71,61,10,0
McKean,Tax Collector Corydon Township,,,Write-ins,0,0,0,0
McKean,Tax Collector Eldred Borough,,DEM,Meaghan Johnson,115,106,9,0
McKean,Tax Collector Eldred Borough,,,Write-ins,4,3,1,0
McKean,Tax Collector Eldred Township,,REP,Shannon L. Brown,289,238,51,0
McKean,Tax Collector Eldred Township,,,Write-ins,5,4,1,0
McKean,Tax Collector Foster Township,,REP,Dawn Babcock,864,722,140,2
McKean,Tax Collector Foster Township,,,Write-ins,6,5,1,0
McKean,Tax Collector Hamilton Township,,DEM,Rodney R. Johnson,123,112,10,1
McKean,Tax Collector Hamilton Township,,,Write-ins,4,3,1,0
McKean,Tax Collector Hamlin Township,,REP,Sherri Swanson,172,153,19,0
McKean,Tax Collector Hamlin Township,,,Write-ins,0,0,0,0
McKean,Tax Collector Kane Borough,,REP,Denise M. Klaiber,680,581,99,0
McKean,Tax Collector Kane Borough,,,Write-ins,6,4,2,0
McKean,Tax Collector Keating Township,,REP,Sandra K. Vossler,556,476,80,0
McKean,Tax Collector Keating Township,,,Write-ins,2,2,0,0
McKean,Tax Collector Lafayette Township,,DEM,Tamra J. Black,183,132,51,0
McKean,Tax Collector Lafayette Township,,,Write-ins,2,2,0,0
McKean,Tax Collector Lewis Run Borough,,,D/R Lynn P. Keltz,127,116,11,0
McKean,Tax Collector Lewis Run Borough,,,Write-ins,2,2,0,0
McKean,Tax Collector Liberty Township,,REP,Sandra Kinney,367,289,76,2
McKean,Tax Collector Liberty Township,,,Write-ins,4,0,4,0
McKean,Tax Collector Mount Jewett Borough,,REP,Darlene A. Kossack,231,214,17,0
McKean,Tax Collector Mount Jewett Borough,,,Write-ins,0,0,0,0
McKean,Tax Collector Norwich Township,,REP,Roberta Faes,161,154,7,0
McKean,Tax Collector Norwich Township,,,Write-ins,1,1,0,0
McKean,Tax Collector Otto Township,,REP,Crystal Burris,349,323,26,0
McKean,Tax Collector Otto Township,,,Write-ins,3,2,1,0
McKean,Tax Collector Port Allegany Borough,,REP,Mary Lashway,457,393,62,2
McKean,Tax Collector Port Allegany Borough,,,Write-ins,0,0,0,0
McKean,Tax Collector Sergeant Township,,REP,Kathrine Carlson,39,31,8,0
McKean,Tax Collector Sergeant Township,,,Write-ins,1,1,0,0
McKean,Tax Collector Smethport Borough,,REP,Michael J. Sample,286,252,34,0
McKean,Tax Collector Smethport Borough,,DEM,Patty Witchen,139,106,33,0
McKean,Tax Collector Smethport Borough,,,Write-ins,1,1,0,0
McKean,Tax Collector Wetmore Township,,REP,Julie Mohney,445,376,67,2
McKean,Tax Collector Wetmore Township,,,Write-ins,1,1,0,0
McKean,Tax Collector Wetmore Township,,REP,Michele Corignani,820,708,112,0
McKean,Tax Collector Wetmore Township,,,Write-ins,168,149,18,1
McKean,Auditor 6-yr Annin Township,,,Write-ins,6,6,0,0
McKean,Auditor 6-yr Bradford Township,,,Write-ins,102,94,8,0
McKean,Auditor 6-yr Ceres Township,,REP,Steven D. Langworthy,204,185,18,1
McKean,Auditor 6-yr Ceres Township,,,Write-ins,0,0,0,0
McKean,Auditor 6-yr Eldred Township,,,Write-ins,14,12,2,0
McKean,Auditor 6-yr Foster Township,,,Write-ins,38,30,7,1
McKean,Auditor 6-yr Hamilton Township,,,Write-ins,9,9,0,0
McKean,Auditor 6-yr Lafayette Township,,,Write-ins,10,9,1,0
McKean,Auditor 6-yr Norwich Township,,REP,Donald E. Krebs,161,154,7,0
McKean,Auditor 6-yr Norwich Township,,,Write-ins,0,0,0,0
McKean,Auditor 6-yr Otto Township,,REP,Terrie Borkowski,345,319,26,0
McKean,Auditor 6-yr Otto Township,,,Write-ins,3,2,1,0
McKean,Auditor 6-yr Wetmore Township,,,Write-ins,14,9,5,0
McKean,Auditor 4-yr Corydon Township,,REP,Sarie Yohe,73,65,8,0
McKean,Auditor 4-yr Corydon Township,,,Write-ins,0,0,0,0
McKean,Auditor 4-yr Hamilton Township,,,Write-ins,10,10,0,0
McKean,Auditor 4-yr Keating Township,,,Write-ins,37,34,3,0
McKean,Auditor 4-yr Lafayette Township,,,Write-ins,10,9,1,0
McKean,Auditor 2-yr Bradford Township,,,Write-ins,89,83,6,0
McKean,Auditor 2-yr Corydon Township,,REP,Anna E. Yohe,73,65,8,0
McKean,Auditor 2-yr Corydon Township,,,Write-ins,0,0,0,0
McKean,Auditor 2-yr Hamilton Township,,,Write-ins,8,8,0,0
McKean,Auditor 2-yr Lafayette Township,,,Write-ins,11,10,1,0
McKean,Judge of Election Annin Township,,REP,Betty Howard,168,149,19,0
McKean,Judge of Election Annin Township,,,Write-ins,0,0,0,0
McKean,Judge of Election Bradford City- 1st Wd,,GRN,Alexander Casper,39,35,4,0
McKean,Judge of Election Bradford City- 1st Wd,,,Write-ins,3,3,0,0
McKean,Judge of Election Bradford City- 2nd Wd,,REP,Virginia Palagonia,142,111,31,0
McKean,Judge of Election Bradford City- 2nd Wd,,,Write-ins,1,1,0,0
McKean,Judge of Election Bradford City- 3rd Wd- 1st Dist,,,Write-ins,7,7,0,0
McKean,Judge of Election Bradford City- 3rd Wd- 2nd Dist,,DEM,David E. Fitz,111,92,19,0
McKean,Judge of Election Bradford City- 3rd Wd- 2nd Dist,,,Write-ins,7,6,1,0
McKean,Judge of Election Bradford City- 4th Wd,,REP,Diana Church,168,147,20,1
McKean,Judge of Election Bradford City- 4th Wd,,,Write-ins,1,1,0,0
McKean,Judge of Election Bradford City- 5th Wd,,,Write-ins,14,11,3,0
McKean,Judge of Election Bradford City- 6th Wd- 1st Dist,,REP,Linda L. Dent,186,164,22,0
McKean,Judge of Election Bradford City- 6th Wd- 1st Dist,,,Write-ins,2,2,0,0
McKean,Judge of Election Bradford City- 6th Wd- 2nd Dist,,,Write-ins,7,7,0,0
McKean,Judge of Election Bradford Township- 1st Dist,,,Write-ins,13,13,0,0
McKean,Judge of Election Bradford Township- 2nd Dist,,REP,Virginia Wonsettler,426,345,80,1
McKean,Judge of Election Bradford Township- 2nd Dist,,,Write-ins,7,5,2,0
McKean,Judge of Election Bradford Township- 3rd Dist,,,Write-ins,22,21,1,0
McKean,Judge of Election Ceres Township,,,D/R Debra S. Lehman,178,157,20,1
McKean,Judge of Election Ceres Township,,,Write-ins,2,2,0,0
McKean,Judge of Election Corydon Township,,REP,Jennifer Douglass,73,66,7,0
McKean,Judge of Election Corydon Township,,,Write-ins,0,0,0,0
McKean,Judge of Election Eldred Borough,,,Write-ins,15,11,4,0
McKean,Judge of Election Eldred Township,,,Write-ins,17,15,2,0
McKean,Judge of Election Foster Township- 1st Dist,,,Write-ins,21,20,1,0
McKean,Judge of Election Foster Township- 2nd Dist,,REP,Judith A. Gates,131,122,9,0
McKean,Judge of Election Foster Township- 2nd Dist,,,Write-ins,2,2,0,0
McKean,Judge of Election Foster Township- 3rd Dist,,,Write-ins,23,18,5,0
McKean,Judge of Election Foster Township- 4th Dist,,REP,Deborah A. Ritz,56,54,2,0
McKean,Judge of Election Foster Township- 4th Dist,,,Write-ins,0,0,0,0
McKean,Judge of Election Hamilton Township,,REP,Jeanne M. Hickey,125,119,5,1
McKean,Judge of Election Hamilton Township,,,Write-ins,0,0,0,0
McKean,Judge of Election Hamlin Township- 1st Dist,,,Write-ins,10,10,0,0
McKean,Judge of Election Hamlin Township- 2nd Dist,,REP,Linda Myers,83,75,8,0
McKean,Judge of Election Hamlin Township- 2nd Dist,,,Write-ins,3,1,2,0
McKean,Judge of Election Kane Borough- 1st Wd,,DEM,Deborah Wensel,222,185,37,0
McKean,Judge of Election Kane Borough- 1st Wd,,,Write-ins,4,4,0,0
McKean,Judge of Election Kane Borough- 2nd Wd,,,Write-ins,11,11,0,0
McKean,Judge of Election Kane Borough- 3rd Wd,,,Write-ins,15,14,1,0
McKean,Judge of Election Kane Borough- 4th Wd,,DEM,Scarlett Royer,113,81,32,0
McKean,Judge of Election Kane Borough- 4th Wd,,,Write-ins,5,5,0,0
McKean,Judge of Election Keating Township- 1st Dist,,DEM,Kerry S. Fetter,192,158,34,0
McKean,Judge of Election Keating Township- 1st Dist,,,Write-ins,9,6,3,0
McKean,Judge of Election Keating Township- 2nd Dist,,REP,Kimberly Tanner,138,117,21,0
McKean,Judge of Election Keating Township- 2nd Dist,,,Write-ins,1,1,0,0
McKean,Judge of Election Keating Township- 3rd Dist,,,Write-ins,6,5,1,0
McKean,Judge of Election Lafayette Township,,REP,Carol G. Clark,190,153,37,0
McKean,Judge of Election Lafayette Township,,,Write-ins,1,1,0,0
McKean,Judge of Election Lewis Run Borough,,,Write-ins,5,4,1,0
McKean,Judge of Election Liberty Township,,,Write-ins,16,10,6,0
McKean,Judge of Election Mount Jewett Borough,,REP,Elizabeth Carpenter,229,213,16,0
McKean,Judge of Election Mount Jewett Borough,,,Write-ins,0,0,0,0
McKean,Judge of Election Norwich Township,,REP,Donna Puller,162,155,7,0
McKean,Judge of Election Norwich Township,,,Write-ins,1,1,0,0
McKean,Judge of Election Otto Township- 1st Dist,,DEM,Anita Prescott,143,133,10,0
McKean,Judge of Election Otto Township- 1st Dist,,,Write-ins,7,6,1,0
McKean,Judge of Election Otto Township- 2nd Dist,,,Write-ins,21,19,2,0
McKean,Judge of Election Port Allegany Borough- 1st Dist,,REP,Anna Fair,264,227,35,2
McKean,Judge of Election Port Allegany Borough- 1st Dist,,,Write-ins,1,1,0,0
McKean,Judge of Election Port Allegany Borough- 2nd Dist,,REP,Susan Flint,170,149,21,0
McKean,Judge of Election Port Allegany Borough- 2nd Dist,,,Write-ins,0,0,0,0
McKean,Judge of Election Sergeant Township,,,Write-ins,3,2,1,0
McKean,Judge of Election Smethport Borough,,REP,Ron Keim,375,321,54,0
McKean,Judge of Election Smethport Borough,,,Write-ins,4,3,1,0
McKean,Judge of Election Wetmore Township,,DEM,Bonnie J. Drost,332,256,72,4
McKean,Judge of Election Wetmore Township,,,Write-ins,6,6,0,0
McKean,Inspector of Election Annin Township,,DEM,Sylvia A. Cole,103,86,17,0
McKean,Inspector of Election Annin Township,,,Write-ins,7,7,0,0
McKean,Inspector of Election Bradford City- 1st Wd,,,Write-ins,5,5,0,0
McKean,Inspector of Election Bradford City- 2nd Wd,,DEM,Jeffrey Sanderson,102,53,49,0
McKean,Inspector of Election Bradford City- 2nd Wd,,REP,Laurie Craft,89,79,10,0
McKean,Inspector of Election Bradford City- 2nd Wd,,,Write-ins,0,0,0,0
McKean,Inspector of Election Bradford City- 3rd Wd- 1st Dist,,,Write-ins,7,7,0,0
McKean,Inspector of Election Bradford City- 3rd Wd- 2nd Dist,,REP,Michael Erickson,98,91,7,0
McKean,Inspector of Election Bradford City- 3rd Wd- 2nd Dist,,DEM,Naoma Tootell,76,60,16,0
McKean,Inspector of Election Bradford City- 3rd Wd- 2nd Dist,,,Write-ins,0,0,0,0
McKean,Inspector of Election Bradford City- 4th Wd,,REP,Margaret Lent,107,100,7,0
McKean,Inspector of Election Bradford City- 4th Wd,,DEM,Charles E. Church,100,79,19,2
McKean,Inspector of Election Bradford City- 4th Wd,,,Write-ins,0,0,0,0
McKean,Inspector of Election Bradford City- 5th Wd,,REP,James L. Zannelli,36,31,5,0
McKean,Inspector of Election Bradford City- 5th Wd,,,Write-ins,5,2,3,0
McKean,Inspector of Election Bradford City- 6th Wd- 1st Dist,,REP,Jamie E. Larson,184,163,21,0
McKean,Inspector of Election Bradford City- 6th Wd- 1st Dist,,,Write-ins,1,1,0,0
McKean,Inspector of Election Bradford City- 6th Wd- 2nd Dist,,,Write-ins,8,8,0,0
McKean,Inspector of Election Bradford Township- 1st Dist,,REP,Rebecca L. Miller,243,209,33,1
McKean,Inspector of Election Bradford Township- 1st Dist,,,Write-ins,5,5,0,0
McKean,Inspector of Election Bradford Township- 2nd Dist,,REP,Debbora A. Fay,450,368,80,2
McKean,Inspector of Election Bradford Township- 2nd Dist,,,Write-ins,5,4,1,0
McKean,Inspector of Election Bradford Township- 3rd Dist,,,Write-ins,21,20,1,0
McKean,Inspector of Election Ceres Township,,REP,Denise M. Bell,177,165,11,1
McKean,Inspector of Election Ceres Township,,DEM,Barbara L. Green,35,24,11,0
McKean,Inspector of Election Ceres Township,,,Write-ins,0,0,0,0
McKean,Inspector of Election Corydon Township,,REP,Mary Gunter,73,65,8,0
McKean,Inspector of Election Corydon Township,,,Write-ins,0,0,0,0
McKean,Inspector of Election Eldred Borough,,REP,Maureen Welch Raught,130,121,9,0
McKean,Inspector of Election Eldred Borough,,,Write-ins,0,0,0,0
McKean,Inspector of Election Eldred Township,,REP,Ronald Deibler,277,236,41,0
McKean,Inspector of Election Eldred Township,,,Write-ins,1,1,0,0
McKean,Inspector of Election Foster Township- 1st Dist,,DEM,Susan Swain,85,71,13,1
McKean,Inspector of Election Foster Township- 1st Dist,,,Write-ins,11,10,1,0
McKean,Inspector of Election Foster Township- 2nd Dist,,REP,Dina Marie Gates,115,107,8,0
McKean,Inspector of Election Foster Township- 2nd Dist,,DEM,"Richard J. Minard, Jr.",32,28,4,0
McKean,Inspector of Election Foster Township- 2nd Dist,,,Write-ins,0,0,0,0
McKean,Inspector of Election Foster Township- 3rd Dist,,,Write-ins,22,18,4,0
McKean,Inspector of Election Foster Township- 4th Dist,,REP,Sharon Kay Stark,56,54,2,0
McKean,Inspector of Election Foster Township- 4th Dist,,,Write-ins,0,0,0,0
McKean,Inspector of Election Hamilton Township,,DEM,Gertrude Lorenzo,90,79,10,1
McKean,Inspector of Election Hamilton Township,,,Write-ins,7,7,0,0
McKean,Inspector of Election Hamlin Township- 1st Dist,,,Write-ins,5,5,0,0
McKean,Inspector of Election Hamlin Township- 2nd Dist,,REP,Lori A. Peterson,55,52,3,0
McKean,Inspector of Election Hamlin Township- 2nd Dist,,DEM,Dorothy A. Danielson,45,34,11,0
McKean,Inspector of Election Hamlin Township- 2nd Dist,,,Write-ins,0,0,0,0
McKean,Inspector of Election Kane Borough- 1st Wd,,REP,Vickie Osmer,149,128,21,0
McKean,Inspector of Election Kane Borough- 1st Wd,,DEM,Julia Jubon,113,88,25,0
McKean,Inspector of Election Kane Borough- 1st Wd,,,Write-ins,0,0,0,0
McKean,Inspector of Election Kane Borough- 2nd Wd,,REP,Veronica Hill,94,83,11,0
McKean,Inspector of Election Kane Borough- 2nd Wd,,,Write-ins,3,3,0,0
McKean,Inspector of Election Kane Borough- 3rd Wd,,,Write-ins,11,10,1,0
McKean,Inspector of Election Kane Borough- 4th Wd,,DEM,Diane M. Hill,108,79,29,0
McKean,Inspector of Election Kane Borough- 4th Wd,,,Write-ins,6,5,1,0
McKean,Inspector of Election Keating Township- 1st Dist,,REP,Gay Cooper,224,198,26,0
McKean,Inspector of Election Keating Township- 1st Dist,,DEM,Stephen E. Eidson,75,54,21,0
McKean,Inspector of Election Keating Township- 1st Dist,,,Write-ins,1,1,0,0
McKean,Inspector of Election Keating Township- 2nd Dist,,,Write-ins,22,22,0,0
McKean,Inspector of Election Keating Township- 3rd Dist,,DEM,A. Denise Balon,56,47,9,0
McKean,Inspector of Election Keating Township- 3rd Dist,,,Write-ins,6,5,1,0
McKean,Inspector of Election Lafayette Township,,REP,Rosalyn A. Zalepa,138,121,17,0
McKean,Inspector of Election Lafayette Township,,DEM,Stacey M. Colosimo,83,43,40,0
McKean,Inspector of Election Lafayette Township,,,Write-ins,0,0,0,0
McKean,Inspector of Election Lewis Run Borough,,,Write-ins,3,3,0,0
McKean,Inspector of Election Liberty Township,,,Write-ins,10,3,7,0
McKean,Inspector of Election Mount Jewett Borough,,REP,Karly Peterson,225,211,14,0
McKean,Inspector of Election Mount Jewett Borough,,,Write-ins,1,1,0,0
McKean,Inspector of Election Norwich Township,,REP,Molly B. Raszman,114,109,5,0
McKean,Inspector of Election Norwich Township,,DEM,Denise A. Hale,55,52,3,0
McKean,Inspector of Election Norwich Township,,,Write-ins,0,0,0,0
McKean,Inspector of Election Otto Township- 1st Dist,,REP,Cynthia Gardner,176,167,9,0
McKean,Inspector of Election Otto Township- 1st Dist,,,Write-ins,2,2,0,0
McKean,Inspector of Election Otto Township- 2nd Dist,,REP,Kerry Payne,160,145,15,0
McKean,Inspector of Election Otto Township- 2nd Dist,,,Write-ins,1,0,1,0
McKean,Inspector of Election Port Allegany Borough- 1st Dist,,REP,Shirley Johnson,268,229,37,2
McKean,Inspector of Election Port Allegany Borough- 1st Dist,,,Write-ins,2,2,0,0
McKean,Inspector of Election Port Allegany Borough- 2nd Dist,,REP,Laura Russell,167,146,21,0
McKean,Inspector of Election Port Allegany Borough- 2nd Dist,,,Write-ins,1,1,0,0
McKean,Inspector of Election Sergeant Township,,,Write-ins,1,0,1,0
McKean,Inspector of Election Smethport Borough,,REP,Karen Sellers,387,329,58,0
McKean,Inspector of Election Smethport Borough,,,Write-ins,2,2,0,0
McKean,Inspector of Election Wetmore Township,,REP,Melody Gatewood,302,269,33,0
McKean,Inspector of Election Wetmore Township,,DEM,Patricia Moore,201,139,58,4
McKean,Inspector of Election Wetmore Township,,,Write-ins,0,0,0,0
McKean,Bradford City Study Commission Question,,,Yes,602,496,105,1
McKean,Bradford City Study Commission Question,,,No,591,506,85,0
McKean,Bradford City Study Commission,,,Jim Evans,670,544,126,0
McKean,Bradford City Study Commission,,,Thomas T. Shay,577,478,99,0
McKean,Bradford City Study Commission,,,James H. Tingley,571,489,82,0
McKean,Bradford City Study Commission,,,Jeffrey M. Kloss,570,471,99,0
McKean,Bradford City Study Commission,,,Christopher Salerno,535,445,89,1
McKean,Bradford City Study Commission,,,Roy Pedersen,475,386,89,0
McKean,Bradford City Study Commission,,,Lyle Craig Stewart,452,384,68,0
McKean,Bradford City Study Commission,,,Kylon Scott Loop,341,273,67,1
