county,office,district,party,candidate,votes,election_day,mail,provisional
Northumberland,Registered Voters,,,,55303,,,
Northumberland,Ballots Cast,,,,21633,17820,3772,41
Northumberland,Ballots Cast Blank,,,,5,5,0,0
Northumberland,Judge of the Superior Court,,DEM,BRANDON NEUMAN,7570,5335,2213,22
Northumberland,Judge of the Superior Court,,REP,MARIA BATTISTA,12872,11529,1328,15
Northumberland,Judge of the Superior Court,,,DANIEL WASSMER,519,405,113,1
Northumberland,Judge of the Superior Court,,,Write-ins,30,29,1,0
Northumberland,Judge of the Commonwealth Court,,DEM,STELLA TSAI,7696,5420,2252,24
Northumberland,Judge of the Commonwealth Court,,REP,MATT WOLFORD,13180,11766,1399,15
Northumberland,Judge of the Commonwealth Court,,,Write-ins,23,20,3,0
Northumberland,Judge of the Court of Common Pleas,,DEM,EDWARD C. GRECO,14938,12293,2616,29
Northumberland,Judge of the Court of Common Pleas,,DEM,FRANK W. GARRIGAN,13098,10852,2228,18
Northumberland,Judge of the Court of Common Pleas,,,Write-ins,235,205,30,0
Northumberland,Magisterial District Judge,MDJ 08-3-02,DEM,MIKE DIEHL,5317,4458,846,13
Northumberland,Magisterial District Judge,MDJ 08-3-02,,Write-ins,26,24,2,0
Northumberland,Controller,,REP,MICHAEL MICK BETTICK,16874,14463,2385,26
Northumberland,Controller,,,Write-ins,399,317,81,1
Northumberland,Prothonotary/Clerk of Courts,,REP,JAMIE SALESKI,17204,14705,2472,27
Northumberland,Prothonotary/Clerk of Courts,,,Write-ins,294,239,54,1
Northumberland,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,REP,CHRISTINA A. MERTZ,17503,14916,2560,27
Northumberland,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,,Write-ins,244,187,56,1
Northumberland,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,DEM,JAMES F. KELLEY,11386,8719,2642,25
Northumberland,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,REP,SCOTT E. LYNN II,9929,8845,1070,14
Northumberland,"Recorder of Deeds, Register of Wills, and Clerk of the Orphans' Court",,,Write-ins,13,10,3,0
Northumberland,Mayor Shamokin City,,REP,MIKE MCLAUGHLIN,945,803,140,2
Northumberland,Mayor Shamokin City,,,Write-ins,68,61,7,0
Northumberland,Mayor Shamokin City,,,Write-ins,231,219,12,0
Northumberland,Controller Shamokin City,,,Write-ins,83,75,8,0
Northumberland,Controller Shamokin City,,REP,"MICHAEL DEITZ, JR.",382,312,69,1
Northumberland,Controller Shamokin City,,REP,"JOSEPH J. LESCHINSKIE, JR.",283,246,36,1
Northumberland,Controller Shamokin City,,,DAKOTA SCHUCK,658,532,124,2
Northumberland,Controller Shamokin City,,,Write-ins,380,368,12,0
Northumberland,Mayor Sunbury City,,REP,JOSHUA A. BROSIOUS,1272,1066,206,0
Northumberland,Mayor Sunbury City,,,Write-ins,94,78,16,0
Northumberland,Mayor Sunbury City,,REP,LISA PERSING-MARTINA,1257,1059,198,0
Northumberland,Mayor Sunbury City,,,Write-ins,54,43,11,0
Northumberland,Mayor Sunbury City,,DEM,ANDRES MANRESA,658,482,175,1
Northumberland,Mayor Sunbury City,,REP,KEVIN E. TROUP,867,728,139,0
Northumberland,Mayor Sunbury City,,REP,NATHAN R. SAVIDGE,916,806,110,0
Northumberland,Mayor Sunbury City,,,Write-ins,153,141,12,0
Northumberland,Mayor Sunbury City,,DEM,VICTORIA ROSANCRANS,752,570,181,1
Northumberland,Mayor Sunbury City,,REP,ANDREW RAMOS,752,645,106,1
Northumberland,Mayor Sunbury City,,,Write-ins,109,106,3,0
Northumberland,Constable Sunbury Region 4 Sunbury City Region 4,,REP,SAMUEL SPIGELMEYER,258,224,34,0
Northumberland,Constable Sunbury Region 4 Sunbury City Region 4,,,Write-ins,7,5,2,0
Northumberland,Mayor Herndon Borough,,,Write-ins,39,34,4,1
Northumberland,Tax Collector Herndon Borough,,,Write-ins,33,29,3,1
Northumberland,Tax Collector Herndon Borough,,,Write-ins,58,54,2,2
Northumberland,Mayor Kulpmont Borough,,,Write-ins,347,304,42,1
Northumberland,Tax Collector Kulpmont Borough,,REP,LUKE JOSEPH DARRUP,566,459,106,1
Northumberland,Tax Collector Kulpmont Borough,,,Write-ins,6,5,1,0
Northumberland,Tax Collector Kulpmont Borough,,DEM,MARLIN R. HODGE,440,325,114,1
Northumberland,Tax Collector Kulpmont Borough,,DEM,BOB CHESNEY,379,270,108,1
Northumberland,Tax Collector Kulpmont Borough,,REP,MARK A. HINE,373,323,50,0
Northumberland,Tax Collector Kulpmont Borough,,,Write-ins,126,114,12,0
Northumberland,Mayor Mount Carmel Borough,,DEM,PHILIP BING CIMINO,1000,792,207,1
Northumberland,Mayor Mount Carmel Borough,,,Write-ins,35,31,4,0
Northumberland,Tax Collector Mount Carmel Borough,,REP,WILLIAM D. PITCAVAGE,955,782,172,1
Northumberland,Tax Collector Mount Carmel Borough,,,Write-ins,19,17,2,0
Northumberland,Tax Collector Mount Carmel Borough,,DEM,CHARMANGE CIMINO,647,485,161,1
Northumberland,Tax Collector Mount Carmel Borough,,DEM,ELIJAH WATKINS,731,613,116,2
Northumberland,Tax Collector Mount Carmel Borough,,DEM,EDWARD V. FEGLEY,565,438,125,2
Northumberland,Tax Collector Mount Carmel Borough,,REP,KEVIN POWELL,534,459,75,0
Northumberland,Tax Collector Mount Carmel Borough,,REP,CLEM PLISIEWICZ,503,411,91,1
Northumberland,Tax Collector Mount Carmel Borough,,REP,HEATHER MOLESKI,661,517,142,2
Northumberland,Tax Collector Mount Carmel Borough,,,Write-ins,26,23,3,0
Northumberland,Mayor McEwensville Borough,,,Write-ins,29,29,0,0
Northumberland,Mayor McEwensville Borough,,,Write-ins,42,42,0,0
Northumberland,Tax Collector McEwensville Borough,,,Write-ins,4,4,0,0
Northumberland,Mayor Marion Heights Borough,,DEM,JOHN WARGO,117,105,12,0
Northumberland,Mayor Marion Heights Borough,,,Write-ins,4,3,1,0
Northumberland,Mayor Marion Heights Borough,,DEM,JOSEPH M. PETROVICH,118,105,13,0
Northumberland,Mayor Marion Heights Borough,,DEM,JOHN O LEAR,108,97,11,0
Northumberland,Mayor Marion Heights Borough,,,Write-ins,2,2,0,0
Northumberland,Mayor Milton Borough,,DEM,LEOCADIA PALIULIS,494,375,119,0
Northumberland,Mayor Milton Borough,,REP,TOM ABER,838,735,103,0
Northumberland,Mayor Milton Borough,,,Write-ins,13,12,1,0
Northumberland,Tax Collector Milton Borough,,REP,GARY L. FULLMER,1175,997,178,0
Northumberland,Tax Collector Milton Borough,,,Write-ins,24,23,1,0
Northumberland,Tax Collector Milton Borough,,REP,STEPH MORALEZ,253,224,29,0
Northumberland,Tax Collector Milton Borough,,,Write-ins,19,15,4,0
Northumberland,Tax Collector Milton Borough,,REP,DALE PFEIL,208,175,33,0
Northumberland,Tax Collector Milton Borough,,,Write-ins,8,7,1,0
Northumberland,Tax Collector Milton Borough,,REP,LINDA S. MECKLEY,167,144,23,0
Northumberland,Tax Collector Milton Borough,,,Write-ins,18,16,2,0
Northumberland,Tax Collector Milton Borough,,REP,JENNIFER MABUS,127,114,13,0
Northumberland,Tax Collector Milton Borough,,,Write-ins,4,2,2,0
Northumberland,Tax Collector Milton Borough,,REP,SCOTT C. DERR,288,247,41,0
Northumberland,Tax Collector Milton Borough,,,Write-ins,3,3,0,0
Northumberland,Mayor Northumberland Borough,,REP,DANIEL J. BERARD,659,561,96,2
Northumberland,Mayor Northumberland Borough,,,Write-ins,71,61,10,0
Northumberland,Tax Collector Northumberland Borough,,REP,JOANNA REES,764,644,118,2
Northumberland,Tax Collector Northumberland Borough,,,Write-ins,21,15,6,0
Northumberland,Tax Collector Northumberland Borough,,DEM,LINDSAY REED,556,438,116,2
Northumberland,Tax Collector Northumberland Borough,,DEM,TRAVIS STEVENS,492,381,109,2
Northumberland,Tax Collector Northumberland Borough,,REP,BRIAN S. PROBST,358,311,47,0
Northumberland,Tax Collector Northumberland Borough,,REP,MEGAN BECK,430,366,62,2
