county,office,district,party,candidate,votes,election_day,mail,provisional
Clinton,Registered Voters,,,,22455,,,
Clinton,Ballots Cast,,,,9819,7936,1862,21
Clinton,Ballots Cast Blank,,,,0,0,0,0
Clinton,Judge of the Superior Court,,DEM,BRANDON NEUMAN,3492,2348,1136,8
Clinton,Judge of the Superior Court,,REP,MARIA BATTISTA,5864,5213,639,12
Clinton,Judge of the Superior Court,,LBR,DANIEL WASSMER,175,135,40,0
Clinton,Judge of the Superior Court,,,Write-ins,9,6,3,0
Clinton,Judge of the Superior Court,,,Not Assigned,0,0,0,0
Clinton,Judge of the Commonwealth Court,,DEM,STELLA TSAI,3507,2353,1147,7
Clinton,Judge of the Commonwealth Court,,REP,MATT WOLFORD,6032,5350,669,13
Clinton,Judge of the Commonwealth Court,,,Write-ins,9,7,2,0
Clinton,Judge of the Commonwealth Court,,,Not Assigned,0,0,0,0
Clinton,County Treasurer,,DEM,LESLIE D CLUKEY,3852,2777,1065,10
Clinton,County Treasurer,,REP,MICHELLE MICK KUNES,5809,5045,754,10
Clinton,County Treasurer,,,Write-ins,16,13,3,0
Clinton,County Treasurer,,,Not Assigned,0,0,0,0
Clinton,County Coroner,,DEM,ZACH HANNA,8116,6445,1652,19
Clinton,County Coroner,,,Write-ins,141,124,17,0
Clinton,County Coroner,,,Not Assigned,0,0,0,0
Clinton,Supreme Court Retention Election Question - CHRISTINE DONOHUE,,,YES,4171,2937,1223,11
Clinton,Supreme Court Retention Election Question - CHRISTINE DONOHUE,,,NO,5260,4684,568,8
Clinton,Supreme Court Retention Election Question - KEVIN M DOUGHERTY,,,YES,4160,2943,1206,11
Clinton,Supreme Court Retention Election Question - KEVIN M DOUGHERTY,,,NO,5256,4667,581,8
Clinton,Supreme Court Retention Election Question - DAVID WECHT,,,YES,4094,2881,1202,11
Clinton,Supreme Court Retention Election Question - DAVID WECHT,,,NO,5296,4709,579,8
Clinton,Superior Court Retention Election Question - ALICE BECK DUBOW,,,YES,4235,3034,1190,11
Clinton,Superior Court Retention Election Question - ALICE BECK DUBOW,,,NO,5066,4495,563,8
Clinton,Commonwealth Court Retention Election Question - MICHAEL H WOJCIK,,,YES,4213,3038,1165,10
Clinton,Commonwealth Court Retention Election Question - MICHAEL H WOJCIK,,,NO,5071,4480,583,8
