county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Adams,Abbottstown,Registered Voters,,,,649,,,
Adams,Abbottstown,Ballots Cast,,,,226,187,39,0
Adams,Abbottstown,Ballots Cast Blank,,,,0,0,0,0
Adams,Abbottstown,Judge of the Superior Court,,REP,MARIA BATTISTA,133,117,16,0
Adams,Abbottstown,Judge of the Superior Court,,DEM,BRANDON NEUMAN,81,59,22,0
Adams,Abbottstown,Judge of the Superior Court,,LBR,DANIEL WASSMER,6,6,0,0
Adams,Abbottstown,Judge of the Superior Court,,,Write-ins,0,0,0,0
Adams,Abbottstown,Judge of the Superior Court,,,Over Votes,0,0,0,0
Adams,Abbottstown,Judge of the Superior Court,,,Under Votes,6,5,1,0
Adams,Abbottstown,Judge of the Commonwealth Court,,REP,MATT WOLFORD,138,122,16,0
Adams,Abbottstown,Judge of the Commonwealth Court,,DEM,STELLA TSAI,83,61,22,0
Adams,Abbottstown,Judge of the Commonwealth Court,,,Write-ins,1,0,1,0
Adams,Abbottstown,Judge of the Commonwealth Court,,,Over Votes,0,0,0,0
Adams,Abbottstown,Judge of the Commonwealth Court,,,Under Votes,4,4,0,0
Adams,Abbottstown,Judge of the Court of Common Pleas,,REP,TORREN ECKER,143,123,20,0
Adams,Abbottstown,Judge of the Court of Common Pleas,,DEM,PAUL B ROYER,78,60,18,0
Adams,Abbottstown,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0
Adams,Abbottstown,Judge of the Court of Common Pleas,,,Over Votes,0,0,0,0
Adams,Abbottstown,Judge of the Court of Common Pleas,,,Under Votes,5,4,1,0
Adams,Abbottstown,Clerk of Courts,,REP,KELLY RUFF LAWVER,171,150,21,0
Adams,Abbottstown,Clerk of Courts,,,Write-ins,4,4,0,0
Adams,Abbottstown,Clerk of Courts,,,Over Votes,0,0,0,0
Adams,Abbottstown,Clerk of Courts,,,Under Votes,51,33,18,0
Adams,Abbottstown,County Treasurer,,DAR,CRISSY REDDING,190,158,32,0
Adams,Abbottstown,County Treasurer,,,Write-ins,0,0,0,0
Adams,Abbottstown,County Treasurer,,,Over Votes,0,0,0,0
Adams,Abbottstown,County Treasurer,,,Under Votes,36,29,7,0
Adams,Abbottstown,Sheriff,,REP,JOSH FITTING,175,154,21,0
Adams,Abbottstown,Sheriff,,,Write-ins,9,8,1,0
Adams,Abbottstown,Sheriff,,,Over Votes,0,0,0,0
Adams,Abbottstown,Sheriff,,,Under Votes,42,25,17,0
Adams,Abbottstown,Mayor,Abbottstown,REP,DUANE WATSON,126,104,22,0
Adams,Abbottstown,Mayor,Abbottstown,,Write-ins,58,56,2,0
Adams,Abbottstown,Mayor,Abbottstown,,Over Votes,2,2,0,0
Adams,Abbottstown,Mayor,Abbottstown,,Under Votes,40,25,15,0
Adams,Abbottstown,Tax Collector,Abbottstown,,Write-ins,18,16,2,0
Adams,Abbottstown,Tax Collector,Abbottstown,,Over Votes,0,0,0,0
Adams,Abbottstown,Tax Collector,Abbottstown,,Under Votes,208,171,37,0
Adams,Abbottstown,Council Member,Abbottstown,REP,TRAVIS JOHNSON,138,118,20,0
Adams,Abbottstown,Council Member,Abbottstown,REP,APRIL OBRIEN,71,55,16,0
Adams,Abbottstown,Council Member,Abbottstown,,Write-ins,121,113,8,0
Adams,Abbottstown,Council Member,Abbottstown,,Over Votes,0,0,0,0
Adams,Abbottstown,Council Member,Abbottstown,,Under Votes,122,88,34,0
Adams,Abbottstown,Judge of Elections,Abbottstown,DEM,BRYAN C HOFFMAN,138,109,29,0
Adams,Abbottstown,Judge of Elections,Abbottstown,,Write-ins,3,3,0,0
Adams,Abbottstown,Judge of Elections,Abbottstown,,Over Votes,0,0,0,0
Adams,Abbottstown,Judge of Elections,Abbottstown,,Under Votes,85,75,10,0
Adams,Abbottstown,Inspector of Elections,Abbottstown,REP,BOBBI MILLER,170,146,24,0
Adams,Abbottstown,Inspector of Elections,Abbottstown,,Write-ins,5,4,1,0
Adams,Abbottstown,Inspector of Elections,Abbottstown,,Over Votes,0,0,0,0
Adams,Abbottstown,Inspector of Elections,Abbottstown,,Under Votes,51,37,14,0
Adams,Abbottstown,School Director,Conewago Valley Region I,DAR,MELANIE SAUTER,148,124,24,0
Adams,Abbottstown,School Director,Conewago Valley Region I,,Write-ins,6,6,0,0
Adams,Abbottstown,School Director,Conewago Valley Region I,,Over Votes,1,1,0,0
Adams,Abbottstown,School Director,Conewago Valley Region I,,Under Votes,71,56,15,0
Adams,Abbottstown,Supreme Court Retention - Christine Donohue,,,No,124,108,16,0
Adams,Abbottstown,Supreme Court Retention - Christine Donohue,,,Yes,91,68,23,0
Adams,Abbottstown,Supreme Court Retention - Christine Donohue,,,Over Votes,1,1,0,0
Adams,Abbottstown,Supreme Court Retention - Christine Donohue,,,Under Votes,10,10,0,0
Adams,Abbottstown,Supreme Court Retention - Kevin M Dougherty,,,No,124,106,18,0
Adams,Abbottstown,Supreme Court Retention - Kevin M Dougherty,,,Yes,90,69,21,0
Adams,Abbottstown,Supreme Court Retention - Kevin M Dougherty,,,Over Votes,1,1,0,0
Adams,Abbottstown,Supreme Court Retention - Kevin M Dougherty,,,Under Votes,11,11,0,0
Adams,Abbottstown,Supreme Court Retention - David Wecht,,,No,125,108,17,0
Adams,Abbottstown,Supreme Court Retention - David Wecht,,,Yes,90,68,22,0
Adams,Abbottstown,Supreme Court Retention - David Wecht,,,Over Votes,0,0,0,0
Adams,Abbottstown,Supreme Court Retention - David Wecht,,,Under Votes,11,11,0,0
Adams,Abbottstown,Superior Court Retention - Alice Beck Dubow,,,No,107,95,12,0
Adams,Abbottstown,Superior Court Retention - Alice Beck Dubow,,,Yes,100,76,24,0
Adams,Abbottstown,Superior Court Retention - Alice Beck Dubow,,,Over Votes,1,1,0,0
Adams,Abbottstown,Superior Court Retention - Alice Beck Dubow,,,Under Votes,18,15,3,0
Adams,Abbottstown,Commonwealth Court Retention - Michael H Wojcik,,,No,116,102,14,0
Adams,Abbottstown,Commonwealth Court Retention - Michael H Wojcik,,,Yes,92,70,22,0
Adams,Abbottstown,Commonwealth Court Retention - Michael H Wojcik,,,Over Votes,0,0,0,0
Adams,Abbottstown,Commonwealth Court Retention - Michael H Wojcik,,,Under Votes,18,15,3,0
Adams,Abbottstown,Court of Common Pleas Retention - Christina M Simpson,,,Yes,151,126,25,0
Adams,Abbottstown,Court of Common Pleas Retention - Christina M Simpson,,,No,58,47,11,0
Adams,Abbottstown,Court of Common Pleas Retention - Christina M Simpson,,,Over Votes,0,0,0,0
Adams,Abbottstown,Court of Common Pleas Retention - Christina M Simpson,,,Under Votes,17,14,3,0
Adams,Abbottstown,Court of Common Pleas Retention - Shawn C Wagner,,,Yes,149,129,20,0
Adams,Abbottstown,Court of Common Pleas Retention - Shawn C Wagner,,,No,61,44,17,0
Adams,Abbottstown,Court of Common Pleas Retention - Shawn C Wagner,,,Over Votes,0,0,0,0
Adams,Abbottstown,Court of Common Pleas Retention - Shawn C Wagner,,,Under Votes,16,14,2,0
Adams,Arendtsville,Registered Voters,,,,546,,,
Adams,Arendtsville,Ballots Cast,,,,253,218,35,0
Adams,Arendtsville,Ballots Cast Blank,,,,0,0,0,0
Adams,Arendtsville,Judge of the Superior Court,,REP,MARIA BATTISTA,150,137,13,0
Adams,Arendtsville,Judge of the Superior Court,,DEM,BRANDON NEUMAN,92,71,21,0
Adams,Arendtsville,Judge of the Superior Court,,LBR,DANIEL WASSMER,2,2,0,0
Adams,Arendtsville,Judge of the Superior Court,,,Write-ins,0,0,0,0
Adams,Arendtsville,Judge of the Superior Court,,,Over Votes,2,1,1,0
Adams,Arendtsville,Judge of the Superior Court,,,Under Votes,7,7,0,0
Adams,Arendtsville,Judge of the Commonwealth Court,,REP,MATT WOLFORD,151,136,15,0
Adams,Arendtsville,Judge of the Commonwealth Court,,DEM,STELLA TSAI,97,78,19,0
Adams,Arendtsville,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Adams,Arendtsville,Judge of the Commonwealth Court,,,Over Votes,0,0,0,0
Adams,Arendtsville,Judge of the Commonwealth Court,,,Under Votes,5,4,1,0
Adams,Arendtsville,Judge of the Court of Common Pleas,,REP,TORREN ECKER,141,129,12,0
Adams,Arendtsville,Judge of the Court of Common Pleas,,DEM,PAUL B ROYER,108,87,21,0
Adams,Arendtsville,Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0
Adams,Arendtsville,Judge of the Court of Common Pleas,,,Over Votes,0,0,0,0
Adams,Arendtsville,Judge of the Court of Common Pleas,,,Under Votes,4,2,2,0
Adams,Arendtsville,Clerk of Courts,,REP,KELLY RUFF LAWVER,204,181,23,0
Adams,Arendtsville,Clerk of Courts,,,Write-ins,1,1,0,0
Adams,Arendtsville,Clerk of Courts,,,Over Votes,0,0,0,0
Adams,Arendtsville,Clerk of Courts,,,Under Votes,48,36,12,0
Adams,Arendtsville,County Treasurer,,DAR,CRISSY REDDING,222,195,27,0
Adams,Arendtsville,County Treasurer,,,Write-ins,1,1,0,0
Adams,Arendtsville,County Treasurer,,,Over Votes,0,0,0,0
Adams,Arendtsville,County Treasurer,,,Under Votes,30,22,8,0
Adams,Arendtsville,Sheriff,,REP,JOSH FITTING,199,177,22,0
Adams,Arendtsville,Sheriff,,,Write-ins,2,2,0,0
Adams,Arendtsville,Sheriff,,,Over Votes,0,0,0,0
Adams,Arendtsville,Sheriff,,,Under Votes,52,39,13,0
Adams,Arendtsville,Mayor,Arendtsville,DAR,APRIL A JONES,216,188,28,0
Adams,Arendtsville,Mayor,Arendtsville,,Write-ins,5,4,1,0
Adams,Arendtsville,Mayor,Arendtsville,,Over Votes,0,0,0,0
Adams,Arendtsville,Mayor,Arendtsville,,Under Votes,32,26,6,0
Adams,Arendtsville,Council Member,Arendtsville,REP,KEN SHAFER,169,146,23,0
Adams,Arendtsville,Council Member,Arendtsville,DAR,PAULA MARTIN,160,135,25,0
Adams,Arendtsville,Council Member,Arendtsville,REP,VIRGINIA KATE NEIDERER,151,131,20,0
Adams,Arendtsville,Council Member,Arendtsville,,Write-ins,1,1,0,0
Adams,Arendtsville,Council Member,Arendtsville,,Over Votes,3,3,0,0
Adams,Arendtsville,Council Member,Arendtsville,,Under Votes,275,238,37,0
Adams,Arendtsville,Tax Collector,Arendtsville,,Write-ins,9,9,0,0
Adams,Arendtsville,Tax Collector,Arendtsville,,Over Votes,0,0,0,0
Adams,Arendtsville,Tax Collector,Arendtsville,,Under Votes,244,209,35,0
Adams,Arendtsville,Judge of Elections,Arendtsville,,Write-ins,26,26,0,0
Adams,Arendtsville,Judge of Elections,Arendtsville,,Over Votes,0,0,0,0
Adams,Arendtsville,Judge of Elections,Arendtsville,,Under Votes,227,192,35,0
Adams,Arendtsville,Inspector of Elections,Arendtsville,,Write-ins,25,25,0,0
Adams,Arendtsville,Inspector of Elections,Arendtsville,,Over Votes,0,0,0,0
Adams,Arendtsville,Inspector of Elections,Arendtsville,,Under Votes,228,193,35,0
Adams,Arendtsville,School Director,at Large Upper Adams Area,DAR,KAY E HOLLABAUGH,170,145,25,0
Adams,Arendtsville,School Director,at Large Upper Adams Area,REP,JOHN W LINDEMULDER,136,117,19,0
Adams,Arendtsville,School Director,at Large Upper Adams Area,DEM,RACHEL ELLIOTT,122,96,26,0
Adams,Arendtsville,School Director,at Large Upper Adams Area,DEM,ERIC MARKLE,113,91,22,0
Adams,Arendtsville,School Director,at Large Upper Adams Area,DEM,DEB STECKLER,107,84,23,0
Adams,Arendtsville,School Director,at Large Upper Adams Area,REP,MELISSA ANDERS,100,93,7,0
