county,office,district,party,candidate,votes,election_day,mail,provisional
Adams,Judge of the Superior Court,,REP,Ann Marie Wheatcraft,3746,2746,996,4
Adams,Judge of the Superior Court,,DEM,Brandon Neuman,4435,1832,2599,4
Adams,Judge of the Superior Court,,REP,Maria Battista,4377,3410,964,3
Adams,Judge of the Commonwealth Court,,REP,Josh Prince,3402,2537,864,1
Adams,Judge of the Commonwealth Court,,REP,Matt Wolford,4668,3585,1078,5
Adams,Judge of the Commonwealth Court,,DEM,Stella Tsai,4431,1827,2600,4
Adams,Judge of the Court of Common Pleas,51,DEM,Paul B. Royer,4163,1814,2346,3
Adams,Judge of the Court of Common Pleas,51,REP,Paul B. Royer,3526,2524,1000,2
Adams,Judge of the Court of Common Pleas,51,REP,Torren Ecker,5382,4261,1116,5
Allegheny,Judge of the Superior Court,,REP,Ann Marie Wheatcraft,16465,11837,4580,48
Allegheny,Judge of the Superior Court,,DEM,Brandon Neuman,135979,79956,55306,717
Allegheny,Judge of the Superior Court,,REP,Maria Battista,27790,20876,6843,71
Allegheny,Judge of the Commonwealth Court,,REP,Josh Prince,11831,9149,2649,33
Allegheny,Judge of the Commonwealth Court,,REP,Matt Wolford,32037,23195,8756,86
Allegheny,Judge of the Commonwealth Court,,DEM,Stella Tsai,132347,77697,53951,699
Allegheny,Judge of the Court of Common Pleas - Allegheny,5,DEM,Alyssa Cowan,55302,35817,19195,290
Allegheny,Judge of the Court of Common Pleas - Allegheny,5,REP,Alyssa Cowan,21655,14603,6999,53
Allegheny,Judge of the Court of Common Pleas - Allegheny,5,DEM,Amanda Green-Hawkins,93877,53836,39536,505
Allegheny,Judge of the Court of Common Pleas - Allegheny,5,DEM,Amy Mathieu,38708,26223,12248,237
Allegheny,Judge of the Court of Common Pleas - Allegheny,5,DEM,Anthony Deluca,76295,38811,37194,290
Allegheny,Judge of the Court of Common Pleas - Allegheny,5,DEM,Bryan Neft,28661,17063,11453,145
Allegheny,Judge of the Court of Common Pleas - Allegheny,5,DEM,Carmen L. Robinson,31480,21562,9679,239
Allegheny,Judge of the Court of Common Pleas - Allegheny,5,DEM,Craig Stephens,27713,18247,9324,142
Allegheny,Judge of the Court of Common Pleas - Allegheny,5,DEM,Dan Miller,80797,43077,37375,345
