county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Lycoming,Armstrong Township,President,,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,U.S. Senate,,REP,Dave McCormick,70,59,0,11
Lycoming,Armstrong Township,U.S. Senate,,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,Attorney General,,REP,Dave Sunday,55,50,0,5
Lycoming,Armstrong Township,Attorney General,,REP,Craig Williams,16,12,0,4
Lycoming,Armstrong Township,Attorney General,,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,Auditor General,,REP,Tim Defoor,68,59,0,9
Lycoming,Armstrong Township,Auditor General,,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,State Treasurer,,REP,Stacy Garrity,70,60,0,10
Lycoming,Armstrong Township,State Treasurer,,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,U.S. House,15,REP,Glenn Gt Thompson,71,61,0,10
Lycoming,Armstrong Township,U.S. House,15,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,State Senate,23,REP,Gene Yaw,74,64,0,10
Lycoming,Armstrong Township,State Senate,23,REP,Write-In Totals,1,1,0,0
Lycoming,Armstrong Township,State House,83,REP,Jamie Flick,79,68,0,11
Lycoming,Armstrong Township,State House,83,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,Delegate To The Republican Convention (15th District),15,REP,Danny Kunselman,15,12,0,3
Lycoming,Armstrong Township,Delegate To The Republican Convention (15th District),15,REP,Mark J. Harris,18,15,0,3
Lycoming,Armstrong Township,Delegate To The Republican Convention (15th District),15,REP,Darlene Smail,15,12,0,3
Lycoming,Armstrong Township,Delegate To The Republican Convention (15th District),15,REP,David H. Rowe,23,19,0,4
Lycoming,Armstrong Township,Delegate To The Republican Convention (15th District),15,REP,Matthew M. Causer,9,7,0,2
Lycoming,Armstrong Township,Delegate To The Republican Convention (15th District),15,REP,Fred Keller,49,42,0,7
Lycoming,Armstrong Township,Delegate To The Republican Convention (15th District),15,REP,Ken Layng,4,3,0,1
Lycoming,Armstrong Township,Delegate To The Republican Convention (15th District),15,REP,Joyce C. Haas,33,25,0,8
Lycoming,Armstrong Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,Alt Delegate To The Republican Convention (15th District),15,REP,Daniel F. Clark,41,35,0,6
Lycoming,Armstrong Township,Alt Delegate To The Republican Convention (15th District),15,REP,Irene Harris,45,39,0,6
Lycoming,Armstrong Township,Alt Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,Alt Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Armstrong Township,Alt Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,President,,DEM,Joseph R. Biden Jr.,11,5,0,6
Lycoming,Bastress Township,President,,DEM,Dean Phillips,5,5,0,0
Lycoming,Bastress Township,President,,DEM,Write-In Totals,3,3,0,0
Lycoming,Bastress Township,U.S. Senate,,DEM,Robert P. Casey Jr.,14,9,0,5
Lycoming,Bastress Township,U.S. Senate,,DEM,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,Attorney General,,DEM,Jack Stollsteimer,5,5,0,0
Lycoming,Bastress Township,Attorney General,,DEM,Eugene Depasquale,8,6,0,2
Lycoming,Bastress Township,Attorney General,,DEM,Joe Khan,2,1,0,1
Lycoming,Bastress Township,Attorney General,,DEM,Keir Bradford-grey,3,0,0,3
Lycoming,Bastress Township,Attorney General,,DEM,Jared Solomon,2,2,0,0
Lycoming,Bastress Township,Attorney General,,DEM,Write-In Totals,1,1,0,0
Lycoming,Bastress Township,Auditor General,,DEM,Malcolm Kenyatta,9,4,0,5
Lycoming,Bastress Township,Auditor General,,DEM,Mark Pinsley,10,10,0,0
Lycoming,Bastress Township,Auditor General,,DEM,Write-In Totals,1,1,0,0
Lycoming,Bastress Township,State Treasurer,,DEM,Ryan Bizzarro,6,4,0,2
Lycoming,Bastress Township,State Treasurer,,DEM,Erin McClelland,12,9,0,3
Lycoming,Bastress Township,State Treasurer,,DEM,Write-In Totals,1,1,0,0
Lycoming,Bastress Township,U.S. House,15,DEM,Zach Womer,16,11,0,5
Lycoming,Bastress Township,U.S. House,15,DEM,Write-In Totals,1,1,0,0
Lycoming,Bastress Township,State Senate,23,DEM,Write-In Totals,1,1,0,0
Lycoming,Bastress Township,State House,84,DEM,Write-In Totals,2,0,0,2
Lycoming,Bastress Township,Delegate To The Democratic Convention (15th District),15,DEM,Ezra Nanes,8,3,0,5
Lycoming,Bastress Township,Delegate To The Democratic Convention (15th District),15,DEM,Braxton White,9,4,0,5
Lycoming,Bastress Township,Delegate To The Democratic Convention (15th District),15,DEM,Margie Swoboda,8,3,0,5
Lycoming,Bastress Township,Delegate To The Democratic Convention (15th District),15,DEM,Laura Shadle,7,2,0,5
Lycoming,Bastress Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,President,,REP,Nikki R. Haley,5,5,0,0
Lycoming,Bastress Township,President,,REP,Donald J. Trump,105,94,0,11
Lycoming,Bastress Township,President,,REP,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,U.S. Senate,,REP,Dave McCormick,105,96,0,9
Lycoming,Bastress Township,U.S. Senate,,REP,Write-In Totals,3,1,0,2
Lycoming,Bastress Township,Attorney General,,REP,Dave Sunday,85,79,0,6
Lycoming,Bastress Township,Attorney General,,REP,Craig Williams,18,14,0,4
Lycoming,Bastress Township,Attorney General,,REP,Write-In Totals,1,1,0,0
Lycoming,Bastress Township,Auditor General,,REP,Tim Defoor,102,91,0,11
Lycoming,Bastress Township,Auditor General,,REP,Write-In Totals,1,1,0,0
Lycoming,Bastress Township,State Treasurer,,REP,Stacy Garrity,103,92,0,11
Lycoming,Bastress Township,State Treasurer,,REP,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,U.S. House,15,REP,Glenn Gt Thompson,106,96,0,10
Lycoming,Bastress Township,U.S. House,15,REP,Write-In Totals,1,0,0,1
Lycoming,Bastress Township,State Senate,23,REP,Gene Yaw,103,94,0,9
Lycoming,Bastress Township,State Senate,23,REP,Write-In Totals,3,1,0,2
Lycoming,Bastress Township,State House,84,REP,Joe Hamm,107,96,0,11
Lycoming,Bastress Township,State House,84,REP,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,Delegate To The Republican Convention (15th District),15,REP,Danny Kunselman,10,8,0,2
Lycoming,Bastress Township,Delegate To The Republican Convention (15th District),15,REP,Mark J. Harris,62,56,0,6
Lycoming,Bastress Township,Delegate To The Republican Convention (15th District),15,REP,Darlene Smail,9,8,0,1
Lycoming,Bastress Township,Delegate To The Republican Convention (15th District),15,REP,David H. Rowe,13,10,0,3
Lycoming,Bastress Township,Delegate To The Republican Convention (15th District),15,REP,Matthew M. Causer,4,4,0,0
Lycoming,Bastress Township,Delegate To The Republican Convention (15th District),15,REP,Fred Keller,89,83,0,6
Lycoming,Bastress Township,Delegate To The Republican Convention (15th District),15,REP,Ken Layng,2,2,0,0
Lycoming,Bastress Township,Delegate To The Republican Convention (15th District),15,REP,Joyce C. Haas,63,61,0,2
Lycoming,Bastress Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Bastress Township,Alt Delegate To The Republican Convention (15th District),15,REP,Daniel F. Clark,51,44,0,7
Lycoming,Bastress Township,Alt Delegate To The Republican Convention (15th District),15,REP,Irene Harris,69,63,0,6
Lycoming,Bastress Township,Alt Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,3,2,0,1
Lycoming,Bastress Township,Alt Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,1,1,0,0
Lycoming,Bastress Township,Alt Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Brady Township,President,,DEM,Joseph R. Biden Jr.,12,11,0,1
Lycoming,Brady Township,President,,DEM,Dean Phillips,1,1,0,0
Lycoming,Brady Township,President,,DEM,Write-In Totals,0,0,0,0
Lycoming,Brady Township,U.S. Senate,,DEM,Robert P. Casey Jr.,14,12,0,2
Lycoming,Brady Township,U.S. Senate,,DEM,Write-In Totals,0,0,0,0
Lycoming,Brady Township,Attorney General,,DEM,Jack Stollsteimer,2,2,0,0
Lycoming,Brady Township,Attorney General,,DEM,Eugene Depasquale,7,5,0,2
Lycoming,Brady Township,Attorney General,,DEM,Joe Khan,2,2,0,0
Lycoming,Brady Township,Attorney General,,DEM,Keir Bradford-grey,1,1,0,0
Lycoming,Brady Township,Attorney General,,DEM,Jared Solomon,2,2,0,0
Lycoming,Brady Township,Attorney General,,DEM,Write-In Totals,0,0,0,0
Lycoming,Brady Township,Auditor General,,DEM,Malcolm Kenyatta,7,6,0,1
Lycoming,Brady Township,Auditor General,,DEM,Mark Pinsley,7,6,0,1
Lycoming,Brady Township,Auditor General,,DEM,Write-In Totals,0,0,0,0
Lycoming,Brady Township,State Treasurer,,DEM,Ryan Bizzarro,8,8,0,0
Lycoming,Brady Township,State Treasurer,,DEM,Erin McClelland,6,4,0,2
Lycoming,Brady Township,State Treasurer,,DEM,Write-In Totals,0,0,0,0
Lycoming,Brady Township,U.S. House,15,DEM,Zach Womer,13,12,0,1
Lycoming,Brady Township,U.S. House,15,DEM,Write-In Totals,0,0,0,0
Lycoming,Brady Township,State Senate,23,DEM,Write-In Totals,1,1,0,0
Lycoming,Brady Township,State House,83,DEM,Write-In Totals,0,0,0,0
Lycoming,Brady Township,Delegate To The Democratic Convention (15th District),15,DEM,Ezra Nanes,8,7,0,1
Lycoming,Brady Township,Delegate To The Democratic Convention (15th District),15,DEM,Braxton White,10,9,0,1
Lycoming,Brady Township,Delegate To The Democratic Convention (15th District),15,DEM,Margie Swoboda,9,8,0,1
Lycoming,Brady Township,Delegate To The Democratic Convention (15th District),15,DEM,Laura Shadle,11,10,0,1
Lycoming,Brady Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,0,0,0,0
Lycoming,Brady Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,0,0,0,0
Lycoming,Brady Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,0,0,0,0
Lycoming,Brady Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,0,0,0,0
Lycoming,Brady Township,President,,REP,Nikki R. Haley,8,8,0,0
Lycoming,Brady Township,President,,REP,Donald J. Trump,81,77,0,4
Lycoming,Brady Township,President,,REP,Write-In Totals,0,0,0,0
Lycoming,Brady Township,U.S. Senate,,REP,Dave McCormick,82,78,0,4
Lycoming,Brady Township,U.S. Senate,,REP,Write-In Totals,3,3,0,0
Lycoming,Brady Township,Attorney General,,REP,Dave Sunday,66,65,0,1
Lycoming,Brady Township,Attorney General,,REP,Craig Williams,16,14,0,2
Lycoming,Brady Township,Attorney General,,REP,Write-In Totals,0,0,0,0
Lycoming,Brady Township,Auditor General,,REP,Tim Defoor,81,78,0,3
Lycoming,Brady Township,Auditor General,,REP,Write-In Totals,0,0,0,0
Lycoming,Brady Township,State Treasurer,,REP,Stacy Garrity,83,80,0,3
Lycoming,Brady Township,State Treasurer,,REP,Write-In Totals,0,0,0,0
Lycoming,Brady Township,U.S. House,15,REP,Glenn Gt Thompson,82,79,0,3
Lycoming,Brady Township,U.S. House,15,REP,Write-In Totals,1,1,0,0
Lycoming,Brady Township,State Senate,23,REP,Gene Yaw,81,77,0,4
Lycoming,Brady Township,State Senate,23,REP,Write-In Totals,3,3,0,0
Lycoming,Brady Township,State House,83,REP,Jamie Flick,86,82,0,4
Lycoming,Brady Township,State House,83,REP,Write-In Totals,1,1,0,0
Lycoming,Brady Township,Delegate To The Republican Convention (15th District),15,REP,Danny Kunselman,12,12,0,0
Lycoming,Brady Township,Delegate To The Republican Convention (15th District),15,REP,Mark J. Harris,44,44,0,0
Lycoming,Brady Township,Delegate To The Republican Convention (15th District),15,REP,Darlene Smail,25,22,0,3
Lycoming,Brady Township,Delegate To The Republican Convention (15th District),15,REP,David H. Rowe,27,26,0,1
Lycoming,Brady Township,Delegate To The Republican Convention (15th District),15,REP,Matthew M. Causer,14,14,0,0
Lycoming,Brady Township,Delegate To The Republican Convention (15th District),15,REP,Fred Keller,68,65,0,3
Lycoming,Brady Township,Delegate To The Republican Convention (15th District),15,REP,Ken Layng,1,1,0,0
Lycoming,Brady Township,Delegate To The Republican Convention (15th District),15,REP,Joyce C. Haas,46,46,0,0
Lycoming,Brady Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Brady Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Brady Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Brady Township,Alt Delegate To The Republican Convention (15th District),15,REP,Daniel F. Clark,53,52,0,1
Lycoming,Brady Township,Alt Delegate To The Republican Convention (15th District),15,REP,Irene Harris,57,55,0,2
Lycoming,Brady Township,Alt Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,1,1,0,0
Lycoming,Brady Township,Alt Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Brady Township,Alt Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Brown Township,President,,DEM,Joseph R. Biden Jr.,0,0,0,0
Lycoming,Brown Township,President,,DEM,Dean Phillips,1,1,0,0
Lycoming,Brown Township,President,,DEM,Write-In Totals,2,2,0,0
Lycoming,Brown Township,U.S. Senate,,DEM,Robert P. Casey Jr.,1,1,0,0
Lycoming,Brown Township,U.S. Senate,,DEM,Write-In Totals,2,2,0,0
Lycoming,Brown Township,Attorney General,,DEM,Jack Stollsteimer,0,0,0,0
Lycoming,Brown Township,Attorney General,,DEM,Eugene Depasquale,1,1,0,0
Lycoming,Brown Township,Attorney General,,DEM,Joe Khan,0,0,0,0
Lycoming,Brown Township,Attorney General,,DEM,Keir Bradford-grey,0,0,0,0
Lycoming,Brown Township,Attorney General,,DEM,Jared Solomon,1,1,0,0
Lycoming,Brown Township,Attorney General,,DEM,Write-In Totals,1,1,0,0
Lycoming,Brown Township,Auditor General,,DEM,Malcolm Kenyatta,0,0,0,0
Lycoming,Brown Township,Auditor General,,DEM,Mark Pinsley,1,1,0,0
Lycoming,Brown Township,Auditor General,,DEM,Write-In Totals,2,2,0,0
Lycoming,Brown Township,State Treasurer,,DEM,Ryan Bizzarro,0,0,0,0
Lycoming,Brown Township,State Treasurer,,DEM,Erin McClelland,1,1,0,0
Lycoming,Brown Township,State Treasurer,,DEM,Write-In Totals,2,2,0,0
Lycoming,Brown Township,U.S. House,15,DEM,Zach Womer,1,1,0,0
Lycoming,Brown Township,U.S. House,15,DEM,Write-In Totals,2,2,0,0
Lycoming,Brown Township,State Senate,23,DEM,Write-In Totals,2,2,0,0
Lycoming,Brown Township,State House,84,DEM,Write-In Totals,2,2,0,0
Lycoming,Brown Township,Delegate To The Democratic Convention (15th District),15,DEM,Ezra Nanes,0,0,0,0
Lycoming,Brown Township,Delegate To The Democratic Convention (15th District),15,DEM,Braxton White,0,0,0,0
Lycoming,Brown Township,Delegate To The Democratic Convention (15th District),15,DEM,Margie Swoboda,1,1,0,0
Lycoming,Brown Township,Delegate To The Democratic Convention (15th District),15,DEM,Laura Shadle,1,1,0,0
Lycoming,Brown Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,1,1,0,0
Lycoming,Brown Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,1,1,0,0
Lycoming,Brown Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,1,1,0,0
Lycoming,Brown Township,Delegate To The Democratic Convention (15th District),15,DEM,Write-In Totals,1,1,0,0
Lycoming,Brown Township,President,,REP,Nikki R. Haley,2,2,0,0
Lycoming,Brown Township,President,,REP,Donald J. Trump,25,22,0,3
Lycoming,Brown Township,President,,REP,Write-In Totals,0,0,0,0
Lycoming,Brown Township,U.S. Senate,,REP,Dave McCormick,26,23,0,3
Lycoming,Brown Township,U.S. Senate,,REP,Write-In Totals,1,1,0,0
Lycoming,Brown Township,Attorney General,,REP,Dave Sunday,23,20,0,3
Lycoming,Brown Township,Attorney General,,REP,Craig Williams,4,4,0,0
Lycoming,Brown Township,Attorney General,,REP,Write-In Totals,0,0,0,0
Lycoming,Brown Township,Auditor General,,REP,Tim Defoor,25,22,0,3
Lycoming,Brown Township,Auditor General,,REP,Write-In Totals,0,0,0,0
Lycoming,Brown Township,State Treasurer,,REP,Stacy Garrity,25,22,0,3
Lycoming,Brown Township,State Treasurer,,REP,Write-In Totals,0,0,0,0
Lycoming,Brown Township,U.S. House,15,REP,Glenn Gt Thompson,25,22,0,3
Lycoming,Brown Township,U.S. House,15,REP,Write-In Totals,0,0,0,0
Lycoming,Brown Township,State Senate,23,REP,Gene Yaw,26,23,0,3
Lycoming,Brown Township,State Senate,23,REP,Write-In Totals,0,0,0,0
Lycoming,Brown Township,State House,84,REP,Joe Hamm,27,24,0,3
Lycoming,Brown Township,State House,84,REP,Write-In Totals,0,0,0,0
Lycoming,Brown Township,Delegate To The Republican Convention (15th District),15,REP,Danny Kunselman,2,2,0,0
Lycoming,Brown Township,Delegate To The Republican Convention (15th District),15,REP,Mark J. Harris,12,12,0,0
Lycoming,Brown Township,Delegate To The Republican Convention (15th District),15,REP,Darlene Smail,5,4,0,1
Lycoming,Brown Township,Delegate To The Republican Convention (15th District),15,REP,David H. Rowe,7,7,0,0
Lycoming,Brown Township,Delegate To The Republican Convention (15th District),15,REP,Matthew M. Causer,4,3,0,1
Lycoming,Brown Township,Delegate To The Republican Convention (15th District),15,REP,Fred Keller,19,17,0,2
Lycoming,Brown Township,Delegate To The Republican Convention (15th District),15,REP,Ken Layng,2,0,0,2
Lycoming,Brown Township,Delegate To The Republican Convention (15th District),15,REP,Joyce C. Haas,13,10,0,3
Lycoming,Brown Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Brown Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Brown Township,Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
Lycoming,Brown Township,Alt Delegate To The Republican Convention (15th District),15,REP,Daniel F. Clark,17,15,0,2
Lycoming,Brown Township,Alt Delegate To The Republican Convention (15th District),15,REP,Irene Harris,15,12,0,3
Lycoming,Brown Township,Alt Delegate To The Republican Convention (15th District),15,REP,Write-In Totals,0,0,0,0
