county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Juniata,Beale Township,Registered Voters,,,,437,,,
Juniata,Beale Township,Ballots Cast,,,,148,136,0,12
Juniata,Beale Township,Ballots Cast Blank,,,,0,0,0,0
Juniata,Beale Township,President,,DEM,Joseph R. Biden Jr.,20,15,0,5
Juniata,Beale Township,President,,DEM,Dean Phillips,1,1,0,0
Juniata,Beale Township,President,,DEM,Write-In Totals,9,8,0,1
Juniata,Beale Township,President,,DEM,Not Assigned,0,0,0,0
Juniata,Beale Township,President,,DEM,Overvotes,0,0,0,0
Juniata,Beale Township,President,,DEM,Undervotes,0,0,0,0
Juniata,Beale Township,U.S. Senate,,DEM,Robert P. Casey Jr.,27,21,0,6
Juniata,Beale Township,U.S. Senate,,DEM,Write-In Totals,2,2,0,0
Juniata,Beale Township,U.S. Senate,,DEM,Not Assigned,0,0,0,0
Juniata,Beale Township,U.S. Senate,,DEM,Overvotes,0,0,0,0
Juniata,Beale Township,U.S. Senate,,DEM,Undervotes,1,1,0,0
Juniata,Beale Township,Attorney General,,DEM,Jack Stollsteimer,1,1,0,0
Juniata,Beale Township,Attorney General,,DEM,Eugene Depasquale,14,9,0,5
Juniata,Beale Township,Attorney General,,DEM,Joe Khan,3,3,0,0
Juniata,Beale Township,Attorney General,,DEM,Keir Bradford-grey,1,1,0,0
Juniata,Beale Township,Attorney General,,DEM,Jared Solomon,6,6,0,0
Juniata,Beale Township,Attorney General,,DEM,Write-In Totals,2,2,0,0
Juniata,Beale Township,Attorney General,,DEM,Not Assigned,0,0,0,0
Juniata,Beale Township,Attorney General,,DEM,Overvotes,0,0,0,0
Juniata,Beale Township,Attorney General,,DEM,Undervotes,3,2,0,1
Juniata,Beale Township,Auditor General,,DEM,Malcolm Kenyatta,13,9,0,4
Juniata,Beale Township,Auditor General,,DEM,Mark Pinsley,12,11,0,1
Juniata,Beale Township,Auditor General,,DEM,Write-In Totals,1,1,0,0
Juniata,Beale Township,Auditor General,,DEM,Not Assigned,0,0,0,0
