county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Elk,FOX #2,State Treasurer,,REP,GLENN GT THOMPSON,798,661,134,3
Elk,FOX #2,State Treasurer,,,Write-ins,7,7,0,0
Elk,FOX #2,State Treasurer,,,Over Votes,0,0,0,0
Elk,FOX #2,State Treasurer,,,Under Votes,10,5,5,0
Elk,FOX #2,State Senate,25,DEM,WILLIAM MCGILL,255,172,82,1
Elk,FOX #2,State Senate,25,REP,CRIS DUSH,780,649,128,3
Elk,FOX #2,State Senate,25,,Write-ins,3,3,0,0
Elk,FOX #2,State Senate,25,,Over Votes,0,0,0,0
Elk,FOX #2,State Senate,25,,Under Votes,17,10,7,0
Elk,FOX #2,General Assembly,75,REP,MIKE ARMANINI,957,768,185,4
Elk,FOX #2,General Assembly,75,,Write-ins,39,26,13,0
Elk,FOX #2,General Assembly,75,,Over Votes,0,0,0,0
Elk,FOX #2,General Assembly,75,,Under Votes,59,40,19,0
Elk,HIGHLAND,Registered Voters,,,,144,,,
Elk,HIGHLAND,Ballots Cast,,,,115,90,25,0
Elk,HIGHLAND,Ballots Cast Blank,,,,0,0,0,0
Elk,HIGHLAND,President,,REP,DONALD J TRUMP,85,73,12,0
Elk,HIGHLAND,President,,LIB,CHASE OLIVER,1,1,0,0
Elk,HIGHLAND,President,,GRN,JILL STEIN,1,1,0,0
Elk,HIGHLAND,President,,,Write-ins,0,0,0,0
Elk,HIGHLAND,President,,,Over Votes,0,0,0,0
Elk,HIGHLAND,President,,,Under Votes,0,0,0,0
Elk,HIGHLAND,Attorney General,,DEM,EUGENE DEPASQUALE,23,14,9,0
Elk,HIGHLAND,Attorney General,,REP,DAVE SUNDAY,81,68,13,0
Elk,HIGHLAND,Attorney General,,LIB,ROBERT COWBURN,2,2,0,0
Elk,HIGHLAND,Attorney General,,GRN,RICHARD L WEISS,1,1,0,0
Elk,HIGHLAND,Attorney General,,CST,JUSTIN L MAGILL,0,0,0,0
Elk,HIGHLAND,Attorney General,,FWD,ERIC L SETTLE,0,0,0,0
Elk,HIGHLAND,Attorney General,,,Write-ins,1,0,1,0
Elk,HIGHLAND,Attorney General,,,Over Votes,0,0,0,0
Elk,HIGHLAND,Attorney General,,,Under Votes,7,5,2,0
Elk,HIGHLAND,Auditor General,,DEM,MALCOLM KENYATTA,23,15,8,0
Elk,HIGHLAND,Auditor General,,REP,TIM DEFOOR,76,63,13,0
Elk,HIGHLAND,Auditor General,,LIB,REECE SMITH,4,4,0,0
Elk,HIGHLAND,Auditor General,,ASP,ERIC K ANTON,0,0,0,0
Elk,HIGHLAND,Auditor General,,CST,BOB GOODRICH,4,3,1,0
Elk,HIGHLAND,Auditor General,,,Write-ins,1,0,1,0
Elk,HIGHLAND,Auditor General,,,Over Votes,0,0,0,0
Elk,HIGHLAND,Auditor General,,,Under Votes,7,5,2,0
Elk,HIGHLAND,State Treasurer,,DEM,ERIN MCCLELLAND,21,13,8,0
Elk,HIGHLAND,State Treasurer,,REP,STACY GARRITY,82,68,14,0
Elk,HIGHLAND,State Treasurer,,LIB,NICKOLAS CIESIELSKI,2,2,0,0
Elk,HIGHLAND,State Treasurer,,CST,TROY BOWMAN,0,0,0,0
Elk,HIGHLAND,State Treasurer,,FWD,CHRIS FOSTER,2,2,0,0
Elk,HIGHLAND,State Treasurer,,,Write-ins,1,0,1,0
Elk,HIGHLAND,State Treasurer,,,Over Votes,0,0,0,0
Elk,HIGHLAND,State Treasurer,,,Under Votes,7,5,2,0
Elk,HIGHLAND,State Treasurer,,DEM,ZACH WOMER,17,9,8,0
Elk,HIGHLAND,State Treasurer,,REP,GLENN GT THOMPSON,90,76,14,0
Elk,HIGHLAND,State Treasurer,,,Write-ins,0,0,0,0
Elk,HIGHLAND,State Treasurer,,,Over Votes,1,0,1,0
Elk,HIGHLAND,State Treasurer,,,Under Votes,7,5,2,0
Elk,HIGHLAND,State Senate,25,DEM,WILLIAM MCGILL,20,12,8,0
Elk,HIGHLAND,State Senate,25,REP,CRIS DUSH,85,73,12,0
Elk,HIGHLAND,State Senate,25,,Write-ins,1,0,1,0
Elk,HIGHLAND,State Senate,25,,Over Votes,0,0,0,0
Elk,HIGHLAND,State Senate,25,,Under Votes,9,5,4,0
Elk,HIGHLAND,General Assembly,75,REP,MIKE ARMANINI,95,79,16,0
Elk,HIGHLAND,General Assembly,75,,Write-ins,2,1,1,0
Elk,HIGHLAND,General Assembly,75,,Over Votes,0,0,0,0
Elk,HIGHLAND,General Assembly,75,,Under Votes,18,10,8,0
Elk,JAMES CITY,Registered Voters,,,,159,,,
Elk,JAMES CITY,Ballots Cast,,,,133,114,19,0
Elk,JAMES CITY,Ballots Cast Blank,,,,0,0,0,0
Elk,JAMES CITY,President,,REP,DONALD J TRUMP,98,91,7,0
Elk,JAMES CITY,President,,LIB,CHASE OLIVER,0,0,0,0
Elk,JAMES CITY,President,,GRN,JILL STEIN,1,1,0,0
Elk,JAMES CITY,President,,,Write-ins,2,2,0,0
Elk,JAMES CITY,President,,,Over Votes,0,0,0,0
Elk,JAMES CITY,President,,,Under Votes,0,0,0,0
Elk,JAMES CITY,Attorney General,,DEM,EUGENE DEPASQUALE,32,20,12,0
Elk,JAMES CITY,Attorney General,,REP,DAVE SUNDAY,90,83,7,0
Elk,JAMES CITY,Attorney General,,LIB,ROBERT COWBURN,1,1,0,0
Elk,JAMES CITY,Attorney General,,GRN,RICHARD L WEISS,1,1,0,0
Elk,JAMES CITY,Attorney General,,CST,JUSTIN L MAGILL,5,5,0,0
Elk,JAMES CITY,Attorney General,,FWD,ERIC L SETTLE,0,0,0,0
Elk,JAMES CITY,Attorney General,,,Write-ins,0,0,0,0
Elk,JAMES CITY,Attorney General,,,Over Votes,0,0,0,0
Elk,JAMES CITY,Attorney General,,,Under Votes,4,4,0,0
Elk,JAMES CITY,Auditor General,,DEM,MALCOLM KENYATTA,34,22,12,0
Elk,JAMES CITY,Auditor General,,REP,TIM DEFOOR,88,81,7,0
Elk,JAMES CITY,Auditor General,,LIB,REECE SMITH,3,3,0,0
Elk,JAMES CITY,Auditor General,,ASP,ERIC K ANTON,1,1,0,0
Elk,JAMES CITY,Auditor General,,CST,BOB GOODRICH,4,4,0,0
Elk,JAMES CITY,Auditor General,,,Write-ins,0,0,0,0
Elk,JAMES CITY,Auditor General,,,Over Votes,0,0,0,0
Elk,JAMES CITY,Auditor General,,,Under Votes,3,3,0,0
Elk,JAMES CITY,State Treasurer,,DEM,ERIN MCCLELLAND,32,20,12,0
Elk,JAMES CITY,State Treasurer,,REP,STACY GARRITY,93,86,7,0
Elk,JAMES CITY,State Treasurer,,LIB,NICKOLAS CIESIELSKI,2,2,0,0
Elk,JAMES CITY,State Treasurer,,CST,TROY BOWMAN,1,1,0,0
Elk,JAMES CITY,State Treasurer,,FWD,CHRIS FOSTER,1,1,0,0
Elk,JAMES CITY,State Treasurer,,,Write-ins,0,0,0,0
Elk,JAMES CITY,State Treasurer,,,Over Votes,0,0,0,0
Elk,JAMES CITY,State Treasurer,,,Under Votes,4,4,0,0
Elk,JAMES CITY,State Treasurer,,DEM,ZACH WOMER,36,23,13,0
Elk,JAMES CITY,State Treasurer,,REP,GLENN GT THOMPSON,94,88,6,0
Elk,JAMES CITY,State Treasurer,,,Write-ins,0,0,0,0
Elk,JAMES CITY,State Treasurer,,,Over Votes,0,0,0,0
Elk,JAMES CITY,State Treasurer,,,Under Votes,3,3,0,0
Elk,JAMES CITY,State Senate,25,DEM,WILLIAM MCGILL,34,23,11,0
Elk,JAMES CITY,State Senate,25,REP,CRIS DUSH,93,87,6,0
Elk,JAMES CITY,State Senate,25,,Write-ins,0,0,0,0
Elk,JAMES CITY,State Senate,25,,Over Votes,0,0,0,0
Elk,JAMES CITY,State Senate,25,,Under Votes,6,4,2,0
Elk,JAMES CITY,General Assembly,75,REP,MIKE ARMANINI,111,99,12,0
Elk,JAMES CITY,General Assembly,75,,Write-ins,2,1,1,0
Elk,JAMES CITY,General Assembly,75,,Over Votes,0,0,0,0
Elk,JAMES CITY,General Assembly,75,,Under Votes,20,14,6,0
Elk,HORTON,Registered Voters,,,,912,,,
Elk,HORTON,Ballots Cast,,,,771,651,115,5
Elk,HORTON,Ballots Cast Blank,,,,0,0,0,0
Elk,HORTON,President,,REP,DONALD J TRUMP,612,539,69,4
Elk,HORTON,President,,LIB,CHASE OLIVER,4,4,0,0
Elk,HORTON,President,,GRN,JILL STEIN,1,1,0,0
Elk,HORTON,President,,,Write-ins,2,1,1,0
Elk,HORTON,President,,,Over Votes,0,0,0,0
Elk,HORTON,President,,,Under Votes,2,2,0,0
Elk,HORTON,Attorney General,,DEM,EUGENE DEPASQUALE,150,106,42,2
Elk,HORTON,Attorney General,,REP,DAVE SUNDAY,589,514,72,3
Elk,HORTON,Attorney General,,LIB,ROBERT COWBURN,12,12,0,0
Elk,HORTON,Attorney General,,GRN,RICHARD L WEISS,6,6,0,0
Elk,HORTON,Attorney General,,CST,JUSTIN L MAGILL,3,3,0,0
Elk,HORTON,Attorney General,,FWD,ERIC L SETTLE,2,2,0,0
Elk,HORTON,Attorney General,,,Write-ins,0,0,0,0
Elk,HORTON,Attorney General,,,Over Votes,0,0,0,0
Elk,HORTON,Attorney General,,,Under Votes,9,8,1,0
Elk,HORTON,Auditor General,,DEM,MALCOLM KENYATTA,148,104,43,1
Elk,HORTON,Auditor General,,REP,TIM DEFOOR,587,514,70,3
Elk,HORTON,Auditor General,,LIB,REECE SMITH,11,10,0,1
Elk,HORTON,Auditor General,,ASP,ERIC K ANTON,4,4,0,0
Elk,HORTON,Auditor General,,CST,BOB GOODRICH,7,7,0,0
Elk,HORTON,Auditor General,,,Write-ins,0,0,0,0
Elk,HORTON,Auditor General,,,Over Votes,0,0,0,0
Elk,HORTON,Auditor General,,,Under Votes,14,12,2,0
Elk,HORTON,State Treasurer,,DEM,ERIN MCCLELLAND,152,108,43,1
Elk,HORTON,State Treasurer,,REP,STACY GARRITY,589,517,69,3
Elk,HORTON,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,9,0,0
Elk,HORTON,State Treasurer,,CST,TROY BOWMAN,3,3,0,0
Elk,HORTON,State Treasurer,,FWD,CHRIS FOSTER,4,4,0,0
Elk,HORTON,State Treasurer,,,Write-ins,1,1,0,0
Elk,HORTON,State Treasurer,,,Over Votes,0,0,0,0
Elk,HORTON,State Treasurer,,,Under Votes,13,9,3,1
Elk,HORTON,State Treasurer,,DEM,ZACH WOMER,142,106,35,1
Elk,HORTON,State Treasurer,,REP,GLENN GT THOMPSON,616,534,78,4
Elk,HORTON,State Treasurer,,,Write-ins,2,2,0,0
Elk,HORTON,State Treasurer,,,Over Votes,0,0,0,0
Elk,HORTON,State Treasurer,,,Under Votes,11,9,2,0
Elk,HORTON,State Senate,25,DEM,WILLIAM MCGILL,135,97,36,2
Elk,HORTON,State Senate,25,REP,CRIS DUSH,626,546,77,3
Elk,HORTON,State Senate,25,,Write-ins,1,1,0,0
Elk,HORTON,State Senate,25,,Over Votes,0,0,0,0
Elk,HORTON,State Senate,25,,Under Votes,9,7,2,0
Elk,HORTON,General Assembly,75,REP,MIKE ARMANINI,713,614,95,4
Elk,HORTON,General Assembly,75,,Write-ins,19,13,6,0
Elk,HORTON,General Assembly,75,,Over Votes,0,0,0,0
Elk,HORTON,General Assembly,75,,Under Votes,39,24,14,1
Elk,80.92,President,,REP,DONALD J TRUMP,771,641,123,7
Elk,80.92,President,,LIB,CHASE OLIVER,4,3,1,0
Elk,80.92,President,,GRN,JILL STEIN,3,3,0,0
Elk,80.92,President,,,Write-ins,8,5,3,0
Elk,JAY TWP,President,,,Over Votes,0,0,0,0
Elk,JAY TWP,President,,,Under Votes,4,4,0,0
Elk,JAY TWP,Attorney General,,DEM,EUGENE DEPASQUALE,287,157,129,1
Elk,JAY TWP,Attorney General,,REP,DAVE SUNDAY,737,610,120,7
Elk,JAY TWP,Attorney General,,LIB,ROBERT COWBURN,6,6,0,0
Elk,JAY TWP,Attorney General,,GRN,RICHARD L WEISS,9,7,2,0
Elk,JAY TWP,Attorney General,,CST,JUSTIN L MAGILL,7,7,0,0
Elk,JAY TWP,Attorney General,,FWD,ERIC L SETTLE,4,4,0,0
Elk,JAY TWP,Attorney General,,,Write-ins,2,2,0,0
Elk,JAY TWP,Attorney General,,,Over Votes,0,0,0,0
Elk,JAY TWP,Attorney General,,,Under Votes,25,16,9,0
Elk,JAY TWP,Auditor General,,DEM,MALCOLM KENYATTA,277,152,124,1
Elk,JAY TWP,Auditor General,,REP,TIM DEFOOR,736,611,118,7
Elk,JAY TWP,Auditor General,,LIB,REECE SMITH,13,10,3,0
Elk,JAY TWP,Auditor General,,ASP,ERIC K ANTON,5,5,0,0
Elk,JAY TWP,Auditor General,,CST,BOB GOODRICH,9,8,1,0
Elk,JAY TWP,Auditor General,,,Write-ins,2,2,0,0
Elk,JAY TWP,Auditor General,,,Over Votes,0,0,0,0
Elk,JAY TWP,Auditor General,,,Under Votes,35,21,14,0
Elk,JAY TWP,State Treasurer,,DEM,ERIN MCCLELLAND,282,158,123,1
Elk,JAY TWP,State Treasurer,,REP,STACY GARRITY,741,610,124,7
Elk,JAY TWP,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,10,1,0
Elk,JAY TWP,State Treasurer,,CST,TROY BOWMAN,2,2,0,0
Elk,JAY TWP,State Treasurer,,FWD,CHRIS FOSTER,9,7,2,0
Elk,JAY TWP,State Treasurer,,,Write-ins,2,2,0,0
Elk,JAY TWP,State Treasurer,,,Over Votes,0,0,0,0
Elk,JAY TWP,State Treasurer,,,Under Votes,30,20,10,0
Elk,JAY TWP,State Treasurer,,DEM,ZACH WOMER,275,151,123,1
Elk,JAY TWP,State Treasurer,,REP,GLENN GT THOMPSON,780,644,129,7
Elk,JAY TWP,State Treasurer,,,Write-ins,3,3,0,0
Elk,JAY TWP,State Treasurer,,,Over Votes,0,0,0,0
Elk,JAY TWP,State Treasurer,,,Under Votes,19,11,8,0
Elk,JAY TWP,State Senate,25,DEM,WILLIAM MCGILL,288,168,120,0
Elk,JAY TWP,State Senate,25,REP,CRIS DUSH,752,621,125,6
Elk,JAY TWP,State Senate,25,,Write-ins,4,4,0,0
Elk,JAY TWP,State Senate,25,,Over Votes,0,0,0,0
Elk,JAY TWP,State Senate,25,,Under Votes,33,16,15,2
Elk,JAY TWP,General Assembly,75,REP,MIKE ARMANINI,945,750,187,8
Elk,JAY TWP,General Assembly,75,,Write-ins,34,14,20,0
Elk,JAY TWP,General Assembly,75,,Over Votes,0,0,0,0
Elk,JAY TWP,General Assembly,75,,Under Votes,98,45,53,0
Elk,94.67,President,,REP,DONALD J TRUMP,56,54,2,0
Elk,94.67,President,,LIB,CHASE OLIVER,0,0,0,0
Elk,94.67,President,,GRN,JILL STEIN,1,1,0,0
Elk,94.67,President,,,Write-ins,0,0,0,0
Elk,LAMONT,President,,,Over Votes,0,0,0,0
Elk,LAMONT,President,,,Under Votes,2,2,0,0
Elk,LAMONT,Attorney General,,DEM,EUGENE DEPASQUALE,11,7,4,0
Elk,LAMONT,Attorney General,,REP,DAVE SUNDAY,55,53,2,0
Elk,LAMONT,Attorney General,,LIB,ROBERT COWBURN,0,0,0,0
Elk,LAMONT,Attorney General,,GRN,RICHARD L WEISS,2,2,0,0
Elk,LAMONT,Attorney General,,CST,JUSTIN L MAGILL,0,0,0,0
Elk,LAMONT,Attorney General,,FWD,ERIC L SETTLE,0,0,0,0
Elk,LAMONT,Attorney General,,,Write-ins,0,0,0,0
Elk,LAMONT,Attorney General,,,Over Votes,0,0,0,0
Elk,LAMONT,Attorney General,,,Under Votes,3,3,0,0
Elk,LAMONT,Auditor General,,DEM,MALCOLM KENYATTA,12,8,4,0
Elk,LAMONT,Auditor General,,REP,TIM DEFOOR,59,57,2,0
Elk,LAMONT,Auditor General,,LIB,REECE SMITH,0,0,0,0
Elk,LAMONT,Auditor General,,ASP,ERIC K ANTON,0,0,0,0
Elk,LAMONT,Auditor General,,CST,BOB GOODRICH,0,0,0,0
Elk,LAMONT,Auditor General,,,Write-ins,0,0,0,0
Elk,LAMONT,Auditor General,,,Over Votes,0,0,0,0
Elk,LAMONT,Auditor General,,,Under Votes,0,0,0,0
Elk,LAMONT,State Treasurer,,DEM,ERIN MCCLELLAND,11,7,4,0
Elk,LAMONT,State Treasurer,,REP,STACY GARRITY,57,55,2,0
Elk,LAMONT,State Treasurer,,LIB,NICKOLAS CIESIELSKI,0,0,0,0
Elk,LAMONT,State Treasurer,,CST,TROY BOWMAN,2,2,0,0
Elk,LAMONT,State Treasurer,,FWD,CHRIS FOSTER,0,0,0,0
Elk,LAMONT,State Treasurer,,,Write-ins,0,0,0,0
Elk,LAMONT,State Treasurer,,,Over Votes,0,0,0,0
Elk,LAMONT,State Treasurer,,,Under Votes,1,1,0,0
Elk,LAMONT,State Treasurer,,DEM,ZACH WOMER,9,5,4,0
Elk,LAMONT,State Treasurer,,REP,GLENN GT THOMPSON,61,59,2,0
Elk,LAMONT,State Treasurer,,,Write-ins,0,0,0,0
Elk,LAMONT,State Treasurer,,,Over Votes,0,0,0,0
Elk,LAMONT,State Treasurer,,,Under Votes,1,1,0,0
Elk,LAMONT,State Senate,25,DEM,WILLIAM MCGILL,10,6,4,0
Elk,LAMONT,State Senate,25,REP,CRIS DUSH,56,54,2,0
Elk,LAMONT,State Senate,25,,Write-ins,0,0,0,0
Elk,LAMONT,State Senate,25,,Over Votes,0,0,0,0
Elk,LAMONT,State Senate,25,,Under Votes,5,5,0,0
Elk,LAMONT,General Assembly,75,REP,MIKE ARMANINI,61,58,3,0
Elk,LAMONT,General Assembly,75,,Write-ins,2,0,2,0
Elk,LAMONT,General Assembly,75,,Over Votes,0,0,0,0
Elk,LAMONT,General Assembly,75,,Under Votes,8,7,1,0
Elk,WILCOX,Registered Voters,,,,1005,,,
Elk,WILCOX,Ballots Cast,,,,868,713,151,4
Elk,WILCOX,Ballots Cast Blank,,,,0,0,0,0
Elk,WILCOX,President,,REP,DONALD J TRUMP,678,598,78,2
Elk,WILCOX,President,,LIB,CHASE OLIVER,1,1,0,0
Elk,WILCOX,President,,GRN,JILL STEIN,2,1,1,0
Elk,WILCOX,President,,,Write-ins,2,2,0,0
