county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Schuylkill,Ashland 1st,Registered Voters,,,,833,,,
Schuylkill,Ashland 1st,Ballots Cast,,,,565,465,98,2
Schuylkill,Ashland 1st,Ballots Cast,,,,1,0,1,0
Schuylkill,Ashland 1st,President,,DEM,Kamala D. Harris,192,142,49,1
Schuylkill,Ashland 1st,President,,REP,Donald J. Trump,361,314,46,1
Schuylkill,Ashland 1st,President,,LIB,Chase Oliver,6,6,0,0
Schuylkill,Ashland 1st,President,,GRN,Jill Stein,1,1,0,0
Schuylkill,Ashland 1st,President,,,Write-ins,1,1,0,0
Schuylkill,Ashland 1st,President,,,Over Votes,0,0,0,0
Schuylkill,Ashland 1st,President,,,Under Votes,4,1,3,0
Schuylkill,Ashland 1st,Attorney General,,DEM,Eugene DePasquale,201,152,48,1
Schuylkill,Ashland 1st,Attorney General,,REP,Dave Sunday,331,285,46,0
Schuylkill,Ashland 1st,Attorney General,,LIB,Robert Cowburn,12,12,0,0
Schuylkill,Ashland 1st,Attorney General,,GRN,Richard L. Weiss,2,2,0,0
Schuylkill,Ashland 1st,Attorney General,,CST,Justin L. Magill,8,5,2,1
Schuylkill,Ashland 1st,Attorney General,,FWD,Eric L. Settle,2,2,0,0
Schuylkill,Ashland 1st,Attorney General,,,Write-ins,0,0,0,0
Schuylkill,Ashland 1st,Attorney General,,,Over Votes,1,1,0,0
Schuylkill,Ashland 1st,Attorney General,,,Under Votes,8,6,2,0
Schuylkill,Ashland 1st,Auditor General,,DEM,Malcolm Kenyatta,190,140,49,1
Schuylkill,Ashland 1st,Auditor General,,REP,Tim DeFoor,330,290,40,0
Schuylkill,Ashland 1st,Auditor General,,LIB,Reece Smith,14,11,2,1
Schuylkill,Ashland 1st,Auditor General,,ASP,Eric K. Anton,2,2,0,0
Schuylkill,Ashland 1st,Auditor General,,CST,Bob Goodrich,15,12,3,0
Schuylkill,Ashland 1st,Auditor General,,,Write-ins,1,1,0,0
Schuylkill,Ashland 1st,Auditor General,,,Over Votes,0,0,0,0
Schuylkill,Ashland 1st,Auditor General,,,Under Votes,13,9,4,0
Schuylkill,Ashland 1st,State Treasurer,,DEM,Erin McClelland,198,147,49,2
Schuylkill,Ashland 1st,State Treasurer,,REP,Stacy Garrity,334,290,44,0
Schuylkill,Ashland 1st,State Treasurer,,LIB,Nickolas Ciesielski,12,11,1,0
