county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
Erie,ERIE WARD 05 DISTRICT 15,U.S. Senate,,DEM,ROBERT P CASEY JR,737,,,,
Erie,ERIE WARD 05 DISTRICT 15,U.S. Senate,,REP,DAVE MCCORMICK,544,,,,
Erie,ERIE WARD 05 DISTRICT 15,U.S. Senate,,LIB,JOHN C THOMAS,19,,,,
Erie,ERIE WARD 05 DISTRICT 15,U.S. Senate,,GRN,LEILA HAZOU,12,,,,
Erie,ERIE WARD 05 DISTRICT 15,U.S. Senate,,CST,MARTY SELKER,4,,,,
Erie,ERIE WARD 05 DISTRICT 15,U.S. Senate,,,Write-Ins,1,,,,
Erie,ERIE WARD 05 DISTRICT 15,Attorney General,,DEM,EUGENE DEPASQUALE,648,,,,
Erie,ERIE WARD 05 DISTRICT 15,Attorney General,,REP,DAVE SUNDAY,589,,,,
Erie,ERIE WARD 05 DISTRICT 15,Attorney General,,LIB,ROBERT COWBURN,31,,,,
Erie,ERIE WARD 05 DISTRICT 15,Attorney General,,GRN,RICHARD L WEISS,20,,,,
Erie,ERIE WARD 05 DISTRICT 15,Attorney General,,CST,JUSTIN L MAGILL,8,,,,
Erie,ERIE WARD 05 DISTRICT 15,Attorney General,,FWD,ERIC L SETTLE,7,,,,
Erie,ERIE WARD 05 DISTRICT 15,Attorney General,,,Write-Ins,1,,,,
Erie,ERIE WARD 05 DISTRICT 15,U.S. House,16,DEM,PRESTON NOURI,677,,,,
Erie,ERIE WARD 05 DISTRICT 15,U.S. House,16,REP,MIKE KELLY,530,,,,
Erie,ERIE WARD 05 DISTRICT 15,U.S. House,16,,Write-Ins,5,,,,
Erie,ERIE WARD 05 DISTRICT 15,State Senate,49,DEM,JIM WERTZ,673,,,,
Erie,ERIE WARD 05 DISTRICT 15,State Senate,49,REP,DAN LAUGHLIN,631,,,,
Erie,ERIE WARD 05 DISTRICT 15,State Senate,49,,Write-Ins,1,,,,
Erie,ERIE WARD 05 DISTRICT 15,State House,2,DEM,BOB MERSKI,816,,,,
Erie,ERIE WARD 05 DISTRICT 15,State House,2,REP,MATT STRUPCZEWSKI,427,,,,
Erie,ERIE WARD 05 DISTRICT 15,State House,2,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 16,Registered Voters,,,,723,,,,
Erie,ERIE WARD 05 DISTRICT 16,Ballots Cast,,,,543,,,,
Erie,ERIE WARD 05 DISTRICT 16,President,,DEM,KAMALA D HARRIS,305,,,,
Erie,ERIE WARD 05 DISTRICT 16,President,,REP,DONALD J TRUMP,226,,,,
Erie,ERIE WARD 05 DISTRICT 16,President,,LIB,CHASE OLIVER,2,,,,
Erie,ERIE WARD 05 DISTRICT 16,President,,GRN,JILL STEIN,3,,,,
Erie,ERIE WARD 05 DISTRICT 16,President,,,Write-Ins,5,,,,
Erie,ERIE WARD 05 DISTRICT 16,U.S. Senate,,DEM,ROBERT P CASEY JR,308,,,,
Erie,ERIE WARD 05 DISTRICT 16,U.S. Senate,,REP,DAVE MCCORMICK,207,,,,
Erie,ERIE WARD 05 DISTRICT 16,U.S. Senate,,LIB,JOHN C THOMAS,5,,,,
Erie,ERIE WARD 05 DISTRICT 16,U.S. Senate,,GRN,LEILA HAZOU,9,,,,
Erie,ERIE WARD 05 DISTRICT 16,U.S. Senate,,CST,MARTY SELKER,3,,,,
Erie,ERIE WARD 05 DISTRICT 16,U.S. Senate,,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 16,Attorney General,,DEM,EUGENE DEPASQUALE,282,,,,
Erie,ERIE WARD 05 DISTRICT 16,Attorney General,,REP,DAVE SUNDAY,217,,,,
Erie,ERIE WARD 05 DISTRICT 16,Attorney General,,LIB,ROBERT COWBURN,13,,,,
Erie,ERIE WARD 05 DISTRICT 16,Attorney General,,GRN,RICHARD L WEISS,9,,,,
Erie,ERIE WARD 05 DISTRICT 16,Attorney General,,CST,JUSTIN L MAGILL,5,,,,
Erie,ERIE WARD 05 DISTRICT 16,Attorney General,,FWD,ERIC L SETTLE,0,,,,
Erie,ERIE WARD 05 DISTRICT 16,Attorney General,,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 16,U.S. House,16,DEM,PRESTON NOURI,306,,,,
Erie,ERIE WARD 05 DISTRICT 16,U.S. House,16,REP,MIKE KELLY,225,,,,
Erie,ERIE WARD 05 DISTRICT 16,U.S. House,16,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 16,State Senate,49,DEM,JIM WERTZ,281,,,,
Erie,ERIE WARD 05 DISTRICT 16,State Senate,49,REP,DAN LAUGHLIN,247,,,,
Erie,ERIE WARD 05 DISTRICT 16,State Senate,49,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 16,State House,2,DEM,BOB MERSKI,327,,,,
Erie,ERIE WARD 05 DISTRICT 16,State House,2,REP,MATT STRUPCZEWSKI,157,,,,
Erie,ERIE WARD 05 DISTRICT 16,State House,2,,Write-Ins,2,,,,
Erie,ERIE WARD 05 DISTRICT 17,Registered Voters,,,,1833,,,,
Erie,ERIE WARD 05 DISTRICT 17,Ballots Cast,,,,1336,,,,
Erie,ERIE WARD 05 DISTRICT 17,President,,DEM,KAMALA D HARRIS,768,,,,
Erie,ERIE WARD 05 DISTRICT 17,President,,REP,DONALD J TRUMP,543,,,,
Erie,ERIE WARD 05 DISTRICT 17,President,,LIB,CHASE OLIVER,9,,,,
Erie,ERIE WARD 05 DISTRICT 17,President,,GRN,JILL STEIN,8,,,,
Erie,ERIE WARD 05 DISTRICT 17,President,,,Write-Ins,3,,,,
Erie,ERIE WARD 05 DISTRICT 17,U.S. Senate,,DEM,ROBERT P CASEY JR,770,,,,
Erie,ERIE WARD 05 DISTRICT 17,U.S. Senate,,REP,DAVE MCCORMICK,501,,,,
Erie,ERIE WARD 05 DISTRICT 17,U.S. Senate,,LIB,JOHN C THOMAS,13,,,,
Erie,ERIE WARD 05 DISTRICT 17,U.S. Senate,,GRN,LEILA HAZOU,11,,,,
Erie,ERIE WARD 05 DISTRICT 17,U.S. Senate,,CST,MARTY SELKER,8,,,,
Erie,ERIE WARD 05 DISTRICT 17,U.S. Senate,,,Write-Ins,1,,,,
Erie,ERIE WARD 05 DISTRICT 17,Attorney General,,DEM,EUGENE DEPASQUALE,709,,,,
Erie,ERIE WARD 05 DISTRICT 17,Attorney General,,REP,DAVE SUNDAY,526,,,,
Erie,ERIE WARD 05 DISTRICT 17,Attorney General,,LIB,ROBERT COWBURN,17,,,,
Erie,ERIE WARD 05 DISTRICT 17,Attorney General,,GRN,RICHARD L WEISS,20,,,,
Erie,ERIE WARD 05 DISTRICT 17,Attorney General,,CST,JUSTIN L MAGILL,9,,,,
Erie,ERIE WARD 05 DISTRICT 17,Attorney General,,FWD,ERIC L SETTLE,6,,,,
Erie,ERIE WARD 05 DISTRICT 17,Attorney General,,,Write-Ins,1,,,,
Erie,ERIE WARD 05 DISTRICT 17,U.S. House,16,DEM,PRESTON NOURI,703,,,,
Erie,ERIE WARD 05 DISTRICT 17,U.S. House,16,REP,MIKE KELLY,516,,,,
Erie,ERIE WARD 05 DISTRICT 17,U.S. House,16,,Write-Ins,4,,,,
Erie,ERIE WARD 05 DISTRICT 17,State Senate,49,DEM,JIM WERTZ,727,,,,
Erie,ERIE WARD 05 DISTRICT 17,State Senate,49,REP,DAN LAUGHLIN,572,,,,
Erie,ERIE WARD 05 DISTRICT 17,State Senate,49,,Write-Ins,2,,,,
Erie,ERIE WARD 05 DISTRICT 17,State House,2,DEM,BOB MERSKI,849,,,,
Erie,ERIE WARD 05 DISTRICT 17,State House,2,REP,MATT STRUPCZEWSKI,401,,,,
Erie,ERIE WARD 05 DISTRICT 17,State House,2,,Write-Ins,1,,,,
Erie,ERIE WARD 05 DISTRICT 18,Registered Voters,,,,1595,,,,
Erie,ERIE WARD 05 DISTRICT 18,Ballots Cast,,,,1187,,,,
Erie,ERIE WARD 05 DISTRICT 18,President,,DEM,KAMALA D HARRIS,699,,,,
Erie,ERIE WARD 05 DISTRICT 18,President,,REP,DONALD J TRUMP,460,,,,
Erie,ERIE WARD 05 DISTRICT 18,President,,LIB,CHASE OLIVER,10,,,,
Erie,ERIE WARD 05 DISTRICT 18,President,,GRN,JILL STEIN,9,,,,
Erie,ERIE WARD 05 DISTRICT 18,President,,,Write-Ins,4,,,,
Erie,ERIE WARD 05 DISTRICT 18,U.S. Senate,,DEM,ROBERT P CASEY JR,714,,,,
Erie,ERIE WARD 05 DISTRICT 18,U.S. Senate,,REP,DAVE MCCORMICK,429,,,,
Erie,ERIE WARD 05 DISTRICT 18,U.S. Senate,,LIB,JOHN C THOMAS,15,,,,
Erie,ERIE WARD 05 DISTRICT 18,U.S. Senate,,GRN,LEILA HAZOU,13,,,,
Erie,ERIE WARD 05 DISTRICT 18,U.S. Senate,,CST,MARTY SELKER,4,,,,
Erie,ERIE WARD 05 DISTRICT 18,U.S. Senate,,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 18,Attorney General,,DEM,EUGENE DEPASQUALE,646,,,,
Erie,ERIE WARD 05 DISTRICT 18,Attorney General,,REP,DAVE SUNDAY,467,,,,
Erie,ERIE WARD 05 DISTRICT 18,Attorney General,,LIB,ROBERT COWBURN,16,,,,
Erie,ERIE WARD 05 DISTRICT 18,Attorney General,,GRN,RICHARD L WEISS,14,,,,
Erie,ERIE WARD 05 DISTRICT 18,Attorney General,,CST,JUSTIN L MAGILL,8,,,,
Erie,ERIE WARD 05 DISTRICT 18,Attorney General,,FWD,ERIC L SETTLE,0,,,,
Erie,ERIE WARD 05 DISTRICT 18,Attorney General,,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 18,U.S. House,16,DEM,PRESTON NOURI,699,,,,
Erie,ERIE WARD 05 DISTRICT 18,U.S. House,16,REP,MIKE KELLY,451,,,,
Erie,ERIE WARD 05 DISTRICT 18,U.S. House,16,,Write-Ins,2,,,,
Erie,ERIE WARD 05 DISTRICT 18,State Senate,49,DEM,JIM WERTZ,667,,,,
Erie,ERIE WARD 05 DISTRICT 18,State Senate,49,REP,DAN LAUGHLIN,502,,,,
Erie,ERIE WARD 05 DISTRICT 18,State Senate,49,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 18,State House,2,DEM,BOB MERSKI,783,,,,
Erie,ERIE WARD 05 DISTRICT 18,State House,2,REP,MATT STRUPCZEWSKI,324,,,,
Erie,ERIE WARD 05 DISTRICT 18,State House,2,,Write-Ins,5,,,,
Erie,ERIE WARD 05 DISTRICT 19,Registered Voters,,,,1847,,,,
Erie,ERIE WARD 05 DISTRICT 19,Ballots Cast,,,,1456,,,,
Erie,ERIE WARD 05 DISTRICT 19,President,,DEM,KAMALA D HARRIS,768,,,,
Erie,ERIE WARD 05 DISTRICT 19,President,,REP,DONALD J TRUMP,666,,,,
Erie,ERIE WARD 05 DISTRICT 19,President,,LIB,CHASE OLIVER,8,,,,
Erie,ERIE WARD 05 DISTRICT 19,President,,GRN,JILL STEIN,7,,,,
Erie,ERIE WARD 05 DISTRICT 19,President,,,Write-Ins,1,,,,
Erie,ERIE WARD 05 DISTRICT 19,U.S. Senate,,DEM,ROBERT P CASEY JR,793,,,,
Erie,ERIE WARD 05 DISTRICT 19,U.S. Senate,,REP,DAVE MCCORMICK,603,,,,
Erie,ERIE WARD 05 DISTRICT 19,U.S. Senate,,LIB,JOHN C THOMAS,18,,,,
Erie,ERIE WARD 05 DISTRICT 19,U.S. Senate,,GRN,LEILA HAZOU,17,,,,
Erie,ERIE WARD 05 DISTRICT 19,U.S. Senate,,CST,MARTY SELKER,3,,,,
Erie,ERIE WARD 05 DISTRICT 19,U.S. Senate,,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 19,Attorney General,,DEM,EUGENE DEPASQUALE,700,,,,
Erie,ERIE WARD 05 DISTRICT 19,Attorney General,,REP,DAVE SUNDAY,665,,,,
Erie,ERIE WARD 05 DISTRICT 19,Attorney General,,LIB,ROBERT COWBURN,20,,,,
Erie,ERIE WARD 05 DISTRICT 19,Attorney General,,GRN,RICHARD L WEISS,19,,,,
Erie,ERIE WARD 05 DISTRICT 19,Attorney General,,CST,JUSTIN L MAGILL,8,,,,
Erie,ERIE WARD 05 DISTRICT 19,Attorney General,,FWD,ERIC L SETTLE,9,,,,
Erie,ERIE WARD 05 DISTRICT 19,Attorney General,,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 19,U.S. House,16,DEM,PRESTON NOURI,758,,,,
Erie,ERIE WARD 05 DISTRICT 19,U.S. House,16,REP,MIKE KELLY,664,,,,
Erie,ERIE WARD 05 DISTRICT 19,U.S. House,16,,Write-Ins,4,,,,
Erie,ERIE WARD 05 DISTRICT 19,State Senate,49,DEM,JIM WERTZ,742,,,,
Erie,ERIE WARD 05 DISTRICT 19,State Senate,49,REP,DAN LAUGHLIN,686,,,,
Erie,ERIE WARD 05 DISTRICT 19,State Senate,49,,Write-Ins,1,,,,
Erie,ERIE WARD 05 DISTRICT 19,State House,2,DEM,BOB MERSKI,902,,,,
Erie,ERIE WARD 05 DISTRICT 19,State House,2,REP,MATT STRUPCZEWSKI,475,,,,
Erie,ERIE WARD 05 DISTRICT 19,State House,2,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 20,Registered Voters,,,,883,,,,
Erie,ERIE WARD 05 DISTRICT 20,Ballots Cast,,,,737,,,,
Erie,ERIE WARD 05 DISTRICT 20,President,,DEM,KAMALA D HARRIS,423,,,,
Erie,ERIE WARD 05 DISTRICT 20,President,,REP,DONALD J TRUMP,301,,,,
Erie,ERIE WARD 05 DISTRICT 20,President,,LIB,CHASE OLIVER,1,,,,
Erie,ERIE WARD 05 DISTRICT 20,President,,GRN,JILL STEIN,0,,,,
Erie,ERIE WARD 05 DISTRICT 20,President,,,Write-Ins,9,,,,
Erie,ERIE WARD 05 DISTRICT 20,U.S. Senate,,DEM,ROBERT P CASEY JR,426,,,,
Erie,ERIE WARD 05 DISTRICT 20,U.S. Senate,,REP,DAVE MCCORMICK,288,,,,
Erie,ERIE WARD 05 DISTRICT 20,U.S. Senate,,LIB,JOHN C THOMAS,12,,,,
Erie,ERIE WARD 05 DISTRICT 20,U.S. Senate,,GRN,LEILA HAZOU,4,,,,
Erie,ERIE WARD 05 DISTRICT 20,U.S. Senate,,CST,MARTY SELKER,1,,,,
Erie,ERIE WARD 05 DISTRICT 20,U.S. Senate,,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 20,Attorney General,,DEM,EUGENE DEPASQUALE,380,,,,
Erie,ERIE WARD 05 DISTRICT 20,Attorney General,,REP,DAVE SUNDAY,319,,,,
Erie,ERIE WARD 05 DISTRICT 20,Attorney General,,LIB,ROBERT COWBURN,14,,,,
Erie,ERIE WARD 05 DISTRICT 20,Attorney General,,GRN,RICHARD L WEISS,7,,,,
Erie,ERIE WARD 05 DISTRICT 20,Attorney General,,CST,JUSTIN L MAGILL,2,,,,
Erie,ERIE WARD 05 DISTRICT 20,Attorney General,,FWD,ERIC L SETTLE,1,,,,
Erie,ERIE WARD 05 DISTRICT 20,Attorney General,,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 20,U.S. House,16,DEM,PRESTON NOURI,407,,,,
Erie,ERIE WARD 05 DISTRICT 20,U.S. House,16,REP,MIKE KELLY,317,,,,
Erie,ERIE WARD 05 DISTRICT 20,U.S. House,16,,Write-Ins,1,,,,
Erie,ERIE WARD 05 DISTRICT 20,State Senate,49,DEM,JIM WERTZ,392,,,,
Erie,ERIE WARD 05 DISTRICT 20,State Senate,49,REP,DAN LAUGHLIN,341,,,,
Erie,ERIE WARD 05 DISTRICT 20,State Senate,49,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 20,State House,2,DEM,BOB MERSKI,480,,,,
Erie,ERIE WARD 05 DISTRICT 20,State House,2,REP,MATT STRUPCZEWSKI,238,,,,
Erie,ERIE WARD 05 DISTRICT 20,State House,2,,Write-Ins,2,,,,
Erie,ERIE WARD 05 DISTRICT 21,Registered Voters,,,,885,,,,
Erie,ERIE WARD 05 DISTRICT 21,Ballots Cast,,,,734,,,,
Erie,ERIE WARD 05 DISTRICT 21,President,,DEM,KAMALA D HARRIS,480,,,,
Erie,ERIE WARD 05 DISTRICT 21,President,,REP,DONALD J TRUMP,247,,,,
Erie,ERIE WARD 05 DISTRICT 21,President,,LIB,CHASE OLIVER,4,,,,
Erie,ERIE WARD 05 DISTRICT 21,President,,GRN,JILL STEIN,1,,,,
Erie,ERIE WARD 05 DISTRICT 21,President,,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 21,U.S. Senate,,DEM,ROBERT P CASEY JR,475,,,,
Erie,ERIE WARD 05 DISTRICT 21,U.S. Senate,,REP,DAVE MCCORMICK,244,,,,
Erie,ERIE WARD 05 DISTRICT 21,U.S. Senate,,LIB,JOHN C THOMAS,6,,,,
Erie,ERIE WARD 05 DISTRICT 21,U.S. Senate,,GRN,LEILA HAZOU,2,,,,
Erie,ERIE WARD 05 DISTRICT 21,U.S. Senate,,CST,MARTY SELKER,0,,,,
Erie,ERIE WARD 05 DISTRICT 21,U.S. Senate,,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 21,Attorney General,,DEM,EUGENE DEPASQUALE,429,,,,
Erie,ERIE WARD 05 DISTRICT 21,Attorney General,,REP,DAVE SUNDAY,268,,,,
Erie,ERIE WARD 05 DISTRICT 21,Attorney General,,LIB,ROBERT COWBURN,8,,,,
Erie,ERIE WARD 05 DISTRICT 21,Attorney General,,GRN,RICHARD L WEISS,5,,,,
Erie,ERIE WARD 05 DISTRICT 21,Attorney General,,CST,JUSTIN L MAGILL,2,,,,
Erie,ERIE WARD 05 DISTRICT 21,Attorney General,,FWD,ERIC L SETTLE,4,,,,
Erie,ERIE WARD 05 DISTRICT 21,Attorney General,,,Write-Ins,0,,,,
Erie,ERIE WARD 05 DISTRICT 21,U.S. House,16,DEM,PRESTON NOURI,456,,,,
Erie,ERIE WARD 05 DISTRICT 21,U.S. House,16,REP,MIKE KELLY,264,,,,
Erie,ERIE WARD 05 DISTRICT 21,U.S. House,16,,Write-Ins,1,,,,
Erie,ERIE WARD 05 DISTRICT 21,State Senate,49,DEM,JIM WERTZ,422,,,,
Erie,ERIE WARD 05 DISTRICT 21,State Senate,49,REP,DAN LAUGHLIN,295,,,,
Erie,ERIE WARD 05 DISTRICT 21,State Senate,49,,Write-Ins,1,,,,
Erie,ERIE WARD 05 DISTRICT 21,State House,2,DEM,BOB MERSKI,490,,,,
Erie,ERIE WARD 05 DISTRICT 21,State House,2,REP,MATT STRUPCZEWSKI,188,,,,
Erie,ERIE WARD 05 DISTRICT 21,State House,2,,Write-Ins,1,,,,
Erie,ERIE WARD 06 DISTRICT 01,Registered Voters,,,,516,,,,
Erie,ERIE WARD 06 DISTRICT 01,Ballots Cast,,,,237,,,,
Erie,ERIE WARD 06 DISTRICT 01,President,,DEM,KAMALA D HARRIS,152,,,,
Erie,ERIE WARD 06 DISTRICT 01,President,,REP,DONALD J TRUMP,75,,,,
Erie,ERIE WARD 06 DISTRICT 01,President,,LIB,CHASE OLIVER,3,,,,
Erie,ERIE WARD 06 DISTRICT 01,President,,GRN,JILL STEIN,3,,,,
Erie,ERIE WARD 06 DISTRICT 01,President,,,Write-Ins,1,,,,
Erie,ERIE WARD 06 DISTRICT 01,U.S. Senate,,DEM,ROBERT P CASEY JR,148,,,,
Erie,ERIE WARD 06 DISTRICT 01,U.S. Senate,,REP,DAVE MCCORMICK,69,,,,
Erie,ERIE WARD 06 DISTRICT 01,U.S. Senate,,LIB,JOHN C THOMAS,5,,,,
Erie,ERIE WARD 06 DISTRICT 01,U.S. Senate,,GRN,LEILA HAZOU,6,,,,
Erie,ERIE WARD 06 DISTRICT 01,U.S. Senate,,CST,MARTY SELKER,3,,,,
Erie,ERIE WARD 06 DISTRICT 01,U.S. Senate,,,Write-Ins,0,,,,
Erie,ERIE WARD 06 DISTRICT 01,Attorney General,,DEM,EUGENE DEPASQUALE,140,,,,
Erie,ERIE WARD 06 DISTRICT 01,Attorney General,,REP,DAVE SUNDAY,71,,,,
Erie,ERIE WARD 06 DISTRICT 01,Attorney General,,LIB,ROBERT COWBURN,3,,,,
Erie,ERIE WARD 06 DISTRICT 01,Attorney General,,GRN,RICHARD L WEISS,9,,,,
Erie,ERIE WARD 06 DISTRICT 01,Attorney General,,CST,JUSTIN L MAGILL,0,,,,
Erie,ERIE WARD 06 DISTRICT 01,Attorney General,,FWD,ERIC L SETTLE,1,,,,
Erie,ERIE WARD 06 DISTRICT 01,Attorney General,,,Write-Ins,0,,,,
Erie,ERIE WARD 06 DISTRICT 01,U.S. House,16,DEM,PRESTON NOURI,147,,,,
Erie,ERIE WARD 06 DISTRICT 01,U.S. House,16,REP,MIKE KELLY,80,,,,
Erie,ERIE WARD 06 DISTRICT 01,U.S. House,16,,Write-Ins,0,,,,
Erie,ERIE WARD 06 DISTRICT 01,State Senate,49,DEM,JIM WERTZ,144,,,,
Erie,ERIE WARD 06 DISTRICT 01,State Senate,49,REP,DAN LAUGHLIN,84,,,,
Erie,ERIE WARD 06 DISTRICT 01,State Senate,49,,Write-Ins,0,,,,
Erie,ERIE WARD 06 DISTRICT 01,State House,1,DEM,PATRICK J HARKINS,165,,,,
Erie,ERIE WARD 06 DISTRICT 01,State House,1,,Write-Ins,7,,,,
Erie,ERIE WARD 06 DISTRICT 02,Registered Voters,,,,855,,,,
Erie,ERIE WARD 06 DISTRICT 02,Ballots Cast,,,,491,,,,
Erie,ERIE WARD 06 DISTRICT 02,President,,DEM,KAMALA D HARRIS,334,,,,
Erie,ERIE WARD 06 DISTRICT 02,President,,REP,DONALD J TRUMP,145,,,,
Erie,ERIE WARD 06 DISTRICT 02,President,,LIB,CHASE OLIVER,1,,,,
Erie,ERIE WARD 06 DISTRICT 02,President,,GRN,JILL STEIN,3,,,,
Erie,ERIE WARD 06 DISTRICT 02,President,,,Write-Ins,4,,,,
Erie,ERIE WARD 06 DISTRICT 02,U.S. Senate,,DEM,ROBERT P CASEY JR,326,,,,
Erie,ERIE WARD 06 DISTRICT 02,U.S. Senate,,REP,DAVE MCCORMICK,132,,,,
Erie,ERIE WARD 06 DISTRICT 02,U.S. Senate,,LIB,JOHN C THOMAS,9,,,,
Erie,ERIE WARD 06 DISTRICT 02,U.S. Senate,,GRN,LEILA HAZOU,8,,,,
Erie,ERIE WARD 06 DISTRICT 02,U.S. Senate,,CST,MARTY SELKER,3,,,,
Erie,ERIE WARD 06 DISTRICT 02,U.S. Senate,,,Write-Ins,1,,,,
Erie,ERIE WARD 06 DISTRICT 02,Attorney General,,DEM,EUGENE DEPASQUALE,290,,,,
Erie,ERIE WARD 06 DISTRICT 02,Attorney General,,REP,DAVE SUNDAY,162,,,,
Erie,ERIE WARD 06 DISTRICT 02,Attorney General,,LIB,ROBERT COWBURN,6,,,,
Erie,ERIE WARD 06 DISTRICT 02,Attorney General,,GRN,RICHARD L WEISS,11,,,,
Erie,ERIE WARD 06 DISTRICT 02,Attorney General,,CST,JUSTIN L MAGILL,7,,,,
Erie,ERIE WARD 06 DISTRICT 02,Attorney General,,FWD,ERIC L SETTLE,2,,,,
Erie,ERIE WARD 06 DISTRICT 02,Attorney General,,,Write-Ins,1,,,,
Erie,ERIE WARD 06 DISTRICT 02,U.S. House,16,DEM,PRESTON NOURI,312,,,,
Erie,ERIE WARD 06 DISTRICT 02,U.S. House,16,REP,MIKE KELLY,157,,,,
Erie,ERIE WARD 06 DISTRICT 02,U.S. House,16,,Write-Ins,1,,,,
Erie,ERIE WARD 06 DISTRICT 02,State Senate,49,DEM,JIM WERTZ,323,,,,
Erie,ERIE WARD 06 DISTRICT 02,State Senate,49,REP,DAN LAUGHLIN,157,,,,
Erie,ERIE WARD 06 DISTRICT 02,State Senate,49,,Write-Ins,0,,,,
Erie,ERIE WARD 06 DISTRICT 02,State House,1,DEM,PATRICK J HARKINS,382,,,,
Erie,ERIE WARD 06 DISTRICT 02,State House,1,,Write-Ins,6,,,,
Erie,ERIE WARD 06 DISTRICT 04,Registered Voters,,,,842,,,,
Erie,ERIE WARD 06 DISTRICT 04,Ballots Cast,,,,584,,,,
Erie,ERIE WARD 06 DISTRICT 04,President,,DEM,KAMALA D HARRIS,384,,,,
Erie,ERIE WARD 06 DISTRICT 04,President,,REP,DONALD J TRUMP,191,,,,
Erie,ERIE WARD 06 DISTRICT 04,President,,LIB,CHASE OLIVER,1,,,,
Erie,ERIE WARD 06 DISTRICT 04,President,,GRN,JILL STEIN,5,,,,
Erie,ERIE WARD 06 DISTRICT 04,President,,,Write-Ins,0,,,,
Erie,ERIE WARD 06 DISTRICT 04,U.S. Senate,,DEM,ROBERT P CASEY JR,390,,,,
Erie,ERIE WARD 06 DISTRICT 04,U.S. Senate,,REP,DAVE MCCORMICK,177,,,,
Erie,ERIE WARD 06 DISTRICT 04,U.S. Senate,,LIB,JOHN C THOMAS,4,,,,
Erie,ERIE WARD 06 DISTRICT 04,U.S. Senate,,GRN,LEILA HAZOU,5,,,,
Erie,ERIE WARD 06 DISTRICT 04,U.S. Senate,,CST,MARTY SELKER,0,,,,
Erie,ERIE WARD 06 DISTRICT 04,U.S. Senate,,,Write-Ins,0,,,,
Erie,ERIE WARD 06 DISTRICT 04,Attorney General,,DEM,EUGENE DEPASQUALE,345,,,,
Erie,ERIE WARD 06 DISTRICT 04,Attorney General,,REP,DAVE SUNDAY,200,,,,
Erie,ERIE WARD 06 DISTRICT 04,Attorney General,,LIB,ROBERT COWBURN,7,,,,
Erie,ERIE WARD 06 DISTRICT 04,Attorney General,,GRN,RICHARD L WEISS,8,,,,
Erie,ERIE WARD 06 DISTRICT 04,Attorney General,,CST,JUSTIN L MAGILL,3,,,,
Erie,ERIE WARD 06 DISTRICT 04,Attorney General,,FWD,ERIC L SETTLE,5,,,,
Erie,ERIE WARD 06 DISTRICT 04,Attorney General,,,Write-Ins,0,,,,
Erie,ERIE WARD 06 DISTRICT 04,U.S. House,16,DEM,PRESTON NOURI,348,,,,
Erie,ERIE WARD 06 DISTRICT 04,U.S. House,16,REP,MIKE KELLY,180,,,,
Erie,ERIE WARD 06 DISTRICT 04,U.S. House,16,,Write-Ins,0,,,,
Erie,ERIE WARD 06 DISTRICT 04,State Senate,49,DEM,JIM WERTZ,367,,,,
Erie,ERIE WARD 06 DISTRICT 04,State Senate,49,REP,DAN LAUGHLIN,203,,,,
Erie,ERIE WARD 06 DISTRICT 04,State Senate,49,,Write-Ins,0,,,,
Erie,ERIE WARD 06 DISTRICT 04,State House,1,DEM,PATRICK J HARKINS,479,,,,
Erie,ERIE WARD 06 DISTRICT 04,State House,1,,Write-Ins,8,,,,
Erie,ERIE WARD 06 DISTRICT 05,Registered Voters,,,,909,,,,
Erie,ERIE WARD 06 DISTRICT 05,Ballots Cast,,,,626,,,,
Erie,ERIE WARD 06 DISTRICT 05,President,,DEM,KAMALA D HARRIS,375,,,,
Erie,ERIE WARD 06 DISTRICT 05,President,,REP,DONALD J TRUMP,243,,,,
Erie,ERIE WARD 06 DISTRICT 05,President,,LIB,CHASE OLIVER,1,,,,
Erie,ERIE WARD 06 DISTRICT 05,President,,GRN,JILL STEIN,3,,,,
Erie,ERIE WARD 06 DISTRICT 05,President,,,Write-Ins,1,,,,
Erie,ERIE WARD 06 DISTRICT 05,U.S. Senate,,DEM,ROBERT P CASEY JR,368,,,,
Erie,ERIE WARD 06 DISTRICT 05,U.S. Senate,,REP,DAVE MCCORMICK,233,,,,
