county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Pike,DELAWARE TWP #1,U.S. Senate,,DEM,Write-In Totals,4,,,
Pike,DELAWARE TWP #2,U.S. Senate,,DEM,Robert P. Casey Jr.,154,,,
Pike,DELAWARE TWP #2,U.S. Senate,,DEM,Write-In Totals,1,,,
Pike,DINGMAN TWP #1,U.S. Senate,,DEM,Robert P. Casey Jr.,385,,,
Pike,DINGMAN TWP #1,U.S. Senate,,DEM,Write-In Totals,2,,,
Pike,DINGMAN TWP #2,U.S. Senate,,DEM,Robert P. Casey Jr.,297,,,
Pike,DINGMAN TWP #2,U.S. Senate,,DEM,Write-In Totals,3,,,
Pike,GREENE TWP,U.S. Senate,,DEM,Robert P. Casey Jr.,184,,,
Pike,GREENE TWP,U.S. Senate,,DEM,Write-In Totals,1,,,
Pike,LACKAWAXEN TWP #1,U.S. Senate,,DEM,Robert P. Casey Jr.,143,,,
Pike,LACKAWAXEN TWP #1,U.S. Senate,,DEM,Write-In Totals,0,,,
Pike,LACKAWAXEN TWP #2,U.S. Senate,,DEM,Robert P. Casey Jr.,125,,,
Pike,LACKAWAXEN TWP #2,U.S. Senate,,DEM,Write-In Totals,1,,,
Pike,LEHMAN TWP #1,U.S. Senate,,DEM,Robert P. Casey Jr.,226,,,
Pike,LEHMAN TWP #1,U.S. Senate,,DEM,Write-In Totals,1,,,
Pike,LEHMAN TWP #2,U.S. Senate,,DEM,Robert P. Casey Jr.,275,,,
Pike,LEHMAN TWP #2,U.S. Senate,,DEM,Write-In Totals,4,,,
Pike,MATAMORAS BORO,U.S. Senate,,DEM,Robert P. Casey Jr.,126,,,
Pike,MATAMORAS BORO,U.S. Senate,,DEM,Write-In Totals,2,,,
Pike,MILFORD BORO,U.S. Senate,,DEM,Robert P. Casey Jr.,126,,,
Pike,MILFORD BORO,U.S. Senate,,DEM,Write-In Totals,1,,,
Pike,MILFORD TWP,U.S. Senate,,DEM,Robert P. Casey Jr.,99,,,
Pike,MILFORD TWP,U.S. Senate,,DEM,Write-In Totals,0,,,
Pike,PALMYRA TWP,U.S. Senate,,DEM,Robert P. Casey Jr.,258,,,
Pike,PALMYRA TWP,U.S. Senate,,DEM,Write-In Totals,4,,,
Pike,PORTER TWP,U.S. Senate,,DEM,Robert P. Casey Jr.,20,,,
Pike,PORTER TWP,U.S. Senate,,DEM,Write-In Totals,0,,,
Pike,SHOHOLA TWP,U.S. Senate,,DEM,Robert P. Casey Jr.,177,,,
Pike,SHOHOLA TWP,U.S. Senate,,DEM,Write-In Totals,3,,,
Pike,WESTFALL TWP,U.S. Senate,,DEM,Robert P. Casey Jr.,210,,,
Pike,WESTFALL TWP,U.S. Senate,,DEM,Write-In Totals,1,,,
Pike,BLOOMING GROVE TWP,Auditor General,,DEM,Malcolm Kenyatta,197,,,
Pike,BLOOMING GROVE TWP,Auditor General,,DEM,Mark Pinsley,161,,,
Pike,BLOOMING GROVE TWP,Auditor General,,DEM,Write-In Totals,4,,,
Pike,DELAWARE TWP #1,Auditor General,,DEM,Malcolm Kenyatta,91,,,
Pike,DELAWARE TWP #1,Auditor General,,DEM,Mark Pinsley,82,,,
Pike,DELAWARE TWP #1,Auditor General,,DEM,Write-In Totals,3,,,
Pike,DELAWARE TWP #2,Auditor General,,DEM,Malcolm Kenyatta,83,,,
Pike,DELAWARE TWP #2,Auditor General,,DEM,Mark Pinsley,59,,,
Pike,DELAWARE TWP #2,Auditor General,,DEM,Write-In Totals,0,,,
Pike,DINGMAN TWP #1,Auditor General,,DEM,Malcolm Kenyatta,200,,,
Pike,DINGMAN TWP #1,Auditor General,,DEM,Mark Pinsley,164,,,
Pike,DINGMAN TWP #1,Auditor General,,DEM,Write-In Totals,2,,,
Pike,DINGMAN TWP #2,Auditor General,,DEM,Malcolm Kenyatta,157,,,
Pike,DINGMAN TWP #2,Auditor General,,DEM,Mark Pinsley,116,,,
Pike,DINGMAN TWP #2,Auditor General,,DEM,Write-In Totals,1,,,
Pike,GREENE TWP,Auditor General,,DEM,Malcolm Kenyatta,73,,,
Pike,GREENE TWP,Auditor General,,DEM,Mark Pinsley,111,,,
Pike,GREENE TWP,Auditor General,,DEM,Write-In Totals,0,,,
Pike,LACKAWAXEN TWP #1,Auditor General,,DEM,Malcolm Kenyatta,66,,,
Pike,LACKAWAXEN TWP #1,Auditor General,,DEM,Mark Pinsley,69,,,
Pike,LACKAWAXEN TWP #1,Auditor General,,DEM,Write-In Totals,0,,,
Pike,LACKAWAXEN TWP #2,Auditor General,,DEM,Malcolm Kenyatta,80,,,
Pike,LACKAWAXEN TWP #2,Auditor General,,DEM,Mark Pinsley,40,,,
Pike,LACKAWAXEN TWP #2,Auditor General,,DEM,Write-In Totals,0,,,
Pike,LEHMAN TWP #1,Auditor General,,DEM,Malcolm Kenyatta,118,,,
Pike,LEHMAN TWP #1,Auditor General,,DEM,Mark Pinsley,109,,,
Pike,LEHMAN TWP #1,Auditor General,,DEM,Write-In Totals,1,,,
Pike,LEHMAN TWP #2,Auditor General,,DEM,Malcolm Kenyatta,142,,,
Pike,LEHMAN TWP #2,Auditor General,,DEM,Mark Pinsley,131,,,
Pike,LEHMAN TWP #2,Auditor General,,DEM,Write-In Totals,1,,,
Pike,MATAMORAS BORO,Auditor General,,DEM,Malcolm Kenyatta,53,,,
Pike,MATAMORAS BORO,Auditor General,,DEM,Mark Pinsley,70,,,
Pike,MATAMORAS BORO,Auditor General,,DEM,Write-In Totals,0,,,
Pike,MILFORD BORO,Auditor General,,DEM,Malcolm Kenyatta,73,,,
Pike,MILFORD BORO,Auditor General,,DEM,Mark Pinsley,41,,,
Pike,MILFORD BORO,Auditor General,,DEM,Write-In Totals,0,,,
Pike,MILFORD TWP,Auditor General,,DEM,Malcolm Kenyatta,52,,,
Pike,MILFORD TWP,Auditor General,,DEM,Mark Pinsley,38,,,
Pike,MILFORD TWP,Auditor General,,DEM,Write-In Totals,0,,,
Pike,PALMYRA TWP,Auditor General,,DEM,Malcolm Kenyatta,108,,,
Pike,PALMYRA TWP,Auditor General,,DEM,Mark Pinsley,124,,,
Pike,PALMYRA TWP,Auditor General,,DEM,Write-In Totals,1,,,
Pike,PORTER TWP,Auditor General,,DEM,Malcolm Kenyatta,7,,,
Pike,PORTER TWP,Auditor General,,DEM,Mark Pinsley,14,,,
Pike,PORTER TWP,Auditor General,,DEM,Write-In Totals,0,,,
Pike,SHOHOLA TWP,Auditor General,,DEM,Malcolm Kenyatta,91,,,
Pike,SHOHOLA TWP,Auditor General,,DEM,Mark Pinsley,69,,,
Pike,SHOHOLA TWP,Auditor General,,DEM,Write-In Totals,2,,,
Pike,WESTFALL TWP,Auditor General,,DEM,Malcolm Kenyatta,100,,,
Pike,WESTFALL TWP,Auditor General,,DEM,Mark Pinsley,89,,,
Pike,WESTFALL TWP,Auditor General,,DEM,Write-In Totals,0,,,
Pike,BLOOMING GROVE TWP,State Treasurer,,DEM,Ryan Bizzarro,138,,,
Pike,BLOOMING GROVE TWP,State Treasurer,,DEM,Erin McClelland,221,,,
Pike,BLOOMING GROVE TWP,State Treasurer,,DEM,Write-In Totals,4,,,
Pike,DELAWARE TWP #1,State Treasurer,,DEM,Ryan Bizzarro,75,,,
Pike,DELAWARE TWP #1,State Treasurer,,DEM,Erin McClelland,97,,,
Pike,DELAWARE TWP #1,State Treasurer,,DEM,Write-In Totals,2,,,
Pike,DELAWARE TWP #2,State Treasurer,,DEM,Ryan Bizzarro,72,,,
Pike,DELAWARE TWP #2,State Treasurer,,DEM,Erin McClelland,72,,,
Pike,DELAWARE TWP #2,State Treasurer,,DEM,Write-In Totals,1,,,
Pike,DINGMAN TWP #1,State Treasurer,,DEM,Ryan Bizzarro,174,,,
Pike,DINGMAN TWP #1,State Treasurer,,DEM,Erin McClelland,185,,,
Pike,DINGMAN TWP #1,State Treasurer,,DEM,Write-In Totals,1,,,
Pike,DINGMAN TWP #2,State Treasurer,,DEM,Ryan Bizzarro,117,,,
Pike,DINGMAN TWP #2,State Treasurer,,DEM,Erin McClelland,156,,,
Pike,DINGMAN TWP #2,State Treasurer,,DEM,Write-In Totals,1,,,
Pike,GREENE TWP,State Treasurer,,DEM,Ryan Bizzarro,57,,,
Pike,GREENE TWP,State Treasurer,,DEM,Erin McClelland,121,,,
Pike,GREENE TWP,State Treasurer,,DEM,Write-In Totals,0,,,
Pike,LACKAWAXEN TWP #1,State Treasurer,,DEM,Ryan Bizzarro,53,,,
Pike,LACKAWAXEN TWP #1,State Treasurer,,DEM,Erin McClelland,81,,,
Pike,LACKAWAXEN TWP #1,State Treasurer,,DEM,Write-In Totals,0,,,
Pike,LACKAWAXEN TWP #2,State Treasurer,,DEM,Ryan Bizzarro,33,,,
Pike,LACKAWAXEN TWP #2,State Treasurer,,DEM,Erin McClelland,85,,,
Pike,LACKAWAXEN TWP #2,State Treasurer,,DEM,Write-In Totals,0,,,
Pike,LEHMAN TWP #1,State Treasurer,,DEM,Ryan Bizzarro,77,,,
Pike,LEHMAN TWP #1,State Treasurer,,DEM,Erin McClelland,149,,,
Pike,LEHMAN TWP #1,State Treasurer,,DEM,Write-In Totals,1,,,
Pike,LEHMAN TWP #2,State Treasurer,,DEM,Ryan Bizzarro,112,,,
Pike,LEHMAN TWP #2,State Treasurer,,DEM,Erin McClelland,157,,,
Pike,LEHMAN TWP #2,State Treasurer,,DEM,Write-In Totals,0,,,
Pike,MATAMORAS BORO,State Treasurer,,DEM,Ryan Bizzarro,50,,,
Pike,MATAMORAS BORO,State Treasurer,,DEM,Erin McClelland,71,,,
Pike,MATAMORAS BORO,State Treasurer,,DEM,Write-In Totals,0,,,
Pike,MILFORD BORO,State Treasurer,,DEM,Ryan Bizzarro,41,,,
Pike,MILFORD BORO,State Treasurer,,DEM,Erin McClelland,66,,,
Pike,MILFORD BORO,State Treasurer,,DEM,Write-In Totals,0,,,
Pike,MILFORD TWP,State Treasurer,,DEM,Ryan Bizzarro,35,,,
Pike,MILFORD TWP,State Treasurer,,DEM,Erin McClelland,47,,,
Pike,MILFORD TWP,State Treasurer,,DEM,Write-In Totals,0,,,
Pike,PALMYRA TWP,State Treasurer,,DEM,Ryan Bizzarro,83,,,
Pike,PALMYRA TWP,State Treasurer,,DEM,Erin McClelland,150,,,
Pike,PALMYRA TWP,State Treasurer,,DEM,Write-In Totals,0,,,
Pike,PORTER TWP,State Treasurer,,DEM,Ryan Bizzarro,12,,,
Pike,PORTER TWP,State Treasurer,,DEM,Erin McClelland,8,,,
Pike,PORTER TWP,State Treasurer,,DEM,Write-In Totals,0,,,
Pike,SHOHOLA TWP,State Treasurer,,DEM,Ryan Bizzarro,82,,,
Pike,SHOHOLA TWP,State Treasurer,,DEM,Erin McClelland,73,,,
Pike,SHOHOLA TWP,State Treasurer,,DEM,Write-In Totals,1,,,
Pike,WESTFALL TWP,State Treasurer,,DEM,Ryan Bizzarro,97,,,
Pike,WESTFALL TWP,State Treasurer,,DEM,Erin McClelland,87,,,
Pike,WESTFALL TWP,State Treasurer,,DEM,Write-In Totals,0,,,
Pike,BLOOMING GROVE TWP,U.S. House,8,DEM,Matt Cartwright,375,,,
Pike,BLOOMING GROVE TWP,U.S. House,8,DEM,Write-In Totals,3,,,
Pike,DELAWARE TWP #1,U.S. House,8,DEM,Matt Cartwright,180,,,
Pike,DELAWARE TWP #1,U.S. House,8,DEM,Write-In Totals,2,,,
Pike,DELAWARE TWP #2,U.S. House,8,DEM,Matt Cartwright,153,,,
Pike,DELAWARE TWP #2,U.S. House,8,DEM,Write-In Totals,2,,,
Pike,DINGMAN TWP #1,U.S. House,8,DEM,Matt Cartwright,378,,,
Pike,DINGMAN TWP #1,U.S. House,8,DEM,Write-In Totals,3,,,
Pike,DINGMAN TWP #2,U.S. House,8,DEM,Matt Cartwright,305,,,
Pike,DINGMAN TWP #2,U.S. House,8,DEM,Write-In Totals,3,,,
Pike,GREENE TWP,U.S. House,8,DEM,Matt Cartwright,185,,,
Pike,GREENE TWP,U.S. House,8,DEM,Write-In Totals,0,,,
Pike,LACKAWAXEN TWP #1,U.S. House,8,DEM,Matt Cartwright,145,,,
Pike,LACKAWAXEN TWP #1,U.S. House,8,DEM,Write-In Totals,0,,,
Pike,LACKAWAXEN TWP #2,U.S. House,8,DEM,Matt Cartwright,126,,,
Pike,LACKAWAXEN TWP #2,U.S. House,8,DEM,Write-In Totals,1,,,
Pike,LEHMAN TWP #1,U.S. House,8,DEM,Matt Cartwright,233,,,
Pike,LEHMAN TWP #1,U.S. House,8,DEM,Write-In Totals,0,,,
Pike,LEHMAN TWP #2,U.S. House,8,DEM,Matt Cartwright,282,,,
Pike,LEHMAN TWP #2,U.S. House,8,DEM,Write-In Totals,4,,,
Pike,MATAMORAS BORO,U.S. House,8,DEM,Matt Cartwright,125,,,
Pike,MATAMORAS BORO,U.S. House,8,DEM,Write-In Totals,2,,,
Pike,MILFORD BORO,U.S. House,8,DEM,Matt Cartwright,123,,,
Pike,MILFORD BORO,U.S. House,8,DEM,Write-In Totals,0,,,
Pike,MILFORD TWP,U.S. House,8,DEM,Matt Cartwright,100,,,
Pike,MILFORD TWP,U.S. House,8,DEM,Write-In Totals,0,,,
Pike,PALMYRA TWP,U.S. House,8,DEM,Matt Cartwright,257,,,
Pike,PALMYRA TWP,U.S. House,8,DEM,Write-In Totals,3,,,
Pike,PORTER TWP,U.S. House,8,DEM,Matt Cartwright,20,,,
Pike,PORTER TWP,U.S. House,8,DEM,Write-In Totals,0,,,
Pike,SHOHOLA TWP,U.S. House,8,DEM,Matt Cartwright,180,,,
Pike,SHOHOLA TWP,U.S. House,8,DEM,Write-In Totals,4,,,
Pike,WESTFALL TWP,U.S. House,8,DEM,Matt Cartwright,199,,,
Pike,WESTFALL TWP,U.S. House,8,DEM,Write-In Totals,1,,,
Pike,BLOOMING GROVE TWP,State House,139,DEM,Robin Schooley Skibber,389,,,
Pike,BLOOMING GROVE TWP,State House,139,DEM,Write-In Totals,4,,,
Pike,DINGMAN TWP #1,State House,139,DEM,Robin Schooley Skibber,388,,,
Pike,DINGMAN TWP #1,State House,139,DEM,Write-In Totals,1,,,
Pike,DINGMAN TWP #2,State House,139,DEM,Robin Schooley Skibber,312,,,
Pike,DINGMAN TWP #2,State House,139,DEM,Write-In Totals,2,,,
Pike,GREENE TWP,State House,139,DEM,Robin Schooley Skibber,188,,,
Pike,GREENE TWP,State House,139,DEM,Write-In Totals,1,,,
Pike,LACKAWAXEN TWP #1,State House,139,DEM,Robin Schooley Skibber,138,,,
Pike,LACKAWAXEN TWP #1,State House,139,DEM,Write-In Totals,2,,,
Pike,LACKAWAXEN TWP #2,State House,139,DEM,Robin Schooley Skibber,126,,,
Pike,LACKAWAXEN TWP #2,State House,139,DEM,Write-In Totals,0,,,
Pike,MATAMORAS BORO,State House,139,DEM,Robin Schooley Skibber,130,,,
Pike,MATAMORAS BORO,State House,139,DEM,Write-In Totals,0,,,
Pike,MILFORD BORO,State House,139,DEM,Robin Schooley Skibber,120,,,
Pike,MILFORD BORO,State House,139,DEM,Write-In Totals,2,,,
Pike,MILFORD TWP,State House,139,DEM,Robin Schooley Skibber,100,,,
Pike,MILFORD TWP,State House,139,DEM,Write-In Totals,1,,,
Pike,PALMYRA TWP,State House,139,DEM,Robin Schooley Skibber,255,,,
Pike,PALMYRA TWP,State House,139,DEM,Write-In Totals,4,,,
Pike,SHOHOLA TWP,State House,139,DEM,Robin Schooley Skibber,178,,,
Pike,SHOHOLA TWP,State House,139,DEM,Write-In Totals,3,,,
Pike,WESTFALL TWP,State House,139,DEM,Robin Schooley Skibber,212,,,
Pike,WESTFALL TWP,State House,139,DEM,Write-In Totals,1,,,
Pike,DELAWARE TWP #1,State House,189,DEM,Tarah Probst,177,,,
Pike,DELAWARE TWP #1,State House,189,DEM,Write-In Totals,3,,,
Pike,DELAWARE TWP #2,State House,189,DEM,Tarah Probst,153,,,
Pike,DELAWARE TWP #2,State House,189,DEM,Write-In Totals,0,,,
Pike,LEHMAN TWP #1,State House,189,DEM,Tarah Probst,229,,,
Pike,LEHMAN TWP #1,State House,189,DEM,Write-In Totals,1,,,
Pike,LEHMAN TWP #2,State House,189,DEM,Tarah Probst,283,,,
Pike,LEHMAN TWP #2,State House,189,DEM,Write-In Totals,0,,,
Pike,PORTER TWP,State House,189,DEM,Tarah Probst,21,,,
Pike,PORTER TWP,State House,189,DEM,Write-In Totals,0,,,
Pike,BLOOMING GROVE TWP,President,,REP,Nikki R. Haley,51,,,
Pike,BLOOMING GROVE TWP,President,,REP,Donald J. Trump,433,,,
Pike,BLOOMING GROVE TWP,President,,REP,Write-In Totals,12,,,
Pike,DELAWARE TWP #1,President,,REP,Nikki R. Haley,26,,,
Pike,DELAWARE TWP #1,President,,REP,Donald J. Trump,244,,,
Pike,DELAWARE TWP #1,President,,REP,Write-In Totals,7,,,
Pike,DELAWARE TWP #2,President,,REP,Nikki R. Haley,19,,,
Pike,DELAWARE TWP #2,President,,REP,Donald J. Trump,230,,,
Pike,DELAWARE TWP #2,President,,REP,Write-In Totals,7,,,
Pike,DINGMAN TWP #1,President,,REP,Nikki R. Haley,65,,,
Pike,DINGMAN TWP #1,President,,REP,Donald J. Trump,490,,,
Pike,DINGMAN TWP #1,President,,REP,Write-In Totals,9,,,
Pike,DINGMAN TWP #2,President,,REP,Nikki R. Haley,40,,,
Pike,DINGMAN TWP #2,President,,REP,Donald J. Trump,415,,,
Pike,DINGMAN TWP #2,President,,REP,Write-In Totals,5,,,
Pike,GREENE TWP,President,,REP,Nikki R. Haley,59,,,
Pike,GREENE TWP,President,,REP,Donald J. Trump,391,,,
Pike,GREENE TWP,President,,REP,Write-In Totals,6,,,
Pike,LACKAWAXEN TWP #1,President,,REP,Nikki R. Haley,49,,,
Pike,LACKAWAXEN TWP #1,President,,REP,Donald J. Trump,296,,,
Pike,LACKAWAXEN TWP #1,President,,REP,Write-In Totals,3,,,
Pike,LACKAWAXEN TWP #2,President,,REP,Nikki R. Haley,30,,,
Pike,LACKAWAXEN TWP #2,President,,REP,Donald J. Trump,311,,,
Pike,LACKAWAXEN TWP #2,President,,REP,Write-In Totals,3,,,
Pike,LEHMAN TWP #1,President,,REP,Nikki R. Haley,25,,,
Pike,LEHMAN TWP #1,President,,REP,Donald J. Trump,164,,,
Pike,LEHMAN TWP #1,President,,REP,Write-In Totals,2,,,
Pike,LEHMAN TWP #2,President,,REP,Nikki R. Haley,14,,,
Pike,LEHMAN TWP #2,President,,REP,Donald J. Trump,152,,,
Pike,LEHMAN TWP #2,President,,REP,Write-In Totals,3,,,
Pike,MATAMORAS BORO,President,,REP,Nikki R. Haley,15,,,
Pike,MATAMORAS BORO,President,,REP,Donald J. Trump,140,,,
Pike,MATAMORAS BORO,President,,REP,Write-In Totals,1,,,
Pike,MILFORD BORO,President,,REP,Nikki R. Haley,22,,,
Pike,MILFORD BORO,President,,REP,Donald J. Trump,60,,,
Pike,MILFORD BORO,President,,REP,Write-In Totals,1,,,
Pike,MILFORD TWP,President,,REP,Nikki R. Haley,24,,,
Pike,MILFORD TWP,President,,REP,Donald J. Trump,133,,,
Pike,MILFORD TWP,President,,REP,Write-In Totals,3,,,
Pike,PALMYRA TWP,President,,REP,Nikki R. Haley,88,,,
Pike,PALMYRA TWP,President,,REP,Donald J. Trump,380,,,
Pike,PALMYRA TWP,President,,REP,Write-In Totals,5,,,
Pike,PORTER TWP,President,,REP,Nikki R. Haley,9,,,
Pike,PORTER TWP,President,,REP,Donald J. Trump,49,,,
Pike,PORTER TWP,President,,REP,Write-In Totals,0,,,
Pike,SHOHOLA TWP,President,,REP,Nikki R. Haley,43,,,
Pike,SHOHOLA TWP,President,,REP,Donald J. Trump,240,,,
Pike,SHOHOLA TWP,President,,REP,Write-In Totals,6,,,
Pike,WESTFALL TWP,President,,REP,Nikki R. Haley,43,,,
Pike,WESTFALL TWP,President,,REP,Donald J. Trump,280,,,
Pike,WESTFALL TWP,President,,REP,Write-In Totals,7,,,
Pike,BLOOMING GROVE TWP,U.S. Senate,,REP,Dave McCormick,432,,,
Pike,BLOOMING GROVE TWP,U.S. Senate,,REP,Write-In Totals,9,,,
Pike,DELAWARE TWP #1,U.S. Senate,,REP,Dave McCormick,244,,,
Pike,DELAWARE TWP #1,U.S. Senate,,REP,Write-In Totals,1,,,
Pike,DELAWARE TWP #2,U.S. Senate,,REP,Dave McCormick,223,,,
Pike,DELAWARE TWP #2,U.S. Senate,,REP,Write-In Totals,6,,,
Pike,DINGMAN TWP #1,U.S. Senate,,REP,Dave McCormick,452,,,
Pike,DINGMAN TWP #1,U.S. Senate,,REP,Write-In Totals,4,,,
Pike,DINGMAN TWP #2,U.S. Senate,,REP,Dave McCormick,392,,,
Pike,DINGMAN TWP #2,U.S. Senate,,REP,Write-In Totals,3,,,
Pike,GREENE TWP,U.S. Senate,,REP,Dave McCormick,402,,,
Pike,GREENE TWP,U.S. Senate,,REP,Write-In Totals,7,,,
Pike,LACKAWAXEN TWP #1,U.S. Senate,,REP,Dave McCormick,300,,,
Pike,LACKAWAXEN TWP #1,U.S. Senate,,REP,Write-In Totals,0,,,
Pike,LACKAWAXEN TWP #2,U.S. Senate,,REP,Dave McCormick,284,,,
Pike,LACKAWAXEN TWP #2,U.S. Senate,,REP,Write-In Totals,5,,,
Pike,LEHMAN TWP #1,U.S. Senate,,REP,Dave McCormick,169,,,
Pike,LEHMAN TWP #1,U.S. Senate,,REP,Write-In Totals,3,,,
Pike,LEHMAN TWP #2,U.S. Senate,,REP,Dave McCormick,145,,,
Pike,LEHMAN TWP #2,U.S. Senate,,REP,Write-In Totals,2,,,
Pike,MATAMORAS BORO,U.S. Senate,,REP,Dave McCormick,130,,,
Pike,MATAMORAS BORO,U.S. Senate,,REP,Write-In Totals,2,,,
Pike,MILFORD BORO,U.S. Senate,,REP,Dave McCormick,76,,,
Pike,MILFORD BORO,U.S. Senate,,REP,Write-In Totals,0,,,
Pike,MILFORD TWP,U.S. Senate,,REP,Dave McCormick,134,,,
Pike,MILFORD TWP,U.S. Senate,,REP,Write-In Totals,1,,,
Pike,PALMYRA TWP,U.S. Senate,,REP,Dave McCormick,393,,,
Pike,PALMYRA TWP,U.S. Senate,,REP,Write-In Totals,6,,,
Pike,PORTER TWP,U.S. Senate,,REP,Dave McCormick,55,,,
Pike,PORTER TWP,U.S. Senate,,REP,Write-In Totals,0,,,
Pike,SHOHOLA TWP,U.S. Senate,,REP,Dave McCormick,227,,,
Pike,SHOHOLA TWP,U.S. Senate,,REP,Write-In Totals,5,,,
Pike,WESTFALL TWP,U.S. Senate,,REP,Dave McCormick,294,,,
Pike,WESTFALL TWP,U.S. Senate,,REP,Write-In Totals,2,,,
Pike,BLOOMING GROVE TWP,Attorney General,,REP,Dave Sunday,246,,,
Pike,BLOOMING GROVE TWP,Attorney General,,REP,Craig Williams,194,,,
Pike,BLOOMING GROVE TWP,Attorney General,,REP,Write-In Totals,5,,,
Pike,DELAWARE TWP #1,Attorney General,,REP,Dave Sunday,101,,,
Pike,DELAWARE TWP #1,Attorney General,,REP,Craig Williams,144,,,
Pike,DELAWARE TWP #1,Attorney General,,REP,Write-In Totals,1,,,
Pike,DELAWARE TWP #2,Attorney General,,REP,Dave Sunday,93,,,
Pike,DELAWARE TWP #2,Attorney General,,REP,Craig Williams,132,,,
Pike,DELAWARE TWP #2,Attorney General,,REP,Write-In Totals,1,,,
Pike,DINGMAN TWP #1,Attorney General,,REP,Dave Sunday,299,,,
Pike,DINGMAN TWP #1,Attorney General,,REP,Craig Williams,182,,,
Pike,DINGMAN TWP #1,Attorney General,,REP,Write-In Totals,4,,,
