county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Tioga,Bloss Township,Registered Voters,,,,247,,,
Tioga,Bloss Township,Ballots Cast,,,,218,195,23,0
Tioga,Bloss Township,Ballots Cast - Blank,,,,0,0,0,0
Tioga,Bloss Township,President,,DEM,Kamala D. Harris,39,33,6,0
Tioga,Bloss Township,President,,REP,Donald J. Trump,179,162,17,0
Tioga,Bloss Township,President,,LIB,Chase Oliver,0,0,0,0
Tioga,Bloss Township,President,,GRN,Jill Stein,0,0,0,0
Tioga,Bloss Township,President,,,Write-ins,0,0,0,0
Tioga,Bloss Township,U.S. Senate,,,"DEM Robert P. Casey, Jr.",40,34,6,0
Tioga,Bloss Township,U.S. Senate,,REP,Dave McCormick,163,147,16,0
Tioga,Bloss Township,U.S. Senate,,LIB,John C. Thomas,4,4,0,0
Tioga,Bloss Township,U.S. Senate,,GRN,Leila Hazou,0,0,0,0
Tioga,Bloss Township,U.S. Senate,,CST,Marty Selker,3,3,0,0
Tioga,Bloss Township,U.S. Senate,,,Write-ins,1,0,1,0
Tioga,Bloss Township,Attorney General,,DEM,Eugene DePasquale,41,35,6,0
Tioga,Bloss Township,Attorney General,,REP,Dave Sunday,165,148,17,0
Tioga,Bloss Township,Attorney General,,LIB,Robert Cowburn,2,2,0,0
Tioga,Bloss Township,Attorney General,,GRN,Richard L. Weiss,0,0,0,0
Tioga,Bloss Township,Attorney General,,CST,Justin L. Magill,4,4,0,0
Tioga,Bloss Township,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Tioga,Bloss Township,Attorney General,,,Write-ins,0,0,0,0
Tioga,Bloss Township,Auditor General,,DEM,Malcolm Kenyatta,33,27,6,0
Tioga,Bloss Township,Auditor General,,REP,Tim DeFoor,166,149,17,0
Tioga,Bloss Township,Auditor General,,LIB,Reece Smith,6,6,0,0
Tioga,Bloss Township,Auditor General,,ASP,Eric K. Anton,0,0,0,0
Tioga,Bloss Township,Auditor General,,CST,Bob Goodrich,2,2,0,0
Tioga,Bloss Township,Auditor General,,,Write-ins,0,0,0,0
Tioga,Bloss Township,State Treasurer,,DEM,Erin McClelland,38,32,6,0
Tioga,Bloss Township,State Treasurer,,REP,Stacy Garrity,165,148,17,0
Tioga,Bloss Township,State Treasurer,,LIB,Nickolas Ciesielski,3,3,0,0
Tioga,Bloss Township,State Treasurer,,CST,Troy Bowman,4,4,0,0
Tioga,Bloss Township,State Treasurer,,FWD,Chris Foster,0,0,0,0
Tioga,Bloss Township,State Treasurer,,,Write-ins,0,0,0,0
Tioga,Bloss Township,U.S. House,15,DEM,Zach Womer,35,29,6,0
Tioga,Bloss Township,U.S. House,15,REP,Glenn GT Thompson,174,157,17,0
Tioga,Bloss Township,U.S. House,15,,Write-ins,0,0,0,0
Tioga,Bloss Township,State Senate,23,DEM,Kim Pitcher,33,28,5,0
Tioga,Bloss Township,State Senate,23,REP,Gene Yaw,175,157,18,0
Tioga,Bloss Township,State Senate,23,,Write-ins,0,0,0,0
Tioga,Bloss Township,General Assembly,68,REP,Clint Owlett,174,153,21,0
Tioga,Bloss Township,General Assembly,68,,Write-ins,3,2,1,0
Tioga,Blossburg Borough,Registered Voters,,,,982,,,
Tioga,Blossburg Borough,Ballots Cast,,,,776,640,132,4
Tioga,Blossburg Borough,Ballots Cast - Blank,,,,0,0,0,0
Tioga,Blossburg Borough,President,,DEM,Kamala D. Harris,212,153,58,1
Tioga,Blossburg Borough,President,,REP,Donald J. Trump,548,471,74,3
Tioga,Blossburg Borough,President,,LIB,Chase Oliver,10,10,0,0
Tioga,Blossburg Borough,President,,GRN,Jill Stein,1,1,0,0
Tioga,Blossburg Borough,President,,,Write-ins,3,3,0,0
Tioga,Blossburg Borough,U.S. Senate,,,"DEM Robert P. Casey, Jr.",211,158,52,1
Tioga,Blossburg Borough,U.S. Senate,,REP,Dave McCormick,520,444,73,3
Tioga,Blossburg Borough,U.S. Senate,,LIB,John C. Thomas,22,20,2,0
Tioga,Blossburg Borough,U.S. Senate,,GRN,Leila Hazou,6,4,2,0
Tioga,Blossburg Borough,U.S. Senate,,CST,Marty Selker,8,7,1,0
Tioga,Blossburg Borough,U.S. Senate,,,Write-ins,0,0,0,0
Tioga,Blossburg Borough,Attorney General,,DEM,Eugene DePasquale,195,147,47,1
Tioga,Blossburg Borough,Attorney General,,REP,Dave Sunday,536,455,78,3
Tioga,Blossburg Borough,Attorney General,,LIB,Robert Cowburn,17,16,1,0
