county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Cumberland,CAMP HILL 2,State Treasurer,,,Write-ins,2,2,0,0
Cumberland,CAMP HILL 2,U.S. House,10,DEM,JANELLE STELSON,705,438,264,3
Cumberland,CAMP HILL 2,U.S. House,10,REP,SCOTT PERRY,460,346,112,2
Cumberland,CAMP HILL 2,U.S. House,10,,Write-ins,2,1,1,0
Cumberland,CAMP HILL 2,General Assembly,103,DEM,NATE DAVIDSON,634,383,248,3
Cumberland,CAMP HILL 2,General Assembly,103,REP,CINDI WARD,508,390,118,0
Cumberland,CAMP HILL 2,General Assembly,103,,Write-ins,5,4,1,0
Cumberland,CAMP HILL 3,Registered Voters,,,,1813,,,
Cumberland,CAMP HILL 3,Ballots Cast,,,,1551,994,553,4
Cumberland,CAMP HILL 3,President,,DEM,KAMALA D HARRIS,885,516,367,2
Cumberland,CAMP HILL 3,President,,REP,DONALD J TRUMP,635,455,178,2
Cumberland,CAMP HILL 3,President,,LIB,CHASE OLIVER,10,6,4,0
Cumberland,CAMP HILL 3,President,,GRN,JILL STEIN,6,6,0,0
Cumberland,CAMP HILL 3,President,,,Write-ins,11,7,4,0
Cumberland,CAMP HILL 3,U.S. Senate,,DEM,ROBERT P CASEY JR,856,496,357,3
Cumberland,CAMP HILL 3,U.S. Senate,,REP,DAVE MCCORMICK,653,468,184,1
Cumberland,CAMP HILL 3,U.S. Senate,,LIB,JOHN C THOMAS,21,13,8,0
Cumberland,CAMP HILL 3,U.S. Senate,,GRN,LEILA HAZOU,10,7,3,0
Cumberland,CAMP HILL 3,U.S. Senate,,CST,MARTY SELKER,1,1,0,0
Cumberland,CAMP HILL 3,U.S. Senate,,,Write-ins,0,0,0,0
Cumberland,CAMP HILL 3,Attorney General,,DEM,EUGENE DEPASQUALE,815,475,338,2
Cumberland,CAMP HILL 3,Attorney General,,REP,DAVE SUNDAY,682,485,195,2
Cumberland,CAMP HILL 3,Attorney General,,LIB,ROBERT COWBURN,17,13,4,0
Cumberland,CAMP HILL 3,Attorney General,,GRN,RICHARD L WEISS,8,6,2,0
Cumberland,CAMP HILL 3,Attorney General,,CST,JUSTIN L MAGILL,7,2,5,0
Cumberland,CAMP HILL 3,Attorney General,,FWD,ERIC L SETTLE,3,1,2,0
Cumberland,CAMP HILL 3,Attorney General,,,Write-ins,1,1,0,0
Cumberland,CAMP HILL 3,Auditor General,,DEM,MALCOLM KENYATTA,762,441,319,2
Cumberland,CAMP HILL 3,Auditor General,,REP,TIM DEFOOR,728,514,212,2
Cumberland,CAMP HILL 3,Auditor General,,LIB,REECE SMITH,29,20,9,0
Cumberland,CAMP HILL 3,Auditor General,,ASP,ERIC K ANTON,1,0,1,0
Cumberland,CAMP HILL 3,Auditor General,,CST,BOB GOODRICH,9,4,5,0
Cumberland,CAMP HILL 3,Auditor General,,,Write-ins,1,1,0,0
Cumberland,CAMP HILL 3,State Treasurer,,DEM,ERIN MCCLELLAND,730,428,299,3
Cumberland,CAMP HILL 3,State Treasurer,,REP,STACY GARRITY,743,526,216,1
Cumberland,CAMP HILL 3,State Treasurer,,LIB,NICKOLAS CIESIELSKI,25,14,11,0
Cumberland,CAMP HILL 3,State Treasurer,,CST,TROY BOWMAN,8,4,4,0
Cumberland,CAMP HILL 3,State Treasurer,,FWD,CHRIS FOSTER,5,0,5,0
Cumberland,CAMP HILL 3,State Treasurer,,,Write-ins,3,1,2,0
Cumberland,CAMP HILL 3,U.S. House,10,DEM,JANELLE STELSON,907,539,365,3
Cumberland,CAMP HILL 3,U.S. House,10,REP,SCOTT PERRY,619,441,177,1
Cumberland,CAMP HILL 3,U.S. House,10,,Write-ins,6,2,4,0
Cumberland,CAMP HILL 3,General Assembly,103,DEM,NATE DAVIDSON,820,481,336,3
Cumberland,CAMP HILL 3,General Assembly,103,REP,CINDI WARD,704,497,207,0
Cumberland,CAMP HILL 3,General Assembly,103,,Write-ins,2,0,2,0
Cumberland,CAMP HILL 4,Registered Voters,,,,785,,,
Cumberland,CAMP HILL 4,Ballots Cast,,,,632,475,151,6
Cumberland,CAMP HILL 4,President,,DEM,KAMALA D HARRIS,346,239,104,3
Cumberland,CAMP HILL 4,President,,REP,DONALD J TRUMP,268,220,45,3
Cumberland,CAMP HILL 4,President,,LIB,CHASE OLIVER,5,4,1,0
Cumberland,CAMP HILL 4,President,,GRN,JILL STEIN,8,8,0,0
Cumberland,CAMP HILL 4,President,,,Write-ins,4,3,1,0
Cumberland,CAMP HILL 4,U.S. Senate,,DEM,ROBERT P CASEY JR,346,238,104,4
Cumberland,CAMP HILL 4,U.S. Senate,,REP,DAVE MCCORMICK,259,214,43,2
Cumberland,CAMP HILL 4,U.S. Senate,,LIB,JOHN C THOMAS,10,10,0,0
Cumberland,CAMP HILL 4,U.S. Senate,,GRN,LEILA HAZOU,10,9,1,0
Cumberland,CAMP HILL 4,U.S. Senate,,CST,MARTY SELKER,0,0,0,0
Cumberland,CAMP HILL 4,U.S. Senate,,,Write-ins,0,0,0,0
Cumberland,CAMP HILL 4,Attorney General,,DEM,EUGENE DEPASQUALE,331,231,97,3
Cumberland,CAMP HILL 4,Attorney General,,REP,DAVE SUNDAY,270,220,48,2
Cumberland,CAMP HILL 4,Attorney General,,LIB,ROBERT COWBURN,8,7,1,0
Cumberland,CAMP HILL 4,Attorney General,,GRN,RICHARD L WEISS,8,7,1,0
Cumberland,CAMP HILL 4,Attorney General,,CST,JUSTIN L MAGILL,1,0,1,0
Cumberland,CAMP HILL 4,Attorney General,,FWD,ERIC L SETTLE,5,3,2,0
Cumberland,CAMP HILL 4,Attorney General,,,Write-ins,1,0,0,1
Cumberland,CAMP HILL 4,Auditor General,,DEM,MALCOLM KENYATTA,322,228,93,1
Cumberland,CAMP HILL 4,Auditor General,,REP,TIM DEFOOR,278,221,53,4
Cumberland,CAMP HILL 4,Auditor General,,LIB,REECE SMITH,13,12,1,0
Cumberland,CAMP HILL 4,Auditor General,,ASP,ERIC K ANTON,1,1,0,0
Cumberland,CAMP HILL 4,Auditor General,,CST,BOB GOODRICH,5,3,2,0
Cumberland,CAMP HILL 4,Auditor General,,,Write-ins,1,0,0,1
Cumberland,CAMP HILL 4,State Treasurer,,DEM,ERIN MCCLELLAND,320,225,94,1
Cumberland,CAMP HILL 4,State Treasurer,,REP,STACY GARRITY,282,227,51,4
Cumberland,CAMP HILL 4,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,11,1,0
Cumberland,CAMP HILL 4,State Treasurer,,CST,TROY BOWMAN,0,0,0,0
Cumberland,CAMP HILL 4,State Treasurer,,FWD,CHRIS FOSTER,3,1,2,0
Cumberland,CAMP HILL 4,State Treasurer,,,Write-ins,1,0,0,1
Cumberland,CAMP HILL 4,U.S. House,10,DEM,JANELLE STELSON,360,251,106,3
Cumberland,CAMP HILL 4,U.S. House,10,REP,SCOTT PERRY,263,218,43,2
Cumberland,CAMP HILL 4,U.S. House,10,,Write-ins,3,1,1,1
Cumberland,CAMP HILL 4,General Assembly,103,DEM,NATE DAVIDSON,341,241,98,2
Cumberland,CAMP HILL 4,General Assembly,103,REP,CINDI WARD,273,218,52,3
Cumberland,CAMP HILL 4,General Assembly,103,,Write-ins,3,2,0,1
Cumberland,CAMP HILL 5,Registered Voters,,,,1315,,,
Cumberland,CAMP HILL 5,Ballots Cast,,,,965,688,268,9
Cumberland,CAMP HILL 5,President,,DEM,KAMALA D HARRIS,564,369,189,6
Cumberland,CAMP HILL 5,President,,REP,DONALD J TRUMP,373,298,73,2
Cumberland,CAMP HILL 5,President,,LIB,CHASE OLIVER,6,5,1,0
Cumberland,CAMP HILL 5,President,,GRN,JILL STEIN,12,10,2,0
Cumberland,CAMP HILL 5,President,,,Write-ins,5,3,2,0
Cumberland,CAMP HILL 5,U.S. Senate,,DEM,ROBERT P CASEY JR,552,358,188,6
Cumberland,CAMP HILL 5,U.S. Senate,,REP,DAVE MCCORMICK,350,279,69,2
Cumberland,CAMP HILL 5,U.S. Senate,,LIB,JOHN C THOMAS,17,14,3,0
Cumberland,CAMP HILL 5,U.S. Senate,,GRN,LEILA HAZOU,19,16,3,0
Cumberland,CAMP HILL 5,U.S. Senate,,CST,MARTY SELKER,4,4,0,0
Cumberland,CAMP HILL 5,U.S. Senate,,,Write-ins,1,0,1,0
Cumberland,CAMP HILL 5,Attorney General,,DEM,EUGENE DEPASQUALE,521,337,179,5
Cumberland,CAMP HILL 5,Attorney General,,REP,DAVE SUNDAY,377,300,75,2
Cumberland,CAMP HILL 5,Attorney General,,LIB,ROBERT COWBURN,10,10,0,0
Cumberland,CAMP HILL 5,Attorney General,,GRN,RICHARD L WEISS,22,18,3,1
Cumberland,CAMP HILL 5,Attorney General,,CST,JUSTIN L MAGILL,3,2,1,0
Cumberland,CAMP HILL 5,Attorney General,,FWD,ERIC L SETTLE,2,1,1,0
Cumberland,CAMP HILL 5,Attorney General,,,Write-ins,1,0,1,0
Cumberland,CAMP HILL 5,Auditor General,,DEM,MALCOLM KENYATTA,511,342,164,5
Cumberland,CAMP HILL 5,Auditor General,,REP,TIM DEFOOR,390,300,87,3
Cumberland,CAMP HILL 5,Auditor General,,LIB,REECE SMITH,15,13,2,0
Cumberland,CAMP HILL 5,Auditor General,,ASP,ERIC K ANTON,3,3,0,0
Cumberland,CAMP HILL 5,Auditor General,,CST,BOB GOODRICH,8,6,2,0
Cumberland,CAMP HILL 5,Auditor General,,,Write-ins,2,0,2,0
Cumberland,CAMP HILL 5,State Treasurer,,DEM,ERIN MCCLELLAND,517,333,178,6
Cumberland,CAMP HILL 5,State Treasurer,,REP,STACY GARRITY,380,307,71,2
Cumberland,CAMP HILL 5,State Treasurer,,LIB,NICKOLAS CIESIELSKI,17,14,3,0
Cumberland,CAMP HILL 5,State Treasurer,,CST,TROY BOWMAN,5,5,0,0
Cumberland,CAMP HILL 5,State Treasurer,,FWD,CHRIS FOSTER,4,1,3,0
Cumberland,CAMP HILL 5,State Treasurer,,,Write-ins,4,3,1,0
Cumberland,CAMP HILL 5,U.S. House,10,DEM,JANELLE STELSON,585,385,194,6
Cumberland,CAMP HILL 5,U.S. House,10,REP,SCOTT PERRY,356,283,71,2
Cumberland,CAMP HILL 5,U.S. House,10,,Write-ins,2,1,1,0
Cumberland,CAMP HILL 5,General Assembly,103,DEM,NATE DAVIDSON,535,351,179,5
Cumberland,CAMP HILL 5,General Assembly,103,REP,CINDI WARD,391,313,75,3
Cumberland,CAMP HILL 5,General Assembly,103,,Write-ins,1,0,1,0
Cumberland,CARLISLE 1-1,Registered Voters,,,,717,,,
Cumberland,CARLISLE 1-1,Ballots Cast,,,,449,320,123,6
Cumberland,CARLISLE 1-1,President,,DEM,KAMALA D HARRIS,272,184,86,2
Cumberland,CARLISLE 1-1,President,,REP,DONALD J TRUMP,167,127,36,4
Cumberland,CARLISLE 1-1,President,,LIB,CHASE OLIVER,3,3,0,0
Cumberland,CARLISLE 1-1,President,,GRN,JILL STEIN,5,5,0,0
Cumberland,CARLISLE 1-1,President,,,Write-ins,1,1,0,0
Cumberland,CARLISLE 1-1,U.S. Senate,,DEM,ROBERT P CASEY JR,270,180,87,3
Cumberland,CARLISLE 1-1,U.S. Senate,,REP,DAVE MCCORMICK,145,109,33,3
Cumberland,CARLISLE 1-1,U.S. Senate,,LIB,JOHN C THOMAS,6,6,0,0
Cumberland,CARLISLE 1-1,U.S. Senate,,GRN,LEILA HAZOU,7,7,0,0
Cumberland,CARLISLE 1-1,U.S. Senate,,CST,MARTY SELKER,2,2,0,0
Cumberland,CARLISLE 1-1,U.S. Senate,,,Write-ins,0,0,0,0
Cumberland,CARLISLE 1-1,Attorney General,,DEM,EUGENE DEPASQUALE,252,169,81,2
Cumberland,CARLISLE 1-1,Attorney General,,REP,DAVE SUNDAY,160,120,36,4
Cumberland,CARLISLE 1-1,Attorney General,,LIB,ROBERT COWBURN,8,7,1,0
Cumberland,CARLISLE 1-1,Attorney General,,GRN,RICHARD L WEISS,5,5,0,0
Cumberland,CARLISLE 1-1,Attorney General,,CST,JUSTIN L MAGILL,4,3,1,0
Cumberland,CARLISLE 1-1,Attorney General,,FWD,ERIC L SETTLE,0,0,0,0
Cumberland,CARLISLE 1-1,Attorney General,,,Write-ins,0,0,0,0
Cumberland,CARLISLE 1-1,Auditor General,,DEM,MALCOLM KENYATTA,250,170,79,1
Cumberland,CARLISLE 1-1,Auditor General,,REP,TIM DEFOOR,161,118,39,4
Cumberland,CARLISLE 1-1,Auditor General,,LIB,REECE SMITH,9,8,1,0
Cumberland,CARLISLE 1-1,Auditor General,,ASP,ERIC K ANTON,2,1,0,1
Cumberland,CARLISLE 1-1,Auditor General,,CST,BOB GOODRICH,3,3,0,0
Cumberland,CARLISLE 1-1,Auditor General,,,Write-ins,1,0,1,0
Cumberland,CARLISLE 1-1,State Treasurer,,DEM,ERIN MCCLELLAND,239,153,84,2
Cumberland,CARLISLE 1-1,State Treasurer,,REP,STACY GARRITY,166,127,35,4
Cumberland,CARLISLE 1-1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,10,1,0
Cumberland,CARLISLE 1-1,State Treasurer,,CST,TROY BOWMAN,3,3,0,0
Cumberland,CARLISLE 1-1,State Treasurer,,FWD,CHRIS FOSTER,5,5,0,0
Cumberland,CARLISLE 1-1,State Treasurer,,,Write-ins,0,0,0,0
Cumberland,CARLISLE 1-1,U.S. House,10,DEM,JANELLE STELSON,277,190,85,2
Cumberland,CARLISLE 1-1,U.S. House,10,REP,SCOTT PERRY,152,112,36,4
Cumberland,CARLISLE 1-1,U.S. House,10,,Write-ins,1,1,0,0
Cumberland,CARLISLE 1-1,General Assembly,199,DEM,RICK CHRISTIE,265,179,84,2
Cumberland,CARLISLE 1-1,General Assembly,199,REP,BARB GLEIM,160,121,35,4
Cumberland,CARLISLE 1-1,General Assembly,199,,Write-ins,2,2,0,0
Cumberland,CARLISLE 1-2,Registered Voters,,,,791,,,
Cumberland,CARLISLE 1-2,Ballots Cast,,,,532,414,109,9
Cumberland,CARLISLE 1-2,President,,DEM,KAMALA D HARRIS,298,206,86,6
Cumberland,CARLISLE 1-2,President,,REP,DONALD J TRUMP,224,202,19,3
Cumberland,CARLISLE 1-2,President,,LIB,CHASE OLIVER,5,3,2,0
Cumberland,CARLISLE 1-2,President,,GRN,JILL STEIN,2,1,1,0
Cumberland,CARLISLE 1-2,President,,,Write-ins,0,0,0,0
Cumberland,CARLISLE 1-2,U.S. Senate,,DEM,ROBERT P CASEY JR,293,199,88,6
Cumberland,CARLISLE 1-2,U.S. Senate,,REP,DAVE MCCORMICK,212,192,17,3
Cumberland,CARLISLE 1-2,U.S. Senate,,LIB,JOHN C THOMAS,6,6,0,0
Cumberland,CARLISLE 1-2,U.S. Senate,,GRN,LEILA HAZOU,11,10,1,0
Cumberland,CARLISLE 1-2,U.S. Senate,,CST,MARTY SELKER,4,2,2,0
Cumberland,CARLISLE 1-2,U.S. Senate,,,Write-ins,1,0,1,0
Cumberland,CARLISLE 1-2,Attorney General,,DEM,EUGENE DEPASQUALE,277,189,83,5
Cumberland,CARLISLE 1-2,Attorney General,,REP,DAVE SUNDAY,221,197,20,4
Cumberland,CARLISLE 1-2,Attorney General,,LIB,ROBERT COWBURN,8,6,2,0
Cumberland,CARLISLE 1-2,Attorney General,,GRN,RICHARD L WEISS,10,9,1,0
Cumberland,CARLISLE 1-2,Attorney General,,CST,JUSTIN L MAGILL,4,4,0,0
Cumberland,CARLISLE 1-2,Attorney General,,FWD,ERIC L SETTLE,3,3,0,0
Cumberland,CARLISLE 1-2,Attorney General,,,Write-ins,1,0,1,0
Cumberland,CARLISLE 1-2,Auditor General,,DEM,MALCOLM KENYATTA,277,190,81,6
Cumberland,CARLISLE 1-2,Auditor General,,REP,TIM DEFOOR,222,195,24,3
Cumberland,CARLISLE 1-2,Auditor General,,LIB,REECE SMITH,18,17,1,0
Cumberland,CARLISLE 1-2,Auditor General,,ASP,ERIC K ANTON,1,1,0,0
Cumberland,CARLISLE 1-2,Auditor General,,CST,BOB GOODRICH,5,4,1,0
Cumberland,CARLISLE 1-2,Auditor General,,,Write-ins,0,0,0,0
Cumberland,CARLISLE 1-2,State Treasurer,,DEM,ERIN MCCLELLAND,269,182,81,6
Cumberland,CARLISLE 1-2,State Treasurer,,REP,STACY GARRITY,229,204,22,3
Cumberland,CARLISLE 1-2,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,14,1,0
Cumberland,CARLISLE 1-2,State Treasurer,,CST,TROY BOWMAN,7,7,0,0
Cumberland,CARLISLE 1-2,State Treasurer,,FWD,CHRIS FOSTER,2,0,2,0
Cumberland,CARLISLE 1-2,State Treasurer,,,Write-ins,1,0,1,0
Cumberland,CARLISLE 1-2,U.S. House,10,DEM,JANELLE STELSON,308,213,89,6
Cumberland,CARLISLE 1-2,U.S. House,10,REP,SCOTT PERRY,218,196,19,3
Cumberland,CARLISLE 1-2,U.S. House,10,,Write-ins,1,0,1,0
Cumberland,CARLISLE 1-2,General Assembly,199,DEM,RICK CHRISTIE,282,195,83,4
Cumberland,CARLISLE 1-2,General Assembly,199,REP,BARB GLEIM,236,211,22,3
Cumberland,CARLISLE 1-2,General Assembly,199,,Write-ins,2,0,2,0
Cumberland,CARLISLE 2,Registered Voters,,,,1416,,,
Cumberland,CARLISLE 2,Ballots Cast,,,,878,593,276,9
Cumberland,CARLISLE 2,President,,DEM,KAMALA D HARRIS,525,340,179,6
Cumberland,CARLISLE 2,President,,REP,DONALD J TRUMP,333,238,92,3
Cumberland,CARLISLE 2,President,,LIB,CHASE OLIVER,4,4,0,0
Cumberland,CARLISLE 2,President,,GRN,JILL STEIN,7,5,2,0
Cumberland,CARLISLE 2,President,,,Write-ins,4,3,1,0
Cumberland,CARLISLE 2,U.S. Senate,,DEM,ROBERT P CASEY JR,501,320,176,5
Cumberland,CARLISLE 2,U.S. Senate,,REP,DAVE MCCORMICK,319,225,90,4
Cumberland,CARLISLE 2,U.S. Senate,,LIB,JOHN C THOMAS,24,22,2,0
Cumberland,CARLISLE 2,U.S. Senate,,GRN,LEILA HAZOU,18,13,5,0
Cumberland,CARLISLE 2,U.S. Senate,,CST,MARTY SELKER,3,3,0,0
Cumberland,CARLISLE 2,U.S. Senate,,,Write-ins,2,2,0,0
Cumberland,CARLISLE 2,Attorney General,,DEM,EUGENE DEPASQUALE,493,320,167,6
Cumberland,CARLISLE 2,Attorney General,,REP,DAVE SUNDAY,325,225,98,2
Cumberland,CARLISLE 2,Attorney General,,LIB,ROBERT COWBURN,20,17,3,0
Cumberland,CARLISLE 2,Attorney General,,GRN,RICHARD L WEISS,9,7,2,0
Cumberland,CARLISLE 2,Attorney General,,CST,JUSTIN L MAGILL,7,6,1,0
Cumberland,CARLISLE 2,Attorney General,,FWD,ERIC L SETTLE,6,3,3,0
Cumberland,CARLISLE 2,Attorney General,,,Write-ins,3,3,0,0
Cumberland,CARLISLE 2,Auditor General,,DEM,MALCOLM KENYATTA,495,320,170,5
Cumberland,CARLISLE 2,Auditor General,,REP,TIM DEFOOR,327,229,96,2
Cumberland,CARLISLE 2,Auditor General,,LIB,REECE SMITH,27,23,4,0
Cumberland,CARLISLE 2,Auditor General,,ASP,ERIC K ANTON,1,1,0,0
Cumberland,CARLISLE 2,Auditor General,,CST,BOB GOODRICH,3,1,2,0
Cumberland,CARLISLE 2,Auditor General,,,Write-ins,2,2,0,0
Cumberland,CARLISLE 2,State Treasurer,,DEM,ERIN MCCLELLAND,481,311,165,5
Cumberland,CARLISLE 2,State Treasurer,,REP,STACY GARRITY,332,230,99,3
Cumberland,CARLISLE 2,State Treasurer,,LIB,NICKOLAS CIESIELSKI,28,24,4,0
Cumberland,CARLISLE 2,State Treasurer,,CST,TROY BOWMAN,7,5,2,0
Cumberland,CARLISLE 2,State Treasurer,,FWD,CHRIS FOSTER,7,3,4,0
Cumberland,CARLISLE 2,State Treasurer,,,Write-ins,4,4,0,0
Cumberland,CARLISLE 2,U.S. House,10,DEM,JANELLE STELSON,546,356,183,7
Cumberland,CARLISLE 2,U.S. House,10,REP,SCOTT PERRY,309,219,89,1
Cumberland,CARLISLE 2,U.S. House,10,,Write-ins,2,2,0,0
Cumberland,CARLISLE 2,General Assembly,199,DEM,RICK CHRISTIE,505,328,172,5
Cumberland,CARLISLE 2,General Assembly,199,REP,BARB GLEIM,349,250,98,1
Cumberland,CARLISLE 2,General Assembly,199,,Write-ins,3,2,1,0
Cumberland,CARLISLE 3-1,Registered Voters,,,,2871,,,
Cumberland,CARLISLE 3-1,Ballots Cast,,,,1862,1512,341,9
Cumberland,CARLISLE 3-1,President,,DEM,KAMALA D HARRIS,1432,1171,255,6
Cumberland,CARLISLE 3-1,President,,REP,DONALD J TRUMP,394,313,78,3
Cumberland,CARLISLE 3-1,President,,LIB,CHASE OLIVER,10,10,0,0
Cumberland,CARLISLE 3-1,President,,GRN,JILL STEIN,14,12,2,0
Cumberland,CARLISLE 3-1,President,,,Write-ins,5,3,2,0
Cumberland,CARLISLE 3-1,U.S. Senate,,DEM,ROBERT P CASEY JR,1380,1124,250,6
Cumberland,CARLISLE 3-1,U.S. Senate,,REP,DAVE MCCORMICK,372,290,79,3
Cumberland,CARLISLE 3-1,U.S. Senate,,LIB,JOHN C THOMAS,21,18,3,0
Cumberland,CARLISLE 3-1,U.S. Senate,,GRN,LEILA HAZOU,39,31,8,0
Cumberland,CARLISLE 3-1,U.S. Senate,,CST,MARTY SELKER,4,4,0,0
Cumberland,CARLISLE 3-1,U.S. Senate,,,Write-ins,0,0,0,0
Cumberland,CARLISLE 3-1,Attorney General,,DEM,EUGENE DEPASQUALE,1328,1096,227,5
