county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Venango,Franklin 3,State Treasurer,,CST,TROY BOWMAN,4,4,0,0
Venango,Franklin 3,State Treasurer,,FWD,CHRIS FOSTER,2,2,0,0
Venango,Franklin 3,State Treasurer,,,Write-ins,1,0,0,1
Venango,Franklin 3,State Treasurer,,,Over Votes,0,0,0,0
Venango,Franklin 3,State Treasurer,,,Under Votes,20,14,6,0
Venango,Franklin 3,U.S. House,16,DEM,PRESTON NOURI,255,157,94,4
Venango,Franklin 3,U.S. House,16,REP,MIKE KELLY,451,368,79,4
Venango,Franklin 3,U.S. House,16,,Write-ins,0,0,0,0
Venango,Franklin 3,U.S. House,16,,Over Votes,0,0,0,0
Venango,Franklin 3,U.S. House,16,,Under Votes,15,11,3,1
Venango,Franklin 3,State Senate,21,REP,SCOTT E HUTCHINSON,602,458,136,8
Venango,Franklin 3,State Senate,21,,Write-ins,25,21,4,0
Venango,Franklin 3,State Senate,21,,Over Votes,0,0,0,0
Venango,Franklin 3,State Senate,21,,Under Votes,94,57,36,1
Venango,Franklin 3,General Assembly,64,REP,R LEE JAMES,531,406,119,6
Venango,Franklin 3,General Assembly,64,CST,RON JOHNSON,103,77,25,1
Venango,Franklin 3,General Assembly,64,,Write-ins,10,9,1,0
Venango,Franklin 3,General Assembly,64,,Over Votes,0,0,0,0
Venango,Franklin 3,General Assembly,64,,Under Votes,77,44,31,2
Venango,Oil City 1,Registered Voters,,,,1069,,,
Venango,Oil City 1,Ballots Cast,,,,820,599,215,6
Venango,Oil City 1,President,,DEM,KAMALA D HARRIS,329,201,123,5
Venango,Oil City 1,President,,REP,DONALD J TRUMP,477,390,86,1
Venango,Oil City 1,President,,LIB,CHASE OLIVER,5,2,3,0
Venango,Oil City 1,President,,GRN,JILL STEIN,3,3,0,0
Venango,Oil City 1,President,,,Write-ins,4,2,2,0
Venango,Oil City 1,President,,,Over Votes,0,0,0,0
Venango,Oil City 1,President,,,Under Votes,2,1,1,0
Venango,Oil City 1,U.S. Senate,,DEM,ROBERT P CASEY JR,315,192,118,5
Venango,Oil City 1,U.S. Senate,,REP,DAVE MCCORMICK,465,382,82,1
Venango,Oil City 1,U.S. Senate,,LIB,JOHN C THOMAS,17,10,7,0
Venango,Oil City 1,U.S. Senate,,GRN,LEILA HAZOU,6,4,2,0
Venango,Oil City 1,U.S. Senate,,CST,MARTY SELKER,9,5,4,0
Venango,Oil City 1,U.S. Senate,,,Write-ins,0,0,0,0
Venango,Oil City 1,U.S. Senate,,,Over Votes,0,0,0,0
Venango,Oil City 1,U.S. Senate,,,Under Votes,8,6,2,0
Venango,Oil City 1,Attorney General,,DEM,EUGENE DEPASQUALE,301,185,112,4
Venango,Oil City 1,Attorney General,,REP,DAVE SUNDAY,479,387,91,1
Venango,Oil City 1,Attorney General,,LIB,ROBERT COWBURN,15,9,6,0
Venango,Oil City 1,Attorney General,,GRN,RICHARD L WEISS,5,4,1,0
Venango,Oil City 1,Attorney General,,CST,JUSTIN L MAGILL,3,2,1,0
Venango,Oil City 1,Attorney General,,FWD,ERIC L SETTLE,3,2,1,0
Venango,Oil City 1,Attorney General,,,Write-ins,0,0,0,0
Venango,Oil City 1,Attorney General,,,Over Votes,1,0,1,0
Venango,Oil City 1,Attorney General,,,Under Votes,13,10,2,1
Venango,Oil City 1,Auditor General,,DEM,MALCOLM KENYATTA,298,184,111,3
Venango,Oil City 1,Auditor General,,REP,TIM DEFOOR,472,380,90,2
Venango,Oil City 1,Auditor General,,LIB,REECE SMITH,15,10,5,0
Venango,Oil City 1,Auditor General,,ASP,ERIC K ANTON,7,5,2,0
Venango,Oil City 1,Auditor General,,CST,BOB GOODRICH,10,8,2,0
Venango,Oil City 1,Auditor General,,,Write-ins,0,0,0,0
Venango,Oil City 1,Auditor General,,,Over Votes,0,0,0,0
Venango,Oil City 1,Auditor General,,,Under Votes,18,12,5,1
Venango,Oil City 1,State Treasurer,,DEM,ERIN MCCLELLAND,292,175,113,4
Venango,Oil City 1,State Treasurer,,REP,STACY GARRITY,490,401,88,1
Venango,Oil City 1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,6,5,0
Venango,Oil City 1,State Treasurer,,CST,TROY BOWMAN,6,4,2,0
Venango,Oil City 1,State Treasurer,,FWD,CHRIS FOSTER,5,3,2,0
Venango,Oil City 1,State Treasurer,,,Write-ins,0,0,0,0
Venango,Oil City 1,State Treasurer,,,Over Votes,0,0,0,0
Venango,Oil City 1,State Treasurer,,,Under Votes,16,10,5,1
Venango,Oil City 1,U.S. House,15,DEM,ZACH WOMER,303,185,113,5
Venango,Oil City 1,U.S. House,15,REP,GLENN GT THOMPSON,498,401,96,1
Venango,Oil City 1,U.S. House,15,,Write-ins,2,2,0,0
Venango,Oil City 1,U.S. House,15,,Over Votes,0,0,0,0
Venango,Oil City 1,U.S. House,15,,Under Votes,17,11,6,0
Venango,Oil City 1,State Senate,21,REP,SCOTT E HUTCHINSON,706,540,161,5
Venango,Oil City 1,State Senate,21,,Write-ins,22,13,9,0
Venango,Oil City 1,State Senate,21,,Over Votes,0,0,0,0
Venango,Oil City 1,State Senate,21,,Under Votes,92,46,45,1
Venango,Oil City 1,General Assembly,64,REP,R LEE JAMES,609,470,137,2
Venango,Oil City 1,General Assembly,64,CST,RON JOHNSON,126,86,39,1
Venango,Oil City 1,General Assembly,64,,Write-ins,12,7,5,0
Venango,Oil City 1,General Assembly,64,,Over Votes,0,0,0,0
Venango,Oil City 1,General Assembly,64,,Under Votes,73,36,34,3
Venango,Oil City 2,Registered Voters,,,,757,,,
Venango,Oil City 2,Ballots Cast,,,,521,387,129,5
Venango,Oil City 2,President,,DEM,KAMALA D HARRIS,198,136,59,3
Venango,Oil City 2,President,,REP,DONALD J TRUMP,316,247,68,1
Venango,Oil City 2,President,,LIB,CHASE OLIVER,1,1,0,0
Venango,Oil City 2,President,,GRN,JILL STEIN,3,2,1,0
Venango,Oil City 2,President,,,Write-ins,3,1,1,1
Venango,Oil City 2,President,,,Over Votes,0,0,0,0
Venango,Oil City 2,President,,,Under Votes,0,0,0,0
Venango,Oil City 2,U.S. Senate,,DEM,ROBERT P CASEY JR,203,141,60,2
Venango,Oil City 2,U.S. Senate,,REP,DAVE MCCORMICK,283,225,57,1
Venango,Oil City 2,U.S. Senate,,LIB,JOHN C THOMAS,15,11,3,1
Venango,Oil City 2,U.S. Senate,,GRN,LEILA HAZOU,6,4,2,0
Venango,Oil City 2,U.S. Senate,,CST,MARTY SELKER,6,2,4,0
Venango,Oil City 2,U.S. Senate,,,Write-ins,2,2,0,0
Venango,Oil City 2,U.S. Senate,,,Over Votes,0,0,0,0
Venango,Oil City 2,U.S. Senate,,,Under Votes,6,2,3,1
Venango,Oil City 2,Attorney General,,DEM,EUGENE DEPASQUALE,201,143,56,2
Venango,Oil City 2,Attorney General,,REP,DAVE SUNDAY,283,223,59,1
Venango,Oil City 2,Attorney General,,LIB,ROBERT COWBURN,12,7,4,1
Venango,Oil City 2,Attorney General,,GRN,RICHARD L WEISS,5,3,2,0
Venango,Oil City 2,Attorney General,,CST,JUSTIN L MAGILL,7,3,4,0
Venango,Oil City 2,Attorney General,,FWD,ERIC L SETTLE,1,1,0,0
Venango,Oil City 2,Attorney General,,,Write-ins,0,0,0,0
Venango,Oil City 2,Attorney General,,,Over Votes,0,0,0,0
Venango,Oil City 2,Attorney General,,,Under Votes,12,7,4,1
Venango,Oil City 2,Auditor General,,DEM,MALCOLM KENYATTA,181,126,53,2
Venango,Oil City 2,Auditor General,,REP,TIM DEFOOR,294,230,63,1
Venango,Oil City 2,Auditor General,,LIB,REECE SMITH,16,13,2,1
Venango,Oil City 2,Auditor General,,ASP,ERIC K ANTON,4,4,0,0
Venango,Oil City 2,Auditor General,,CST,BOB GOODRICH,7,3,4,0
Venango,Oil City 2,Auditor General,,,Write-ins,1,1,0,0
Venango,Oil City 2,Auditor General,,,Over Votes,0,0,0,0
Venango,Oil City 2,Auditor General,,,Under Votes,18,10,7,1
Venango,Oil City 2,State Treasurer,,DEM,ERIN MCCLELLAND,185,129,54,2
Venango,Oil City 2,State Treasurer,,REP,STACY GARRITY,298,235,62,1
Venango,Oil City 2,State Treasurer,,LIB,NICKOLAS CIESIELSKI,14,11,2,1
Venango,Oil City 2,State Treasurer,,CST,TROY BOWMAN,5,2,3,0
Venango,Oil City 2,State Treasurer,,FWD,CHRIS FOSTER,2,1,1,0
Venango,Oil City 2,State Treasurer,,,Write-ins,0,0,0,0
Venango,Oil City 2,State Treasurer,,,Over Votes,0,0,0,0
Venango,Oil City 2,State Treasurer,,,Under Votes,17,9,7,1
Venango,Oil City 2,U.S. House,15,DEM,ZACH WOMER,191,127,61,3
Venango,Oil City 2,U.S. House,15,REP,GLENN GT THOMPSON,309,245,63,1
Venango,Oil City 2,U.S. House,15,,Write-ins,1,1,0,0
Venango,Oil City 2,U.S. House,15,,Over Votes,0,0,0,0
Venango,Oil City 2,U.S. House,15,,Under Votes,20,14,5,1
Venango,Oil City 2,State Senate,21,REP,SCOTT E HUTCHINSON,435,327,104,4
Venango,Oil City 2,State Senate,21,,Write-ins,29,21,8,0
Venango,Oil City 2,State Senate,21,,Over Votes,0,0,0,0
Venango,Oil City 2,State Senate,21,,Under Votes,57,39,17,1
Venango,Oil City 2,General Assembly,64,REP,R LEE JAMES,376,289,85,2
Venango,Oil City 2,General Assembly,64,CST,RON JOHNSON,81,58,22,1
Venango,Oil City 2,General Assembly,64,,Write-ins,14,9,5,0
Venango,Oil City 2,General Assembly,64,,Over Votes,1,0,1,0
Venango,Oil City 2,General Assembly,64,,Under Votes,49,31,16,2
Venango,Oil City 3,Registered Voters,,,,980,,,
Venango,Oil City 3,Ballots Cast,,,,655,488,150,17
Venango,Oil City 3,President,,DEM,KAMALA D HARRIS,279,167,105,7
Venango,Oil City 3,President,,REP,DONALD J TRUMP,365,311,44,10
Venango,Oil City 3,President,,LIB,CHASE OLIVER,5,5,0,0
Venango,Oil City 3,President,,GRN,JILL STEIN,2,2,0,0
Venango,Oil City 3,President,,,Write-ins,3,2,1,0
Venango,Oil City 3,President,,,Over Votes,0,0,0,0
Venango,Oil City 3,President,,,Under Votes,1,1,0,0
Venango,Oil City 3,U.S. Senate,,DEM,ROBERT P CASEY JR,281,175,101,5
Venango,Oil City 3,U.S. Senate,,REP,DAVE MCCORMICK,348,293,46,9
Venango,Oil City 3,U.S. Senate,,LIB,JOHN C THOMAS,11,9,1,1
Venango,Oil City 3,U.S. Senate,,GRN,LEILA HAZOU,5,5,0,0
Venango,Oil City 3,U.S. Senate,,CST,MARTY SELKER,4,3,1,0
Venango,Oil City 3,U.S. Senate,,,Write-ins,1,1,0,0
Venango,Oil City 3,U.S. Senate,,,Over Votes,0,0,0,0
Venango,Oil City 3,U.S. Senate,,,Under Votes,5,2,1,2
Venango,Oil City 3,Attorney General,,DEM,EUGENE DEPASQUALE,275,173,96,6
Venango,Oil City 3,Attorney General,,REP,DAVE SUNDAY,341,287,47,7
Venango,Oil City 3,Attorney General,,LIB,ROBERT COWBURN,10,7,3,0
Venango,Oil City 3,Attorney General,,GRN,RICHARD L WEISS,5,4,1,0
Venango,Oil City 3,Attorney General,,CST,JUSTIN L MAGILL,7,6,1,0
Venango,Oil City 3,Attorney General,,FWD,ERIC L SETTLE,1,1,0,0
Venango,Oil City 3,Attorney General,,,Write-ins,0,0,0,0
Venango,Oil City 3,Attorney General,,,Over Votes,0,0,0,0
Venango,Oil City 3,Attorney General,,,Under Votes,16,10,2,4
Venango,Oil City 3,Auditor General,,DEM,MALCOLM KENYATTA,262,164,93,5
Venango,Oil City 3,Auditor General,,REP,TIM DEFOOR,345,286,51,8
Venango,Oil City 3,Auditor General,,LIB,REECE SMITH,16,13,3,0
Venango,Oil City 3,Auditor General,,ASP,ERIC K ANTON,2,1,1,0
Venango,Oil City 3,Auditor General,,CST,BOB GOODRICH,13,12,1,0
Venango,Oil City 3,Auditor General,,,Write-ins,1,1,0,0
Venango,Oil City 3,Auditor General,,,Over Votes,0,0,0,0
Venango,Oil City 3,Auditor General,,,Under Votes,16,11,1,4
Venango,Oil City 3,State Treasurer,,DEM,ERIN MCCLELLAND,259,160,95,4
Venango,Oil City 3,State Treasurer,,REP,STACY GARRITY,363,305,49,9
Venango,Oil City 3,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,9,3,0
Venango,Oil City 3,State Treasurer,,CST,TROY BOWMAN,4,2,2,0
Venango,Oil City 3,State Treasurer,,FWD,CHRIS FOSTER,1,1,0,0
Venango,Oil City 3,State Treasurer,,,Write-ins,1,1,0,0
Venango,Oil City 3,State Treasurer,,,Over Votes,0,0,0,0
Venango,Oil City 3,State Treasurer,,,Under Votes,15,10,1,4
Venango,Oil City 3,U.S. House,15,DEM,ZACH WOMER,272,173,94,5
Venango,Oil City 3,U.S. House,15,REP,GLENN GT THOMPSON,364,302,53,9
Venango,Oil City 3,U.S. House,15,,Write-ins,4,3,1,0
Venango,Oil City 3,U.S. House,15,,Over Votes,0,0,0,0
Venango,Oil City 3,U.S. House,15,,Under Votes,15,10,2,3
Venango,Oil City 3,State Senate,21,REP,SCOTT E HUTCHINSON,548,422,114,12
Venango,Oil City 3,State Senate,21,,Write-ins,30,16,13,1
Venango,Oil City 3,State Senate,21,,Over Votes,0,0,0,0
Venango,Oil City 3,State Senate,21,,Under Votes,77,50,23,4
Venango,Oil City 3,General Assembly,64,REP,R LEE JAMES,478,368,100,10
Venango,Oil City 3,General Assembly,64,CST,RON JOHNSON,96,72,23,1
Venango,Oil City 3,General Assembly,64,,Write-ins,17,11,6,0
Venango,Oil City 3,General Assembly,64,,Over Votes,0,0,0,0
Venango,Oil City 3,General Assembly,64,,Under Votes,64,37,21,6
Venango,Oil City 4,Registered Voters,,,,720,,,
Venango,Oil City 4,Ballots Cast,,,,488,388,90,10
Venango,Oil City 4,President,,DEM,KAMALA D HARRIS,196,143,50,3
Venango,Oil City 4,President,,REP,DONALD J TRUMP,281,238,38,5
Venango,Oil City 4,President,,LIB,CHASE OLIVER,4,3,1,0
Venango,Oil City 4,President,,GRN,JILL STEIN,5,2,1,2
Venango,Oil City 4,President,,,Write-ins,2,2,0,0
Venango,Oil City 4,President,,,Over Votes,0,0,0,0
Venango,Oil City 4,President,,,Under Votes,0,0,0,0
Venango,Oil City 4,U.S. Senate,,DEM,ROBERT P CASEY JR,196,141,52,3
Venango,Oil City 4,U.S. Senate,,REP,DAVE MCCORMICK,253,213,35,5
Venango,Oil City 4,U.S. Senate,,LIB,JOHN C THOMAS,16,14,2,0
Venango,Oil City 4,U.S. Senate,,GRN,LEILA HAZOU,4,3,0,1
Venango,Oil City 4,U.S. Senate,,CST,MARTY SELKER,11,10,0,1
Venango,Oil City 4,U.S. Senate,,,Write-ins,1,1,0,0
Venango,Oil City 4,U.S. Senate,,,Over Votes,0,0,0,0
Venango,Oil City 4,U.S. Senate,,,Under Votes,7,6,1,0
Venango,Oil City 4,Attorney General,,DEM,EUGENE DEPASQUALE,181,135,42,4
Venango,Oil City 4,Attorney General,,REP,DAVE SUNDAY,273,229,40,4
Venango,Oil City 4,Attorney General,,LIB,ROBERT COWBURN,6,3,3,0
Venango,Oil City 4,Attorney General,,GRN,RICHARD L WEISS,5,3,1,1
Venango,Oil City 4,Attorney General,,CST,JUSTIN L MAGILL,14,12,1,1
Venango,Oil City 4,Attorney General,,FWD,ERIC L SETTLE,0,0,0,0
Venango,Oil City 4,Attorney General,,,Write-ins,0,0,0,0
Venango,Oil City 4,Attorney General,,,Over Votes,0,0,0,0
Venango,Oil City 4,Attorney General,,,Under Votes,9,6,3,0
Venango,Oil City 4,Auditor General,,DEM,MALCOLM KENYATTA,179,126,48,5
Venango,Oil City 4,Auditor General,,REP,TIM DEFOOR,272,230,38,4
Venango,Oil City 4,Auditor General,,LIB,REECE SMITH,12,11,1,0
Venango,Oil City 4,Auditor General,,ASP,ERIC K ANTON,3,3,0,0
Venango,Oil City 4,Auditor General,,CST,BOB GOODRICH,13,12,1,0
Venango,Oil City 4,Auditor General,,,Write-ins,0,0,0,0
Venango,Oil City 4,Auditor General,,,Over Votes,0,0,0,0
Venango,Oil City 4,Auditor General,,,Under Votes,9,6,2,1
Venango,Oil City 4,State Treasurer,,DEM,ERIN MCCLELLAND,171,122,46,3
Venango,Oil City 4,State Treasurer,,REP,STACY GARRITY,285,241,39,5
Venango,Oil City 4,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,11,1,1
Venango,Oil City 4,State Treasurer,,CST,TROY BOWMAN,8,6,2,0
Venango,Oil City 4,State Treasurer,,FWD,CHRIS FOSTER,3,2,0,1
Venango,Oil City 4,State Treasurer,,,Write-ins,0,0,0,0
