county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Clinton,ALLISON TOWNSHIP,Registered Voters,,,,167,,,
Clinton,ALLISON TOWNSHIP,Ballots Cast,,,,147,129,17,1
Clinton,ALLISON TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Clinton,ALLISON TOWNSHIP,President,,DEM,KAMALA D HARRIS,50,43,7,0
Clinton,ALLISON TOWNSHIP,President,,REP,DONALD J TRUMP,96,85,10,1
Clinton,ALLISON TOWNSHIP,President,,LIB,CHASE OLIVER,1,1,0,0
Clinton,ALLISON TOWNSHIP,President,,GRN,JILL STEIN,0,0,0,0
Clinton,ALLISON TOWNSHIP,President,,,Write-ins,0,0,0,0
Clinton,ALLISON TOWNSHIP,President,,,Write-In: Scattered,0,0,0,0
Clinton,ALLISON TOWNSHIP,President,,Not,Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,,DEM,ROBERT P CASEY JR,54,47,7,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,,REP,DAVE MCCORMICK,89,79,9,1
Clinton,ALLISON TOWNSHIP,U.S. Senate,,LIB,JOHN C THOMAS,2,2,0,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,,GRN,LEILA HAZOU,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,,CST,MARTY SELKER,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,,,Write-ins,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,,,Write-In: Scattered,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,,Not,Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,Attorney General,,DEM,EUGENE DEPASQUALE,51,45,6,0
Clinton,ALLISON TOWNSHIP,Attorney General,,REP,DAVE SUNDAY,90,80,9,1
Clinton,ALLISON TOWNSHIP,Attorney General,,LIB,ROBERT COWBURN,3,2,1,0
Clinton,ALLISON TOWNSHIP,Attorney General,,GRN,RICHARD L WEISS,0,0,0,0
Clinton,ALLISON TOWNSHIP,Attorney General,,CST,JUSTIN L MAGILL,0,0,0,0
Clinton,ALLISON TOWNSHIP,Attorney General,,FWD,ERIC L SETTLE,0,0,0,0
Clinton,ALLISON TOWNSHIP,Attorney General,,,Write-ins,0,0,0,0
Clinton,ALLISON TOWNSHIP,Attorney General,,,Write-In: Scattered,0,0,0,0
Clinton,ALLISON TOWNSHIP,Attorney General,,Not,Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,Auditor General,,DEM,MALCOLM KENYATTA,53,46,7,0
Clinton,ALLISON TOWNSHIP,Auditor General,,REP,TIM DEFOOR,89,79,9,1
Clinton,ALLISON TOWNSHIP,Auditor General,,LIB,REECE SMITH,2,2,0,0
Clinton,ALLISON TOWNSHIP,Auditor General,,ASP,ERIC K ANTON,0,0,0,0
Clinton,ALLISON TOWNSHIP,Auditor General,,CST,BOB GOODRICH,0,0,0,0
Clinton,ALLISON TOWNSHIP,Auditor General,,,Write-ins,0,0,0,0
Clinton,ALLISON TOWNSHIP,Auditor General,,,Write-In: Scattered,0,0,0,0
Clinton,ALLISON TOWNSHIP,Auditor General,,Not,Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,State Treasurer,,DEM,ERIN MCCLELLAND,49,42,7,0
Clinton,ALLISON TOWNSHIP,State Treasurer,,REP,STACY GARRITY,93,83,9,1
Clinton,ALLISON TOWNSHIP,State Treasurer,,LIB,NICKOLAS CIESIELSKI,1,1,0,0
Clinton,ALLISON TOWNSHIP,State Treasurer,,CST,TROY BOWMAN,0,0,0,0
Clinton,ALLISON TOWNSHIP,State Treasurer,,FWD,CHRIS FOSTER,0,0,0,0
Clinton,ALLISON TOWNSHIP,State Treasurer,,,Write-ins,0,0,0,0
Clinton,ALLISON TOWNSHIP,State Treasurer,,,Write-In: Scattered,0,0,0,0
Clinton,ALLISON TOWNSHIP,State Treasurer,,Not,Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. House,15,DEM,ZACH WOMER,47,41,6,0
Clinton,ALLISON TOWNSHIP,U.S. House,15,REP,GLENN GT THOMPSON,96,85,10,1
Clinton,ALLISON TOWNSHIP,U.S. House,15,,Write-ins,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. House,15,,Write-In: Scattered,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. House,15,Not,Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,State Senate,25,DEM,WILLIAM MCGILL,51,45,6,0
Clinton,ALLISON TOWNSHIP,State Senate,25,REP,CRIS DUSH,91,81,9,1
Clinton,ALLISON TOWNSHIP,State Senate,25,,Write-ins,0,0,0,0
Clinton,ALLISON TOWNSHIP,State Senate,25,,Write-In: Scattered,0,0,0,0
Clinton,ALLISON TOWNSHIP,State Senate,25,Not,Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,State House,76,DEM,DENISE MARIS,52,45,7,0
Clinton,ALLISON TOWNSHIP,State House,76,REP,STEPHANIE BOROWICZ,91,81,9,1
Clinton,ALLISON TOWNSHIP,State House,76,,Write-ins,0,0,0,0
Clinton,ALLISON TOWNSHIP,State House,76,,Write-In: Scattered,0,0,0,0
Clinton,ALLISON TOWNSHIP,State House,76,Not,Assigned,0,0,0,0
Clinton,AVIS BOROUGH,Registered Voters,,,,954,,,
Clinton,AVIS BOROUGH,Ballots Cast,,,,805,665,137,3
Clinton,AVIS BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Clinton,AVIS BOROUGH,President,,DEM,KAMALA D HARRIS,195,148,47,0
Clinton,AVIS BOROUGH,President,,REP,DONALD J TRUMP,604,514,87,3
Clinton,AVIS BOROUGH,President,,LIB,CHASE OLIVER,3,0,3,0
Clinton,AVIS BOROUGH,President,,GRN,JILL STEIN,2,2,0,0
Clinton,AVIS BOROUGH,President,,,Write-ins,0,0,0,0
Clinton,AVIS BOROUGH,President,,,Write-In: Scattered,0,0,0,0
Clinton,AVIS BOROUGH,President,,Not,Assigned,0,0,0,0
Clinton,AVIS BOROUGH,U.S. Senate,,DEM,ROBERT P CASEY JR,218,169,49,0
Clinton,AVIS BOROUGH,U.S. Senate,,REP,DAVE MCCORMICK,562,475,84,3
Clinton,AVIS BOROUGH,U.S. Senate,,LIB,JOHN C THOMAS,11,11,0,0
Clinton,AVIS BOROUGH,U.S. Senate,,GRN,LEILA HAZOU,1,0,1,0
Clinton,AVIS BOROUGH,U.S. Senate,,CST,MARTY SELKER,5,5,0,0
Clinton,AVIS BOROUGH,U.S. Senate,,,Write-ins,0,0,0,0
Clinton,AVIS BOROUGH,U.S. Senate,,,Write-In: Scattered,0,0,0,0
Clinton,AVIS BOROUGH,U.S. Senate,,Not,Assigned,0,0,0,0
Clinton,AVIS BOROUGH,Attorney General,,DEM,EUGENE DEPASQUALE,199,151,48,0
Clinton,AVIS BOROUGH,Attorney General,,REP,DAVE SUNDAY,577,489,85,3
Clinton,AVIS BOROUGH,Attorney General,,LIB,ROBERT COWBURN,9,8,1,0
Clinton,AVIS BOROUGH,Attorney General,,GRN,RICHARD L WEISS,3,3,0,0
Clinton,AVIS BOROUGH,Attorney General,,CST,JUSTIN L MAGILL,5,5,0,0
Clinton,AVIS BOROUGH,Attorney General,,FWD,ERIC L SETTLE,0,0,0,0
Clinton,AVIS BOROUGH,Attorney General,,,Write-ins,0,0,0,0
Clinton,AVIS BOROUGH,Attorney General,,,Write-In: Scattered,0,0,0,0
Clinton,AVIS BOROUGH,Attorney General,,Not,Assigned,0,0,0,0
Clinton,AVIS BOROUGH,Auditor General,,DEM,MALCOLM KENYATTA,192,145,47,0
Clinton,AVIS BOROUGH,Auditor General,,REP,TIM DEFOOR,579,491,85,3
Clinton,AVIS BOROUGH,Auditor General,,LIB,REECE SMITH,7,6,1,0
Clinton,AVIS BOROUGH,Auditor General,,ASP,ERIC K ANTON,3,3,0,0
Clinton,AVIS BOROUGH,Auditor General,,CST,BOB GOODRICH,7,6,1,0
Clinton,AVIS BOROUGH,Auditor General,,,Write-ins,1,1,0,0
Clinton,AVIS BOROUGH,Auditor General,,,Write-In: Scattered,1,1,0,0
Clinton,AVIS BOROUGH,Auditor General,,Not,Assigned,0,0,0,0
Clinton,AVIS BOROUGH,State Treasurer,,DEM,ERIN MCCLELLAND,192,147,45,0
Clinton,AVIS BOROUGH,State Treasurer,,REP,STACY GARRITY,587,496,88,3
Clinton,AVIS BOROUGH,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,4,0,0
Clinton,AVIS BOROUGH,State Treasurer,,CST,TROY BOWMAN,6,6,0,0
Clinton,AVIS BOROUGH,State Treasurer,,FWD,CHRIS FOSTER,1,1,0,0
Clinton,AVIS BOROUGH,State Treasurer,,,Write-ins,2,2,0,0
Clinton,AVIS BOROUGH,State Treasurer,,,Write-In: Scattered,2,2,0,0
Clinton,AVIS BOROUGH,State Treasurer,,Not,Assigned,0,0,0,0
Clinton,AVIS BOROUGH,U.S. House,15,DEM,ZACH WOMER,181,137,44,0
Clinton,AVIS BOROUGH,U.S. House,15,REP,GLENN GT THOMPSON,613,520,90,3
Clinton,AVIS BOROUGH,U.S. House,15,,Write-ins,0,0,0,0
Clinton,AVIS BOROUGH,U.S. House,15,,Write-In: Scattered,0,0,0,0
Clinton,AVIS BOROUGH,U.S. House,15,Not,Assigned,0,0,0,0
Clinton,AVIS BOROUGH,State Senate,25,DEM,WILLIAM MCGILL,207,158,49,0
Clinton,AVIS BOROUGH,State Senate,25,REP,CRIS DUSH,575,487,85,3
Clinton,AVIS BOROUGH,State Senate,25,,Write-ins,0,0,0,0
Clinton,AVIS BOROUGH,State Senate,25,,Write-In: Scattered,0,0,0,0
Clinton,AVIS BOROUGH,State Senate,25,Not,Assigned,0,0,0,0
Clinton,AVIS BOROUGH,State House,76,DEM,DENISE MARIS,204,158,46,0
Clinton,AVIS BOROUGH,State House,76,REP,STEPHANIE BOROWICZ,585,495,87,3
Clinton,AVIS BOROUGH,State House,76,,Write-ins,1,0,1,0
