county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Potter,Abbott Township,Registered Voters,,,,188,,,
Potter,Abbott Township,Ballots Cast,,,,76,65,0,11
Potter,Abbott Township,Ballots Cast Blank,,,,0,0,0,0
Potter,Abbott Township,President,,DEM,Joseph R Biden Jr,11,6,0,5
Potter,Abbott Township,President,,DEM,Dean Phillips,1,1,0,0
Potter,Abbott Township,President,,DEM,Write-In Totals,2,2,0,0
Potter,Abbott Township,President,,DEM,Not Assigned,0,0,0,0
Potter,Abbott Township,President,,DEM,Overvotes,0,0,0,0
Potter,Abbott Township,President,,DEM,Undervotes,0,0,0,0
Potter,Abbott Township,U.S. Senate,,DEM,Robert P Casey Jr,11,6,0,5
Potter,Abbott Township,U.S. Senate,,DEM,Write-In Totals,0,0,0,0
Potter,Abbott Township,U.S. Senate,,DEM,Not Assigned,0,0,0,0
Potter,Abbott Township,U.S. Senate,,DEM,Overvotes,0,0,0,0
Potter,Abbott Township,U.S. Senate,,DEM,Undervotes,3,3,0,0
Potter,Abbott Township,Attorney General,,DEM,Jack Stollsteimer,1,1,0,0
Potter,Abbott Township,Attorney General,,DEM,Eugene Depasquale,10,6,0,4
Potter,Abbott Township,Attorney General,,DEM,Joe Khan,1,0,0,1
Potter,Abbott Township,Attorney General,,DEM,Keir Bradford-grey,1,1,0,0
Potter,Abbott Township,Attorney General,,DEM,Jared Solomon,0,0,0,0
Potter,Abbott Township,Attorney General,,DEM,Write-In Totals,0,0,0,0
Potter,Abbott Township,Attorney General,,DEM,Not Assigned,0,0,0,0
Potter,Abbott Township,Attorney General,,DEM,Overvotes,0,0,0,0
Potter,Abbott Township,Attorney General,,DEM,Undervotes,1,1,0,0
Potter,Abbott Township,Auditor General,,DEM,Malcolm Kenyatta,7,3,0,4
Potter,Abbott Township,Auditor General,,DEM,Mark Pinsley,5,4,0,1
Potter,Abbott Township,Auditor General,,DEM,Write-In Totals,0,0,0,0
Potter,Abbott Township,Auditor General,,DEM,Not Assigned,0,0,0,0
Potter,Abbott Township,Auditor General,,DEM,Overvotes,0,0,0,0
Potter,Abbott Township,Auditor General,,DEM,Undervotes,2,2,0,0
