county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Indiana,Armagh,Registered Voters,,,,55,,,
Indiana,Armagh,Ballots Cast,,,,47,40,7,0
Indiana,Armagh,Ballots Cast,,,,0,0,0,0
Indiana,Armagh,President,,DEM,Kamala D. Harris,14,11,3,0
Indiana,Armagh,President,,REP,Donald J. Trump,33,29,4,0
Indiana,Armagh,President,,LIB,Chase Oliver,0,0,0,0
Indiana,Armagh,President,,GRN,Jill Stein,0,0,0,0
Indiana,Armagh,President,,,Write-ins,0,0,0,0
Indiana,Armagh,President,,,Over Votes,0,0,0,0
Indiana,Armagh,President,,,Under Votes,0,0,0,0
Indiana,Armagh,U.S. Senate,,DEM,"Robert P. Casey, Jr.",14,10,4,0
Indiana,Armagh,U.S. Senate,,REP,Dave McCormick,33,30,3,0
Indiana,Armagh,U.S. Senate,,LIB,John C. Thomas,0,0,0,0
Indiana,Armagh,U.S. Senate,,GRN,Leila Hazou,0,0,0,0
Indiana,Armagh,U.S. Senate,,CST,Marty Selker,0,0,0,0
Indiana,Armagh,U.S. Senate,,,Write-ins,0,0,0,0
Indiana,Armagh,U.S. Senate,,,Over Votes,0,0,0,0
Indiana,Armagh,U.S. Senate,,,Under Votes,0,0,0,0
Indiana,Armagh,Attorney General,,DEM,Eugene DePasquale,8,5,3,0
Indiana,Armagh,Attorney General,,REP,Dave Sunday,36,32,4,0
Indiana,Armagh,Attorney General,,LIB,Robert Cowburn,1,1,0,0
Indiana,Armagh,Attorney General,,GRN,Richard L. Weiss,0,0,0,0
Indiana,Armagh,Attorney General,,CST,Justin L. Magill,0,0,0,0
Indiana,Armagh,Attorney General,,FWD,Eric L. Settle,0,0,0,0
Indiana,Armagh,Attorney General,,,Write-ins,0,0,0,0
Indiana,Armagh,Attorney General,,,Over Votes,0,0,0,0
Indiana,Armagh,Attorney General,,,Under Votes,2,2,0,0
Indiana,Armagh,Auditor General,,DEM,Malcolm Kenyatta,6,4,2,0
