county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Cameron,Driftwood Borough,Registered Voters,,,,29,,,
Cameron,Driftwood Borough,Ballots Cast,,,,23,14,9,0
Cameron,Driftwood Borough,President,,DEM,Harris / Walz,2,0,2,0
Cameron,Driftwood Borough,President,,REP,Trump / Vance,21,14,7,0
Cameron,Driftwood Borough,President,,LIB,Oliver / Ter Maat,0,0,0,0
Cameron,Driftwood Borough,President,,GRN,Stein / Ware,0,0,0,0
Cameron,Driftwood Borough,President,,WI,Write-in,0,0,0,0
Cameron,Driftwood Borough,U.S. Senate,,DEM,Robert P Casey Jr,2,0,2,0
Cameron,Driftwood Borough,U.S. Senate,,REP,Dave McCormick,21,14,7,0
Cameron,Driftwood Borough,U.S. Senate,,LIB,John C Thomas,0,0,0,0
Cameron,Driftwood Borough,U.S. Senate,,GRN,Leila Hazou,0,0,0,0
Cameron,Driftwood Borough,U.S. Senate,,CST,Marty Selker,0,0,0,0
Cameron,Driftwood Borough,U.S. Senate,,WI,Write-in,0,0,0,0
Cameron,Driftwood Borough,Attorney General,,DEM,Eugene DePasquale,2,0,2,0
Cameron,Driftwood Borough,Attorney General,,REP,Dave Sunday,20,13,7,0
Cameron,Driftwood Borough,Attorney General,,LIB,Robert Cowburn,0,0,0,0
Cameron,Driftwood Borough,Attorney General,,GRN,Richard L Weiss,0,0,0,0
Cameron,Driftwood Borough,Attorney General,,CST,Justin L Magill,0,0,0,0
Cameron,Driftwood Borough,Attorney General,,FWD,Eric L Settle,0,0,0,0
Cameron,Driftwood Borough,Attorney General,,WI,Write-in,0,0,0,0
Cameron,Driftwood Borough,Auditor General,,DEM,Malcolm Kenyatta,2,0,2,0
Cameron,Driftwood Borough,Auditor General,,REP,Tim DeFoor,19,12,7,0
Cameron,Driftwood Borough,Auditor General,,LIB,Reece Smith,0,0,0,0
Cameron,Driftwood Borough,Auditor General,,ASP,Eric K Anton,0,0,0,0
Cameron,Driftwood Borough,Auditor General,,CST,Bob Goodrich,0,0,0,0
Cameron,Driftwood Borough,Auditor General,,WI,Write-in,0,0,0,0
Cameron,Driftwood Borough,State Treasurer,,DEM,Erin McClelland,2,0,2,0
Cameron,Driftwood Borough,State Treasurer,,REP,Stacy Garrity,20,13,7,0
Cameron,Driftwood Borough,State Treasurer,,LIB,Nickolas Ciesielski,0,0,0,0
Cameron,Driftwood Borough,State Treasurer,,CST,Troy Bowman,0,0,0,0
Cameron,Driftwood Borough,State Treasurer,,FWD,Chris Foster,0,0,0,0
Cameron,Driftwood Borough,State Treasurer,,WI,Write-in,0,0,0,0
Cameron,Driftwood Borough,U.S. House,,DEM,Zach Womer,2,0,2,0
Cameron,Driftwood Borough,U.S. House,,REP,Glenn GT Thompson,21,14,7,0
Cameron,Driftwood Borough,U.S. House,,WI,Write-in,0,0,0,0
Cameron,Driftwood Borough,State Senate,,DEM,William McGill,2,0,2,0
Cameron,Driftwood Borough,State Senate,,REP,Cris Dush,20,13,7,0
Cameron,Driftwood Borough,State Senate,,WI,Write-in,0,0,0,0
Cameron,Driftwood Borough,State House,,DEM,Rajeev Pradhan,2,0,2,0
Cameron,Driftwood Borough,State House,,REP,Martin T Causer,21,14,7,0
Cameron,Driftwood Borough,State House,,WI,Write-in,0,0,0,0
Cameron,East Shippen Township,Registered Voters,,,,528,,,
Cameron,East Shippen Township,Ballots Cast,,,,266,163,103,0
Cameron,East Shippen Township,President,,DEM,Harris / Walz,73,37,36,0
Cameron,East Shippen Township,President,,REP,Trump / Vance,190,123,67,0
Cameron,East Shippen Township,President,,LIB,Oliver / Ter Maat,3,3,0,0
Cameron,East Shippen Township,President,,GRN,Stein / Ware,0,0,0,0
Cameron,East Shippen Township,President,,WI,Write-in,0,0,0,0
Cameron,East Shippen Township,U.S. Senate,,DEM,Robert P Casey Jr,72,35,37,0
Cameron,East Shippen Township,U.S. Senate,,REP,Dave McCormick,180,120,60,0
Cameron,East Shippen Township,U.S. Senate,,LIB,John C Thomas,3,2,1,0
Cameron,East Shippen Township,U.S. Senate,,GRN,Leila Hazou,2,2,0,0
Cameron,East Shippen Township,U.S. Senate,,CST,Marty Selker,3,1,2,0
Cameron,East Shippen Township,U.S. Senate,,WI,Write-in,0,0,0,0
Cameron,East Shippen Township,Attorney General,,DEM,Eugene DePasquale,66,30,36,0
Cameron,East Shippen Township,Attorney General,,REP,Dave Sunday,190,124,66,0
Cameron,East Shippen Township,Attorney General,,LIB,Robert Cowburn,3,3,0,0
Cameron,East Shippen Township,Attorney General,,GRN,Richard L Weiss,1,1,0,0
Cameron,East Shippen Township,Attorney General,,CST,Justin L Magill,2,1,1,0
Cameron,East Shippen Township,Attorney General,,FWD,Eric L Settle,1,1,0,0
Cameron,East Shippen Township,Attorney General,,WI,Write-in,0,0,0,0
Cameron,East Shippen Township,Auditor General,,DEM,Malcolm Kenyatta,65,36,29,0
Cameron,East Shippen Township,Auditor General,,REP,Tim DeFoor,189,119,70,0
Cameron,East Shippen Township,Auditor General,,LIB,Reece Smith,2,2,0,0
Cameron,East Shippen Township,Auditor General,,ASP,Eric K Anton,0,0,0,0
Cameron,East Shippen Township,Auditor General,,CST,Bob Goodrich,4,3,1,0
Cameron,East Shippen Township,Auditor General,,WI,Write-in,0,0,0,0
Cameron,East Shippen Township,State Treasurer,,DEM,Erin McClelland,63,33,30,0
Cameron,East Shippen Township,State Treasurer,,REP,Stacy Garrity,191,123,68,0
Cameron,East Shippen Township,State Treasurer,,LIB,Nickolas Ciesielski,1,1,0,0
Cameron,East Shippen Township,State Treasurer,,CST,Troy Bowman,3,2,1,0
Cameron,East Shippen Township,State Treasurer,,FWD,Chris Foster,1,1,0,0
Cameron,East Shippen Township,U.S. House,,DEM,Zach Womer,63,36,27,0
Cameron,East Shippen Township,U.S. House,,REP,Glenn GT Thompson,195,123,72,0
Cameron,East Shippen Township,State Senate,,DEM,William McGill,65,34,31,0
Cameron,East Shippen Township,State Senate,,REP,Cris Dush,197,126,71,0
Cameron,East Shippen Township,State House,,DEM,Rajeev Pradhan,50,29,21,0
Cameron,East Shippen Township,State House,,REP,Martin T Causer,213,132,81,0
Cameron,East Ward Emporium Borough,Registered Voters,,,,252,,,
Cameron,East Ward Emporium Borough,Ballots Cast,,,,193,155,38,0
Cameron,East Ward Emporium Borough,President,,DEM,Harris / Walz,46,27,19,0
Cameron,East Ward Emporium Borough,President,,REP,Trump / Vance,140,122,18,0
Cameron,East Ward Emporium Borough,President,,LIB,Oliver / Ter Maat,4,3,1,0
Cameron,East Ward Emporium Borough,President,,GRN,Stein / Ware,0,0,0,0
Cameron,East Ward Emporium Borough,President,,WI,Write-in,0,0,0,0
