county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Blair,Altoona Ward 1,Registered Voters,,,,892,,,
Blair,Altoona Ward 1,Ballots Cast,,,,497,356,129,12
Blair,Altoona Ward 1,President,,DEM,HARRIS / WALZ,219,142,70,7
Blair,Altoona Ward 1,President,,REP,TRUMP / VANCE,265,205,55,5
Blair,Altoona Ward 1,President,,LIB,OLIVER / TER MAAT,1,1,0,0
Blair,Altoona Ward 1,President,,GRN,STEIN / WARE,6,5,1,0
Blair,Altoona Ward 1,President,,,Write-ins,2,1,1,0
Blair,Altoona Ward 1,President,,,Overvotes,3,1,2,0
Blair,Altoona Ward 1,President,,,Undervotes,1,1,0,0
Blair,Altoona Ward 1,U.S. Senate,,DEM,ROBERT P CASEY JR,208,136,67,5
Blair,Altoona Ward 1,U.S. Senate,,REP,DAVE MCCORMICK,257,197,54,6
Blair,Altoona Ward 1,U.S. Senate,,LIB,JOHN C THOMAS,16,11,5,0
Blair,Altoona Ward 1,U.S. Senate,,GRN,LEILA HAZOU,9,7,2,0
Blair,Altoona Ward 1,U.S. Senate,,CST,MARTY SELKER,1,1,0,0
Blair,Altoona Ward 1,U.S. Senate,,,Write-ins,0,0,0,0
Blair,Altoona Ward 1,U.S. Senate,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,U.S. Senate,,,Undervotes,6,4,1,1
Blair,Altoona Ward 1,Attorney General,,DEM,EUGENE DEPASQUALE,205,133,66,6
Blair,Altoona Ward 1,Attorney General,,REP,DAVE SUNDAY,257,193,59,5
Blair,Altoona Ward 1,Attorney General,,LIB,ROBERT COWBURN,7,7,0,0
Blair,Altoona Ward 1,Attorney General,,GRN,RICHARD L WEISS,8,7,1,0
Blair,Altoona Ward 1,Attorney General,,CST,JUSTIN L MAGILL,4,3,1,0
Blair,Altoona Ward 1,Attorney General,,FWD,ERIC L SETTLE,4,4,0,0
Blair,Altoona Ward 1,Attorney General,,,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Attorney General,,,Overvotes,1,1,0,0
Blair,Altoona Ward 1,Attorney General,,,Undervotes,11,8,2,1
Blair,Altoona Ward 1,Auditor General,,DEM,MALCOLM KENYATTA,198,127,64,7
Blair,Altoona Ward 1,Auditor General,,REP,TIM DEFOOR,253,194,55,4
Blair,Altoona Ward 1,Auditor General,,LIB,REECE SMITH,11,10,1,0
Blair,Altoona Ward 1,Auditor General,,ASP,ERIC K ANTON,7,6,1,0
Blair,Altoona Ward 1,Auditor General,,CST,BOB GOODRICH,11,7,4,0
Blair,Altoona Ward 1,Auditor General,,,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Auditor General,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Auditor General,,,Undervotes,17,12,4,1
Blair,Altoona Ward 1,State Treasurer,,DEM,ERIN MCCLELLAND,195,125,64,6
Blair,Altoona Ward 1,State Treasurer,,REP,STACY GARRITY,265,203,57,5
Blair,Altoona Ward 1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,6,2,0
Blair,Altoona Ward 1,State Treasurer,,CST,TROY BOWMAN,5,4,1,0
Blair,Altoona Ward 1,State Treasurer,,FWD,CHRIS FOSTER,7,6,1,0
Blair,Altoona Ward 1,State Treasurer,,,Write-ins,0,0,0,0
Blair,Altoona Ward 1,State Treasurer,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,State Treasurer,,,Undervotes,17,12,4,1
Blair,Altoona Ward 1,U.S. House,13,DEM,BETH FARNHAM,204,132,68,4
Blair,Altoona Ward 1,U.S. House,13,REP,JOHN JOYCE,283,215,61,7
Blair,Altoona Ward 1,U.S. House,13,,Write-ins,0,0,0,0
Blair,Altoona Ward 1,U.S. House,13,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,U.S. House,13,,Undervotes,10,9,0,1
Blair,Altoona Ward 1,General Assembly,79,REP,LOU SCHMITT,388,282,98,8
Blair,Altoona Ward 1,General Assembly,79,,Write-ins,15,13,2,0
Blair,Altoona Ward 1,General Assembly,79,,Overvotes,0,0,0,0
