county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Mifflin,Armagh Township-East,Registered Voters,,,,0,,,
Mifflin,Armagh Township-East,Ballots Cast,,,,223,194,0,29
Mifflin,Armagh Township-East,Ballots Cast Blank,,,,0,0,0,0
Mifflin,Armagh Township-East,President,,DEM,Joseph R Biden Jr,22,11,0,11
Mifflin,Armagh Township-East,President,,DEM,Dean Phillips,4,3,0,1
Mifflin,Armagh Township-East,President,,DEM,Write-In Totals,3,3,0,0
Mifflin,Armagh Township-East,President,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,President,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,President,,DEM,Undervotes,3,2,0,1
Mifflin,Armagh Township-East,U.S. Senate,,DEM,Robert P Casey Jr,26,14,0,12
Mifflin,Armagh Township-East,U.S. Senate,,DEM,Write-In Totals,1,0,0,1
Mifflin,Armagh Township-East,U.S. Senate,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,U.S. Senate,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,U.S. Senate,,DEM,Undervotes,5,5,0,0
Mifflin,Armagh Township-East,Attorney General,,DEM,Jack Stollsteimer,3,2,0,1
Mifflin,Armagh Township-East,Attorney General,,DEM,Eugene Depasquale,12,10,0,2
Mifflin,Armagh Township-East,Attorney General,,DEM,Joe Khan,4,2,0,2
Mifflin,Armagh Township-East,Attorney General,,DEM,Keir Bradford-grey,4,2,0,2
Mifflin,Armagh Township-East,Attorney General,,DEM,Jared Solomon,5,1,0,4
Mifflin,Armagh Township-East,Attorney General,,DEM,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,Attorney General,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Attorney General,,DEM,Overvotes,1,0,0,1
Mifflin,Armagh Township-East,Attorney General,,DEM,Undervotes,3,2,0,1
Mifflin,Armagh Township-East,Auditor General,,DEM,Malcolm Kenyatta,14,7,0,7
Mifflin,Armagh Township-East,Auditor General,,DEM,Mark Pinsley,15,10,0,5
Mifflin,Armagh Township-East,Auditor General,,DEM,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,Auditor General,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Auditor General,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Auditor General,,DEM,Undervotes,3,2,0,1
Mifflin,Armagh Township-East,State Treasurer,,DEM,Ryan Bizzarro,11,6,0,5
Mifflin,Armagh Township-East,State Treasurer,,DEM,Erin McClelland,16,10,0,6
Mifflin,Armagh Township-East,State Treasurer,,DEM,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,State Treasurer,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,State Treasurer,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,State Treasurer,,DEM,Undervotes,5,3,0,2
Mifflin,Armagh Township-East,U.S. House,,DEM,Beth Farnham,25,14,0,11
Mifflin,Armagh Township-East,U.S. House,,DEM,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,U.S. House,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,U.S. House,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,U.S. House,,DEM,Undervotes,7,5,0,2
Mifflin,Armagh Township-East,State House,,DEM,Write-In Totals,2,2,0,0
Mifflin,Armagh Township-East,State House,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,State House,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,State House,,DEM,Undervotes,30,17,0,13
Mifflin,Armagh Township-East,Delegate to Democratic National Convention,,DEM,Matthew A Gribler,19,8,0,11
Mifflin,Armagh Township-East,Delegate to Democratic National Convention,,DEM,Lisa Kramer,26,13,0,13
Mifflin,Armagh Township-East,Delegate to Democratic National Convention,,DEM,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,Delegate to Democratic National Convention,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Delegate to Democratic National Convention,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Delegate to Democratic National Convention,,DEM,Undervotes,51,36,0,15
Mifflin,Armagh Township-East,President,,REP,Nikki R Haley,10,5,0,5
Mifflin,Armagh Township-East,President,,REP,Donald J Trump,177,169,0,8
Mifflin,Armagh Township-East,President,,REP,Write-In Totals,1,0,0,1
Mifflin,Armagh Township-East,President,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,President,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,President,,REP,Undervotes,3,1,0,2
Mifflin,Armagh Township-East,U.S. Senate,,REP,Dave McCormick,181,166,0,15
Mifflin,Armagh Township-East,U.S. Senate,,REP,Write-In Totals,2,1,0,1
Mifflin,Armagh Township-East,U.S. Senate,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,U.S. Senate,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,U.S. Senate,,REP,Undervotes,8,8,0,0
Mifflin,Armagh Township-East,Attorney General,,REP,Dave Sunday,128,118,0,10
Mifflin,Armagh Township-East,Attorney General,,REP,Craig Williams,43,38,0,5
Mifflin,Armagh Township-East,Attorney General,,REP,Write-In Totals,1,1,0,0
Mifflin,Armagh Township-East,Attorney General,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Attorney General,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Attorney General,,REP,Undervotes,19,18,0,1
Mifflin,Armagh Township-East,Auditor General,,REP,Tim Defoor,168,153,0,15
Mifflin,Armagh Township-East,Auditor General,,REP,Write-In Totals,2,2,0,0
Mifflin,Armagh Township-East,Auditor General,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Auditor General,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Auditor General,,REP,Undervotes,21,20,0,1
Mifflin,Armagh Township-East,State Treasurer,,REP,Stacy Garrity,173,158,0,15
Mifflin,Armagh Township-East,State Treasurer,,REP,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,State Treasurer,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,State Treasurer,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,State Treasurer,,REP,Undervotes,18,17,0,1
Mifflin,Armagh Township-East,U.S. House,,REP,John Joyce,169,153,0,16
Mifflin,Armagh Township-East,U.S. House,,REP,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,U.S. House,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,U.S. House,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,U.S. House,,REP,Undervotes,22,22,0,0
Mifflin,Armagh Township-East,State House,,REP,Kerry A Benninghoff,182,167,0,15
Mifflin,Armagh Township-East,State House,,REP,Write-In Totals,0,0,0,0
Mifflin,Armagh Township-East,State House,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,State House,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,State House,,REP,Undervotes,9,8,0,1
Mifflin,Armagh Township-East,Delegate to Republican National Convention,,REP,Erich E Hawbaker,60,57,0,3
Mifflin,Armagh Township-East,Delegate to Republican National Convention,,REP,Bill Ward Jr,75,66,0,9
Mifflin,Armagh Township-East,Delegate to Republican National Convention,,REP,C Arnold McClure,57,53,0,4
Mifflin,Armagh Township-East,Delegate to Republican National Convention,,REP,Steven Carowick Jr,48,42,0,6
Mifflin,Armagh Township-East,Delegate to Republican National Convention,,REP,Juanita Byler,86,78,0,8
Mifflin,Armagh Township-East,Delegate to Republican National Convention,,REP,Jim Foreman,61,58,0,3
Mifflin,Armagh Township-East,Delegate to Republican National Convention,,REP,Jim Vasilko,44,37,0,7
Mifflin,Armagh Township-East,Delegate to Republican National Convention,,REP,Write-In Totals,1,1,0,0
Mifflin,Armagh Township-East,Delegate to Republican National Convention,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Delegate to Republican National Convention,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Delegate to Republican National Convention,,REP,Undervotes,141,133,0,8
Mifflin,Armagh Township-East,Alt Delegate to Republican National Convention,,REP,Linda L McClure,123,109,0,14
Mifflin,Armagh Township-East,Alt Delegate to Republican National Convention,,REP,Judy Ward,135,122,0,13
Mifflin,Armagh Township-East,Alt Delegate to Republican National Convention,,REP,Write-In Totals,2,1,0,1
Mifflin,Armagh Township-East,Alt Delegate to Republican National Convention,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Alt Delegate to Republican National Convention,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Alt Delegate to Republican National Convention,,REP,Undervotes,313,293,0,20
Mifflin,Armagh Township-East,Republican Committee Members-1201,,REP,Bessie B Ranger,138,126,0,12
Mifflin,Armagh Township-East,Republican Committee Members-1201,,REP,David R Ranger,139,127,0,12
Mifflin,Armagh Township-East,Republican Committee Members-1201,,REP,Write-In Totals,1,1,0,0
Mifflin,Armagh Township-East,Republican Committee Members-1201,,REP,Not Assigned,0,0,0,0
Mifflin,Armagh Township-East,Republican Committee Members-1201,,REP,Overvotes,0,0,0,0
Mifflin,Armagh Township-East,Republican Committee Members-1201,,REP,Undervotes,295,271,0,24
Mifflin,Armagh Township-West,Registered Voters,,,,0,,,
Mifflin,Armagh Township-West,Ballots Cast,,,,414,352,1,61
Mifflin,Armagh Township-West,Ballots Cast Blank,,,,0,0,0,0
Mifflin,Armagh Township-West,President,,DEM,Joseph R Biden Jr,66,36,0,30
Mifflin,Armagh Township-West,President,,DEM,Dean Phillips,7,3,0,4
Mifflin,Armagh Township-West,President,,DEM,Write-In Totals,4,4,0,0
Mifflin,Armagh Township-West,President,,DEM,Not Assigned,0,0,0,0
Mifflin,Armagh Township-West,President,,DEM,Overvotes,0,0,0,0
Mifflin,Armagh Township-West,President,,DEM,Undervotes,7,6,0,1
Mifflin,Armagh Township-West,U.S. Senate,,DEM,Robert P Casey Jr,79,45,0,34
Mifflin,Armagh Township-West,U.S. Senate,,DEM,Write-In Totals,1,1,0,0
Mifflin,Armagh Township-West,U.S. Senate,,DEM,Not Assigned,0,0,0,0
