county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
Columbia,BLOOMSBURG 3-2 WARD,Attorney General,,,Write-ins,3,,,,
Columbia,BLOOMSBURG 3-2 WARD,U.S. House,9,DEM,AMANDA WALDMAN,405,,,,
Columbia,BLOOMSBURG 3-2 WARD,U.S. House,9,REP,DAN MEUSER,209,,,,
Columbia,BLOOMSBURG 3-2 WARD,U.S. House,9,,Write-Ins,1,,,,
Columbia,BLOOMSBURG 3-2 WARD,State Senate,27,DEM,LAWTON PATRICIA,394,,,,
Columbia,BLOOMSBURG 3-2 WARD,State Senate,27,REP,LYNDA J SCHLEGEL CULVER,221,,,,
Columbia,BLOOMSBURG 3-2 WARD,State Senate,27,,Write-ins,0,,,,
Columbia,BLOOMSBURG 3-2 WARD,State House,109,DEM,NICK MCGAW,402,,,,
Columbia,BLOOMSBURG 3-2 WARD,State House,109,REP,ROBERT LEADBETER,211,,,,
Columbia,BLOOMSBURG 3-2 WARD,State House,109,,Write-Ins,1,,,,
Columbia,BLOOMSBURG 4TH WARD,Registered Voters,,,,1381,,,,
Columbia,BLOOMSBURG 4TH WARD,Ballots Cast,,,,1069,,,,
Columbia,BLOOMSBURG 4TH WARD,President,,DEM,KAMALA D HARRIS / TIM WALZ,506,,,,
Columbia,BLOOMSBURG 4TH WARD,President,,REP,DONALD J TRUMP/ JD VANCE,546,,,,
Columbia,BLOOMSBURG 4TH WARD,President,,,CHASE OLIVER / MIKE TER,5,,,,
Columbia,BLOOMSBURG 4TH WARD,President,,GRN,JILL STEIN / RUDOLPH WARE,3,,,,
Columbia,BLOOMSBURG 4TH WARD,President,,,Write-Ins,6,,,,
Columbia,BLOOMSBURG 4TH WARD,U.S. Senate,,DEM,ROBERT P CASEY JR ,493,,,,
Columbia,BLOOMSBURG 4TH WARD,U.S. Senate,,REP,DAVE MCCORMICK,547,,,,
Columbia,BLOOMSBURG 4TH WARD,U.S. Senate,,LIB,JOHN C THOMAS,13,,,,
Columbia,BLOOMSBURG 4TH WARD,U.S. Senate,,GRN,LEILA HAZOU,4,,,,
Columbia,BLOOMSBURG 4TH WARD,U.S. Senate,,CST,MARTY SELKER,3,,,,
Columbia,BLOOMSBURG 4TH WARD,U.S. Senate,,,Write-Ins,1,,,,
Columbia,BLOOMSBURG 4TH WARD,Attorney General,,DEM,EUGENE DEPASQUALE,493,,,,
Columbia,BLOOMSBURG 4TH WARD,Attorney General,,REP,DAVE SUNDAY,525,,,,
Columbia,BLOOMSBURG 4TH WARD,Attorney General,,LIB,ROBERT COWBURN,14,,,,
Columbia,BLOOMSBURG 4TH WARD,Attorney General,,GRN,RICHARD L WEISS,12,,,,
Columbia,BLOOMSBURG 4TH WARD,Attorney General,,CST,JUSTIN L MAGILL,4,,,,
Columbia,BLOOMSBURG 4TH WARD,Attorney General,,FWD,ERIC L SETTLE,4,,,,
Columbia,BLOOMSBURG 4TH WARD,Attorney General,,,Write-ins,1,,,,
Columbia,BLOOMSBURG 4TH WARD,U.S. House,9,DEM,AMANDA WALDMAN,491,,,,
Columbia,BLOOMSBURG 4TH WARD,U.S. House,9,REP,DAN MEUSER,560,,,,
Columbia,BLOOMSBURG 4TH WARD,U.S. House,9,,Write-Ins,2,,,,
Columbia,BLOOMSBURG 4TH WARD,State Senate,27,DEM,LAWTON PATRICIA,495,,,,
Columbia,BLOOMSBURG 4TH WARD,State Senate,27,REP,LYNDA J SCHLEGEL CULVER,554,,,,
Columbia,BLOOMSBURG 4TH WARD,State Senate,27,,Write-ins,0,,,,
Columbia,BLOOMSBURG 4TH WARD,State House,109,DEM,NICK MCGAW,504,,,,
Columbia,BLOOMSBURG 4TH WARD,State House,109,REP,ROBERT LEADBETER,548,,,,
Columbia,BLOOMSBURG 4TH WARD,State House,109,,Write-Ins,1,,,,
Columbia,BRIARCREEK TWP NORTHEAST,Registered Voters,,,,1050,,,,
Columbia,BRIARCREEK TWP NORTHEAST,Ballots Cast,,,,870,,,,
Columbia,BRIARCREEK TWP NORTHEAST,President,,DEM,KAMALA D HARRIS / TIM WALZ,224,,,,
Columbia,BRIARCREEK TWP NORTHEAST,President,,REP,DONALD J TRUMP/ JD VANCE,634,,,,
Columbia,BRIARCREEK TWP NORTHEAST,President,,,CHASE OLIVER / MIKE TER,7,,,,
Columbia,BRIARCREEK TWP NORTHEAST,President,,GRN,JILL STEIN / RUDOLPH WARE,1,,,,
Columbia,BRIARCREEK TWP NORTHEAST,President,,,Write-Ins,1,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,DEM,ROBERT P CASEY JR ,221,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,REP,DAVE MCCORMICK,618,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,LIB,JOHN C THOMAS,5,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,GRN,LEILA HAZOU,6,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,CST,MARTY SELKER,4,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,,Write-Ins,0,,,,
Columbia,BRIARCREEK TWP NORTHEAST,Attorney General,,DEM,EUGENE DEPASQUALE,205,,,,
Columbia,BRIARCREEK TWP NORTHEAST,Attorney General,,REP,DAVE SUNDAY,617,,,,
Columbia,BRIARCREEK TWP NORTHEAST,Attorney General,,LIB,ROBERT COWBURN,10,,,,
Columbia,BRIARCREEK TWP NORTHEAST,Attorney General,,GRN,RICHARD L WEISS,6,,,,
Columbia,BRIARCREEK TWP NORTHEAST,Attorney General,,CST,JUSTIN L MAGILL,3,,,,
Columbia,BRIARCREEK TWP NORTHEAST,Attorney General,,FWD,ERIC L SETTLE,6,,,,
Columbia,BRIARCREEK TWP NORTHEAST,Attorney General,,,Write-ins,0,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. House,9,DEM,AMANDA WALDMAN,202,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. House,9,REP,DAN MEUSER,644,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. House,9,,Write-Ins,0,,,,
Columbia,BRIARCREEK TWP NORTHEAST,State Senate,27,DEM,LAWTON PATRICIA,202,,,,
Columbia,BRIARCREEK TWP NORTHEAST,State Senate,27,REP,LYNDA J SCHLEGEL CULVER,633,,,,
Columbia,BRIARCREEK TWP NORTHEAST,State Senate,27,,Write-ins,2,,,,
Columbia,BRIARCREEK TWP NORTHEAST,State House,109,DEM,NICK MCGAW,205,,,,
Columbia,BRIARCREEK TWP NORTHEAST,State House,109,REP,ROBERT LEADBETER,645,,,,
Columbia,BRIARCREEK TWP NORTHEAST,State House,109,,Write-Ins,0,,,,
Columbia,BRIARCREEK TWP WEST,Registered Voters,,,,1058,,,,
Columbia,BRIARCREEK TWP WEST,Ballots Cast,,,,906,,,,
Columbia,BRIARCREEK TWP WEST,President,,DEM,KAMALA D HARRIS / TIM WALZ,216,,,,
Columbia,BRIARCREEK TWP WEST,President,,REP,DONALD J TRUMP/ JD VANCE,675,,,,
Columbia,BRIARCREEK TWP WEST,President,,,CHASE OLIVER / MIKE TER,8,,,,
Columbia,BRIARCREEK TWP WEST,President,,GRN,JILL STEIN / RUDOLPH WARE,2,,,,
Columbia,BRIARCREEK TWP WEST,President,,,Write-Ins,4,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,DEM,ROBERT P CASEY JR ,234,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,REP,DAVE MCCORMICK,640,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,LIB,JOHN C THOMAS,14,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,GRN,LEILA HAZOU,4,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,CST,MARTY SELKER,2,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,,Write-Ins,0,,,,
Columbia,BRIARCREEK TWP WEST,Attorney General,,DEM,EUGENE DEPASQUALE,220,,,,
Columbia,BRIARCREEK TWP WEST,Attorney General,,REP,DAVE SUNDAY,635,,,,
Columbia,BRIARCREEK TWP WEST,Attorney General,,LIB,ROBERT COWBURN,8,,,,
Columbia,BRIARCREEK TWP WEST,Attorney General,,GRN,RICHARD L WEISS,4,,,,
Columbia,BRIARCREEK TWP WEST,Attorney General,,CST,JUSTIN L MAGILL,4,,,,
Columbia,BRIARCREEK TWP WEST,Attorney General,,FWD,ERIC L SETTLE,11,,,,
Columbia,BRIARCREEK TWP WEST,Attorney General,,,Write-ins,0,,,,
Columbia,BRIARCREEK TWP WEST,U.S. House,9,DEM,AMANDA WALDMAN,205,,,,
Columbia,BRIARCREEK TWP WEST,U.S. House,9,REP,DAN MEUSER,682,,,,
Columbia,BRIARCREEK TWP WEST,U.S. House,9,,Write-Ins,2,,,,
Columbia,BRIARCREEK TWP WEST,State Senate,27,DEM,LAWTON PATRICIA,208,,,,
Columbia,BRIARCREEK TWP WEST,State Senate,27,REP,LYNDA J SCHLEGEL CULVER,673,,,,
Columbia,BRIARCREEK TWP WEST,State Senate,27,,Write-ins,0,,,,
Columbia,BRIARCREEK TWP WEST,State House,109,DEM,NICK MCGAW,212,,,,
Columbia,BRIARCREEK TWP WEST,State House,109,REP,ROBERT LEADBETER,674,,,,
Columbia,BRIARCREEK TWP WEST,State House,109,,Write-Ins,0,,,,
Columbia,BRIARCREEK BORO,Registered Voters,,,,283,,,,
Columbia,BRIARCREEK BORO,Ballots Cast,,,,198,,,,
Columbia,BRIARCREEK BORO,President,,DEM,KAMALA D HARRIS / TIM WALZ,64,,,,
Columbia,BRIARCREEK BORO,President,,REP,DONALD J TRUMP/ JD VANCE,132,,,,
Columbia,BRIARCREEK BORO,President,,,CHASE OLIVER / MIKE TER,0,,,,
Columbia,BRIARCREEK BORO,President,,GRN,JILL STEIN / RUDOLPH WARE,0,,,,
Columbia,BRIARCREEK BORO,President,,,Write-Ins,1,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,DEM,ROBERT P CASEY JR ,62,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,REP,DAVE MCCORMICK,129,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,LIB,JOHN C THOMAS,2,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,GRN,LEILA HAZOU,2,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,CST,MARTY SELKER,1,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,,Write-Ins,1,,,,
Columbia,BRIARCREEK BORO,Attorney General,,DEM,EUGENE DEPASQUALE,66,,,,
Columbia,BRIARCREEK BORO,Attorney General,,REP,DAVE SUNDAY,119,,,,
Columbia,BRIARCREEK BORO,Attorney General,,LIB,ROBERT COWBURN,4,,,,
Columbia,BRIARCREEK BORO,Attorney General,,GRN,RICHARD L WEISS,0,,,,
Columbia,BRIARCREEK BORO,Attorney General,,CST,JUSTIN L MAGILL,2,,,,
Columbia,BRIARCREEK BORO,Attorney General,,FWD,ERIC L SETTLE,1,,,,
Columbia,BRIARCREEK BORO,Attorney General,,,Write-ins,1,,,,
Columbia,BRIARCREEK BORO,U.S. House,9,DEM,AMANDA WALDMAN,63,,,,
Columbia,BRIARCREEK BORO,U.S. House,9,REP,DAN MEUSER,131,,,,
Columbia,BRIARCREEK BORO,U.S. House,9,,Write-Ins,2,,,,
Columbia,BRIARCREEK BORO,State Senate,27,DEM,LAWTON PATRICIA,67,,,,
Columbia,BRIARCREEK BORO,State Senate,27,REP,LYNDA J SCHLEGEL CULVER,126,,,,
Columbia,BRIARCREEK BORO,State Senate,27,,Write-ins,1,,,,
Columbia,BRIARCREEK BORO,State House,109,DEM,NICK MCGAW,65,,,,
Columbia,BRIARCREEK BORO,State House,109,REP,ROBERT LEADBETER,129,,,,
Columbia,BRIARCREEK BORO,State House,109,,Write-Ins,2,,,,
Columbia,CATAWISSA TWP,Registered Voters,,,,669,,,,
Columbia,CATAWISSA TWP,Ballots Cast,,,,587,,,,
Columbia,CATAWISSA TWP,President,,DEM,KAMALA D HARRIS / TIM WALZ,165,,,,
Columbia,CATAWISSA TWP,President,,REP,DONALD J TRUMP/ JD VANCE,403,,,,
Columbia,CATAWISSA TWP,President,,,CHASE OLIVER / MIKE TER,5,,,,
Columbia,CATAWISSA TWP,President,,GRN,JILL STEIN / RUDOLPH WARE,3,,,,
Columbia,CATAWISSA TWP,President,,,Write-Ins,6,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,DEM,ROBERT P CASEY JR ,166,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,REP,DAVE MCCORMICK,397,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,LIB,JOHN C THOMAS,9,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,GRN,LEILA HAZOU,2,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,CST,MARTY SELKER,0,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,,Write-Ins,1,,,,
Columbia,CATAWISSA TWP,Attorney General,,DEM,EUGENE DEPASQUALE,145,,,,
Columbia,CATAWISSA TWP,Attorney General,,REP,DAVE SUNDAY,406,,,,
Columbia,CATAWISSA TWP,Attorney General,,LIB,ROBERT COWBURN,10,,,,
Columbia,CATAWISSA TWP,Attorney General,,GRN,RICHARD L WEISS,4,,,,
Columbia,CATAWISSA TWP,Attorney General,,CST,JUSTIN L MAGILL,2,,,,
Columbia,CATAWISSA TWP,Attorney General,,FWD,ERIC L SETTLE,1,,,,
Columbia,CATAWISSA TWP,Attorney General,,,Write-ins,0,,,,
Columbia,CATAWISSA TWP,U.S. House,9,DEM,AMANDA WALDMAN,149,,,,
Columbia,CATAWISSA TWP,U.S. House,9,REP,DAN MEUSER,421,,,,
Columbia,CATAWISSA TWP,U.S. House,9,,Write-Ins,1,,,,
Columbia,CATAWISSA TWP,State Senate,27,DEM,LAWTON PATRICIA,155,,,,
Columbia,CATAWISSA TWP,State Senate,27,REP,LYNDA J SCHLEGEL CULVER,411,,,,
Columbia,CATAWISSA TWP,State Senate,27,,Write-ins,0,,,,
Columbia,CATAWISSA TWP,State House,109,DEM,NICK MCGAW,151,,,,
Columbia,CATAWISSA TWP,State House,109,REP,ROBERT LEADBETER,418,,,,
Columbia,CATAWISSA TWP,State House,109,,Write-Ins,4,,,,
Columbia,CATAWISSA BOROUGH,Registered Voters,,,,846,,,,
Columbia,CATAWISSA BOROUGH,Ballots Cast,,,,666,,,,
Columbia,CATAWISSA BOROUGH,President,,DEM,KAMALA D HARRIS / TIM WALZ,236,,,,
Columbia,CATAWISSA BOROUGH,President,,REP,DONALD J TRUMP/ JD VANCE,414,,,,
Columbia,CATAWISSA BOROUGH,President,,,CHASE OLIVER / MIKE TER,3,,,,
Columbia,CATAWISSA BOROUGH,President,,GRN,JILL STEIN / RUDOLPH WARE,5,,,,
Columbia,CATAWISSA BOROUGH,President,,,Write-Ins,3,,,,
Columbia,CATAWISSA BOROUGH,U.S. Senate,,DEM,ROBERT P CASEY JR ,230,,,,
Columbia,CATAWISSA BOROUGH,U.S. Senate,,REP,DAVE MCCORMICK,397,,,,
Columbia,CATAWISSA BOROUGH,U.S. Senate,,LIB,JOHN C THOMAS,17,,,,
Columbia,CATAWISSA BOROUGH,U.S. Senate,,GRN,LEILA HAZOU,10,,,,
Columbia,CATAWISSA BOROUGH,U.S. Senate,,CST,MARTY SELKER,2,,,,
Columbia,CATAWISSA BOROUGH,U.S. Senate,,,Write-Ins,0,,,,
Columbia,CATAWISSA BOROUGH,Attorney General,,DEM,EUGENE DEPASQUALE,208,,,,
Columbia,CATAWISSA BOROUGH,Attorney General,,REP,DAVE SUNDAY,404,,,,
Columbia,CATAWISSA BOROUGH,Attorney General,,LIB,ROBERT COWBURN,19,,,,
Columbia,CATAWISSA BOROUGH,Attorney General,,GRN,RICHARD L WEISS,11,,,,
Columbia,CATAWISSA BOROUGH,Attorney General,,CST,JUSTIN L MAGILL,4,,,,
Columbia,CATAWISSA BOROUGH,Attorney General,,FWD,ERIC L SETTLE,5,,,,
Columbia,CATAWISSA BOROUGH,Attorney General,,,Write-ins,0,,,,
Columbia,CATAWISSA BOROUGH,U.S. House,9,DEM,AMANDA WALDMAN,216,,,,
Columbia,CATAWISSA BOROUGH,U.S. House,9,REP,DAN MEUSER,442,,,,
Columbia,CATAWISSA BOROUGH,U.S. House,9,,Write-Ins,0,,,,
Columbia,CATAWISSA BOROUGH,State Senate,27,DEM,LAWTON PATRICIA,227,,,,
Columbia,CATAWISSA BOROUGH,State Senate,27,REP,LYNDA J SCHLEGEL CULVER,426,,,,
Columbia,CATAWISSA BOROUGH,State Senate,27,,Write-ins,0,,,,
Columbia,CATAWISSA BOROUGH,State House,109,DEM,NICK MCGAW,221,,,,
Columbia,CATAWISSA BOROUGH,State House,109,REP,ROBERT LEADBETER,436,,,,
Columbia,CATAWISSA BOROUGH,State House,109,,Write-Ins,1,,,,
Columbia,CENTRALIA BOROUGH,Registered Voters,,,,3,,,,
Columbia,CENTRALIA BOROUGH,Ballots Cast,,,,2,,,,
Columbia,CENTRALIA BOROUGH,President,,DEM,KAMALA D HARRIS / TIM WALZ,0,,,,
Columbia,CENTRALIA BOROUGH,President,,REP,DONALD J TRUMP/ JD VANCE,1,,,,
Columbia,CENTRALIA BOROUGH,President,,,CHASE OLIVER / MIKE TER,0,,,,
Columbia,CENTRALIA BOROUGH,President,,GRN,JILL STEIN / RUDOLPH WARE,1,,,,
Columbia,CENTRALIA BOROUGH,President,,,Write-Ins,0,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,DEM,ROBERT P CASEY JR ,0,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,REP,DAVE MCCORMICK,1,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,LIB,JOHN C THOMAS,1,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,GRN,LEILA HAZOU,0,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,CST,MARTY SELKER,0,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,,Write-Ins,0,,,,
Columbia,CENTRALIA BOROUGH,Attorney General,,DEM,EUGENE DEPASQUALE,1,,,,
Columbia,CENTRALIA BOROUGH,Attorney General,,REP,DAVE SUNDAY,1,,,,
Columbia,CENTRALIA BOROUGH,Attorney General,,LIB,ROBERT COWBURN,0,,,,
Columbia,CENTRALIA BOROUGH,Attorney General,,GRN,RICHARD L WEISS,0,,,,
Columbia,CENTRALIA BOROUGH,Attorney General,,CST,JUSTIN L MAGILL,0,,,,
Columbia,CENTRALIA BOROUGH,Attorney General,,FWD,ERIC L SETTLE,0,,,,
Columbia,CENTRALIA BOROUGH,Attorney General,,,Write-ins,0,,,,
Columbia,CENTRALIA BOROUGH,U.S. House,9,DEM,AMANDA WALDMAN,0,,,,
Columbia,CENTRALIA BOROUGH,U.S. House,9,REP,DAN MEUSER,2,,,,
Columbia,CENTRALIA BOROUGH,U.S. House,9,,Write-Ins,0,,,,
Columbia,CENTRALIA BOROUGH,State Senate,27,DEM,LAWTON PATRICIA,0,,,,
Columbia,CENTRALIA BOROUGH,State Senate,27,REP,LYNDA J SCHLEGEL CULVER,2,,,,
Columbia,CENTRALIA BOROUGH,State Senate,27,,Write-ins,0,,,,
Columbia,CENTRALIA BOROUGH,State House,109,DEM,NICK MCGAW,0,,,,
Columbia,CENTRALIA BOROUGH,State House,109,REP,ROBERT LEADBETER,2,,,,
Columbia,CENTRALIA BOROUGH,State House,109,,Write-Ins,0,,,,
Columbia,CLEVELAND TWP,Registered Voters,,,,772,,,,
Columbia,CLEVELAND TWP,Ballots Cast,,,,653,,,,
Columbia,CLEVELAND TWP,President,,DEM,KAMALA D HARRIS / TIM WALZ,167,,,,
Columbia,CLEVELAND TWP,President,,REP,DONALD J TRUMP/ JD VANCE,478,,,,
Columbia,CLEVELAND TWP,President,,,CHASE OLIVER / MIKE TER,1,,,,
Columbia,CLEVELAND TWP,President,,GRN,JILL STEIN / RUDOLPH WARE,1,,,,
Columbia,CLEVELAND TWP,President,,,Write-Ins,4,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,DEM,ROBERT P CASEY JR ,173,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,REP,DAVE MCCORMICK,460,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,LIB,JOHN C THOMAS,7,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,GRN,LEILA HAZOU,1,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,CST,MARTY SELKER,4,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,,Write-Ins,0,,,,
Columbia,CLEVELAND TWP,Attorney General,,DEM,EUGENE DEPASQUALE,162,,,,
Columbia,CLEVELAND TWP,Attorney General,,REP,DAVE SUNDAY,465,,,,
Columbia,CLEVELAND TWP,Attorney General,,LIB,ROBERT COWBURN,5,,,,
Columbia,CLEVELAND TWP,Attorney General,,GRN,RICHARD L WEISS,2,,,,
Columbia,CLEVELAND TWP,Attorney General,,CST,JUSTIN L MAGILL,3,,,,
Columbia,CLEVELAND TWP,Attorney General,,FWD,ERIC L SETTLE,2,,,,
Columbia,CLEVELAND TWP,Attorney General,,,Write-ins,0,,,,
Columbia,CLEVELAND TWP,U.S. House,9,DEM,AMANDA WALDMAN,141,,,,
Columbia,CLEVELAND TWP,U.S. House,9,REP,DAN MEUSER,504,,,,
Columbia,CLEVELAND TWP,U.S. House,9,,Write-Ins,0,,,,
Columbia,CLEVELAND TWP,State Senate,27,DEM,LAWTON PATRICIA,148,,,,
Columbia,CLEVELAND TWP,State Senate,27,REP,LYNDA J SCHLEGEL CULVER,496,,,,
Columbia,CLEVELAND TWP,State Senate,27,,Write-ins,0,,,,
Columbia,CLEVELAND TWP,State House,109,DEM,NICK MCGAW,144,,,,
Columbia,CLEVELAND TWP,State House,109,REP,ROBERT LEADBETER,501,,,,
Columbia,CLEVELAND TWP,State House,109,,Write-Ins,1,,,,
Columbia,CONYNGHAM TWP,Registered Voters,,,,430,,,,
Columbia,CONYNGHAM TWP,Ballots Cast,,,,367,,,,
Columbia,CONYNGHAM TWP,President,,DEM,KAMALA D HARRIS / TIM WALZ,95,,,,
Columbia,CONYNGHAM TWP,President,,REP,DONALD J TRUMP/ JD VANCE,269,,,,
Columbia,CONYNGHAM TWP,President,,,CHASE OLIVER / MIKE TER,1,,,,
Columbia,CONYNGHAM TWP,President,,GRN,JILL STEIN / RUDOLPH WARE,0,,,,
Columbia,CONYNGHAM TWP,President,,,Write-Ins,0,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,DEM,ROBERT P CASEY JR ,103,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,REP,DAVE MCCORMICK,245,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,LIB,JOHN C THOMAS,5,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,GRN,LEILA HAZOU,2,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,CST,MARTY SELKER,5,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,,Write-Ins,0,,,,
Columbia,CONYNGHAM TWP,Attorney General,,DEM,EUGENE DEPASQUALE,99,,,,
Columbia,CONYNGHAM TWP,Attorney General,,REP,DAVE SUNDAY,243,,,,
Columbia,CONYNGHAM TWP,Attorney General,,LIB,ROBERT COWBURN,4,,,,
Columbia,CONYNGHAM TWP,Attorney General,,GRN,RICHARD L WEISS,3,,,,
Columbia,CONYNGHAM TWP,Attorney General,,CST,JUSTIN L MAGILL,2,,,,
Columbia,CONYNGHAM TWP,Attorney General,,FWD,ERIC L SETTLE,1,,,,
Columbia,CONYNGHAM TWP,Attorney General,,,Write-ins,1,,,,
Columbia,CONYNGHAM TWP,U.S. House,9,DEM,AMANDA WALDMAN,86,,,,
Columbia,CONYNGHAM TWP,U.S. House,9,REP,DAN MEUSER,270,,,,
Columbia,CONYNGHAM TWP,U.S. House,9,,Write-Ins,0,,,,
Columbia,CONYNGHAM TWP,State Senate,27,DEM,LAWTON PATRICIA,88,,,,
Columbia,CONYNGHAM TWP,State Senate,27,REP,LYNDA J SCHLEGEL CULVER,263,,,,
Columbia,CONYNGHAM TWP,State Senate,27,,Write-ins,1,,,,
Columbia,CONYNGHAM TWP,State House,109,DEM,NICK MCGAW,93,,,,
Columbia,CONYNGHAM TWP,State House,109,REP,ROBERT LEADBETER,260,,,,
Columbia,CONYNGHAM TWP,State House,109,,Write-Ins,2,,,,
Columbia,FISHINGCREEK TWP,Registered Voters,,,,1051,,,,
Columbia,FISHINGCREEK TWP,Ballots Cast,,,,896,,,,
Columbia,FISHINGCREEK TWP,President,,DEM,KAMALA D HARRIS / TIM WALZ,221,,,,
Columbia,FISHINGCREEK TWP,President,,REP,DONALD J TRUMP/ JD VANCE,661,,,,
Columbia,FISHINGCREEK TWP,President,,,CHASE OLIVER / MIKE TER,5,,,,
Columbia,FISHINGCREEK TWP,President,,GRN,JILL STEIN / RUDOLPH WARE,0,,,,
Columbia,FISHINGCREEK TWP,President,,,Write-Ins,3,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,DEM,ROBERT P CASEY JR ,210,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,REP,DAVE MCCORMICK,652,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,LIB,JOHN C THOMAS,13,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,GRN,LEILA HAZOU,6,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,CST,MARTY SELKER,4,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,,Write-Ins,0,,,,
Columbia,FISHINGCREEK TWP,Attorney General,,DEM,EUGENE DEPASQUALE,196,,,,
Columbia,FISHINGCREEK TWP,Attorney General,,REP,DAVE SUNDAY,655,,,,
Columbia,FISHINGCREEK TWP,Attorney General,,LIB,ROBERT COWBURN,10,,,,
Columbia,FISHINGCREEK TWP,Attorney General,,GRN,RICHARD L WEISS,3,,,,
Columbia,FISHINGCREEK TWP,Attorney General,,CST,JUSTIN L MAGILL,11,,,,
Columbia,FISHINGCREEK TWP,Attorney General,,FWD,ERIC L SETTLE,2,,,,
Columbia,FISHINGCREEK TWP,Attorney General,,,Write-ins,0,,,,
Columbia,FISHINGCREEK TWP,U.S. House,9,DEM,AMANDA WALDMAN,200,,,,
Columbia,FISHINGCREEK TWP,U.S. House,9,REP,DAN MEUSER,679,,,,
Columbia,FISHINGCREEK TWP,U.S. House,9,,Write-Ins,1,,,,
Columbia,FISHINGCREEK TWP,State Senate,27,DEM,LAWTON PATRICIA,209,,,,
Columbia,FISHINGCREEK TWP,State Senate,27,REP,LYNDA J SCHLEGEL CULVER,666,,,,
Columbia,FISHINGCREEK TWP,State Senate,27,,Write-ins,0,,,,
Columbia,FISHINGCREEK TWP,State House,109,DEM,NICK MCGAW,196,,,,
Columbia,FISHINGCREEK TWP,State House,109,REP,ROBERT LEADBETER,690,,,,
Columbia,FISHINGCREEK TWP,State House,109,,Write-Ins,0,,,,
Columbia,FRANKLIN TWP,Registered Voters,,,,379,,,,
Columbia,FRANKLIN TWP,Ballots Cast,,,,339,,,,
Columbia,FRANKLIN TWP,President,,DEM,KAMALA D HARRIS / TIM WALZ,104,,,,
Columbia,FRANKLIN TWP,President,,REP,DONALD J TRUMP/ JD VANCE,222,,,,
Columbia,FRANKLIN TWP,President,,,CHASE OLIVER / MIKE TER,9,,,,
Columbia,FRANKLIN TWP,President,,GRN,JILL STEIN / RUDOLPH WARE,2,,,,
Columbia,FRANKLIN TWP,President,,,Write-Ins,1,,,,
Columbia,FRANKLIN TWP,U.S. Senate,,DEM,ROBERT P CASEY JR ,95,,,,
