county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Berks,Reading 1-1,Registered Voters,,,,1009,,,
Berks,Reading 1-1,Ballots Cast,,,,527,420,96,11
Berks,Reading 1-1,President,,DEM,Kamala D. Harris,365,292,66,7
Berks,Reading 1-1,President,,REP,Donald J. Trump,140,111,25,4
Berks,Reading 1-1,President,,LIB,Chase Oliver,2,2,0,0
Berks,Reading 1-1,President,,GRN,Jill Stein,3,3,0,0
Berks,Reading 1-1,President,,,Write-ins,2,2,0,0
Berks,Reading 1-1,U.S. Senate,,DEM,"Robert P. Casey, Jr.",325,250,69,6
Berks,Reading 1-1,U.S. Senate,,REP,Dave McCormick,110,87,21,2
Berks,Reading 1-1,U.S. Senate,,LIB,John C. Thomas,8,8,0,0
Berks,Reading 1-1,U.S. Senate,,GRN,Leila Hazou,13,10,2,1
Berks,Reading 1-1,U.S. Senate,,CST,Marty Selker,3,3,0,0
Berks,Reading 1-1,U.S. Senate,,,Write-ins,2,2,0,0
Berks,Reading 1-1,Attorney General,,DEM,Eugene DePasquale,318,246,67,5
Berks,Reading 1-1,Attorney General,,REP,Dave Sunday,105,81,21,3
Berks,Reading 1-1,Attorney General,,LIB,Robert Cowburn,12,10,1,1
Berks,Reading 1-1,Attorney General,,GRN,Richard L. Weiss,5,4,1,0
Berks,Reading 1-1,Attorney General,,CST,Justin L. Magill,5,4,1,0
Berks,Reading 1-1,Attorney General,,FWD,Eric L. Settle,3,2,1,0
Berks,Reading 1-1,Attorney General,,,Write-ins,1,1,0,0
Berks,Reading 1-1,Auditor General,,DEM,Malcolm Kenyatta,317,247,64,6
Berks,Reading 1-1,Auditor General,,REP,Tim DeFoor,109,81,25,3
Berks,Reading 1-1,Auditor General,,LIB,Reece Smith,11,10,1,0
Berks,Reading 1-1,Auditor General,,,ASP Eric K. Anton,8,7,1,0
Berks,Reading 1-1,Auditor General,,CST,Bob Goodrich,5,5,0,0
Berks,Reading 1-1,Auditor General,,,Write-ins,1,1,0,0
Berks,Reading 1-1,State Treasurer,,DEM,Erin McClelland,306,237,64,5
Berks,Reading 1-1,State Treasurer,,REP,Stacy Garrity,106,79,24,3
Berks,Reading 1-1,State Treasurer,,LIB,Nickolas Ciesielski,11,9,2,0
Berks,Reading 1-1,State Treasurer,,CST,Troy Bowman,9,9,0,0
