county,precinct,office,district,candidate,party,votes
Union,BUFFALO 1,ATTORNEY GENERAL,,EUGENE DEPASQUALE,DEM,321
Union,BUFFALO 1,ATTORNEY GENERAL,,DAVE SUNDAY,REP,978
Union,BUFFALO 1,ATTORNEY GENERAL,,ROBERT COWBURN,LIB,14
Union,BUFFALO 1,ATTORNEY GENERAL,,RICHARD L. WEISS,GRN,6
Union,BUFFALO 1,ATTORNEY GENERAL,,JUSTIN L. MAGILL,CST,3
Union,BUFFALO 1,ATTORNEY GENERAL,,ERIC L. SETTLE,FWD,1
Union,BUFFALO 1,ATTORNEY GENERAL,,Write-ins,,1
Union,BUFFALO 2,ATTORNEY GENERAL,,EUGENE DEPASQUALE,DEM,100
Union,BUFFALO 2,ATTORNEY GENERAL,,DAVE SUNDAY,REP,354
Union,BUFFALO 2,ATTORNEY GENERAL,,ROBERT COWBURN,LIB,5
Union,BUFFALO 2,ATTORNEY GENERAL,,RICHARD L. WEISS,GRN,3
Union,BUFFALO 2,ATTORNEY GENERAL,,JUSTIN L. MAGILL,CST,1
Union,BUFFALO 2,ATTORNEY GENERAL,,ERIC L. SETTLE,FWD,0
Union,BUFFALO 2,ATTORNEY GENERAL,,Write-ins,,0
Union,EAST BUFFALO 1,ATTORNEY GENERAL,,EUGENE DEPASQUALE,DEM,624
Union,EAST BUFFALO 1,ATTORNEY GENERAL,,DAVE SUNDAY,REP,616
Union,EAST BUFFALO 1,ATTORNEY GENERAL,,ROBERT COWBURN,LIB,17
Union,EAST BUFFALO 1,ATTORNEY GENERAL,,RICHARD L. WEISS,GRN,20
Union,EAST BUFFALO 1,ATTORNEY GENERAL,,JUSTIN L. MAGILL,CST,2
Union,EAST BUFFALO 1,ATTORNEY GENERAL,,ERIC L. SETTLE,FWD,4
Union,EAST BUFFALO 1,ATTORNEY GENERAL,,Write-ins,,1
Union,EAST BUFFALO 2,ATTORNEY GENERAL,,EUGENE DEPASQUALE,DEM,720
Union,EAST BUFFALO 2,ATTORNEY GENERAL,,DAVE SUNDAY,REP,498
Union,EAST BUFFALO 2,ATTORNEY GENERAL,,ROBERT COWBURN,LIB,13
