county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Juniata,BEALE TOWNSHIP,Registered Voters,,,,503,,,
Juniata,BEALE TOWNSHIP,Ballots Cast,,,,429,367,60,2
Juniata,BEALE TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Juniata,BEALE TOWNSHIP,President,,DEM,HARRIS and WALZ,69,56,12,1
Juniata,BEALE TOWNSHIP,President,,REP,TRUMP and VANCE,355,307,47,1
Juniata,BEALE TOWNSHIP,President,,LIB,OLIVER and TER MAAT,3,2,1,0
Juniata,BEALE TOWNSHIP,President,,GRN,STEIN and WARE,0,0,0,0
Juniata,BEALE TOWNSHIP,President,,,Write-ins,1,1,0,0
Juniata,BEALE TOWNSHIP,President,,,Over Votes,1,1,0,0
Juniata,BEALE TOWNSHIP,President,,,Under Votes,0,0,0,0
Juniata,BEALE TOWNSHIP,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",80,64,15,1
Juniata,BEALE TOWNSHIP,U.S. Senate,,REP,DAVE MCCORMICK,326,282,43,1
Juniata,BEALE TOWNSHIP,U.S. Senate,,LIB,JOHN C. THOMAS,11,10,1,0
Juniata,BEALE TOWNSHIP,U.S. Senate,,GRN,LEILA HAZOU,1,1,0,0
Juniata,BEALE TOWNSHIP,U.S. Senate,,CST,MARTY SELKER,1,1,0,0
Juniata,BEALE TOWNSHIP,U.S. Senate,,,Write-ins,0,0,0,0
Juniata,BEALE TOWNSHIP,U.S. Senate,,,Over Votes,0,0,0,0
Juniata,BEALE TOWNSHIP,U.S. Senate,,,Under Votes,10,9,1,0
Juniata,BEALE TOWNSHIP,Attorney General,,DEM,EUGENE DEPASQUALE,75,60,14,1
Juniata,BEALE TOWNSHIP,Attorney General,,REP,DAVE SUNDAY,324,279,44,1
Juniata,BEALE TOWNSHIP,Attorney General,,LIB,ROBERT COWBURN,11,10,1,0
Juniata,BEALE TOWNSHIP,Attorney General,,GRN,RICHARD L. WEISS,5,5,0,0
Juniata,BEALE TOWNSHIP,Attorney General,,CST,JUSTIN L. MAGILL,2,2,0,0
Juniata,BEALE TOWNSHIP,Attorney General,,FWD,ERIC L. SETTLE,0,0,0,0
Juniata,BEALE TOWNSHIP,Attorney General,,,Write-ins,0,0,0,0
Juniata,BEALE TOWNSHIP,Attorney General,,,Over Votes,0,0,0,0
Juniata,BEALE TOWNSHIP,Attorney General,,,Under Votes,12,11,1,0
Juniata,BEALE TOWNSHIP,Auditor General,,DEM,MALCOLM KENYATTA,70,57,12,1
Juniata,BEALE TOWNSHIP,Auditor General,,REP,TIM DEFOOR,327,282,44,1
Juniata,BEALE TOWNSHIP,Auditor General,,LIB,REECE SMITH,10,8,2,0
Juniata,BEALE TOWNSHIP,Auditor General,,ASP,ERIC K. ANTON,0,0,0,0
Juniata,BEALE TOWNSHIP,Auditor General,,CST,BOB GOODRICH,5,4,1,0
Juniata,BEALE TOWNSHIP,Auditor General,,,Write-ins,0,0,0,0
Juniata,BEALE TOWNSHIP,Auditor General,,,Over Votes,0,0,0,0
Juniata,BEALE TOWNSHIP,Auditor General,,,Under Votes,17,16,1,0
Juniata,BEALE TOWNSHIP,State Treasurer,,DEM,ERIN MCCLELLAND,58,45,12,1
Juniata,BEALE TOWNSHIP,State Treasurer,,REP,STACY GARRITY,346,301,44,1
Juniata,BEALE TOWNSHIP,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,6,2,0
Juniata,BEALE TOWNSHIP,State Treasurer,,CST,TROY BOWMAN,1,1,0,0
Juniata,BEALE TOWNSHIP,State Treasurer,,FWD,CHRIS FOSTER,1,0,1,0
Juniata,BEALE TOWNSHIP,State Treasurer,,,Write-ins,0,0,0,0
Juniata,BEALE TOWNSHIP,State Treasurer,,,Over Votes,0,0,0,0
Juniata,BEALE TOWNSHIP,State Treasurer,,,Under Votes,15,14,1,0
Juniata,BEALE TOWNSHIP,U.S. House,13,DEM,BETH FARNHAM,69,54,14,1
Juniata,BEALE TOWNSHIP,U.S. House,13,REP,JOHN JOYCE,343,298,44,1
Juniata,BEALE TOWNSHIP,U.S. House,13,,Write-ins,1,1,0,0
Juniata,BEALE TOWNSHIP,U.S. House,13,,Over Votes,0,0,0,0
Juniata,BEALE TOWNSHIP,U.S. House,13,,Under Votes,16,14,2,0
Juniata,BEALE TOWNSHIP,State House,86,REP,PERRY A. STAMBAUGH,371,318,51,2
Juniata,BEALE TOWNSHIP,State House,86,,Write-ins,7,7,0,0
Juniata,BEALE TOWNSHIP,State House,86,,Over Votes,0,0,0,0
Juniata,BEALE TOWNSHIP,State House,86,,Under Votes,51,42,9,0
Juniata,DELAWARE TOWNSHIP,Registered Voters,,,,962,,,
Juniata,DELAWARE TOWNSHIP,Ballots Cast,,,,829,678,144,7
Juniata,DELAWARE TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Juniata,DELAWARE TOWNSHIP,President,,DEM,HARRIS and WALZ,143,99,44,0
Juniata,DELAWARE TOWNSHIP,President,,REP,TRUMP and VANCE,673,570,97,6
Juniata,DELAWARE TOWNSHIP,President,,LIB,OLIVER and TER MAAT,3,2,1,0
Juniata,DELAWARE TOWNSHIP,President,,GRN,STEIN and WARE,3,3,0,0
Juniata,DELAWARE TOWNSHIP,President,,,Write-ins,3,2,1,0
Juniata,DELAWARE TOWNSHIP,President,,,Over Votes,1,0,0,1
Juniata,DELAWARE TOWNSHIP,President,,,Under Votes,3,2,1,0
Juniata,DELAWARE TOWNSHIP,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",149,105,44,0
Juniata,DELAWARE TOWNSHIP,U.S. Senate,,REP,DAVE MCCORMICK,647,549,91,7
Juniata,DELAWARE TOWNSHIP,U.S. Senate,,LIB,JOHN C. THOMAS,16,13,3,0
Juniata,DELAWARE TOWNSHIP,U.S. Senate,,GRN,LEILA HAZOU,3,3,0,0
Juniata,DELAWARE TOWNSHIP,U.S. Senate,,CST,MARTY SELKER,5,3,2,0
Juniata,DELAWARE TOWNSHIP,U.S. Senate,,,Write-ins,0,0,0,0
Juniata,DELAWARE TOWNSHIP,U.S. Senate,,,Over Votes,0,0,0,0
Juniata,DELAWARE TOWNSHIP,U.S. Senate,,,Under Votes,9,5,4,0
Juniata,DELAWARE TOWNSHIP,Attorney General,,DEM,EUGENE DEPASQUALE,131,93,38,0
Juniata,DELAWARE TOWNSHIP,Attorney General,,REP,DAVE SUNDAY,657,551,99,7
Juniata,DELAWARE TOWNSHIP,Attorney General,,LIB,ROBERT COWBURN,11,9,2,0
Juniata,DELAWARE TOWNSHIP,Attorney General,,GRN,RICHARD L. WEISS,4,4,0,0
Juniata,DELAWARE TOWNSHIP,Attorney General,,CST,JUSTIN L. MAGILL,10,10,0,0
Juniata,DELAWARE TOWNSHIP,Attorney General,,FWD,ERIC L. SETTLE,0,0,0,0
Juniata,DELAWARE TOWNSHIP,Attorney General,,,Write-ins,1,1,0,0
Juniata,DELAWARE TOWNSHIP,Attorney General,,,Over Votes,0,0,0,0
Juniata,DELAWARE TOWNSHIP,Attorney General,,,Under Votes,15,10,5,0
Juniata,DELAWARE TOWNSHIP,Auditor General,,DEM,MALCOLM KENYATTA,121,82,39,0
Juniata,DELAWARE TOWNSHIP,Auditor General,,REP,TIM DEFOOR,651,548,96,7
Juniata,DELAWARE TOWNSHIP,Auditor General,,LIB,REECE SMITH,22,19,3,0
Juniata,DELAWARE TOWNSHIP,Auditor General,,ASP,ERIC K. ANTON,2,2,0,0
Juniata,DELAWARE TOWNSHIP,Auditor General,,CST,BOB GOODRICH,7,6,1,0
Juniata,DELAWARE TOWNSHIP,Auditor General,,,Write-ins,0,0,0,0
Juniata,DELAWARE TOWNSHIP,Auditor General,,,Over Votes,0,0,0,0
Juniata,DELAWARE TOWNSHIP,Auditor General,,,Under Votes,26,21,5,0
Juniata,DELAWARE TOWNSHIP,State Treasurer,,DEM,ERIN MCCLELLAND,103,66,37,0
Juniata,DELAWARE TOWNSHIP,State Treasurer,,REP,STACY GARRITY,680,574,99,7
Juniata,DELAWARE TOWNSHIP,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,6,1,0
Juniata,DELAWARE TOWNSHIP,State Treasurer,,CST,TROY BOWMAN,5,5,0,0
Juniata,DELAWARE TOWNSHIP,State Treasurer,,FWD,CHRIS FOSTER,1,1,0,0
Juniata,DELAWARE TOWNSHIP,State Treasurer,,,Write-ins,0,0,0,0
Juniata,DELAWARE TOWNSHIP,State Treasurer,,,Over Votes,0,0,0,0
Juniata,DELAWARE TOWNSHIP,State Treasurer,,,Under Votes,33,26,7,0
Juniata,DELAWARE TOWNSHIP,U.S. House,13,DEM,BETH FARNHAM,133,94,39,0
Juniata,DELAWARE TOWNSHIP,U.S. House,13,REP,JOHN JOYCE,673,567,99,7
Juniata,DELAWARE TOWNSHIP,U.S. House,13,,Write-ins,2,0,2,0
Juniata,DELAWARE TOWNSHIP,U.S. House,13,,Over Votes,0,0,0,0
Juniata,DELAWARE TOWNSHIP,U.S. House,13,,Under Votes,21,17,4,0
Juniata,DELAWARE TOWNSHIP,State House,86,REP,PERRY A. STAMBAUGH,723,603,114,6
Juniata,DELAWARE TOWNSHIP,State House,86,,Write-ins,17,13,4,0
Juniata,DELAWARE TOWNSHIP,State House,86,,Over Votes,0,0,0,0
Juniata,DELAWARE TOWNSHIP,State House,86,,Under Votes,89,62,26,1
Juniata,FAYETTE TOWNSHIP,Registered Voters,,,,2110,,,
Juniata,FAYETTE TOWNSHIP,Ballots Cast,,,,1834,1493,336,5
Juniata,FAYETTE TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Juniata,FAYETTE TOWNSHIP,President,,DEM,HARRIS and WALZ,285,179,105,1
Juniata,FAYETTE TOWNSHIP,President,,REP,TRUMP and VANCE,1529,1299,226,4
Juniata,FAYETTE TOWNSHIP,President,,LIB,OLIVER and TER MAAT,8,6,2,0
Juniata,FAYETTE TOWNSHIP,President,,GRN,STEIN and WARE,2,1,1,0
Juniata,FAYETTE TOWNSHIP,President,,,Write-ins,6,5,1,0
Juniata,FAYETTE TOWNSHIP,President,,,Over Votes,0,0,0,0
Juniata,FAYETTE TOWNSHIP,President,,,Under Votes,6,4,2,0
Juniata,FAYETTE TOWNSHIP,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",314,207,106,1
