county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Northumberland,Coal Township 1,Registered Voters,,,,468,,,
Northumberland,Coal Township 1,Ballots Cast,,,,327,256,67,4
Northumberland,Coal Township 1,Ballots Cast Blank,,,,0,0,0,0
Northumberland,Coal Township 1,President,,DEM,KAMALA D. HARRIS,103,69,32,2
Northumberland,Coal Township 1,President,,REP,DONALD J. TRUMP,215,179,34,2
Northumberland,Coal Township 1,President,,LIB,CHASE OLIVER,4,3,1,0
Northumberland,Coal Township 1,President,,GRN,JILL STEIN,3,3,0,0
Northumberland,Coal Township 1,President,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",119,83,34,2
Northumberland,Coal Township 1,U.S. Senate,,REP,DAVE MCCORMICK,194,163,29,2
Northumberland,Coal Township 1,U.S. Senate,,LIB,JOHN C. THOMAS,9,6,3,0
Northumberland,Coal Township 1,U.S. Senate,,GRN,LEILA HAZOU,1,1,0,0
Northumberland,Coal Township 1,U.S. Senate,,CST,MARTY SELKER,3,2,1,0
Northumberland,Coal Township 1,U.S. Senate,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,Attorney General,,DEM,EUGENE DEPASQUALE,109,78,29,2
Northumberland,Coal Township 1,Attorney General,,REP,DAVE SUNDAY,194,158,34,2
Northumberland,Coal Township 1,Attorney General,,LIB,ROBERT COWBURN,8,8,0,0
Northumberland,Coal Township 1,Attorney General,,GRN,RICHARD L. WEISS,5,3,2,0
Northumberland,Coal Township 1,Attorney General,,CST,JUSTIN L. MAGILL,1,1,0,0
Northumberland,Coal Township 1,Attorney General,,FWD,ERIC L. SETTLE,1,1,0,0
Northumberland,Coal Township 1,Attorney General,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,Auditor General,,DEM,MALCOLM KENYATTA,101,67,32,2
Northumberland,Coal Township 1,Auditor General,,REP,TIM DEFOOR,201,169,30,2
Northumberland,Coal Township 1,Auditor General,,LIB,REECE SMITH,8,7,1,0
Northumberland,Coal Township 1,Auditor General,,ASP,ERIC K. ANTON,2,0,2,0
Northumberland,Coal Township 1,Auditor General,,CST,BOB GOODRICH,6,5,1,0
Northumberland,Coal Township 1,Auditor General,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,State Treasurer,,DEM,ERIN MCCLELLAND,106,71,33,2
Northumberland,Coal Township 1,State Treasurer,,REP,STACY GARRITY,205,172,31,2
Northumberland,Coal Township 1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,4,1,0
Northumberland,Coal Township 1,State Treasurer,,CST,TROY BOWMAN,1,0,1,0
Northumberland,Coal Township 1,State Treasurer,,FWD,CHRIS FOSTER,1,1,0,0
Northumberland,Coal Township 1,State Treasurer,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,U.S. House,9,DEM,AMANDA WALDMAN,110,75,33,2
Northumberland,Coal Township 1,U.S. House,9,REP,DAN MEUSER,212,176,34,2
Northumberland,Coal Township 1,U.S. House,9,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,State Senate,,DEM,PATRICIA LAWTON,97,65,30,2
Northumberland,Coal Township 1,State Senate,,REP,LYNDA J. SCHLEGEL CULVER,223,184,37,2
Northumberland,Coal Township 1,State Senate,,,Write-ins,0,0,0,0
Northumberland,Coal Township 1,General Assembly,107,REP,JOANNE STEHR,265,217,45,3
Northumberland,Coal Township 1,General Assembly,107,,Write-ins,8,6,2,0
Northumberland,Coal Township 2,Registered Voters,,,,701,,,
Northumberland,Coal Township 2,Ballots Cast,,,,480,393,85,2
Northumberland,Coal Township 2,Ballots Cast Blank,,,,1,1,0,0
Northumberland,Coal Township 2,President,,DEM,KAMALA D. HARRIS,185,137,47,1
Northumberland,Coal Township 2,President,,REP,DONALD J. TRUMP,283,247,35,1
Northumberland,Coal Township 2,President,,LIB,CHASE OLIVER,3,3,0,0
Northumberland,Coal Township 2,President,,GRN,JILL STEIN,2,0,2,0
Northumberland,Coal Township 2,President,,,Write-ins,3,3,0,0
Northumberland,Coal Township 2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",196,148,47,1
Northumberland,Coal Township 2,U.S. Senate,,REP,DAVE MCCORMICK,257,222,34,1
Northumberland,Coal Township 2,U.S. Senate,,LIB,JOHN C. THOMAS,7,7,0,0
Northumberland,Coal Township 2,U.S. Senate,,GRN,LEILA HAZOU,9,6,3,0
Northumberland,Coal Township 2,U.S. Senate,,CST,MARTY SELKER,2,2,0,0
Northumberland,Coal Township 2,U.S. Senate,,,Write-ins,0,0,0,0
Northumberland,Coal Township 2,Attorney General,,DEM,EUGENE DEPASQUALE,183,138,45,0
Northumberland,Coal Township 2,Attorney General,,REP,DAVE SUNDAY,252,216,35,1
Northumberland,Coal Township 2,Attorney General,,LIB,ROBERT COWBURN,5,5,0,0
Northumberland,Coal Township 2,Attorney General,,GRN,RICHARD L. WEISS,12,9,3,0
Northumberland,Coal Township 2,Attorney General,,CST,JUSTIN L. MAGILL,4,4,0,0
Northumberland,Coal Township 2,Attorney General,,FWD,ERIC L. SETTLE,2,2,0,0
Northumberland,Coal Township 2,Attorney General,,,Write-ins,1,1,0,0
Northumberland,Coal Township 2,Auditor General,,DEM,MALCOLM KENYATTA,183,137,46,0
Northumberland,Coal Township 2,Auditor General,,REP,TIM DEFOOR,243,209,33,1
Northumberland,Coal Township 2,Auditor General,,LIB,REECE SMITH,10,8,2,0
Northumberland,Coal Township 2,Auditor General,,ASP,ERIC K. ANTON,5,5,0,0
Northumberland,Coal Township 2,Auditor General,,CST,BOB GOODRICH,5,5,0,0
Northumberland,Coal Township 2,Auditor General,,,Write-ins,4,3,1,0
Northumberland,Coal Township 2,State Treasurer,,DEM,ERIN MCCLELLAND,176,134,42,0
Northumberland,Coal Township 2,State Treasurer,,REP,STACY GARRITY,263,223,39,1
Northumberland,Coal Township 2,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,5,2,0
Northumberland,Coal Township 2,State Treasurer,,CST,TROY BOWMAN,4,4,0,0
Northumberland,Coal Township 2,State Treasurer,,FWD,CHRIS FOSTER,2,2,0,0
Northumberland,Coal Township 2,State Treasurer,,,Write-ins,2,2,0,0
Northumberland,Coal Township 2,U.S. House,9,DEM,AMANDA WALDMAN,179,136,43,0
Northumberland,Coal Township 2,U.S. House,9,REP,DAN MEUSER,286,245,40,1
Northumberland,Coal Township 2,U.S. House,9,,Write-ins,1,1,0,0
Northumberland,Coal Township 2,State Senate,,DEM,PATRICIA LAWTON,164,124,40,0
Northumberland,Coal Township 2,State Senate,,REP,LYNDA J. SCHLEGEL CULVER,298,254,43,1
Northumberland,Coal Township 2,State Senate,,,Write-ins,1,1,0,0
Northumberland,Coal Township 2,General Assembly,107,REP,JOANNE STEHR,375,312,62,1
Northumberland,Coal Township 2,General Assembly,107,,Write-ins,12,8,4,0
Northumberland,Coal Township 3,Registered Voters,,,,754,,,
Northumberland,Coal Township 3,Ballots Cast,,,,532,412,119,1
Northumberland,Coal Township 3,Ballots Cast Blank,,,,0,0,0,0
Northumberland,Coal Township 3,President,,DEM,KAMALA D. HARRIS,158,105,52,1
Northumberland,Coal Township 3,President,,REP,DONALD J. TRUMP,367,302,65,0
Northumberland,Coal Township 3,President,,LIB,CHASE OLIVER,3,1,2,0
Northumberland,Coal Township 3,President,,GRN,JILL STEIN,0,0,0,0
Northumberland,Coal Township 3,President,,,Write-ins,1,1,0,0
Northumberland,Coal Township 3,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",172,118,53,1
Northumberland,Coal Township 3,U.S. Senate,,REP,DAVE MCCORMICK,330,274,56,0
Northumberland,Coal Township 3,U.S. Senate,,LIB,JOHN C. THOMAS,14,10,4,0
Northumberland,Coal Township 3,U.S. Senate,,GRN,LEILA HAZOU,5,2,3,0
Northumberland,Coal Township 3,U.S. Senate,,CST,MARTY SELKER,2,1,1,0
Northumberland,Coal Township 3,U.S. Senate,,,Write-ins,0,0,0,0
Northumberland,Coal Township 3,Attorney General,,DEM,EUGENE DEPASQUALE,167,108,58,1
Northumberland,Coal Township 3,Attorney General,,REP,DAVE SUNDAY,326,269,57,0
Northumberland,Coal Township 3,Attorney General,,LIB,ROBERT COWBURN,7,7,0,0
Northumberland,Coal Township 3,Attorney General,,GRN,RICHARD L. WEISS,9,9,0,0
Northumberland,Coal Township 3,Attorney General,,CST,JUSTIN L. MAGILL,2,2,0,0
Northumberland,Coal Township 3,Attorney General,,FWD,ERIC L. SETTLE,0,0,0,0
Northumberland,Coal Township 3,Attorney General,,,Write-ins,0,0,0,0
Northumberland,Coal Township 3,Auditor General,,DEM,MALCOLM KENYATTA,157,103,53,1
Northumberland,Coal Township 3,Auditor General,,REP,TIM DEFOOR,324,269,55,0
Northumberland,Coal Township 3,Auditor General,,LIB,REECE SMITH,13,9,4,0
Northumberland,Coal Township 3,Auditor General,,ASP,ERIC K. ANTON,5,5,0,0
Northumberland,Coal Township 3,Auditor General,,CST,BOB GOODRICH,3,2,1,0
Northumberland,Coal Township 3,Auditor General,,,Write-ins,0,0,0,0
Northumberland,Coal Township 3,State Treasurer,,DEM,ERIN MCCLELLAND,165,108,56,1
Northumberland,Coal Township 3,State Treasurer,,REP,STACY GARRITY,324,268,56,0
Northumberland,Coal Township 3,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,10,0,0
Northumberland,Coal Township 3,State Treasurer,,CST,TROY BOWMAN,10,7,3,0
Northumberland,Coal Township 3,State Treasurer,,FWD,CHRIS FOSTER,2,2,0,0
Northumberland,Coal Township 3,State Treasurer,,,Write-ins,0,0,0,0
Northumberland,Coal Township 3,U.S. House,9,DEM,AMANDA WALDMAN,165,109,55,1
Northumberland,Coal Township 3,U.S. House,9,REP,DAN MEUSER,351,292,59,0
Northumberland,Coal Township 3,U.S. House,9,,Write-ins,0,0,0,0
Northumberland,Coal Township 3,State Senate,,DEM,PATRICIA LAWTON,156,103,52,1
Northumberland,Coal Township 3,State Senate,,REP,LYNDA J. SCHLEGEL CULVER,362,298,64,0
Northumberland,Coal Township 3,State Senate,,,Write-ins,0,0,0,0
Northumberland,Coal Township 3,General Assembly,107,REP,JOANNE STEHR,432,349,82,1
Northumberland,Coal Township 3,General Assembly,107,,Write-ins,15,8,7,0
Northumberland,Coal Township 4-1,Registered Voters,,,,371,,,
Northumberland,Coal Township 4-1,Ballots Cast,,,,288,232,56,0
Northumberland,Coal Township 4-1,Ballots Cast Blank,,,,1,1,0,0
Northumberland,Coal Township 4-1,President,,DEM,KAMALA D. HARRIS,59,40,19,0
Northumberland,Coal Township 4-1,President,,REP,DONALD J. TRUMP,224,187,37,0
Northumberland,Coal Township 4-1,President,,LIB,CHASE OLIVER,3,3,0,0
Northumberland,Coal Township 4-1,President,,GRN,JILL STEIN,1,1,0,0
Northumberland,Coal Township 4-1,President,,,Write-ins,0,0,0,0
Northumberland,Coal Township 4-1,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",76,57,19,0
Northumberland,Coal Township 4-1,U.S. Senate,,REP,DAVE MCCORMICK,195,161,34,0
Northumberland,Coal Township 4-1,U.S. Senate,,LIB,JOHN C. THOMAS,5,5,0,0
Northumberland,Coal Township 4-1,U.S. Senate,,GRN,LEILA HAZOU,2,2,0,0
Northumberland,Coal Township 4-1,U.S. Senate,,CST,MARTY SELKER,0,0,0,0
Northumberland,Coal Township 4-1,U.S. Senate,,,Write-ins,2,2,0,0
Northumberland,Coal Township 4-1,Attorney General,,DEM,EUGENE DEPASQUALE,67,48,19,0
Northumberland,Coal Township 4-1,Attorney General,,REP,DAVE SUNDAY,194,160,34,0
Northumberland,Coal Township 4-1,Attorney General,,LIB,ROBERT COWBURN,8,8,0,0
Northumberland,Coal Township 4-1,Attorney General,,GRN,RICHARD L. WEISS,3,3,0,0
Northumberland,Coal Township 4-1,Attorney General,,CST,JUSTIN L. MAGILL,0,0,0,0
Northumberland,Coal Township 4-1,Attorney General,,FWD,ERIC L. SETTLE,0,0,0,0
Northumberland,Coal Township 4-1,Attorney General,,,Write-ins,1,1,0,0
Northumberland,Coal Township 4-1,Auditor General,,DEM,MALCOLM KENYATTA,60,42,18,0
Northumberland,Coal Township 4-1,Auditor General,,REP,TIM DEFOOR,196,162,34,0
Northumberland,Coal Township 4-1,Auditor General,,LIB,REECE SMITH,8,8,0,0
Northumberland,Coal Township 4-1,Auditor General,,ASP,ERIC K. ANTON,1,1,0,0
Northumberland,Coal Township 4-1,Auditor General,,CST,BOB GOODRICH,2,2,0,0
Northumberland,Coal Township 4-1,Auditor General,,,Write-ins,2,2,0,0
Northumberland,Coal Township 4-1,State Treasurer,,DEM,ERIN MCCLELLAND,60,43,17,0
Northumberland,Coal Township 4-1,State Treasurer,,REP,STACY GARRITY,204,167,37,0
Northumberland,Coal Township 4-1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,5,0,0
Northumberland,Coal Township 4-1,State Treasurer,,CST,TROY BOWMAN,1,1,0,0
Northumberland,Coal Township 4-1,State Treasurer,,FWD,CHRIS FOSTER,1,1,0,0
Northumberland,Coal Township 4-1,State Treasurer,,,Write-ins,2,2,0,0
Northumberland,Coal Township 4-1,U.S. House,9,DEM,AMANDA WALDMAN,62,44,18,0
Northumberland,Coal Township 4-1,U.S. House,9,REP,DAN MEUSER,208,175,33,0
Northumberland,Coal Township 4-1,U.S. House,9,,Write-ins,1,1,0,0
Northumberland,Coal Township 4-1,State Senate,,DEM,PATRICIA LAWTON,60,45,15,0
Northumberland,Coal Township 4-1,State Senate,,REP,LYNDA J. SCHLEGEL CULVER,214,177,37,0
Northumberland,Coal Township 4-1,State Senate,,,Write-ins,1,1,0,0
Northumberland,Coal Township 4-1,General Assembly,107,REP,JOANNE STEHR,244,205,39,0
Northumberland,Coal Township 4-1,General Assembly,107,,Write-ins,8,3,5,0
Northumberland,Coal Township 4-2,Registered Voters,,,,472,,,
Northumberland,Coal Township 4-2,Ballots Cast,,,,410,329,78,3
Northumberland,Coal Township 4-2,Ballots Cast Blank,,,,0,0,0,0
Northumberland,Coal Township 4-2,President,,DEM,KAMALA D. HARRIS,137,101,36,0
Northumberland,Coal Township 4-2,President,,REP,DONALD J. TRUMP,268,224,41,3
Northumberland,Coal Township 4-2,President,,LIB,CHASE OLIVER,0,0,0,0
Northumberland,Coal Township 4-2,President,,GRN,JILL STEIN,0,0,0,0
Northumberland,Coal Township 4-2,President,,,Write-ins,1,0,1,0
Northumberland,Coal Township 4-2,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",145,109,35,1
Northumberland,Coal Township 4-2,U.S. Senate,,REP,DAVE MCCORMICK,251,209,40,2
Northumberland,Coal Township 4-2,U.S. Senate,,LIB,JOHN C. THOMAS,0,0,0,0
Northumberland,Coal Township 4-2,U.S. Senate,,GRN,LEILA HAZOU,1,1,0,0
Northumberland,Coal Township 4-2,U.S. Senate,,CST,MARTY SELKER,2,1,1,0
Northumberland,Coal Township 4-2,U.S. Senate,,,Write-ins,0,0,0,0
Northumberland,Coal Township 4-2,Attorney General,,DEM,EUGENE DEPASQUALE,140,107,33,0
Northumberland,Coal Township 4-2,Attorney General,,REP,DAVE SUNDAY,249,205,41,3
Northumberland,Coal Township 4-2,Attorney General,,LIB,ROBERT COWBURN,0,0,0,0
Northumberland,Coal Township 4-2,Attorney General,,GRN,RICHARD L. WEISS,1,1,0,0
Northumberland,Coal Township 4-2,Attorney General,,CST,JUSTIN L. MAGILL,4,4,0,0
Northumberland,Coal Township 4-2,Attorney General,,FWD,ERIC L. SETTLE,2,1,1,0
Northumberland,Coal Township 4-2,Attorney General,,,Write-ins,0,0,0,0
Northumberland,Coal Township 4-2,Auditor General,,DEM,MALCOLM KENYATTA,123,93,30,0
Northumberland,Coal Township 4-2,Auditor General,,REP,TIM DEFOOR,260,213,44,3
Northumberland,Coal Township 4-2,Auditor General,,LIB,REECE SMITH,3,2,1,0
Northumberland,Coal Township 4-2,Auditor General,,ASP,ERIC K. ANTON,1,1,0,0
Northumberland,Coal Township 4-2,Auditor General,,CST,BOB GOODRICH,7,7,0,0
Northumberland,Coal Township 4-2,Auditor General,,,Write-ins,0,0,0,0
Northumberland,Coal Township 4-2,State Treasurer,,DEM,ERIN MCCLELLAND,124,93,31,0
Northumberland,Coal Township 4-2,State Treasurer,,REP,STACY GARRITY,265,218,44,3
Northumberland,Coal Township 4-2,State Treasurer,,LIB,NICKOLAS CIESIELSKI,2,2,0,0
Northumberland,Coal Township 4-2,State Treasurer,,CST,TROY BOWMAN,6,6,0,0
Northumberland,Coal Township 4-2,State Treasurer,,FWD,CHRIS FOSTER,1,0,1,0
Northumberland,Coal Township 4-2,State Treasurer,,,Write-ins,0,0,0,0
Northumberland,Coal Township 4-2,U.S. House,9,DEM,AMANDA WALDMAN,120,89,31,0
Northumberland,Coal Township 4-2,U.S. House,9,REP,DAN MEUSER,280,232,45,3
Northumberland,Coal Township 4-2,U.S. House,9,,Write-ins,0,0,0,0
Northumberland,Coal Township 4-2,State Senate,,DEM,PATRICIA LAWTON,109,83,26,0
Northumberland,Coal Township 4-2,State Senate,,REP,LYNDA J. SCHLEGEL CULVER,294,240,51,3
Northumberland,Coal Township 4-2,State Senate,,,Write-ins,0,0,0,0
Northumberland,Coal Township 4-2,General Assembly,107,REP,JOANNE STEHR,328,270,55,3
Northumberland,Coal Township 4-2,General Assembly,107,,Write-ins,9,8,1,0
Northumberland,Coal Township 5,Registered Voters,,,,1004,,,
Northumberland,Coal Township 5,Ballots Cast,,,,778,647,128,3
Northumberland,Coal Township 5,Ballots Cast Blank,,,,0,0,0,0
Northumberland,Coal Township 5,President,,DEM,KAMALA D. HARRIS,215,153,61,1
Northumberland,Coal Township 5,President,,REP,DONALD J. TRUMP,550,482,66,2
Northumberland,Coal Township 5,President,,LIB,CHASE OLIVER,5,5,0,0
Northumberland,Coal Township 5,President,,GRN,JILL STEIN,4,4,0,0
Northumberland,Coal Township 5,President,,,Write-ins,2,1,1,0
Northumberland,Coal Township 5,U.S. Senate,,DEM,"ROBERT P. CASEY, JR.",242,177,64,1
Northumberland,Coal Township 5,U.S. Senate,,REP,DAVE MCCORMICK,500,443,55,2
Northumberland,Coal Township 5,U.S. Senate,,LIB,JOHN C. THOMAS,18,14,4,0
