county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Butler,ADAMS TWP 1,Registered Voters,,,,4003,,,
Butler,ADAMS TWP 1,Ballots Cast,,,,3330,2307,1003,20
Butler,ADAMS TWP 1,Ballots Cast - Blank,,,,0,0,0,0
Butler,ADAMS TWP 1,President,,REP,DONALD J TRUMP,1888,1437,445,6
Butler,ADAMS TWP 1,President,,DEM,KAMALA D HARRIS,1397,842,541,14
Butler,ADAMS TWP 1,President,,GRN,JILL STEIN,11,5,6,0
Butler,ADAMS TWP 1,President,,LIB,CHASE OLIVER,10,9,1,0
Butler,ADAMS TWP 1,President,,,Write-ins,11,10,1,0
Butler,ADAMS TWP 1,President,,,Over Votes,1,0,1,0
Butler,ADAMS TWP 1,President,,,Under Votes,12,4,8,0
Butler,ADAMS TWP 1,U.S. Senate,,REP,DAVE MCCORMICK,1881,1424,452,5
Butler,ADAMS TWP 1,U.S. Senate,,DEM,ROBERT P CASEY JR,1376,833,528,15
Butler,ADAMS TWP 1,U.S. Senate,,LIB,JOHN C THOMAS,26,22,4,0
Butler,ADAMS TWP 1,U.S. Senate,,GRN,LEILA HAZOU,18,11,7,0
Butler,ADAMS TWP 1,U.S. Senate,,CST,MARTY SELKER,5,5,0,0
Butler,ADAMS TWP 1,U.S. Senate,,,Write-ins,0,0,0,0
Butler,ADAMS TWP 1,U.S. Senate,,,Over Votes,1,0,1,0
Butler,ADAMS TWP 1,U.S. Senate,,,Under Votes,23,12,11,0
Butler,ADAMS TWP 1,ATTORNEY GENERAL,,REP,DAVE SUNDAY,1889,1431,455,3
Butler,ADAMS TWP 1,ATTORNEY GENERAL,,DEM,EUGENE DEPASQUALE,1317,798,503,16
Butler,ADAMS TWP 1,ATTORNEY GENERAL,,LIB,ROBERT COWBURN,31,27,3,1
Butler,ADAMS TWP 1,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,16,11,5,0
Butler,ADAMS TWP 1,ATTORNEY GENERAL,,FWD,ERIC L SETTLE,10,4,6,0
Butler,ADAMS TWP 1,ATTORNEY GENERAL,,CST,JUSTIN L MAGILL,3,2,1,0
Butler,ADAMS TWP 1,ATTORNEY GENERAL,,,Write-ins,1,1,0,0
Butler,ADAMS TWP 1,ATTORNEY GENERAL,,,Over Votes,0,0,0,0
Butler,ADAMS TWP 1,ATTORNEY GENERAL,,,Under Votes,63,33,30,0
Butler,ADAMS TWP 1,AUDITOR GENERAL,,REP,TIM DEFOOR,1941,1461,476,4
Butler,ADAMS TWP 1,AUDITOR GENERAL,,DEM,MALCOLM KENYATTA,1230,738,477,15
Butler,ADAMS TWP 1,AUDITOR GENERAL,,LIB,REECE SMITH,57,50,7,0
Butler,ADAMS TWP 1,AUDITOR GENERAL,,CST,BOB GOODRICH,11,8,3,0
Butler,ADAMS TWP 1,AUDITOR GENERAL,,ASP,ERIC K ANTON,3,3,0,0
Butler,ADAMS TWP 1,AUDITOR GENERAL,,,Write-ins,3,2,1,0
Butler,ADAMS TWP 1,AUDITOR GENERAL,,,Over Votes,0,0,0,0
Butler,ADAMS TWP 1,AUDITOR GENERAL,,,Under Votes,85,45,39,1
Butler,ADAMS TWP 1,STATE TREASURER,,REP,STACY GARRITY,1972,1490,477,5
Butler,ADAMS TWP 1,STATE TREASURER,,DEM,ERIN MCCLELLAND,1234,736,483,15
Butler,ADAMS TWP 1,STATE TREASURER,,LIB,NICKOLAS CIESIELSKI,33,31,2,0
Butler,ADAMS TWP 1,STATE TREASURER,,FWD,CHRIS FOSTER,7,5,2,0
Butler,ADAMS TWP 1,STATE TREASURER,,CST,TROY BOWMAN,5,3,2,0
Butler,ADAMS TWP 1,STATE TREASURER,,,Write-ins,3,2,1,0
Butler,ADAMS TWP 1,STATE TREASURER,,,Over Votes,0,0,0,0
Butler,ADAMS TWP 1,STATE TREASURER,,,Under Votes,76,40,36,0
Butler,ADAMS TWP 1,U.S. House,16,REP,MIKE KELLY,2003,1524,475,4
Butler,ADAMS TWP 1,U.S. House,16,DEM,PRESTON NOURI,1263,748,500,15
Butler,ADAMS TWP 1,U.S. House,16,,Write-ins,3,2,1,0
Butler,ADAMS TWP 1,U.S. House,16,,Over Votes,0,0,0,0
Butler,ADAMS TWP 1,U.S. House,16,,Under Votes,61,33,27,1
Butler,ADAMS TWP 1,State Senate,47,REP,ELDER VOGEL JR,1838,1391,442,5
Butler,ADAMS TWP 1,State Senate,47,DEM,KATE LENNEN,1416,878,524,14
Butler,ADAMS TWP 1,State Senate,47,,Write-ins,4,4,0,0
Butler,ADAMS TWP 1,State Senate,47,,Over Votes,1,0,1,0
Butler,ADAMS TWP 1,State Senate,47,,Under Votes,71,34,36,1
Butler,ADAMS TWP 1,General Assembly,12,REP,STEPHENIE SCIALABBA,2014,1530,480,4
Butler,ADAMS TWP 1,General Assembly,12,DEM,ROBERT VIGUE,1222,728,479,15
Butler,ADAMS TWP 1,General Assembly,12,,Write-ins,2,1,1,0
Butler,ADAMS TWP 1,General Assembly,12,,Over Votes,0,0,0,0
Butler,ADAMS TWP 1,General Assembly,12,,Under Votes,92,48,43,1
Butler,ADAMS TWP 2,Registered Voters,,,,2339,,,
Butler,ADAMS TWP 2,Ballots Cast,,,,2033,1301,722,10
Butler,ADAMS TWP 2,Ballots Cast - Blank,,,,0,0,0,0
Butler,ADAMS TWP 2,President,,REP,DONALD J TRUMP,1337,965,367,5
Butler,ADAMS TWP 2,President,,DEM,KAMALA D HARRIS,671,321,345,5
Butler,ADAMS TWP 2,President,,LIB,CHASE OLIVER,7,4,3,0
Butler,ADAMS TWP 2,President,,GRN,JILL STEIN,5,2,3,0
Butler,ADAMS TWP 2,President,,,Write-ins,7,6,1,0
Butler,ADAMS TWP 2,President,,,Over Votes,1,0,1,0
Butler,ADAMS TWP 2,President,,,Under Votes,5,3,2,0
Butler,ADAMS TWP 2,U.S. Senate,,REP,DAVE MCCORMICK,1327,959,363,5
Butler,ADAMS TWP 2,U.S. Senate,,DEM,ROBERT P CASEY JR,654,311,338,5
Butler,ADAMS TWP 2,U.S. Senate,,LIB,JOHN C THOMAS,21,16,5,0
Butler,ADAMS TWP 2,U.S. Senate,,GRN,LEILA HAZOU,11,8,3,0
Butler,ADAMS TWP 2,U.S. Senate,,CST,MARTY SELKER,1,0,1,0
Butler,ADAMS TWP 2,U.S. Senate,,,Write-ins,1,1,0,0
Butler,ADAMS TWP 2,U.S. Senate,,,Over Votes,0,0,0,0
Butler,ADAMS TWP 2,U.S. Senate,,,Under Votes,18,6,12,0
Butler,ADAMS TWP 2,ATTORNEY GENERAL,,REP,DAVE SUNDAY,1337,957,375,5
Butler,ADAMS TWP 2,ATTORNEY GENERAL,,DEM,EUGENE DEPASQUALE,618,296,317,5
Butler,ADAMS TWP 2,ATTORNEY GENERAL,,LIB,ROBERT COWBURN,20,16,4,0
Butler,ADAMS TWP 2,ATTORNEY GENERAL,,CST,JUSTIN L MAGILL,10,8,2,0
Butler,ADAMS TWP 2,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,6,4,2,0
Butler,ADAMS TWP 2,ATTORNEY GENERAL,,FWD,ERIC L SETTLE,3,3,0,0
Butler,ADAMS TWP 2,ATTORNEY GENERAL,,,Write-ins,2,1,1,0
Butler,ADAMS TWP 2,ATTORNEY GENERAL,,,Over Votes,0,0,0,0
Butler,ADAMS TWP 2,ATTORNEY GENERAL,,,Under Votes,37,16,21,0
Butler,ADAMS TWP 2,AUDITOR GENERAL,,REP,TIM DEFOOR,1356,970,381,5
Butler,ADAMS TWP 2,AUDITOR GENERAL,,DEM,MALCOLM KENYATTA,567,270,292,5
Butler,ADAMS TWP 2,AUDITOR GENERAL,,LIB,REECE SMITH,36,25,11,0
Butler,ADAMS TWP 2,AUDITOR GENERAL,,CST,BOB GOODRICH,11,8,3,0
Butler,ADAMS TWP 2,AUDITOR GENERAL,,ASP,ERIC K ANTON,4,3,1,0
Butler,ADAMS TWP 2,AUDITOR GENERAL,,,Write-ins,4,3,1,0
Butler,ADAMS TWP 2,AUDITOR GENERAL,,,Over Votes,1,1,0,0
Butler,ADAMS TWP 2,AUDITOR GENERAL,,,Under Votes,54,21,33,0
Butler,ADAMS TWP 2,STATE TREASURER,,REP,STACY GARRITY,1365,976,384,5
Butler,ADAMS TWP 2,STATE TREASURER,,DEM,ERIN MCCLELLAND,574,267,302,5
Butler,ADAMS TWP 2,STATE TREASURER,,LIB,NICKOLAS CIESIELSKI,28,22,6,0
Butler,ADAMS TWP 2,STATE TREASURER,,CST,TROY BOWMAN,7,7,0,0
Butler,ADAMS TWP 2,STATE TREASURER,,FWD,CHRIS FOSTER,5,5,0,0
Butler,ADAMS TWP 2,STATE TREASURER,,,Write-ins,3,3,0,0
Butler,ADAMS TWP 2,STATE TREASURER,,,Over Votes,0,0,0,0
Butler,ADAMS TWP 2,STATE TREASURER,,,Under Votes,51,21,30,0
Butler,ADAMS TWP 2,U.S. House,16,REP,MIKE KELLY,1405,1005,395,5
Butler,ADAMS TWP 2,U.S. House,16,DEM,PRESTON NOURI,596,284,307,5
Butler,ADAMS TWP 2,U.S. House,16,,Write-ins,2,2,0,0
Butler,ADAMS TWP 2,U.S. House,16,,Over Votes,0,0,0,0
Butler,ADAMS TWP 2,U.S. House,16,,Under Votes,30,10,20,0
Butler,ADAMS TWP 2,State Senate,47,REP,ELDER VOGEL JR,1349,957,387,5
Butler,ADAMS TWP 2,State Senate,47,DEM,KATE LENNEN,635,321,309,5
Butler,ADAMS TWP 2,State Senate,47,,Write-ins,3,2,1,0
Butler,ADAMS TWP 2,State Senate,47,,Over Votes,0,0,0,0
Butler,ADAMS TWP 2,State Senate,47,,Under Votes,46,21,25,0
Butler,ADAMS TWP 2,General Assembly,12,REP,STEPHENIE SCIALABBA,1406,1006,395,5
Butler,ADAMS TWP 2,General Assembly,12,DEM,ROBERT VIGUE,580,274,301,5
Butler,ADAMS TWP 2,General Assembly,12,,Write-ins,3,3,0,0
Butler,ADAMS TWP 2,General Assembly,12,,Over Votes,1,1,0,0
Butler,ADAMS TWP 2,General Assembly,12,,Under Votes,43,17,26,0
Butler,ADAMS TWP 3,Registered Voters,,,,3019,,,
Butler,ADAMS TWP 3,Ballots Cast,,,,2640,1686,937,17
Butler,ADAMS TWP 3,Ballots Cast - Blank,,,,0,0,0,0
Butler,ADAMS TWP 3,President,,REP,DONALD J TRUMP,1784,1265,511,8
Butler,ADAMS TWP 3,President,,DEM,KAMALA D HARRIS,821,399,413,9
Butler,ADAMS TWP 3,President,,GRN,JILL STEIN,11,6,5,0
Butler,ADAMS TWP 3,President,,LIB,CHASE OLIVER,10,6,4,0
Butler,ADAMS TWP 3,President,,,Write-ins,7,5,2,0
Butler,ADAMS TWP 3,President,,,Over Votes,0,0,0,0
Butler,ADAMS TWP 3,President,,,Under Votes,7,5,2,0
Butler,ADAMS TWP 3,U.S. Senate,,REP,DAVE MCCORMICK,1783,1268,507,8
Butler,ADAMS TWP 3,U.S. Senate,,DEM,ROBERT P CASEY JR,807,390,409,8
Butler,ADAMS TWP 3,U.S. Senate,,LIB,JOHN C THOMAS,16,10,6,0
Butler,ADAMS TWP 3,U.S. Senate,,GRN,LEILA HAZOU,9,3,6,0
Butler,ADAMS TWP 3,U.S. Senate,,CST,MARTY SELKER,5,5,0,0
Butler,ADAMS TWP 3,U.S. Senate,,,Write-ins,1,0,1,0
Butler,ADAMS TWP 3,U.S. Senate,,,Over Votes,0,0,0,0
Butler,ADAMS TWP 3,U.S. Senate,,,Under Votes,19,10,8,1
Butler,ADAMS TWP 3,ATTORNEY GENERAL,,REP,DAVE SUNDAY,1814,1280,526,8
Butler,ADAMS TWP 3,ATTORNEY GENERAL,,DEM,EUGENE DEPASQUALE,730,352,371,7
Butler,ADAMS TWP 3,ATTORNEY GENERAL,,LIB,ROBERT COWBURN,21,18,3,0
Butler,ADAMS TWP 3,ATTORNEY GENERAL,,GRN,RICHARD L WEISS,10,7,2,1
Butler,ADAMS TWP 3,ATTORNEY GENERAL,,CST,JUSTIN L MAGILL,9,7,2,0
Butler,ADAMS TWP 3,ATTORNEY GENERAL,,FWD,ERIC L SETTLE,6,1,5,0
Butler,ADAMS TWP 3,ATTORNEY GENERAL,,,Write-ins,3,2,1,0
Butler,ADAMS TWP 3,ATTORNEY GENERAL,,,Over Votes,0,0,0,0
Butler,ADAMS TWP 3,ATTORNEY GENERAL,,,Under Votes,47,19,27,1
Butler,ADAMS TWP 3,AUDITOR GENERAL,,REP,TIM DEFOOR,1838,1293,537,8
Butler,ADAMS TWP 3,AUDITOR GENERAL,,DEM,MALCOLM KENYATTA,681,325,349,7
Butler,ADAMS TWP 3,AUDITOR GENERAL,,LIB,REECE SMITH,35,23,11,1
Butler,ADAMS TWP 3,AUDITOR GENERAL,,CST,BOB GOODRICH,11,9,2,0
Butler,ADAMS TWP 3,AUDITOR GENERAL,,ASP,ERIC K ANTON,4,3,1,0
Butler,ADAMS TWP 3,AUDITOR GENERAL,,,Write-ins,3,2,1,0
Butler,ADAMS TWP 3,AUDITOR GENERAL,,,Over Votes,0,0,0,0
Butler,ADAMS TWP 3,AUDITOR GENERAL,,,Under Votes,68,31,36,1
Butler,ADAMS TWP 3,STATE TREASURER,,REP,STACY GARRITY,1857,1301,547,9
Butler,ADAMS TWP 3,STATE TREASURER,,DEM,ERIN MCCLELLAND,686,334,345,7
Butler,ADAMS TWP 3,STATE TREASURER,,LIB,NICKOLAS CIESIELSKI,25,20,5,0
Butler,ADAMS TWP 3,STATE TREASURER,,FWD,CHRIS FOSTER,6,2,4,0
Butler,ADAMS TWP 3,STATE TREASURER,,CST,TROY BOWMAN,3,2,1,0
Butler,ADAMS TWP 3,STATE TREASURER,,,Write-ins,2,1,1,0
Butler,ADAMS TWP 3,STATE TREASURER,,,Over Votes,0,0,0,0
Butler,ADAMS TWP 3,STATE TREASURER,,,Under Votes,61,26,34,1
Butler,ADAMS TWP 3,U.S. House,16,REP,MIKE KELLY,1878,1327,542,9
Butler,ADAMS TWP 3,U.S. House,16,DEM,PRESTON NOURI,709,333,369,7
Butler,ADAMS TWP 3,U.S. House,16,,Write-ins,4,2,2,0
