county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Bradford,ALBA BOROUGH,Registered Voters,,,,95,,,
Bradford,ALBANY TOWNSHIP,Registered Voters,,,,584,,,
Bradford,ARMENIA TOWNSHIP,Registered Voters,,,,147,,,
Bradford,ASYLUM TOWNSHIP,Registered Voters,,,,693,,,
Bradford,ATHENS BOROUGH 1ST WARD,Registered Voters,,,,417,,,
Bradford,ATHENS BOROUGH 2ND WARD,Registered Voters,,,,395,,,
Bradford,ATHENS BOROUGH 3RD WARD,Registered Voters,,,,554,,,
Bradford,ATHENS BOROUGH 4TH WARD,Registered Voters,,,,648,,,
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,Registered Voters,,,,1387,,,
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,Registered Voters,,,,2028,,,
Bradford,BURLINGTON BOROUGH,Registered Voters,,,,89,,,
Bradford,BURLINGTON TOWNSHIP,Registered Voters,,,,498,,,
Bradford,WEST BURLINGTON TOWNSHIP,Registered Voters,,,,327,,,
Bradford,CANTON BOROUGH,Registered Voters,,,,995,,,
Bradford,CANTON TOWNSHIP,Registered Voters,,,,1239,,,
Bradford,COLUMBIA TOWNSHIP,Registered Voters,,,,723,,,
Bradford,FRANKLIN TOWNSHIP,Registered Voters,,,,397,,,
Bradford,GRANVILLE TOWNSHIP,Registered Voters,,,,600,,,
Bradford,HERRICK TOWNSHIP,Registered Voters,,,,496,,,
Bradford,LERAYSVILLE BOROUGH,Registered Voters,,,,163,,,
Bradford,LEROY TOWNSHIP,Registered Voters,,,,440,,,
Bradford,LITCHFIELD TOWNSHIP,Registered Voters,,,,944,,,
Bradford,MONROE BOROUGH,Registered Voters,,,,304,,,
Bradford,MONROE TOWNSHIP,Registered Voters,,,,718,,,
Bradford,NEW ALBANY BOROUGH,Registered Voters,,,,148,,,
Bradford,ORWELL TOWNSHIP,Registered Voters,,,,782,,,
Bradford,OVERTON TOWNSHIP,Registered Voters,,,,171,,,
Bradford,PIKE TOWNSHIP,Registered Voters,,,,404,,,
Bradford,RIDGEBURY TOWNSHIP,Registered Voters,,,,1322,,,
Bradford,ROME BOROUGH,Registered Voters,,,,190,,,
Bradford,ROME TOWNSHIP,Registered Voters,,,,712,,,
Bradford,SAYRE BOROUGH 1ST WARD,Registered Voters,,,,485,,,
Bradford,SAYRE BOROUGH 2ND WARD,Registered Voters,,,,1563,,,
Bradford,SAYRE BOROUGH 3RD WARD,Registered Voters,,,,356,,,
Bradford,SAYRE BOROUGH 4TH WARD,Registered Voters,,,,908,,,
Bradford,SAYRE BOROUGH 5TH WARD,Registered Voters,,,,194,,,
Bradford,SHESHEQUIN TOWNSHIP,Registered Voters,,,,868,,,
Bradford,SMITHFIELD TOWNSHIP,Registered Voters,,,,1035,,,
Bradford,SOUTH CREEK TOWNSHIP,Registered Voters,,,,808,,,
Bradford,SOUTH WAVERLY BOROUGH,Registered Voters,,,,813,,,
Bradford,SPRINGFIELD TOWNSHIP,Registered Voters,,,,797,,,
Bradford,STANDING STONE TOWNSHIP,Registered Voters,,,,420,,,
Bradford,STEVENS TOWNSHIP,Registered Voters,,,,299,,,
Bradford,SYLVANIA BOROUGH,Registered Voters,,,,122,,,
Bradford,TERRY TOWNSHIP,Registered Voters,,,,629,,,
Bradford,TOWANDA BOROUGH 1ST WARD,Registered Voters,,,,368,,,
Bradford,TOWANDA BOROUGH 2ND WARD,Registered Voters,,,,540,,,
Bradford,TOWANDA BOROUGH 3RD WARD,Registered Voters,,,,767,,,
Bradford,TOWANDA TOWNSHIP,Registered Voters,,,,631,,,
Bradford,NORTH TOWANDA TOWNSHIP,Registered Voters,,,,657,,,
Bradford,TROY BOROUGH,Registered Voters,,,,745,,,
Bradford,TROY TOWNSHIP,Registered Voters,,,,1120,,,
Bradford,TUSCARORA TOWNSHIP,Registered Voters,,,,687,,,
Bradford,ULSTER TOWNSHIP,Registered Voters,,,,833,,,
Bradford,WARREN TOWNSHIP,Registered Voters,,,,711,,,
Bradford,WELLS TOWNSHIP,Registered Voters,,,,807,,,
Bradford,WILMOT TOWNSHIP,Registered Voters,,,,780,,,
Bradford,WINDHAM TOWNSHIP,Registered Voters,,,,567,,,
Bradford,WYALUSING BOROUGH,Registered Voters,,,,401,,,
Bradford,WYALUSING TOWNSHIP,Registered Voters,,,,828,,,
Bradford,WYSOX TOWNSHIP,Registered Voters,,,,963,,,
Bradford,ALBA BOROUGH,Ballots Cast,,,,69,69,0,0
Bradford,ALBANY TOWNSHIP,Ballots Cast,,,,400,381,12,7
Bradford,ARMENIA TOWNSHIP,Ballots Cast,,,,105,104,0,1
Bradford,ASYLUM TOWNSHIP,Ballots Cast,,,,476,466,4,6
Bradford,ATHENS BOROUGH 1ST WARD,Ballots Cast,,,,266,260,3,3
Bradford,ATHENS BOROUGH 2ND WARD,Ballots Cast,,,,238,231,3,4
Bradford,ATHENS BOROUGH 3RD WARD,Ballots Cast,,,,355,344,9,2
Bradford,ATHENS BOROUGH 4TH WARD,Ballots Cast,,,,441,425,6,10
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,Ballots Cast,,,,873,842,15,16
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,Ballots Cast,,,,1034,991,29,14
Bradford,BURLINGTON BOROUGH,Ballots Cast,,,,60,60,0,0
Bradford,BURLINGTON TOWNSHIP,Ballots Cast,,,,356,351,2,3
Bradford,WEST BURLINGTON TOWNSHIP,Ballots Cast,,,,235,219,10,6
Bradford,CANTON BOROUGH,Ballots Cast,,,,620,588,14,18
Bradford,CANTON TOWNSHIP,Ballots Cast,,,,886,874,5,7
Bradford,COLUMBIA TOWNSHIP,Ballots Cast,,,,518,505,7,6
Bradford,FRANKLIN TOWNSHIP,Ballots Cast,,,,286,279,4,3
Bradford,GRANVILLE TOWNSHIP,Ballots Cast,,,,417,413,2,2
Bradford,HERRICK TOWNSHIP,Ballots Cast,,,,359,355,1,3
Bradford,LERAYSVILLE BOROUGH,Ballots Cast,,,,126,125,1,0
Bradford,LEROY TOWNSHIP,Ballots Cast,,,,330,318,8,4
Bradford,LITCHFIELD TOWNSHIP,Ballots Cast,,,,659,643,13,3
Bradford,MONROE BOROUGH,Ballots Cast,,,,192,188,4,0
Bradford,MONROE TOWNSHIP,Ballots Cast,,,,458,450,2,6
Bradford,NEW ALBANY BOROUGH,Ballots Cast,,,,105,102,0,3
Bradford,ORWELL TOWNSHIP,Ballots Cast,,,,556,547,6,3
Bradford,OVERTON TOWNSHIP,Ballots Cast,,,,135,131,2,2
Bradford,PIKE TOWNSHIP,Ballots Cast,,,,298,292,2,4
Bradford,RIDGEBURY TOWNSHIP,Ballots Cast,,,,809,786,16,7
Bradford,ROME BOROUGH,Ballots Cast,,,,111,108,2,1
Bradford,ROME TOWNSHIP,Ballots Cast,,,,496,492,2,2
Bradford,SAYRE BOROUGH 1ST WARD,Ballots Cast,,,,260,250,5,5
Bradford,SAYRE BOROUGH 2ND WARD,Ballots Cast,,,,935,903,20,12
Bradford,SAYRE BOROUGH 3RD WARD,Ballots Cast,,,,228,224,2,2
Bradford,SAYRE BOROUGH 4TH WARD,Ballots Cast,,,,601,581,11,9
Bradford,SAYRE BOROUGH 5TH WARD,Ballots Cast,,,,114,109,2,3
Bradford,SHESHEQUIN TOWNSHIP,Ballots Cast,,,,570,562,6,2
Bradford,SMITHFIELD TOWNSHIP,Ballots Cast,,,,722,706,8,8
Bradford,SOUTH CREEK TOWNSHIP,Ballots Cast,,,,558,549,7,2
Bradford,SOUTH WAVERLY BOROUGH,Ballots Cast,,,,520,512,6,2
Bradford,SPRINGFIELD TOWNSHIP,Ballots Cast,,,,551,538,7,6
Bradford,STANDING STONE TOWNSHIP,Ballots Cast,,,,267,265,2,0
Bradford,STEVENS TOWNSHIP,Ballots Cast,,,,203,199,1,3
Bradford,SYLVANIA BOROUGH,Ballots Cast,,,,86,86,0,0
Bradford,TERRY TOWNSHIP,Ballots Cast,,,,429,422,6,1
Bradford,TOWANDA BOROUGH 1ST WARD,Ballots Cast,,,,211,206,2,3
Bradford,TOWANDA BOROUGH 2ND WARD,Ballots Cast,,,,289,283,5,1
Bradford,TOWANDA BOROUGH 3RD WARD,Ballots Cast,,,,480,457,17,6
Bradford,TOWANDA TOWNSHIP,Ballots Cast,,,,369,365,2,2
Bradford,NORTH TOWANDA TOWNSHIP,Ballots Cast,,,,352,341,9,2
Bradford,TROY BOROUGH,Ballots Cast,,,,482,471,7,4
Bradford,TROY TOWNSHIP,Ballots Cast,,,,730,713,10,7
Bradford,TUSCARORA TOWNSHIP,Ballots Cast,,,,493,483,7,3
Bradford,ULSTER TOWNSHIP,Ballots Cast,,,,562,553,3,6
Bradford,WARREN TOWNSHIP,Ballots Cast,,,,475,464,5,6
Bradford,WELLS TOWNSHIP,Ballots Cast,,,,546,538,7,1
Bradford,WILMOT TOWNSHIP,Ballots Cast,,,,547,536,3,8
Bradford,WINDHAM TOWNSHIP,Ballots Cast,,,,391,379,4,8
Bradford,WYALUSING BOROUGH,Ballots Cast,,,,256,251,1,4
Bradford,WYALUSING TOWNSHIP,Ballots Cast,,,,554,546,5,3
Bradford,WYSOX TOWNSHIP,Ballots Cast,,,,581,554,17,10
Bradford,ALBA BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Bradford,ALBANY TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,ARMENIA TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,ASYLUM TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,ATHENS BOROUGH 1ST WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,ATHENS BOROUGH 2ND WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,ATHENS BOROUGH 3RD WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,ATHENS BOROUGH 4TH WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,Ballots Cast Blank,,,,0,0,0,0
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,Ballots Cast Blank,,,,0,0,0,0
Bradford,BURLINGTON BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Bradford,BURLINGTON TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,WEST BURLINGTON TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,CANTON BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Bradford,CANTON TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,COLUMBIA TOWNSHIP,Ballots Cast Blank,,,,1,1,0,0
Bradford,FRANKLIN TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,GRANVILLE TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,HERRICK TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,LERAYSVILLE BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Bradford,LEROY TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,LITCHFIELD TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,MONROE BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Bradford,MONROE TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,NEW ALBANY BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Bradford,ORWELL TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,OVERTON TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,PIKE TOWNSHIP,Ballots Cast Blank,,,,1,0,1,0
Bradford,RIDGEBURY TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,ROME BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Bradford,ROME TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,SAYRE BOROUGH 1ST WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,SAYRE BOROUGH 2ND WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,SAYRE BOROUGH 3RD WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,SAYRE BOROUGH 4TH WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,SAYRE BOROUGH 5TH WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,SHESHEQUIN TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,SMITHFIELD TOWNSHIP,Ballots Cast Blank,,,,1,1,0,0
Bradford,SOUTH CREEK TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,SOUTH WAVERLY BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Bradford,SPRINGFIELD TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,STANDING STONE TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,STEVENS TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,SYLVANIA BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Bradford,TERRY TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,TOWANDA BOROUGH 2ND WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,Ballots Cast Blank,,,,0,0,0,0
Bradford,TOWANDA TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,NORTH TOWANDA TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,TROY BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Bradford,TROY TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,TUSCARORA TOWNSHIP,Ballots Cast Blank,,,,1,1,0,0
Bradford,ULSTER TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,WARREN TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,WELLS TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,WILMOT TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,WINDHAM TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,WYALUSING BOROUGH,Ballots Cast Blank,,,,0,0,0,0
Bradford,WYALUSING TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,WYSOX TOWNSHIP,Ballots Cast Blank,,,,0,0,0,0
Bradford,ALBA BOROUGH,President,,DEM,Kamala D. Harris,8,8,0,0
Bradford,ALBANY TOWNSHIP,President,,DEM,Kamala D. Harris,58,55,2,1
Bradford,ARMENIA TOWNSHIP,President,,DEM,Kamala D. Harris,10,10,0,0
Bradford,ASYLUM TOWNSHIP,President,,DEM,Kamala D. Harris,81,80,1,0
Bradford,ATHENS BOROUGH 1ST WARD,President,,DEM,Kamala D. Harris,85,82,1,2
Bradford,ATHENS BOROUGH 2ND WARD,President,,DEM,Kamala D. Harris,102,96,3,3
Bradford,ATHENS BOROUGH 3RD WARD,President,,DEM,Kamala D. Harris,97,92,4,1
Bradford,ATHENS BOROUGH 4TH WARD,President,,DEM,Kamala D. Harris,138,131,3,4
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,President,,DEM,Kamala D. Harris,216,206,6,4
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,President,,DEM,Kamala D. Harris,322,306,12,4
Bradford,BURLINGTON BOROUGH,President,,DEM,Kamala D. Harris,12,12,0,0
Bradford,BURLINGTON TOWNSHIP,President,,DEM,Kamala D. Harris,56,55,0,1
Bradford,WEST BURLINGTON TOWNSHIP,President,,DEM,Kamala D. Harris,38,37,1,0
Bradford,CANTON BOROUGH,President,,DEM,Kamala D. Harris,121,117,2,2
Bradford,CANTON TOWNSHIP,President,,DEM,Kamala D. Harris,112,110,0,2
Bradford,COLUMBIA TOWNSHIP,President,,DEM,Kamala D. Harris,100,98,1,1
Bradford,FRANKLIN TOWNSHIP,President,,DEM,Kamala D. Harris,31,29,2,0
Bradford,GRANVILLE TOWNSHIP,President,,DEM,Kamala D. Harris,56,56,0,0
Bradford,HERRICK TOWNSHIP,President,,DEM,Kamala D. Harris,35,34,0,1
Bradford,LERAYSVILLE BOROUGH,President,,DEM,Kamala D. Harris,29,28,1,0
Bradford,LEROY TOWNSHIP,President,,DEM,Kamala D. Harris,57,54,3,0
Bradford,LITCHFIELD TOWNSHIP,President,,DEM,Kamala D. Harris,95,90,4,1
Bradford,MONROE BOROUGH,President,,DEM,Kamala D. Harris,45,44,1,0
Bradford,MONROE TOWNSHIP,President,,DEM,Kamala D. Harris,75,73,0,2
Bradford,NEW ALBANY BOROUGH,President,,DEM,Kamala D. Harris,24,23,0,1
Bradford,ORWELL TOWNSHIP,President,,DEM,Kamala D. Harris,88,87,1,0
Bradford,OVERTON TOWNSHIP,President,,DEM,Kamala D. Harris,20,19,0,1
Bradford,PIKE TOWNSHIP,President,,DEM,Kamala D. Harris,61,59,1,1
Bradford,RIDGEBURY TOWNSHIP,President,,DEM,Kamala D. Harris,116,115,1,0
Bradford,ROME BOROUGH,President,,DEM,Kamala D. Harris,16,16,0,0
Bradford,ROME TOWNSHIP,President,,DEM,Kamala D. Harris,66,64,1,1
Bradford,SAYRE BOROUGH 1ST WARD,President,,DEM,Kamala D. Harris,105,99,4,2
Bradford,SAYRE BOROUGH 2ND WARD,President,,DEM,Kamala D. Harris,354,337,12,5
Bradford,SAYRE BOROUGH 3RD WARD,President,,DEM,Kamala D. Harris,68,67,0,1
Bradford,SAYRE BOROUGH 4TH WARD,President,,DEM,Kamala D. Harris,227,217,6,4
Bradford,SAYRE BOROUGH 5TH WARD,President,,DEM,Kamala D. Harris,31,27,2,2
Bradford,SHESHEQUIN TOWNSHIP,President,,DEM,Kamala D. Harris,88,87,1,0
Bradford,SMITHFIELD TOWNSHIP,President,,DEM,Kamala D. Harris,113,108,3,2
Bradford,SOUTH CREEK TOWNSHIP,President,,DEM,Kamala D. Harris,89,87,2,0
Bradford,SOUTH WAVERLY BOROUGH,President,,DEM,Kamala D. Harris,177,175,1,1
Bradford,SPRINGFIELD TOWNSHIP,President,,DEM,Kamala D. Harris,99,95,3,1
Bradford,STANDING STONE TOWNSHIP,President,,DEM,Kamala D. Harris,60,60,0,0
Bradford,STEVENS TOWNSHIP,President,,DEM,Kamala D. Harris,29,27,1,1
Bradford,SYLVANIA BOROUGH,President,,DEM,Kamala D. Harris,19,19,0,0
Bradford,TERRY TOWNSHIP,President,,DEM,Kamala D. Harris,56,56,0,0
Bradford,TOWANDA BOROUGH 1ST WARD,President,,DEM,Kamala D. Harris,58,55,2,1
Bradford,TOWANDA BOROUGH 2ND WARD,President,,DEM,Kamala D. Harris,96,96,0,0
Bradford,TOWANDA BOROUGH 3RD WARD,President,,DEM,Kamala D. Harris,148,143,3,2
Bradford,TOWANDA TOWNSHIP,President,,DEM,Kamala D. Harris,83,81,2,0
Bradford,NORTH TOWANDA TOWNSHIP,President,,DEM,Kamala D. Harris,79,78,1,0
Bradford,TROY BOROUGH,President,,DEM,Kamala D. Harris,141,134,5,2
Bradford,TROY TOWNSHIP,President,,DEM,Kamala D. Harris,125,118,5,2
Bradford,TUSCARORA TOWNSHIP,President,,DEM,Kamala D. Harris,65,60,5,0
Bradford,ULSTER TOWNSHIP,President,,DEM,Kamala D. Harris,89,86,1,2
Bradford,WARREN TOWNSHIP,President,,DEM,Kamala D. Harris,60,60,0,0
Bradford,WELLS TOWNSHIP,President,,DEM,Kamala D. Harris,77,73,4,0
Bradford,WILMOT TOWNSHIP,President,,DEM,Kamala D. Harris,77,75,1,1
Bradford,WINDHAM TOWNSHIP,President,,DEM,Kamala D. Harris,65,64,0,1
Bradford,WYALUSING BOROUGH,President,,DEM,Kamala D. Harris,81,80,0,1
Bradford,WYALUSING TOWNSHIP,President,,DEM,Kamala D. Harris,75,73,0,2
Bradford,WYSOX TOWNSHIP,President,,DEM,Kamala D. Harris,110,101,9,0
Bradford,ALBA BOROUGH,President,,REP,Donald J. Trump,61,61,0,0
Bradford,ALBANY TOWNSHIP,President,,REP,Donald J. Trump,331,318,8,5
Bradford,ARMENIA TOWNSHIP,President,,REP,Donald J. Trump,95,94,0,1
Bradford,ASYLUM TOWNSHIP,President,,REP,Donald J. Trump,390,381,3,6
Bradford,ATHENS BOROUGH 1ST WARD,President,,REP,Donald J. Trump,177,174,2,1
Bradford,ATHENS BOROUGH 2ND WARD,President,,REP,Donald J. Trump,133,132,0,1
Bradford,ATHENS BOROUGH 3RD WARD,President,,REP,Donald J. Trump,247,245,1,1
Bradford,ATHENS BOROUGH 4TH WARD,President,,REP,Donald J. Trump,291,286,1,4
Bradford,ATHENS TOWNSHIP 1ST DISTRICT,President,,REP,Donald J. Trump,642,624,8,10
Bradford,ATHENS TOWNSHIP 2ND DISTRICT,President,,REP,Donald J. Trump,689,667,12,10
Bradford,BURLINGTON BOROUGH,President,,REP,Donald J. Trump,46,46,0,0
Bradford,BURLINGTON TOWNSHIP,President,,REP,Donald J. Trump,297,293,2,2
Bradford,WEST BURLINGTON TOWNSHIP,President,,REP,Donald J. Trump,191,178,7,6
Bradford,CANTON BOROUGH,President,,REP,Donald J. Trump,485,458,12,15
Bradford,CANTON TOWNSHIP,President,,REP,Donald J. Trump,761,751,5,5
Bradford,COLUMBIA TOWNSHIP,President,,REP,Donald J. Trump,413,402,6,5
Bradford,FRANKLIN TOWNSHIP,President,,REP,Donald J. Trump,253,249,1,3
Bradford,GRANVILLE TOWNSHIP,President,,REP,Donald J. Trump,357,354,1,2
Bradford,HERRICK TOWNSHIP,President,,REP,Donald J. Trump,320,317,1,2
Bradford,LERAYSVILLE BOROUGH,President,,REP,Donald J. Trump,96,96,0,0
Bradford,LEROY TOWNSHIP,President,,REP,Donald J. Trump,269,261,4,4
Bradford,LITCHFIELD TOWNSHIP,President,,REP,Donald J. Trump,555,545,8,2
Bradford,MONROE BOROUGH,President,,REP,Donald J. Trump,146,143,3,0
Bradford,MONROE TOWNSHIP,President,,REP,Donald J. Trump,374,370,2,2
Bradford,NEW ALBANY BOROUGH,President,,REP,Donald J. Trump,80,78,0,2
Bradford,ORWELL TOWNSHIP,President,,REP,Donald J. Trump,460,452,5,3
Bradford,OVERTON TOWNSHIP,President,,REP,Donald J. Trump,115,112,2,1
Bradford,PIKE TOWNSHIP,President,,REP,Donald J. Trump,230,227,0,3
Bradford,RIDGEBURY TOWNSHIP,President,,REP,Donald J. Trump,679,661,12,6
Bradford,ROME BOROUGH,President,,REP,Donald J. Trump,94,91,2,1
Bradford,ROME TOWNSHIP,President,,REP,Donald J. Trump,420,419,0,1
Bradford,SAYRE BOROUGH 1ST WARD,President,,REP,Donald J. Trump,151,147,1,3
Bradford,SAYRE BOROUGH 2ND WARD,President,,REP,Donald J. Trump,557,545,5,7
Bradford,SAYRE BOROUGH 3RD WARD,President,,REP,Donald J. Trump,156,153,2,1
Bradford,SAYRE BOROUGH 4TH WARD,President,,REP,Donald J. Trump,363,355,3,5
Bradford,SAYRE BOROUGH 5TH WARD,President,,REP,Donald J. Trump,80,79,0,1
Bradford,SHESHEQUIN TOWNSHIP,President,,REP,Donald J. Trump,476,469,5,2
