county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Mercer,Clark Borough,Registered Voters,,,,443,,,
Mercer,Clark Borough,Ballots Cast,,,,368,290,77,1
Mercer,Clark Borough,President,,DEM,KAMALA D HARRIS,124,79,44,1
Mercer,Clark Borough,President,,REP,DONALD J TRUMP,242,210,32,0
Mercer,Clark Borough,President,,LIB,CHASE OLIVER,1,0,1,0
Mercer,Clark Borough,President,,GRN,JILL STEIN,1,1,0,0
Mercer,Clark Borough,President,,,Write-ins,0,0,0,0
Mercer,Clark Borough,U.S. Senate,,DEM,ROBERT P CASEY JR,127,83,43,1
Mercer,Clark Borough,U.S. Senate,,REP,DAVE MCCORMICK,227,194,33,0
Mercer,Clark Borough,U.S. Senate,,LIB,JOHN C THOMAS,5,5,0,0
Mercer,Clark Borough,U.S. Senate,,GRN,LEILA HAZOU,3,3,0,0
Mercer,Clark Borough,U.S. Senate,,CST,MARTY SELKER,1,1,0,0
Mercer,Clark Borough,U.S. Senate,,,Write-ins,0,0,0,0
Mercer,Clark Borough,Attorney General,,DEM,EUGENE DEPASQUALE,127,85,42,0
Mercer,Clark Borough,Attorney General,,REP,DAVE SUNDAY,222,190,31,1
Mercer,Clark Borough,Attorney General,,LIB,ROBERT COWBURN,7,6,1,0
Mercer,Clark Borough,Attorney General,,GRN,RICHARD L WEISS,2,2,0,0
Mercer,Clark Borough,Attorney General,,CST,JUSTIN L MAGILL,2,1,1,0
Mercer,Clark Borough,Attorney General,,FWD,ERIC L SETTLE,0,0,0,0
Mercer,Clark Borough,Attorney General,,,Write-ins,0,0,0,0
Mercer,Clark Borough,Auditor General,,DEM,MALCOLM KENYATTA,113,73,39,1
Mercer,Clark Borough,Auditor General,,REP,TIM DEFOOR,228,197,31,0
Mercer,Clark Borough,Auditor General,,LIB,REECE SMITH,8,7,1,0
Mercer,Clark Borough,Auditor General,,ASP,ERIC K ANTON,1,0,1,0
Mercer,Clark Borough,Auditor General,,CST,BOB GOODRICH,3,3,0,0
Mercer,Clark Borough,Auditor General,,,Write-ins,0,0,0,0
Mercer,Clark Borough,State Treasurer,,DEM,ERIN MCCLELLAND,120,79,41,0
Mercer,Clark Borough,State Treasurer,,REP,STACY GARRITY,226,193,32,1
Mercer,Clark Borough,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,9,1,0
Mercer,Clark Borough,State Treasurer,,CST,TROY BOWMAN,0,0,0,0
Mercer,Clark Borough,State Treasurer,,FWD,CHRIS FOSTER,1,1,0,0
Mercer,Clark Borough,State Treasurer,,,Write-ins,0,0,0,0
Mercer,Clark Borough,U.S. House,16,DEM,PRESTON NOURI,118,77,40,1
Mercer,Clark Borough,U.S. House,16,REP,MIKE KELLY,243,208,35,0
Mercer,Clark Borough,U.S. House,16,,Write-ins,0,0,0,0
Mercer,Clark Borough,General Assembly,7,REP,PARKE WENTLING,285,235,49,1
Mercer,Clark Borough,General Assembly,7,,Write-ins,9,6,3,0
