county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Centre,1 BELLEFONTE NORTH,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,8,0,0
Centre,1 BELLEFONTE NORTH,State Treasurer,,CST,TROY BOWMAN,3,2,0,1
Centre,1 BELLEFONTE NORTH,State Treasurer,,FWD,CHRIS FOSTER,1,1,0,0
Centre,1 BELLEFONTE NORTH,State Treasurer,,,Write-ins,0,0,0,0
Centre,1 BELLEFONTE NORTH,U.S. House,15,DEM,ZACH WOMER,229,160,68,1
Centre,1 BELLEFONTE NORTH,U.S. House,15,REP,GLENN GT THOMPSON,168,141,27,0
Centre,1 BELLEFONTE NORTH,U.S. House,15,,Write-ins,0,0,0,0
Centre,1 BELLEFONTE NORTH,State Senate,25,DEM,WILLIAM MCGILL,237,169,67,1
Centre,1 BELLEFONTE NORTH,State Senate,25,REP,CRIS DUSH,155,128,27,0
Centre,1 BELLEFONTE NORTH,State Senate,25,,Write-ins,0,0,0,0
Centre,1 BELLEFONTE NORTH,State House,171,REP,KERRY A BENNINGHOFF,281,221,59,1
Centre,1 BELLEFONTE NORTH,State House,171,,Write-ins,20,16,4,0
Centre,2 BELLEFONTE NORTHEAST,President,,DEM,KAMALA D HARRIS,360,229,131,0
Centre,2 BELLEFONTE NORTHEAST,President,,REP,DONALD J TRUMP,348,263,85,0
Centre,2 BELLEFONTE NORTHEAST,President,,LIB,CHASE OLIVER,5,5,0,0
Centre,2 BELLEFONTE NORTHEAST,President,,GRN,JILL STEIN,3,2,1,0
Centre,2 BELLEFONTE NORTHEAST,President,,,Write-ins,3,1,2,0
Centre,2 BELLEFONTE NORTHEAST,U.S. Senate,,DEM,ROBERT P CASEY JR,364,232,132,0
Centre,2 BELLEFONTE NORTHEAST,U.S. Senate,,REP,DAVE MCCORMICK,339,258,81,0
Centre,2 BELLEFONTE NORTHEAST,U.S. Senate,,LIB,JOHN C THOMAS,9,6,3,0
Centre,2 BELLEFONTE NORTHEAST,U.S. Senate,,GRN,LEILA HAZOU,1,1,0,0
Centre,2 BELLEFONTE NORTHEAST,U.S. Senate,,CST,MARTY SELKER,1,1,0,0
Centre,2 BELLEFONTE NORTHEAST,U.S. Senate,,,Write-ins,1,1,0,0
Centre,2 BELLEFONTE NORTHEAST,Attorney General,,DEM,EUGENE DEPASQUALE,327,208,119,0
Centre,2 BELLEFONTE NORTHEAST,Attorney General,,REP,DAVE SUNDAY,361,269,92,0
Centre,2 BELLEFONTE NORTHEAST,Attorney General,,LIB,ROBERT COWBURN,9,8,1,0
Centre,2 BELLEFONTE NORTHEAST,Attorney General,,GRN,RICHARD L WEISS,5,4,1,0
Centre,2 BELLEFONTE NORTHEAST,Attorney General,,CST,JUSTIN L MAGILL,0,0,0,0
Centre,2 BELLEFONTE NORTHEAST,Attorney General,,FWD,ERIC L SETTLE,1,1,0,0
Centre,2 BELLEFONTE NORTHEAST,Attorney General,,,Write-ins,0,0,0,0
Centre,2 BELLEFONTE NORTHEAST,Auditor General,,DEM,MALCOLM KENYATTA,322,203,119,0
Centre,2 BELLEFONTE NORTHEAST,Auditor General,,REP,TIM DEFOOR,367,275,92,0
Centre,2 BELLEFONTE NORTHEAST,Auditor General,,LIB,REECE SMITH,10,8,2,0
Centre,2 BELLEFONTE NORTHEAST,Auditor General,,ASP,ERIC K ANTON,1,1,0,0
Centre,2 BELLEFONTE NORTHEAST,Auditor General,,CST,BOB GOODRICH,3,3,0,0
Centre,2 BELLEFONTE NORTHEAST,Auditor General,,,Write-ins,0,0,0,0
Centre,2 BELLEFONTE NORTHEAST,State Treasurer,,DEM,ERIN MCCLELLAND,318,195,123,0
Centre,2 BELLEFONTE NORTHEAST,State Treasurer,,REP,STACY GARRITY,360,276,84,0
Centre,2 BELLEFONTE NORTHEAST,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,11,1,0
Centre,2 BELLEFONTE NORTHEAST,State Treasurer,,CST,TROY BOWMAN,5,4,1,0
Centre,2 BELLEFONTE NORTHEAST,State Treasurer,,FWD,CHRIS FOSTER,2,1,1,0
Centre,2 BELLEFONTE NORTHEAST,State Treasurer,,,Write-ins,0,0,0,0
Centre,2 BELLEFONTE NORTHEAST,U.S. House,15,DEM,ZACH WOMER,328,204,124,0
Centre,2 BELLEFONTE NORTHEAST,U.S. House,15,REP,GLENN GT THOMPSON,384,291,93,0
Centre,2 BELLEFONTE NORTHEAST,U.S. House,15,,Write-ins,0,0,0,0
Centre,2 BELLEFONTE NORTHEAST,State Senate,25,DEM,WILLIAM MCGILL,341,215,126,0
Centre,2 BELLEFONTE NORTHEAST,State Senate,25,REP,CRIS DUSH,355,270,85,0
Centre,2 BELLEFONTE NORTHEAST,State Senate,25,,Write-ins,1,1,0,0
Centre,2 BELLEFONTE NORTHEAST,State House,171,REP,KERRY A BENNINGHOFF,543,394,149,0
Centre,2 BELLEFONTE NORTHEAST,State House,171,,Write-ins,37,17,20,0
Centre,3 BELLEFONTE SOUTH,President,,DEM,KAMALA D HARRIS,288,179,104,5
Centre,3 BELLEFONTE SOUTH,President,,REP,DONALD J TRUMP,207,177,29,1
Centre,3 BELLEFONTE SOUTH,President,,LIB,CHASE OLIVER,4,3,1,0
Centre,3 BELLEFONTE SOUTH,President,,GRN,JILL STEIN,0,0,0,0
Centre,3 BELLEFONTE SOUTH,President,,,Write-ins,1,1,0,0
Centre,3 BELLEFONTE SOUTH,U.S. Senate,,DEM,ROBERT P CASEY JR,275,171,99,5
Centre,3 BELLEFONTE SOUTH,U.S. Senate,,REP,DAVE MCCORMICK,195,171,24,0
Centre,3 BELLEFONTE SOUTH,U.S. Senate,,LIB,JOHN C THOMAS,17,12,5,0
Centre,3 BELLEFONTE SOUTH,U.S. Senate,,GRN,LEILA HAZOU,7,4,3,0
Centre,3 BELLEFONTE SOUTH,U.S. Senate,,CST,MARTY SELKER,4,2,2,0
Centre,3 BELLEFONTE SOUTH,U.S. Senate,,,Write-ins,0,0,0,0
Centre,3 BELLEFONTE SOUTH,Attorney General,,DEM,EUGENE DEPASQUALE,252,161,87,4
Centre,3 BELLEFONTE SOUTH,Attorney General,,REP,DAVE SUNDAY,211,176,34,1
Centre,3 BELLEFONTE SOUTH,Attorney General,,LIB,ROBERT COWBURN,14,13,1,0
Centre,3 BELLEFONTE SOUTH,Attorney General,,GRN,RICHARD L WEISS,3,3,0,0
Centre,3 BELLEFONTE SOUTH,Attorney General,,CST,JUSTIN L MAGILL,3,1,2,0
Centre,3 BELLEFONTE SOUTH,Attorney General,,FWD,ERIC L SETTLE,8,4,4,0
Centre,3 BELLEFONTE SOUTH,Attorney General,,,Write-ins,0,0,0,0
Centre,3 BELLEFONTE SOUTH,Auditor General,,DEM,MALCOLM KENYATTA,254,160,90,4
Centre,3 BELLEFONTE SOUTH,Auditor General,,REP,TIM DEFOOR,210,176,33,1
Centre,3 BELLEFONTE SOUTH,Auditor General,,LIB,REECE SMITH,17,15,2,0
Centre,3 BELLEFONTE SOUTH,Auditor General,,ASP,ERIC K ANTON,2,2,0,0
Centre,3 BELLEFONTE SOUTH,Auditor General,,CST,BOB GOODRICH,8,5,3,0
Centre,3 BELLEFONTE SOUTH,Auditor General,,,Write-ins,0,0,0,0
Centre,3 BELLEFONTE SOUTH,State Treasurer,,DEM,ERIN MCCLELLAND,251,158,89,4
Centre,3 BELLEFONTE SOUTH,State Treasurer,,REP,STACY GARRITY,213,181,31,1
Centre,3 BELLEFONTE SOUTH,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,10,2,0
Centre,3 BELLEFONTE SOUTH,State Treasurer,,CST,TROY BOWMAN,8,5,3,0
Centre,3 BELLEFONTE SOUTH,State Treasurer,,FWD,CHRIS FOSTER,7,4,3,0
Centre,3 BELLEFONTE SOUTH,State Treasurer,,,Write-ins,1,0,1,0
Centre,3 BELLEFONTE SOUTH,U.S. House,15,DEM,ZACH WOMER,276,173,99,4
Centre,3 BELLEFONTE SOUTH,U.S. House,15,REP,GLENN GT THOMPSON,216,182,33,1
Centre,3 BELLEFONTE SOUTH,U.S. House,15,,Write-ins,3,3,0,0
Centre,3 BELLEFONTE SOUTH,State Senate,25,DEM,WILLIAM MCGILL,269,170,95,4
Centre,3 BELLEFONTE SOUTH,State Senate,25,REP,CRIS DUSH,217,184,32,1
Centre,3 BELLEFONTE SOUTH,State Senate,25,,Write-ins,1,1,0,0
Centre,3 BELLEFONTE SOUTH,State House,171,REP,KERRY A BENNINGHOFF,351,272,76,3
Centre,3 BELLEFONTE SOUTH,State House,171,,Write-ins,48,26,22,0
Centre,4 BELLEFONTE SOUTHEAST,President,,DEM,KAMALA D HARRIS,333,215,118,0
Centre,4 BELLEFONTE SOUTHEAST,President,,REP,DONALD J TRUMP,435,348,86,1
Centre,4 BELLEFONTE SOUTHEAST,President,,LIB,CHASE OLIVER,5,3,2,0
Centre,4 BELLEFONTE SOUTHEAST,President,,GRN,JILL STEIN,4,3,1,0
Centre,4 BELLEFONTE SOUTHEAST,President,,,Write-ins,2,1,1,0
Centre,4 BELLEFONTE SOUTHEAST,U.S. Senate,,DEM,ROBERT P CASEY JR,335,217,118,0
Centre,4 BELLEFONTE SOUTHEAST,U.S. Senate,,REP,DAVE MCCORMICK,421,331,89,1
Centre,4 BELLEFONTE SOUTHEAST,U.S. Senate,,LIB,JOHN C THOMAS,6,5,1,0
Centre,4 BELLEFONTE SOUTHEAST,U.S. Senate,,GRN,LEILA HAZOU,7,6,1,0
Centre,4 BELLEFONTE SOUTHEAST,U.S. Senate,,CST,MARTY SELKER,4,4,0,0
Centre,4 BELLEFONTE SOUTHEAST,U.S. Senate,,,Write-ins,2,2,0,0
Centre,4 BELLEFONTE SOUTHEAST,Attorney General,,DEM,EUGENE DEPASQUALE,308,196,112,0
Centre,4 BELLEFONTE SOUTHEAST,Attorney General,,REP,DAVE SUNDAY,444,353,90,1
Centre,4 BELLEFONTE SOUTHEAST,Attorney General,,LIB,ROBERT COWBURN,8,6,2,0
Centre,4 BELLEFONTE SOUTHEAST,Attorney General,,GRN,RICHARD L WEISS,6,4,2,0
Centre,4 BELLEFONTE SOUTHEAST,Attorney General,,CST,JUSTIN L MAGILL,3,3,0,0
Centre,4 BELLEFONTE SOUTHEAST,Attorney General,,FWD,ERIC L SETTLE,2,2,0,0
Centre,4 BELLEFONTE SOUTHEAST,Attorney General,,,Write-ins,1,1,0,0
Centre,4 BELLEFONTE SOUTHEAST,Auditor General,,DEM,MALCOLM KENYATTA,305,192,113,0
Centre,4 BELLEFONTE SOUTHEAST,Auditor General,,REP,TIM DEFOOR,442,350,91,1
Centre,4 BELLEFONTE SOUTHEAST,Auditor General,,LIB,REECE SMITH,14,12,2,0
Centre,4 BELLEFONTE SOUTHEAST,Auditor General,,ASP,ERIC K ANTON,1,1,0,0
Centre,4 BELLEFONTE SOUTHEAST,Auditor General,,CST,BOB GOODRICH,4,4,0,0
Centre,4 BELLEFONTE SOUTHEAST,Auditor General,,,Write-ins,1,1,0,0
Centre,4 BELLEFONTE SOUTHEAST,State Treasurer,,DEM,ERIN MCCLELLAND,305,194,111,0
Centre,4 BELLEFONTE SOUTHEAST,State Treasurer,,REP,STACY GARRITY,442,349,92,1
Centre,4 BELLEFONTE SOUTHEAST,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,7,2,0
Centre,4 BELLEFONTE SOUTHEAST,State Treasurer,,CST,TROY BOWMAN,8,8,0,0
Centre,4 BELLEFONTE SOUTHEAST,State Treasurer,,FWD,CHRIS FOSTER,3,3,0,0
Centre,4 BELLEFONTE SOUTHEAST,State Treasurer,,,Write-ins,1,1,0,0
Centre,4 BELLEFONTE SOUTHEAST,U.S. House,15,DEM,ZACH WOMER,318,201,117,0
Centre,4 BELLEFONTE SOUTHEAST,U.S. House,15,REP,GLENN GT THOMPSON,451,360,90,1
Centre,4 BELLEFONTE SOUTHEAST,U.S. House,15,,Write-ins,2,2,0,0
Centre,4 BELLEFONTE SOUTHEAST,State Senate,25,DEM,WILLIAM MCGILL,319,205,114,0
Centre,4 BELLEFONTE SOUTHEAST,State Senate,25,REP,CRIS DUSH,441,349,91,1
Centre,4 BELLEFONTE SOUTHEAST,State Senate,25,,Write-ins,2,2,0,0
Centre,4 BELLEFONTE SOUTHEAST,State House,171,REP,KERRY A BENNINGHOFF,596,457,138,1
Centre,4 BELLEFONTE SOUTHEAST,State House,171,,Write-ins,48,28,20,0
Centre,5 BELLEFONTE WEST,President,,DEM,KAMALA D HARRIS,527,316,209,2
Centre,5 BELLEFONTE WEST,President,,REP,DONALD J TRUMP,428,312,114,2
Centre,5 BELLEFONTE WEST,President,,LIB,CHASE OLIVER,8,7,1,0
Centre,5 BELLEFONTE WEST,President,,GRN,JILL STEIN,2,2,0,0
Centre,5 BELLEFONTE WEST,President,,,Write-ins,5,5,0,0
Centre,5 BELLEFONTE WEST,U.S. Senate,,DEM,ROBERT P CASEY JR,523,319,202,2
Centre,5 BELLEFONTE WEST,U.S. Senate,,REP,DAVE MCCORMICK,408,295,111,2
Centre,5 BELLEFONTE WEST,U.S. Senate,,LIB,JOHN C THOMAS,20,17,3,0
Centre,5 BELLEFONTE WEST,U.S. Senate,,GRN,LEILA HAZOU,11,7,4,0
Centre,5 BELLEFONTE WEST,U.S. Senate,,CST,MARTY SELKER,6,4,2,0
Centre,5 BELLEFONTE WEST,U.S. Senate,,,Write-ins,0,0,0,0
Centre,5 BELLEFONTE WEST,Attorney General,,DEM,EUGENE DEPASQUALE,479,293,184,2
Centre,5 BELLEFONTE WEST,Attorney General,,REP,DAVE SUNDAY,435,314,119,2
Centre,5 BELLEFONTE WEST,Attorney General,,LIB,ROBERT COWBURN,19,16,3,0
Centre,5 BELLEFONTE WEST,Attorney General,,GRN,RICHARD L WEISS,15,11,4,0
Centre,5 BELLEFONTE WEST,Attorney General,,CST,JUSTIN L MAGILL,1,1,0,0
Centre,5 BELLEFONTE WEST,Attorney General,,FWD,ERIC L SETTLE,9,3,6,0
Centre,5 BELLEFONTE WEST,Attorney General,,,Write-ins,1,1,0,0
Centre,5 BELLEFONTE WEST,Auditor General,,DEM,MALCOLM KENYATTA,488,296,189,3
Centre,5 BELLEFONTE WEST,Auditor General,,REP,TIM DEFOOR,428,312,115,1
Centre,5 BELLEFONTE WEST,Auditor General,,LIB,REECE SMITH,21,17,4,0
Centre,5 BELLEFONTE WEST,Auditor General,,ASP,ERIC K ANTON,5,1,4,0
Centre,5 BELLEFONTE WEST,Auditor General,,CST,BOB GOODRICH,10,7,3,0
Centre,5 BELLEFONTE WEST,Auditor General,,,Write-ins,1,1,0,0
Centre,5 BELLEFONTE WEST,State Treasurer,,DEM,ERIN MCCLELLAND,488,290,196,2
Centre,5 BELLEFONTE WEST,State Treasurer,,REP,STACY GARRITY,431,318,111,2
Centre,5 BELLEFONTE WEST,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,13,2,0
Centre,5 BELLEFONTE WEST,State Treasurer,,CST,TROY BOWMAN,6,5,1,0
Centre,5 BELLEFONTE WEST,State Treasurer,,FWD,CHRIS FOSTER,12,6,6,0
Centre,5 BELLEFONTE WEST,State Treasurer,,,Write-ins,1,1,0,0
Centre,5 BELLEFONTE WEST,U.S. House,15,DEM,ZACH WOMER,516,318,195,3
Centre,5 BELLEFONTE WEST,U.S. House,15,REP,GLENN GT THOMPSON,440,317,122,1
Centre,5 BELLEFONTE WEST,U.S. House,15,,Write-ins,1,1,0,0
Centre,5 BELLEFONTE WEST,State Senate,25,DEM,WILLIAM MCGILL,509,308,198,3
Centre,5 BELLEFONTE WEST,State Senate,25,REP,CRIS DUSH,434,317,116,1
Centre,5 BELLEFONTE WEST,State Senate,25,,Write-ins,3,3,0,0
Centre,5 BELLEFONTE WEST,State House,171,REP,KERRY A BENNINGHOFF,675,474,197,4
Centre,5 BELLEFONTE WEST,State House,171,,Write-ins,82,55,27,0
Centre,6 CENTRE HALL BOROUGH,President,,DEM,KAMALA D HARRIS,257,165,92,0
Centre,6 CENTRE HALL BOROUGH,President,,REP,DONALD J TRUMP,516,448,66,2
Centre,6 CENTRE HALL BOROUGH,President,,LIB,CHASE OLIVER,3,1,2,0
Centre,6 CENTRE HALL BOROUGH,President,,GRN,JILL STEIN,2,2,0,0
Centre,6 CENTRE HALL BOROUGH,President,,,Write-ins,2,0,2,0
Centre,6 CENTRE HALL BOROUGH,U.S. Senate,,DEM,ROBERT P CASEY JR,273,182,91,0
Centre,6 CENTRE HALL BOROUGH,U.S. Senate,,REP,DAVE MCCORMICK,493,422,69,2
Centre,6 CENTRE HALL BOROUGH,U.S. Senate,,LIB,JOHN C THOMAS,11,10,1,0
Centre,6 CENTRE HALL BOROUGH,U.S. Senate,,GRN,LEILA HAZOU,3,3,0,0
Centre,6 CENTRE HALL BOROUGH,U.S. Senate,,CST,MARTY SELKER,1,1,0,0
Centre,6 CENTRE HALL BOROUGH,U.S. Senate,,,Write-ins,0,0,0,0
Centre,6 CENTRE HALL BOROUGH,Attorney General,,DEM,EUGENE DEPASQUALE,237,157,80,0
Centre,6 CENTRE HALL BOROUGH,Attorney General,,REP,DAVE SUNDAY,520,440,78,2
Centre,6 CENTRE HALL BOROUGH,Attorney General,,LIB,ROBERT COWBURN,7,7,0,0
Centre,6 CENTRE HALL BOROUGH,Attorney General,,GRN,RICHARD L WEISS,4,3,1,0
Centre,6 CENTRE HALL BOROUGH,Attorney General,,CST,JUSTIN L MAGILL,3,3,0,0
Centre,6 CENTRE HALL BOROUGH,Attorney General,,FWD,ERIC L SETTLE,5,3,2,0
Centre,6 CENTRE HALL BOROUGH,Attorney General,,,Write-ins,0,0,0,0
Centre,6 CENTRE HALL BOROUGH,Auditor General,,DEM,MALCOLM KENYATTA,246,161,85,0
Centre,6 CENTRE HALL BOROUGH,Auditor General,,REP,TIM DEFOOR,510,434,74,2
Centre,6 CENTRE HALL BOROUGH,Auditor General,,LIB,REECE SMITH,9,8,1,0
Centre,6 CENTRE HALL BOROUGH,Auditor General,,ASP,ERIC K ANTON,1,1,0,0
Centre,6 CENTRE HALL BOROUGH,Auditor General,,CST,BOB GOODRICH,5,5,0,0
Centre,6 CENTRE HALL BOROUGH,Auditor General,,,Write-ins,0,0,0,0
Centre,6 CENTRE HALL BOROUGH,State Treasurer,,DEM,ERIN MCCLELLAND,245,161,84,0
Centre,6 CENTRE HALL BOROUGH,State Treasurer,,REP,STACY GARRITY,509,433,74,2
Centre,6 CENTRE HALL BOROUGH,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,6,1,0
Centre,6 CENTRE HALL BOROUGH,State Treasurer,,CST,TROY BOWMAN,8,8,0,0
Centre,6 CENTRE HALL BOROUGH,State Treasurer,,FWD,CHRIS FOSTER,4,3,1,0
Centre,6 CENTRE HALL BOROUGH,State Treasurer,,,Write-ins,0,0,0,0
Centre,6 CENTRE HALL BOROUGH,U.S. House,15,DEM,ZACH WOMER,248,167,81,0
Centre,6 CENTRE HALL BOROUGH,U.S. House,15,REP,GLENN GT THOMPSON,528,446,80,2
Centre,6 CENTRE HALL BOROUGH,U.S. House,15,,Write-ins,0,0,0,0
Centre,6 CENTRE HALL BOROUGH,State Senate,25,DEM,WILLIAM MCGILL,267,178,89,0
Centre,6 CENTRE HALL BOROUGH,State Senate,25,REP,CRIS DUSH,502,429,71,2
Centre,6 CENTRE HALL BOROUGH,State Senate,25,,Write-ins,0,0,0,0
Centre,6 CENTRE HALL BOROUGH,State House,171,REP,KERRY A BENNINGHOFF,664,550,112,2
Centre,6 CENTRE HALL BOROUGH,State House,171,,Write-ins,22,15,7,0
Centre,7 HOWARD BOROUGH,President,,DEM,KAMALA D HARRIS,134,100,34,0
Centre,7 HOWARD BOROUGH,President,,REP,DONALD J TRUMP,281,260,21,0
Centre,7 HOWARD BOROUGH,President,,LIB,CHASE OLIVER,5,5,0,0
Centre,7 HOWARD BOROUGH,President,,GRN,JILL STEIN,0,0,0,0
Centre,7 HOWARD BOROUGH,President,,,Write-ins,0,0,0,0
Centre,7 HOWARD BOROUGH,U.S. Senate,,DEM,ROBERT P CASEY JR,142,108,34,0
Centre,7 HOWARD BOROUGH,U.S. Senate,,REP,DAVE MCCORMICK,263,242,21,0
Centre,7 HOWARD BOROUGH,U.S. Senate,,LIB,JOHN C THOMAS,5,5,0,0
Centre,7 HOWARD BOROUGH,U.S. Senate,,GRN,LEILA HAZOU,2,2,0,0
Centre,7 HOWARD BOROUGH,U.S. Senate,,CST,MARTY SELKER,4,4,0,0
Centre,7 HOWARD BOROUGH,U.S. Senate,,,Write-ins,0,0,0,0
Centre,7 HOWARD BOROUGH,Attorney General,,DEM,EUGENE DEPASQUALE,113,82,31,0
Centre,7 HOWARD BOROUGH,Attorney General,,REP,DAVE SUNDAY,287,264,23,0
Centre,7 HOWARD BOROUGH,Attorney General,,LIB,ROBERT COWBURN,8,7,1,0
Centre,7 HOWARD BOROUGH,Attorney General,,GRN,RICHARD L WEISS,4,4,0,0
Centre,7 HOWARD BOROUGH,Attorney General,,CST,JUSTIN L MAGILL,3,3,0,0
Centre,7 HOWARD BOROUGH,Attorney General,,FWD,ERIC L SETTLE,2,2,0,0
Centre,7 HOWARD BOROUGH,Attorney General,,,Write-ins,0,0,0,0
Centre,7 HOWARD BOROUGH,Auditor General,,DEM,MALCOLM KENYATTA,124,92,32,0
Centre,7 HOWARD BOROUGH,Auditor General,,REP,TIM DEFOOR,279,257,22,0
Centre,7 HOWARD BOROUGH,Auditor General,,LIB,REECE SMITH,5,4,1,0
Centre,7 HOWARD BOROUGH,Auditor General,,ASP,ERIC K ANTON,1,1,0,0
Centre,7 HOWARD BOROUGH,Auditor General,,CST,BOB GOODRICH,6,6,0,0
Centre,7 HOWARD BOROUGH,Auditor General,,,Write-ins,0,0,0,0
Centre,7 HOWARD BOROUGH,State Treasurer,,DEM,ERIN MCCLELLAND,125,92,33,0
Centre,7 HOWARD BOROUGH,State Treasurer,,REP,STACY GARRITY,282,260,22,0
Centre,7 HOWARD BOROUGH,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,5,0,0
Centre,7 HOWARD BOROUGH,State Treasurer,,CST,TROY BOWMAN,1,1,0,0
Centre,7 HOWARD BOROUGH,State Treasurer,,FWD,CHRIS FOSTER,3,3,0,0
Centre,7 HOWARD BOROUGH,State Treasurer,,,Write-ins,0,0,0,0
Centre,7 HOWARD BOROUGH,U.S. House,15,DEM,ZACH WOMER,117,83,34,0
Centre,7 HOWARD BOROUGH,U.S. House,15,REP,GLENN GT THOMPSON,298,277,21,0
Centre,7 HOWARD BOROUGH,U.S. House,15,,Write-ins,0,0,0,0
Centre,7 HOWARD BOROUGH,State Senate,25,DEM,WILLIAM MCGILL,130,97,33,0
Centre,7 HOWARD BOROUGH,State Senate,25,REP,CRIS DUSH,281,261,20,0
Centre,7 HOWARD BOROUGH,State Senate,25,,Write-ins,0,0,0,0
Centre,7 HOWARD BOROUGH,State House,82,DEM,PAUL TAKAC,160,126,34,0
Centre,7 HOWARD BOROUGH,State House,82,REP,THERESE HOLLEN,258,237,21,0
Centre,7 HOWARD BOROUGH,State House,82,,Write-ins,0,0,0,0
Centre,8 MILESBURG BOROUGH,President,,DEM,KAMALA D HARRIS,175,120,55,0
Centre,8 MILESBURG BOROUGH,President,,REP,DONALD J TRUMP,434,365,69,0
Centre,8 MILESBURG BOROUGH,President,,LIB,CHASE OLIVER,6,4,2,0
Centre,8 MILESBURG BOROUGH,President,,GRN,JILL STEIN,2,1,1,0
Centre,8 MILESBURG BOROUGH,President,,,Write-ins,0,0,0,0
Centre,8 MILESBURG BOROUGH,U.S. Senate,,DEM,ROBERT P CASEY JR,183,125,58,0
Centre,8 MILESBURG BOROUGH,U.S. Senate,,REP,DAVE MCCORMICK,412,346,66,0
Centre,8 MILESBURG BOROUGH,U.S. Senate,,LIB,JOHN C THOMAS,9,7,2,0
Centre,8 MILESBURG BOROUGH,U.S. Senate,,GRN,LEILA HAZOU,5,4,1,0
Centre,8 MILESBURG BOROUGH,U.S. Senate,,CST,MARTY SELKER,0,0,0,0
Centre,8 MILESBURG BOROUGH,U.S. Senate,,,Write-ins,0,0,0,0
Centre,8 MILESBURG BOROUGH,Attorney General,,DEM,EUGENE DEPASQUALE,157,103,54,0
Centre,8 MILESBURG BOROUGH,Attorney General,,REP,DAVE SUNDAY,429,359,70,0
Centre,8 MILESBURG BOROUGH,Attorney General,,LIB,ROBERT COWBURN,9,7,2,0
Centre,8 MILESBURG BOROUGH,Attorney General,,GRN,RICHARD L WEISS,5,5,0,0
Centre,8 MILESBURG BOROUGH,Attorney General,,CST,JUSTIN L MAGILL,2,2,0,0
Centre,8 MILESBURG BOROUGH,Attorney General,,FWD,ERIC L SETTLE,3,3,0,0
Centre,8 MILESBURG BOROUGH,Attorney General,,,Write-ins,0,0,0,0
Centre,8 MILESBURG BOROUGH,Auditor General,,DEM,MALCOLM KENYATTA,169,116,53,0
Centre,8 MILESBURG BOROUGH,Auditor General,,REP,TIM DEFOOR,419,350,69,0
Centre,8 MILESBURG BOROUGH,Auditor General,,LIB,REECE SMITH,8,7,1,0
Centre,8 MILESBURG BOROUGH,Auditor General,,ASP,ERIC K ANTON,1,0,1,0
