county,precinct,office,district,party,candidate,votes,election_day,mail-in,provisional
Pike,LEHMAN TWP #2,Auditor General,,LIB,Reece Smith,53,37,14,2
Pike,MATAMORAS BORO,Auditor General,,LIB,Reece Smith,24,19,5,0
Pike,MILFORD BORO,Auditor General,,LIB,Reece Smith,11,10,1,0
Pike,MILFORD TWP,Auditor General,,LIB,Reece Smith,22,17,4,1
Pike,PALMYRA TWP,Auditor General,,LIB,Reece Smith,31,24,7,0
Pike,PORTER TWP,Auditor General,,LIB,Reece Smith,4,2,2,0
Pike,SHOHOLA TWP,Auditor General,,LIB,Reece Smith,29,26,3,0
Pike,WESTFALL TWP,Auditor General,,LIB,Reece Smith,31,21,10,0
Pike,BLOOMING GROVE TWP,Auditor General,,ASP,Eric K. Anton,12,8,4,0
Pike,DELAWARE TWP #1,Auditor General,,ASP,Eric K. Anton,4,4,0,0
Pike,DELAWARE TWP #2,Auditor General,,ASP,Eric K. Anton,10,9,1,0
Pike,DINGMAN TWP #1,Auditor General,,ASP,Eric K. Anton,13,10,3,0
Pike,DINGMAN TWP #2,Auditor General,,ASP,Eric K. Anton,11,8,2,1
Pike,GREENE TWP,Auditor General,,ASP,Eric K. Anton,4,3,1,0
Pike,LACKAWAXEN TWP #1,Auditor General,,ASP,Eric K. Anton,5,4,0,1
Pike,LACKAWAXEN TWP #2,Auditor General,,ASP,Eric K. Anton,10,9,1,0
Pike,LEHMAN TWP #1,Auditor General,,ASP,Eric K. Anton,8,5,3,0
Pike,LEHMAN TWP #2,Auditor General,,ASP,Eric K. Anton,10,10,0,0
Pike,MATAMORAS BORO,Auditor General,,ASP,Eric K. Anton,4,4,0,0
Pike,MILFORD BORO,Auditor General,,ASP,Eric K. Anton,3,0,3,0
Pike,MILFORD TWP,Auditor General,,ASP,Eric K. Anton,1,0,1,0
Pike,PALMYRA TWP,Auditor General,,ASP,Eric K. Anton,6,5,1,0
Pike,PORTER TWP,Auditor General,,ASP,Eric K. Anton,0,0,0,0
Pike,SHOHOLA TWP,Auditor General,,ASP,Eric K. Anton,4,3,1,0
Pike,WESTFALL TWP,Auditor General,,ASP,Eric K. Anton,7,3,4,0
Pike,BLOOMING GROVE TWP,Auditor General,,CST,Bob Goodrich,33,24,8,1
Pike,DELAWARE TWP #1,Auditor General,,CST,Bob Goodrich,24,21,3,0
Pike,DELAWARE TWP #2,Auditor General,,CST,Bob Goodrich,32,23,8,1
Pike,DINGMAN TWP #1,Auditor General,,CST,Bob Goodrich,30,21,8,1
Pike,DINGMAN TWP #2,Auditor General,,CST,Bob Goodrich,37,20,16,1
Pike,GREENE TWP,Auditor General,,CST,Bob Goodrich,26,17,9,0
Pike,LACKAWAXEN TWP #1,Auditor General,,CST,Bob Goodrich,12,10,2,0
Pike,LACKAWAXEN TWP #2,Auditor General,,CST,Bob Goodrich,21,13,8,0
Pike,LEHMAN TWP #1,Auditor General,,CST,Bob Goodrich,25,14,10,1
Pike,LEHMAN TWP #2,Auditor General,,CST,Bob Goodrich,26,19,7,0
Pike,MATAMORAS BORO,Auditor General,,CST,Bob Goodrich,18,14,4,0
Pike,MILFORD BORO,Auditor General,,CST,Bob Goodrich,9,7,2,0
Pike,MILFORD TWP,Auditor General,,CST,Bob Goodrich,12,10,2,0
Pike,PALMYRA TWP,Auditor General,,CST,Bob Goodrich,26,16,9,1
Pike,PORTER TWP,Auditor General,,CST,Bob Goodrich,5,4,1,0
Pike,SHOHOLA TWP,Auditor General,,CST,Bob Goodrich,21,16,5,0
Pike,WESTFALL TWP,Auditor General,,CST,Bob Goodrich,11,8,3,0
Pike,BLOOMING GROVE TWP,Auditor General,,,Write-In,4,2,2,0
Pike,DELAWARE TWP #1,Auditor General,,,Write-In,3,3,0,0
Pike,DELAWARE TWP #2,Auditor General,,,Write-In,1,1,0,0
Pike,DINGMAN TWP #1,Auditor General,,,Write-In,5,5,0,0
Pike,DINGMAN TWP #2,Auditor General,,,Write-In,3,1,1,1
Pike,GREENE TWP,Auditor General,,,Write-In,5,3,2,0
Pike,LACKAWAXEN TWP #1,Auditor General,,,Write-In,3,2,1,0
Pike,LACKAWAXEN TWP #2,Auditor General,,,Write-In,2,0,2,0
Pike,LEHMAN TWP #1,Auditor General,,,Write-In,2,2,0,0
Pike,LEHMAN TWP #2,Auditor General,,,Write-In,1,1,0,0
Pike,MATAMORAS BORO,Auditor General,,,Write-In,2,2,0,0
Pike,MILFORD BORO,Auditor General,,,Write-In,0,0,0,0
Pike,MILFORD TWP,Auditor General,,,Write-In,3,1,2,0
Pike,PALMYRA TWP,Auditor General,,,Write-In,1,0,1,0
Pike,PORTER TWP,Auditor General,,,Write-In,0,0,0,0
Pike,SHOHOLA TWP,Auditor General,,,Write-In,2,1,1,0
Pike,WESTFALL TWP,Auditor General,,,Write-In,4,1,3,0
Pike,BLOOMING GROVE TWP,State Treasurer,,DEM,Erin McClelland,1124,413,708,3
Pike,DELAWARE TWP #1,State Treasurer,,DEM,Erin McClelland,651,330,318,3
Pike,DELAWARE TWP #2,State Treasurer,,DEM,Erin McClelland,606,283,318,5
Pike,DINGMAN TWP #1,State Treasurer,,DEM,Erin McClelland,1210,422,776,12
Pike,DINGMAN TWP #2,State Treasurer,,DEM,Erin McClelland,1174,476,688,10
Pike,GREENE TWP,State Treasurer,,DEM,Erin McClelland,606,299,299,8
Pike,LACKAWAXEN TWP #1,State Treasurer,,DEM,Erin McClelland,517,266,246,5
Pike,LACKAWAXEN TWP #2,State Treasurer,,DEM,Erin McClelland,420,182,232,6
Pike,LEHMAN TWP #1,State Treasurer,,DEM,Erin McClelland,1246,603,626,17
Pike,LEHMAN TWP #2,State Treasurer,,DEM,Erin McClelland,1501,770,703,28
Pike,MATAMORAS BORO,State Treasurer,,DEM,Erin McClelland,426,276,148,2
Pike,MILFORD BORO,State Treasurer,,DEM,Erin McClelland,306,155,151,0
Pike,MILFORD TWP,State Treasurer,,DEM,Erin McClelland,358,163,188,7
Pike,PALMYRA TWP,State Treasurer,,DEM,Erin McClelland,722,271,448,3
Pike,PORTER TWP,State Treasurer,,DEM,Erin McClelland,96,52,44,0
Pike,SHOHOLA TWP,State Treasurer,,DEM,Erin McClelland,553,244,304,5
Pike,WESTFALL TWP,State Treasurer,,DEM,Erin McClelland,632,243,386,3
Pike,BLOOMING GROVE TWP,State Treasurer,,REP,Stacy Garrity,1968,1112,837,19
Pike,DELAWARE TWP #1,State Treasurer,,REP,Stacy Garrity,1373,962,396,15
Pike,DELAWARE TWP #2,State Treasurer,,REP,Stacy Garrity,1399,974,414,11
Pike,DINGMAN TWP #1,State Treasurer,,REP,Stacy Garrity,2447,1283,1146,18
Pike,DINGMAN TWP #2,State Treasurer,,REP,Stacy Garrity,2335,1398,915,22
Pike,GREENE TWP,State Treasurer,,REP,Stacy Garrity,1380,965,387,28
Pike,LACKAWAXEN TWP #1,State Treasurer,,REP,Stacy Garrity,1253,862,376,15
Pike,LACKAWAXEN TWP #2,State Treasurer,,REP,Stacy Garrity,1075,716,347,12
Pike,LEHMAN TWP #1,State Treasurer,,REP,Stacy Garrity,1139,693,437,9
Pike,LEHMAN TWP #2,State Treasurer,,REP,Stacy Garrity,1064,682,365,17
Pike,MATAMORAS BORO,State Treasurer,,REP,Stacy Garrity,727,555,166,6
Pike,MILFORD BORO,State Treasurer,,REP,Stacy Garrity,318,187,127,4
Pike,MILFORD TWP,State Treasurer,,REP,Stacy Garrity,577,392,172,13
Pike,PALMYRA TWP,State Treasurer,,REP,Stacy Garrity,1528,876,645,7
Pike,PORTER TWP,State Treasurer,,REP,Stacy Garrity,185,112,72,1
Pike,SHOHOLA TWP,State Treasurer,,REP,Stacy Garrity,1041,639,393,9
Pike,WESTFALL TWP,State Treasurer,,REP,Stacy Garrity,1251,705,530,16
Pike,BLOOMING GROVE TWP,State Treasurer,,LIB,Nickolas Ciesielski,46,33,12,1
Pike,DELAWARE TWP #1,State Treasurer,,LIB,Nickolas Ciesielski,29,20,9,0
Pike,DELAWARE TWP #2,State Treasurer,,LIB,Nickolas Ciesielski,31,22,7,2
Pike,DINGMAN TWP #1,State Treasurer,,LIB,Nickolas Ciesielski,58,46,12,0
Pike,DINGMAN TWP #2,State Treasurer,,LIB,Nickolas Ciesielski,50,37,13,0
Pike,GREENE TWP,State Treasurer,,LIB,Nickolas Ciesielski,26,19,7,0
Pike,LACKAWAXEN TWP #1,State Treasurer,,LIB,Nickolas Ciesielski,18,15,2,1
Pike,LACKAWAXEN TWP #2,State Treasurer,,LIB,Nickolas Ciesielski,27,17,8,2
Pike,LEHMAN TWP #1,State Treasurer,,LIB,Nickolas Ciesielski,35,26,8,1
Pike,LEHMAN TWP #2,State Treasurer,,LIB,Nickolas Ciesielski,42,26,14,2
Pike,MATAMORAS BORO,State Treasurer,,LIB,Nickolas Ciesielski,19,15,4,0
Pike,MILFORD BORO,State Treasurer,,LIB,Nickolas Ciesielski,7,6,1,0
Pike,MILFORD TWP,State Treasurer,,LIB,Nickolas Ciesielski,14,10,3,1
Pike,PALMYRA TWP,State Treasurer,,LIB,Nickolas Ciesielski,23,13,9,1
Pike,PORTER TWP,State Treasurer,,LIB,Nickolas Ciesielski,3,2,1,0
Pike,SHOHOLA TWP,State Treasurer,,LIB,Nickolas Ciesielski,28,24,4,0
Pike,WESTFALL TWP,State Treasurer,,LIB,Nickolas Ciesielski,26,19,7,0
Pike,BLOOMING GROVE TWP,State Treasurer,,CST,Troy Bowman,23,16,7,0
Pike,DELAWARE TWP #1,State Treasurer,,CST,Troy Bowman,12,9,3,0
Pike,DELAWARE TWP #2,State Treasurer,,CST,Troy Bowman,14,11,3,0
Pike,DINGMAN TWP #1,State Treasurer,,CST,Troy Bowman,21,14,7,0
Pike,DINGMAN TWP #2,State Treasurer,,CST,Troy Bowman,22,12,10,0
Pike,GREENE TWP,State Treasurer,,CST,Troy Bowman,18,12,6,0
Pike,LACKAWAXEN TWP #1,State Treasurer,,CST,Troy Bowman,10,7,3,0
Pike,LACKAWAXEN TWP #2,State Treasurer,,CST,Troy Bowman,15,9,6,0
Pike,LEHMAN TWP #1,State Treasurer,,CST,Troy Bowman,22,14,7,1
Pike,LEHMAN TWP #2,State Treasurer,,CST,Troy Bowman,25,12,12,1
Pike,MATAMORAS BORO,State Treasurer,,CST,Troy Bowman,10,6,4,0
Pike,MILFORD BORO,State Treasurer,,CST,Troy Bowman,7,4,3,0
Pike,MILFORD TWP,State Treasurer,,CST,Troy Bowman,8,7,1,0
Pike,PALMYRA TWP,State Treasurer,,CST,Troy Bowman,17,12,4,1
Pike,PORTER TWP,State Treasurer,,CST,Troy Bowman,3,3,0,0
Pike,SHOHOLA TWP,State Treasurer,,CST,Troy Bowman,13,5,8,0
Pike,WESTFALL TWP,State Treasurer,,CST,Troy Bowman,11,6,5,0
Pike,BLOOMING GROVE TWP,State Treasurer,,FWD,Chris Foster,13,7,6,0
Pike,DELAWARE TWP #1,State Treasurer,,FWD,Chris Foster,8,8,0,0
Pike,DELAWARE TWP #2,State Treasurer,,FWD,Chris Foster,11,7,4,0
Pike,DINGMAN TWP #1,State Treasurer,,FWD,Chris Foster,15,10,5,0
Pike,DINGMAN TWP #2,State Treasurer,,FWD,Chris Foster,12,7,5,0
Pike,GREENE TWP,State Treasurer,,FWD,Chris Foster,11,7,4,0
Pike,LACKAWAXEN TWP #1,State Treasurer,,FWD,Chris Foster,3,0,3,0
Pike,LACKAWAXEN TWP #2,State Treasurer,,FWD,Chris Foster,1,1,0,0
Pike,LEHMAN TWP #1,State Treasurer,,FWD,Chris Foster,9,5,4,0
Pike,LEHMAN TWP #2,State Treasurer,,FWD,Chris Foster,6,5,1,0
Pike,MATAMORAS BORO,State Treasurer,,FWD,Chris Foster,6,6,0,0
Pike,MILFORD BORO,State Treasurer,,FWD,Chris Foster,2,1,1,0
Pike,MILFORD TWP,State Treasurer,,FWD,Chris Foster,2,2,0,0
Pike,PALMYRA TWP,State Treasurer,,FWD,Chris Foster,8,7,1,0
Pike,PORTER TWP,State Treasurer,,FWD,Chris Foster,1,0,1,0
Pike,SHOHOLA TWP,State Treasurer,,FWD,Chris Foster,8,4,3,1
Pike,WESTFALL TWP,State Treasurer,,FWD,Chris Foster,8,3,5,0
Pike,BLOOMING GROVE TWP,State Treasurer,,,Write-In,3,1,2,0
Pike,DELAWARE TWP #1,State Treasurer,,,Write-In,5,4,1,0
Pike,DELAWARE TWP #2,State Treasurer,,,Write-In,1,0,1,0
Pike,DINGMAN TWP #1,State Treasurer,,,Write-In,7,7,0,0
Pike,DINGMAN TWP #2,State Treasurer,,,Write-In,2,1,0,1
Pike,GREENE TWP,State Treasurer,,,Write-In,7,5,2,0
Pike,LACKAWAXEN TWP #1,State Treasurer,,,Write-In,1,1,0,0
Pike,LACKAWAXEN TWP #2,State Treasurer,,,Write-In,4,2,2,0
Pike,LEHMAN TWP #1,State Treasurer,,,Write-In,2,1,1,0
Pike,LEHMAN TWP #2,State Treasurer,,,Write-In,1,0,1,0
Pike,MATAMORAS BORO,State Treasurer,,,Write-In,2,2,0,0
Pike,MILFORD BORO,State Treasurer,,,Write-In,0,0,0,0
Pike,MILFORD TWP,State Treasurer,,,Write-In,2,1,1,0
Pike,PALMYRA TWP,State Treasurer,,,Write-In,2,1,1,0
Pike,PORTER TWP,State Treasurer,,,Write-In,0,0,0,0
Pike,SHOHOLA TWP,State Treasurer,,,Write-In,0,0,0,0
Pike,WESTFALL TWP,State Treasurer,,,Write-In,5,1,4,0
Pike,BLOOMING GROVE TWP,U.S. House,8,DEM,Matt Cartwright,1287,491,791,5
Pike,DELAWARE TWP #1,U.S. House,8,DEM,Matt Cartwright,727,372,350,5
Pike,DELAWARE TWP #2,U.S. House,8,DEM,Matt Cartwright,702,335,359,8
Pike,DINGMAN TWP #1,U.S. House,8,DEM,Matt Cartwright,1386,522,851,13
Pike,DINGMAN TWP #2,U.S. House,8,DEM,Matt Cartwright,1308,554,744,10
Pike,GREENE TWP,U.S. House,8,DEM,Matt Cartwright,708,360,339,9
Pike,LACKAWAXEN TWP #1,U.S. House,8,DEM,Matt Cartwright,607,323,278,6
Pike,LACKAWAXEN TWP #2,U.S. House,8,DEM,Matt Cartwright,522,244,271,7
Pike,LEHMAN TWP #1,U.S. House,8,DEM,Matt Cartwright,1350,658,675,17
Pike,LEHMAN TWP #2,U.S. House,8,DEM,Matt Cartwright,1636,849,758,29
Pike,MATAMORAS BORO,U.S. House,8,DEM,Matt Cartwright,477,318,157,2
Pike,MILFORD BORO,U.S. House,8,DEM,Matt Cartwright,346,178,168,0
Pike,MILFORD TWP,U.S. House,8,DEM,Matt Cartwright,411,197,206,8
Pike,PALMYRA TWP,U.S. House,8,DEM,Matt Cartwright,851,331,516,4
Pike,PORTER TWP,U.S. House,8,DEM,Matt Cartwright,102,55,47,0
Pike,SHOHOLA TWP,U.S. House,8,DEM,Matt Cartwright,651,295,351,5
Pike,WESTFALL TWP,U.S. House,8,DEM,Matt Cartwright,702,279,419,4
Pike,BLOOMING GROVE TWP,U.S. House,8,REP,Rob Bresnahan Jr.,1936,1109,807,20
Pike,DELAWARE TWP #1,U.S. House,8,REP,Rob Bresnahan Jr.,1353,958,382,13
Pike,DELAWARE TWP #2,U.S. House,8,REP,Rob Bresnahan Jr.,1380,972,398,10
Pike,DINGMAN TWP #1,U.S. House,8,REP,Rob Bresnahan Jr.,2407,1280,1111,16
Pike,DINGMAN TWP #2,U.S. House,8,REP,Rob Bresnahan Jr.,2310,1389,898,23
Pike,GREENE TWP,U.S. House,8,REP,Rob Bresnahan Jr.,1372,966,378,28
Pike,LACKAWAXEN TWP #1,U.S. House,8,REP,Rob Bresnahan Jr.,1224,847,364,13
Pike,LACKAWAXEN TWP #2,U.S. House,8,REP,Rob Bresnahan Jr.,1052,709,330,13
Pike,LEHMAN TWP #1,U.S. House,8,REP,Rob Bresnahan Jr.,1130,699,421,10
Pike,LEHMAN TWP #2,U.S. House,8,REP,Rob Bresnahan Jr.,1037,662,356,19
Pike,MATAMORAS BORO,U.S. House,8,REP,Rob Bresnahan Jr.,724,548,170,6
Pike,MILFORD BORO,U.S. House,8,REP,Rob Bresnahan Jr.,308,182,122,4
Pike,MILFORD TWP,U.S. House,8,REP,Rob Bresnahan Jr.,566,385,169,12
Pike,PALMYRA TWP,U.S. House,8,REP,Rob Bresnahan Jr.,1487,869,610,8
Pike,PORTER TWP,U.S. House,8,REP,Rob Bresnahan Jr.,187,115,71,1
Pike,SHOHOLA TWP,U.S. House,8,REP,Rob Bresnahan Jr.,1023,635,377,11
Pike,WESTFALL TWP,U.S. House,8,REP,Rob Bresnahan Jr.,1231,694,522,15
Pike,BLOOMING GROVE TWP,U.S. House,8,,Write-In,6,2,4,0
Pike,DELAWARE TWP #1,U.S. House,8,,Write-In,8,4,4,0
Pike,DELAWARE TWP #2,U.S. House,8,,Write-In,3,2,1,0
Pike,DINGMAN TWP #1,U.S. House,8,,Write-In,6,3,3,0
Pike,DINGMAN TWP #2,U.S. House,8,,Write-In,8,4,4,0
Pike,GREENE TWP,U.S. House,8,,Write-In,2,2,0,0
Pike,LACKAWAXEN TWP #1,U.S. House,8,,Write-In,4,3,0,1
Pike,LACKAWAXEN TWP #2,U.S. House,8,,Write-In,3,0,3,0
Pike,LEHMAN TWP #1,U.S. House,8,,Write-In,11,6,4,1
Pike,LEHMAN TWP #2,U.S. House,8,,Write-In,6,5,1,0
Pike,MATAMORAS BORO,U.S. House,8,,Write-In,4,3,1,0
Pike,MILFORD BORO,U.S. House,8,,Write-In,0,0,0,0
Pike,MILFORD TWP,U.S. House,8,,Write-In,3,2,1,0
Pike,PALMYRA TWP,U.S. House,8,,Write-In,3,2,1,0
Pike,PORTER TWP,U.S. House,8,,Write-In,0,0,0,0
Pike,SHOHOLA TWP,U.S. House,8,,Write-In,1,0,1,0
Pike,WESTFALL TWP,U.S. House,8,,Write-In,5,1,4,0
Pike,BLOOMING GROVE TWP,General Assembly,139,DEM,Robin Schooley Skibber,1232,482,745,5
Pike,DINGMAN TWP #1,General Assembly,139,DEM,Robin Schooley Skibber,1264,464,789,11
Pike,DINGMAN TWP #2,General Assembly,139,DEM,Robin Schooley Skibber,1229,500,718,11
Pike,GREENE TWP,General Assembly,139,DEM,Robin Schooley Skibber,643,330,305,8
Pike,LACKAWAXEN TWP #1,General Assembly,139,DEM,Robin Schooley Skibber,569,299,265,5
Pike,LACKAWAXEN TWP #2,General Assembly,139,DEM,Robin Schooley Skibber,466,213,246,7
Pike,MATAMORAS BORO,General Assembly,139,DEM,Robin Schooley Skibber,429,279,148,2
Pike,MILFORD BORO,General Assembly,139,DEM,Robin Schooley Skibber,320,165,155,0
Pike,MILFORD TWP,General Assembly,139,DEM,Robin Schooley Skibber,368,167,196,5
Pike,PALMYRA TWP,General Assembly,139,DEM,Robin Schooley Skibber,785,305,476,4
Pike,SHOHOLA TWP,General Assembly,139,DEM,Robin Schooley Skibber,558,243,310,5
Pike,WESTFALL TWP,General Assembly,139,DEM,Robin Schooley Skibber,648,244,401,3
Pike,BLOOMING GROVE TWP,General Assembly,139,REP,Jeff Olsommer,1947,1109,822,16
Pike,DINGMAN TWP #1,General Assembly,139,REP,Jeff Olsommer,2505,1332,1154,19
Pike,DINGMAN TWP #2,General Assembly,139,REP,Jeff Olsommer,2367,1441,907,19
Pike,GREENE TWP,General Assembly,139,REP,Jeff Olsommer,1426,994,405,27
Pike,LACKAWAXEN TWP #1,General Assembly,139,REP,Jeff Olsommer,1221,849,359,13
Pike,LACKAWAXEN TWP #2,General Assembly,139,REP,Jeff Olsommer,1081,728,341,12
Pike,MATAMORAS BORO,General Assembly,139,REP,Jeff Olsommer,760,581,173,6
Pike,MILFORD BORO,General Assembly,139,REP,Jeff Olsommer,327,194,130,3
Pike,MILFORD TWP,General Assembly,139,REP,Jeff Olsommer,591,410,169,12
Pike,PALMYRA TWP,General Assembly,139,REP,Jeff Olsommer,1535,891,636,8
Pike,SHOHOLA TWP,General Assembly,139,REP,Jeff Olsommer,1098,686,402,10
Pike,WESTFALL TWP,General Assembly,139,REP,Jeff Olsommer,1285,730,539,16
Pike,BLOOMING GROVE TWP,General Assembly,139,,Write-In,7,5,2,0
Pike,DINGMAN TWP #1,General Assembly,139,,Write-In,15,4,11,0
Pike,DINGMAN TWP #2,General Assembly,139,,Write-In,12,5,6,1
Pike,GREENE TWP,General Assembly,139,,Write-In,4,2,1,1
Pike,LACKAWAXEN TWP #1,General Assembly,139,,Write-In,4,2,1,1
Pike,LACKAWAXEN TWP #2,General Assembly,139,,Write-In,2,0,2,0
Pike,MATAMORAS BORO,General Assembly,139,,Write-In,7,5,2,0
Pike,MILFORD BORO,General Assembly,139,,Write-In,1,1,0,0
Pike,MILFORD TWP,General Assembly,139,,Write-In,6,2,4,0
Pike,PALMYRA TWP,General Assembly,139,,Write-In,2,2,0,0
Pike,SHOHOLA TWP,General Assembly,139,,Write-In,2,0,2,0
Pike,WESTFALL TWP,General Assembly,139,,Write-In,5,2,3,0
Pike,DELAWARE TWP #1,General Assembly,189,DEM,Tarah Probst,722,377,340,5
Pike,DELAWARE TWP #2,General Assembly,189,DEM,Tarah Probst,697,335,354,8
Pike,LEHMAN TWP #1,General Assembly,189,DEM,Tarah Probst,1357,660,678,19
Pike,LEHMAN TWP #2,General Assembly,189,DEM,Tarah Probst,1610,834,746,30
Pike,PORTER TWP,General Assembly,189,DEM,Tarah Probst,106,60,46,0
Pike,DELAWARE TWP #1,General Assembly,189,REP,Lisa VanWhy,1332,940,381,11
Pike,DELAWARE TWP #2,General Assembly,189,REP,Lisa VanWhy,1363,964,389,10
Pike,LEHMAN TWP #1,General Assembly,189,REP,Lisa VanWhy,1102,683,411,8
Pike,LEHMAN TWP #2,General Assembly,189,REP,Lisa VanWhy,1038,665,356,17
Pike,PORTER TWP,General Assembly,189,REP,Lisa VanWhy,180,110,69,1
Pike,DELAWARE TWP #1,General Assembly,189,,Write-In,13,8,5,0
Pike,DELAWARE TWP #2,General Assembly,189,,Write-In,4,3,1,0
Pike,LEHMAN TWP #1,General Assembly,189,,Write-In,6,5,1,0
Pike,LEHMAN TWP #2,General Assembly,189,,Write-In,5,5,0,0
Pike,PORTER TWP,General Assembly,189,,Write-In,1,0,1,0
Pike,LACKAWAXEN TWP #1,LACKAWAXEN TWP AMBULANCE/RESCUE TAX QUESTION,,,YES,1354,899,441,14
Pike,LACKAWAXEN TWP #2,LACKAWAXEN TWP AMBULANCE/RESCUE TAX QUESTION,,,YES,1048,645,389,14
Pike,LACKAWAXEN TWP #1,LACKAWAXEN TWP AMBULANCE/RESCUE TAX QUESTION,,,NO,458,263,189,6
Pike,LACKAWAXEN TWP #2,LACKAWAXEN TWP AMBULANCE/RESCUE TAX QUESTION,,,NO,493,282,205,6
