candidate,office,district,party,county,precinct,total votes 
Sarah Donnelly,State House,107,DEM,Northumberland,Mount Carmel Borough 2,136
Kurt A. Masser,State House,107,REP,Northumberland,Mount Carmel Borough 2,201
Write In Votes,State House,107,,Northumberland,Mount Carmel Borough 2,0
,Ballots Cast,,,Northumberland,Mount Carmel Borough 3,539
,Straight Party,,DEM,Northumberland,Mount Carmel Borough 3,92
,Straight Party,,REP,Northumberland,Mount Carmel Borough 3,133
,Straight Party,,GRE,Northumberland,Mount Carmel Borough 3,0
,Straight Party,,LIB,Northumberland,Mount Carmel Borough 3,0
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Mount Carmel Borough 3,232
Lou Barletta,U.S. Senate,,REP,Northumberland,Mount Carmel Borough 3,290
Neal Gale,U.S. Senate,,GRE,Northumberland,Mount Carmel Borough 3,5
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Mount Carmel Borough 3,5
Write In Votes,U.S. Senate,,,Northumberland,Mount Carmel Borough 3,0
Tom Wolf,Governor,,DEM,Northumberland,Mount Carmel Borough 3,274
Scott R. Wagner,Governor,,REP,Northumberland,Mount Carmel Borough 3,242
Paul Glover,Governor,,GRE,Northumberland,Mount Carmel Borough 3,4
Ken V. Krawchuk,Governor,,LIB,Northumberland,Mount Carmel Borough 3,10
Write In Votes,Governor,,,Northumberland,Mount Carmel Borough 3,0
Denny Wolff,U S House,9,DEM,Northumberland,Mount Carmel Borough 3,237
Dan Meuser,U S House,9,REP,Northumberland,Mount Carmel Borough 3,276
Write In Votes,U S House,9,,Northumberland,Mount Carmel Borough 3,0
Sarah Donnelly,State House,107,DEM,Northumberland,Mount Carmel Borough 3,199
Kurt A. Masser,State House,107,REP,Northumberland,Mount Carmel Borough 3,327
Write In Votes,State House,107,,Northumberland,Mount Carmel Borough 3,0
,Ballots Cast,,,Northumberland,Mount Carmel Borough 4,444
,Straight Party,,DEM,Northumberland,Mount Carmel Borough 4,104
,Straight Party,,REP,Northumberland,Mount Carmel Borough 4,109
,Straight Party,,GRE,Northumberland,Mount Carmel Borough 4,2
,Straight Party,,LIB,Northumberland,Mount Carmel Borough 4,0
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Mount Carmel Borough 4,212
Lou Barletta,U.S. Senate,,REP,Northumberland,Mount Carmel Borough 4,222
Neal Gale,U.S. Senate,,GRE,Northumberland,Mount Carmel Borough 4,5
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Mount Carmel Borough 4,3
Write In Votes,U.S. Senate,,,Northumberland,Mount Carmel Borough 4,0
Tom Wolf,Governor,,DEM,Northumberland,Mount Carmel Borough 4,239
Scott R. Wagner,Governor,,REP,Northumberland,Mount Carmel Borough 4,178
Paul Glover,Governor,,GRE,Northumberland,Mount Carmel Borough 4,7
Ken V. Krawchuk,Governor,,LIB,Northumberland,Mount Carmel Borough 4,7
Write In Votes,Governor,,,Northumberland,Mount Carmel Borough 4,0
Denny Wolff,U S House,9,DEM,Northumberland,Mount Carmel Borough 4,211
Dan Meuser,U S House,9,REP,Northumberland,Mount Carmel Borough 4,217
Write In Votes,U S House,9,,Northumberland,Mount Carmel Borough 4,0
Sarah Donnelly,State House,107,DEM,Northumberland,Mount Carmel Borough 4,193
Kurt A. Masser,State House,107,REP,Northumberland,Mount Carmel Borough 4,242
Write In Votes,State House,107,,Northumberland,Mount Carmel Borough 4,1
,Ballots Cast,,,Northumberland,Mount Carmel Township - Diamond / Exchange,303
,Straight Party,,DEM,Northumberland,Mount Carmel Township - Diamond / Exchange,62
,Straight Party,,REP,Northumberland,Mount Carmel Township - Diamond / Exchange,77
,Straight Party,,GRE,Northumberland,Mount Carmel Township - Diamond / Exchange,0
,Straight Party,,LIB,Northumberland,Mount Carmel Township - Diamond / Exchange,1
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Mount Carmel Township - Diamond / Exchange,133
Lou Barletta,U.S. Senate,,REP,Northumberland,Mount Carmel Township - Diamond / Exchange,163
Neal Gale,U.S. Senate,,GRE,Northumberland,Mount Carmel Township - Diamond / Exchange,2
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Mount Carmel Township - Diamond / Exchange,1
Write In Votes,U.S. Senate,,,Northumberland,Mount Carmel Township - Diamond / Exchange,0
Tom Wolf,Governor,,DEM,Northumberland,Mount Carmel Township - Diamond / Exchange,158
Scott R. Wagner,Governor,,REP,Northumberland,Mount Carmel Township - Diamond / Exchange,132
Paul Glover,Governor,,GRE,Northumberland,Mount Carmel Township - Diamond / Exchange,1
Ken V. Krawchuk,Governor,,LIB,Northumberland,Mount Carmel Township - Diamond / Exchange,2
Write In Votes,Governor,,,Northumberland,Mount Carmel Township - Diamond / Exchange,0
Denny Wolff,U S House,9,DEM,Northumberland,Mount Carmel Township - Diamond / Exchange,128
Dan Meuser,U S House,9,REP,Northumberland,Mount Carmel Township - Diamond / Exchange,158
Write In Votes,U S House,9,,Northumberland,Mount Carmel Township - Diamond / Exchange,0
Sarah Donnelly,State House,107,DEM,Northumberland,Mount Carmel Township - Diamond / Exchange,109
Kurt A. Masser,State House,107,REP,Northumberland,Mount Carmel Township - Diamond / Exchange,182
Write In Votes,State House,107,,Northumberland,Mount Carmel Township - Diamond / Exchange,0
,Ballots Cast,,,Northumberland,Mount Carmel Township - Locust Gap,104
,Straight Party,,DEM,Northumberland,Mount Carmel Township - Locust Gap,22
,Straight Party,,REP,Northumberland,Mount Carmel Township - Locust Gap,31
,Straight Party,,GRE,Northumberland,Mount Carmel Township - Locust Gap,0
,Straight Party,,LIB,Northumberland,Mount Carmel Township - Locust Gap,0
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Mount Carmel Township - Locust Gap,43
Lou Barletta,U.S. Senate,,REP,Northumberland,Mount Carmel Township - Locust Gap,59
Neal Gale,U.S. Senate,,GRE,Northumberland,Mount Carmel Township - Locust Gap,0
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Mount Carmel Township - Locust Gap,1
Write In Votes,U.S. Senate,,,Northumberland,Mount Carmel Township - Locust Gap,0
Tom Wolf,Governor,,DEM,Northumberland,Mount Carmel Township - Locust Gap,45
Scott R. Wagner,Governor,,REP,Northumberland,Mount Carmel Township - Locust Gap,54
Paul Glover,Governor,,GRE,Northumberland,Mount Carmel Township - Locust Gap,0
Ken V. Krawchuk,Governor,,LIB,Northumberland,Mount Carmel Township - Locust Gap,1
Write In Votes,Governor,,,Northumberland,Mount Carmel Township - Locust Gap,0
Denny Wolff,U S House,9,DEM,Northumberland,Mount Carmel Township - Locust Gap,38
Dan Meuser,U S House,9,REP,Northumberland,Mount Carmel Township - Locust Gap,58
Write In Votes,U S House,9,,Northumberland,Mount Carmel Township - Locust Gap,0
Sarah Donnelly,State House,107,DEM,Northumberland,Mount Carmel Township - Locust Gap,34
Kurt A. Masser,State House,107,REP,Northumberland,Mount Carmel Township - Locust Gap,64
Write In Votes,State House,107,,Northumberland,Mount Carmel Township - Locust Gap,1
,Ballots Cast,,,Northumberland,Mount Carmel Township - Natalie / Strong,197
,Straight Party,,DEM,Northumberland,Mount Carmel Township - Natalie / Strong,41
,Straight Party,,REP,Northumberland,Mount Carmel Township - Natalie / Strong,64
,Straight Party,,GRE,Northumberland,Mount Carmel Township - Natalie / Strong,0
,Straight Party,,LIB,Northumberland,Mount Carmel Township - Natalie / Strong,0
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Mount Carmel Township - Natalie / Strong,72
Lou Barletta,U.S. Senate,,REP,Northumberland,Mount Carmel Township - Natalie / Strong,115
Neal Gale,U.S. Senate,,GRE,Northumberland,Mount Carmel Township - Natalie / Strong,1
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Mount Carmel Township - Natalie / Strong,3
Write In Votes,U.S. Senate,,,Northumberland,Mount Carmel Township - Natalie / Strong,0
Tom Wolf,Governor,,DEM,Northumberland,Mount Carmel Township - Natalie / Strong,88
Scott R. Wagner,Governor,,REP,Northumberland,Mount Carmel Township - Natalie / Strong,98
Paul Glover,Governor,,GRE,Northumberland,Mount Carmel Township - Natalie / Strong,1
Ken V. Krawchuk,Governor,,LIB,Northumberland,Mount Carmel Township - Natalie / Strong,2
Write In Votes,Governor,,,Northumberland,Mount Carmel Township - Natalie / Strong,0
Denny Wolff,U S House,9,DEM,Northumberland,Mount Carmel Township - Natalie / Strong,68
Dan Meuser,U S House,9,REP,Northumberland,Mount Carmel Township - Natalie / Strong,117
Write In Votes,U S House,9,,Northumberland,Mount Carmel Township - Natalie / Strong,0
Sarah Donnelly,State House,107,DEM,Northumberland,Mount Carmel Township - Natalie / Strong,71
Kurt A. Masser,State House,107,REP,Northumberland,Mount Carmel Township - Natalie / Strong,119
Write In Votes,State House,107,,Northumberland,Mount Carmel Township - Natalie / Strong,0
,Ballots Cast,,,Northumberland,Coal Township 2,310
,Straight Party,,DEM,Northumberland,Coal Township 2,62
,Straight Party,,REP,Northumberland,Coal Township 2,70
,Straight Party,,GRE,Northumberland,Coal Township 2,0
,Straight Party,,LIB,Northumberland,Coal Township 2,0
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Coal Township 2,151
Lou Barletta,U.S. Senate,,REP,Northumberland,Coal Township 2,150
Neal Gale,U.S. Senate,,GRE,Northumberland,Coal Township 2,1
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Coal Township 2,3
Write In Votes,U.S. Senate,,,Northumberland,Coal Township 2,0
Tom Wolf,Governor,,DEM,Northumberland,Coal Township 2,175
Scott R. Wagner,Governor,,REP,Northumberland,Coal Township 2,114
Paul Glover,Governor,,GRE,Northumberland,Coal Township 2,5
Ken V. Krawchuk,Governor,,LIB,Northumberland,Coal Township 2,6
Write In Votes,Governor,,,Northumberland,Coal Township 2,0
Denny Wolff,U S House,9,DEM,Northumberland,Coal Township 2,140
Dan Meuser,U S House,9,REP,Northumberland,Coal Township 2,153
Write In Votes,U S House,9,,Northumberland,Coal Township 2,0
Sarah Donnelly,State House,107,DEM,Northumberland,Coal Township 2,107
Kurt A. Masser,State House,107,REP,Northumberland,Coal Township 2,191
Write In Votes,State House,107,,Northumberland,Coal Township 2,1
,Ballots Cast,,,Northumberland,Mount Carmel Township - West,313
,Straight Party,,DEM,Northumberland,Mount Carmel Township - West,53
,Straight Party,,REP,Northumberland,Mount Carmel Township - West,92
,Straight Party,,GRE,Northumberland,Mount Carmel Township - West,1
,Straight Party,,LIB,Northumberland,Mount Carmel Township - West,0
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Mount Carmel Township - West,128
Lou Barletta,U.S. Senate,,REP,Northumberland,Mount Carmel Township - West,179
Neal Gale,U.S. Senate,,GRE,Northumberland,Mount Carmel Township - West,1
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Mount Carmel Township - West,2
Write In Votes,U.S. Senate,,,Northumberland,Mount Carmel Township - West,0
Tom Wolf,Governor,,DEM,Northumberland,Mount Carmel Township - West,154
Scott R. Wagner,Governor,,REP,Northumberland,Mount Carmel Township - West,147
Paul Glover,Governor,,GRE,Northumberland,Mount Carmel Township - West,1
Ken V. Krawchuk,Governor,,LIB,Northumberland,Mount Carmel Township - West,4
Write In Votes,Governor,,,Northumberland,Mount Carmel Township - West,0
Denny Wolff,U S House,9,DEM,Northumberland,Mount Carmel Township - West,137
Dan Meuser,U S House,9,REP,Northumberland,Mount Carmel Township - West,165
Write In Votes,U S House,9,,Northumberland,Mount Carmel Township - West,0
Sarah Donnelly,State House,107,DEM,Northumberland,Mount Carmel Township - West,113
Kurt A. Masser,State House,107,REP,Northumberland,Mount Carmel Township - West,196
Write In Votes,State House,107,,Northumberland,Mount Carmel Township - West,0
,Ballots Cast,,,Northumberland,Ralpho Township 1,1506
,Straight Party,,DEM,Northumberland,Ralpho Township 1,184
,Straight Party,,REP,Northumberland,Ralpho Township 1,533
,Straight Party,,GRE,Northumberland,Ralpho Township 1,2
,Straight Party,,LIB,Northumberland,Ralpho Township 1,2
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Ralpho Township 1,488
Lou Barletta,U.S. Senate,,REP,Northumberland,Ralpho Township 1,992
Neal Gale,U.S. Senate,,GRE,Northumberland,Ralpho Township 1,4
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Ralpho Township 1,7
Write In Votes,U.S. Senate,,,Northumberland,Ralpho Township 1,0
Tom Wolf,Governor,,DEM,Northumberland,Ralpho Township 1,591
Scott R. Wagner,Governor,,REP,Northumberland,Ralpho Township 1,868
Paul Glover,Governor,,GRE,Northumberland,Ralpho Township 1,9
Ken V. Krawchuk,Governor,,LIB,Northumberland,Ralpho Township 1,17
Write In Votes,Governor,,,Northumberland,Ralpho Township 1,1
Denny Wolff,U S House,9,DEM,Northumberland,Ralpho Township 1,481
Dan Meuser,U S House,9,REP,Northumberland,Ralpho Township 1,989
Write In Votes,U S House,9,,Northumberland,Ralpho Township 1,0
Sarah Donnelly,State House,107,DEM,Northumberland,Ralpho Township 1,359
Kurt A. Masser,State House,107,REP,Northumberland,Ralpho Township 1,1118
Write In Votes,State House,107,,Northumberland,Ralpho Township 1,1
,Ballots Cast,,,Northumberland,Ralpho Township 2,353
,Straight Party,,DEM,Northumberland,Ralpho Township 2,40
,Straight Party,,REP,Northumberland,Ralpho Township 2,130
,Straight Party,,GRE,Northumberland,Ralpho Township 2,0
,Straight Party,,LIB,Northumberland,Ralpho Township 2,1
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Ralpho Township 2,109
Lou Barletta,U.S. Senate,,REP,Northumberland,Ralpho Township 2,236
Neal Gale,U.S. Senate,,GRE,Northumberland,Ralpho Township 2,1
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Ralpho Township 2,2
Write In Votes,U.S. Senate,,,Northumberland,Ralpho Township 2,0
Tom Wolf,Governor,,DEM,Northumberland,Ralpho Township 2,142
Scott R. Wagner,Governor,,REP,Northumberland,Ralpho Township 2,194
Paul Glover,Governor,,GRE,Northumberland,Ralpho Township 2,5
Ken V. Krawchuk,Governor,,LIB,Northumberland,Ralpho Township 2,3
Write In Votes,Governor,,,Northumberland,Ralpho Township 2,0
Denny Wolff,U S House,9,DEM,Northumberland,Ralpho Township 2,110
Dan Meuser,U S House,9,REP,Northumberland,Ralpho Township 2,237
Write In Votes,U S House,9,,Northumberland,Ralpho Township 2,0
Sarah Donnelly,State House,107,DEM,Northumberland,Ralpho Township 2,87
Kurt A. Masser,State House,107,REP,Northumberland,Ralpho Township 2,261
Write In Votes,State House,107,,Northumberland,Ralpho Township 2,0
,Ballots Cast,,,Northumberland,Shamokin City 1,309
,Straight Party,,DEM,Northumberland,Shamokin City 1,47
,Straight Party,,REP,Northumberland,Shamokin City 1,79
,Straight Party,,GRE,Northumberland,Shamokin City 1,0
,Straight Party,,LIB,Northumberland,Shamokin City 1,2
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Shamokin City 1,118
Lou Barletta,U.S. Senate,,REP,Northumberland,Shamokin City 1,178
Neal Gale,U.S. Senate,,GRE,Northumberland,Shamokin City 1,2
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Shamokin City 1,5
Write In Votes,U.S. Senate,,,Northumberland,Shamokin City 1,0
Tom Wolf,Governor,,DEM,Northumberland,Shamokin City 1,146
Scott R. Wagner,Governor,,REP,Northumberland,Shamokin City 1,150
Paul Glover,Governor,,GRE,Northumberland,Shamokin City 1,0
Ken V. Krawchuk,Governor,,LIB,Northumberland,Shamokin City 1,6
Write In Votes,Governor,,,Northumberland,Shamokin City 1,0
Denny Wolff,U S House,9,DEM,Northumberland,Shamokin City 1,120
Dan Meuser,U S House,9,REP,Northumberland,Shamokin City 1,180
Write In Votes,U S House,9,,Northumberland,Shamokin City 1,0
Sarah Donnelly,State House,107,DEM,Northumberland,Shamokin City 1,102
Kurt A. Masser,State House,107,REP,Northumberland,Shamokin City 1,195
Write In Votes,State House,107,,Northumberland,Shamokin City 1,1
,Ballots Cast,,,Northumberland,Shamokin City 2,176
,Straight Party,,DEM,Northumberland,Shamokin City 2,23
,Straight Party,,REP,Northumberland,Shamokin City 2,78
,Straight Party,,GRE,Northumberland,Shamokin City 2,0
,Straight Party,,LIB,Northumberland,Shamokin City 2,2
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Shamokin City 2,56
Lou Barletta,U.S. Senate,,REP,Northumberland,Shamokin City 2,114
Neal Gale,U.S. Senate,,GRE,Northumberland,Shamokin City 2,1
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Shamokin City 2,4
Write In Votes,U.S. Senate,,,Northumberland,Shamokin City 2,0
Tom Wolf,Governor,,DEM,Northumberland,Shamokin City 2,65
Scott R. Wagner,Governor,,REP,Northumberland,Shamokin City 2,103
Paul Glover,Governor,,GRE,Northumberland,Shamokin City 2,1
Ken V. Krawchuk,Governor,,LIB,Northumberland,Shamokin City 2,3
Write In Votes,Governor,,,Northumberland,Shamokin City 2,0
Denny Wolff,U S House,9,DEM,Northumberland,Shamokin City 2,53
Dan Meuser,U S House,9,REP,Northumberland,Shamokin City 2,119
Write In Votes,U S House,9,,Northumberland,Shamokin City 2,0
Sarah Donnelly,State House,107,DEM,Northumberland,Shamokin City 2,46
Kurt A. Masser,State House,107,REP,Northumberland,Shamokin City 2,122
Write In Votes,State House,107,,Northumberland,Shamokin City 2,1
,Ballots Cast,,,Northumberland,Shamokin City 3,119
,Straight Party,,DEM,Northumberland,Shamokin City 3,24
,Straight Party,,REP,Northumberland,Shamokin City 3,20
,Straight Party,,GRE,Northumberland,Shamokin City 3,0
,Straight Party,,LIB,Northumberland,Shamokin City 3,0
"Bob Casey, Jr. ",U.S. Senate,,DEM,Northumberland,Shamokin City 3,52
Lou Barletta,U.S. Senate,,REP,Northumberland,Shamokin City 3,63
Neal Gale,U.S. Senate,,GRE,Northumberland,Shamokin City 3,2
"Dale R. Kerns, Jr. ",U. S. Senate,,LIB,Northumberland,Shamokin City 3,0
Write In Votes,U.S. Senate,,,Northumberland,Shamokin City 3,0
Tom Wolf,Governor,,DEM,Northumberland,Shamokin City 3,69
Scott R. Wagner,Governor,,REP,Northumberland,Shamokin City 3,48
Paul Glover,Governor,,GRE,Northumberland,Shamokin City 3,1
Ken V. Krawchuk,Governor,,LIB,Northumberland,Shamokin City 3,0
Write In Votes,Governor,,,Northumberland,Shamokin City 3,0
Denny Wolff,U S House,9,DEM,Northumberland,Shamokin City 3,48
Dan Meuser,U S House,9,REP,Northumberland,Shamokin City 3,64
Write In Votes,U S House,9,,Northumberland,Shamokin City 3,2
Sarah Donnelly,State House,107,DEM,Northumberland,Shamokin City 3,41
