county,office,district,party,candidate,votes
Adams,Governor,,REP,Thomas W. Corbett Jr.,16790
Adams,Governor,,DEM,Thomas W. Wolf,11130
Adams,U.S. House,4,REP,Scott Perry,21046
Adams,U.S. House,4,DEM,Linda Deliah Thompson,6521
Adams,State House,91,REP,Daniel P. Moul,14052
Adams,State House,193,REP,Will F. Tallman,7647
Adams,State House,193,DEM,Paul J. Bart Jr.,2449
Allegheny,Governor,,REP,Thomas W. Corbett Jr.,148057
Allegheny,Governor,,DEM,Thomas W. Wolf,207017
Allegheny,U.S. House,12,REP,Keith Rothfus,51466
Allegheny,U.S. House,12,DEM,Erin R. McClelland,34517
Allegheny,U.S. House,14,DEM,Michael F. Doyle Jr.,145296
Allegheny,U.S. House,18,REP,Timothy F. Murphy,68922
Allegheny,State Senate,38,REP,Rudolph P. Vulakovich,58599
Allegheny,State Senate,42,DEM,Wayne D. Fontana,53080
Allegheny,State House,16,DEM,Robert F. Matzie,632
Allegheny,State House,19,DEM,Jake Wheatley Jr.,9404
Allegheny,State House,19,OTH,Mark Brentley Sr.,1449
Allegheny,State House,20,REP,Thomas Anthony Fodi,6463
Allegheny,State House,20,DEM,Adam J. Ravenstahl,9997
Allegheny,State House,21,DEM,Dominic James Costa,13992
Allegheny,State House,23,DEM,Dan B. Frankel,13246
Allegheny,State House,24,DEM,Edward C. Gainey,15600
Allegheny,State House,25,REP,John D. Ritter,6811
Allegheny,State House,25,DEM,Joseph F. Markosek,10480
Allegheny,State House,27,DEM,Daniel J. Deasy Jr.,12309
Allegheny,State House,28,REP,Michael C. Turzai,17146
Allegheny,State House,30,REP,Harold A. English,18390
Allegheny,State House,32,DEM,Anthony M. Deluca,15093
Allegheny,State House,33,REP,Sean P. Watson,5643
Allegheny,State House,33,DEM,Francis J. Dermody,6431
Allegheny,State House,34,DEM,Paul Costa,14639
Allegheny,State House,35,REP,Kenneth Peoples,4045
Allegheny,State House,35,DEM,Marc J. Gergely,10048
Allegheny,State House,36,DEM,Harry A. Readshaw III,12205
Allegheny,State House,38,DEM,William C. Kortz II,13998
Allegheny,State House,39,REP,Richard Saccone,9461
Allegheny,State House,39,DEM,Lisa C. Stout-Bashioum,6081
Allegheny,State House,40,REP,John A. Maher,11433
Allegheny,State House,42,DEM,Daniel L. Mr Miller,14213
Allegheny,State House,44,REP,Thomas Mark Mustio,14108
Allegheny,State House,45,REP,Benjamin Gross,7127
Allegheny,State House,45,DEM,Nickolas M. Kotik,11130
Allegheny,State House,46,REP,Jason A. Ortitay,5205
Allegheny,State House,46,DEM,Jesse Jeffrey White,3883
Allegheny,State House,54,REP,Eli Evankovich,2911
Allegheny,State House,54,DEM,Patrick J. Leyland,1720
Armstrong,Governor,,REP,Thomas W. Corbett Jr.,11520
Armstrong,Governor,,DEM,Thomas W. Wolf,7195
Armstrong,U.S. House,3,REP,George J. Kelly Jr.,13204
Armstrong,U.S. House,3,DEM,Daniel Charles Lavallee,5141
Armstrong,State House,55,REP,Brian E. Panichelle,534
Armstrong,State House,55,DEM,Joseph A. Petrarca,946
Armstrong,State House,60,REP,Jeffrey P. Pyle,10496
Armstrong,State House,63,REP,Donna R. Oberlander,3877
Beaver,Governor,,REP,Thomas W. Corbett Jr.,23302
Beaver,Governor,,DEM,Thomas W. Wolf,24456
Beaver,U.S. House,12,REP,Keith Rothfus,26489
Beaver,U.S. House,12,DEM,Erin R. McClelland,21067
Beaver,State Senate,46,REP,Camera C. Bartolotta,3897
Beaver,State Senate,46,DEM,Timothy J. Solobay,3844
Beaver,State House,10,DEM,Jaret A. Gibbons,4577
Beaver,State House,14,DEMREP,James E. Marshall,13475
Beaver,State House,15,REP,James J. Christiana III,8112
Beaver,State House,15,DEM,Paul Cain,3406
Beaver,State House,16,DEM,Robert F. Matzie,12381
Bedford,Governor,,REP,Thomas W. Corbett Jr.,9050
Bedford,Governor,,DEM,Thomas W. Wolf,4786
Bedford,U.S. House,9,REP,Bill Shuster,10185
Bedford,U.S. House,9,DEM,Alanna K. Hartzok,3577
Bedford,State House,69,DEMREP,Carl Walker Metzgar,3624
Bedford,State House,78,REP,Jesse W. Topper,8988
Berks,Governor,,REP,Thomas W. Corbett Jr.,50005
Berks,Governor,,DEM,Thomas W. Wolf,51840
Berks,U.S. House,6,REP,Ryan A. Costello,28857
Berks,U.S. House,6,DEM,Manan Trivedi,22134
Berks,U.S. House,7,REP,Patrick L. Meehan,11618
Berks,U.S. House,7,DEM,Mary Ellen Balchunis,5932
Berks,U.S. House,15,REP,Charles W. Dent,11677
Berks,U.S. House,16,REP,Joseph R. Pitts,6549
Berks,U.S. House,16,DEM,Thomas D. Houghton,10338
Berks,State Senate,24,REP,Robert Bruce Mensch,6076
Berks,State Senate,24,DEM,Jack Hansen,3346
Berks,State Senate,44,REP,John C. Rafferty Jr.,3751
Berks,State Senate,44,DEM,Kathi Cozzone,1926
Berks,State House,5,REP,Barry J. Jozwiak,11367
Berks,State House,5,DEM,Frederick C. Sheeler,6594
Berks,State House,124,DEMREP,Jerome P. Knowles,5361
Berks,State House,126,DEM,Mark L. Rozzi,10687
Berks,State House,127,DEM,Thomas R. Caltagirone,5156
Berks,State House,128,REP,Mark M. Gillen,13739
Berks,State House,129,REP,James A. Cox Jr.,11552
Berks,State House,130,REP,David M. Maloney Sr.,11177
Berks,State House,130,DEM,David R. Kessler,6851
Berks,State House,134,REP,Ryan E. Mackenzie,3690
Berks,State House,187,REP,Gary Day,1570
Blair,Governor,,REP,Thomas W. Corbett Jr.,17718
Blair,Governor,,DEM,Thomas W. Wolf,12800
Blair,U.S. House,9,REP,Bill Shuster,20380
Blair,U.S. House,9,DEM,Alanna K. Hartzok,9983
Blair,State Senate,30,REP,John H. Eichelberger Jr.,24999
Blair,State House,79,REP,John D. McGinnis,10685
Blair,State House,80,REP,Judith F. Ward,11001
Blair,State House,80,IND,Jason D. Lynn,5251
Bradford,Governor,,REP,Thomas W. Corbett Jr.,9905
Bradford,Governor,,DEM,Thomas W. Wolf,5082
Bradford,U.S. House,10,REP,Thomas Anthony Marino,10045
Bradford,U.S. House,10,DEM,Scott F. Brion,3306
Bradford,U.S. House,10,IND,Nicholas Troiano,1720
Bradford,State House,68,REP,Matthew E. Baker,3714
Bradford,State House,68,DEM,Jonathan A. Ruth,619
Bradford,State House,110,REP,Tina Pickett,9391
Bucks,Governor,,REP,Thomas W. Corbett Jr.,94584
Bucks,Governor,,DEM,Thomas W. Wolf,103812
Bucks,U.S. House,8,REP,Michael G. Fitzpatrick,121248
Bucks,U.S. House,8,DEM,Kevin R. Strouse,76465
Bucks,State Senate,6,REP,Robert M. Tomlinson,45361
Bucks,State Senate,6,DEM,Kimberly Yeager-Rose,27997
Bucks,State Senate,10,REP,Charles T. McIlhinney Jr.,49605
Bucks,State Senate,10,DEM,Stephen George Cickay Jr.,34967
Bucks,State Senate,12,REP,Stewart J. Greenleaf,15026
Bucks,State Senate,12,DEM,Ruth S. Damsker,7877
Bucks,State Senate,24,REP,Robert Bruce Mensch,9353
Bucks,State Senate,24,DEM,Jack Hansen,6054
Bucks,State House,18,REP,Gene Digirolamo,11551
Bucks,State House,29,REP,Bernard T. O'Neill,15863
Bucks,State House,31,REP,David William Gibbon,9639
Bucks,State House,31,DEM,Steven Santarsiero,13323
Bucks,State House,140,DEM,John T. Galloway,11530
Bucks,State House,141,REP,Joseph J. Lippolis,4260
Bucks,State House,141,DEM,Tina Marie Davis,10233
Bucks,State House,142,REP,Frank A. Farry,14758
Bucks,State House,142,DEM,Regina H. Kiley,7878
Bucks,State House,143,REP,Marguerite Corr Quinn,17107
Bucks,State House,144,REP,Katharine M. Watson,14907
Bucks,State House,145,REP,Craig T. Staats,11268
Bucks,State House,145,DEM,Karen D. Chellew,7914
Bucks,State House,178,REP,Scott A. Petri,17098
Butler,Governor,,REP,Thomas W. Corbett Jr.,35818
Butler,Governor,,DEM,Thomas W. Wolf,20171
Butler,U.S. House,3,REP,George J. Kelly Jr.,39366
Butler,U.S. House,3,DEM,Daniel Charles Lavallee,16461
Butler,State House,8,REP,Tedd C. Nesbit,6006
Butler,State House,10,DEM,Jaret A. Gibbons,1216
Butler,State House,11,REP,Brian L. Ellis,14290
Butler,State House,12,REP,Daryl D. Metcalfe,12458
