county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Bradford,Alba Borough,Registered Voters,,,,88,,,
Bradford,Alba Borough,Ballots Cast,,,,60,56,4,0
Bradford,Alba Borough,U.S. Senate,,DEM,John Fetterman,6,4,2,0
Bradford,Alba Borough,U.S. Senate,,REP,Mehmet Oz,48,46,2,0
Bradford,Alba Borough,U.S. Senate,,LIB,Erik Gerhardt,3,3,0,0
Bradford,Alba Borough,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Bradford,Alba Borough,U.S. Senate,,KEY,Daniel Wassmer,2,2,0,0
Bradford,Alba Borough,U.S. Senate,,,Write Ins,0,0,0,0
Bradford,Alba Borough,Governor,,DEM,Josh Shapiro,12,10,2,0
Bradford,Alba Borough,Governor,,REP,Douglas V. Mastriano,48,46,2,0
Bradford,Alba Borough,Governor,,LIB,Matt Hackenburg,0,0,0,0
Bradford,Alba Borough,Governor,,GRN,Christina DiGiulio,0,0,0,0
Bradford,Alba Borough,Governor,,KEY,Joe Soloski,0,0,0,0
Bradford,Alba Borough,Governor,,,Write Ins,0,0,0,0
Bradford,Alba Borough,U.S. House,9,DEM,Amanda R. Waldman,6,4,2,0
Bradford,Alba Borough,U.S. House,9,REP,Dan Meuser,53,51,2,0
Bradford,Alba Borough,U.S. House,9,,Write Ins,0,0,0,0
Bradford,Alba Borough,State House,68,REP,Clint Owlett,58,56,2,0
Bradford,Alba Borough,State House,68,,Write Ins,0,0,0,0
Bradford,Albany Township,Registered Voters,,,,575,,,
Bradford,Albany Township,Ballots Cast,,,,399,342,56,1
Bradford,Albany Township,U.S. Senate,,DEM,John Fetterman,94,60,33,1
Bradford,Albany Township,U.S. Senate,,REP,Mehmet Oz,286,265,21,0
Bradford,Albany Township,U.S. Senate,,LIB,Erik Gerhardt,8,7,1,0
Bradford,Albany Township,U.S. Senate,,GRN,Richard L. Weiss,3,2,1,0
Bradford,Albany Township,U.S. Senate,,KEY,Daniel Wassmer,5,5,0,0
Bradford,Albany Township,U.S. Senate,,,Write Ins,0,0,0,0
Bradford,Albany Township,Governor,,DEM,Josh Shapiro,112,74,37,1
Bradford,Albany Township,Governor,,REP,Douglas V. Mastriano,276,258,18,0
Bradford,Albany Township,Governor,,LIB,Matt Hackenburg,7,7,0,0
Bradford,Albany Township,Governor,,GRN,Christina DiGiulio,1,1,0,0
Bradford,Albany Township,Governor,,KEY,Joe Soloski,1,1,0,0
Bradford,Albany Township,Governor,,,Write Ins,0,0,0,0
Bradford,Albany Township,U.S. House,9,DEM,Amanda R. Waldman,80,50,29,1
Bradford,Albany Township,U.S. House,9,REP,Dan Meuser,307,282,25,0
Bradford,Albany Township,U.S. House,9,,Write Ins,1,0,1,0
Bradford,Albany Township,State House,110,REP,Tina Pickett,341,305,35,1
Bradford,Albany Township,State House,110,,Write Ins,8,4,4,0
Bradford,Armenia Township,Registered Voters,,,,145,,,
Bradford,Armenia Township,Ballots Cast,,,,91,90,1,0
Bradford,Armenia Township,U.S. Senate,,DEM,John Fetterman,13,13,0,0
Bradford,Armenia Township,U.S. Senate,,REP,Mehmet Oz,78,77,1,0
Bradford,Armenia Township,U.S. Senate,,LIB,Erik Gerhardt,0,0,0,0
Bradford,Armenia Township,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Bradford,Armenia Township,U.S. Senate,,KEY,Daniel Wassmer,0,0,0,0
Bradford,Armenia Township,U.S. Senate,,,Write Ins,0,0,0,0
Bradford,Armenia Township,Governor,,DEM,Josh Shapiro,13,13,0,0
Bradford,Armenia Township,Governor,,REP,Douglas V. Mastriano,77,76,1,0
Bradford,Armenia Township,Governor,,LIB,Matt Hackenburg,1,1,0,0
Bradford,Armenia Township,Governor,,GRN,Christina DiGiulio,0,0,0,0
Bradford,Armenia Township,Governor,,KEY,Joe Soloski,0,0,0,0
Bradford,Armenia Township,Governor,,,Write Ins,0,0,0,0
Bradford,Armenia Township,U.S. House,9,DEM,Amanda R. Waldman,11,11,0,0
Bradford,Armenia Township,U.S. House,9,REP,Dan Meuser,79,78,1,0
Bradford,Armenia Township,U.S. House,9,,Write Ins,0,0,0,0
Bradford,Armenia Township,State House,68,REP,Clint Owlett,84,83,1,0
Bradford,Armenia Township,State House,68,,Write Ins,0,0,0,0
Bradford,Asylum Township,Registered Voters,,,,633,,,
Bradford,Asylum Township,Ballots Cast,,,,439,361,76,2
Bradford,Asylum Township,U.S. Senate,,DEM,John Fetterman,129,82,47,0
Bradford,Asylum Township,U.S. Senate,,REP,Mehmet Oz,293,264,27,2
Bradford,Asylum Township,U.S. Senate,,LIB,Erik Gerhardt,8,6,2,0
Bradford,Asylum Township,U.S. Senate,,GRN,Richard L. Weiss,1,1,0,0
Bradford,Asylum Township,U.S. Senate,,KEY,Daniel Wassmer,3,3,0,0
Bradford,Asylum Township,U.S. Senate,,,Write Ins,1,1,0,0
Bradford,Asylum Township,Governor,,DEM,Josh Shapiro,150,98,52,0
