county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Adams,Abbottstown,Registered Voters,,,,616,,,
Adams,Abbottstown,Ballots Cast,,,,351,312,38,1
Adams,Abbottstown,Ballots Cast - Blank,,,,0,0,0,0
Adams,Abbottstown,U.S. Senate,,DEM,JOHN FETTERMAN,109,84,24,1
Adams,Abbottstown,U.S. Senate,,REP,MEHMET OZ,225,212,13,0
Adams,Abbottstown,U.S. Senate,,LIB,ERIK GERHARDT,4,4,0,0
Adams,Abbottstown,U.S. Senate,,GRN,RICHARD L WEISS,3,3,0,0
Adams,Abbottstown,U.S. Senate,,KEY,DANIEL WASSMER,5,4,1,0
Adams,Abbottstown,U.S. Senate,,,Write Ins,3,3,0,0
Adams,Abbottstown,U.S. Senate,,,Overvotes,1,1,0,0
Adams,Abbottstown,U.S. Senate,,,Undervotes,1,1,0,0
Adams,Abbottstown,Governor,,DEM,SHAPIRO / DAVIS,124,96,27,1
Adams,Abbottstown,Governor,,REP,MASTRIANO / DELROSSO,213,204,9,0
Adams,Abbottstown,Governor,,LIB,HACKENBURG / MCMASTER,5,5,0,0
Adams,Abbottstown,Governor,,GRN,DIGIULIO / BAGDES-CANNING,3,2,1,0
Adams,Abbottstown,Governor,,KEY,SOLOSKI / SHULTZ,3,2,1,0
Adams,Abbottstown,Governor,,,Write Ins,0,0,0,0
Adams,Abbottstown,Governor,,,Overvotes,2,2,0,0
Adams,Abbottstown,Governor,,,Undervotes,1,1,0,0
Adams,Abbottstown,U.S. House,13,REP,JOHN JOYCE,275,254,20,1
Adams,Abbottstown,U.S. House,13,,Write Ins,12,11,1,0
Adams,Abbottstown,U.S. House,13,,Overvotes,0,0,0,0
Adams,Abbottstown,U.S. House,13,,Undervotes,64,47,17,0
Adams,Abbottstown,State House,193,REP,TORREN ECKER,283,262,20,1
Adams,Abbottstown,State House,193,,Write Ins,6,5,1,0
Adams,Abbottstown,State House,193,,Overvotes,0,0,0,0
Adams,Abbottstown,State House,193,,Undervotes,62,45,17,0
Adams,Arendtsville,Registered Voters,,,,533,,,
Adams,Arendtsville,Ballots Cast,,,,371,313,58,0
Adams,Arendtsville,Ballots Cast - Blank,,,,0,0,0,0
Adams,Arendtsville,U.S. Senate,,DEM,JOHN FETTERMAN,137,99,38,0
Adams,Arendtsville,U.S. Senate,,REP,MEHMET OZ,216,199,17,0
Adams,Arendtsville,U.S. Senate,,LIB,ERIK GERHARDT,10,8,2,0
Adams,Arendtsville,U.S. Senate,,GRN,RICHARD L WEISS,4,4,0,0
Adams,Arendtsville,U.S. Senate,,KEY,DANIEL WASSMER,0,0,0,0
