county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Franklin,Antrim 1,U.S. House,13,,Write-ins,53,30,23,0
Franklin,Antrim 2,U.S. House,13,,Write-ins,17,12,5,0
Franklin,Antrim 3,U.S. House,13,,Write-ins,23,17,6,0
Franklin,Antrim 4,U.S. House,13,,Write-ins,48,35,13,0
Franklin,Antrim 5,U.S. House,13,,Write-ins,78,46,31,1
Franklin,Chambersburg Wd 1 Dist 1,U.S. House,13,,Write-ins,111,69,42,0
Franklin,Chambersburg Wd 1 Dist 2,U.S. House,13,,Write-ins,65,48,17,0
Franklin,Chambersburg Wd 2 Dist 1,U.S. House,13,,Write-ins,44,33,11,0
Franklin,Chambersburg Wd 2 Dist 2,U.S. House,13,,Write-ins,105,68,37,0
Franklin,Chambersburg Wd 3 Dist 1,U.S. House,13,,Write-ins,131,86,44,1
Franklin,Chambersburg Wd 4 Dist 1,U.S. House,13,,Write-ins,26,21,4,1
Franklin,Chambersburg Wd 4 Dist 2,U.S. House,13,,Write-ins,43,32,11,0
Franklin,Chambersburg Wd 5 Dist 1,U.S. House,13,,Write-ins,52,38,14,0
Franklin,Chambersburg Wd 5 Dist 2,U.S. House,13,,Write-ins,81,54,27,0
Franklin,Fannett Concord,U.S. House,13,,Write-ins,9,8,1,0
Franklin,Fannett Dry Run,U.S. House,13,,Write-ins,4,3,1,0
Franklin,Fannett Sulphur Springs,U.S. House,13,,Write-ins,7,7,0,0
Franklin,Greencastle 1,U.S. House,13,,Write-ins,50,31,18,1
Franklin,Greencastle 2,U.S. House,13,,Write-ins,54,38,16,0
Franklin,Greene 1,U.S. House,13,,Write-ins,57,33,23,1
Franklin,Greene 2,U.S. House,13,,Write-ins,84,54,30,0
Franklin,Greene 3,U.S. House,13,,Write-ins,60,38,21,1
Franklin,Greene 4,U.S. House,13,,Write-ins,79,40,38,1
Franklin,Greene 5,U.S. House,13,,Write-ins,118,68,50,0
Franklin,Greene 6,U.S. House,13,,Write-ins,55,40,15,0
Franklin,Guilford 1,U.S. House,13,,Write-ins,96,53,43,0
Franklin,Guilford 2,U.S. House,13,,Write-ins,141,85,55,1
Franklin,Guilford 3,U.S. House,13,,Write-ins,12,8,4,0
Franklin,Guilford 4,U.S. House,13,,Write-ins,17,11,6,0
Franklin,Guilford 5,U.S. House,13,,Write-ins,2,2,0,0
Franklin,Guilford 6,U.S. House,13,,Write-ins,60,36,24,0
Franklin,Hamilton 1,U.S. House,13,,Write-ins,84,62,21,1
Franklin,Hamilton 2,U.S. House,13,,Write-ins,97,54,41,2
Franklin,Hamilton 3,U.S. House,13,,Write-ins,46,30,15,1
Franklin,Letterkenny 1,U.S. House,13,,Write-ins,25,19,6,0
Franklin,Letterkenny 2,U.S. House,13,,Write-ins,18,9,9,0
Franklin,Lurgan,U.S. House,13,,Write-ins,24,13,10,1
Franklin,Mercersburg,U.S. House,13,,Write-ins,42,31,11,0
Franklin,Metal 1,U.S. House,13,,Write-ins,5,3,2,0
Franklin,Metal 2,U.S. House,13,,Write-ins,5,3,2,0
Franklin,Metal 3,U.S. House,13,,Write-ins,5,4,1,0
Franklin,Mont Alto,U.S. House,13,,Write-ins,36,24,12,0
Franklin,Montgomery 1,U.S. House,13,,Write-ins,41,26,15,0
Franklin,Montgomery 2,U.S. House,13,,Write-ins,16,10,6,0
Franklin,Montgomery 3,U.S. House,13,,Write-ins,17,11,6,0
Franklin,Orrstown,U.S. House,13,,Write-ins,2,2,0,0
Franklin,Peters 1,U.S. House,13,,Write-ins,12,10,2,0
Franklin,Peters 2,U.S. House,13,,Write-ins,24,11,13,0
Franklin,Peters 3,U.S. House,13,,Write-ins,18,7,11,0
Franklin,Quincy 1,U.S. House,13,,Write-ins,22,16,6,0
Franklin,Quincy 2,U.S. House,13,,Write-ins,3,1,2,0
Franklin,Quincy 3,U.S. House,13,,Write-ins,11,7,4,0
Franklin,Quincy 4,U.S. House,13,,Write-ins,6,4,2,0
Franklin,Southampton East,U.S. House,13,,Write-ins,69,42,27,0
Franklin,Southampton Mt Rock,U.S. House,13,,Write-ins,79,53,26,0
Franklin,Southampton West,U.S. House,13,,Write-ins,28,22,6,0
Franklin,St Thomas 1,U.S. House,13,,Write-ins,18,16,2,0
Franklin,St Thomas 2,U.S. House,13,,Write-ins,31,18,13,0
Franklin,St Thomas 3,U.S. House,13,,Write-ins,17,7,10,0
Franklin,Warren,U.S. House,13,,Write-ins,7,2,5,0
Franklin,Washington 1,U.S. House,13,,Write-ins,39,24,15,0
Franklin,Washington 2,U.S. House,13,,Write-ins,69,45,24,0
Franklin,Washington 3,U.S. House,13,,Write-ins,49,39,10,0
Franklin,Washington 4,U.S. House,13,,Write-ins,38,28,9,1
Franklin,Washington 5,U.S. House,13,,Write-ins,119,66,53,0
Franklin,Waynesboro Wd 1 Dist 1,U.S. House,13,,Write-ins,49,32,17,0
Franklin,Waynesboro Wd 1 Dist 2,U.S. House,13,,Write-ins,38,29,9,0
Franklin,Waynesboro Wd 2 Dist 1,U.S. House,13,,Write-ins,27,17,10,0
Franklin,Waynesboro Wd 2 Dist 2,U.S. House,13,,Write-ins,32,23,9,0
Franklin,Waynesboro Wd 3 Dist 1,U.S. House,13,,Write-ins,26,19,7,0
Franklin,Waynesboro Wd 3 Dist 2,U.S. House,13,,Write-ins,41,30,11,0
Franklin,Waynesboro Wd 3 Dist 3,U.S. House,13,,Write-ins,25,19,6,0
Franklin,West End Shippensburg,U.S. House,13,,Write-ins,49,30,19,0
Franklin,Antrim 1,U.S. House,13,REP,John Joyce,1156,"1,039",117,0
Franklin,Antrim 2,U.S. House,13,REP,John Joyce,822,756,66,0
Franklin,Antrim 3,U.S. House,13,REP,John Joyce,938,870,68,0
Franklin,Antrim 4,U.S. House,13,REP,John Joyce,1209,"1,093",115,1
Franklin,Antrim 5,U.S. House,13,REP,John Joyce,2046,"1,842",200,4
Franklin,Chambersburg Wd 1 Dist 1,U.S. House,13,REP,John Joyce,686,587,98,1
Franklin,Chambersburg Wd 1 Dist 2,U.S. House,13,REP,John Joyce,323,231,90,2
Franklin,Chambersburg Wd 2 Dist 1,U.S. House,13,REP,John Joyce,294,247,46,1
Franklin,Chambersburg Wd 2 Dist 2,U.S. House,13,REP,John Joyce,769,618,150,1
Franklin,Chambersburg Wd 3 Dist 1,U.S. House,13,REP,John Joyce,1036,854,178,4
Franklin,Chambersburg Wd 4 Dist 1,U.S. House,13,REP,John Joyce,215,177,38,0
Franklin,Chambersburg Wd 4 Dist 2,U.S. House,13,REP,John Joyce,359,297,61,1
Franklin,Chambersburg Wd 5 Dist 1,U.S. House,13,REP,John Joyce,552,472,80,0
Franklin,Chambersburg Wd 5 Dist 2,U.S. House,13,REP,John Joyce,597,521,71,5
Franklin,Fannett Concord,U.S. House,13,REP,John Joyce,206,195,10,1
Franklin,Fannett Dry Run,U.S. House,13,REP,John Joyce,383,364,18,1
Franklin,Fannett Sulphur Springs,U.S. House,13,REP,John Joyce,199,188,11,0
Franklin,Greencastle 1,U.S. House,13,REP,John Joyce,795,724,67,4
Franklin,Greencastle 2,U.S. House,13,REP,John Joyce,707,638,69,0
Franklin,Greene 1,U.S. House,13,REP,John Joyce,1024,926,96,2
Franklin,Greene 2,U.S. House,13,REP,John Joyce,1017,821,196,0
Franklin,Greene 3,U.S. House,13,REP,John Joyce,980,862,116,2
Franklin,Greene 4,U.S. House,13,REP,John Joyce,1326,"1,167",158,1
Franklin,Greene 5,U.S. House,13,REP,John Joyce,1542,"1,300",241,1
Franklin,Greene 6,U.S. House,13,REP,John Joyce,904,805,99,0
Franklin,Guilford 1,U.S. House,13,REP,John Joyce,1683,"1,426",253,4
Franklin,Guilford 2,U.S. House,13,REP,John Joyce,1859,"1,593",261,5
Franklin,Guilford 3,U.S. House,13,REP,John Joyce,736,661,75,0
Franklin,Guilford 4,U.S. House,13,REP,John Joyce,580,539,40,1
Franklin,Guilford 5,U.S. House,13,REP,John Joyce,193,181,11,1
Franklin,Guilford 6,U.S. House,13,REP,John Joyce,798,716,78,4
Franklin,Hamilton 1,U.S. House,13,REP,John Joyce,1322,"1,129",192,1
Franklin,Hamilton 2,U.S. House,13,REP,John Joyce,1784,"1,564",213,7
Franklin,Hamilton 3,U.S. House,13,REP,John Joyce,898,818,78,2
Franklin,Letterkenny 1,U.S. House,13,REP,John Joyce,818,764,54,0
Franklin,Letterkenny 2,U.S. House,13,REP,John Joyce,225,195,29,1
Franklin,Lurgan,U.S. House,13,REP,John Joyce,717,675,42,0
Franklin,Mercersburg,U.S. House,13,REP,John Joyce,436,399,36,1
Franklin,Metal 1,U.S. House,13,REP,John Joyce,271,255,16,0
Franklin,Metal 2,U.S. House,13,REP,John Joyce,277,258,19,0
Franklin,Metal 3,U.S. House,13,REP,John Joyce,175,172,3,0
Franklin,Mont Alto,U.S. House,13,REP,John Joyce,528,471,57,0
Franklin,Montgomery 1,U.S. House,13,REP,John Joyce,754,704,50,0
Franklin,Montgomery 2,U.S. House,13,REP,John Joyce,802,752,50,0
Franklin,Montgomery 3,U.S. House,13,REP,John Joyce,718,662,53,3
Franklin,Orrstown,U.S. House,13,REP,John Joyce,65,60,5,0
Franklin,Peters 1,U.S. House,13,REP,John Joyce,574,530,43,1
Franklin,Peters 2,U.S. House,13,REP,John Joyce,522,500,22,0
Franklin,Peters 3,U.S. House,13,REP,John Joyce,670,628,42,0
Franklin,Quincy 1,U.S. House,13,REP,John Joyce,1011,863,148,0
Franklin,Quincy 2,U.S. House,13,REP,John Joyce,265,237,27,1
Franklin,Quincy 3,U.S. House,13,REP,John Joyce,465,445,20,0
Franklin,Quincy 4,U.S. House,13,REP,John Joyce,200,173,27,0
Franklin,Southampton East,U.S. House,13,REP,John Joyce,1039,938,100,1
Franklin,Southampton Mt Rock,U.S. House,13,REP,John Joyce,1107,997,110,0
Franklin,Southampton West,U.S. House,13,REP,John Joyce,766,706,60,0
Franklin,St Thomas 1,U.S. House,13,REP,John Joyce,541,508,32,1
Franklin,St Thomas 2,U.S. House,13,REP,John Joyce,880,814,66,0
Franklin,St Thomas 3,U.S. House,13,REP,John Joyce,649,612,36,1
Franklin,Warren,U.S. House,13,REP,John Joyce,166,154,12,0
Franklin,Washington 1,U.S. House,13,REP,John Joyce,652,596,56,0
Franklin,Washington 2,U.S. House,13,REP,John Joyce,1244,"1,107",136,1
Franklin,Washington 3,U.S. House,13,REP,John Joyce,788,700,86,2
Franklin,Washington 4,U.S. House,13,REP,John Joyce,827,777,50,0
Franklin,Washington 5,U.S. House,13,REP,John Joyce,1786,"1,574",204,8
Franklin,Waynesboro Wd 1 Dist 1,U.S. House,13,REP,John Joyce,436,375,59,2
Franklin,Waynesboro Wd 1 Dist 2,U.S. House,13,REP,John Joyce,456,415,41,0
Franklin,Waynesboro Wd 2 Dist 1,U.S. House,13,REP,John Joyce,248,215,33,0
Franklin,Waynesboro Wd 2 Dist 2,U.S. House,13,REP,John Joyce,524,481,41,2
Franklin,Waynesboro Wd 3 Dist 1,U.S. House,13,REP,John Joyce,369,334,35,0
Franklin,Waynesboro Wd 3 Dist 2,U.S. House,13,REP,John Joyce,430,383,47,0
Franklin,Waynesboro Wd 3 Dist 3,U.S. House,13,REP,John Joyce,472,428,44,0
Franklin,West End Shippensburg,U.S. House,13,REP,John Joyce,392,352,40,0
Franklin,Fannett Concord,State Assembly,81,DEM,Ian Kidd,34,29,5,0
Franklin,Fannett Dry Run,State Assembly,81,DEM,Ian Kidd,50,40,10,0
Franklin,Fannett Sulphur Springs,State Assembly,81,DEM,Ian Kidd,39,35,4,0
Franklin,Letterkenny 1,State Assembly,81,DEM,Ian Kidd,149,100,49,0
Franklin,Letterkenny 2,State Assembly,81,DEM,Ian Kidd,81,45,35,1
Franklin,Lurgan,State Assembly,81,DEM,Ian Kidd,130,80,48,2
Franklin,Metal 1,State Assembly,81,DEM,Ian Kidd,35,27,8,0
Franklin,Metal 2,State Assembly,81,DEM,Ian Kidd,44,26,18,0
Franklin,Metal 3,State Assembly,81,DEM,Ian Kidd,27,18,9,0
Franklin,Orrstown,State Assembly,81,DEM,Ian Kidd,16,15,1,0
Franklin,Southampton East,State Assembly,81,DEM,Ian Kidd,357,228,128,1
Franklin,Southampton Mt Rock,State Assembly,81,DEM,Ian Kidd,408,270,138,0
Franklin,Southampton West,State Assembly,81,DEM,Ian Kidd,197,144,53,0
Franklin,St Thomas 1,State Assembly,81,DEM,Ian Kidd,123,93,30,0
Franklin,St Thomas 2,State Assembly,81,DEM,Ian Kidd,185,112,73,0
Franklin,St Thomas 3,State Assembly,81,DEM,Ian Kidd,94,57,37,0
Franklin,West End Shippensburg,State Assembly,81,DEM,Ian Kidd,244,169,75,0
Franklin,Fannett Concord,State Assembly,81,,Write-ins,0,0,0,0
Franklin,Fannett Dry Run,State Assembly,81,,Write-ins,0,0,0,0
Franklin,Fannett Sulphur Springs,State Assembly,81,,Write-ins,1,1,0,0
Franklin,Letterkenny 1,State Assembly,81,,Write-ins,0,0,0,0
Franklin,Letterkenny 2,State Assembly,81,,Write-ins,1,1,0,0
Franklin,Lurgan,State Assembly,81,,Write-ins,0,0,0,0
Franklin,Metal 1,State Assembly,81,,Write-ins,0,0,0,0
Franklin,Metal 2,State Assembly,81,,Write-ins,0,0,0,0
Franklin,Metal 3,State Assembly,81,,Write-ins,0,0,0,0
Franklin,Orrstown,State Assembly,81,,Write-ins,0,0,0,0
Franklin,Southampton East,State Assembly,81,,Write-ins,2,2,0,0
Franklin,Southampton Mt Rock,State Assembly,81,,Write-ins,2,1,1,0
Franklin,Southampton West,State Assembly,81,,Write-ins,4,4,0,0
Franklin,St Thomas 1,State Assembly,81,,Write-ins,0,0,0,0
Franklin,St Thomas 2,State Assembly,81,,Write-ins,4,3,1,0
Franklin,St Thomas 3,State Assembly,81,,Write-ins,0,0,0,0
Franklin,West End Shippensburg,State Assembly,81,,Write-ins,1,0,1,0
Franklin,Fannett Concord,State Assembly,81,REP,Rich Irvin,197,189,7,1
Franklin,Fannett Dry Run,State Assembly,81,REP,Rich Irvin,357,343,13,1
Franklin,Fannett Sulphur Springs,State Assembly,81,REP,Rich Irvin,179,171,8,0
Franklin,Letterkenny 1,State Assembly,81,REP,Rich Irvin,754,719,35,0
Franklin,Letterkenny 2,State Assembly,81,REP,Rich Irvin,197,176,21,0
Franklin,Lurgan,State Assembly,81,REP,Rich Irvin,676,644,32,0
Franklin,Metal 1,State Assembly,81,REP,Rich Irvin,257,243,14,0
Franklin,Metal 2,State Assembly,81,REP,Rich Irvin,263,246,17,0
Franklin,Metal 3,State Assembly,81,REP,Rich Irvin,169,168,1,0
Franklin,Orrstown,State Assembly,81,REP,Rich Irvin,59,55,4,0
Franklin,Southampton East,State Assembly,81,REP,Rich Irvin,903,840,63,0
Franklin,Southampton Mt Rock,State Assembly,81,REP,Rich Irvin,960,888,72,0
Franklin,Southampton West,State Assembly,81,REP,Rich Irvin,677,638,39,0
Franklin,St Thomas 1,State Assembly,81,REP,Rich Irvin,494,470,23,1
Franklin,St Thomas 2,State Assembly,81,REP,Rich Irvin,801,757,44,0
Franklin,St Thomas 3,State Assembly,81,REP,Rich Irvin,603,576,26,1
Franklin,West End Shippensburg,State Assembly,81,REP,Rich Irvin,317,292,25,0
Franklin,Chambersburg Wd 1 Dist 1,State Assembly,89,,Write-ins,103,63,40,0
Franklin,Chambersburg Wd 1 Dist 2,State Assembly,89,,Write-ins,52,39,13,0
Franklin,Chambersburg Wd 2 Dist 1,State Assembly,89,,Write-ins,33,22,11,0
Franklin,Chambersburg Wd 2 Dist 2,State Assembly,89,,Write-ins,79,52,27,0
Franklin,Chambersburg Wd 3 Dist 1,State Assembly,89,,Write-ins,105,68,36,1
Franklin,Chambersburg Wd 4 Dist 1,State Assembly,89,,Write-ins,27,22,4,1
Franklin,Chambersburg Wd 4 Dist 2,State Assembly,89,,Write-ins,38,29,9,0
Franklin,Chambersburg Wd 5 Dist 1,State Assembly,89,,Write-ins,38,26,12,0
Franklin,Chambersburg Wd 5 Dist 2,State Assembly,89,,Write-ins,68,44,24,0
Franklin,Greene 1,State Assembly,89,,Write-ins,50,28,21,1
Franklin,Greene 2,State Assembly,89,,Write-ins,56,35,21,0
Franklin,Greene 3,State Assembly,89,,Write-ins,47,30,16,1
Franklin,Greene 4,State Assembly,89,,Write-ins,76,41,35,0
Franklin,Greene 5,State Assembly,89,,Write-ins,93,59,34,0
Franklin,Greene 6,State Assembly,89,,Write-ins,40,28,12,0
Franklin,Guilford 1,State Assembly,89,,Write-ins,85,47,38,0
Franklin,Guilford 2,State Assembly,89,,Write-ins,117,72,45,0
Franklin,Guilford 3,State Assembly,89,,Write-ins,6,4,2,0
Franklin,Guilford 4,State Assembly,89,,Write-ins,13,8,5,0
