county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Crawford,Cussewago Twp,U.S. Senate,,KEY,Daniel Wassmer,4,4,,
Crawford,Cussewago Twp,U.S. Senate,,,Write Ins,0,,,
Crawford,East Fairfield Twp,U.S. Senate,,DEM,John Fetterman,95,94,,1
Crawford,East Fairfield Twp,U.S. Senate,,REP,Mehmet Oz,272,272,,
Crawford,East Fairfield Twp,U.S. Senate,,LIB,Erik Gerhardt,10,10,,
Crawford,East Fairfield Twp,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,East Fairfield Twp,U.S. Senate,,KEY,Daniel Wassmer,5,5,,
Crawford,East Fairfield Twp,U.S. Senate,,,Write Ins,0,,,
Crawford,East Fallowfield Twp,U.S. Senate,,DEM,John Fetterman,100,97,,3
Crawford,East Fallowfield Twp,U.S. Senate,,REP,Mehmet Oz,306,304,,2
Crawford,East Fallowfield Twp,U.S. Senate,,LIB,Erik Gerhardt,9,9,,
Crawford,East Fallowfield Twp,U.S. Senate,,GRN,Richard L Weiss,2,2,,
Crawford,East Fallowfield Twp,U.S. Senate,,KEY,Daniel Wassmer,3,3,,
Crawford,East Fallowfield Twp,U.S. Senate,,,Write Ins,2,,,
Crawford,East Mead Twp,U.S. Senate,,DEM,John Fetterman,149,148,,1
Crawford,East Mead Twp,U.S. Senate,,REP,Mehmet Oz,434,434,,
Crawford,East Mead Twp,U.S. Senate,,LIB,Erik Gerhardt,9,9,,
Crawford,East Mead Twp,U.S. Senate,,GRN,Richard L Weiss,3,3,,
Crawford,East Mead Twp,U.S. Senate,,KEY,Daniel Wassmer,1,1,,
Crawford,East Mead Twp,U.S. Senate,,,Write Ins,3,,,
Crawford,Fairfield Twp,U.S. Senate,,DEM,John Fetterman,85,84,,1
Crawford,Fairfield Twp,U.S. Senate,,REP,Mehmet Oz,375,375,,
Crawford,Fairfield Twp,U.S. Senate,,LIB,Erik Gerhardt,3,3,,
Crawford,Fairfield Twp,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,Fairfield Twp,U.S. Senate,,KEY,Daniel Wassmer,2,2,,
Crawford,Fairfield Twp,U.S. Senate,,,Write Ins,0,,,
Crawford,Greenwood Twp,U.S. Senate,,DEM,John Fetterman,120,120,,
Crawford,Greenwood Twp,U.S. Senate,,REP,Mehmet Oz,406,405,,1
Crawford,Greenwood Twp,U.S. Senate,,LIB,Erik Gerhardt,9,8,,1
Crawford,Greenwood Twp,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,Greenwood Twp,U.S. Senate,,KEY,Daniel Wassmer,4,4,,
Crawford,Greenwood Twp,U.S. Senate,,,Write Ins,1,,,
Crawford,Hayfield Twp,U.S. Senate,,DEM,John Fetterman,373,369,,4
Crawford,Hayfield Twp,U.S. Senate,,REP,Mehmet Oz,883,879,,4
Crawford,Hayfield Twp,U.S. Senate,,LIB,Erik Gerhardt,16,16,,
Crawford,Hayfield Twp,U.S. Senate,,GRN,Richard L Weiss,11,11,,
Crawford,Hayfield Twp,U.S. Senate,,KEY,Daniel Wassmer,10,10,,
Crawford,Hayfield Twp,U.S. Senate,,,Write Ins,3,,,
Crawford,Hydetown Boro,U.S. Senate,,DEM,John Fetterman,73,73,,
Crawford,Hydetown Boro,U.S. Senate,,REP,Mehmet Oz,139,139,,
Crawford,Hydetown Boro,U.S. Senate,,LIB,Erik Gerhardt,4,4,,
Crawford,Hydetown Boro,U.S. Senate,,GRN,Richard L Weiss,3,3,,
Crawford,Hydetown Boro,U.S. Senate,,KEY,Daniel Wassmer,2,2,,
Crawford,Hydetown Boro,U.S. Senate,,,Write Ins,1,,,
Crawford,Linesville Boro,U.S. Senate,,DEM,John Fetterman,134,134,,
Crawford,Linesville Boro,U.S. Senate,,REP,Mehmet Oz,249,249,,
Crawford,Linesville Boro,U.S. Senate,,LIB,Erik Gerhardt,12,12,,
Crawford,Linesville Boro,U.S. Senate,,GRN,Richard L Weiss,2,2,,
Crawford,Linesville Boro,U.S. Senate,,KEY,Daniel Wassmer,4,4,,
Crawford,Linesville Boro,U.S. Senate,,,Write Ins,0,,,
Crawford,Meadville 1-1,U.S. Senate,,DEM,John Fetterman,312,300,,12
Crawford,Meadville 1-1,U.S. Senate,,REP,Mehmet Oz,173,173,,
Crawford,Meadville 1-1,U.S. Senate,,LIB,Erik Gerhardt,12,11,,1
Crawford,Meadville 1-1,U.S. Senate,,GRN,Richard L Weiss,3,3,,
Crawford,Meadville 1-1,U.S. Senate,,KEY,Daniel Wassmer,4,4,,
Crawford,Meadville 1-1,U.S. Senate,,,Write Ins,1,,,
Crawford,Meadville 1-2,U.S. Senate,,DEM,John Fetterman,441,432,,9
Crawford,Meadville 1-2,U.S. Senate,,REP,Mehmet Oz,413,411,,2
Crawford,Meadville 1-2,U.S. Senate,,LIB,Erik Gerhardt,7,7,,
Crawford,Meadville 1-2,U.S. Senate,,GRN,Richard L Weiss,4,4,,
Crawford,Meadville 1-2,U.S. Senate,,KEY,Daniel Wassmer,0,,,
Crawford,Meadville 1-2,U.S. Senate,,,Write Ins,0,,,
Crawford,Meadville 2-1,U.S. Senate,,DEM,John Fetterman,292,289,,3
Crawford,Meadville 2-1,U.S. Senate,,REP,Mehmet Oz,223,221,,2
Crawford,Meadville 2-1,U.S. Senate,,LIB,Erik Gerhardt,11,11,,
Crawford,Meadville 2-1,U.S. Senate,,GRN,Richard L Weiss,4,4,,
Crawford,Meadville 2-1,U.S. Senate,,KEY,Daniel Wassmer,1,1,,
Crawford,Meadville 2-1,U.S. Senate,,,Write Ins,0,,,
Crawford,Meadville 2-2,U.S. Senate,,DEM,John Fetterman,254,252,,2
Crawford,Meadville 2-2,U.S. Senate,,REP,Mehmet Oz,191,189,,2
Crawford,Meadville 2-2,U.S. Senate,,LIB,Erik Gerhardt,9,9,,
Crawford,Meadville 2-2,U.S. Senate,,GRN,Richard L Weiss,6,6,,
Crawford,Meadville 2-2,U.S. Senate,,KEY,Daniel Wassmer,4,4,,
Crawford,Meadville 2-2,U.S. Senate,,,Write Ins,1,,,
Crawford,Meadville 2-3,U.S. Senate,,DEM,John Fetterman,443,439,,4
Crawford,Meadville 2-3,U.S. Senate,,REP,Mehmet Oz,292,291,,1
Crawford,Meadville 2-3,U.S. Senate,,LIB,Erik Gerhardt,9,9,,
Crawford,Meadville 2-3,U.S. Senate,,GRN,Richard L Weiss,3,3,,
Crawford,Meadville 2-3,U.S. Senate,,KEY,Daniel Wassmer,3,3,,
Crawford,Meadville 2-3,U.S. Senate,,,Write Ins,2,,,
Crawford,Meadville 3-1,U.S. Senate,,DEM,John Fetterman,176,175,,1
Crawford,Meadville 3-1,U.S. Senate,,REP,Mehmet Oz,157,155,,2
Crawford,Meadville 3-1,U.S. Senate,,LIB,Erik Gerhardt,1,1,,
Crawford,Meadville 3-1,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,Meadville 3-1,U.S. Senate,,KEY,Daniel Wassmer,1,1,,
Crawford,Meadville 3-1,U.S. Senate,,,Write Ins,1,,,
Crawford,Meadville 3-2,U.S. Senate,,DEM,John Fetterman,181,180,,1
Crawford,Meadville 3-2,U.S. Senate,,REP,Mehmet Oz,170,169,,1
Crawford,Meadville 3-2,U.S. Senate,,LIB,Erik Gerhardt,5,5,,
Crawford,Meadville 3-2,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,Meadville 3-2,U.S. Senate,,KEY,Daniel Wassmer,1,1,,
Crawford,Meadville 3-2,U.S. Senate,,,Write Ins,0,,,
Crawford,Meadville 4,U.S. Senate,,DEM,John Fetterman,55,54,,1
Crawford,Meadville 4,U.S. Senate,,REP,Mehmet Oz,36,35,,1
Crawford,Meadville 4,U.S. Senate,,LIB,Erik Gerhardt,4,4,,
Crawford,Meadville 4,U.S. Senate,,GRN,Richard L Weiss,2,2,,
Crawford,Meadville 4,U.S. Senate,,KEY,Daniel Wassmer,0,,,
Crawford,Meadville 4,U.S. Senate,,,Write Ins,0,,,
Crawford,Meadville 5,U.S. Senate,,DEM,John Fetterman,50,50,,
Crawford,Meadville 5,U.S. Senate,,REP,Mehmet Oz,56,56,,
Crawford,Meadville 5,U.S. Senate,,LIB,Erik Gerhardt,3,3,,
Crawford,Meadville 5,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,Meadville 5,U.S. Senate,,KEY,Daniel Wassmer,0,,,
Crawford,Meadville 5,U.S. Senate,,,Write Ins,1,,,
Crawford,North Shenango Twp,U.S. Senate,,DEM,John Fetterman,239,236,,3
Crawford,North Shenango Twp,U.S. Senate,,REP,Mehmet Oz,393,387,,6
Crawford,North Shenango Twp,U.S. Senate,,LIB,Erik Gerhardt,14,14,,
Crawford,North Shenango Twp,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,North Shenango Twp,U.S. Senate,,KEY,Daniel Wassmer,7,7,,
Crawford,North Shenango Twp,U.S. Senate,,,Write Ins,0,,,
Crawford,Oil Creek Twp,U.S. Senate,,DEM,John Fetterman,165,163,,2
Crawford,Oil Creek Twp,U.S. Senate,,REP,Mehmet Oz,547,547,,
Crawford,Oil Creek Twp,U.S. Senate,,LIB,Erik Gerhardt,9,9,,
Crawford,Oil Creek Twp,U.S. Senate,,GRN,Richard L Weiss,3,3,,
Crawford,Oil Creek Twp,U.S. Senate,,KEY,Daniel Wassmer,8,8,,
Crawford,Oil Creek Twp,U.S. Senate,,,Write Ins,0,,,
Crawford,Pine Twp,U.S. Senate,,DEM,John Fetterman,73,73,,
Crawford,Pine Twp,U.S. Senate,,REP,Mehmet Oz,125,125,,
Crawford,Pine Twp,U.S. Senate,,LIB,Erik Gerhardt,5,5,,
Crawford,Pine Twp,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,Pine Twp,U.S. Senate,,KEY,Daniel Wassmer,0,,,
Crawford,Pine Twp,U.S. Senate,,,Write Ins,1,,,
Crawford,Randolph Twp,U.S. Senate,,DEM,John Fetterman,173,172,,1
Crawford,Randolph Twp,U.S. Senate,,REP,Mehmet Oz,511,510,,1
Crawford,Randolph Twp,U.S. Senate,,LIB,Erik Gerhardt,7,7,,
Crawford,Randolph Twp,U.S. Senate,,GRN,Richard L Weiss,2,2,,
Crawford,Randolph Twp,U.S. Senate,,KEY,Daniel Wassmer,5,5,,
Crawford,Randolph Twp,U.S. Senate,,,Write Ins,2,,,
Crawford,Richmond Twp,U.S. Senate,,DEM,John Fetterman,159,159,,
Crawford,Richmond Twp,U.S. Senate,,REP,Mehmet Oz,436,436,,
Crawford,Richmond Twp,U.S. Senate,,LIB,Erik Gerhardt,12,12,,
Crawford,Richmond Twp,U.S. Senate,,GRN,Richard L Weiss,5,5,,
Crawford,Richmond Twp,U.S. Senate,,KEY,Daniel Wassmer,4,4,,
Crawford,Richmond Twp,U.S. Senate,,,Write Ins,0,,,
Crawford,Rockdale Twp,U.S. Senate,,DEM,John Fetterman,168,165,,3
Crawford,Rockdale Twp,U.S. Senate,,REP,Mehmet Oz,299,295,,4
Crawford,Rockdale Twp,U.S. Senate,,LIB,Erik Gerhardt,7,7,,
Crawford,Rockdale Twp,U.S. Senate,,GRN,Richard L Weiss,2,2,,
Crawford,Rockdale Twp,U.S. Senate,,KEY,Daniel Wassmer,5,5,,
Crawford,Rockdale Twp,U.S. Senate,,,Write Ins,0,,,
Crawford,Rome Twp,U.S. Senate,,DEM,John Fetterman,53,51,,2
Crawford,Rome Twp,U.S. Senate,,REP,Mehmet Oz,323,323,,
Crawford,Rome Twp,U.S. Senate,,LIB,Erik Gerhardt,5,5,,
Crawford,Rome Twp,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,Rome Twp,U.S. Senate,,KEY,Daniel Wassmer,1,1,,
Crawford,Rome Twp,U.S. Senate,,,Write Ins,0,,,
Crawford,Sadsbury Twp,U.S. Senate,,DEM,John Fetterman,486,478,,8
Crawford,Sadsbury Twp,U.S. Senate,,REP,Mehmet Oz,985,983,,2
Crawford,Sadsbury Twp,U.S. Senate,,LIB,Erik Gerhardt,17,17,,
Crawford,Sadsbury Twp,U.S. Senate,,GRN,Richard L Weiss,6,6,,
Crawford,Sadsbury Twp,U.S. Senate,,KEY,Daniel Wassmer,3,3,,
Crawford,Sadsbury Twp,U.S. Senate,,,Write Ins,4,,,
Crawford,Saegertown Boro,U.S. Senate,,DEM,John Fetterman,103,101,,2
Crawford,Saegertown Boro,U.S. Senate,,REP,Mehmet Oz,236,235,,1
Crawford,Saegertown Boro,U.S. Senate,,LIB,Erik Gerhardt,11,10,,1
Crawford,Saegertown Boro,U.S. Senate,,GRN,Richard L Weiss,2,2,,
Crawford,Saegertown Boro,U.S. Senate,,KEY,Daniel Wassmer,1,1,,
Crawford,Saegertown Boro,U.S. Senate,,,Write Ins,0,,,
Crawford,South Shenango Twp,U.S. Senate,,DEM,John Fetterman,324,324,,
Crawford,South Shenango Twp,U.S. Senate,,REP,Mehmet Oz,579,575,,4
Crawford,South Shenango Twp,U.S. Senate,,LIB,Erik Gerhardt,12,12,,
Crawford,South Shenango Twp,U.S. Senate,,GRN,Richard L Weiss,8,8,,
Crawford,South Shenango Twp,U.S. Senate,,KEY,Daniel Wassmer,5,5,,
Crawford,South Shenango Twp,U.S. Senate,,,Write Ins,1,,,
Crawford,Sparta Twp,U.S. Senate,,DEM,John Fetterman,87,87,,
Crawford,Sparta Twp,U.S. Senate,,REP,Mehmet Oz,318,318,,
Crawford,Sparta Twp,U.S. Senate,,LIB,Erik Gerhardt,4,4,,
Crawford,Sparta Twp,U.S. Senate,,GRN,Richard L Weiss,0,,,
Crawford,Sparta Twp,U.S. Senate,,KEY,Daniel Wassmer,5,5,,
Crawford,Sparta Twp,U.S. Senate,,,Write Ins,1,,,
Crawford,Spartansburg Boro,U.S. Senate,,DEM,John Fetterman,33,33,,
Crawford,Spartansburg Boro,U.S. Senate,,REP,Mehmet Oz,96,94,,2
Crawford,Spartansburg Boro,U.S. Senate,,LIB,Erik Gerhardt,3,3,,
Crawford,Spartansburg Boro,U.S. Senate,,GRN,Richard L Weiss,0,,,
Crawford,Spartansburg Boro,U.S. Senate,,KEY,Daniel Wassmer,1,1,,
Crawford,Spartansburg Boro,U.S. Senate,,,Write Ins,0,,,
Crawford,Spring Twp,U.S. Senate,,DEM,John Fetterman,179,177,,2
Crawford,Spring Twp,U.S. Senate,,REP,Mehmet Oz,365,364,,1
Crawford,Spring Twp,U.S. Senate,,LIB,Erik Gerhardt,11,11,,
Crawford,Spring Twp,U.S. Senate,,GRN,Richard L Weiss,2,2,,
Crawford,Spring Twp,U.S. Senate,,KEY,Daniel Wassmer,5,5,,
Crawford,Spring Twp,U.S. Senate,,,Write Ins,2,,,
Crawford,Springboro Boro,U.S. Senate,,DEM,John Fetterman,58,57,,1
Crawford,Springboro Boro,U.S. Senate,,REP,Mehmet Oz,75,75,,
Crawford,Springboro Boro,U.S. Senate,,LIB,Erik Gerhardt,1,1,,
Crawford,Springboro Boro,U.S. Senate,,GRN,Richard L Weiss,0,,,
Crawford,Springboro Boro,U.S. Senate,,KEY,Daniel Wassmer,1,1,,
Crawford,Springboro Boro,U.S. Senate,,,Write Ins,0,,,
Crawford,Steuben Twp,U.S. Senate,,DEM,John Fetterman,74,72,,2
Crawford,Steuben Twp,U.S. Senate,,REP,Mehmet Oz,215,215,,
Crawford,Steuben Twp,U.S. Senate,,LIB,Erik Gerhardt,9,9,,
Crawford,Steuben Twp,U.S. Senate,,GRN,Richard L Weiss,2,2,,
Crawford,Steuben Twp,U.S. Senate,,KEY,Daniel Wassmer,3,3,,
Crawford,Steuben Twp,U.S. Senate,,,Write Ins,1,,,
Crawford,Summerhill Twp,U.S. Senate,,DEM,John Fetterman,115,114,,1
Crawford,Summerhill Twp,U.S. Senate,,REP,Mehmet Oz,306,306,,
Crawford,Summerhill Twp,U.S. Senate,,LIB,Erik Gerhardt,21,21,,
Crawford,Summerhill Twp,U.S. Senate,,GRN,Richard L Weiss,4,4,,
Crawford,Summerhill Twp,U.S. Senate,,KEY,Daniel Wassmer,5,5,,
Crawford,Summerhill Twp,U.S. Senate,,,Write Ins,1,,,
Crawford,Summit Twp,U.S. Senate,,DEM,John Fetterman,237,235,,2
Crawford,Summit Twp,U.S. Senate,,REP,Mehmet Oz,577,577,,
Crawford,Summit Twp,U.S. Senate,,LIB,Erik Gerhardt,23,22,,1
Crawford,Summit Twp,U.S. Senate,,GRN,Richard L Weiss,5,5,,
Crawford,Summit Twp,U.S. Senate,,KEY,Daniel Wassmer,6,6,,
Crawford,Summit Twp,U.S. Senate,,,Write Ins,4,,,
Crawford,Titusville 1-1,U.S. Senate,,DEM,John Fetterman,94,94,,
Crawford,Titusville 1-1,U.S. Senate,,REP,Mehmet Oz,122,122,,
Crawford,Titusville 1-1,U.S. Senate,,LIB,Erik Gerhardt,6,6,,
Crawford,Titusville 1-1,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,Titusville 1-1,U.S. Senate,,KEY,Daniel Wassmer,0,,,
Crawford,Titusville 1-1,U.S. Senate,,,Write Ins,1,,,
Crawford,Titusville 1-2,U.S. Senate,,DEM,John Fetterman,109,106,,3
Crawford,Titusville 1-2,U.S. Senate,,REP,Mehmet Oz,156,156,,
Crawford,Titusville 1-2,U.S. Senate,,LIB,Erik Gerhardt,1,,,1
Crawford,Titusville 1-2,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,Titusville 1-2,U.S. Senate,,KEY,Daniel Wassmer,1,1,,
Crawford,Titusville 1-2,U.S. Senate,,,Write Ins,1,,,
Crawford,Titusville 2-1,U.S. Senate,,DEM,John Fetterman,126,125,,1
Crawford,Titusville 2-1,U.S. Senate,,REP,Mehmet Oz,167,167,,
Crawford,Titusville 2-1,U.S. Senate,,LIB,Erik Gerhardt,8,8,,
Crawford,Titusville 2-1,U.S. Senate,,GRN,Richard L Weiss,2,2,,
Crawford,Titusville 2-1,U.S. Senate,,KEY,Daniel Wassmer,2,2,,
Crawford,Titusville 2-1,U.S. Senate,,,Write Ins,1,,,
Crawford,Titusville 2-2,U.S. Senate,,DEM,John Fetterman,167,166,,1
Crawford,Titusville 2-2,U.S. Senate,,REP,Mehmet Oz,255,253,,2
Crawford,Titusville 2-2,U.S. Senate,,LIB,Erik Gerhardt,1,1,,
Crawford,Titusville 2-2,U.S. Senate,,GRN,Richard L Weiss,2,2,,
Crawford,Titusville 2-2,U.S. Senate,,KEY,Daniel Wassmer,4,4,,
Crawford,Titusville 2-2,U.S. Senate,,,Write Ins,0,,,
Crawford,Titusville 3,U.S. Senate,,DEM,John Fetterman,26,26,,
Crawford,Titusville 3,U.S. Senate,,REP,Mehmet Oz,60,60,,
Crawford,Titusville 3,U.S. Senate,,LIB,Erik Gerhardt,2,2,,
Crawford,Titusville 3,U.S. Senate,,GRN,Richard L Weiss,0,,,
Crawford,Titusville 3,U.S. Senate,,KEY,Daniel Wassmer,0,,,
Crawford,Titusville 3,U.S. Senate,,,Write Ins,1,,,
Crawford,Titusville 4,U.S. Senate,,DEM,John Fetterman,93,92,,1
Crawford,Titusville 4,U.S. Senate,,REP,Mehmet Oz,128,128,,
Crawford,Titusville 4,U.S. Senate,,LIB,Erik Gerhardt,4,4,,
Crawford,Titusville 4,U.S. Senate,,GRN,Richard L Weiss,3,3,,
Crawford,Titusville 4,U.S. Senate,,KEY,Daniel Wassmer,0,,,
Crawford,Titusville 4,U.S. Senate,,,Write Ins,0,,,
Crawford,Titusville 5,U.S. Senate,,DEM,John Fetterman,39,39,,
Crawford,Titusville 5,U.S. Senate,,REP,Mehmet Oz,49,49,,
Crawford,Titusville 5,U.S. Senate,,LIB,Erik Gerhardt,2,2,,
Crawford,Titusville 5,U.S. Senate,,GRN,Richard L Weiss,0,,,
Crawford,Titusville 5,U.S. Senate,,KEY,Daniel Wassmer,0,,,
Crawford,Titusville 5,U.S. Senate,,,Write Ins,0,,,
Crawford,Townville Boro,U.S. Senate,,DEM,John Fetterman,23,23,,
Crawford,Townville Boro,U.S. Senate,,REP,Mehmet Oz,94,92,,2
Crawford,Townville Boro,U.S. Senate,,LIB,Erik Gerhardt,5,5,,
Crawford,Townville Boro,U.S. Senate,,GRN,Richard L Weiss,1,1,,
Crawford,Townville Boro,U.S. Senate,,KEY,Daniel Wassmer,0,,,
Crawford,Townville Boro,U.S. Senate,,,Write Ins,0,,,
Crawford,Troy Twp,U.S. Senate,,DEM,John Fetterman,117,117,,
Crawford,Troy Twp,U.S. Senate,,REP,Mehmet Oz,322,322,,
Crawford,Troy Twp,U.S. Senate,,LIB,Erik Gerhardt,6,6,,
Crawford,Troy Twp,U.S. Senate,,GRN,Richard L Weiss,4,4,,
Crawford,Troy Twp,U.S. Senate,,KEY,Daniel Wassmer,1,1,,
Crawford,Troy Twp,U.S. Senate,,,Write Ins,0,,,
Crawford,Union Twp,U.S. Senate,,DEM,John Fetterman,116,112,,4
Crawford,Union Twp,U.S. Senate,,REP,Mehmet Oz,282,273,,9
Crawford,Union Twp,U.S. Senate,,LIB,Erik Gerhardt,8,7,,1
Crawford,Union Twp,U.S. Senate,,GRN,Richard L Weiss,4,4,,
Crawford,Union Twp,U.S. Senate,,KEY,Daniel Wassmer,2,2,,
Crawford,Union Twp,U.S. Senate,,,Write Ins,0,,,
Crawford,Venango Twp,U.S. Senate,,DEM,John Fetterman,156,154,,2
Crawford,Venango Twp,U.S. Senate,,REP,Mehmet Oz,296,295,,1
Crawford,Venango Twp,U.S. Senate,,LIB,Erik Gerhardt,8,8,,
Crawford,Venango Twp,U.S. Senate,,GRN,Richard L Weiss,4,4,,
Crawford,Venango Twp,U.S. Senate,,KEY,Daniel Wassmer,5,5,,
Crawford,Venango Twp,U.S. Senate,,,Write Ins,2,,,
Crawford,Venango Boro,U.S. Senate,,DEM,John Fetterman,49,49,,
Crawford,Venango Boro,U.S. Senate,,REP,Mehmet Oz,48,48,,
