county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Mercer,Coolspring Township,U.S. Senate,,GRN,Richard L. Weiss,3,2,1,0
Mercer,Coolspring Township,U.S. Senate,,KEY,Daniel Wassmer,3,3,0,0
Mercer,Coolspring Township,U.S. Senate,,,Write Ins,4,4,0,0
Mercer,Coolspring Township,Governor,,DEM,Josh Shapiro,290,178,112,0
Mercer,Coolspring Township,Governor,,REP,Douglas V. Mastriano,682,605,76,1
Mercer,Coolspring Township,Governor,,LIB,Matt Hackenburg,10,9,1,0
Mercer,Coolspring Township,Governor,,GRN,Christina DiGiulio,6,6,0,0
Mercer,Coolspring Township,Governor,,KEY,Joseph P Soloski,5,4,1,0
Mercer,Coolspring Township,Governor,,,Write Ins,1,1,0,0
Mercer,Coolspring Township,U.S. House,16,DEM,Dan Pastore,254,150,104,0
Mercer,Coolspring Township,U.S. House,16,REP,Mike Kelly,729,646,82,1
Mercer,Coolspring Township,U.S. House,16,,Write Ins,0,0,0,0
Mercer,Coolspring Township,State Senate,50,DEM,Rianna Czech,186,98,88,0
Mercer,Coolspring Township,State Senate,50,REP,Michele Brooks,802,700,101,1
Mercer,Coolspring Township,State Senate,50,,Write Ins,2,2,0,0
Mercer,Coolspring Township,State House,17,REP,Tim Bonner,826,708,117,1
Mercer,Coolspring Township,State House,17,,Write Ins,60,31,29,0
Mercer,Deer Creek Township,Registered Voters,,,,316,,,
Mercer,Deer Creek Township,Ballots Cast,,,,214,193,21,0
Mercer,Deer Creek Township,Ballots Cast - Blank,,,,0,0,0,0
Mercer,Deer Creek Township,U.S. Senate,,DEM,John Fetterman,40,29,11,0
Mercer,Deer Creek Township,U.S. Senate,,REP,Mehmet Oz,168,159,9,0
Mercer,Deer Creek Township,U.S. Senate,,LIB,Erik Gerhardt,3,3,0,0
Mercer,Deer Creek Township,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Mercer,Deer Creek Township,U.S. Senate,,KEY,Daniel Wassmer,2,2,0,0
Mercer,Deer Creek Township,U.S. Senate,,,Write Ins,1,0,1,0
Mercer,Deer Creek Township,Governor,,DEM,Josh Shapiro,48,36,12,0
Mercer,Deer Creek Township,Governor,,REP,Douglas V. Mastriano,158,152,6,0
Mercer,Deer Creek Township,Governor,,LIB,Matt Hackenburg,3,2,1,0
Mercer,Deer Creek Township,Governor,,GRN,Christina DiGiulio,3,2,1,0
Mercer,Deer Creek Township,Governor,,KEY,Joseph P Soloski,2,1,1,0
Mercer,Deer Creek Township,Governor,,,Write Ins,0,0,0,0
Mercer,Deer Creek Township,U.S. House,16,DEM,Dan Pastore,43,32,11,0
Mercer,Deer Creek Township,U.S. House,16,REP,Mike Kelly,170,160,10,0
Mercer,Deer Creek Township,U.S. House,16,,Write Ins,0,0,0,0
Mercer,Deer Creek Township,State Senate,50,DEM,Rianna Czech,29,23,6,0
Mercer,Deer Creek Township,State Senate,50,REP,Michele Brooks,185,170,15,0
Mercer,Deer Creek Township,State Senate,50,,Write Ins,0,0,0,0
Mercer,Deer Creek Township,State House,17,REP,Tim Bonner,188,174,14,0
Mercer,Deer Creek Township,State House,17,,Write Ins,3,3,0,0
Mercer,Delaware Township,Registered Voters,,,,1360,,,
Mercer,Delaware Township,Ballots Cast,,,,947,777,167,3
Mercer,Delaware Township,Ballots Cast - Blank,,,,1,0,1,0
Mercer,Delaware Township,U.S. Senate,,DEM,John Fetterman,268,156,110,2
Mercer,Delaware Township,U.S. Senate,,REP,Mehmet Oz,645,597,47,1
Mercer,Delaware Township,U.S. Senate,,LIB,Erik Gerhardt,13,10,3,0
Mercer,Delaware Township,U.S. Senate,,GRN,Richard L. Weiss,5,2,3,0
Mercer,Delaware Township,U.S. Senate,,KEY,Daniel Wassmer,6,5,1,0
Mercer,Delaware Township,U.S. Senate,,,Write Ins,1,1,0,0
Mercer,Delaware Township,Governor,,DEM,Josh Shapiro,296,176,118,2
Mercer,Delaware Township,Governor,,REP,Douglas V. Mastriano,631,585,45,1
Mercer,Delaware Township,Governor,,LIB,Matt Hackenburg,4,3,1,0
Mercer,Delaware Township,Governor,,GRN,Christina DiGiulio,4,2,2,0
Mercer,Delaware Township,Governor,,KEY,Joseph P Soloski,0,0,0,0
Mercer,Delaware Township,Governor,,,Write Ins,0,0,0,0
Mercer,Delaware Township,U.S. House,16,DEM,Dan Pastore,246,131,113,2
Mercer,Delaware Township,U.S. House,16,REP,Mike Kelly,684,630,53,1
Mercer,Delaware Township,U.S. House,16,,Write Ins,0,0,0,0
Mercer,Delaware Township,State Senate,50,DEM,Rianna Czech,179,96,81,2
Mercer,Delaware Township,State Senate,50,REP,Michele Brooks,763,679,83,1
Mercer,Delaware Township,State Senate,50,,Write Ins,0,0,0,0
Mercer,Delaware Township,State House,17,REP,Tim Bonner,753,663,88,2
Mercer,Delaware Township,State House,17,,Write Ins,22,10,12,0
Mercer,East Lackawannock Township,Registered Voters,,,,1125,,,
Mercer,East Lackawannock Township,Ballots Cast,,,,756,637,118,1
Mercer,East Lackawannock Township,Ballots Cast - Blank,,,,0,0,0,0
Mercer,East Lackawannock Township,U.S. Senate,,DEM,John Fetterman,201,129,71,1
Mercer,East Lackawannock Township,U.S. Senate,,REP,Mehmet Oz,535,492,43,0
Mercer,East Lackawannock Township,U.S. Senate,,LIB,Erik Gerhardt,11,9,2,0
Mercer,East Lackawannock Township,U.S. Senate,,GRN,Richard L. Weiss,4,3,1,0
Mercer,East Lackawannock Township,U.S. Senate,,KEY,Daniel Wassmer,0,0,0,0
Mercer,East Lackawannock Township,U.S. Senate,,,Write Ins,1,1,0,0
Mercer,East Lackawannock Township,Governor,,DEM,Josh Shapiro,236,159,76,1
Mercer,East Lackawannock Township,Governor,,REP,Douglas V. Mastriano,511,475,36,0
Mercer,East Lackawannock Township,Governor,,LIB,Matt Hackenburg,4,2,2,0
Mercer,East Lackawannock Township,Governor,,GRN,Christina DiGiulio,4,1,3,0
Mercer,East Lackawannock Township,Governor,,KEY,Joseph P Soloski,1,0,1,0
Mercer,East Lackawannock Township,Governor,,,Write Ins,0,0,0,0
Mercer,East Lackawannock Township,U.S. House,16,DEM,Dan Pastore,191,120,70,1
Mercer,East Lackawannock Township,U.S. House,16,REP,Mike Kelly,548,504,44,0
Mercer,East Lackawannock Township,U.S. House,16,,Write Ins,1,1,0,0
Mercer,East Lackawannock Township,State Senate,50,DEM,Rianna Czech,143,82,61,0
Mercer,East Lackawannock Township,State Senate,50,REP,Michele Brooks,605,549,55,1
Mercer,East Lackawannock Township,State Senate,50,,Write Ins,1,1,0,0
Mercer,East Lackawannock Township,State House,17,REP,Tim Bonner,617,552,64,1
Mercer,East Lackawannock Township,State House,17,,Write Ins,44,31,13,0
Mercer,Fairview Township,Registered Voters,,,,469,,,
Mercer,Fairview Township,Ballots Cast,,,,335,306,29,0
Mercer,Fairview Township,Ballots Cast - Blank,,,,0,0,0,0
Mercer,Fairview Township,U.S. Senate,,DEM,John Fetterman,56,35,21,0
Mercer,Fairview Township,U.S. Senate,,REP,Mehmet Oz,267,261,6,0
Mercer,Fairview Township,U.S. Senate,,LIB,Erik Gerhardt,6,5,1,0
Mercer,Fairview Township,U.S. Senate,,GRN,Richard L. Weiss,2,2,0,0
Mercer,Fairview Township,U.S. Senate,,KEY,Daniel Wassmer,3,2,1,0
Mercer,Fairview Township,U.S. Senate,,,Write Ins,0,0,0,0
Mercer,Fairview Township,Governor,,DEM,Josh Shapiro,61,40,21,0
Mercer,Fairview Township,Governor,,REP,Douglas V. Mastriano,265,258,7,0
Mercer,Fairview Township,Governor,,LIB,Matt Hackenburg,6,5,1,0
Mercer,Fairview Township,Governor,,GRN,Christina DiGiulio,1,1,0,0
Mercer,Fairview Township,Governor,,KEY,Joseph P Soloski,1,1,0,0
Mercer,Fairview Township,Governor,,,Write Ins,0,0,0,0
Mercer,Fairview Township,U.S. House,16,DEM,Dan Pastore,54,33,21,0
Mercer,Fairview Township,U.S. House,16,REP,Mike Kelly,277,269,8,0
Mercer,Fairview Township,U.S. House,16,,Write Ins,1,1,0,0
Mercer,Fairview Township,State Senate,50,DEM,Rianna Czech,36,21,15,0
Mercer,Fairview Township,State Senate,50,REP,Michele Brooks,297,283,14,0
Mercer,Fairview Township,State Senate,50,,Write Ins,0,0,0,0
Mercer,Fairview Township,State House,17,REP,Tim Bonner,294,280,14,0
Mercer,Fairview Township,State House,17,,Write Ins,10,4,6,0
Mercer,Farrell 1-1,Registered Voters,,,,419,,,
Mercer,Farrell 1-1,Ballots Cast,,,,114,80,33,1
Mercer,Farrell 1-1,Ballots Cast - Blank,,,,0,0,0,0
Mercer,Farrell 1-1,U.S. Senate,,DEM,John Fetterman,100,70,29,1
Mercer,Farrell 1-1,U.S. Senate,,REP,Mehmet Oz,12,9,3,0
Mercer,Farrell 1-1,U.S. Senate,,LIB,Erik Gerhardt,1,0,1,0
Mercer,Farrell 1-1,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Mercer,Farrell 1-1,U.S. Senate,,KEY,Daniel Wassmer,0,0,0,0
Mercer,Farrell 1-1,U.S. Senate,,,Write Ins,0,0,0,0
Mercer,Farrell 1-1,Governor,,DEM,Josh Shapiro,96,65,30,1
Mercer,Farrell 1-1,Governor,,REP,Douglas V. Mastriano,15,12,3,0
Mercer,Farrell 1-1,Governor,,LIB,Matt Hackenburg,1,1,0,0
Mercer,Farrell 1-1,Governor,,GRN,Christina DiGiulio,0,0,0,0
Mercer,Farrell 1-1,Governor,,KEY,Joseph P Soloski,1,1,0,0
Mercer,Farrell 1-1,Governor,,,Write Ins,0,0,0,0
Mercer,Farrell 1-1,U.S. House,16,DEM,Dan Pastore,93,63,29,1
Mercer,Farrell 1-1,U.S. House,16,REP,Mike Kelly,18,14,4,0
Mercer,Farrell 1-1,U.S. House,16,,Write Ins,0,0,0,0
Mercer,Farrell 1-1,State Senate,50,DEM,Rianna Czech,89,65,23,1
Mercer,Farrell 1-1,State Senate,50,REP,Michele Brooks,25,15,10,0
Mercer,Farrell 1-1,State Senate,50,,Write Ins,0,0,0,0
Mercer,Farrell 1-1,State House,7,DEM,Timothy M McGonigle,95,64,30,1
Mercer,Farrell 1-1,State House,7,REP,Parke Wentling,17,14,3,0
Mercer,Farrell 1-1,State House,7,,Write Ins,0,0,0,0
Mercer,Farrell 1-3,Registered Voters,,,,457,,,
Mercer,Farrell 1-3,Ballots Cast,,,,237,167,65,5
Mercer,Farrell 1-3,Ballots Cast - Blank,,,,0,0,0,0
Mercer,Farrell 1-3,U.S. Senate,,DEM,John Fetterman,179,125,49,5
Mercer,Farrell 1-3,U.S. Senate,,REP,Mehmet Oz,45,33,12,0
Mercer,Farrell 1-3,U.S. Senate,,LIB,Erik Gerhardt,4,3,1,0
Mercer,Farrell 1-3,U.S. Senate,,GRN,Richard L. Weiss,2,1,1,0
Mercer,Farrell 1-3,U.S. Senate,,KEY,Daniel Wassmer,4,3,1,0
Mercer,Farrell 1-3,U.S. Senate,,,Write Ins,1,1,0,0
Mercer,Farrell 1-3,Governor,,DEM,Josh Shapiro,185,127,53,5
Mercer,Farrell 1-3,Governor,,REP,Douglas V. Mastriano,43,34,9,0
Mercer,Farrell 1-3,Governor,,LIB,Matt Hackenburg,0,0,0,0
Mercer,Farrell 1-3,Governor,,GRN,Christina DiGiulio,3,2,1,0
Mercer,Farrell 1-3,Governor,,KEY,Joseph P Soloski,1,1,0,0
Mercer,Farrell 1-3,Governor,,,Write Ins,0,0,0,0
Mercer,Farrell 1-3,U.S. House,16,DEM,Dan Pastore,181,124,52,5
Mercer,Farrell 1-3,U.S. House,16,REP,Mike Kelly,49,39,10,0
Mercer,Farrell 1-3,U.S. House,16,,Write Ins,0,0,0,0
Mercer,Farrell 1-3,State Senate,50,DEM,Rianna Czech,157,107,45,5
Mercer,Farrell 1-3,State Senate,50,REP,Michele Brooks,73,55,18,0
Mercer,Farrell 1-3,State Senate,50,,Write Ins,0,0,0,0
Mercer,Farrell 1-3,State House,7,DEM,Timothy M McGonigle,193,132,56,5
Mercer,Farrell 1-3,State House,7,REP,Parke Wentling,41,33,8,0
Mercer,Farrell 1-3,State House,7,,Write Ins,0,0,0,0
Mercer,Farrell 2-1,Registered Voters,,,,711,,,
Mercer,Farrell 2-1,Ballots Cast,,,,281,230,51,0
Mercer,Farrell 2-1,Ballots Cast - Blank,,,,0,0,0,0
Mercer,Farrell 2-1,U.S. Senate,,DEM,John Fetterman,243,197,46,0
Mercer,Farrell 2-1,U.S. Senate,,REP,Mehmet Oz,34,29,5,0
Mercer,Farrell 2-1,U.S. Senate,,LIB,Erik Gerhardt,2,2,0,0
Mercer,Farrell 2-1,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Mercer,Farrell 2-1,U.S. Senate,,KEY,Daniel Wassmer,1,1,0,0
Mercer,Farrell 2-1,U.S. Senate,,,Write Ins,1,1,0,0
Mercer,Farrell 2-1,Governor,,DEM,Josh Shapiro,242,197,45,0
Mercer,Farrell 2-1,Governor,,REP,Douglas V. Mastriano,29,24,5,0
Mercer,Farrell 2-1,Governor,,LIB,Matt Hackenburg,4,4,0,0
Mercer,Farrell 2-1,Governor,,GRN,Christina DiGiulio,2,1,1,0
Mercer,Farrell 2-1,Governor,,KEY,Joseph P Soloski,1,1,0,0
Mercer,Farrell 2-1,Governor,,,Write Ins,0,0,0,0
Mercer,Farrell 2-1,U.S. House,16,DEM,Dan Pastore,226,182,44,0
Mercer,Farrell 2-1,U.S. House,16,REP,Mike Kelly,42,36,6,0
Mercer,Farrell 2-1,U.S. House,16,,Write Ins,0,0,0,0
Mercer,Farrell 2-1,State Senate,50,DEM,Rianna Czech,224,181,43,0
Mercer,Farrell 2-1,State Senate,50,REP,Michele Brooks,48,40,8,0
Mercer,Farrell 2-1,State Senate,50,,Write Ins,1,1,0,0
Mercer,Farrell 2-1,State House,7,DEM,Timothy M McGonigle,234,192,42,0
Mercer,Farrell 2-1,State House,7,REP,Parke Wentling,38,31,7,0
Mercer,Farrell 2-1,State House,7,,Write Ins,0,0,0,0
Mercer,Farrell 2-3,Registered Voters,,,,611,,,
Mercer,Farrell 2-3,Ballots Cast,,,,320,258,61,1
Mercer,Farrell 2-3,Ballots Cast - Blank,,,,0,0,0,0
Mercer,Farrell 2-3,U.S. Senate,,DEM,John Fetterman,237,187,49,1
Mercer,Farrell 2-3,U.S. Senate,,REP,Mehmet Oz,71,62,9,0
Mercer,Farrell 2-3,U.S. Senate,,LIB,Erik Gerhardt,7,5,2,0
Mercer,Farrell 2-3,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Mercer,Farrell 2-3,U.S. Senate,,KEY,Daniel Wassmer,3,2,1,0
Mercer,Farrell 2-3,U.S. Senate,,,Write Ins,1,1,0,0
Mercer,Farrell 2-3,Governor,,DEM,Josh Shapiro,236,188,47,1
Mercer,Farrell 2-3,Governor,,REP,Douglas V. Mastriano,70,62,8,0
Mercer,Farrell 2-3,Governor,,LIB,Matt Hackenburg,2,2,0,0
Mercer,Farrell 2-3,Governor,,GRN,Christina DiGiulio,3,1,2,0
Mercer,Farrell 2-3,Governor,,KEY,Joseph P Soloski,4,3,1,0
Mercer,Farrell 2-3,Governor,,,Write Ins,0,0,0,0
Mercer,Farrell 2-3,U.S. House,16,DEM,Dan Pastore,221,172,48,1
Mercer,Farrell 2-3,U.S. House,16,REP,Mike Kelly,88,77,11,0
Mercer,Farrell 2-3,U.S. House,16,,Write Ins,1,1,0,0
Mercer,Farrell 2-3,State Senate,50,DEM,Rianna Czech,205,161,43,1
Mercer,Farrell 2-3,State Senate,50,REP,Michele Brooks,100,86,14,0
Mercer,Farrell 2-3,State Senate,50,,Write Ins,1,1,0,0
Mercer,Farrell 2-3,State House,7,DEM,Timothy M McGonigle,242,193,48,1
Mercer,Farrell 2-3,State House,7,REP,Parke Wentling,70,61,9,0
Mercer,Farrell 2-3,State House,7,,Write Ins,0,0,0,0
Mercer,Farrell 2-4,Registered Voters,,,,621,,,
Mercer,Farrell 2-4,Ballots Cast,,,,408,343,65,0
Mercer,Farrell 2-4,Ballots Cast - Blank,,,,0,0,0,0
Mercer,Farrell 2-4,U.S. Senate,,DEM,John Fetterman,273,213,60,0
Mercer,Farrell 2-4,U.S. Senate,,REP,Mehmet Oz,127,123,4,0
Mercer,Farrell 2-4,U.S. Senate,,LIB,Erik Gerhardt,4,4,0,0
Mercer,Farrell 2-4,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Mercer,Farrell 2-4,U.S. Senate,,KEY,Daniel Wassmer,0,0,0,0
Mercer,Farrell 2-4,U.S. Senate,,,Write Ins,2,2,0,0
Mercer,Farrell 2-4,Governor,,DEM,Josh Shapiro,282,224,58,0
Mercer,Farrell 2-4,Governor,,REP,Douglas V. Mastriano,116,111,5,0
Mercer,Farrell 2-4,Governor,,LIB,Matt Hackenburg,3,3,0,0
Mercer,Farrell 2-4,Governor,,GRN,Christina DiGiulio,2,2,0,0
Mercer,Farrell 2-4,Governor,,KEY,Joseph P Soloski,1,1,0,0
Mercer,Farrell 2-4,Governor,,,Write Ins,0,0,0,0
Mercer,Farrell 2-4,U.S. House,16,DEM,Dan Pastore,266,208,58,0
Mercer,Farrell 2-4,U.S. House,16,REP,Mike Kelly,130,125,5,0
Mercer,Farrell 2-4,U.S. House,16,,Write Ins,0,0,0,0
Mercer,Farrell 2-4,State Senate,50,DEM,Rianna Czech,236,183,53,0
Mercer,Farrell 2-4,State Senate,50,REP,Michele Brooks,163,153,10,0
Mercer,Farrell 2-4,State Senate,50,,Write Ins,0,0,0,0
Mercer,Farrell 2-4,State House,7,DEM,Timothy M McGonigle,291,233,58,0
Mercer,Farrell 2-4,State House,7,REP,Parke Wentling,112,105,7,0
Mercer,Farrell 2-4,State House,7,,Write Ins,0,0,0,0
Mercer,Findley Township,Registered Voters,,,,936,,,
Mercer,Findley Township,Ballots Cast,,,,662,549,112,1
Mercer,Findley Township,Ballots Cast - Blank,,,,1,1,0,0
Mercer,Findley Township,U.S. Senate,,DEM,John Fetterman,181,116,64,1
Mercer,Findley Township,U.S. Senate,,REP,Mehmet Oz,460,416,44,0
Mercer,Findley Township,U.S. Senate,,LIB,Erik Gerhardt,6,6,0,0
Mercer,Findley Township,U.S. Senate,,GRN,Richard L. Weiss,4,3,1,0
Mercer,Findley Township,U.S. Senate,,KEY,Daniel Wassmer,4,4,0,0
Mercer,Findley Township,U.S. Senate,,,Write Ins,1,1,0,0
Mercer,Findley Township,Governor,,DEM,Josh Shapiro,195,124,70,1
Mercer,Findley Township,Governor,,REP,Douglas V. Mastriano,452,412,40,0
Mercer,Findley Township,Governor,,LIB,Matt Hackenburg,7,7,0,0
Mercer,Findley Township,Governor,,GRN,Christina DiGiulio,3,1,2,0
Mercer,Findley Township,Governor,,KEY,Joseph P Soloski,1,1,0,0
Mercer,Findley Township,Governor,,,Write Ins,0,0,0,0
Mercer,Findley Township,U.S. House,16,DEM,Dan Pastore,163,105,57,1
Mercer,Findley Township,U.S. House,16,REP,Mike Kelly,489,436,53,0
Mercer,Findley Township,U.S. House,16,,Write Ins,0,0,0,0
Mercer,Findley Township,State Senate,50,DEM,Rianna Czech,129,76,52,1
Mercer,Findley Township,State Senate,50,REP,Michele Brooks,528,469,59,0
Mercer,Findley Township,State Senate,50,,Write Ins,0,0,0,0
Mercer,Findley Township,State House,17,REP,Tim Bonner,549,480,69,0
Mercer,Findley Township,State House,17,,Write Ins,59,32,27,0
Mercer,Fredonia Borough,Registered Voters,,,,318,,,
Mercer,Fredonia Borough,Ballots Cast,,,,192,173,18,1
Mercer,Fredonia Borough,Ballots Cast - Blank,,,,0,0,0,0
Mercer,Fredonia Borough,U.S. Senate,,DEM,John Fetterman,58,45,13,0
Mercer,Fredonia Borough,U.S. Senate,,REP,Mehmet Oz,128,122,5,1
Mercer,Fredonia Borough,U.S. Senate,,LIB,Erik Gerhardt,2,2,0,0
Mercer,Fredonia Borough,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Mercer,Fredonia Borough,U.S. Senate,,KEY,Daniel Wassmer,1,1,0,0
Mercer,Fredonia Borough,U.S. Senate,,,Write Ins,1,1,0,0
Mercer,Fredonia Borough,Governor,,DEM,Josh Shapiro,64,51,13,0
Mercer,Fredonia Borough,Governor,,REP,Douglas V. Mastriano,122,116,5,1
Mercer,Fredonia Borough,Governor,,LIB,Matt Hackenburg,3,3,0,0
Mercer,Fredonia Borough,Governor,,GRN,Christina DiGiulio,0,0,0,0
Mercer,Fredonia Borough,Governor,,KEY,Joseph P Soloski,1,1,0,0
Mercer,Fredonia Borough,Governor,,,Write Ins,0,0,0,0
Mercer,Fredonia Borough,U.S. House,16,DEM,Dan Pastore,52,41,11,0
Mercer,Fredonia Borough,U.S. House,16,REP,Mike Kelly,132,124,7,1
Mercer,Fredonia Borough,U.S. House,16,,Write Ins,0,0,0,0
Mercer,Fredonia Borough,State Senate,50,DEM,Rianna Czech,34,30,4,0
Mercer,Fredonia Borough,State Senate,50,REP,Michele Brooks,157,142,14,1
Mercer,Fredonia Borough,State Senate,50,,Write Ins,1,1,0,0
Mercer,Fredonia Borough,State House,17,REP,Tim Bonner,156,142,13,1
Mercer,Fredonia Borough,State House,17,,Write Ins,6,4,2,0
Mercer,French Creek Township,Registered Voters,,,,460,,,
Mercer,French Creek Township,Ballots Cast,,,,330,304,25,1
Mercer,French Creek Township,Ballots Cast - Blank,,,,0,0,0,0
Mercer,French Creek Township,U.S. Senate,,DEM,John Fetterman,88,68,20,0
Mercer,French Creek Township,U.S. Senate,,REP,Mehmet Oz,233,227,5,1
Mercer,French Creek Township,U.S. Senate,,LIB,Erik Gerhardt,5,5,0,0
Mercer,French Creek Township,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Mercer,French Creek Township,U.S. Senate,,KEY,Daniel Wassmer,1,1,0,0
Mercer,French Creek Township,U.S. Senate,,,Write Ins,0,0,0,0
Mercer,French Creek Township,Governor,,DEM,Josh Shapiro,95,75,20,0
Mercer,French Creek Township,Governor,,REP,Douglas V. Mastriano,228,222,5,1
Mercer,French Creek Township,Governor,,LIB,Matt Hackenburg,4,4,0,0
Mercer,French Creek Township,Governor,,GRN,Christina DiGiulio,1,1,0,0
Mercer,French Creek Township,Governor,,KEY,Joseph P Soloski,1,1,0,0
Mercer,French Creek Township,Governor,,,Write Ins,0,0,0,0
Mercer,French Creek Township,U.S. House,16,DEM,Dan Pastore,79,61,18,0
Mercer,French Creek Township,U.S. House,16,REP,Mike Kelly,246,238,7,1
Mercer,French Creek Township,U.S. House,16,,Write Ins,0,0,0,0
Mercer,French Creek Township,State Senate,50,DEM,Rianna Czech,57,42,15,0
Mercer,French Creek Township,State Senate,50,REP,Michele Brooks,267,257,9,1
Mercer,French Creek Township,State Senate,50,,Write Ins,0,0,0,0
Mercer,French Creek Township,State House,17,REP,Tim Bonner,263,251,11,1
Mercer,French Creek Township,State House,17,,Write Ins,7,5,2,0
Mercer,Greene Township,Registered Voters,,,,669,,,
Mercer,Greene Township,Ballots Cast,,,,464,392,71,1
Mercer,Greene Township,Ballots Cast - Blank,,,,0,0,0,0
Mercer,Greene Township,U.S. Senate,,DEM,John Fetterman,151,108,43,0
Mercer,Greene Township,U.S. Senate,,REP,Mehmet Oz,296,268,27,1
Mercer,Greene Township,U.S. Senate,,LIB,Erik Gerhardt,6,6,0,0
Mercer,Greene Township,U.S. Senate,,GRN,Richard L. Weiss,6,6,0,0
Mercer,Greene Township,U.S. Senate,,KEY,Daniel Wassmer,2,2,0,0
Mercer,Greene Township,U.S. Senate,,,Write Ins,1,1,0,0
Mercer,Greene Township,Governor,,DEM,Josh Shapiro,155,110,45,0
Mercer,Greene Township,Governor,,REP,Douglas V. Mastriano,298,272,25,1
Mercer,Greene Township,Governor,,LIB,Matt Hackenburg,1,1,0,0
Mercer,Greene Township,Governor,,GRN,Christina DiGiulio,3,3,0,0
Mercer,Greene Township,Governor,,KEY,Joseph P Soloski,3,2,1,0
Mercer,Greene Township,Governor,,,Write Ins,0,0,0,0
Mercer,Greene Township,U.S. House,16,DEM,Dan Pastore,127,85,42,0
Mercer,Greene Township,U.S. House,16,REP,Mike Kelly,334,304,29,1
Mercer,Greene Township,U.S. House,16,,Write Ins,1,1,0,0
Mercer,Greene Township,State Senate,50,DEM,Rianna Czech,95,61,34,0
Mercer,Greene Township,State Senate,50,REP,Michele Brooks,366,328,37,1
Mercer,Greene Township,State Senate,50,,Write Ins,0,0,0,0
Mercer,Greene Township,State House,7,DEM,Timothy M McGonigle,127,87,40,0
Mercer,Greene Township,State House,7,REP,Parke Wentling,337,305,31,1
Mercer,Greene Township,State House,7,,Write Ins,0,0,0,0
Mercer,Greenville 1,Registered Voters,,,,607,,,
Mercer,Greenville 1,Ballots Cast,,,,345,295,46,4
Mercer,Greenville 1,Ballots Cast - Blank,,,,0,0,0,0
Mercer,Greenville 1,U.S. Senate,,DEM,John Fetterman,129,96,30,3
Mercer,Greenville 1,U.S. Senate,,REP,Mehmet Oz,204,191,12,1
Mercer,Greenville 1,U.S. Senate,,LIB,Erik Gerhardt,6,5,1,0
Mercer,Greenville 1,U.S. Senate,,GRN,Richard L. Weiss,3,1,2,0
Mercer,Greenville 1,U.S. Senate,,KEY,Daniel Wassmer,2,2,0,0
Mercer,Greenville 1,U.S. Senate,,,Write Ins,0,0,0,0
Mercer,Greenville 1,Governor,,DEM,Josh Shapiro,140,101,35,4
