county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Indiana,Armagh,Registered Voters,,,,59,,,
Indiana,Armagh,Ballots Cast,,,,37,35,2,0
Indiana,Armagh,Ballots Cast Blank,,,,0,0,0,0
Indiana,Armagh,U.S. Senate,,DEM,JOHN FETTERMAN,10,9,1,0
Indiana,Armagh,U.S. Senate,,REP,MEHMET OZ,26,25,1,0
Indiana,Armagh,U.S. Senate,,LIB,ERIK GERHARDT,0,0,0,0
Indiana,Armagh,U.S. Senate,,GRE,RICHARD L. WEISS,0,0,0,0
Indiana,Armagh,U.S. Senate,,KEY,DANIEL WASSMER,0,0,0,0
Indiana,Armagh,U.S. Senate,,,Write-ins,0,0,0,0
Indiana,Armagh,Governor,,DEM,JOSH SHAPIRO,12,11,1,0
Indiana,Armagh,Governor,,REP,DOUGLAS V. MASTRIANO,25,24,1,0
Indiana,Armagh,Governor,,LIB,MATT HACKENBURG,0,0,0,0
Indiana,Armagh,Governor,,GRE,CHRISTINA DIGIULIO,0,0,0,0
Indiana,Armagh,Governor,,KEY,JOE SOLOSKI,0,0,0,0
Indiana,Armagh,Governor,,,Write-ins,0,0,0,0
Indiana,Armagh,U.S. House,14,REP,GUY RESCHENTHALER,31,30,1,0
Indiana,Armagh,U.S. House,14,,Write-ins,1,1,0,0
Indiana,Armagh,State Assembly,62,DEM,BRIAN DOYLE,7,6,1,0
Indiana,Armagh,State Assembly,62,REP,JIM STRUZZI,29,28,1,0
Indiana,Armagh,State Assembly,62,,Write-ins,0,0,0,0
Indiana,Armstrong #1,Registered Voters,,,,500,,,
Indiana,Armstrong #1,Ballots Cast,,,,354,277,75,2
Indiana,Armstrong #1,Ballots Cast Blank,,,,0,0,0,0
Indiana,Armstrong #1,U.S. Senate,,DEM,JOHN FETTERMAN,105,53,51,1
Indiana,Armstrong #1,U.S. Senate,,REP,MEHMET OZ,239,218,20,1
Indiana,Armstrong #1,U.S. Senate,,LIB,ERIK GERHARDT,6,3,3,0
Indiana,Armstrong #1,U.S. Senate,,GRE,RICHARD L. WEISS,0,0,0,0
Indiana,Armstrong #1,U.S. Senate,,KEY,DANIEL WASSMER,1,1,0,0
Indiana,Armstrong #1,U.S. Senate,,,Write-ins,2,2,0,0
Indiana,Armstrong #1,Governor,,DEM,JOSH SHAPIRO,122,67,54,1
Indiana,Armstrong #1,Governor,,REP,DOUGLAS V. MASTRIANO,225,204,20,1
Indiana,Armstrong #1,Governor,,LIB,MATT HACKENBURG,5,4,1,0
Indiana,Armstrong #1,Governor,,GRE,CHRISTINA DIGIULIO,2,2,0,0
Indiana,Armstrong #1,Governor,,KEY,JOE SOLOSKI,0,0,0,0
Indiana,Armstrong #1,Governor,,,Write-ins,0,0,0,0
Indiana,Armstrong #1,U.S. House,14,REP,GUY RESCHENTHALER,280,245,35,0
Indiana,Armstrong #1,U.S. House,14,,Write-ins,7,2,5,0
Indiana,Armstrong #1,State Assembly,62,DEM,BRIAN DOYLE,77,33,44,0
Indiana,Armstrong #1,State Assembly,62,REP,JIM STRUZZI,274,244,30,0
Indiana,Armstrong #1,State Assembly,62,,Write-ins,0,0,0,0
Indiana,Armstrong #2,Registered Voters,,,,"1,389",,,
Indiana,Armstrong #2,Ballots Cast,,,,"1,008",837,168,3
Indiana,Armstrong #2,Ballots Cast Blank,,,,0,0,0,0
Indiana,Armstrong #2,U.S. Senate,,DEM,JOHN FETTERMAN,261,166,95,0
Indiana,Armstrong #2,U.S. Senate,,REP,MEHMET OZ,719,651,65,3
Indiana,Armstrong #2,U.S. Senate,,LIB,ERIK GERHARDT,9,8,1,0
Indiana,Armstrong #2,U.S. Senate,,GRE,RICHARD L. WEISS,6,3,3,0
Indiana,Armstrong #2,U.S. Senate,,KEY,DANIEL WASSMER,6,4,2,0
Indiana,Armstrong #2,U.S. Senate,,,Write-ins,0,0,0,0
Indiana,Armstrong #2,Governor,,DEM,JOSH SHAPIRO,317,210,107,0
Indiana,Armstrong #2,Governor,,REP,DOUGLAS V. MASTRIANO,675,616,56,3
Indiana,Armstrong #2,Governor,,LIB,MATT HACKENBURG,10,6,4,0
Indiana,Armstrong #2,Governor,,GRE,CHRISTINA DIGIULIO,1,1,0,0
Indiana,Armstrong #2,Governor,,KEY,JOE SOLOSKI,1,1,0,0
Indiana,Armstrong #2,Governor,,,Write-ins,1,1,0,0
Indiana,Armstrong #2,U.S. House,14,REP,GUY RESCHENTHALER,838,734,101,3
Indiana,Armstrong #2,U.S. House,14,,Write-ins,18,11,7,0
Indiana,Armstrong #2,State Assembly,62,DEM,BRIAN DOYLE,192,120,72,0
Indiana,Armstrong #2,State Assembly,62,REP,JIM STRUZZI,804,709,92,3
Indiana,Armstrong #2,State Assembly,62,,Write-ins,0,0,0,0
Indiana,Banks,Registered Voters,,,,528,,,
Indiana,Banks,Ballots Cast,,,,360,324,36,0
Indiana,Banks,Ballots Cast Blank,,,,0,0,0,0
Indiana,Banks,U.S. Senate,,DEM,JOHN FETTERMAN,67,44,23,0
Indiana,Banks,U.S. Senate,,REP,MEHMET OZ,275,264,11,0
Indiana,Banks,U.S. Senate,,LIB,ERIK GERHARDT,11,11,0,0
Indiana,Banks,U.S. Senate,,GRE,RICHARD L. WEISS,0,0,0,0
Indiana,Banks,U.S. Senate,,KEY,DANIEL WASSMER,4,3,1,0
Indiana,Banks,U.S. Senate,,,Write-ins,0,0,0,0
Indiana,Banks,Governor,,DEM,JOSH SHAPIRO,74,49,25,0
Indiana,Banks,Governor,,REP,DOUGLAS V. MASTRIANO,276,266,10,0
Indiana,Banks,Governor,,LIB,MATT HACKENBURG,4,4,0,0
Indiana,Banks,Governor,,GRE,CHRISTINA DIGIULIO,0,0,0,0
Indiana,Banks,Governor,,KEY,JOE SOLOSKI,3,2,1,0
Indiana,Banks,Governor,,,Write-ins,1,1,0,0
Indiana,Banks,U.S. House,15,DEM,MIKE MOLESEVICH,50,31,19,0
Indiana,Banks,U.S. House,15,REP,GLENN GT THOMPSON,304,288,16,0
Indiana,Banks,U.S. House,15,,Write-ins,1,1,0,0
Indiana,Banks,State Assembly,66,REP,BRIAN SMITH,335,309,26,0
Indiana,Banks,State Assembly,66,,Write-ins,3,1,2,0
Indiana,Blacklick,Registered Voters,,,,831,,,
Indiana,Blacklick,Ballots Cast,,,,637,520,116,1
Indiana,Blacklick,Ballots Cast Blank,,,,0,0,0,0
Indiana,Blacklick,U.S. Senate,,DEM,JOHN FETTERMAN,161,102,59,0
Indiana,Blacklick,U.S. Senate,,REP,MEHMET OZ,452,402,49,1
Indiana,Blacklick,U.S. Senate,,LIB,ERIK GERHARDT,10,5,5,0
Indiana,Blacklick,U.S. Senate,,GRE,RICHARD L. WEISS,3,2,1,0
Indiana,Blacklick,U.S. Senate,,KEY,DANIEL WASSMER,7,5,2,0
Indiana,Blacklick,U.S. Senate,,,Write-ins,2,2,0,0
Indiana,Blacklick,Governor,,DEM,JOSH SHAPIRO,211,141,70,0
Indiana,Blacklick,Governor,,REP,DOUGLAS V. MASTRIANO,412,370,41,1
Indiana,Blacklick,Governor,,LIB,MATT HACKENBURG,5,1,4,0
Indiana,Blacklick,Governor,,GRE,CHRISTINA DIGIULIO,1,1,0,0
Indiana,Blacklick,Governor,,KEY,JOE SOLOSKI,2,2,0,0
Indiana,Blacklick,Governor,,,Write-ins,0,0,0,0
Indiana,Blacklick,U.S. House,14,REP,GUY RESCHENTHALER,518,454,63,1
Indiana,Blacklick,U.S. House,14,,Write-ins,19,14,5,0
Indiana,Blacklick,State Assembly,62,DEM,BRIAN DOYLE,129,81,48,0
Indiana,Blacklick,State Assembly,62,REP,JIM STRUZZI,505,436,68,1
Indiana,Blacklick,State Assembly,62,,Write-ins,0,0,0,0
Indiana,Blairsville #1,Registered Voters,,,,677,,,
Indiana,Blairsville #1,Ballots Cast,,,,448,375,73,0
Indiana,Blairsville #1,Ballots Cast Blank,,,,0,0,0,0
Indiana,Blairsville #1,U.S. Senate,,DEM,JOHN FETTERMAN,194,137,57,0
Indiana,Blairsville #1,U.S. Senate,,REP,MEHMET OZ,235,219,16,0
Indiana,Blairsville #1,U.S. Senate,,LIB,ERIK GERHARDT,8,8,0,0
Indiana,Blairsville #1,U.S. Senate,,GRE,RICHARD L. WEISS,4,4,0,0
Indiana,Blairsville #1,U.S. Senate,,KEY,DANIEL WASSMER,3,3,0,0
Indiana,Blairsville #1,U.S. Senate,,,Write-ins,0,0,0,0
Indiana,Blairsville #1,Governor,,DEM,JOSH SHAPIRO,216,156,60,0
Indiana,Blairsville #1,Governor,,REP,DOUGLAS V. MASTRIANO,216,203,13,0
Indiana,Blairsville #1,Governor,,LIB,MATT HACKENBURG,4,4,0,0
Indiana,Blairsville #1,Governor,,GRE,CHRISTINA DIGIULIO,7,7,0,0
Indiana,Blairsville #1,Governor,,KEY,JOE SOLOSKI,1,1,0,0
Indiana,Blairsville #1,Governor,,,Write-ins,0,0,0,0
Indiana,Blairsville #1,U.S. House,14,REP,GUY RESCHENTHALER,333,288,45,0
Indiana,Blairsville #1,U.S. House,14,,Write-ins,26,16,10,0
Indiana,Blairsville #1,State Assembly,62,DEM,BRIAN DOYLE,145,102,43,0
Indiana,Blairsville #1,State Assembly,62,REP,JIM STRUZZI,297,267,30,0
Indiana,Blairsville #1,State Assembly,62,,Write-ins,2,2,0,0
Indiana,Blairsville #2,Registered Voters,,,,720,,,
Indiana,Blairsville #2,Ballots Cast,,,,468,384,84,0
Indiana,Blairsville #2,Ballots Cast Blank,,,,0,0,0,0
Indiana,Blairsville #2,U.S. Senate,,DEM,JOHN FETTERMAN,198,133,65,0
Indiana,Blairsville #2,U.S. Senate,,REP,MEHMET OZ,254,241,13,0
Indiana,Blairsville #2,U.S. Senate,,LIB,ERIK GERHARDT,11,7,4,0
