county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Montgomery,Ambler 2,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,205,193,11,1
Montgomery,Ambler 2,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,6,5,1,0
Montgomery,Ambler 2,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,5,2,3,0
Montgomery,Ambler 2,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,3,3,0,0
Montgomery,Ambler 2,Governor,,,Write Ins,1,0,1,0
Montgomery,Ambler 2,U.S. House,4,DEM,MADELEINE DEAN,748,516,225,7
Montgomery,Ambler 2,U.S. House,4,REP,CHRISTIAN NASCIMENTO,236,221,14,1
Montgomery,Ambler 2,U.S. House,4,,Write Ins,3,1,2,0
Montgomery,Ambler 2,State Senate,12,DEM,MARIA COLLETT,730,502,222,6
Montgomery,Ambler 2,State Senate,12,REP,ROB DAVIES,247,230,17,0
Montgomery,Ambler 2,State Senate,12,,Write Ins,1,0,1,0
Montgomery,Ambler 2,State House,151,DEM,MELISSA CERRATO,680,464,211,5
Montgomery,Ambler 2,State House,151,REP,TODD STEPHENS,300,274,26,0
Montgomery,Ambler 2,State House,151,,Write Ins,3,0,3,0
Montgomery,Ambler 3,Registered Voters,,,,1333,,,
Montgomery,Ambler 3,Ballots Cast,,,,888,688,194,6
Montgomery,Ambler 3,U.S. Senate,,DEM,JOHN FETTERMAN,640,468,168,4
Montgomery,Ambler 3,U.S. Senate,,REP,MEHMET OZ,218,196,20,2
Montgomery,Ambler 3,U.S. Senate,,LIB,ERIK GERHARDT,11,8,3,0
Montgomery,Ambler 3,U.S. Senate,,GRN,RICHARD L WEISS,7,6,1,0
Montgomery,Ambler 3,U.S. Senate,,KEY,DANIEL WASSMER,5,4,1,0
Montgomery,Ambler 3,U.S. Senate,,,Write Ins,1,1,0,0
Montgomery,Ambler 3,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,699,518,177,4
Montgomery,Ambler 3,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,161,146,13,2
Montgomery,Ambler 3,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,16,12,4,0
Montgomery,Ambler 3,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,3,3,0,0
Montgomery,Ambler 3,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,3,3,0,0
Montgomery,Ambler 3,Governor,,,Write Ins,0,0,0,0
Montgomery,Ambler 3,U.S. House,4,DEM,MADELEINE DEAN,671,492,175,4
Montgomery,Ambler 3,U.S. House,4,REP,CHRISTIAN NASCIMENTO,208,187,19,2
Montgomery,Ambler 3,U.S. House,4,,Write Ins,0,0,0,0
Montgomery,Ambler 3,State Senate,12,DEM,MARIA COLLETT,643,466,173,4
Montgomery,Ambler 3,State Senate,12,REP,ROB DAVIES,229,207,20,2
Montgomery,Ambler 3,State Senate,12,,Write Ins,0,0,0,0
Montgomery,Ambler 3,State House,151,DEM,MELISSA CERRATO,580,419,157,4
Montgomery,Ambler 3,State House,151,REP,TODD STEPHENS,300,262,36,2
Montgomery,Ambler 3,State House,151,,Write Ins,0,0,0,0
Montgomery,Bridgeport 1,Registered Voters,,,,826,,,
Montgomery,Bridgeport 1,Ballots Cast,,,,468,379,87,2
Montgomery,Bridgeport 1,U.S. Senate,,DEM,JOHN FETTERMAN,341,259,80,2
Montgomery,Bridgeport 1,U.S. Senate,,REP,MEHMET OZ,116,109,7,0
Montgomery,Bridgeport 1,U.S. Senate,,LIB,ERIK GERHARDT,5,5,0,0
Montgomery,Bridgeport 1,U.S. Senate,,GRN,RICHARD L WEISS,0,0,0,0
Montgomery,Bridgeport 1,U.S. Senate,,KEY,DANIEL WASSMER,3,3,0,0
Montgomery,Bridgeport 1,U.S. Senate,,,Write Ins,2,2,0,0
Montgomery,Bridgeport 1,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,358,276,80,2
Montgomery,Bridgeport 1,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,105,98,7,0
Montgomery,Bridgeport 1,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,1,1,0,0
Montgomery,Bridgeport 1,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,1,1,0,0
Montgomery,Bridgeport 1,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,1,1,0,0
Montgomery,Bridgeport 1,Governor,,,Write Ins,1,1,0,0
Montgomery,Bridgeport 1,U.S. House,5,DEM,MARY GAY SCANLON,331,252,78,1
Montgomery,Bridgeport 1,U.S. House,5,REP,DAVID GALLUCH,124,115,9,0
Montgomery,Bridgeport 1,U.S. House,5,,Write Ins,3,3,0,0
Montgomery,Bridgeport 1,State House,149,DEM,TIM BRIGGS,337,257,80,0
Montgomery,Bridgeport 1,State House,149,REP,NANCY PRICE,111,105,6,0
Montgomery,Bridgeport 1,State House,149,,Write Ins,2,1,1,0
Montgomery,Bridgeport 2,Registered Voters,,,,1014,,,
Montgomery,Bridgeport 2,Ballots Cast,,,,642,497,141,4
Montgomery,Bridgeport 2,U.S. Senate,,DEM,JOHN FETTERMAN,384,259,122,3
Montgomery,Bridgeport 2,U.S. Senate,,REP,MEHMET OZ,238,218,19,1
Montgomery,Bridgeport 2,U.S. Senate,,LIB,ERIK GERHARDT,10,10,0,0
Montgomery,Bridgeport 2,U.S. Senate,,GRN,RICHARD L WEISS,3,3,0,0
Montgomery,Bridgeport 2,U.S. Senate,,KEY,DANIEL WASSMER,1,1,0,0
Montgomery,Bridgeport 2,U.S. Senate,,,Write Ins,1,1,0,0
Montgomery,Bridgeport 2,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,421,293,125,3
Montgomery,Bridgeport 2,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,204,192,11,1
Montgomery,Bridgeport 2,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,6,5,1,0
Montgomery,Bridgeport 2,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,2,2,0,0
Montgomery,Bridgeport 2,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,3,3,0,0
Montgomery,Bridgeport 2,Governor,,,Write Ins,0,0,0,0
Montgomery,Bridgeport 2,U.S. House,5,DEM,MARY GAY SCANLON,381,253,125,3
Montgomery,Bridgeport 2,U.S. House,5,REP,DAVID GALLUCH,250,233,16,1
Montgomery,Bridgeport 2,U.S. House,5,,Write Ins,0,0,0,0
Montgomery,Bridgeport 2,State House,149,DEM,TIM BRIGGS,401,276,122,3
Montgomery,Bridgeport 2,State House,149,REP,NANCY PRICE,225,210,14,1
Montgomery,Bridgeport 2,State House,149,,Write Ins,0,0,0,0
Montgomery,Bridgeport 3,Registered Voters,,,,892,,,
Montgomery,Bridgeport 3,Ballots Cast,,,,534,447,81,6
Montgomery,Bridgeport 3,U.S. Senate,,DEM,JOHN FETTERMAN,358,280,72,6
Montgomery,Bridgeport 3,U.S. Senate,,REP,MEHMET OZ,157,150,7,0
Montgomery,Bridgeport 3,U.S. Senate,,LIB,ERIK GERHARDT,6,6,0,0
Montgomery,Bridgeport 3,U.S. Senate,,GRN,RICHARD L WEISS,7,6,1,0
Montgomery,Bridgeport 3,U.S. Senate,,KEY,DANIEL WASSMER,3,3,0,0
Montgomery,Bridgeport 3,U.S. Senate,,,Write Ins,2,1,1,0
Montgomery,Bridgeport 3,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,380,304,70,6
Montgomery,Bridgeport 3,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,136,128,8,0
Montgomery,Bridgeport 3,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,7,7,0,0
Montgomery,Bridgeport 3,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,3,2,1,0
Montgomery,Bridgeport 3,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,4,4,0,0
Montgomery,Bridgeport 3,Governor,,,Write Ins,1,1,0,0
Montgomery,Bridgeport 3,U.S. House,5,DEM,MARY GAY SCANLON,360,283,71,6
Montgomery,Bridgeport 3,U.S. House,5,REP,DAVID GALLUCH,169,160,9,0
Montgomery,Bridgeport 3,U.S. House,5,,Write Ins,0,0,0,0
Montgomery,Bridgeport 3,State House,149,DEM,TIM BRIGGS,368,290,72,6
Montgomery,Bridgeport 3,State House,149,REP,NANCY PRICE,159,151,8,0
Montgomery,Bridgeport 3,State House,149,,Write Ins,0,0,0,0
Montgomery,Bryn Athyn,Registered Voters,,,,899,,,
Montgomery,Bryn Athyn,Ballots Cast,,,,720,601,116,3
Montgomery,Bryn Athyn,U.S. Senate,,DEM,JOHN FETTERMAN,355,265,89,1
Montgomery,Bryn Athyn,U.S. Senate,,REP,MEHMET OZ,338,315,21,2
Montgomery,Bryn Athyn,U.S. Senate,,LIB,ERIK GERHARDT,13,11,2,0
Montgomery,Bryn Athyn,U.S. Senate,,GRN,RICHARD L WEISS,8,6,2,0
Montgomery,Bryn Athyn,U.S. Senate,,KEY,DANIEL WASSMER,2,1,1,0
Montgomery,Bryn Athyn,U.S. Senate,,,Write Ins,1,0,1,0
Montgomery,Bryn Athyn,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,410,318,91,1
Montgomery,Bryn Athyn,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,272,257,13,2
Montgomery,Bryn Athyn,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,19,15,4,0
Montgomery,Bryn Athyn,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,4,3,1,0
Montgomery,Bryn Athyn,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,2,2,0,0
Montgomery,Bryn Athyn,Governor,,,Write Ins,0,0,0,0
Montgomery,Bryn Athyn,U.S. House,4,DEM,MADELEINE DEAN,383,290,92,1
Montgomery,Bryn Athyn,U.S. House,4,REP,CHRISTIAN NASCIMENTO,331,307,22,2
Montgomery,Bryn Athyn,U.S. House,4,,Write Ins,0,0,0,0
Montgomery,Bryn Athyn,State Senate,12,DEM,MARIA COLLETT,373,287,85,1
Montgomery,Bryn Athyn,State Senate,12,REP,ROB DAVIES,331,306,23,2
Montgomery,Bryn Athyn,State Senate,12,,Write Ins,0,0,0,0
Montgomery,Bryn Athyn,State House,152,DEM,NANCY GUENST,369,283,85,1
Montgomery,Bryn Athyn,State House,152,REP,JOHN WEINRICH,335,311,22,2
Montgomery,Bryn Athyn,State House,152,,Write Ins,0,0,0,0
Montgomery,Collegeville 1,Registered Voters,,,,1462,,,
Montgomery,Collegeville 1,Ballots Cast,,,,1114,786,324,4
Montgomery,Collegeville 1,U.S. Senate,,DEM,JOHN FETTERMAN,626,369,254,3
Montgomery,Collegeville 1,U.S. Senate,,REP,MEHMET OZ,460,401,58,1
Montgomery,Collegeville 1,U.S. Senate,,LIB,ERIK GERHARDT,8,6,2,0
Montgomery,Collegeville 1,U.S. Senate,,GRN,RICHARD L WEISS,5,4,1,0
Montgomery,Collegeville 1,U.S. Senate,,KEY,DANIEL WASSMER,5,4,1,0
Montgomery,Collegeville 1,U.S. Senate,,,Write Ins,1,1,0,0
Montgomery,Collegeville 1,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,690,418,268,4
Montgomery,Collegeville 1,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,401,355,46,0
Montgomery,Collegeville 1,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,7,5,2,0
Montgomery,Collegeville 1,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,2,1,1,0
Montgomery,Collegeville 1,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,6,3,3,0
Montgomery,Collegeville 1,Governor,,,Write Ins,0,0,0,0
Montgomery,Collegeville 1,U.S. House,4,DEM,MADELEINE DEAN,628,371,253,4
Montgomery,Collegeville 1,U.S. House,4,REP,CHRISTIAN NASCIMENTO,477,409,68,0
Montgomery,Collegeville 1,U.S. House,4,,Write Ins,1,1,0,0
Montgomery,Collegeville 1,State Senate,24,DEM,JILL DENNIN,594,349,242,3
Montgomery,Collegeville 1,State Senate,24,REP,TRACY PENNYCUICK,506,427,78,1
Montgomery,Collegeville 1,State Senate,24,,Write Ins,1,1,0,0
Montgomery,Collegeville 1,State House,150,DEM,JOE WEBSTER,642,380,259,3
Montgomery,Collegeville 1,State House,150,REP,BETH ANN BITTNER MAZZA,456,396,59,1
Montgomery,Collegeville 1,State House,150,,Write Ins,1,1,0,0
Montgomery,Collegeville 2,Registered Voters,,,,1076,,,
Montgomery,Collegeville 2,Ballots Cast,,,,544,441,99,4
Montgomery,Collegeville 2,U.S. Senate,,DEM,JOHN FETTERMAN,359,276,79,4
Montgomery,Collegeville 2,U.S. Senate,,REP,MEHMET OZ,171,154,17,0
Montgomery,Collegeville 2,U.S. Senate,,LIB,ERIK GERHARDT,3,3,0,0
Montgomery,Collegeville 2,U.S. Senate,,GRN,RICHARD L WEISS,4,3,1,0
Montgomery,Collegeville 2,U.S. Senate,,KEY,DANIEL WASSMER,5,3,2,0
Montgomery,Collegeville 2,U.S. Senate,,,Write Ins,0,0,0,0
Montgomery,Collegeville 2,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,375,288,83,4
Montgomery,Collegeville 2,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,160,146,14,0
Montgomery,Collegeville 2,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,5,5,0,0
Montgomery,Collegeville 2,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,2,2,0,0
Montgomery,Collegeville 2,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,0,0,0,0
Montgomery,Collegeville 2,Governor,,,Write Ins,0,0,0,0
Montgomery,Collegeville 2,U.S. House,4,DEM,MADELEINE DEAN,358,275,80,3
Montgomery,Collegeville 2,U.S. House,4,REP,CHRISTIAN NASCIMENTO,182,164,18,0
Montgomery,Collegeville 2,U.S. House,4,,Write Ins,0,0,0,0
Montgomery,Collegeville 2,State Senate,24,DEM,JILL DENNIN,347,268,76,3
Montgomery,Collegeville 2,State Senate,24,REP,TRACY PENNYCUICK,186,167,19,0
Montgomery,Collegeville 2,State Senate,24,,Write Ins,0,0,0,0
Montgomery,Collegeville 2,State House,150,DEM,JOE WEBSTER,358,277,79,2
Montgomery,Collegeville 2,State House,150,REP,BETH ANN BITTNER MAZZA,177,160,17,0
Montgomery,Collegeville 2,State House,150,,Write Ins,0,0,0,0
Montgomery,Collegeville 3,Registered Voters,,,,790,,,
Montgomery,Collegeville 3,Ballots Cast,,,,631,461,165,5
Montgomery,Collegeville 3,U.S. Senate,,DEM,JOHN FETTERMAN,369,232,135,2
Montgomery,Collegeville 3,U.S. Senate,,REP,MEHMET OZ,243,215,25,3
Montgomery,Collegeville 3,U.S. Senate,,LIB,ERIK GERHARDT,8,7,1,0
Montgomery,Collegeville 3,U.S. Senate,,GRN,RICHARD L WEISS,4,3,1,0
Montgomery,Collegeville 3,U.S. Senate,,KEY,DANIEL WASSMER,3,1,2,0
Montgomery,Collegeville 3,U.S. Senate,,,Write Ins,1,0,1,0
Montgomery,Collegeville 3,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,395,253,140,2
Montgomery,Collegeville 3,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,227,205,19,3
Montgomery,Collegeville 3,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,2,2,0,0
Montgomery,Collegeville 3,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,1,0,1,0
Montgomery,Collegeville 3,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,0,0,0,0
Montgomery,Collegeville 3,Governor,,,Write Ins,0,0,0,0
Montgomery,Collegeville 3,U.S. House,4,DEM,MADELEINE DEAN,369,233,134,2
Montgomery,Collegeville 3,U.S. House,4,REP,CHRISTIAN NASCIMENTO,255,223,29,3
Montgomery,Collegeville 3,U.S. House,4,,Write Ins,0,0,0,0
Montgomery,Collegeville 3,State Senate,24,DEM,JILL DENNIN,355,221,132,2
Montgomery,Collegeville 3,State Senate,24,REP,TRACY PENNYCUICK,262,233,26,3
Montgomery,Collegeville 3,State Senate,24,,Write Ins,0,0,0,0
Montgomery,Collegeville 3,State House,150,DEM,JOE WEBSTER,370,236,132,2
Montgomery,Collegeville 3,State House,150,REP,BETH ANN BITTNER MAZZA,248,221,24,3
Montgomery,Collegeville 3,State House,150,,Write Ins,0,0,0,0
Montgomery,Conshohocken 1,Registered Voters,,,,1416,,,
Montgomery,Conshohocken 1,Ballots Cast,,,,918,647,264,7
Montgomery,Conshohocken 1,U.S. Senate,,DEM,JOHN FETTERMAN,603,377,221,5
Montgomery,Conshohocken 1,U.S. Senate,,REP,MEHMET OZ,280,247,31,2
Montgomery,Conshohocken 1,U.S. Senate,,LIB,ERIK GERHARDT,20,13,7,0
Montgomery,Conshohocken 1,U.S. Senate,,GRN,RICHARD L WEISS,3,1,2,0
Montgomery,Conshohocken 1,U.S. Senate,,KEY,DANIEL WASSMER,6,3,3,0
Montgomery,Conshohocken 1,U.S. Senate,,,Write Ins,2,2,0,0
Montgomery,Conshohocken 1,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,638,403,230,5
Montgomery,Conshohocken 1,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,256,227,27,2
Montgomery,Conshohocken 1,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,12,8,4,0
Montgomery,Conshohocken 1,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,4,3,1,0
Montgomery,Conshohocken 1,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,5,3,2,0
Montgomery,Conshohocken 1,Governor,,,Write Ins,0,0,0,0
Montgomery,Conshohocken 1,U.S. House,4,DEM,MADELEINE DEAN,604,374,225,5
Montgomery,Conshohocken 1,U.S. House,4,REP,CHRISTIAN NASCIMENTO,308,270,36,2
Montgomery,Conshohocken 1,U.S. House,4,,Write Ins,2,1,1,0
Montgomery,Conshohocken 1,State House,54,DEM,GREG SCOTT,599,374,220,5
Montgomery,Conshohocken 1,State House,54,REP,ALLEN ARTHUR ANDERSON,300,260,38,2
Montgomery,Conshohocken 1,State House,54,,Write Ins,3,2,1,0
Montgomery,Conshohocken 2,Registered Voters,,,,304,,,
Montgomery,Conshohocken 2,Ballots Cast,,,,179,131,48,0
Montgomery,Conshohocken 2,U.S. Senate,,DEM,JOHN FETTERMAN,137,97,40,0
Montgomery,Conshohocken 2,U.S. Senate,,REP,MEHMET OZ,38,30,8,0
Montgomery,Conshohocken 2,U.S. Senate,,LIB,ERIK GERHARDT,4,4,0,0
Montgomery,Conshohocken 2,U.S. Senate,,GRN,RICHARD L WEISS,0,0,0,0
Montgomery,Conshohocken 2,U.S. Senate,,KEY,DANIEL WASSMER,0,0,0,0
Montgomery,Conshohocken 2,U.S. Senate,,,Write Ins,0,0,0,0
Montgomery,Conshohocken 2,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,142,101,41,0
Montgomery,Conshohocken 2,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,35,28,7,0
Montgomery,Conshohocken 2,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,1,1,0,0
Montgomery,Conshohocken 2,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,1,1,0,0
Montgomery,Conshohocken 2,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,0,0,0,0
Montgomery,Conshohocken 2,Governor,,,Write Ins,0,0,0,0
Montgomery,Conshohocken 2,U.S. House,4,DEM,MADELEINE DEAN,137,98,39,0
Montgomery,Conshohocken 2,U.S. House,4,REP,CHRISTIAN NASCIMENTO,40,33,7,0
Montgomery,Conshohocken 2,U.S. House,4,,Write Ins,1,0,1,0
Montgomery,Conshohocken 2,State House,54,DEM,GREG SCOTT,133,95,38,0
Montgomery,Conshohocken 2,State House,54,REP,ALLEN ARTHUR ANDERSON,41,34,7,0
Montgomery,Conshohocken 2,State House,54,,Write Ins,2,1,1,0
Montgomery,Conshohocken 3,Registered Voters,,,,1442,,,
Montgomery,Conshohocken 3,Ballots Cast,,,,836,617,213,6
Montgomery,Conshohocken 3,U.S. Senate,,DEM,JOHN FETTERMAN,580,387,190,3
Montgomery,Conshohocken 3,U.S. Senate,,REP,MEHMET OZ,235,213,20,2
Montgomery,Conshohocken 3,U.S. Senate,,LIB,ERIK GERHARDT,12,10,2,0
Montgomery,Conshohocken 3,U.S. Senate,,GRN,RICHARD L WEISS,3,3,0,0
Montgomery,Conshohocken 3,U.S. Senate,,KEY,DANIEL WASSMER,1,0,0,1
Montgomery,Conshohocken 3,U.S. Senate,,,Write Ins,1,0,1,0
Montgomery,Conshohocken 3,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,641,442,195,4
Montgomery,Conshohocken 3,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,179,163,15,1
Montgomery,Conshohocken 3,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,10,8,2,0
Montgomery,Conshohocken 3,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,0,0,0,0
Montgomery,Conshohocken 3,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,3,1,1,1
Montgomery,Conshohocken 3,Governor,,,Write Ins,0,0,0,0
Montgomery,Conshohocken 3,U.S. House,4,DEM,MADELEINE DEAN,577,388,185,4
Montgomery,Conshohocken 3,U.S. House,4,REP,CHRISTIAN NASCIMENTO,250,222,27,1
Montgomery,Conshohocken 3,U.S. House,4,,Write Ins,1,1,0,0
Montgomery,Conshohocken 3,State House,54,DEM,GREG SCOTT,584,392,188,4
Montgomery,Conshohocken 3,State House,54,REP,ALLEN ARTHUR ANDERSON,233,211,22,0
Montgomery,Conshohocken 3,State House,54,,Write Ins,4,3,1,0
Montgomery,Conshohocken 4,Registered Voters,,,,1137,,,
Montgomery,Conshohocken 4,Ballots Cast,,,,747,590,155,2
Montgomery,Conshohocken 4,U.S. Senate,,DEM,JOHN FETTERMAN,503,375,127,1
Montgomery,Conshohocken 4,U.S. Senate,,REP,MEHMET OZ,222,196,25,1
Montgomery,Conshohocken 4,U.S. Senate,,LIB,ERIK GERHARDT,9,7,2,0
Montgomery,Conshohocken 4,U.S. Senate,,GRN,RICHARD L WEISS,4,3,1,0
Montgomery,Conshohocken 4,U.S. Senate,,KEY,DANIEL WASSMER,6,6,0,0
Montgomery,Conshohocken 4,U.S. Senate,,,Write Ins,2,2,0,0
Montgomery,Conshohocken 4,Governor,,DEM,JOSH SHAPIRO AND AUSTIN DAVIS,552,418,132,2
Montgomery,Conshohocken 4,Governor,,REP,DOUGLAS V MASTRIANO AND CARRIE LEWIS DELROSSO,177,157,20,0
Montgomery,Conshohocken 4,Governor,,LIB,MATT HACKENBURG AND TIM MCMASTER,10,10,0,0
Montgomery,Conshohocken 4,Governor,,GRN,CHRISTINA DIGIULIO AND MICHAEL BAGDES-CANNING,1,1,0,0
Montgomery,Conshohocken 4,Governor,,KEY,JOE SOLOSKI AND NICOLE SHULTZ,4,2,2,0
Montgomery,Conshohocken 4,Governor,,,Write Ins,1,1,0,0
Montgomery,Conshohocken 4,U.S. House,4,DEM,MADELEINE DEAN,495,369,125,1
Montgomery,Conshohocken 4,U.S. House,4,REP,CHRISTIAN NASCIMENTO,247,216,30,1
Montgomery,Conshohocken 4,U.S. House,4,,Write Ins,2,2,0,0
Montgomery,Conshohocken 4,State House,54,DEM,GREG SCOTT,506,379,125,2
Montgomery,Conshohocken 4,State House,54,REP,ALLEN ARTHUR ANDERSON,227,199,28,0
Montgomery,Conshohocken 4,State House,54,,Write Ins,0,0,0,0
Montgomery,Conshohocken 5,Registered Voters,,,,872,,,
Montgomery,Conshohocken 5,Ballots Cast,,,,593,476,114,3
Montgomery,Conshohocken 5,U.S. Senate,,DEM,JOHN FETTERMAN,388,285,100,3
Montgomery,Conshohocken 5,U.S. Senate,,REP,MEHMET OZ,177,167,10,0
Montgomery,Conshohocken 5,U.S. Senate,,LIB,ERIK GERHARDT,18,16,2,0
Montgomery,Conshohocken 5,U.S. Senate,,GRN,RICHARD L WEISS,4,3,1,0
Montgomery,Conshohocken 5,U.S. Senate,,KEY,DANIEL WASSMER,2,1,1,0
