county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
McKean,Annin Township,Registered Voters,"","","",417,"","",""
McKean,Annin Township,Ballots Cast,"","","",270,241,28,1
McKean,Annin Township,U.S. Senate,"",REP,Mehmet Oz,222,210,11,1
McKean,Annin Township,U.S. Senate,"",DEM,John Fetterman,40,26,14,0
McKean,Annin Township,U.S. Senate,"",KEY,Daniel Wassmer,4,2,2,0
McKean,Annin Township,U.S. Senate,"",LIB,Erik Gerhardt,1,1,0,0
McKean,Annin Township,U.S. Senate,"",GRN,Richard L. Weiss,1,1,0,0
McKean,Annin Township,U.S. Senate,"","",Write Ins,0,0,0,0
McKean,Annin Township,Governor,"",DEM,Josh Shapiro,40,25,15,0
McKean,Annin Township,Governor,"",KEY,Joe Soloski,4,3,1,0
McKean,Annin Township,Governor,"",LIB,Matt Hackenburg,2,2,0,0
McKean,Annin Township,Governor,"",GRN,Christina DiGiulio,1,1,0,0
McKean,Annin Township,Governor,"","",Write Ins,0,0,0,0
McKean,Annin Township,U.S. House,15,REP,Glenn GT Thompson,231,217,13,1
McKean,Annin Township,U.S. House,15,DEM,Mike Molesevich,35,21,14,0
McKean,Annin Township,U.S. House,15,"",Write Ins,0,0,0,0
McKean,Annin Township,General Assembly,67,REP,Martin T. Causer,255,233,21,1
McKean,Annin Township,General Assembly,67,"",Write Ins,2,0,2,0
McKean,Bradford City- 1st Wd,Registered Voters,"","","",299,"","",""
McKean,Bradford City- 1st Wd,Ballots Cast,"","","",82,71,11,0
McKean,Bradford City- 1st Wd,U.S. Senate,"",REP,Mehmet Oz,42,39,3,0
McKean,Bradford City- 1st Wd,U.S. Senate,"",DEM,John Fetterman,35,29,6,0
McKean,Bradford City- 1st Wd,U.S. Senate,"",LIB,Erik Gerhardt,2,0,2,0
McKean,Bradford City- 1st Wd,U.S. Senate,"",GRN,Richard L. Weiss,1,1,0,0
McKean,Bradford City- 1st Wd,U.S. Senate,"",KEY,Daniel Wassmer,0,0,0,0
McKean,Bradford City- 1st Wd,U.S. Senate,"","",Write Ins,0,0,0,0
McKean,Bradford City- 1st Wd,Governor,"",DEM,Josh Shapiro,38,33,5,0
McKean,Bradford City- 1st Wd,Governor,"",KEY,Joe Soloski,2,0,2,0
McKean,Bradford City- 1st Wd,Governor,"",LIB,Matt Hackenburg,1,0,1,0
McKean,Bradford City- 1st Wd,Governor,"",GRN,Christina DiGiulio,1,1,0,0
McKean,Bradford City- 1st Wd,Governor,"","",Write Ins,0,0,0,0
McKean,Bradford City- 1st Wd,U.S. House,15,REP,Glenn GT Thompson,47,41,6,0
McKean,Bradford City- 1st Wd,U.S. House,15,DEM,Mike Molesevich,33,28,5,0
McKean,Bradford City- 1st Wd,U.S. House,15,"",Write Ins,0,0,0,0
McKean,Bradford City- 1st Wd,General Assembly,67,REP,Martin T. Causer,69,60,9,0
McKean,Bradford City- 1st Wd,General Assembly,67,"",Write Ins,4,4,0,0
McKean,Bradford City- 2nd Wd,Registered Voters,"","","",707,"","",""
McKean,Bradford City- 2nd Wd,Ballots Cast,"","","",280,241,39,0
McKean,Bradford City- 2nd Wd,U.S. Senate,"",REP,Mehmet Oz,134,126,8,0
McKean,Bradford City- 2nd Wd,U.S. Senate,"",DEM,John Fetterman,133,104,29,0
McKean,Bradford City- 2nd Wd,U.S. Senate,"",LIB,Erik Gerhardt,4,4,0,0
McKean,Bradford City- 2nd Wd,U.S. Senate,"",KEY,Daniel Wassmer,4,4,0,0
McKean,Bradford City- 2nd Wd,U.S. Senate,"",GRN,Richard L. Weiss,2,0,2,0
McKean,Bradford City- 2nd Wd,U.S. Senate,"","",Write Ins,1,1,0,0
McKean,Bradford City- 2nd Wd,Governor,"",DEM,Josh Shapiro,136,104,32,0
McKean,Bradford City- 2nd Wd,Governor,"",GRN,Christina DiGiulio,4,2,2,0
McKean,Bradford City- 2nd Wd,Governor,"",LIB,Matt Hackenburg,3,3,0,0
McKean,Bradford City- 2nd Wd,Governor,"",KEY,Joe Soloski,2,2,0,0
McKean,Bradford City- 2nd Wd,Governor,"","",Write Ins,0,0,0,0
McKean,Bradford City- 2nd Wd,U.S. House,15,REP,Glenn GT Thompson,159,150,9,0
McKean,Bradford City- 2nd Wd,U.S. House,15,DEM,Mike Molesevich,120,90,30,0
McKean,Bradford City- 2nd Wd,U.S. House,15,"",Write Ins,0,0,0,0
McKean,Bradford City- 2nd Wd,General Assembly,67,REP,Martin T. Causer,225,206,19,0
McKean,Bradford City- 2nd Wd,General Assembly,67,"",Write Ins,13,12,1,0
McKean,Bradford City- 3rd Wd- 1st Dist,Registered Voters,"","","",482,"","",""
McKean,Bradford City- 3rd Wd- 1st Dist,Ballots Cast,"","","",214,192,21,1
McKean,Bradford City- 3rd Wd- 1st Dist,U.S. Senate,"",REP,Mehmet Oz,106,99,6,1
McKean,Bradford City- 3rd Wd- 1st Dist,U.S. Senate,"",DEM,John Fetterman,97,84,13,0
McKean,Bradford City- 3rd Wd- 1st Dist,U.S. Senate,"",LIB,Erik Gerhardt,4,3,1,0
McKean,Bradford City- 3rd Wd- 1st Dist,U.S. Senate,"",GRN,Richard L. Weiss,2,1,1,0
McKean,Bradford City- 3rd Wd- 1st Dist,U.S. Senate,"",KEY,Daniel Wassmer,1,1,0,0
McKean,Bradford City- 3rd Wd- 1st Dist,U.S. Senate,"","",Write Ins,0,0,0,0
McKean,Bradford City- 3rd Wd- 1st Dist,Governor,"",DEM,Josh Shapiro,99,86,13,0
McKean,Bradford City- 3rd Wd- 1st Dist,Governor,"",LIB,Matt Hackenburg,4,3,1,0
McKean,Bradford City- 3rd Wd- 1st Dist,Governor,"",KEY,Joe Soloski,2,2,0,0
McKean,Bradford City- 3rd Wd- 1st Dist,Governor,"",GRN,Christina DiGiulio,1,1,0,0
McKean,Bradford City- 3rd Wd- 1st Dist,Governor,"","",Write Ins,0,0,0,0
McKean,Bradford City- 3rd Wd- 1st Dist,U.S. House,15,REP,Glenn GT Thompson,129,120,8,1
McKean,Bradford City- 3rd Wd- 1st Dist,U.S. House,15,DEM,Mike Molesevich,82,71,11,0
McKean,Bradford City- 3rd Wd- 1st Dist,U.S. House,15,"",Write Ins,0,0,0,0
McKean,Bradford City- 3rd Wd- 1st Dist,General Assembly,67,REP,Martin T. Causer,183,167,15,1
McKean,Bradford City- 3rd Wd- 1st Dist,General Assembly,67,"",Write Ins,2,2,0,0
McKean,Bradford City- 3rd Wd- 2nd Dist,Registered Voters,"","","",637,"","",""
McKean,Bradford City- 3rd Wd- 2nd Dist,Ballots Cast,"","","",318,270,46,2
McKean,Bradford City- 3rd Wd- 2nd Dist,U.S. Senate,"",REP,Mehmet Oz,180,170,10,0
McKean,Bradford City- 3rd Wd- 2nd Dist,U.S. Senate,"",DEM,John Fetterman,120,86,32,2
McKean,Bradford City- 3rd Wd- 2nd Dist,U.S. Senate,"",LIB,Erik Gerhardt,5,5,0,0
McKean,Bradford City- 3rd Wd- 2nd Dist,U.S. Senate,"",KEY,Daniel Wassmer,4,3,1,0
McKean,Bradford City- 3rd Wd- 2nd Dist,U.S. Senate,"",GRN,Richard L. Weiss,1,0,1,0
McKean,Bradford City- 3rd Wd- 2nd Dist,U.S. Senate,"","",Write Ins,1,1,0,0
McKean,Bradford City- 3rd Wd- 2nd Dist,Governor,"",DEM,Josh Shapiro,121,86,34,1
McKean,Bradford City- 3rd Wd- 2nd Dist,Governor,"",LIB,Matt Hackenburg,4,3,1,0
McKean,Bradford City- 3rd Wd- 2nd Dist,Governor,"",KEY,Joe Soloski,2,2,0,0
McKean,Bradford City- 3rd Wd- 2nd Dist,Governor,"",GRN,Christina DiGiulio,0,0,0,0
McKean,Bradford City- 3rd Wd- 2nd Dist,Governor,"","",Write Ins,0,0,0,0
McKean,Bradford City- 3rd Wd- 2nd Dist,U.S. House,15,REP,Glenn GT Thompson,199,186,12,1
McKean,Bradford City- 3rd Wd- 2nd Dist,U.S. House,15,DEM,Mike Molesevich,107,76,30,1
McKean,Bradford City- 3rd Wd- 2nd Dist,U.S. House,15,"",Write Ins,1,1,0,0
McKean,Bradford City- 3rd Wd- 2nd Dist,General Assembly,67,REP,Martin T. Causer,254,230,24,0
McKean,Bradford City- 3rd Wd- 2nd Dist,General Assembly,67,"",Write Ins,6,6,0,0
McKean,Bradford City- 4th Wd,Registered Voters,"","","",693,"","",""
McKean,Bradford City- 4th Wd,Ballots Cast,"","","",322,277,43,2
McKean,Bradford City- 4th Wd,U.S. Senate,"",REP,Mehmet Oz,158,151,6,1
McKean,Bradford City- 4th Wd,U.S. Senate,"",DEM,John Fetterman,146,112,33,1
McKean,Bradford City- 4th Wd,U.S. Senate,"",LIB,Erik Gerhardt,12,8,4,0
McKean,Bradford City- 4th Wd,U.S. Senate,"",KEY,Daniel Wassmer,3,3,0,0
McKean,Bradford City- 4th Wd,U.S. Senate,"",GRN,Richard L. Weiss,2,2,0,0
McKean,Bradford City- 4th Wd,U.S. Senate,"","",Write Ins,0,0,0,0
McKean,Bradford City- 4th Wd,Governor,"",DEM,Josh Shapiro,159,121,37,1
McKean,Bradford City- 4th Wd,Governor,"",LIB,Matt Hackenburg,6,4,2,0
McKean,Bradford City- 4th Wd,Governor,"",GRN,Christina DiGiulio,3,3,0,0
McKean,Bradford City- 4th Wd,Governor,"",KEY,Joe Soloski,1,1,0,0
McKean,Bradford City- 4th Wd,Governor,"","",Write Ins,0,0,0,0
