county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Fulton,Brush Creek Township,Governor,,REP,DOUGLAS V MASTRIANO / CARRIE LEWIS DELROSSO,286,263,23,0
Fulton,Brush Creek Township,Governor,,LIB,MATT HACKENBURG / TIM MCMASTER,1,1,0,0
Fulton,Brush Creek Township,Governor,,GRN,CHRISTINA DIGIULIO / MICHAEL BAGDES-CANNING,1,1,0,0
Fulton,Brush Creek Township,Governor,,KEY,JOE SOLOSKI / NICOLE SHULTZ,1,1,0,0
Fulton,Brush Creek Township,Governor,,,Write Ins,0,0,0,0
Fulton,Brush Creek Township,U.S. House,13,REP,JOHN JOYCE,307,280,27,0
Fulton,Brush Creek Township,U.S. House,13,,Write Ins,6,4,2,0
Fulton,Brush Creek Township,State Senate,30,DEM,CAROL TAYLOR,53,33,20,0
Fulton,Brush Creek Township,State Senate,30,REP,JUDY WARD,294,271,23,0
Fulton,Brush Creek Township,State Senate,30,,Write Ins,0,0,0,0
Fulton,Brush Creek Township,State House,78,REP,JESSE TOPPER,314,286,28,0
Fulton,Brush Creek Township,State House,78,,Write Ins,1,0,1,0
Fulton,Dublin Township,Registered Voters,,,,701,,,
Fulton,Dublin Township,Ballots Cast,,,,512,,,
Fulton,Dublin Township,U.S. Senate,,DEM,JOHN FETTERMAN,64,48,15,1
Fulton,Dublin Township,U.S. Senate,,REP,MEHMET OZ,436,414,21,1
Fulton,Dublin Township,U.S. Senate,,LIB,ERIK GERHARDT,3,3,0,0
Fulton,Dublin Township,U.S. Senate,,GRN,RICHARD L WEISS,1,1,0,0
Fulton,Dublin Township,U.S. Senate,,KEY,DANIEL WASSMER,0,0,0,0
Fulton,Dublin Township,U.S. Senate,,,Write Ins,0,0,0,0
Fulton,Dublin Township,Governor,,DEM,JOSH SHAPIRO / AUSTIN DAVIS,71,53,17,1
Fulton,Dublin Township,Governor,,REP,DOUGLAS V MASTRIANO / CARRIE LEWIS DELROSSO,432,412,19,1
Fulton,Dublin Township,Governor,,LIB,MATT HACKENBURG / TIM MCMASTER,2,2,0,0
Fulton,Dublin Township,Governor,,GRN,CHRISTINA DIGIULIO / MICHAEL BAGDES-CANNING,1,1,0,0
Fulton,Dublin Township,Governor,,KEY,JOE SOLOSKI / NICOLE SHULTZ,1,1,0,0
Fulton,Dublin Township,Governor,,,Write Ins,1,1,0,0
Fulton,Dublin Township,U.S. House,13,REP,JOHN JOYCE,464,437,26,1
Fulton,Dublin Township,U.S. House,13,,Write Ins,9,7,2,0
Fulton,Dublin Township,State Senate,30,DEM,CAROL TAYLOR,56,41,14,1
Fulton,Dublin Township,State Senate,30,REP,JUDY WARD,447,422,24,1
Fulton,Dublin Township,State Senate,30,,Write Ins,0,0,0,0
Fulton,Dublin Township,State House,78,REP,JESSE TOPPER,464,437,26,1
Fulton,Dublin Township,State House,78,,Write Ins,3,2,1,0
Fulton,Licking Creek Township,Registered Voters,,,,953,,,
Fulton,Licking Creek Township,Ballots Cast,,,,674,,,
Fulton,Licking Creek Township,U.S. Senate,,DEM,JOHN FETTERMAN,90,59,31,0
Fulton,Licking Creek Township,U.S. Senate,,REP,MEHMET OZ,564,531,31,2
Fulton,Licking Creek Township,U.S. Senate,,LIB,ERIK GERHARDT,13,11,2,0
Fulton,Licking Creek Township,U.S. Senate,,GRN,RICHARD L WEISS,0,0,0,0
Fulton,Licking Creek Township,U.S. Senate,,KEY,DANIEL WASSMER,4,3,1,0
Fulton,Licking Creek Township,U.S. Senate,,,Write Ins,1,1,0,0
Fulton,Licking Creek Township,Governor,,DEM,JOSH SHAPIRO / AUSTIN DAVIS,97,65,32,0
Fulton,Licking Creek Township,Governor,,REP,DOUGLAS V MASTRIANO / CARRIE LEWIS DELROSSO,561,530,29,2
Fulton,Licking Creek Township,Governor,,LIB,MATT HACKENBURG / TIM MCMASTER,7,5,2,0
Fulton,Licking Creek Township,Governor,,GRN,CHRISTINA DIGIULIO / MICHAEL BAGDES-CANNING,5,3,2,0
Fulton,Licking Creek Township,Governor,,KEY,JOE SOLOSKI / NICOLE SHULTZ,3,3,0,0
Fulton,Licking Creek Township,Governor,,,Write Ins,0,0,0,0
Fulton,Licking Creek Township,U.S. House,13,REP,JOHN JOYCE,623,577,44,2
Fulton,Licking Creek Township,U.S. House,13,,Write Ins,7,2,5,0
Fulton,Licking Creek Township,State Senate,30,DEM,CAROL TAYLOR,70,41,29,0
Fulton,Licking Creek Township,State Senate,30,REP,JUDY WARD,593,557,34,2
Fulton,Licking Creek Township,State Senate,30,,Write Ins,1,0,1,0
Fulton,Licking Creek Township,State House,78,REP,JESSE TOPPER,624,577,45,2
Fulton,Licking Creek Township,State House,78,,Write Ins,8,5,3,0
Fulton,McConnellsburg Borough,Registered Voters,,,,584,,,
Fulton,McConnellsburg Borough,Ballots Cast,,,,353,,,
Fulton,McConnellsburg Borough,U.S. Senate,,DEM,JOHN FETTERMAN,106,78,28,0
Fulton,McConnellsburg Borough,U.S. Senate,,REP,MEHMET OZ,230,207,21,2
Fulton,McConnellsburg Borough,U.S. Senate,,LIB,ERIK GERHARDT,11,9,2,0
Fulton,McConnellsburg Borough,U.S. Senate,,GRN,RICHARD L WEISS,0,0,0,0
Fulton,McConnellsburg Borough,U.S. Senate,,KEY,DANIEL WASSMER,2,2,0,0
Fulton,McConnellsburg Borough,U.S. Senate,,,Write Ins,1,1,0,0
Fulton,McConnellsburg Borough,Governor,,DEM,JOSH SHAPIRO / AUSTIN DAVIS,134,103,30,1
Fulton,McConnellsburg Borough,Governor,,REP,DOUGLAS V MASTRIANO / CARRIE LEWIS DELROSSO,212,190,21,1
Fulton,McConnellsburg Borough,Governor,,LIB,MATT HACKENBURG / TIM MCMASTER,4,4,0,0
Fulton,McConnellsburg Borough,Governor,,GRN,CHRISTINA DIGIULIO / MICHAEL BAGDES-CANNING,1,1,0,0
Fulton,McConnellsburg Borough,Governor,,KEY,JOE SOLOSKI / NICOLE SHULTZ,1,1,0,0
Fulton,McConnellsburg Borough,Governor,,,Write Ins,0,0,0,0
Fulton,McConnellsburg Borough,U.S. House,13,REP,JOHN JOYCE,280,251,27,2
Fulton,McConnellsburg Borough,U.S. House,13,,Write Ins,25,20,5,0
Fulton,McConnellsburg Borough,State Senate,30,DEM,CAROL TAYLOR,101,74,27,0
Fulton,McConnellsburg Borough,State Senate,30,REP,JUDY WARD,249,224,23,2
Fulton,McConnellsburg Borough,State Senate,30,,Write Ins,0,0,0,0
Fulton,McConnellsburg Borough,State House,78,REP,JESSE TOPPER,295,260,33,2
Fulton,McConnellsburg Borough,State House,78,,Write Ins,9,8,1,0
Fulton,Taylor Township,Registered Voters,,,,684,,,
Fulton,Taylor Township,Ballots Cast,,,,474,,,
Fulton,Taylor Township,U.S. Senate,,DEM,JOHN FETTERMAN,60,42,18,0
Fulton,Taylor Township,U.S. Senate,,REP,MEHMET OZ,395,365,29,1
Fulton,Taylor Township,U.S. Senate,,LIB,ERIK GERHARDT,5,2,3,0
Fulton,Taylor Township,U.S. Senate,,GRN,RICHARD L WEISS,7,7,0,0
Fulton,Taylor Township,U.S. Senate,,KEY,DANIEL WASSMER,1,1,0,0
Fulton,Taylor Township,U.S. Senate,,,Write Ins,1,1,0,0
Fulton,Taylor Township,Governor,,DEM,JOSH SHAPIRO / AUSTIN DAVIS,75,54,21,0
Fulton,Taylor Township,Governor,,REP,DOUGLAS V MASTRIANO / CARRIE LEWIS DELROSSO,395,365,29,1
Fulton,Taylor Township,Governor,,LIB,MATT HACKENBURG / TIM MCMASTER,2,2,0,0
Fulton,Taylor Township,Governor,,GRN,CHRISTINA DIGIULIO / MICHAEL BAGDES-CANNING,0,0,0,0
Fulton,Taylor Township,Governor,,KEY,JOE SOLOSKI / NICOLE SHULTZ,1,1,0,0
Fulton,Taylor Township,Governor,,,Write Ins,0,0,0,0
Fulton,Taylor Township,U.S. House,13,REP,JOHN JOYCE,426,390,35,1
Fulton,Taylor Township,U.S. House,13,,Write Ins,5,5,0,0
Fulton,Taylor Township,State Senate,30,DEM,CAROL TAYLOR,47,31,16,0
Fulton,Taylor Township,State Senate,30,REP,JUDY WARD,416,382,33,1
Fulton,Taylor Township,State Senate,30,,Write Ins,0,0,0,0
Fulton,Taylor Township,State House,78,REP,JESSE TOPPER,436,399,36,1
Fulton,Taylor Township,State House,78,,Write Ins,2,2,0,0
Fulton,Thompson Township,Registered Voters,,,,757,,,
Fulton,Thompson Township,Ballots Cast,,,,557,,,
Fulton,Thompson Township,U.S. Senate,,DEM,JOHN FETTERMAN,72,48,24,0
Fulton,Thompson Township,U.S. Senate,,REP,MEHMET OZ,474,444,26,4
Fulton,Thompson Township,U.S. Senate,,LIB,ERIK GERHARDT,2,2,0,0
Fulton,Thompson Township,U.S. Senate,,GRN,RICHARD L WEISS,0,0,0,0
Fulton,Thompson Township,U.S. Senate,,KEY,DANIEL WASSMER,2,2,0,0
Fulton,Thompson Township,U.S. Senate,,,Write Ins,1,1,0,0
Fulton,Thompson Township,Governor,,DEM,JOSH SHAPIRO / AUSTIN DAVIS,86,61,25,0
Fulton,Thompson Township,Governor,,REP,DOUGLAS V MASTRIANO / CARRIE LEWIS DELROSSO,462,434,24,4
Fulton,Thompson Township,Governor,,LIB,MATT HACKENBURG / TIM MCMASTER,3,2,1,0
Fulton,Thompson Township,Governor,,GRN,CHRISTINA DIGIULIO / MICHAEL BAGDES-CANNING,0,0,0,0
Fulton,Thompson Township,Governor,,KEY,JOE SOLOSKI / NICOLE SHULTZ,0,0,0,0
Fulton,Thompson Township,Governor,,,Write Ins,0,0,0,0
Fulton,Thompson Township,U.S. House,13,REP,JOHN JOYCE,497,460,33,4
Fulton,Thompson Township,U.S. House,13,,Write Ins,17,15,2,0
Fulton,Thompson Township,State Senate,30,DEM,CAROL TAYLOR,68,49,19,0
Fulton,Thompson Township,State Senate,30,REP,JUDY WARD,485,453,28,4
Fulton,Thompson Township,State Senate,30,,Write Ins,0,0,0,0
Fulton,Thompson Township,State House,78,REP,JESSE TOPPER,503,466,33,4
Fulton,Thompson Township,State House,78,,Write Ins,14,11,3,0
Fulton,Todd Township,Registered Voters,,,,960,,,
Fulton,Todd Township,Ballots Cast,,,,641,,,
Fulton,Todd Township,U.S. Senate,,DEM,JOHN FETTERMAN,128,105,22,1
Fulton,Todd Township,U.S. Senate,,REP,MEHMET OZ,489,446,43,0
Fulton,Todd Township,U.S. Senate,,LIB,ERIK GERHARDT,7,7,0,0
Fulton,Todd Township,U.S. Senate,,GRN,RICHARD L WEISS,5,3,2,0
Fulton,Todd Township,U.S. Senate,,KEY,DANIEL WASSMER,3,3,0,0
Fulton,Todd Township,U.S. Senate,,,Write Ins,1,1,0,0
Fulton,Todd Township,Governor,,DEM,JOSH SHAPIRO / AUSTIN DAVIS,164,134,29,1
Fulton,Todd Township,Governor,,REP,DOUGLAS V MASTRIANO / CARRIE LEWIS DELROSSO,468,431,37,0
Fulton,Todd Township,Governor,,LIB,MATT HACKENBURG / TIM MCMASTER,4,4,0,0
Fulton,Todd Township,Governor,,GRN,CHRISTINA DIGIULIO / MICHAEL BAGDES-CANNING,1,0,1,0
Fulton,Todd Township,Governor,,KEY,JOE SOLOSKI / NICOLE SHULTZ,2,2,0,0
Fulton,Todd Township,Governor,,,Write Ins,0,0,0,0
Fulton,Todd Township,U.S. House,13,REP,JOHN JOYCE,559,512,47,0
Fulton,Todd Township,U.S. House,13,,Write Ins,13,10,3,0
Fulton,Todd Township,State Senate,30,DEM,CAROL TAYLOR,128,103,24,1
Fulton,Todd Township,State Senate,30,REP,JUDY WARD,508,465,43,0
Fulton,Todd Township,State Senate,30,,Write Ins,0,0,0,0
Fulton,Todd Township,State House,78,REP,JESSE TOPPER,562,515,47,0
Fulton,Todd Township,State House,78,,Write Ins,10,7,3,0
Fulton,Union Township,Registered Voters,,,,518,,,
Fulton,Union Township,Ballots Cast,,,,367,,,
Fulton,Union Township,U.S. Senate,,DEM,JOHN FETTERMAN,41,34,7,0
Fulton,Union Township,U.S. Senate,,REP,MEHMET OZ,318,307,11,0
Fulton,Union Township,U.S. Senate,,LIB,ERIK GERHARDT,2,2,0,0
Fulton,Union Township,U.S. Senate,,GRN,RICHARD L WEISS,0,0,0,0
Fulton,Union Township,U.S. Senate,,KEY,DANIEL WASSMER,1,1,0,0
Fulton,Union Township,U.S. Senate,,,Write Ins,0,0,0,0
Fulton,Union Township,Governor,,DEM,JOSH SHAPIRO / AUSTIN DAVIS,54,47,7,0
Fulton,Union Township,Governor,,REP,DOUGLAS V MASTRIANO / CARRIE LEWIS DELROSSO,310,299,11,0
Fulton,Union Township,Governor,,LIB,MATT HACKENBURG / TIM MCMASTER,1,1,0,0
Fulton,Union Township,Governor,,GRN,CHRISTINA DIGIULIO / MICHAEL BAGDES-CANNING,0,0,0,0
Fulton,Union Township,Governor,,KEY,JOE SOLOSKI / NICOLE SHULTZ,1,1,0,0
Fulton,Union Township,Governor,,,Write Ins,0,0,0,0
Fulton,Union Township,U.S. House,13,REP,JOHN JOYCE,328,315,13,0
Fulton,Union Township,U.S. House,13,,Write Ins,3,3,0,0
Fulton,Union Township,State Senate,30,DEM,CAROL TAYLOR,36,29,7,0
Fulton,Union Township,State Senate,30,REP,JUDY WARD,322,311,11,0
Fulton,Union Township,State Senate,30,,Write Ins,0,0,0,0
Fulton,Union Township,State House,78,REP,JESSE TOPPER,325,312,13,0
Fulton,Union Township,State House,78,,Write Ins,7,7,0,0
Fulton,Valley Hi Borough,Registered Voters,,,,7,,,
Fulton,Valley Hi Borough,Ballots Cast,,,,5,,,
Fulton,Valley Hi Borough,U.S. Senate,,DEM,JOHN FETTERMAN,3,2,1,0
Fulton,Valley Hi Borough,U.S. Senate,,REP,MEHMET OZ,2,1,1,0
Fulton,Valley Hi Borough,U.S. Senate,,LIB,ERIK GERHARDT,0,0,0,0
Fulton,Valley Hi Borough,U.S. Senate,,GRN,RICHARD L WEISS,0,0,0,0
Fulton,Valley Hi Borough,U.S. Senate,,KEY,DANIEL WASSMER,0,0,0,0
Fulton,Valley Hi Borough,U.S. Senate,,,Write Ins,0,0,0,0
Fulton,Valley Hi Borough,Governor,,DEM,JOSH SHAPIRO / AUSTIN DAVIS,3,2,1,0
Fulton,Valley Hi Borough,Governor,,REP,DOUGLAS V MASTRIANO / CARRIE LEWIS DELROSSO,2,1,1,0
Fulton,Valley Hi Borough,Governor,,LIB,MATT HACKENBURG / TIM MCMASTER,0,0,0,0
Fulton,Valley Hi Borough,Governor,,GRN,CHRISTINA DIGIULIO / MICHAEL BAGDES-CANNING,0,0,0,0
Fulton,Valley Hi Borough,Governor,,KEY,JOE SOLOSKI / NICOLE SHULTZ,0,0,0,0
Fulton,Valley Hi Borough,Governor,,,Write Ins,0,0,0,0
Fulton,Valley Hi Borough,U.S. House,13,REP,JOHN JOYCE,4,2,2,0
Fulton,Valley Hi Borough,U.S. House,13,,Write Ins,0,0,0,0
Fulton,Valley Hi Borough,State Senate,30,DEM,CAROL TAYLOR,3,2,1,0
Fulton,Valley Hi Borough,State Senate,30,REP,JUDY WARD,2,1,1,0
Fulton,Valley Hi Borough,State Senate,30,,Write Ins,0,0,0,0
Fulton,Valley Hi Borough,State House,78,REP,JESSE TOPPER,4,2,2,0
Fulton,Valley Hi Borough,State House,78,,Write Ins,0,0,0,0
Fulton,Wells Township,Registered Voters,,,,292,,,
Fulton,Wells Township,Ballots Cast,,,,190,,,
Fulton,Wells Township,U.S. Senate,,DEM,JOHN FETTERMAN,32,25,7,0
Fulton,Wells Township,U.S. Senate,,REP,MEHMET OZ,153,149,4,0
Fulton,Wells Township,U.S. Senate,,LIB,ERIK GERHARDT,1,1,0,0
Fulton,Wells Township,U.S. Senate,,GRN,RICHARD L WEISS,0,0,0,0
Fulton,Wells Township,U.S. Senate,,KEY,DANIEL WASSMER,3,2,1,0
Fulton,Wells Township,U.S. Senate,,,Write Ins,0,0,0,0
Fulton,Wells Township,Governor,,DEM,JOSH SHAPIRO / AUSTIN DAVIS,41,34,7,0
Fulton,Wells Township,Governor,,REP,DOUGLAS V MASTRIANO / CARRIE LEWIS DELROSSO,146,142,4,0
Fulton,Wells Township,Governor,,LIB,MATT HACKENBURG / TIM MCMASTER,3,2,1,0
Fulton,Wells Township,Governor,,GRN,CHRISTINA DIGIULIO / MICHAEL BAGDES-CANNING,0,0,0,0
Fulton,Wells Township,Governor,,KEY,JOE SOLOSKI / NICOLE SHULTZ,0,0,0,0
Fulton,Wells Township,Governor,,,Write Ins,0,0,0,0
Fulton,Wells Township,U.S. House,13,REP,JOHN JOYCE,169,163,6,0
Fulton,Wells Township,U.S. House,13,,Write Ins,2,2,0,0
Fulton,Wells Township,State Senate,30,DEM,CAROL TAYLOR,27,20,7,0
Fulton,Wells Township,State Senate,30,REP,JUDY WARD,159,154,5,0
Fulton,Wells Township,State Senate,30,,Write Ins,0,0,0,0
Fulton,Wells Township,State House,78,REP,JESSE TOPPER,172,164,8,0
Fulton,Wells Township,State House,78,,Write Ins,1,1,0,0
