county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Clinton,ALLISON TOWNSHIP,Registered Voters,"","","",160,"","",""
Clinton,ALLISON TOWNSHIP,Ballots Cast,"","","",114,103,11,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,"",DEM,John Fetterman,45,38,7,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,"",REP,Mehmet Oz,67,64,3,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,"",LIB,Erik Gerhardt,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,"",GRN,Richard L. Weiss,1,0,1,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,"",KEY,Daniel Wassmer,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. Senate,"","",Write Ins,0,0,0,0
Clinton,ALLISON TOWNSHIP,Governor,"",DEM,Josh Shapiro,57,49,8,0
Clinton,ALLISON TOWNSHIP,Governor,"",REP,Douglas V. Mastriano,57,54,3,0
Clinton,ALLISON TOWNSHIP,Governor,"",LIB,Matt Hackenburg,0,0,0,0
Clinton,ALLISON TOWNSHIP,Governor,"",GRN,Christina DiGiulio,0,0,0,0
Clinton,ALLISON TOWNSHIP,Governor,"",KEY,Joe Soloski,0,0,0,0
Clinton,ALLISON TOWNSHIP,Governor,"","",Write Ins,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. House,15,DEM,Mike Molesevich,43,35,8,0
Clinton,ALLISON TOWNSHIP,U.S. House,15,REP,Glenn GT Thompson,69,66,3,0
Clinton,ALLISON TOWNSHIP,U.S. House,15,"",Write Ins,0,0,0,0
Clinton,ALLISON TOWNSHIP,General Assembly,76,DEM,Denise Maris,49,41,8,0
Clinton,ALLISON TOWNSHIP,General Assembly,76,REP,Stephanie Borowicz,63,60,3,0
Clinton,ALLISON TOWNSHIP,General Assembly,76,"",Write Ins,0,0,0,0
Clinton,AVIS BOROUGH,Registered Voters,"","","",888,"","",""
Clinton,AVIS BOROUGH,Ballots Cast,"","","",567,499,67,1
Clinton,AVIS BOROUGH,U.S. Senate,"",DEM,John Fetterman,167,123,43,1
Clinton,AVIS BOROUGH,U.S. Senate,"",REP,Mehmet Oz,379,359,20,0
Clinton,AVIS BOROUGH,U.S. Senate,"",LIB,Erik Gerhardt,11,8,3,0
