county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Lawrence,New Castle 1-1,Registered Voters,"","","",486,"","",""
Lawrence,New Castle 1-1,Ballots Cast,"","","",192,143,47,2
Lawrence,New Castle 1-1,U.S. Senate,"",DEM,John Fetterman,111,75,34,2
Lawrence,New Castle 1-1,U.S. Senate,"",REP,Mehmet Oz,75,63,12,0
Lawrence,New Castle 1-1,U.S. Senate,"",LIB,Erik Gerhardt,3,2,1,0
Lawrence,New Castle 1-1,U.S. Senate,"",GRN,Richard L. Weiss,0,0,0,0
Lawrence,New Castle 1-1,U.S. Senate,"",KEY,Daniel Wassmer,1,1,0,0
Lawrence,New Castle 1-1,U.S. Senate,"","",Write Ins,1,1,0,0
Lawrence,New Castle 1-1,Governor,"",DEM,Josh Shapiro,123,82,39,2
Lawrence,New Castle 1-1,Governor,"",REP,Douglas V. Mastriano,61,53,8,0
Lawrence,New Castle 1-1,Governor,"",LIB,Matt Hackenburg,0,0,0,0
Lawrence,New Castle 1-1,Governor,"",GRN,Christina DiGiulio,4,4,0,0
Lawrence,New Castle 1-1,Governor,"",KEY,Joe Soloski,2,2,0,0
Lawrence,New Castle 1-1,Governor,"","",Write Ins,0,0,0,0
Lawrence,New Castle 1-1,U.S. House,16,DEM,Dan Pastore,105,70,33,2
Lawrence,New Castle 1-1,U.S. House,16,REP,Mike Kelly,85,71,14,0
Lawrence,New Castle 1-1,U.S. House,16,"",Write Ins,0,0,0,0
Lawrence,New Castle 1-1,State Senate,50,DEM,Rianna Czech,103,70,31,2
Lawrence,New Castle 1-1,State Senate,50,REP,Michele Brooks,87,71,16,0
Lawrence,New Castle 1-1,State Senate,50,"",Write Ins,0,0,0,0
Lawrence,New Castle 1-1,General Assembly,9,DEM,Chris Sainato,133,91,40,2
Lawrence,New Castle 1-1,General Assembly,9,REP,Marla Gallo Brown,59,52,7,0
Lawrence,New Castle 1-1,General Assembly,9,"",Write Ins,0,0,0,0
Lawrence,New Castle 1-2,Registered Voters,"","","",525,"","",""
Lawrence,New Castle 1-2,Ballots Cast,"","","",297,228,69,0
Lawrence,New Castle 1-2,U.S. Senate,"",DEM,John Fetterman,168,114,54,0
Lawrence,New Castle 1-2,U.S. Senate,"",REP,Mehmet Oz,115,102,13,0
Lawrence,New Castle 1-2,U.S. Senate,"",LIB,Erik Gerhardt,4,4,0,0
Lawrence,New Castle 1-2,U.S. Senate,"",GRN,Richard L. Weiss,2,2,0,0
Lawrence,New Castle 1-2,U.S. Senate,"",KEY,Daniel Wassmer,4,4,0,0
Lawrence,New Castle 1-2,U.S. Senate,"","",Write Ins,1,1,0,0
Lawrence,New Castle 1-2,Governor,"",DEM,Josh Shapiro,186,128,58,0
Lawrence,New Castle 1-2,Governor,"",REP,Douglas V. Mastriano,102,93,9,0
Lawrence,New Castle 1-2,Governor,"",LIB,Matt Hackenburg,1,1,0,0
Lawrence,New Castle 1-2,Governor,"",GRN,Christina DiGiulio,3,3,0,0
Lawrence,New Castle 1-2,Governor,"",KEY,Joe Soloski,1,1,0,0
Lawrence,New Castle 1-2,Governor,"","",Write Ins,0,0,0,0
Lawrence,New Castle 1-2,U.S. House,16,DEM,Dan Pastore,158,105,53,0
Lawrence,New Castle 1-2,U.S. House,16,REP,Mike Kelly,135,120,15,0
Lawrence,New Castle 1-2,U.S. House,16,"",Write Ins,0,0,0,0
Lawrence,New Castle 1-2,State Senate,50,DEM,Rianna Czech,147,96,51,0
Lawrence,New Castle 1-2,State Senate,50,REP,Michele Brooks,142,125,17,0
Lawrence,New Castle 1-2,State Senate,50,"",Write Ins,0,0,0,0
Lawrence,New Castle 1-2,General Assembly,9,DEM,Chris Sainato,196,138,58,0
Lawrence,New Castle 1-2,General Assembly,9,REP,Marla Gallo Brown,98,87,11,0
Lawrence,New Castle 1-2,General Assembly,9,"",Write Ins,0,0,0,0
Lawrence,New Castle 2-1,Registered Voters,"","","",828,"","",""
Lawrence,New Castle 2-1,Ballots Cast,"","","",350,275,75,0
Lawrence,New Castle 2-1,U.S. Senate,"",DEM,John Fetterman,216,166,50,0
Lawrence,New Castle 2-1,U.S. Senate,"",REP,Mehmet Oz,121,100,21,0
Lawrence,New Castle 2-1,U.S. Senate,"",LIB,Erik Gerhardt,6,5,1,0
Lawrence,New Castle 2-1,U.S. Senate,"",GRN,Richard L. Weiss,1,0,1,0
Lawrence,New Castle 2-1,U.S. Senate,"",KEY,Daniel Wassmer,1,1,0,0
Lawrence,New Castle 2-1,U.S. Senate,"","",Write Ins,0,0,0,0
Lawrence,New Castle 2-1,Governor,"",DEM,Josh Shapiro,227,172,55,0
Lawrence,New Castle 2-1,Governor,"",REP,Douglas V. Mastriano,109,93,16,0
Lawrence,New Castle 2-1,Governor,"",LIB,Matt Hackenburg,4,4,0,0
Lawrence,New Castle 2-1,Governor,"",GRN,Christina DiGiulio,2,0,2,0
Lawrence,New Castle 2-1,Governor,"",KEY,Joe Soloski,3,2,1,0
Lawrence,New Castle 2-1,Governor,"","",Write Ins,1,1,0,0
Lawrence,New Castle 2-1,U.S. House,16,DEM,Dan Pastore,206,154,52,0
Lawrence,New Castle 2-1,U.S. House,16,REP,Mike Kelly,139,117,22,0
Lawrence,New Castle 2-1,U.S. House,16,"",Write Ins,1,1,0,0
Lawrence,New Castle 2-1,State Senate,50,DEM,Rianna Czech,204,152,52,0
Lawrence,New Castle 2-1,State Senate,50,REP,Michele Brooks,139,118,21,0
Lawrence,New Castle 2-1,State Senate,50,"",Write Ins,2,1,1,0
Lawrence,New Castle 2-1,General Assembly,9,DEM,Chris Sainato,230,167,63,0
Lawrence,New Castle 2-1,General Assembly,9,REP,Marla Gallo Brown,114,103,11,0
Lawrence,New Castle 2-1,General Assembly,9,"",Write Ins,0,0,0,0
Lawrence,New Castle 2-2,Registered Voters,"","","",787,"","",""
Lawrence,New Castle 2-2,Ballots Cast,"","","",450,366,83,1
Lawrence,New Castle 2-2,U.S. Senate,"",DEM,John Fetterman,245,175,69,1
Lawrence,New Castle 2-2,U.S. Senate,"",REP,Mehmet Oz,193,185,8,0
Lawrence,New Castle 2-2,U.S. Senate,"",LIB,Erik Gerhardt,3,3,0,0
Lawrence,New Castle 2-2,U.S. Senate,"",GRN,Richard L. Weiss,3,3,0,0
Lawrence,New Castle 2-2,U.S. Senate,"",KEY,Daniel Wassmer,2,0,2,0
Lawrence,New Castle 2-2,U.S. Senate,"","",Write Ins,0,0,0,0
Lawrence,New Castle 2-2,Governor,"",DEM,Josh Shapiro,255,185,69,1
Lawrence,New Castle 2-2,Governor,"",REP,Douglas V. Mastriano,185,173,12,0
Lawrence,New Castle 2-2,Governor,"",LIB,Matt Hackenburg,2,1,1,0
Lawrence,New Castle 2-2,Governor,"",GRN,Christina DiGiulio,1,1,0,0
Lawrence,New Castle 2-2,Governor,"",KEY,Joe Soloski,2,2,0,0
Lawrence,New Castle 2-2,Governor,"","",Write Ins,0,0,0,0
Lawrence,New Castle 2-2,U.S. House,16,DEM,Dan Pastore,228,164,63,1
Lawrence,New Castle 2-2,U.S. House,16,REP,Mike Kelly,215,199,16,0
Lawrence,New Castle 2-2,U.S. House,16,"",Write Ins,2,0,2,0
Lawrence,New Castle 2-2,State Senate,50,DEM,Rianna Czech,216,153,62,1
Lawrence,New Castle 2-2,State Senate,50,REP,Michele Brooks,225,208,17,0
Lawrence,New Castle 2-2,State Senate,50,"",Write Ins,0,0,0,0
Lawrence,New Castle 2-2,General Assembly,9,DEM,Chris Sainato,269,194,75,0
Lawrence,New Castle 2-2,General Assembly,9,REP,Marla Gallo Brown,175,168,6,1
Lawrence,New Castle 2-2,General Assembly,9,"",Write Ins,4,3,1,0
Lawrence,New Castle 2-3,Registered Voters,"","","",727,"","",""
Lawrence,New Castle 2-3,Ballots Cast,"","","",462,356,106,0
Lawrence,New Castle 2-3,U.S. Senate,"",DEM,John Fetterman,245,164,81,0
Lawrence,New Castle 2-3,U.S. Senate,"",REP,Mehmet Oz,205,184,21,0
Lawrence,New Castle 2-3,U.S. Senate,"",LIB,Erik Gerhardt,4,3,1,0
Lawrence,New Castle 2-3,U.S. Senate,"",GRN,Richard L. Weiss,2,1,1,0
Lawrence,New Castle 2-3,U.S. Senate,"",KEY,Daniel Wassmer,1,1,0,0
Lawrence,New Castle 2-3,U.S. Senate,"","",Write Ins,0,0,0,0
Lawrence,New Castle 2-3,Governor,"",DEM,Josh Shapiro,275,184,91,0
Lawrence,New Castle 2-3,Governor,"",REP,Douglas V. Mastriano,182,167,15,0
Lawrence,New Castle 2-3,Governor,"",LIB,Matt Hackenburg,1,1,0,0
Lawrence,New Castle 2-3,Governor,"",GRN,Christina DiGiulio,0,0,0,0
Lawrence,New Castle 2-3,Governor,"",KEY,Joe Soloski,3,3,0,0
Lawrence,New Castle 2-3,Governor,"","",Write Ins,0,0,0,0
Lawrence,New Castle 2-3,U.S. House,16,DEM,Dan Pastore,236,155,81,0
Lawrence,New Castle 2-3,U.S. House,16,REP,Mike Kelly,221,196,25,0
Lawrence,New Castle 2-3,U.S. House,16,"",Write Ins,0,0,0,0
Lawrence,New Castle 2-3,State Senate,50,DEM,Rianna Czech,210,135,75,0
Lawrence,New Castle 2-3,State Senate,50,REP,Michele Brooks,230,202,28,0
Lawrence,New Castle 2-3,State Senate,50,"",Write Ins,2,2,0,0
Lawrence,New Castle 2-3,General Assembly,9,DEM,Chris Sainato,262,178,84,0
Lawrence,New Castle 2-3,General Assembly,9,REP,Marla Gallo Brown,194,173,21,0
Lawrence,New Castle 2-3,General Assembly,9,"",Write Ins,2,2,0,0
Lawrence,New Castle 2-4,Registered Voters,"","","",789,"","",""
Lawrence,New Castle 2-4,Ballots Cast,"","","",453,353,99,1
Lawrence,New Castle 2-4,U.S. Senate,"",DEM,John Fetterman,224,147,77,0
Lawrence,New Castle 2-4,U.S. Senate,"",REP,Mehmet Oz,215,197,18,0
Lawrence,New Castle 2-4,U.S. Senate,"",LIB,Erik Gerhardt,5,3,2,0
Lawrence,New Castle 2-4,U.S. Senate,"",GRN,Richard L. Weiss,4,2,1,1
Lawrence,New Castle 2-4,U.S. Senate,"",KEY,Daniel Wassmer,1,1,0,0
Lawrence,New Castle 2-4,U.S. Senate,"","",Write Ins,1,1,0,0
Lawrence,New Castle 2-4,Governor,"",DEM,Josh Shapiro,249,167,82,0
Lawrence,New Castle 2-4,Governor,"",REP,Douglas V. Mastriano,191,179,11,1
