county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Venango,Franklin 2,Governor,,DEM,Josh Shapiro,421,238,182,1
Venango,Franklin 2,Governor,,REP,Douglas V Mastriano,417,357,60,0
Venango,Franklin 2,Governor,,LIB,Matt Hackenburg,10,8,2,0
Venango,Franklin 2,Governor,,GRN,Christina Digiulio,3,2,1,0
Venango,Franklin 2,Governor,,KEY,Joe Soloski,5,2,3,0
Venango,Franklin 2,Governor,,,Write Ins,0,0,0,0
Venango,Franklin 2,Governor,,,Overvotes,2,1,1,0
Venango,Franklin 2,Governor,,,Undervotes,4,1,3,0
Venango,Franklin 2,U.S. House,16,DEM,Dan Pastore,349,182,166,1
Venango,Franklin 2,U.S. House,16,REP,Mike Kelly,500,419,81,0
Venango,Franklin 2,U.S. House,16,,Write Ins,0,0,0,0
Venango,Franklin 2,U.S. House,16,,Overvotes,0,0,0,0
Venango,Franklin 2,U.S. House,16,,Undervotes,13,8,5,0
Venango,Franklin 2,State House,64,REP,R Lee James,652,501,150,1
Venango,Franklin 2,State House,64,,Write Ins,50,29,21,0
Venango,Franklin 2,State House,64,,Overvotes,0,0,0,0
Venango,Franklin 2,State House,64,,Undervotes,160,79,81,0
Venango,Franklin 3,Registered Voters,,,,1011,,,
Venango,Franklin 3,Ballots Cast,,,,537,407,129,1
Venango,Franklin 3,Ballots Cast - Blank,,,,1,1,0,0
Venango,Franklin 3,U.S. Senate,,DEM,John Fetterman,223,138,85,0
Venango,Franklin 3,U.S. Senate,,REP,Mehmet Oz,286,249,36,1
Venango,Franklin 3,U.S. Senate,,LIB,Erik Gerhardt,12,7,5,0
Venango,Franklin 3,U.S. Senate,,GRN,Richard L Weiss,3,2,1,0
Venango,Franklin 3,U.S. Senate,,KEY,Daniel Wassmer,8,7,1,0
Venango,Franklin 3,U.S. Senate,,,Write Ins,1,1,0,0
Venango,Franklin 3,U.S. Senate,,,Overvotes,1,0,1,0
Venango,Franklin 3,U.S. Senate,,,Undervotes,3,3,0,0
Venango,Franklin 3,Governor,,DEM,Josh Shapiro,254,156,98,0
Venango,Franklin 3,Governor,,REP,Douglas V Mastriano,266,236,29,1
Venango,Franklin 3,Governor,,LIB,Matt Hackenburg,8,7,1,0
Venango,Franklin 3,Governor,,GRN,Christina Digiulio,1,1,0,0
Venango,Franklin 3,Governor,,KEY,Joe Soloski,5,4,1,0
Venango,Franklin 3,Governor,,,Write Ins,0,0,0,0
Venango,Franklin 3,Governor,,,Overvotes,0,0,0,0
Venango,Franklin 3,Governor,,,Undervotes,3,3,0,0
Venango,Franklin 3,U.S. House,16,DEM,Dan Pastore,218,130,88,0
Venango,Franklin 3,U.S. House,16,REP,Mike Kelly,313,272,41,0
Venango,Franklin 3,U.S. House,16,,Write Ins,2,2,0,0
Venango,Franklin 3,U.S. House,16,,Overvotes,0,0,0,0
Venango,Franklin 3,U.S. House,16,,Undervotes,4,3,0,1
Venango,Franklin 3,State House,64,REP,R Lee James,395,322,72,1
Venango,Franklin 3,State House,64,,Write Ins,35,28,7,0
Venango,Franklin 3,State House,64,,Overvotes,0,0,0,0
Venango,Franklin 3,State House,64,,Undervotes,107,57,50,0
Venango,Oil City 1,Registered Voters,,,,1067,,,
Venango,Oil City 1,Ballots Cast,,,,607,475,130,2
Venango,Oil City 1,Ballots Cast - Blank,,,,0,0,0,0
Venango,Oil City 1,U.S. Senate,,DEM,John Fetterman,256,161,95,0
Venango,Oil City 1,U.S. Senate,,REP,Mehmet Oz,326,296,28,2
Venango,Oil City 1,U.S. Senate,,LIB,Erik Gerhardt,11,8,3,0
Venango,Oil City 1,U.S. Senate,,GRN,Richard L Weiss,5,3,2,0
Venango,Oil City 1,U.S. Senate,,KEY,Daniel Wassmer,6,4,2,0
Venango,Oil City 1,U.S. Senate,,,Write Ins,2,2,0,0
Venango,Oil City 1,U.S. Senate,,,Overvotes,0,0,0,0
Venango,Oil City 1,U.S. Senate,,,Undervotes,1,1,0,0
Venango,Oil City 1,Governor,,DEM,Josh Shapiro,312,206,106,0
Venango,Oil City 1,Governor,,REP,Douglas V Mastriano,286,261,23,2
Venango,Oil City 1,Governor,,LIB,Matt Hackenburg,3,2,1,0
Venango,Oil City 1,Governor,,GRN,Christina Digiulio,3,3,0,0
Venango,Oil City 1,Governor,,KEY,Joe Soloski,2,2,0,0
Venango,Oil City 1,Governor,,,Write Ins,0,0,0,0
Venango,Oil City 1,Governor,,,Overvotes,0,0,0,0
Venango,Oil City 1,Governor,,,Undervotes,1,1,0,0
Venango,Oil City 1,U.S. House,15,DEM,Mike Molesevich,219,134,85,0
Venango,Oil City 1,U.S. House,15,REP,Glenn Gt Thompson,377,332,43,2
Venango,Oil City 1,U.S. House,15,,Write Ins,2,1,1,0
Venango,Oil City 1,U.S. House,15,,Overvotes,1,0,1,0
Venango,Oil City 1,U.S. House,15,,Undervotes,8,8,0,0
Venango,Oil City 1,State House,64,REP,R Lee James,453,378,73,2
Venango,Oil City 1,State House,64,,Write Ins,30,20,10,0
Venango,Oil City 1,State House,64,,Overvotes,1,0,1,0
Venango,Oil City 1,State House,64,,Undervotes,123,77,46,0
Venango,Oil City 2,Registered Voters,,,,725,,,
Venango,Oil City 2,Ballots Cast,,,,345,292,52,1
Venango,Oil City 2,Ballots Cast - Blank,,,,0,0,0,0
Venango,Oil City 2,U.S. Senate,,DEM,John Fetterman,162,125,36,1
Venango,Oil City 2,U.S. Senate,,REP,Mehmet Oz,168,154,14,0
Venango,Oil City 2,U.S. Senate,,LIB,Erik Gerhardt,6,5,1,0
Venango,Oil City 2,U.S. Senate,,GRN,Richard L Weiss,4,4,0,0
Venango,Oil City 2,U.S. Senate,,KEY,Daniel Wassmer,2,2,0,0
Venango,Oil City 2,U.S. Senate,,,Write Ins,2,2,0,0
Venango,Oil City 2,U.S. Senate,,,Overvotes,0,0,0,0
Venango,Oil City 2,U.S. Senate,,,Undervotes,1,0,1,0
Venango,Oil City 2,Governor,,DEM,Josh Shapiro,173,132,40,1
Venango,Oil City 2,Governor,,REP,Douglas V Mastriano,164,152,12,0
Venango,Oil City 2,Governor,,LIB,Matt Hackenburg,0,0,0,0
Venango,Oil City 2,Governor,,GRN,Christina Digiulio,2,2,0,0
Venango,Oil City 2,Governor,,KEY,Joe Soloski,2,2,0,0
Venango,Oil City 2,Governor,,,Write Ins,1,1,0,0
Venango,Oil City 2,Governor,,,Overvotes,0,0,0,0
Venango,Oil City 2,Governor,,,Undervotes,3,3,0,0
Venango,Oil City 2,U.S. House,15,DEM,Mike Molesevich,123,90,33,0
Venango,Oil City 2,U.S. House,15,REP,Glenn Gt Thompson,213,194,18,1
Venango,Oil City 2,U.S. House,15,,Write Ins,1,1,0,0
Venango,Oil City 2,U.S. House,15,,Overvotes,0,0,0,0
Venango,Oil City 2,U.S. House,15,,Undervotes,8,7,1,0
Venango,Oil City 2,State House,64,REP,R Lee James,259,230,29,0
Venango,Oil City 2,State House,64,,Write Ins,26,19,7,0
Venango,Oil City 2,State House,64,,Overvotes,0,0,0,0
Venango,Oil City 2,State House,64,,Undervotes,60,43,16,1
Venango,Oil City 3,Registered Voters,,,,994,,,
Venango,Oil City 3,Ballots Cast,,,,470,368,100,2
Venango,Oil City 3,Ballots Cast - Blank,,,,0,0,0,0
Venango,Oil City 3,U.S. Senate,,DEM,John Fetterman,242,163,78,1
Venango,Oil City 3,U.S. Senate,,REP,Mehmet Oz,208,190,17,1
Venango,Oil City 3,U.S. Senate,,LIB,Erik Gerhardt,10,8,2,0
Venango,Oil City 3,U.S. Senate,,GRN,Richard L Weiss,2,2,0,0
Venango,Oil City 3,U.S. Senate,,KEY,Daniel Wassmer,6,4,2,0
Venango,Oil City 3,U.S. Senate,,,Write Ins,1,1,0,0
Venango,Oil City 3,U.S. Senate,,,Overvotes,1,0,1,0
Venango,Oil City 3,U.S. Senate,,,Undervotes,0,0,0,0
Venango,Oil City 3,Governor,,DEM,Josh Shapiro,248,168,79,1
Venango,Oil City 3,Governor,,REP,Douglas V Mastriano,209,189,19,1
Venango,Oil City 3,Governor,,LIB,Matt Hackenburg,7,7,0,0
Venango,Oil City 3,Governor,,GRN,Christina Digiulio,2,1,1,0
Venango,Oil City 3,Governor,,KEY,Joe Soloski,3,2,1,0
Venango,Oil City 3,Governor,,,Write Ins,0,0,0,0
Venango,Oil City 3,Governor,,,Overvotes,0,0,0,0
Venango,Oil City 3,Governor,,,Undervotes,1,1,0,0
Venango,Oil City 3,U.S. House,15,DEM,Mike Molesevich,208,140,67,1
Venango,Oil City 3,U.S. House,15,REP,Glenn Gt Thompson,256,224,31,1
Venango,Oil City 3,U.S. House,15,,Write Ins,3,1,2,0
Venango,Oil City 3,U.S. House,15,,Overvotes,0,0,0,0
Venango,Oil City 3,U.S. House,15,,Undervotes,3,3,0,0
Venango,Oil City 3,State House,64,REP,R Lee James,349,290,58,1
Venango,Oil City 3,State House,64,,Write Ins,36,24,12,0
Venango,Oil City 3,State House,64,,Overvotes,1,1,0,0
Venango,Oil City 3,State House,64,,Undervotes,84,53,30,1
Venango,Oil City 4,Registered Voters,,,,722,,,
Venango,Oil City 4,Ballots Cast,,,,353,280,71,2
Venango,Oil City 4,Ballots Cast - Blank,,,,0,0,0,0
Venango,Oil City 4,U.S. Senate,,DEM,John Fetterman,162,108,52,2
Venango,Oil City 4,U.S. Senate,,REP,Mehmet Oz,178,165,13,0
Venango,Oil City 4,U.S. Senate,,LIB,Erik Gerhardt,5,4,1,0
Venango,Oil City 4,U.S. Senate,,GRN,Richard L Weiss,1,0,1,0
Venango,Oil City 4,U.S. Senate,,KEY,Daniel Wassmer,2,2,0,0
Venango,Oil City 4,U.S. Senate,,,Write Ins,2,0,2,0
Venango,Oil City 4,U.S. Senate,,,Overvotes,0,0,0,0
Venango,Oil City 4,U.S. Senate,,,Undervotes,3,1,2,0
Venango,Oil City 4,Governor,,DEM,Josh Shapiro,181,122,58,1
Venango,Oil City 4,Governor,,REP,Douglas V Mastriano,160,150,9,1
Venango,Oil City 4,Governor,,LIB,Matt Hackenburg,3,3,0,0
Venango,Oil City 4,Governor,,GRN,Christina Digiulio,1,0,1,0
Venango,Oil City 4,Governor,,KEY,Joe Soloski,4,3,1,0
Venango,Oil City 4,Governor,,,Write Ins,0,0,0,0
Venango,Oil City 4,Governor,,,Overvotes,2,0,2,0
Venango,Oil City 4,Governor,,,Undervotes,2,2,0,0
Venango,Oil City 4,U.S. House,15,DEM,Mike Molesevich,135,90,45,0
Venango,Oil City 4,U.S. House,15,REP,Glenn Gt Thompson,212,186,24,2
Venango,Oil City 4,U.S. House,15,,Write Ins,1,0,1,0
Venango,Oil City 4,U.S. House,15,,Overvotes,0,0,0,0
Venango,Oil City 4,U.S. House,15,,Undervotes,5,4,1,0
Venango,Oil City 4,State House,64,REP,R Lee James,266,227,37,2
Venango,Oil City 4,State House,64,,Write Ins,26,18,8,0
Venango,Oil City 4,State House,64,,Overvotes,1,1,0,0
Venango,Oil City 4,State House,64,,Undervotes,60,34,26,0
Venango,Oil City 5,Registered Voters,,,,639,,,
Venango,Oil City 5,Ballots Cast,,,,414,341,70,3
Venango,Oil City 5,Ballots Cast - Blank,,,,0,0,0,0
Venango,Oil City 5,U.S. Senate,,DEM,John Fetterman,178,121,55,2
Venango,Oil City 5,U.S. Senate,,REP,Mehmet Oz,224,208,15,1
Venango,Oil City 5,U.S. Senate,,LIB,Erik Gerhardt,7,7,0,0
Venango,Oil City 5,U.S. Senate,,GRN,Richard L Weiss,0,0,0,0
Venango,Oil City 5,U.S. Senate,,KEY,Daniel Wassmer,3,3,0,0
Venango,Oil City 5,U.S. Senate,,,Write Ins,0,0,0,0
Venango,Oil City 5,U.S. Senate,,,Overvotes,0,0,0,0
Venango,Oil City 5,U.S. Senate,,,Undervotes,2,2,0,0
Venango,Oil City 5,Governor,,DEM,Josh Shapiro,213,153,58,2
Venango,Oil City 5,Governor,,REP,Douglas V Mastriano,193,182,10,1
Venango,Oil City 5,Governor,,LIB,Matt Hackenburg,4,2,2,0
Venango,Oil City 5,Governor,,GRN,Christina Digiulio,2,2,0,0
Venango,Oil City 5,Governor,,KEY,Joe Soloski,1,1,0,0
Venango,Oil City 5,Governor,,,Write Ins,1,1,0,0
Venango,Oil City 5,Governor,,,Overvotes,0,0,0,0
Venango,Oil City 5,Governor,,,Undervotes,0,0,0,0
Venango,Oil City 5,U.S. House,15,DEM,Mike Molesevich,149,100,48,1
Venango,Oil City 5,U.S. House,15,REP,Glenn Gt Thompson,259,235,22,2
Venango,Oil City 5,U.S. House,15,,Write Ins,3,3,0,0
Venango,Oil City 5,U.S. House,15,,Overvotes,0,0,0,0
Venango,Oil City 5,U.S. House,15,,Undervotes,3,3,0,0
Venango,Oil City 5,State House,64,REP,R Lee James,316,274,41,1
Venango,Oil City 5,State House,64,,Write Ins,21,19,2,0
Venango,Oil City 5,State House,64,,Overvotes,0,0,0,0
Venango,Oil City 5,State House,64,,Undervotes,77,48,27,2
Venango,Oil City 6,Registered Voters,,,,861,,,
Venango,Oil City 6,Ballots Cast,,,,477,367,106,4
Venango,Oil City 6,Ballots Cast - Blank,,,,0,0,0,0
Venango,Oil City 6,U.S. Senate,,DEM,John Fetterman,234,145,88,1
Venango,Oil City 6,U.S. Senate,,REP,Mehmet Oz,223,206,14,3
Venango,Oil City 6,U.S. Senate,,LIB,Erik Gerhardt,5,4,1,0
Venango,Oil City 6,U.S. Senate,,GRN,Richard L Weiss,6,5,1,0
Venango,Oil City 6,U.S. Senate,,KEY,Daniel Wassmer,5,4,1,0
Venango,Oil City 6,U.S. Senate,,,Write Ins,1,1,0,0
Venango,Oil City 6,U.S. Senate,,,Overvotes,0,0,0,0
Venango,Oil City 6,U.S. Senate,,,Undervotes,3,2,1,0
Venango,Oil City 6,Governor,,DEM,Josh Shapiro,252,161,90,1
Venango,Oil City 6,Governor,,REP,Douglas V Mastriano,213,198,12,3
Venango,Oil City 6,Governor,,LIB,Matt Hackenburg,3,2,1,0
Venango,Oil City 6,Governor,,GRN,Christina Digiulio,4,3,1,0
Venango,Oil City 6,Governor,,KEY,Joe Soloski,2,2,0,0
Venango,Oil City 6,Governor,,,Write Ins,0,0,0,0
Venango,Oil City 6,Governor,,,Overvotes,0,0,0,0
Venango,Oil City 6,Governor,,,Undervotes,3,1,2,0
Venango,Oil City 6,U.S. House,15,DEM,Mike Molesevich,212,128,83,1
Venango,Oil City 6,U.S. House,15,REP,Glenn Gt Thompson,262,239,20,3
Venango,Oil City 6,U.S. House,15,,Write Ins,0,0,0,0
Venango,Oil City 6,U.S. House,15,,Overvotes,0,0,0,0
Venango,Oil City 6,U.S. House,15,,Undervotes,3,0,3,0
Venango,Oil City 6,State House,64,REP,R Lee James,342,289,50,3
Venango,Oil City 6,State House,64,,Write Ins,36,18,18,0
Venango,Oil City 6,State House,64,,Overvotes,0,0,0,0
Venango,Oil City 6,State House,64,,Undervotes,99,60,38,1
Venango,Oil City 7,Registered Voters,,,,560,,,
Venango,Oil City 7,Ballots Cast,,,,377,310,64,3
Venango,Oil City 7,Ballots Cast - Blank,,,,0,0,0,0
Venango,Oil City 7,U.S. Senate,,DEM,John Fetterman,185,139,44,2
Venango,Oil City 7,U.S. Senate,,REP,Mehmet Oz,181,162,18,1
Venango,Oil City 7,U.S. Senate,,LIB,Erik Gerhardt,11,9,2,0
Venango,Oil City 7,U.S. Senate,,GRN,Richard L Weiss,0,0,0,0
Venango,Oil City 7,U.S. Senate,,KEY,Daniel Wassmer,0,0,0,0
Venango,Oil City 7,U.S. Senate,,,Write Ins,0,0,0,0
Venango,Oil City 7,U.S. Senate,,,Overvotes,0,0,0,0
Venango,Oil City 7,U.S. Senate,,,Undervotes,0,0,0,0
Venango,Oil City 7,Governor,,DEM,Josh Shapiro,205,155,48,2
Venango,Oil City 7,Governor,,REP,Douglas V Mastriano,166,153,12,1
Venango,Oil City 7,Governor,,LIB,Matt Hackenburg,4,2,2,0
Venango,Oil City 7,Governor,,GRN,Christina Digiulio,0,0,0,0
Venango,Oil City 7,Governor,,KEY,Joe Soloski,0,0,0,0
Venango,Oil City 7,Governor,,,Write Ins,0,0,0,0
Venango,Oil City 7,Governor,,,Overvotes,0,0,0,0
Venango,Oil City 7,Governor,,,Undervotes,2,0,2,0
Venango,Oil City 7,U.S. House,15,DEM,Mike Molesevich,161,120,39,2
Venango,Oil City 7,U.S. House,15,REP,Glenn Gt Thompson,212,188,23,1
Venango,Oil City 7,U.S. House,15,,Write Ins,1,1,0,0
Venango,Oil City 7,U.S. House,15,,Overvotes,0,0,0,0
Venango,Oil City 7,U.S. House,15,,Undervotes,3,1,2,0
Venango,Oil City 7,State House,64,REP,R Lee James,275,237,36,2
Venango,Oil City 7,State House,64,,Write Ins,25,19,6,0
Venango,Oil City 7,State House,64,,Overvotes,0,0,0,0
Venango,Oil City 7,State House,64,,Undervotes,77,54,22,1
Venango,Sugarcreek Boro 1/4,Registered Voters,,,,1099,,,
Venango,Sugarcreek Boro 1/4,Ballots Cast,,,,652,511,141,0
Venango,Sugarcreek Boro 1/4,Ballots Cast - Blank,,,,0,0,0,0
Venango,Sugarcreek Boro 1/4,U.S. Senate,,DEM,John Fetterman,238,134,104,0
Venango,Sugarcreek Boro 1/4,U.S. Senate,,REP,Mehmet Oz,381,350,31,0
Venango,Sugarcreek Boro 1/4,U.S. Senate,,LIB,Erik Gerhardt,17,14,3,0
Venango,Sugarcreek Boro 1/4,U.S. Senate,,GRN,Richard L Weiss,5,4,1,0
Venango,Sugarcreek Boro 1/4,U.S. Senate,,KEY,Daniel Wassmer,5,4,1,0
Venango,Sugarcreek Boro 1/4,U.S. Senate,,,Write Ins,0,0,0,0
Venango,Sugarcreek Boro 1/4,U.S. Senate,,,Overvotes,0,0,0,0
Venango,Sugarcreek Boro 1/4,U.S. Senate,,,Undervotes,6,5,1,0
Venango,Sugarcreek Boro 1/4,Governor,,DEM,Josh Shapiro,271,156,115,0
Venango,Sugarcreek Boro 1/4,Governor,,REP,Douglas V Mastriano,366,341,25,0
Venango,Sugarcreek Boro 1/4,Governor,,LIB,Matt Hackenburg,11,10,1,0
Venango,Sugarcreek Boro 1/4,Governor,,GRN,Christina Digiulio,1,1,0,0
Venango,Sugarcreek Boro 1/4,Governor,,KEY,Joe Soloski,1,1,0,0
Venango,Sugarcreek Boro 1/4,Governor,,,Write Ins,0,0,0,0
Venango,Sugarcreek Boro 1/4,Governor,,,Overvotes,0,0,0,0
Venango,Sugarcreek Boro 1/4,Governor,,,Undervotes,2,2,0,0
Venango,Sugarcreek Boro 1/4,U.S. House,16,DEM,Dan Pastore,210,115,95,0
Venango,Sugarcreek Boro 1/4,U.S. House,16,REP,Mike Kelly,439,394,45,0
Venango,Sugarcreek Boro 1/4,U.S. House,16,,Write Ins,0,0,0,0
Venango,Sugarcreek Boro 1/4,U.S. House,16,,Overvotes,0,0,0,0
Venango,Sugarcreek Boro 1/4,U.S. House,16,,Undervotes,3,2,1,0
Venango,Sugarcreek Boro 1/4,State House,64,REP,R Lee James,526,442,84,0
Venango,Sugarcreek Boro 1/4,State House,64,,Write Ins,17,7,10,0
Venango,Sugarcreek Boro 1/4,State House,64,,Overvotes,0,0,0,0
Venango,Sugarcreek Boro 1/4,State House,64,,Undervotes,109,62,47,0
Venango,Sugarcreek Boro 2,Registered Voters,,,,439,,,
Venango,Sugarcreek Boro 2,Ballots Cast,,,,298,243,52,3
Venango,Sugarcreek Boro 2,Ballots Cast - Blank,,,,0,0,0,0
Venango,Sugarcreek Boro 2,U.S. Senate,,DEM,John Fetterman,104,68,35,1
Venango,Sugarcreek Boro 2,U.S. Senate,,REP,Mehmet Oz,180,166,13,1
Venango,Sugarcreek Boro 2,U.S. Senate,,LIB,Erik Gerhardt,5,5,0,0
Venango,Sugarcreek Boro 2,U.S. Senate,,GRN,Richard L Weiss,2,1,1,0
Venango,Sugarcreek Boro 2,U.S. Senate,,KEY,Daniel Wassmer,1,0,1,0
Venango,Sugarcreek Boro 2,U.S. Senate,,,Write Ins,0,0,0,0
Venango,Sugarcreek Boro 2,U.S. Senate,,,Overvotes,1,0,1,0
Venango,Sugarcreek Boro 2,U.S. Senate,,,Undervotes,5,3,1,1
Venango,Sugarcreek Boro 2,Governor,,DEM,Josh Shapiro,119,78,40,1
Venango,Sugarcreek Boro 2,Governor,,REP,Douglas V Mastriano,171,159,11,1
Venango,Sugarcreek Boro 2,Governor,,LIB,Matt Hackenburg,4,3,0,1
Venango,Sugarcreek Boro 2,Governor,,GRN,Christina Digiulio,2,2,0,0
Venango,Sugarcreek Boro 2,Governor,,KEY,Joe Soloski,1,1,0,0
Venango,Sugarcreek Boro 2,Governor,,,Write Ins,0,0,0,0
Venango,Sugarcreek Boro 2,Governor,,,Overvotes,1,0,1,0
Venango,Sugarcreek Boro 2,Governor,,,Undervotes,0,0,0,0
Venango,Sugarcreek Boro 2,U.S. House,16,DEM,Dan Pastore,93,58,35,0
Venango,Sugarcreek Boro 2,U.S. House,16,REP,Mike Kelly,199,184,14,1
Venango,Sugarcreek Boro 2,U.S. House,16,,Write Ins,0,0,0,0
Venango,Sugarcreek Boro 2,U.S. House,16,,Overvotes,1,0,1,0
Venango,Sugarcreek Boro 2,U.S. House,16,,Undervotes,5,1,2,2
Venango,Sugarcreek Boro 2,State House,64,REP,R Lee James,248,211,35,2
Venango,Sugarcreek Boro 2,State House,64,,Write Ins,10,7,3,0
Venango,Sugarcreek Boro 2,State House,64,,Overvotes,0,0,0,0
Venango,Sugarcreek Boro 2,State House,64,,Undervotes,40,25,14,1
Venango,Sugarcreek Boro 3,Registered Voters,,,,633,,,
Venango,Sugarcreek Boro 3,Ballots Cast,,,,421,353,67,1
Venango,Sugarcreek Boro 3,Ballots Cast - Blank,,,,0,0,0,0
Venango,Sugarcreek Boro 3,U.S. Senate,,DEM,John Fetterman,119,87,32,0
Venango,Sugarcreek Boro 3,U.S. Senate,,REP,Mehmet Oz,284,252,32,0
Venango,Sugarcreek Boro 3,U.S. Senate,,LIB,Erik Gerhardt,6,5,1,0
Venango,Sugarcreek Boro 3,U.S. Senate,,GRN,Richard L Weiss,2,2,0,0
Venango,Sugarcreek Boro 3,U.S. Senate,,KEY,Daniel Wassmer,5,4,1,0
Venango,Sugarcreek Boro 3,U.S. Senate,,,Write Ins,3,2,0,1
Venango,Sugarcreek Boro 3,U.S. Senate,,,Overvotes,1,1,0,0
Venango,Sugarcreek Boro 3,U.S. Senate,,,Undervotes,1,0,1,0
Venango,Sugarcreek Boro 3,Governor,,DEM,Josh Shapiro,136,102,34,0
Venango,Sugarcreek Boro 3,Governor,,REP,Douglas V Mastriano,276,245,30,1
Venango,Sugarcreek Boro 3,Governor,,LIB,Matt Hackenburg,2,2,0,0
Venango,Sugarcreek Boro 3,Governor,,GRN,Christina Digiulio,3,0,3,0
Venango,Sugarcreek Boro 3,Governor,,KEY,Joe Soloski,4,4,0,0
Venango,Sugarcreek Boro 3,Governor,,,Write Ins,0,0,0,0
Venango,Sugarcreek Boro 3,Governor,,,Overvotes,0,0,0,0
Venango,Sugarcreek Boro 3,Governor,,,Undervotes,0,0,0,0
Venango,Sugarcreek Boro 3,U.S. House,16,DEM,Dan Pastore,112,80,32,0
Venango,Sugarcreek Boro 3,U.S. House,16,REP,Mike Kelly,308,273,34,1
Venango,Sugarcreek Boro 3,U.S. House,16,,Write Ins,1,0,1,0
Venango,Sugarcreek Boro 3,U.S. House,16,,Overvotes,0,0,0,0
Venango,Sugarcreek Boro 3,U.S. House,16,,Undervotes,0,0,0,0
Venango,Sugarcreek Boro 3,State House,64,REP,R Lee James,349,304,44,1
Venango,Sugarcreek Boro 3,State House,64,,Write Ins,14,10,4,0
Venango,Sugarcreek Boro 3,State House,64,,Overvotes,0,0,0,0
Venango,Sugarcreek Boro 3,State House,64,,Undervotes,58,39,19,0
Venango,Sugarcreek Boro 5,Registered Voters,,,,791,,,
Venango,Sugarcreek Boro 5,Ballots Cast,,,,536,443,92,1
Venango,Sugarcreek Boro 5,Ballots Cast - Blank,,,,0,0,0,0
Venango,Sugarcreek Boro 5,U.S. Senate,,DEM,John Fetterman,149,92,56,1
Venango,Sugarcreek Boro 5,U.S. Senate,,REP,Mehmet Oz,372,338,34,0
Venango,Sugarcreek Boro 5,U.S. Senate,,LIB,Erik Gerhardt,7,7,0,0
Venango,Sugarcreek Boro 5,U.S. Senate,,GRN,Richard L Weiss,2,1,1,0
Venango,Sugarcreek Boro 5,U.S. Senate,,KEY,Daniel Wassmer,2,2,0,0
Venango,Sugarcreek Boro 5,U.S. Senate,,,Write Ins,1,1,0,0
Venango,Sugarcreek Boro 5,U.S. Senate,,,Overvotes,0,0,0,0
Venango,Sugarcreek Boro 5,U.S. Senate,,,Undervotes,3,2,1,0
Venango,Sugarcreek Boro 5,Governor,,DEM,Josh Shapiro,172,105,66,1
Venango,Sugarcreek Boro 5,Governor,,REP,Douglas V Mastriano,353,329,24,0
