county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Warren,WARREN WEST,U.S. Senate,,LIB,Erik Gerhardt,8,,,
Warren,WARREN WEST,U.S. Senate,,GRN,Richard L Weiss,11,,,
Warren,WARREN WEST,U.S. Senate,,KEY,Daniel Wassmer,3,,,
Warren,WARREN WEST,U.S. Senate,,,Write Ins,1,,,
Warren,WARREN WEST,Governor,,DEM,Josh Shapiro,227,,,
Warren,WARREN WEST,Governor,,REP,Douglas V Mastriano,238,,,
Warren,WARREN WEST,Governor,,LIB,Matt Hackenburg,5,,,
Warren,WARREN WEST,Governor,,GRN,Christina Digiulio,4,,,
Warren,WARREN WEST,Governor,,KEY,Joe Soloski,2,,,
Warren,WARREN WEST,Governor,,,Write Ins,1,,,
Warren,WARREN WEST,U.S. House,15,DEM,Mike Molesevich,185,,,
Warren,WARREN WEST,U.S. House,15,REP,Glenn GT Thompson,284,,,
Warren,WARREN WEST,U.S. House,15,,Write Ins,2,,,
Warren,WARREN WEST,State House,65,REP,Kathy L Rapp,333,,,
Warren,WARREN WEST,State House,65,,Write Ins,41,,,
Warren,WARREN SOUTHEAST,Registered Voters,,,,1544,,,
Warren,WARREN SOUTHEAST,Ballots Cast,,,,813,658,152,3
Warren,WARREN SOUTHEAST,U.S. Senate,,DEM,John Fetterman,359,,,
Warren,WARREN SOUTHEAST,U.S. Senate,,REP,Mehmet Oz,418,,,
Warren,WARREN SOUTHEAST,U.S. Senate,,LIB,Erik Gerhardt,11,,,
Warren,WARREN SOUTHEAST,U.S. Senate,,GRN,Richard L Weiss,7,,,
Warren,WARREN SOUTHEAST,U.S. Senate,,KEY,Daniel Wassmer,12,,,
Warren,WARREN SOUTHEAST,U.S. Senate,,,Write Ins,1,,,
Warren,WARREN SOUTHEAST,Governor,,DEM,Josh Shapiro,395,,,
Warren,WARREN SOUTHEAST,Governor,,REP,Douglas V Mastriano,394,,,
Warren,WARREN SOUTHEAST,Governor,,LIB,Matt Hackenburg,6,,,
Warren,WARREN SOUTHEAST,Governor,,GRN,Christina Digiulio,8,,,
Warren,WARREN SOUTHEAST,Governor,,KEY,Joe Soloski,6,,,
Warren,WARREN SOUTHEAST,Governor,,,Write Ins,0,,,
Warren,WARREN SOUTHEAST,U.S. House,15,DEM,Mike Molesevich,337,,,
Warren,WARREN SOUTHEAST,U.S. House,15,REP,Glenn GT Thompson,467,,,
Warren,WARREN SOUTHEAST,U.S. House,15,,Write Ins,2,,,
Warren,WARREN SOUTHEAST,State House,65,REP,Kathy L Rapp,540,,,
Warren,WARREN SOUTHEAST,State House,65,,Write Ins,89,,,
Warren,BEAR LAKE BORO,Registered Voters,,,,104,,,
Warren,BEAR LAKE BORO,Ballots Cast,,,,56,56,0,0
Warren,BEAR LAKE BORO,U.S. Senate,,DEM,John Fetterman,10,10,0,0
Warren,BEAR LAKE BORO,U.S. Senate,,REP,Mehmet Oz,42,42,0,0
Warren,BEAR LAKE BORO,U.S. Senate,,LIB,Erik Gerhardt,3,3,0,0
Warren,BEAR LAKE BORO,U.S. Senate,,GRN,Richard L Weiss,0,0,0,0
Warren,BEAR LAKE BORO,U.S. Senate,,KEY,Daniel Wassmer,1,1,0,0
Warren,BEAR LAKE BORO,U.S. Senate,,,Write Ins,0,0,0,0
Warren,BEAR LAKE BORO,Governor,,DEM,Josh Shapiro,14,14,0,0
Warren,BEAR LAKE BORO,Governor,,REP,Douglas V Mastriano,39,39,0,0
Warren,BEAR LAKE BORO,Governor,,LIB,Matt Hackenburg,0,0,0,0
Warren,BEAR LAKE BORO,Governor,,GRN,Christina Digiulio,0,0,0,0
Warren,BEAR LAKE BORO,Governor,,KEY,Joe Soloski,1,1,0,0
Warren,BEAR LAKE BORO,Governor,,,Write Ins,0,0,0,0
Warren,BEAR LAKE BORO,U.S. House,15,DEM,Mike Molesevich,7,7,0,0
Warren,BEAR LAKE BORO,U.S. House,15,REP,Glenn GT Thompson,49,49,0,0
Warren,BEAR LAKE BORO,U.S. House,15,,Write Ins,0,0,0,0
Warren,BEAR LAKE BORO,State House,65,REP,Kathy L Rapp,51,51,0,0
Warren,BEAR LAKE BORO,State House,65,,Write Ins,0,0,0,0
Warren,CLARENDON BORO,Registered Voters,,,,276,,,
Warren,CLARENDON BORO,Ballots Cast,,,,139,122,17,0
Warren,CLARENDON BORO,U.S. Senate,,DEM,John Fetterman,38,27,11,0
Warren,CLARENDON BORO,U.S. Senate,,REP,Mehmet Oz,97,92,5,0
Warren,CLARENDON BORO,U.S. Senate,,LIB,Erik Gerhardt,2,2,0,0
Warren,CLARENDON BORO,U.S. Senate,,GRN,Richard L Weiss,0,0,0,0
Warren,CLARENDON BORO,U.S. Senate,,KEY,Daniel Wassmer,1,1,0,0
Warren,CLARENDON BORO,U.S. Senate,,,Write Ins,0,0,0,0
Warren,CLARENDON BORO,Governor,,DEM,Josh Shapiro,49,37,12,0
Warren,CLARENDON BORO,Governor,,REP,Douglas V Mastriano,86,81,5,0
Warren,CLARENDON BORO,Governor,,LIB,Matt Hackenburg,1,1,0,0
Warren,CLARENDON BORO,Governor,,GRN,Christina Digiulio,0,0,0,0
Warren,CLARENDON BORO,Governor,,KEY,Joe Soloski,0,0,0,0
Warren,CLARENDON BORO,Governor,,,Write Ins,0,0,0,0
Warren,CLARENDON BORO,U.S. House,15,DEM,Mike Molesevich,27,17,10,0
Warren,CLARENDON BORO,U.S. House,15,REP,Glenn GT Thompson,108,102,6,0
Warren,CLARENDON BORO,U.S. House,15,,Write Ins,0,0,0,0
Warren,CLARENDON BORO,State House,65,REP,Kathy L Rapp,111,105,6,0
Warren,CLARENDON BORO,State House,65,,Write Ins,3,2,1,0
Warren,SUGAR GROVE BORO,Registered Voters,,,,398,,,
Warren,SUGAR GROVE BORO,Ballots Cast,,,,259,221,38,0
Warren,SUGAR GROVE BORO,U.S. Senate,,DEM,John Fetterman,78,55,23,0
Warren,SUGAR GROVE BORO,U.S. Senate,,REP,Mehmet Oz,172,157,15,0
Warren,SUGAR GROVE BORO,U.S. Senate,,LIB,Erik Gerhardt,3,3,0,0
Warren,SUGAR GROVE BORO,U.S. Senate,,GRN,Richard L Weiss,2,2,0,0
Warren,SUGAR GROVE BORO,U.S. Senate,,KEY,Daniel Wassmer,3,3,0,0
Warren,SUGAR GROVE BORO,U.S. Senate,,,Write Ins,0,0,0,0
Warren,SUGAR GROVE BORO,Governor,,DEM,Josh Shapiro,89,65,24,0
Warren,SUGAR GROVE BORO,Governor,,REP,Douglas V Mastriano,163,149,14,0
Warren,SUGAR GROVE BORO,Governor,,LIB,Matt Hackenburg,2,2,0,0
Warren,SUGAR GROVE BORO,Governor,,GRN,Christina Digiulio,1,1,0,0
Warren,SUGAR GROVE BORO,Governor,,KEY,Joe Soloski,1,1,0,0
Warren,SUGAR GROVE BORO,Governor,,,Write Ins,0,0,0,0
Warren,SUGAR GROVE BORO,U.S. House,15,DEM,Mike Molesevich,66,45,21,0
Warren,SUGAR GROVE BORO,U.S. House,15,REP,Glenn GT Thompson,189,174,15,0
Warren,SUGAR GROVE BORO,U.S. House,15,,Write Ins,0,0,0,0
Warren,SUGAR GROVE BORO,State House,65,REP,Kathy L Rapp,211,187,24,0
Warren,SUGAR GROVE BORO,State House,65,,Write Ins,12,10,2,0
Warren,TIDIOUTE BORO,Registered Voters,,,,416,,,
Warren,TIDIOUTE BORO,Ballots Cast,,,,258,228,30,0
Warren,TIDIOUTE BORO,U.S. Senate,,DEM,John Fetterman,93,77,16,0
Warren,TIDIOUTE BORO,U.S. Senate,,REP,Mehmet Oz,151,140,11,0
Warren,TIDIOUTE BORO,U.S. Senate,,LIB,Erik Gerhardt,6,5,1,0
Warren,TIDIOUTE BORO,U.S. Senate,,GRN,Richard L Weiss,3,2,1,0
Warren,TIDIOUTE BORO,U.S. Senate,,KEY,Daniel Wassmer,2,1,1,0
Warren,TIDIOUTE BORO,U.S. Senate,,,Write Ins,0,0,0,0
Warren,TIDIOUTE BORO,Governor,,DEM,Josh Shapiro,101,84,17,0
Warren,TIDIOUTE BORO,Governor,,REP,Douglas V Mastriano,142,132,10,0
Warren,TIDIOUTE BORO,Governor,,LIB,Matt Hackenburg,6,6,0,0
Warren,TIDIOUTE BORO,Governor,,GRN,Christina Digiulio,3,1,2,0
Warren,TIDIOUTE BORO,Governor,,KEY,Joe Soloski,1,0,1,0
Warren,TIDIOUTE BORO,Governor,,,Write Ins,0,0,0,0
Warren,TIDIOUTE BORO,U.S. House,15,DEM,Mike Molesevich,74,58,16,0
Warren,TIDIOUTE BORO,U.S. House,15,REP,Glenn GT Thompson,176,162,14,0
Warren,TIDIOUTE BORO,U.S. House,15,,Write Ins,1,1,0,0
Warren,TIDIOUTE BORO,State House,65,REP,Kathy L Rapp,212,190,22,0
Warren,TIDIOUTE BORO,State House,65,,Write Ins,8,6,2,0
Warren,YOUNGSVILLE BORO,Registered Voters,,,,1137,,,
Warren,YOUNGSVILLE BORO,Ballots Cast,,,,706,601,102,3
Warren,YOUNGSVILLE BORO,U.S. Senate,,DEM,John Fetterman,222,,,
Warren,YOUNGSVILLE BORO,U.S. Senate,,REP,Mehmet Oz,458,,,
Warren,YOUNGSVILLE BORO,U.S. Senate,,LIB,Erik Gerhardt,14,,,
Warren,YOUNGSVILLE BORO,U.S. Senate,,GRN,Richard L Weiss,3,,,
Warren,YOUNGSVILLE BORO,U.S. Senate,,KEY,Daniel Wassmer,6,,,
Warren,YOUNGSVILLE BORO,U.S. Senate,,,Write Ins,2,,,
Warren,YOUNGSVILLE BORO,Governor,,DEM,Josh Shapiro,240,,,
Warren,YOUNGSVILLE BORO,Governor,,REP,Douglas V Mastriano,443,,,
Warren,YOUNGSVILLE BORO,Governor,,LIB,Matt Hackenburg,7,,,
Warren,YOUNGSVILLE BORO,Governor,,GRN,Christina Digiulio,3,,,
Warren,YOUNGSVILLE BORO,Governor,,KEY,Joe Soloski,3,,,
Warren,YOUNGSVILLE BORO,Governor,,,Write Ins,1,,,
Warren,YOUNGSVILLE BORO,U.S. House,15,DEM,Mike Molesevich,193,,,
Warren,YOUNGSVILLE BORO,U.S. House,15,REP,Glenn GT Thompson,505,,,
Warren,YOUNGSVILLE BORO,U.S. House,15,,Write Ins,0,,,
Warren,YOUNGSVILLE BORO,State House,65,REP,Kathy L Rapp,552,,,
Warren,YOUNGSVILLE BORO,State House,65,,Write Ins,32,,,
Warren,BROKENSTRAW TWP,Registered Voters,,,,1114,,,
Warren,BROKENSTRAW TWP,Ballots Cast,,,,657,517,139,1
Warren,BROKENSTRAW TWP,U.S. Senate,,DEM,John Fetterman,219,,,
Warren,BROKENSTRAW TWP,U.S. Senate,,REP,Mehmet Oz,408,,,
Warren,BROKENSTRAW TWP,U.S. Senate,,LIB,Erik Gerhardt,17,,,
Warren,BROKENSTRAW TWP,U.S. Senate,,GRN,Richard L Weiss,3,,,
Warren,BROKENSTRAW TWP,U.S. Senate,,KEY,Daniel Wassmer,4,,,
Warren,BROKENSTRAW TWP,U.S. Senate,,,Write Ins,1,,,
Warren,BROKENSTRAW TWP,Governor,,DEM,Josh Shapiro,245,,,
Warren,BROKENSTRAW TWP,Governor,,REP,Douglas V Mastriano,390,,,
Warren,BROKENSTRAW TWP,Governor,,LIB,Matt Hackenburg,7,,,
Warren,BROKENSTRAW TWP,Governor,,GRN,Christina Digiulio,4,,,
Warren,BROKENSTRAW TWP,Governor,,KEY,Joe Soloski,6,,,
Warren,BROKENSTRAW TWP,Governor,,,Write Ins,1,,,
Warren,BROKENSTRAW TWP,U.S. House,15,DEM,Mike Molesevich,185,,,
Warren,BROKENSTRAW TWP,U.S. House,15,REP,Glenn GT Thompson,465,,,
Warren,BROKENSTRAW TWP,U.S. House,15,,Write Ins,0,,,
Warren,BROKENSTRAW TWP,State House,65,REP,Kathy L Rapp,512,,,
Warren,BROKENSTRAW TWP,State House,65,,Write Ins,36,,,
Warren,CHERRY GROVE TWP,Registered Voters,,,,125,,,
Warren,CHERRY GROVE TWP,Ballots Cast,,,,88,81,7,0
Warren,CHERRY GROVE TWP,U.S. Senate,,DEM,John Fetterman,14,,,
Warren,CHERRY GROVE TWP,U.S. Senate,,REP,Mehmet Oz,69,,,
Warren,CHERRY GROVE TWP,U.S. Senate,,LIB,Erik Gerhardt,1,,,
Warren,CHERRY GROVE TWP,U.S. Senate,,GRN,Richard L Weiss,1,,,
Warren,CHERRY GROVE TWP,U.S. Senate,,KEY,Daniel Wassmer,1,,,
Warren,CHERRY GROVE TWP,U.S. Senate,,,Write Ins,0,,,
Warren,CHERRY GROVE TWP,Governor,,DEM,Josh Shapiro,16,,,
Warren,CHERRY GROVE TWP,Governor,,REP,Douglas V Mastriano,68,,,
Warren,CHERRY GROVE TWP,Governor,,LIB,Matt Hackenburg,1,,,
Warren,CHERRY GROVE TWP,Governor,,GRN,Christina Digiulio,0,,,
Warren,CHERRY GROVE TWP,Governor,,KEY,Joe Soloski,0,,,
Warren,CHERRY GROVE TWP,Governor,,,Write Ins,0,,,
Warren,CHERRY GROVE TWP,U.S. House,15,DEM,Mike Molesevich,13,,,
Warren,CHERRY GROVE TWP,U.S. House,15,REP,Glenn GT Thompson,67,,,
Warren,CHERRY GROVE TWP,U.S. House,15,,Write Ins,1,,,
Warren,CHERRY GROVE TWP,State House,65,REP,Kathy L Rapp,70,,,
Warren,CHERRY GROVE TWP,State House,65,,Write Ins,4,,,
Warren,COLUMBUS TWP,Registered Voters,,,,1097,,,
Warren,COLUMBUS TWP,Ballots Cast,,,,688,604,84,0
Warren,COLUMBUS TWP,U.S. Senate,,DEM,John Fetterman,197,141,56,0
Warren,COLUMBUS TWP,U.S. Senate,,REP,Mehmet Oz,466,441,25,0
Warren,COLUMBUS TWP,U.S. Senate,,LIB,Erik Gerhardt,5,5,0,0
Warren,COLUMBUS TWP,U.S. Senate,,GRN,Richard L Weiss,5,4,1,0
Warren,COLUMBUS TWP,U.S. Senate,,KEY,Daniel Wassmer,9,9,0,0
Warren,COLUMBUS TWP,U.S. Senate,,,Write Ins,1,1,0,0
Warren,COLUMBUS TWP,Governor,,DEM,Josh Shapiro,227,166,61,0
Warren,COLUMBUS TWP,Governor,,REP,Douglas V Mastriano,446,425,21,0
Warren,COLUMBUS TWP,Governor,,LIB,Matt Hackenburg,5,5,0,0
Warren,COLUMBUS TWP,Governor,,GRN,Christina Digiulio,3,3,0,0
Warren,COLUMBUS TWP,Governor,,KEY,Joe Soloski,2,1,1,0
Warren,COLUMBUS TWP,Governor,,,Write Ins,0,0,0,0
Warren,COLUMBUS TWP,U.S. House,15,DEM,Mike Molesevich,181,125,56,0
Warren,COLUMBUS TWP,U.S. House,15,REP,Glenn GT Thompson,496,470,26,0
Warren,COLUMBUS TWP,U.S. House,15,,Write Ins,1,1,0,0
Warren,COLUMBUS TWP,State House,65,REP,Kathy L Rapp,569,518,51,0
Warren,COLUMBUS TWP,State House,65,,Write Ins,16,10,6,0
Warren,CONEWANGO #1 TWP,Registered Voters,,,,1490,,,
Warren,CONEWANGO #1 TWP,Ballots Cast,,,,865,648,211,6
Warren,CONEWANGO #1 TWP,U.S. Senate,,DEM,John Fetterman,359,,,
Warren,CONEWANGO #1 TWP,U.S. Senate,,REP,Mehmet Oz,470,,,
Warren,CONEWANGO #1 TWP,U.S. Senate,,LIB,Erik Gerhardt,12,,,
Warren,CONEWANGO #1 TWP,U.S. Senate,,GRN,Richard L Weiss,7,,,
Warren,CONEWANGO #1 TWP,U.S. Senate,,KEY,Daniel Wassmer,9,,,
Warren,CONEWANGO #1 TWP,U.S. Senate,,,Write Ins,0,,,
Warren,CONEWANGO #1 TWP,Governor,,DEM,Josh Shapiro,388,,,
Warren,CONEWANGO #1 TWP,Governor,,REP,Douglas V Mastriano,455,,,
Warren,CONEWANGO #1 TWP,Governor,,LIB,Matt Hackenburg,7,,,
Warren,CONEWANGO #1 TWP,Governor,,GRN,Christina Digiulio,2,,,
Warren,CONEWANGO #1 TWP,Governor,,KEY,Joe Soloski,6,,,
Warren,CONEWANGO #1 TWP,Governor,,,Write Ins,1,,,
Warren,CONEWANGO #1 TWP,U.S. House,15,DEM,Mike Molesevich,315,,,
Warren,CONEWANGO #1 TWP,U.S. House,15,REP,Glenn GT Thompson,538,,,
Warren,CONEWANGO #1 TWP,U.S. House,15,,Write Ins,2,,,
Warren,CONEWANGO #1 TWP,State House,65,REP,Kathy L Rapp,621,,,
Warren,CONEWANGO #1 TWP,State House,65,,Write Ins,68,,,
Warren,CONEWANGO #2 TWP,Registered Voters,,,,937,,,
Warren,CONEWANGO #2 TWP,Ballots Cast,,,,578,501,76,1
Warren,CONEWANGO #2 TWP,U.S. Senate,,DEM,John Fetterman,176,,,
Warren,CONEWANGO #2 TWP,U.S. Senate,,REP,Mehmet Oz,377,,,
Warren,CONEWANGO #2 TWP,U.S. Senate,,LIB,Erik Gerhardt,8,,,
Warren,CONEWANGO #2 TWP,U.S. Senate,,GRN,Richard L Weiss,4,,,
Warren,CONEWANGO #2 TWP,U.S. Senate,,KEY,Daniel Wassmer,4,,,
Warren,CONEWANGO #2 TWP,U.S. Senate,,,Write Ins,1,,,
Warren,CONEWANGO #2 TWP,Governor,,DEM,Josh Shapiro,200,,,
Warren,CONEWANGO #2 TWP,Governor,,REP,Douglas V Mastriano,364,,,
Warren,CONEWANGO #2 TWP,Governor,,LIB,Matt Hackenburg,4,,,
Warren,CONEWANGO #2 TWP,Governor,,GRN,Christina Digiulio,0,,,
Warren,CONEWANGO #2 TWP,Governor,,KEY,Joe Soloski,3,,,
Warren,CONEWANGO #2 TWP,Governor,,,Write Ins,0,,,
Warren,CONEWANGO #2 TWP,U.S. House,15,DEM,Mike Molesevich,170,,,
Warren,CONEWANGO #2 TWP,U.S. House,15,REP,Glenn GT Thompson,401,,,
Warren,CONEWANGO #2 TWP,U.S. House,15,,Write Ins,0,,,
Warren,CONEWANGO #2 TWP,State House,65,REP,Kathy L Rapp,446,,,
Warren,CONEWANGO #2 TWP,State House,65,,Write Ins,23,,,
Warren,DEERFIELD TWP,Registered Voters,,,,205,,,
Warren,DEERFIELD TWP,Ballots Cast,,,,146,111,35,0
Warren,DEERFIELD TWP,U.S. Senate,,DEM,John Fetterman,62,37,25,0
Warren,DEERFIELD TWP,U.S. Senate,,REP,Mehmet Oz,79,70,9,0
Warren,DEERFIELD TWP,U.S. Senate,,LIB,Erik Gerhardt,2,2,0,0
Warren,DEERFIELD TWP,U.S. Senate,,GRN,Richard L Weiss,0,0,0,0
Warren,DEERFIELD TWP,U.S. Senate,,KEY,Daniel Wassmer,2,1,1,0
Warren,DEERFIELD TWP,U.S. Senate,,,Write Ins,0,0,0,0
Warren,DEERFIELD TWP,Governor,,DEM,Josh Shapiro,67,40,27,0
Warren,DEERFIELD TWP,Governor,,REP,Douglas V Mastriano,74,66,8,0
Warren,DEERFIELD TWP,Governor,,LIB,Matt Hackenburg,2,2,0,0
Warren,DEERFIELD TWP,Governor,,GRN,Christina Digiulio,1,1,0,0
Warren,DEERFIELD TWP,Governor,,KEY,Joe Soloski,0,0,0,0
Warren,DEERFIELD TWP,Governor,,,Write Ins,0,0,0,0
Warren,DEERFIELD TWP,U.S. House,15,DEM,Mike Molesevich,51,32,19,0
Warren,DEERFIELD TWP,U.S. House,15,REP,Glenn GT Thompson,89,75,14,0
Warren,DEERFIELD TWP,U.S. House,15,,Write Ins,0,0,0,0
Warren,DEERFIELD TWP,State House,65,REP,Kathy L Rapp,102,83,19,0
Warren,DEERFIELD TWP,State House,65,,Write Ins,7,5,2,0
Warren,ELDRED TWP,Registered Voters,,,,363,,,
Warren,ELDRED TWP,Ballots Cast,,,,226,193,33,0
Warren,ELDRED TWP,U.S. Senate,,DEM,John Fetterman,51,32,19,0
Warren,ELDRED TWP,U.S. Senate,,REP,Mehmet Oz,161,147,14,0
Warren,ELDRED TWP,U.S. Senate,,LIB,Erik Gerhardt,6,6,0,0
Warren,ELDRED TWP,U.S. Senate,,GRN,Richard L Weiss,3,3,0,0
Warren,ELDRED TWP,U.S. Senate,,KEY,Daniel Wassmer,2,2,0,0
Warren,ELDRED TWP,U.S. Senate,,,Write Ins,2,2,0,0
Warren,ELDRED TWP,Governor,,DEM,Josh Shapiro,56,33,23,0
Warren,ELDRED TWP,Governor,,REP,Douglas V Mastriano,161,151,10,0
Warren,ELDRED TWP,Governor,,LIB,Matt Hackenburg,3,3,0,0
Warren,ELDRED TWP,Governor,,GRN,Christina Digiulio,1,1,0,0
Warren,ELDRED TWP,Governor,,KEY,Joe Soloski,5,5,0,0
Warren,ELDRED TWP,Governor,,,Write Ins,0,0,0,0
Warren,ELDRED TWP,U.S. House,15,DEM,Mike Molesevich,39,22,17,0
Warren,ELDRED TWP,U.S. House,15,REP,Glenn GT Thompson,186,170,16,0
Warren,ELDRED TWP,U.S. House,15,,Write Ins,0,0,0,0
Warren,ELDRED TWP,State House,65,REP,Kathy L Rapp,195,169,26,0
Warren,ELDRED TWP,State House,65,,Write Ins,8,7,1,0
Warren,ELK TWP,Registered Voters,,,,404,,,
Warren,ELK TWP,Ballots Cast,,,,284,254,30,0
Warren,ELK TWP,U.S. Senate,,DEM,John Fetterman,73,56,17,0
Warren,ELK TWP,U.S. Senate,,REP,Mehmet Oz,200,191,9,0
Warren,ELK TWP,U.S. Senate,,LIB,Erik Gerhardt,8,6,2,0
Warren,ELK TWP,U.S. Senate,,GRN,Richard L Weiss,1,0,1,0
Warren,ELK TWP,U.S. Senate,,KEY,Daniel Wassmer,1,0,1,0
Warren,ELK TWP,U.S. Senate,,,Write Ins,0,0,0,0
Warren,ELK TWP,Governor,,DEM,Josh Shapiro,83,64,19,0
Warren,ELK TWP,Governor,,REP,Douglas V Mastriano,191,182,9,0
Warren,ELK TWP,Governor,,LIB,Matt Hackenburg,4,3,1,0
