county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Lebanon,LEBANON SECOND WARD EAST,Governor,,DEM,Josh Shapiro,335,209,121,5
Lebanon,LEBANON SECOND WARD EAST,Governor,,REP,Douglas V. Mastriano,228,206,21,1
Lebanon,LEBANON SECOND WARD EAST,Governor,,LIB,Matt Hackenburg,8,7,1,0
Lebanon,LEBANON SECOND WARD EAST,Governor,,GRN,Christina DiGiulio,8,3,5,0
Lebanon,LEBANON SECOND WARD EAST,Governor,,KEY,Joe Soloski,6,5,1,0
Lebanon,LEBANON SECOND WARD EAST,Governor,,,Write Ins,1,1,0,0
Lebanon,LEBANON SECOND WARD EAST,U.S. House,9,DEM,Amanda R. Waldman,292,178,111,3
Lebanon,LEBANON SECOND WARD EAST,U.S. House,9,REP,Dan Meuser,284,244,37,3
Lebanon,LEBANON SECOND WARD EAST,U.S. House,9,,Write Ins,1,1,0,0
Lebanon,LEBANON SECOND WARD EAST,State Senate,48,DEM,Calvin Clements,276,164,109,3
Lebanon,LEBANON SECOND WARD EAST,State Senate,48,REP,Chris Gebhard,286,245,38,3
Lebanon,LEBANON SECOND WARD EAST,State Senate,48,,Write Ins,0,0,0,0
Lebanon,LEBANON SECOND WARD EAST,State House,101,DEM,Catherine Miller,299,183,112,4
Lebanon,LEBANON SECOND WARD EAST,State House,101,REP,John Schlegel,276,239,35,2
Lebanon,LEBANON SECOND WARD EAST,State House,101,,Write Ins,0,0,0,0
Lebanon,LEBANON SECOND WARD WEST,Registered Voters,,,,0,,,
Lebanon,LEBANON SECOND WARD WEST,Ballots Cast,,,,919,737,175,7
Lebanon,LEBANON SECOND WARD WEST,U.S. Senate,,DEM,John Fetterman,420,277,141,2
Lebanon,LEBANON SECOND WARD WEST,U.S. Senate,,REP,Mehmet Oz,464,431,28,5
Lebanon,LEBANON SECOND WARD WEST,U.S. Senate,,LIB,Erik Gerhardt,20,18,2,0
Lebanon,LEBANON SECOND WARD WEST,U.S. Senate,,GRN,Richard L. Weiss,5,4,1,0
Lebanon,LEBANON SECOND WARD WEST,U.S. Senate,,KEY,Daniel Wassmer,6,4,2,0
Lebanon,LEBANON SECOND WARD WEST,U.S. Senate,,,Write Ins,2,2,0,0
Lebanon,LEBANON SECOND WARD WEST,Governor,,DEM,Josh Shapiro,483,329,152,2
Lebanon,LEBANON SECOND WARD WEST,Governor,,REP,Douglas V. Mastriano,402,380,17,5
Lebanon,LEBANON SECOND WARD WEST,Governor,,LIB,Matt Hackenburg,16,13,3,0
Lebanon,LEBANON SECOND WARD WEST,Governor,,GRN,Christina DiGiulio,5,3,2,0
Lebanon,LEBANON SECOND WARD WEST,Governor,,KEY,Joe Soloski,6,5,1,0
Lebanon,LEBANON SECOND WARD WEST,Governor,,,Write Ins,3,3,0,0
Lebanon,LEBANON SECOND WARD WEST,U.S. House,9,DEM,Amanda R. Waldman,395,259,134,2
Lebanon,LEBANON SECOND WARD WEST,U.S. House,9,REP,Dan Meuser,513,470,38,5
Lebanon,LEBANON SECOND WARD WEST,U.S. House,9,,Write Ins,0,0,0,0
Lebanon,LEBANON SECOND WARD WEST,State Senate,48,DEM,Calvin Clements,384,250,133,1
Lebanon,LEBANON SECOND WARD WEST,State Senate,48,REP,Chris Gebhard,522,477,39,6
Lebanon,LEBANON SECOND WARD WEST,State Senate,48,,Write Ins,0,0,0,0
Lebanon,LEBANON SECOND WARD WEST,State House,101,DEM,Catherine Miller,402,262,139,1
Lebanon,LEBANON SECOND WARD WEST,State House,101,REP,John Schlegel,505,467,33,5
Lebanon,LEBANON SECOND WARD WEST,State House,101,,Write Ins,2,1,0,1
Lebanon,LEBANON THIRD WARD,Registered Voters,,,,0,,,
Lebanon,LEBANON THIRD WARD,Ballots Cast,,,,103,78,23,2
Lebanon,LEBANON THIRD WARD,U.S. Senate,,DEM,John Fetterman,54,35,17,2
Lebanon,LEBANON THIRD WARD,U.S. Senate,,REP,Mehmet Oz,41,37,4,0
Lebanon,LEBANON THIRD WARD,U.S. Senate,,LIB,Erik Gerhardt,4,2,2,0
Lebanon,LEBANON THIRD WARD,U.S. Senate,,GRN,Richard L. Weiss,1,1,0,0
Lebanon,LEBANON THIRD WARD,U.S. Senate,,KEY,Daniel Wassmer,1,1,0,0
Lebanon,LEBANON THIRD WARD,U.S. Senate,,,Write Ins,0,0,0,0
Lebanon,LEBANON THIRD WARD,Governor,,DEM,Josh Shapiro,52,32,18,2
Lebanon,LEBANON THIRD WARD,Governor,,REP,Douglas V. Mastriano,46,42,4,0
Lebanon,LEBANON THIRD WARD,Governor,,LIB,Matt Hackenburg,0,0,0,0
Lebanon,LEBANON THIRD WARD,Governor,,GRN,Christina DiGiulio,3,3,0,0
Lebanon,LEBANON THIRD WARD,Governor,,KEY,Joe Soloski,0,0,0,0
Lebanon,LEBANON THIRD WARD,Governor,,,Write Ins,0,0,0,0
Lebanon,LEBANON THIRD WARD,U.S. House,9,DEM,Amanda R. Waldman,52,33,17,2
Lebanon,LEBANON THIRD WARD,U.S. House,9,REP,Dan Meuser,48,43,5,0
Lebanon,LEBANON THIRD WARD,U.S. House,9,,Write Ins,0,0,0,0
Lebanon,LEBANON THIRD WARD,State Senate,48,DEM,Calvin Clements,51,32,17,2
Lebanon,LEBANON THIRD WARD,State Senate,48,REP,Chris Gebhard,50,45,5,0
Lebanon,LEBANON THIRD WARD,State Senate,48,,Write Ins,0,0,0,0
Lebanon,LEBANON THIRD WARD,State House,101,DEM,Catherine Miller,50,32,16,2
Lebanon,LEBANON THIRD WARD,State House,101,REP,John Schlegel,51,45,6,0
Lebanon,LEBANON THIRD WARD,State House,101,,Write Ins,0,0,0,0
Lebanon,LEBANON FOURTH WARD,Registered Voters,,,,0,,,
Lebanon,LEBANON FOURTH WARD,Ballots Cast,,,,212,172,36,4
Lebanon,LEBANON FOURTH WARD,U.S. Senate,,DEM,John Fetterman,107,78,27,2
Lebanon,LEBANON FOURTH WARD,U.S. Senate,,REP,Mehmet Oz,87,80,6,1
Lebanon,LEBANON FOURTH WARD,U.S. Senate,,LIB,Erik Gerhardt,9,8,1,0
Lebanon,LEBANON FOURTH WARD,U.S. Senate,,GRN,Richard L. Weiss,5,2,2,1
Lebanon,LEBANON FOURTH WARD,U.S. Senate,,KEY,Daniel Wassmer,2,2,0,0
Lebanon,LEBANON FOURTH WARD,U.S. Senate,,,Write Ins,0,0,0,0
Lebanon,LEBANON FOURTH WARD,Governor,,DEM,Josh Shapiro,118,88,28,2
Lebanon,LEBANON FOURTH WARD,Governor,,REP,Douglas V. Mastriano,85,78,6,1
Lebanon,LEBANON FOURTH WARD,Governor,,LIB,Matt Hackenburg,5,4,0,1
Lebanon,LEBANON FOURTH WARD,Governor,,GRN,Christina DiGiulio,1,0,1,0
Lebanon,LEBANON FOURTH WARD,Governor,,KEY,Joe Soloski,2,1,1,0
Lebanon,LEBANON FOURTH WARD,Governor,,,Write Ins,0,0,0,0
Lebanon,LEBANON FOURTH WARD,U.S. House,9,DEM,Amanda R. Waldman,103,75,26,2
Lebanon,LEBANON FOURTH WARD,U.S. House,9,REP,Dan Meuser,105,95,8,2
Lebanon,LEBANON FOURTH WARD,U.S. House,9,,Write Ins,0,0,0,0
Lebanon,LEBANON FOURTH WARD,State Senate,48,DEM,Calvin Clements,97,68,27,2
Lebanon,LEBANON FOURTH WARD,State Senate,48,REP,Chris Gebhard,104,94,8,2
Lebanon,LEBANON FOURTH WARD,State Senate,48,,Write Ins,0,0,0,0
Lebanon,LEBANON FOURTH WARD,State House,101,DEM,Catherine Miller,103,73,28,2
Lebanon,LEBANON FOURTH WARD,State House,101,REP,John Schlegel,104,95,7,2
Lebanon,LEBANON FOURTH WARD,State House,101,,Write Ins,0,0,0,0
Lebanon,LEBANON FIFTH WARD EAST,Registered Voters,,,,0,,,
Lebanon,LEBANON FIFTH WARD EAST,Ballots Cast,,,,273,213,49,11
Lebanon,LEBANON FIFTH WARD EAST,U.S. Senate,,DEM,John Fetterman,143,95,41,7
Lebanon,LEBANON FIFTH WARD EAST,U.S. Senate,,REP,Mehmet Oz,112,103,7,2
Lebanon,LEBANON FIFTH WARD EAST,U.S. Senate,,LIB,Erik Gerhardt,2,1,0,1
Lebanon,LEBANON FIFTH WARD EAST,U.S. Senate,,GRN,Richard L. Weiss,4,4,0,0
Lebanon,LEBANON FIFTH WARD EAST,U.S. Senate,,KEY,Daniel Wassmer,5,4,0,1
Lebanon,LEBANON FIFTH WARD EAST,U.S. Senate,,,Write Ins,0,0,0,0
Lebanon,LEBANON FIFTH WARD EAST,Governor,,DEM,Josh Shapiro,155,106,40,9
Lebanon,LEBANON FIFTH WARD EAST,Governor,,REP,Douglas V. Mastriano,106,96,8,2
Lebanon,LEBANON FIFTH WARD EAST,Governor,,LIB,Matt Hackenburg,2,2,0,0
Lebanon,LEBANON FIFTH WARD EAST,Governor,,GRN,Christina DiGiulio,6,5,1,0
Lebanon,LEBANON FIFTH WARD EAST,Governor,,KEY,Joe Soloski,0,0,0,0
Lebanon,LEBANON FIFTH WARD EAST,Governor,,,Write Ins,0,0,0,0
Lebanon,LEBANON FIFTH WARD EAST,U.S. House,9,DEM,Amanda R. Waldman,146,101,37,8
Lebanon,LEBANON FIFTH WARD EAST,U.S. House,9,REP,Dan Meuser,118,104,11,3
Lebanon,LEBANON FIFTH WARD EAST,U.S. House,9,,Write Ins,0,0,0,0
Lebanon,LEBANON FIFTH WARD EAST,State Senate,48,DEM,Calvin Clements,134,88,38,8
Lebanon,LEBANON FIFTH WARD EAST,State Senate,48,REP,Chris Gebhard,121,108,10,3
Lebanon,LEBANON FIFTH WARD EAST,State Senate,48,,Write Ins,1,1,0,0
Lebanon,LEBANON FIFTH WARD EAST,State House,101,DEM,Catherine Miller,145,99,38,8
Lebanon,LEBANON FIFTH WARD EAST,State House,101,REP,John Schlegel,121,108,10,3
Lebanon,LEBANON FIFTH WARD EAST,State House,101,,Write Ins,1,1,0,0
Lebanon,LEBANON FIFTH WARD MIDDLE,Registered Voters,,,,0,,,
Lebanon,LEBANON FIFTH WARD MIDDLE,Ballots Cast,,,,219,177,42,0
Lebanon,LEBANON FIFTH WARD MIDDLE,U.S. Senate,,DEM,John Fetterman,124,92,32,0
Lebanon,LEBANON FIFTH WARD MIDDLE,U.S. Senate,,REP,Mehmet Oz,83,75,8,0
Lebanon,LEBANON FIFTH WARD MIDDLE,U.S. Senate,,LIB,Erik Gerhardt,4,4,0,0
Lebanon,LEBANON FIFTH WARD MIDDLE,U.S. Senate,,GRN,Richard L. Weiss,4,4,0,0
Lebanon,LEBANON FIFTH WARD MIDDLE,U.S. Senate,,KEY,Daniel Wassmer,2,1,1,0
Lebanon,LEBANON FIFTH WARD MIDDLE,U.S. Senate,,,Write Ins,0,0,0,0
Lebanon,LEBANON FIFTH WARD MIDDLE,Governor,,DEM,Josh Shapiro,132,97,35,0
Lebanon,LEBANON FIFTH WARD MIDDLE,Governor,,REP,Douglas V. Mastriano,79,74,5,0
Lebanon,LEBANON FIFTH WARD MIDDLE,Governor,,LIB,Matt Hackenburg,1,1,0,0
Lebanon,LEBANON FIFTH WARD MIDDLE,Governor,,GRN,Christina DiGiulio,6,4,2,0
Lebanon,LEBANON FIFTH WARD MIDDLE,Governor,,KEY,Joe Soloski,0,0,0,0
Lebanon,LEBANON FIFTH WARD MIDDLE,Governor,,,Write Ins,1,1,0,0
Lebanon,LEBANON FIFTH WARD MIDDLE,U.S. House,9,DEM,Amanda R. Waldman,127,92,35,0
Lebanon,LEBANON FIFTH WARD MIDDLE,U.S. House,9,REP,Dan Meuser,87,80,7,0
Lebanon,LEBANON FIFTH WARD MIDDLE,U.S. House,9,,Write Ins,2,2,0,0
Lebanon,LEBANON FIFTH WARD MIDDLE,State Senate,48,DEM,Calvin Clements,121,86,35,0
Lebanon,LEBANON FIFTH WARD MIDDLE,State Senate,48,REP,Chris Gebhard,91,84,7,0
Lebanon,LEBANON FIFTH WARD MIDDLE,State Senate,48,,Write Ins,2,2,0,0
Lebanon,LEBANON FIFTH WARD MIDDLE,State House,101,DEM,Catherine Miller,128,92,36,0
Lebanon,LEBANON FIFTH WARD MIDDLE,State House,101,REP,John Schlegel,88,82,6,0
Lebanon,LEBANON FIFTH WARD MIDDLE,State House,101,,Write Ins,0,0,0,0
Lebanon,LEBANON FIFTH WARD WEST,Registered Voters,,,,0,,,
Lebanon,LEBANON FIFTH WARD WEST,Ballots Cast,,,,182,148,33,1
Lebanon,LEBANON FIFTH WARD WEST,U.S. Senate,,DEM,John Fetterman,104,78,26,0
Lebanon,LEBANON FIFTH WARD WEST,U.S. Senate,,REP,Mehmet Oz,71,65,5,1
Lebanon,LEBANON FIFTH WARD WEST,U.S. Senate,,LIB,Erik Gerhardt,3,3,0,0
Lebanon,LEBANON FIFTH WARD WEST,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Lebanon,LEBANON FIFTH WARD WEST,U.S. Senate,,KEY,Daniel Wassmer,1,1,0,0
Lebanon,LEBANON FIFTH WARD WEST,U.S. Senate,,,Write Ins,2,1,1,0
Lebanon,LEBANON FIFTH WARD WEST,Governor,,DEM,Josh Shapiro,111,82,29,0
Lebanon,LEBANON FIFTH WARD WEST,Governor,,REP,Douglas V. Mastriano,62,57,4,1
Lebanon,LEBANON FIFTH WARD WEST,Governor,,LIB,Matt Hackenburg,4,4,0,0
Lebanon,LEBANON FIFTH WARD WEST,Governor,,GRN,Christina DiGiulio,2,2,0,0
Lebanon,LEBANON FIFTH WARD WEST,Governor,,KEY,Joe Soloski,1,1,0,0
Lebanon,LEBANON FIFTH WARD WEST,Governor,,,Write Ins,0,0,0,0
Lebanon,LEBANON FIFTH WARD WEST,U.S. House,9,DEM,Amanda R. Waldman,101,74,27,0
Lebanon,LEBANON FIFTH WARD WEST,U.S. House,9,REP,Dan Meuser,78,71,6,1
Lebanon,LEBANON FIFTH WARD WEST,U.S. House,9,,Write Ins,0,0,0,0
Lebanon,LEBANON FIFTH WARD WEST,State Senate,48,DEM,Calvin Clements,98,73,25,0
Lebanon,LEBANON FIFTH WARD WEST,State Senate,48,REP,Chris Gebhard,81,72,8,1
Lebanon,LEBANON FIFTH WARD WEST,State Senate,48,,Write Ins,0,0,0,0
Lebanon,LEBANON FIFTH WARD WEST,State House,101,DEM,Catherine Miller,106,80,26,0
Lebanon,LEBANON FIFTH WARD WEST,State House,101,REP,John Schlegel,74,66,7,1
Lebanon,LEBANON FIFTH WARD WEST,State House,101,,Write Ins,0,0,0,0
Lebanon,LEBANON SIXTH WARD,Registered Voters,,,,0,,,
Lebanon,LEBANON SIXTH WARD,Ballots Cast,,,,111,94,16,1
Lebanon,LEBANON SIXTH WARD,U.S. Senate,,DEM,John Fetterman,66,51,14,1
Lebanon,LEBANON SIXTH WARD,U.S. Senate,,REP,Mehmet Oz,43,41,2,0
Lebanon,LEBANON SIXTH WARD,U.S. Senate,,LIB,Erik Gerhardt,1,1,0,0
Lebanon,LEBANON SIXTH WARD,U.S. Senate,,GRN,Richard L. Weiss,1,1,0,0
Lebanon,LEBANON SIXTH WARD,U.S. Senate,,KEY,Daniel Wassmer,0,0,0,0
Lebanon,LEBANON SIXTH WARD,U.S. Senate,,,Write Ins,0,0,0,0
Lebanon,LEBANON SIXTH WARD,Governor,,DEM,Josh Shapiro,65,52,12,1
Lebanon,LEBANON SIXTH WARD,Governor,,REP,Douglas V. Mastriano,42,38,4,0
Lebanon,LEBANON SIXTH WARD,Governor,,LIB,Matt Hackenburg,2,2,0,0
Lebanon,LEBANON SIXTH WARD,Governor,,GRN,Christina DiGiulio,0,0,0,0
Lebanon,LEBANON SIXTH WARD,Governor,,KEY,Joe Soloski,0,0,0,0
Lebanon,LEBANON SIXTH WARD,Governor,,,Write Ins,0,0,0,0
Lebanon,LEBANON SIXTH WARD,U.S. House,9,DEM,Amanda R. Waldman,62,49,13,0
Lebanon,LEBANON SIXTH WARD,U.S. House,9,REP,Dan Meuser,46,43,3,0
Lebanon,LEBANON SIXTH WARD,U.S. House,9,,Write Ins,0,0,0,0
Lebanon,LEBANON SIXTH WARD,State Senate,48,DEM,Calvin Clements,62,49,13,0
Lebanon,LEBANON SIXTH WARD,State Senate,48,REP,Chris Gebhard,46,43,3,0
Lebanon,LEBANON SIXTH WARD,State Senate,48,,Write Ins,0,0,0,0
Lebanon,LEBANON SIXTH WARD,State House,101,DEM,Catherine Miller,62,51,11,0
Lebanon,LEBANON SIXTH WARD,State House,101,REP,John Schlegel,44,39,5,0
Lebanon,LEBANON SIXTH WARD,State House,101,,Write Ins,0,0,0,0
Lebanon,LEBANON SEVENTH WARD,Registered Voters,,,,0,,,
Lebanon,LEBANON SEVENTH WARD,Ballots Cast,,,,345,242,97,6
Lebanon,LEBANON SEVENTH WARD,U.S. Senate,,DEM,John Fetterman,173,97,71,5
Lebanon,LEBANON SEVENTH WARD,U.S. Senate,,REP,Mehmet Oz,151,131,19,1
Lebanon,LEBANON SEVENTH WARD,U.S. Senate,,LIB,Erik Gerhardt,9,5,4,0
Lebanon,LEBANON SEVENTH WARD,U.S. Senate,,GRN,Richard L. Weiss,5,5,0,0
Lebanon,LEBANON SEVENTH WARD,U.S. Senate,,KEY,Daniel Wassmer,6,4,2,0
Lebanon,LEBANON SEVENTH WARD,U.S. Senate,,,Write Ins,0,0,0,0
Lebanon,LEBANON SEVENTH WARD,Governor,,DEM,Josh Shapiro,194,109,81,4
Lebanon,LEBANON SEVENTH WARD,Governor,,REP,Douglas V. Mastriano,139,125,13,1
Lebanon,LEBANON SEVENTH WARD,Governor,,LIB,Matt Hackenburg,5,4,1,0
Lebanon,LEBANON SEVENTH WARD,Governor,,GRN,Christina DiGiulio,3,2,0,1
Lebanon,LEBANON SEVENTH WARD,Governor,,KEY,Joe Soloski,3,2,1,0
Lebanon,LEBANON SEVENTH WARD,Governor,,,Write Ins,0,0,0,0
Lebanon,LEBANON SEVENTH WARD,U.S. House,9,DEM,Amanda R. Waldman,168,94,69,5
Lebanon,LEBANON SEVENTH WARD,U.S. House,9,REP,Dan Meuser,174,146,27,1
Lebanon,LEBANON SEVENTH WARD,U.S. House,9,,Write Ins,0,0,0,0
Lebanon,LEBANON SEVENTH WARD,State Senate,48,DEM,Calvin Clements,159,90,65,4
Lebanon,LEBANON SEVENTH WARD,State Senate,48,REP,Chris Gebhard,182,149,31,2
Lebanon,LEBANON SEVENTH WARD,State Senate,48,,Write Ins,0,0,0,0
Lebanon,LEBANON SEVENTH WARD,State House,101,DEM,Catherine Miller,163,92,67,4
Lebanon,LEBANON SEVENTH WARD,State House,101,REP,John Schlegel,180,148,30,2
Lebanon,LEBANON SEVENTH WARD,State House,101,,Write Ins,0,0,0,0
Lebanon,LEBANON EIGHTH WARD,Registered Voters,,,,0,,,
Lebanon,LEBANON EIGHTH WARD,Ballots Cast,,,,588,479,106,3
Lebanon,LEBANON EIGHTH WARD,U.S. Senate,,DEM,John Fetterman,249,166,81,2
Lebanon,LEBANON EIGHTH WARD,U.S. Senate,,REP,Mehmet Oz,316,293,23,0
Lebanon,LEBANON EIGHTH WARD,U.S. Senate,,LIB,Erik Gerhardt,5,4,1,0
Lebanon,LEBANON EIGHTH WARD,U.S. Senate,,GRN,Richard L. Weiss,7,6,1,0
Lebanon,LEBANON EIGHTH WARD,U.S. Senate,,KEY,Daniel Wassmer,5,4,0,1
Lebanon,LEBANON EIGHTH WARD,U.S. Senate,,,Write Ins,0,0,0,0
Lebanon,LEBANON EIGHTH WARD,Governor,,DEM,Josh Shapiro,296,204,89,3
Lebanon,LEBANON EIGHTH WARD,Governor,,REP,Douglas V. Mastriano,282,266,16,0
Lebanon,LEBANON EIGHTH WARD,Governor,,LIB,Matt Hackenburg,3,3,0,0
Lebanon,LEBANON EIGHTH WARD,Governor,,GRN,Christina DiGiulio,3,3,0,0
Lebanon,LEBANON EIGHTH WARD,Governor,,KEY,Joe Soloski,2,2,0,0
Lebanon,LEBANON EIGHTH WARD,Governor,,,Write Ins,0,0,0,0
Lebanon,LEBANON EIGHTH WARD,U.S. House,9,DEM,Amanda R. Waldman,230,150,78,2
Lebanon,LEBANON EIGHTH WARD,U.S. House,9,REP,Dan Meuser,345,317,27,1
Lebanon,LEBANON EIGHTH WARD,U.S. House,9,,Write Ins,1,1,0,0
