county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Clearfield,Brisbin Borough,U.S. Senate,,DEM,JOHN FETTERMAN,31,25,6,0
Clearfield,Brisbin Borough,Governor,,DEM,JOSH SHAPIRO,34,27,7,0
Clearfield,Brisbin Borough,U.S. House,15,DEM,MIKE MOLESEVICH,23,17,6,0
Clearfield,Burnside Borough,U.S. Senate,,DEM,JOHN FETTERMAN,12,8,4,0
Clearfield,Burnside Borough,Governor,,DEM,JOSH SHAPIRO,14,10,4,0
Clearfield,Burnside Borough,U.S. House,15,DEM,MIKE MOLESEVICH,13,9,4,0
Clearfield,Chester Hill Borough,U.S. Senate,,DEM,JOHN FETTERMAN,100,78,21,1
Clearfield,Chester Hill Borough,Governor,,DEM,JOSH SHAPIRO,110,87,22,1
Clearfield,Chester Hill Borough,U.S. House,15,DEM,MIKE MOLESEVICH,83,59,23,1
Clearfield,Clearfield Borough - 1St Ward,U.S. Senate,,DEM,JOHN FETTERMAN,245,166,79,0
Clearfield,Clearfield Borough - 1St Ward,Governor,,DEM,JOSH SHAPIRO,295,205,90,0
Clearfield,Clearfield Borough - 1St Ward,U.S. House,15,DEM,MIKE MOLESEVICH,211,134,77,0
Clearfield,Clearfield Borough - 2Nd Ward,U.S. Senate,,DEM,JOHN FETTERMAN,264,173,90,1
Clearfield,Clearfield Borough - 2Nd Ward,Governor,,DEM,JOSH SHAPIRO,320,224,95,1
Clearfield,Clearfield Borough - 2Nd Ward,U.S. House,15,DEM,MIKE MOLESEVICH,220,146,73,1
Clearfield,Clearfield Borough - 3Rd Ward,U.S. Senate,,DEM,JOHN FETTERMAN,193,141,52,0
Clearfield,Clearfield Borough - 3Rd Ward,Governor,,DEM,JOSH SHAPIRO,211,158,53,0
Clearfield,Clearfield Borough - 3Rd Ward,U.S. House,15,DEM,MIKE MOLESEVICH,172,122,50,0
Clearfield,Clearfield Borough - 4Th Ward,U.S. Senate,,DEM,JOHN FETTERMAN,159,105,53,1
Clearfield,Clearfield Borough - 4Th Ward,Governor,,DEM,JOSH SHAPIRO,175,116,58,1
Clearfield,Clearfield Borough - 4Th Ward,U.S. House,15,DEM,MIKE MOLESEVICH,142,90,51,1
Clearfield,Coalport Borough,U.S. Senate,,DEM,JOHN FETTERMAN,43,29,14,0
Clearfield,Coalport Borough,Governor,,DEM,JOSH SHAPIRO,52,37,15,0
Clearfield,Coalport Borough,U.S. House,15,DEM,MIKE MOLESEVICH,34,22,12,0
Clearfield,Curwensville Borough,U.S. Senate,,DEM,JOHN FETTERMAN,317,192,125,0
Clearfield,Curwensville Borough,Governor,,DEM,JOSH SHAPIRO,380,243,137,0
Clearfield,Curwensville Borough,U.S. House,15,DEM,MIKE MOLESEVICH,273,157,115,1
Clearfield,Curwensville Borough,State Assembly,75,DEM,ERICA VOGT,291,170,121,0
Clearfield,Dubois City - 1St Ward,U.S. Senate,,DEM,JOHN FETTERMAN,142,101,41,0
Clearfield,Dubois City - 1St Ward,Governor,,DEM,JOSH SHAPIRO,159,116,43,0
Clearfield,Dubois City - 1St Ward,U.S. House,15,DEM,MIKE MOLESEVICH,128,92,36,0
Clearfield,Dubois City - 1St Ward,State Assembly,75,DEM,ERICA VOGT,106,75,31,0
Clearfield,Dubois City - 2Nd Ward,U.S. Senate,,DEM,JOHN FETTERMAN,243,165,77,1
Clearfield,Dubois City - 2Nd Ward,Governor,,DEM,JOSH SHAPIRO,279,192,86,1
Clearfield,Dubois City - 2Nd Ward,U.S. House,15,DEM,MIKE MOLESEVICH,223,152,70,1
Clearfield,Dubois City - 2Nd Ward,State Assembly,75,DEM,ERICA VOGT,203,137,65,1
Clearfield,Dubois City - 3Rd Ward,U.S. Senate,,DEM,JOHN FETTERMAN,307,200,107,0
Clearfield,Dubois City - 3Rd Ward,Governor,,DEM,JOSH SHAPIRO,376,256,120,0
Clearfield,Dubois City - 3Rd Ward,U.S. House,15,DEM,MIKE MOLESEVICH,267,175,92,0
Clearfield,Dubois City - 3Rd Ward,State Assembly,75,DEM,ERICA VOGT,240,150,90,0
Clearfield,Dubois City - 4Th Ward,U.S. Senate,,DEM,JOHN FETTERMAN,115,84,31,0
Clearfield,Dubois City - 4Th Ward,Governor,,DEM,JOSH SHAPIRO,125,94,31,0
Clearfield,Dubois City - 4Th Ward,U.S. House,15,DEM,MIKE MOLESEVICH,95,64,31,0
Clearfield,Dubois City - 4Th Ward,State Assembly,75,DEM,ERICA VOGT,95,65,30,0
Clearfield,Dubois City - 5Th Ward,U.S. Senate,,DEM,JOHN FETTERMAN,195,126,68,1
Clearfield,Dubois City - 5Th Ward,Governor,,DEM,JOSH SHAPIRO,223,151,71,1
Clearfield,Dubois City - 5Th Ward,U.S. House,15,DEM,MIKE MOLESEVICH,166,105,61,0
Clearfield,Dubois City - 5Th Ward,State Assembly,75,DEM,ERICA VOGT,145,90,54,1
Clearfield,Glen Hope Borough,U.S. Senate,,DEM,JOHN FETTERMAN,18,10,8,0
Clearfield,Glen Hope Borough,Governor,,DEM,JOSH SHAPIRO,24,13,11,0
Clearfield,Glen Hope Borough,U.S. House,15,DEM,MIKE MOLESEVICH,15,7,8,0
Clearfield,Grampian Borough,U.S. Senate,,DEM,JOHN FETTERMAN,39,28,11,0
Clearfield,Grampian Borough,Governor,,DEM,JOSH SHAPIRO,51,38,13,0
Clearfield,Grampian Borough,U.S. House,15,DEM,MIKE MOLESEVICH,34,23,11,0
Clearfield,Grampian Borough,State Assembly,75,DEM,ERICA VOGT,36,24,12,0
Clearfield,Houtzdale Borough,U.S. Senate,,DEM,JOHN FETTERMAN,110,74,36,0
Clearfield,Houtzdale Borough,Governor,,DEM,JOSH SHAPIRO,124,84,40,0
Clearfield,Houtzdale Borough,U.S. House,15,DEM,MIKE MOLESEVICH,90,59,31,0
Clearfield,Irvona Borough,U.S. Senate,,DEM,JOHN FETTERMAN,46,32,14,0
