county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Lackawanna,Archbald W-04 P-01,Governor,,DEM,Josh Shapiro,637,424,209,4
Lackawanna,Archbald W-04 P-01,Governor,,REP,Douglas V. Mastriano,336,296,36,4
Lackawanna,Archbald W-04 P-01,Governor,,LIB,Matt Hackenburg,5,4,1,0
Lackawanna,Archbald W-04 P-01,Governor,,GRN,Christina DiGiulio,3,2,1,0
Lackawanna,Archbald W-04 P-01,Governor,,KEY,Joe Soloski,6,4,2,0
Lackawanna,Archbald W-04 P-01,Governor,,,Write-ins,1,1,0,0
Lackawanna,Archbald W-04 P-01,U.S. House,8,DEM,Matt Cartwright,619,403,212,4
Lackawanna,Archbald W-04 P-01,U.S. House,8,REP,Jim Bognet,376,334,38,4
Lackawanna,Archbald W-04 P-01,U.S. House,8,,Write-ins,0,0,0,0
Lackawanna,Archbald W-04 P-01,State Senate,40,DEM,Jennifer Shukaitis,556,348,204,4
Lackawanna,Archbald W-04 P-01,State Senate,40,REP,Rosemary Brown,416,371,43,2
Lackawanna,Archbald W-04 P-01,State Senate,40,,Write-ins,0,0,0,0
Lackawanna,Archbald W-04 P-01,State Assembly,112,DEM,Kyle J. Mullins,703,484,215,4
Lackawanna,Archbald W-04 P-01,State Assembly,112,REP,William Torbeck,285,250,33,2
Lackawanna,Archbald W-04 P-01,State Assembly,112,,Write-ins,2,1,1,0
Lackawanna,Archbald W-04 P-02,Registered Voters,,,,246,,,
Lackawanna,Archbald W-04 P-02,Ballots Cast,,,,160,121,39,0
Lackawanna,Archbald W-04 P-02,Ballots - blank,,,,0,0,0,0
Lackawanna,Archbald W-04 P-02,U.S. Senate,,DEM,John Fetterman,90,58,32,0
Lackawanna,Archbald W-04 P-02,U.S. Senate,,REP,Mehmet Oz,67,61,6,0
Lackawanna,Archbald W-04 P-02,U.S. Senate,,LIB,Erik Gerhardt,1,1,0,0
Lackawanna,Archbald W-04 P-02,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Lackawanna,Archbald W-04 P-02,U.S. Senate,,KEY,Daniel Wassmer,1,1,0,0
Lackawanna,Archbald W-04 P-02,U.S. Senate,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-04 P-02,Governor,,DEM,Josh Shapiro,96,64,32,0
Lackawanna,Archbald W-04 P-02,Governor,,REP,Douglas V. Mastriano,62,56,6,0
Lackawanna,Archbald W-04 P-02,Governor,,LIB,Matt Hackenburg,0,0,0,0
Lackawanna,Archbald W-04 P-02,Governor,,GRN,Christina DiGiulio,0,0,0,0
Lackawanna,Archbald W-04 P-02,Governor,,KEY,Joe Soloski,1,1,0,0
Lackawanna,Archbald W-04 P-02,Governor,,,Write-ins,0,0,0,0
Lackawanna,Archbald W-04 P-02,U.S. House,8,DEM,Matt Cartwright,96,62,34,0
Lackawanna,Archbald W-04 P-02,U.S. House,8,REP,Jim Bognet,63,58,5,0
Lackawanna,Archbald W-04 P-02,U.S. House,8,,Write-ins,1,1,0,0
Lackawanna,Archbald W-04 P-02,State Senate,40,DEM,Jennifer Shukaitis,81,52,29,0
Lackawanna,Archbald W-04 P-02,State Senate,40,REP,Rosemary Brown,74,68,6,0
Lackawanna,Archbald W-04 P-02,State Senate,40,,Write-ins,1,0,1,0
Lackawanna,Archbald W-04 P-02,State Assembly,112,DEM,Kyle J. Mullins,94,62,32,0
Lackawanna,Archbald W-04 P-02,State Assembly,112,REP,William Torbeck,63,57,6,0
Lackawanna,Archbald W-04 P-02,State Assembly,112,,Write-ins,0,0,0,0
Lackawanna,Benton Township W-00 P-00,Registered Voters,,,,1418,,,
Lackawanna,Benton Township W-00 P-00,Ballots Cast,,,,991,799,192,0
Lackawanna,Benton Township W-00 P-00,Ballots - blank,,,,0,0,0,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,DEM,John Fetterman,414,270,144,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,REP,Mehmet Oz,556,519,37,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,LIB,Erik Gerhardt,11,7,4,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,GRN,Richard L. Weiss,2,0,2,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,KEY,Daniel Wassmer,4,1,3,0
Lackawanna,Benton Township W-00 P-00,U.S. Senate,,,Write-ins,1,1,0,0
Lackawanna,Benton Township W-00 P-00,Governor,,DEM,Josh Shapiro,444,291,153,0
Lackawanna,Benton Township W-00 P-00,Governor,,REP,Douglas V. Mastriano,527,493,34,0
Lackawanna,Benton Township W-00 P-00,Governor,,LIB,Matt Hackenburg,8,8,0,0
Lackawanna,Benton Township W-00 P-00,Governor,,GRN,Christina DiGiulio,6,3,3,0
Lackawanna,Benton Township W-00 P-00,Governor,,KEY,Joe Soloski,2,2,0,0
Lackawanna,Benton Township W-00 P-00,Governor,,,Write-ins,0,0,0,0
Lackawanna,Benton Township W-00 P-00,U.S. House,8,DEM,Matt Cartwright,423,271,152,0
Lackawanna,Benton Township W-00 P-00,U.S. House,8,REP,Jim Bognet,561,522,39,0
Lackawanna,Benton Township W-00 P-00,U.S. House,8,,Write-ins,1,1,0,0
Lackawanna,Benton Township W-00 P-00,State Senate,22,DEM,Marty Flynn,390,244,146,0
Lackawanna,Benton Township W-00 P-00,State Senate,22,REP,Tom Bassett,592,547,45,0
Lackawanna,Benton Township W-00 P-00,State Senate,22,,Write-ins,1,1,0,0
Lackawanna,Benton Township W-00 P-00,State Assembly,114,DEM,Bridget Malloy Kosierowski,418,265,153,0
Lackawanna,Benton Township W-00 P-00,State Assembly,114,REP,David Burgerhoff,559,522,37,0
Lackawanna,Benton Township W-00 P-00,State Assembly,114,,Write-ins,2,2,0,0
Lackawanna,Blakely W-01 P-01,Registered Voters,,,,935,,,
Lackawanna,Blakely W-01 P-01,Ballots Cast,,,,613,521,86,6
Lackawanna,Blakely W-01 P-01,Ballots - blank,,,,1,0,0,1
Lackawanna,Blakely W-01 P-01,U.S. Senate,,DEM,John Fetterman,345,278,64,3
Lackawanna,Blakely W-01 P-01,U.S. Senate,,REP,Mehmet Oz,246,224,20,2
Lackawanna,Blakely W-01 P-01,U.S. Senate,,LIB,Erik Gerhardt,5,5,0,0
Lackawanna,Blakely W-01 P-01,U.S. Senate,,GRN,Richard L. Weiss,4,3,1,0
Lackawanna,Blakely W-01 P-01,U.S. Senate,,KEY,Daniel Wassmer,5,4,1,0
Lackawanna,Blakely W-01 P-01,U.S. Senate,,,Write-ins,1,1,0,0
Lackawanna,Blakely W-01 P-01,Governor,,DEM,Josh Shapiro,366,295,68,3
Lackawanna,Blakely W-01 P-01,Governor,,REP,Douglas V. Mastriano,225,207,17,1
Lackawanna,Blakely W-01 P-01,Governor,,LIB,Matt Hackenburg,7,7,0,0
Lackawanna,Blakely W-01 P-01,Governor,,GRN,Christina DiGiulio,2,2,0,0
Lackawanna,Blakely W-01 P-01,Governor,,KEY,Joe Soloski,6,5,0,1
Lackawanna,Blakely W-01 P-01,Governor,,,Write-ins,0,0,0,0
Lackawanna,Blakely W-01 P-01,U.S. House,8,DEM,Matt Cartwright,345,272,70,3
Lackawanna,Blakely W-01 P-01,U.S. House,8,REP,Jim Bognet,260,242,16,2
Lackawanna,Blakely W-01 P-01,U.S. House,8,,Write-ins,0,0,0,0
Lackawanna,Blakely W-01 P-01,State Senate,40,DEM,Jennifer Shukaitis,328,260,65,3
Lackawanna,Blakely W-01 P-01,State Senate,40,REP,Rosemary Brown,267,245,20,2
Lackawanna,Blakely W-01 P-01,State Senate,40,,Write-ins,0,0,0,0
Lackawanna,Blakely W-01 P-01,State Assembly,112,DEM,Kyle J. Mullins,407,332,71,4
Lackawanna,Blakely W-01 P-01,State Assembly,112,REP,William Torbeck,191,175,15,1
Lackawanna,Blakely W-01 P-01,State Assembly,112,,Write-ins,0,0,0,0
Lackawanna,Blakely W-02 P-01,Registered Voters,,,,1093,,,
Lackawanna,Blakely W-02 P-01,Ballots Cast,,,,714,583,127,4
Lackawanna,Blakely W-02 P-01,Ballots - blank,,,,0,0,0,0
Lackawanna,Blakely W-02 P-01,U.S. Senate,,DEM,John Fetterman,416,308,105,3
Lackawanna,Blakely W-02 P-01,U.S. Senate,,REP,Mehmet Oz,268,256,12,0
Lackawanna,Blakely W-02 P-01,U.S. Senate,,LIB,Erik Gerhardt,12,10,2,0
Lackawanna,Blakely W-02 P-01,U.S. Senate,,GRN,Richard L. Weiss,4,1,3,0
Lackawanna,Blakely W-02 P-01,U.S. Senate,,KEY,Daniel Wassmer,7,1,5,1
Lackawanna,Blakely W-02 P-01,U.S. Senate,,,Write-ins,0,0,0,0
Lackawanna,Blakely W-02 P-01,Governor,,DEM,Josh Shapiro,440,325,111,4
Lackawanna,Blakely W-02 P-01,Governor,,REP,Douglas V. Mastriano,234,226,8,0
Lackawanna,Blakely W-02 P-01,Governor,,LIB,Matt Hackenburg,13,9,4,0
Lackawanna,Blakely W-02 P-01,Governor,,GRN,Christina DiGiulio,7,6,1,0
Lackawanna,Blakely W-02 P-01,Governor,,KEY,Joe Soloski,7,5,2,0
Lackawanna,Blakely W-02 P-01,Governor,,,Write-ins,0,0,0,0
Lackawanna,Blakely W-02 P-01,U.S. House,8,DEM,Matt Cartwright,429,314,112,3
Lackawanna,Blakely W-02 P-01,U.S. House,8,REP,Jim Bognet,272,259,12,1
Lackawanna,Blakely W-02 P-01,U.S. House,8,,Write-ins,3,3,0,0
Lackawanna,Blakely W-02 P-01,State Senate,40,DEM,Jennifer Shukaitis,370,260,108,2
Lackawanna,Blakely W-02 P-01,State Senate,40,REP,Rosemary Brown,323,305,16,2
Lackawanna,Blakely W-02 P-01,State Senate,40,,Write-ins,1,1,0,0
Lackawanna,Blakely W-02 P-01,State Assembly,112,DEM,Kyle J. Mullins,471,352,117,2
Lackawanna,Blakely W-02 P-01,State Assembly,112,REP,William Torbeck,226,215,9,2
Lackawanna,Blakely W-02 P-01,State Assembly,112,,Write-ins,1,1,0,0
Lackawanna,Blakely W-03 P-01,Registered Voters,,,,1172,,,
Lackawanna,Blakely W-03 P-01,Ballots Cast,,,,802,595,206,1
Lackawanna,Blakely W-03 P-01,Ballots - blank,,,,0,0,0,0
Lackawanna,Blakely W-03 P-01,U.S. Senate,,DEM,John Fetterman,455,289,166,0
Lackawanna,Blakely W-03 P-01,U.S. Senate,,REP,Mehmet Oz,316,283,33,0
Lackawanna,Blakely W-03 P-01,U.S. Senate,,LIB,Erik Gerhardt,14,10,3,1
Lackawanna,Blakely W-03 P-01,U.S. Senate,,GRN,Richard L. Weiss,4,4,0,0
Lackawanna,Blakely W-03 P-01,U.S. Senate,,KEY,Daniel Wassmer,5,3,2,0
Lackawanna,Blakely W-03 P-01,U.S. Senate,,,Write-ins,1,1,0,0
Lackawanna,Blakely W-03 P-01,Governor,,DEM,Josh Shapiro,503,328,174,1
Lackawanna,Blakely W-03 P-01,Governor,,REP,Douglas V. Mastriano,278,249,29,0
Lackawanna,Blakely W-03 P-01,Governor,,LIB,Matt Hackenburg,5,5,0,0
Lackawanna,Blakely W-03 P-01,Governor,,GRN,Christina DiGiulio,2,2,0,0
Lackawanna,Blakely W-03 P-01,Governor,,KEY,Joe Soloski,4,3,1,0
Lackawanna,Blakely W-03 P-01,Governor,,,Write-ins,0,0,0,0
Lackawanna,Blakely W-03 P-01,U.S. House,8,DEM,Matt Cartwright,483,310,173,0
Lackawanna,Blakely W-03 P-01,U.S. House,8,REP,Jim Bognet,315,283,31,1
Lackawanna,Blakely W-03 P-01,U.S. House,8,,Write-ins,0,0,0,0
Lackawanna,Blakely W-03 P-01,State Senate,40,DEM,Jennifer Shukaitis,432,269,162,1
Lackawanna,Blakely W-03 P-01,State Senate,40,REP,Rosemary Brown,351,312,39,0
Lackawanna,Blakely W-03 P-01,State Senate,40,,Write-ins,1,1,0,0
Lackawanna,Blakely W-03 P-01,State Assembly,112,DEM,Kyle J. Mullins,543,364,179,0
Lackawanna,Blakely W-03 P-01,State Assembly,112,REP,William Torbeck,249,222,26,1
Lackawanna,Blakely W-03 P-01,State Assembly,112,,Write-ins,0,0,0,0
Lackawanna,Blakely W-03 P-02,Registered Voters,,,,1473,,,
Lackawanna,Blakely W-03 P-02,Ballots Cast,,,,977,768,209,0
Lackawanna,Blakely W-03 P-02,Ballots - blank,,,,0,0,0,0
Lackawanna,Blakely W-03 P-02,U.S. Senate,,DEM,John Fetterman,547,388,159,0
Lackawanna,Blakely W-03 P-02,U.S. Senate,,REP,Mehmet Oz,400,359,41,0
Lackawanna,Blakely W-03 P-02,U.S. Senate,,LIB,Erik Gerhardt,16,12,4,0
Lackawanna,Blakely W-03 P-02,U.S. Senate,,GRN,Richard L. Weiss,0,0,0,0
Lackawanna,Blakely W-03 P-02,U.S. Senate,,KEY,Daniel Wassmer,3,2,1,0
Lackawanna,Blakely W-03 P-02,U.S. Senate,,,Write-ins,3,3,0,0
Lackawanna,Blakely W-03 P-02,Governor,,DEM,Josh Shapiro,595,423,172,0
Lackawanna,Blakely W-03 P-02,Governor,,REP,Douglas V. Mastriano,356,324,32,0
Lackawanna,Blakely W-03 P-02,Governor,,LIB,Matt Hackenburg,9,8,1,0
Lackawanna,Blakely W-03 P-02,Governor,,GRN,Christina DiGiulio,2,2,0,0
Lackawanna,Blakely W-03 P-02,Governor,,KEY,Joe Soloski,5,4,1,0
Lackawanna,Blakely W-03 P-02,Governor,,,Write-ins,2,2,0,0
Lackawanna,Blakely W-03 P-02,U.S. House,8,DEM,Matt Cartwright,554,388,166,0
Lackawanna,Blakely W-03 P-02,U.S. House,8,REP,Jim Bognet,419,377,42,0
Lackawanna,Blakely W-03 P-02,U.S. House,8,,Write-ins,0,0,0,0
Lackawanna,Blakely W-03 P-02,State Senate,40,DEM,Jennifer Shukaitis,512,351,161,0
Lackawanna,Blakely W-03 P-02,State Senate,40,REP,Rosemary Brown,445,403,42,0
Lackawanna,Blakely W-03 P-02,State Senate,40,,Write-ins,0,0,0,0
Lackawanna,Blakely W-03 P-02,State Assembly,112,DEM,Kyle J. Mullins,676,496,180,0
Lackawanna,Blakely W-03 P-02,State Assembly,112,REP,William Torbeck,298,270,28,0
Lackawanna,Blakely W-03 P-02,State Assembly,112,,Write-ins,0,0,0,0
Lackawanna,Carbondale W-01 P-01,Registered Voters,,,,1023,,,
Lackawanna,Carbondale W-01 P-01,Ballots Cast,,,,547,443,100,4
Lackawanna,Carbondale W-01 P-01,Ballots - blank,,,,0,0,0,0
Lackawanna,Carbondale W-01 P-01,U.S. Senate,,DEM,John Fetterman,321,240,78,3
Lackawanna,Carbondale W-01 P-01,U.S. Senate,,REP,Mehmet Oz,207,190,16,1
Lackawanna,Carbondale W-01 P-01,U.S. Senate,,LIB,Erik Gerhardt,9,5,4,0
Lackawanna,Carbondale W-01 P-01,U.S. Senate,,GRN,Richard L. Weiss,8,7,1,0
Lackawanna,Carbondale W-01 P-01,U.S. Senate,,KEY,Daniel Wassmer,1,1,0,0
Lackawanna,Carbondale W-01 P-01,U.S. Senate,,,Write-ins,0,0,0,0
Lackawanna,Carbondale W-01 P-01,Governor,,DEM,Josh Shapiro,335,247,85,3
Lackawanna,Carbondale W-01 P-01,Governor,,REP,Douglas V. Mastriano,194,180,13,1
Lackawanna,Carbondale W-01 P-01,Governor,,LIB,Matt Hackenburg,8,6,2,0
Lackawanna,Carbondale W-01 P-01,Governor,,GRN,Christina DiGiulio,6,6,0,0
Lackawanna,Carbondale W-01 P-01,Governor,,KEY,Joe Soloski,3,3,0,0
Lackawanna,Carbondale W-01 P-01,Governor,,,Write-ins,0,0,0,0
Lackawanna,Carbondale W-01 P-01,U.S. House,8,DEM,Matt Cartwright,324,242,79,3
Lackawanna,Carbondale W-01 P-01,U.S. House,8,REP,Jim Bognet,215,194,20,1
Lackawanna,Carbondale W-01 P-01,U.S. House,8,,Write-ins,3,2,1,0
Lackawanna,Carbondale W-01 P-01,State Senate,40,DEM,Jennifer Shukaitis,298,222,74,2
Lackawanna,Carbondale W-01 P-01,State Senate,40,REP,Rosemary Brown,237,212,24,1
