county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Lycoming,Anthony,U.S. Senate,,,John Fetterman,84,54,30,0
Lycoming,Anthony,U.S. Senate,,,Mehmet Oz,403,380,23,0
Lycoming,Anthony,U.S. Senate,,,Erik Gerhardt,4,4,0,0
Lycoming,Anthony,U.S. Senate,,,Richard L. Weiss,4,4,0,0
Lycoming,Anthony,U.S. Senate,,,Daniel Wassmer,2,2,0,0
Lycoming,Anthony,U.S. Senate,,,Write Ins,0,0,0,0
Lycoming,Anthony,Governor,,,Josh Shapiro,99,68,31,0
Lycoming,Anthony,Governor,,,Douglas V. Mastriano,393,371,22,0
Lycoming,Anthony,Governor,,,Matt Hackenburg,4,4,0,0
Lycoming,Anthony,Governor,,,Christina DiGiulio,1,1,0,0
Lycoming,Anthony,Governor,,,Joe Soloski,1,1,0,0
Lycoming,Anthony,Governor,,,Write Ins,0,0,0,0
Lycoming,Anthony,U.S. House,15,,Mike Molesevich,71,43,28,0
Lycoming,Anthony,U.S. House,15,,Glenn GT Thompson,422,397,25,0
Lycoming,Anthony,U.S. House,15,,Write Ins,1,1,0,0
Lycoming,Anthony,State House,84,,Joe Hamm,440,408,32,0
Lycoming,Anthony,State House,84,,Write Ins,9,7,2,0
Lycoming,Armstrong,U.S. Senate,,,John Fetterman,65,51,14,0
Lycoming,Armstrong,U.S. Senate,,,Mehmet Oz,222,206,16,0
Lycoming,Armstrong,U.S. Senate,,,Erik Gerhardt,8,5,3,0
Lycoming,Armstrong,U.S. Senate,,,Richard L. Weiss,2,2,0,0
Lycoming,Armstrong,U.S. Senate,,,Daniel Wassmer,1,1,0,0
Lycoming,Armstrong,U.S. Senate,,,Write Ins,1,1,0,0
Lycoming,Armstrong,Governor,,,Josh Shapiro,74,59,15,0
Lycoming,Armstrong,Governor,,,Douglas V. Mastriano,214,197,17,0
Lycoming,Armstrong,Governor,,,Matt Hackenburg,3,3,0,0
Lycoming,Armstrong,Governor,,,Christina DiGiulio,2,2,0,0
Lycoming,Armstrong,Governor,,,Joe Soloski,4,3,1,0
Lycoming,Armstrong,Governor,,,Write Ins,0,0,0,0
Lycoming,Armstrong,U.S. House,15,,Mike Molesevich,58,46,12,0
