county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Centre,1 Bellefonte North,Registered Voters,,,,446,,,
Centre,1 Bellefonte North,Ballots Cast,,,,172,140,32,0
Centre,1 Bellefonte North,Ballots Cast - Blank,,,,0,0,0,0
Centre,1 Bellefonte North,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,57,48,9,0
Centre,1 Bellefonte North,Justice of the Supreme Court,,DEM,DEBBIE KUNSELMAN,39,25,14,0
Centre,1 Bellefonte North,Justice of the Supreme Court,,DEM,Write-ins,0,0,0,0
Centre,1 Bellefonte North,Judge of the Superior Court,,DEM,TIMIKA LANE,79,59,20,0
Centre,1 Bellefonte North,Judge of the Superior Court,,DEM,JILL BECK,76,61,15,0
Centre,1 Bellefonte North,Judge of the Superior Court,,DEM,PAT DUGAN,13,11,2,0
Centre,1 Bellefonte North,Judge of the Superior Court,,DEM,Write-ins,0,0,0,0
Centre,1 Bellefonte North,Judge of the Commonwealth Court,,DEM,BRYAN NEFT,64,51,13,0
Centre,1 Bellefonte North,Judge of the Commonwealth Court,,DEM,MATT WOLF,30,21,9,0
Centre,1 Bellefonte North,Judge of the Commonwealth Court,,DEM,Write-ins,0,0,0,0
Centre,1 Bellefonte North,Judge of the Court of Common Pleas,,DEM,GOPAL BALACHANDRAN,44,34,10,0
Centre,1 Bellefonte North,Judge of the Court of Common Pleas,,DEM,JULIA RATER,44,30,14,0
Centre,1 Bellefonte North,Judge of the Court of Common Pleas,,DEM,Write-ins,0,0,0,0
Centre,1 Bellefonte North,County Commissioner,,DEM,MARK HIGGINS,90,72,18,0
Centre,1 Bellefonte North,County Commissioner,,DEM,AMBER CISTARO CONCEPCION,87,66,21,0
Centre,1 Bellefonte North,County Commissioner,,DEM,Write-ins,1,1,0,0
Centre,1 Bellefonte North,Controller,,DEM,JASON MOSER,98,74,24,0
Centre,1 Bellefonte North,Controller,,DEM,Write-ins,0,0,0,0
Centre,1 Bellefonte North,Sheriff,,DEM,Write-ins,4,2,2,0
Centre,1 Bellefonte North,Treasurer,,DEM,COLLEEN KENNEDY,96,74,22,0
Centre,1 Bellefonte North,Treasurer,,DEM,Write-ins,0,0,0,0
Centre,1 Bellefonte North,Prothonotary,,DEM,JEREMY S BREON,97,75,22,0
Centre,1 Bellefonte North,Prothonotary,,DEM,Write-ins,0,0,0,0
Centre,1 Bellefonte North,Recorder of Deeds,,DEM,ROBERT ZEIGLER,95,72,23,0
Centre,1 Bellefonte North,Recorder of Deeds,,DEM,Write-ins,4,4,0,0
Centre,1 Bellefonte North,Register of Wills,,DEM,Write-ins,0,0,0,0
Centre,1 Bellefonte North,Coroner,,DEM,SCOTT A SAYERS,99,76,23,0
Centre,1 Bellefonte North,Coroner,,DEM,Write-ins,1,0,1,0
Centre,1 Bellefonte North,Borough Council,Bellefonte Ward 1,DEM,DOUGLAS A JOHNSON,73,56,17,0
Centre,1 Bellefonte North,Borough Council,Bellefonte Ward 1,DEM,Write-ins,2,1,1,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,DONNA SMITH,88,68,20,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,JULIE FITZGERALD,87,69,18,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,JOE YECH,77,63,14,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,DENELLE KORIN,74,58,16,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,PAUL DOMBROWSKI,70,57,13,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,JENNIFER N BARNHART,19,12,7,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,KIMBERLY WEAVER,13,8,5,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,DARRELL SHARP,12,7,5,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,PATRICK VINCENT BUCK,10,7,3,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,TIM KESSLING,6,5,1,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,NATE CAMPBELL,4,3,1,0
Centre,1 Bellefonte North,School Director,Bellefonte,DEM,Write-ins,3,1,2,0
Centre,1 Bellefonte North,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,32,30,2,0
Centre,1 Bellefonte North,Justice of the Supreme Court,,REP,PATRICIA A MCCULLOUGH,24,20,4,0
Centre,1 Bellefonte North,Justice of the Supreme Court,,REP,Write-ins,1,1,0,0
Centre,1 Bellefonte North,Judge of the Superior Court,,REP,MARIA BATTISTA,50,49,1,0
Centre,1 Bellefonte North,Judge of the Superior Court,,REP,HARRY F SMAIL JR,32,26,6,0
Centre,1 Bellefonte North,Judge of the Superior Court,,REP,Write-ins,1,1,0,0
Centre,1 Bellefonte North,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,42,38,4,0
Centre,1 Bellefonte North,Judge of the Commonwealth Court,,REP,JOSH PRINCE,18,16,2,0
Centre,1 Bellefonte North,Judge of the Commonwealth Court,,REP,Write-ins,0,0,0,0
Centre,1 Bellefonte North,Judge of the Court of Common Pleas,,REP,JULIA RATER,44,38,6,0
Centre,1 Bellefonte North,Judge of the Court of Common Pleas,,REP,GOPAL BALACHANDRAN,10,9,1,0
Centre,1 Bellefonte North,Judge of the Court of Common Pleas,,REP,Write-ins,1,1,0,0
Centre,1 Bellefonte North,County Commissioner,,REP,STEVEN DERSHEM,65,57,8,0
Centre,1 Bellefonte North,County Commissioner,,REP,MARIE LIBRIZZI,34,30,4,0
Centre,1 Bellefonte North,County Commissioner,,REP,Write-ins,0,0,0,0
Centre,1 Bellefonte North,Controller,,REP,Write-ins,11,11,0,0
Centre,1 Bellefonte North,Sheriff,,REP,BRYAN SAMPSEL,67,59,8,0
Centre,1 Bellefonte North,Sheriff,,REP,Write-ins,0,0,0,0
Centre,1 Bellefonte North,Treasurer,,REP,JUSTIN BEHRENS,51,44,7,0
Centre,1 Bellefonte North,Treasurer,,REP,Write-ins,1,1,0,0
Centre,1 Bellefonte North,Prothonotary,,REP,Write-ins,6,6,0,0
Centre,1 Bellefonte North,Recorder of Deeds,,REP,JOSEPH L DAVIDSON,58,50,8,0
Centre,1 Bellefonte North,Recorder of Deeds,,REP,Write-ins,1,1,0,0
Centre,1 Bellefonte North,Register of Wills,,REP,CHRISTINE MILLINDER,61,53,8,0
Centre,1 Bellefonte North,Register of Wills,,REP,Write-ins,1,1,0,0
Centre,1 Bellefonte North,Coroner,,REP,Write-ins,2,2,0,0
Centre,1 Bellefonte North,Borough Council,Bellefonte Ward 1,REP,Write-ins,11,10,1,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,TIM KESSLING,44,40,4,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,PATRICK VINCENT BUCK,41,38,3,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,JENNIFER N BARNHART,37,35,2,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,DARRELL SHARP,35,32,3,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,KIMBERLY WEAVER,32,29,3,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,NATE CAMPBELL,16,15,1,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,DONNA SMITH,15,13,2,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,JULIE FITZGERALD,15,12,3,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,PAUL DOMBROWSKI,8,8,0,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,DENELLE KORIN,5,5,0,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,JOE YECH,3,2,1,0
Centre,1 Bellefonte North,School Director,Bellefonte,REP,Write-ins,0,0,0,0
Centre,2 Bellefonte Northeast,Registered Voters,,,,714,,,
Centre,2 Bellefonte Northeast,Ballots Cast,,,,304,223,81,0
Centre,2 Bellefonte Northeast,Ballots Cast - Blank,,,,0,0,0,0
Centre,2 Bellefonte Northeast,Justice of the Supreme Court,,DEM,DEBBIE KUNSELMAN,73,42,31,0
Centre,2 Bellefonte Northeast,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,65,43,22,0
Centre,2 Bellefonte Northeast,Justice of the Supreme Court,,DEM,Write-ins,0,0,0,0
Centre,2 Bellefonte Northeast,Judge of the Superior Court,,DEM,JILL BECK,105,61,44,0
Centre,2 Bellefonte Northeast,Judge of the Superior Court,,DEM,TIMIKA LANE,94,52,42,0
Centre,2 Bellefonte Northeast,Judge of the Superior Court,,DEM,PAT DUGAN,31,19,12,0
Centre,2 Bellefonte Northeast,Judge of the Superior Court,,DEM,Write-ins,0,0,0,0
Centre,2 Bellefonte Northeast,Judge of the Commonwealth Court,,DEM,MATT WOLF,65,38,27,0
Centre,2 Bellefonte Northeast,Judge of the Commonwealth Court,,DEM,BRYAN NEFT,63,39,24,0
Centre,2 Bellefonte Northeast,Judge of the Commonwealth Court,,DEM,Write-ins,0,0,0,0
Centre,2 Bellefonte Northeast,Judge of the Court of Common Pleas,,DEM,JULIA RATER,87,56,31,0
Centre,2 Bellefonte Northeast,Judge of the Court of Common Pleas,,DEM,GOPAL BALACHANDRAN,56,32,24,0
Centre,2 Bellefonte Northeast,Judge of the Court of Common Pleas,,DEM,Write-ins,0,0,0,0
Centre,2 Bellefonte Northeast,County Commissioner,,DEM,MARK HIGGINS,120,68,52,0
Centre,2 Bellefonte Northeast,County Commissioner,,DEM,AMBER CISTARO CONCEPCION,114,64,50,0
Centre,2 Bellefonte Northeast,County Commissioner,,DEM,Write-ins,1,1,0,0
Centre,2 Bellefonte Northeast,Controller,,DEM,JASON MOSER,132,79,53,0
Centre,2 Bellefonte Northeast,Controller,,DEM,Write-ins,2,2,0,0
Centre,2 Bellefonte Northeast,Sheriff,,DEM,Write-ins,15,9,6,0
