county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Wayne,BERLIN TOWNSHIP #1,Registered Voters,,,,882,,,
Wayne,BERLIN TOWNSHIP #1,Ballots Cast,,,,319,,,
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,,Daniel McCaffery,88,55,33,0
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,,Carolyn Carluccio,221,202,18,1
Wayne,BERLIN TOWNSHIP #1,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,,Jill Beck,96,61,35,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,,Timika Lane,73,41,32,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,,Maria Battista,210,191,18,1
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,,"Harry F. Smail, Jr.",191,174,16,1
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court,,,Write-ins,0,0,0,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,,Matt Wolf,87,52,35,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,,Megan Martin,222,203,18,1
Wayne,BERLIN TOWNSHIP #1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,,Jocelyn Cramer,102,68,34,0
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,,Michael Dougherty,75,45,30,0
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,,Brian Smith,202,180,21,1
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,,James Shook,184,166,17,1
Wayne,BERLIN TOWNSHIP #1,County Commissioner,,,Write-ins,8,8,0,0
Wayne,BERLIN TOWNSHIP #1,County Auditor,,,Robin B. Sampson,91,56,35,0
Wayne,BERLIN TOWNSHIP #1,County Auditor,,,Catherine Jane Rickard,204,176,27,1
Wayne,BERLIN TOWNSHIP #1,County Auditor,,,Carla J. Komar,190,173,16,1
Wayne,BERLIN TOWNSHIP #1,County Auditor,,,Write-ins,2,2,0,0
Wayne,BERLIN TOWNSHIP #1,Coroner,,,Edward R. Howell,289,236,52,1
Wayne,BERLIN TOWNSHIP #1,Coroner,,,Write-ins,0,0,0,0
Wayne,BERLIN TOWNSHIP #1,District Attorney,,,A.G. Howell,275,235,39,1
Wayne,BERLIN TOWNSHIP #1,District Attorney,,,Write-ins,6,3,3,0
Wayne,BERLIN TOWNSHIP #1,Prothonotary and Clerk of the Courts,,,Edward Ned Sandercock,269,230,38,1
Wayne,BERLIN TOWNSHIP #1,Prothonotary and Clerk of the Courts,,,Write-ins,5,2,3,0
Wayne,BERLIN TOWNSHIP #1,Register of Wills and Recorder of Deeds,,,Deborah L. Bates,265,229,35,1
Wayne,BERLIN TOWNSHIP #1,Register of Wills and Recorder of Deeds,,,Write-ins,4,3,1,0
Wayne,BERLIN TOWNSHIP #1,Sheriff,,,Christopher M. Rosler,265,229,35,1
Wayne,BERLIN TOWNSHIP #1,Sheriff,,,Write-ins,6,4,2,0
Wayne,BERLIN TOWNSHIP #1,Treasurer,,,Brian T. Field,254,219,34,1
Wayne,BERLIN TOWNSHIP #1,Treasurer,,,Write-ins,3,1,2,0
Wayne,BERLIN TOWNSHIP #1,School Director 4 Year Term,Wayne Highlands Region 3,,James B. Rutherford,106,73,33,0
Wayne,BERLIN TOWNSHIP #1,School Director 4 Year Term,Wayne Highlands Region 3,,Travis Samson,199,180,18,1
Wayne,BERLIN TOWNSHIP #1,School Director 4 Year Term,Wayne Highlands Region 3,,Write-ins,0,0,0,0
Wayne,BERLIN TOWNSHIP #1,School Director 2 Year Term,Wayne Highlands Region 3,,Matthew Corso,256,211,44,1
Wayne,BERLIN TOWNSHIP #1,School Director 2 Year Term,Wayne Highlands Region 3,,Write-ins,3,2,1,0
Wayne,BERLIN TOWNSHIP #1,Township Auditor 6 Year Term,Berlin Township,,Trudy J. Derrick,259,220,38,1
Wayne,BERLIN TOWNSHIP #1,Township Auditor 6 Year Term,Berlin Township,,Write-ins,4,2,2,0
Wayne,BERLIN TOWNSHIP #1,Township Auditor 2 Year Term,Berlin Township,,Courtney Mackerley,249,212,36,1
Wayne,BERLIN TOWNSHIP #1,Township Auditor 2 Year Term,Berlin Township,,Write-ins,4,3,1,0
Wayne,BERLIN TOWNSHIP #1,Township Supervisor 6 Year Term,Berlin Township,,Cathy Hunt,245,197,48,0
Wayne,BERLIN TOWNSHIP #1,Township Supervisor 6 Year Term,Berlin Township,,Write-ins,23,22,0,1
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court - Panella Retention,,,Yes,133,101,32,0
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court - Panella Retention,,,No,113,100,12,1
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court - Stabile Retention,,,Yes,148,119,28,1
Wayne,BERLIN TOWNSHIP #1,Judge of the Superior Court - Stabile Retention,,,No,94,79,15,0
Wayne,BERLIN TOWNSHIP #2,Registered Voters,,,,882,,,
Wayne,BERLIN TOWNSHIP #2,Ballots Cast,,,,361,,,
Wayne,BERLIN TOWNSHIP #2,Justice of the Supreme Court,,,Daniel McCaffery,85,55,29,1
Wayne,BERLIN TOWNSHIP #2,Justice of the Supreme Court,,,Carolyn Carluccio,255,224,30,1
Wayne,BERLIN TOWNSHIP #2,Justice of the Supreme Court,,,Write-ins,1,1,0,0
Wayne,BERLIN TOWNSHIP #2,Judge of the Superior Court,,,Jill Beck,84,50,33,1
Wayne,BERLIN TOWNSHIP #2,Judge of the Superior Court,,,Timika Lane,66,38,27,1
Wayne,BERLIN TOWNSHIP #2,Judge of the Superior Court,,,Maria Battista,252,221,30,1
Wayne,BERLIN TOWNSHIP #2,Judge of the Superior Court,,,"Harry F. Smail, Jr.",220,192,27,1
