county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Forest,Barnett Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,34,,,
Forest,Green Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,35,,,
Forest,Harmony Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,46,,,
Forest,Hickory Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,50,,,
Forest,Howe Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,12,,,
Forest,Jenks Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,114,,,
Forest,Kingsley Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,37,,,
Forest,Tionesta Township,Justice of the Supreme Court,,DEM,Daniel McCaffery,62,,,
Forest,Tionesta Borough,Justice of the Supreme Court,,DEM,Daniel McCaffery,58,,,
Forest,Barnett Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,90,,,
Forest,Green Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,101,,,
Forest,Harmony Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,110,,,
Forest,Hickory Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,84,,,
Forest,Howe Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,42,,,
Forest,Jenks Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,264,,,
Forest,Kingsley Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,58,,,
Forest,Tionesta Township,Justice of the Supreme Court,,REP,Carolyn Carluccio,138,,,
Forest,Tionesta Borough,Justice of the Supreme Court,,REP,Carolyn Carluccio,93,,,
Forest,Barnett Township,Justice of the Supreme Court,,,Write-ins,1,,,
Forest,Green Township,Justice of the Supreme Court,,,Write-ins,1,,,
Forest,Harmony Township,Justice of the Supreme Court,,,Write-ins,0,,,
Forest,Hickory Township,Justice of the Supreme Court,,,Write-ins,1,,,
Forest,Howe Township,Justice of the Supreme Court,,,Write-ins,0,,,
Forest,Jenks Township,Justice of the Supreme Court,,,Write-ins,0,,,
Forest,Kingsley Township,Justice of the Supreme Court,,,Write-ins,1,,,
Forest,Tionesta Township,Justice of the Supreme Court,,,Write-ins,0,,,
Forest,Tionesta Borough,Justice of the Supreme Court,,,Write-ins,0,,,
Forest,Barnett Township,Judge of the Superior Court,,DEM,Jill Beck,34,,,
Forest,Green Township,Judge of the Superior Court,,DEM,Jill Beck,34,,,
Forest,Harmony Township,Judge of the Superior Court,,DEM,Jill Beck,52,,,
Forest,Hickory Township,Judge of the Superior Court,,DEM,Jill Beck,47,,,
Forest,Howe Township,Judge of the Superior Court,,DEM,Jill Beck,13,,,
Forest,Jenks Township,Judge of the Superior Court,,DEM,Jill Beck,113,,,
Forest,Kingsley Township,Judge of the Superior Court,,DEM,Jill Beck,46,,,
Forest,Tionesta Township,Judge of the Superior Court,,DEM,Jill Beck,60,,,
Forest,Tionesta Borough,Judge of the Superior Court,,DEM,Jill Beck,60,,,
Forest,Barnett Township,Judge of the Superior Court,,DEM,Timika Lane,24,,,
Forest,Green Township,Judge of the Superior Court,,DEM,Timika Lane,23,,,
Forest,Harmony Township,Judge of the Superior Court,,DEM,Timika Lane,37,,,
Forest,Hickory Township,Judge of the Superior Court,,DEM,Timika Lane,40,,,
Forest,Howe Township,Judge of the Superior Court,,DEM,Timika Lane,11,,,
Forest,Jenks Township,Judge of the Superior Court,,DEM,Timika Lane,80,,,
Forest,Kingsley Township,Judge of the Superior Court,,DEM,Timika Lane,36,,,
Forest,Tionesta Township,Judge of the Superior Court,,DEM,Timika Lane,43,,,
Forest,Tionesta Borough,Judge of the Superior Court,,DEM,Timika Lane,38,,,
Forest,Barnett Township,Judge of the Superior Court,,REP,Maria Battista,87,,,
Forest,Green Township,Judge of the Superior Court,,REP,Maria Battista,98,,,
Forest,Harmony Township,Judge of the Superior Court,,REP,Maria Battista,100,,,
Forest,Hickory Township,Judge of the Superior Court,,REP,Maria Battista,74,,,
Forest,Howe Township,Judge of the Superior Court,,REP,Maria Battista,37,,,
Forest,Jenks Township,Judge of the Superior Court,,REP,Maria Battista,254,,,
Forest,Kingsley Township,Judge of the Superior Court,,REP,Maria Battista,51,,,
Forest,Tionesta Township,Judge of the Superior Court,,REP,Maria Battista,132,,,
Forest,Tionesta Borough,Judge of the Superior Court,,REP,Maria Battista,93,,,
Forest,Barnett Township,Judge of the Superior Court,,REP,Harry F. Smail Jr.,86,,,
Forest,Green Township,Judge of the Superior Court,,REP,Harry F. Smail Jr.,88,,,
Forest,Harmony Township,Judge of the Superior Court,,REP,Harry F. Smail Jr.,96,,,
Forest,Hickory Township,Judge of the Superior Court,,REP,Harry F. Smail Jr.,82,,,
Forest,Howe Township,Judge of the Superior Court,,REP,Harry F. Smail Jr.,41,,,
Forest,Jenks Township,Judge of the Superior Court,,REP,Harry F. Smail Jr.,244,,,
Forest,Kingsley Township,Judge of the Superior Court,,REP,Harry F. Smail Jr.,55,,,
Forest,Tionesta Township,Judge of the Superior Court,,REP,Harry F. Smail Jr.,131,,,
Forest,Tionesta Borough,Judge of the Superior Court,,REP,Harry F. Smail Jr.,88,,,
Forest,Barnett Township,Judge of the Superior Court,,,Write-ins,0,,,
Forest,Green Township,Judge of the Superior Court,,,Write-ins,1,,,
Forest,Harmony Township,Judge of the Superior Court,,,Write-ins,0,,,
Forest,Hickory Township,Judge of the Superior Court,,,Write-ins,3,,,
Forest,Howe Township,Judge of the Superior Court,,,Write-ins,0,,,
Forest,Jenks Township,Judge of the Superior Court,,,Write-ins,0,,,
Forest,Kingsley Township,Judge of the Superior Court,,,Write-ins,1,,,
Forest,Tionesta Township,Judge of the Superior Court,,,Write-ins,0,,,
Forest,Tionesta Borough,Judge of the Superior Court,,,Write-ins,0,,,
Forest,Barnett Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,30,,,
Forest,Green Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,36,,,
Forest,Harmony Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,51,,,
Forest,Hickory Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,43,,,
Forest,Howe Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,10,,,
Forest,Jenks Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,108,,,
Forest,Kingsley Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,40,,,
Forest,Tionesta Township,Judge of the Commonwealth Court,,DEM,Matt Wolf,53,,,
Forest,Tionesta Borough,Judge of the Commonwealth Court,,DEM,Matt Wolf,53,,,
Forest,Barnett Township,Judge of the Commonwealth Court,,REP,Megan Martin,93,,,
Forest,Green Township,Judge of the Commonwealth Court,,REP,Megan Martin,96,,,
