county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Blair,Altoona Ward 1,Registered Voters,,,,815,,,
Blair,Altoona Ward 1,Ballots Cast,,,,139,106,32,1
Blair,Altoona Ward 1,Ballots Cast - Blank,,,,0,0,0,0
Blair,Altoona Ward 1,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,53,38,15,0
Blair,Altoona Ward 1,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,81,64,16,1
Blair,Altoona Ward 1,Justice of the Supreme Court,,,Write-ins,1,1,0,0
Blair,Altoona Ward 1,Justice of the Supreme Court,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Justice of the Supreme Court,,,Undervotes,4,3,1,0
Blair,Altoona Ward 1,Judge of the Superior Court,,DEM,JILL BECK,53,36,17,0
Blair,Altoona Ward 1,Judge of the Superior Court,,DEM,TIMIKA LANE,48,31,17,0
Blair,Altoona Ward 1,Judge of the Superior Court,,REP,MARIA BATTISTA,71,58,12,1
Blair,Altoona Ward 1,Judge of the Superior Court,,REP,HARRY F SMAIL JR,61,48,13,0
Blair,Altoona Ward 1,Judge of the Superior Court,,,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Judge of the Superior Court,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Judge of the Superior Court,,,Undervotes,45,39,5,1
Blair,Altoona Ward 1,Judge of the Commonwealth Court,,DEM,MATT WOLF,57,39,18,0
Blair,Altoona Ward 1,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,76,63,13,0
Blair,Altoona Ward 1,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Judge of the Commonwealth Court,,,Undervotes,6,4,1,1
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,DAR,DAVID CONSIGLIO,83,58,24,1
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,DAR,FRED B MILLER,82,69,13,0
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,,Write-ins,2,2,0,0
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Judge of the Court of Common Pleas,,,Undervotes,111,83,27,1
Blair,Altoona Ward 1,County Commissioner,,DEM,LAURA BURKE,56,39,17,0
Blair,Altoona Ward 1,County Commissioner,,DEM,CAROL TAYLOR,48,36,12,0
Blair,Altoona Ward 1,County Commissioner,,REP,DAVID KESSLING,57,45,12,0
Blair,Altoona Ward 1,County Commissioner,,REP,AMY WEBSTER,66,52,13,1
Blair,Altoona Ward 1,County Commissioner,,,Write-ins,1,1,0,0
Blair,Altoona Ward 1,County Commissioner,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,County Commissioner,,,Undervotes,50,39,10,1
Blair,Altoona Ward 1,Controller,,REP,AUGUST A C STICKEL IV,100,74,25,1
Blair,Altoona Ward 1,Controller,,,Write-ins,4,4,0,0
Blair,Altoona Ward 1,Controller,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Controller,,,Undervotes,35,28,7,0
Blair,Altoona Ward 1,Treasurer,,REP,JAMES R CAROTHERS,104,77,26,1
Blair,Altoona Ward 1,Treasurer,,,Write-ins,2,2,0,0
Blair,Altoona Ward 1,Treasurer,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Treasurer,,,Undervotes,33,27,6,0
Blair,Altoona Ward 1,Register and Recorder,,REP,ANITA L TERCHANIK,108,81,26,1
Blair,Altoona Ward 1,Register and Recorder,,,Write-ins,2,2,0,0
Blair,Altoona Ward 1,Register and Recorder,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Register and Recorder,,,Undervotes,29,23,6,0
Blair,Altoona Ward 1,Coroner,,DAR,RAY S BENTON,112,84,27,1
Blair,Altoona Ward 1,Coroner,,,Write-ins,2,2,0,0
Blair,Altoona Ward 1,Coroner,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Coroner,,,Undervotes,25,20,5,0
Blair,Altoona Ward 1,Magisterial District Judge,24-1-03,DAR,DANIEL C DEANTONIO,124,93,30,1
Blair,Altoona Ward 1,Magisterial District Judge,24-1-03,,Write-ins,0,0,0,0
Blair,Altoona Ward 1,Magisterial District Judge,24-1-03,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Magisterial District Judge,24-1-03,,Undervotes,15,13,2,0
Blair,Altoona Ward 1,Mayor,Altoona,DEM,BRYANT GISELMAN,59,46,13,0
Blair,Altoona Ward 1,Mayor,Altoona,REP,MATTHEW PACIFICO,77,58,18,1
Blair,Altoona Ward 1,Mayor,Altoona,,Write-ins,1,1,0,0
Blair,Altoona Ward 1,Mayor,Altoona,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Mayor,Altoona,,Undervotes,2,1,1,0
Blair,Altoona Ward 1,City Council,Altoona,DEM,MICHAEL LEONARD,69,50,19,0
Blair,Altoona Ward 1,City Council,Altoona,REP,JESSE ICKES,76,60,16,0
Blair,Altoona Ward 1,City Council,Altoona,REP,SHELLEY CLINICH,63,48,14,1
Blair,Altoona Ward 1,City Council,Altoona,,Write-ins,0,0,0,0
Blair,Altoona Ward 1,City Council,Altoona,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,City Council,Altoona,,Undervotes,70,54,15,1
Blair,Altoona Ward 1,School Director,Altoona Area,DEM,BRIDGETTE N JACKSON,49,35,14,0
Blair,Altoona Ward 1,School Director,Altoona Area,DAR,BOB PACIFICO,70,50,19,1
Blair,Altoona Ward 1,School Director,Altoona Area,DAR,JUSTIN J MCCAULLEY,49,35,14,0
Blair,Altoona Ward 1,School Director,Altoona Area,DEM,GRACEANN QUINN,51,35,15,1
Blair,Altoona Ward 1,School Director,Altoona Area,DAR,CHRISTOPHER COOK,58,41,16,1
Blair,Altoona Ward 1,School Director,Altoona Area,REP,MIKE PAPPAS,71,58,12,1
Blair,Altoona Ward 1,School Director,Altoona Area,REP,JOHN ROMANOWICZ,61,50,10,1
Blair,Altoona Ward 1,School Director,Altoona Area,,Write-ins,0,0,0,0
Blair,Altoona Ward 1,School Director,Altoona Area,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,School Director,Altoona Area,,Undervotes,286,226,60,0
Blair,Altoona Ward 1,Superior Court Retention - Jack Panella,,,Yes,78,53,25,0
Blair,Altoona Ward 1,Superior Court Retention - Jack Panella,,,No,42,36,6,0
Blair,Altoona Ward 1,Superior Court Retention - Jack Panella,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Superior Court Retention - Jack Panella,,,Undervotes,19,17,1,1
Blair,Altoona Ward 1,Superior Court Retention - Victor P Stabile,,,Yes,86,62,23,1
Blair,Altoona Ward 1,Superior Court Retention - Victor P Stabile,,,No,36,30,6,0
Blair,Altoona Ward 1,Superior Court Retention - Victor P Stabile,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Superior Court Retention - Victor P Stabile,,,Undervotes,17,14,3,0
Blair,Altoona Ward 1,Court of Common Pleas Retention - Elizabeth A Doyle,,,Yes,78,51,26,1
Blair,Altoona Ward 1,Court of Common Pleas Retention - Elizabeth A Doyle,,,No,54,48,6,0
Blair,Altoona Ward 1,Court of Common Pleas Retention - Elizabeth A Doyle,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Court of Common Pleas Retention - Elizabeth A Doyle,,,Undervotes,7,7,0,0
Blair,Altoona Ward 1,Court of Common Pleas Retention - Wade A Kagarise,,,Yes,91,64,26,1
Blair,Altoona Ward 1,Court of Common Pleas Retention - Wade A Kagarise,,,No,36,32,4,0
Blair,Altoona Ward 1,Court of Common Pleas Retention - Wade A Kagarise,,,Overvotes,0,0,0,0
Blair,Altoona Ward 1,Court of Common Pleas Retention - Wade A Kagarise,,,Undervotes,12,10,2,0
Blair,"Altoona Ward 2, Precinct 1",Registered Voters,,,,475,,,
Blair,"Altoona Ward 2, Precinct 1",Ballots Cast,,,,63,43,20,0
Blair,"Altoona Ward 2, Precinct 1",Ballots Cast - Blank,,,,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,25,9,16,0
Blair,"Altoona Ward 2, Precinct 1",Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,36,32,4,0
Blair,"Altoona Ward 2, Precinct 1",Justice of the Supreme Court,,,Write-ins,1,1,0,0
Blair,"Altoona Ward 2, Precinct 1",Justice of the Supreme Court,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Justice of the Supreme Court,,,Undervotes,1,1,0,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Superior Court,,DEM,JILL BECK,22,6,16,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Superior Court,,DEM,TIMIKA LANE,21,8,13,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Superior Court,,REP,MARIA BATTISTA,31,25,6,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Superior Court,,REP,HARRY F SMAIL JR,28,25,3,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Superior Court,,,Write-ins,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Superior Court,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Superior Court,,,Undervotes,24,22,2,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Commonwealth Court,,DEM,MATT WOLF,23,9,14,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Commonwealth Court,,REP,MEGAN MARTIN,38,32,6,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Commonwealth Court,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Commonwealth Court,,,Undervotes,2,2,0,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Court of Common Pleas,,DAR,DAVID CONSIGLIO,44,26,18,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Court of Common Pleas,,DAR,FRED B MILLER,38,26,12,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Court of Common Pleas,,,Write-ins,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Court of Common Pleas,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Judge of the Court of Common Pleas,,,Undervotes,44,34,10,0
Blair,"Altoona Ward 2, Precinct 1",County Commissioner,,DEM,LAURA BURKE,21,5,16,0
Blair,"Altoona Ward 2, Precinct 1",County Commissioner,,DEM,CAROL TAYLOR,21,7,14,0
Blair,"Altoona Ward 2, Precinct 1",County Commissioner,,REP,DAVID KESSLING,29,26,3,0
Blair,"Altoona Ward 2, Precinct 1",County Commissioner,,REP,AMY WEBSTER,31,27,4,0
Blair,"Altoona Ward 2, Precinct 1",County Commissioner,,,Write-ins,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",County Commissioner,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",County Commissioner,,,Undervotes,24,21,3,0
Blair,"Altoona Ward 2, Precinct 1",Controller,,REP,AUGUST A C STICKEL IV,49,36,13,0
Blair,"Altoona Ward 2, Precinct 1",Controller,,,Write-ins,2,2,0,0
Blair,"Altoona Ward 2, Precinct 1",Controller,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Controller,,,Undervotes,12,5,7,0
Blair,"Altoona Ward 2, Precinct 1",Treasurer,,REP,JAMES R CAROTHERS,49,35,14,0
Blair,"Altoona Ward 2, Precinct 1",Treasurer,,,Write-ins,2,2,0,0
Blair,"Altoona Ward 2, Precinct 1",Treasurer,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Treasurer,,,Undervotes,12,6,6,0
Blair,"Altoona Ward 2, Precinct 1",Register and Recorder,,REP,ANITA L TERCHANIK,50,36,14,0
Blair,"Altoona Ward 2, Precinct 1",Register and Recorder,,,Write-ins,2,2,0,0
Blair,"Altoona Ward 2, Precinct 1",Register and Recorder,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Register and Recorder,,,Undervotes,11,5,6,0
Blair,"Altoona Ward 2, Precinct 1",Coroner,,DAR,RAY S BENTON,54,37,17,0
Blair,"Altoona Ward 2, Precinct 1",Coroner,,,Write-ins,2,0,2,0
Blair,"Altoona Ward 2, Precinct 1",Coroner,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Coroner,,,Undervotes,7,6,1,0
Blair,"Altoona Ward 2, Precinct 1",Magisterial District Judge,24-1-03,DAR,DANIEL C DEANTONIO,60,40,20,0
Blair,"Altoona Ward 2, Precinct 1",Magisterial District Judge,24-1-03,,Write-ins,1,1,0,0
Blair,"Altoona Ward 2, Precinct 1",Magisterial District Judge,24-1-03,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Magisterial District Judge,24-1-03,,Undervotes,2,2,0,0
Blair,"Altoona Ward 2, Precinct 1",Mayor,Altoona,DEM,BRYANT GISELMAN,20,9,11,0
Blair,"Altoona Ward 2, Precinct 1",Mayor,Altoona,REP,MATTHEW PACIFICO,41,34,7,0
Blair,"Altoona Ward 2, Precinct 1",Mayor,Altoona,,Write-ins,2,0,2,0
Blair,"Altoona Ward 2, Precinct 1",Mayor,Altoona,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Mayor,Altoona,,Undervotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",City Council,Altoona,DEM,MICHAEL LEONARD,24,10,14,0
Blair,"Altoona Ward 2, Precinct 1",City Council,Altoona,REP,JESSE ICKES,32,27,5,0
Blair,"Altoona Ward 2, Precinct 1",City Council,Altoona,REP,SHELLEY CLINICH,30,25,5,0
Blair,"Altoona Ward 2, Precinct 1",City Council,Altoona,,Write-ins,2,2,0,0
Blair,"Altoona Ward 2, Precinct 1",City Council,Altoona,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",City Council,Altoona,,Undervotes,38,22,16,0
Blair,"Altoona Ward 2, Precinct 1",School Director,Altoona Area,DEM,BRIDGETTE N JACKSON,23,9,14,0
Blair,"Altoona Ward 2, Precinct 1",School Director,Altoona Area,DAR,BOB PACIFICO,30,22,8,0
Blair,"Altoona Ward 2, Precinct 1",School Director,Altoona Area,DAR,JUSTIN J MCCAULLEY,22,15,7,0
Blair,"Altoona Ward 2, Precinct 1",School Director,Altoona Area,DEM,GRACEANN QUINN,20,6,14,0
Blair,"Altoona Ward 2, Precinct 1",School Director,Altoona Area,DAR,CHRISTOPHER COOK,24,17,7,0
Blair,"Altoona Ward 2, Precinct 1",School Director,Altoona Area,REP,MIKE PAPPAS,30,25,5,0
Blair,"Altoona Ward 2, Precinct 1",School Director,Altoona Area,REP,JOHN ROMANOWICZ,25,21,4,0
Blair,"Altoona Ward 2, Precinct 1",School Director,Altoona Area,,Write-ins,2,1,1,0
Blair,"Altoona Ward 2, Precinct 1",School Director,Altoona Area,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",School Director,Altoona Area,,Undervotes,139,99,40,0
Blair,"Altoona Ward 2, Precinct 1",Superior Court Retention - Jack Panella,,,Yes,43,28,15,0
Blair,"Altoona Ward 2, Precinct 1",Superior Court Retention - Jack Panella,,,No,12,9,3,0
Blair,"Altoona Ward 2, Precinct 1",Superior Court Retention - Jack Panella,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Superior Court Retention - Jack Panella,,,Undervotes,8,6,2,0
Blair,"Altoona Ward 2, Precinct 1",Superior Court Retention - Victor P Stabile,,,Yes,39,28,11,0
Blair,"Altoona Ward 2, Precinct 1",Superior Court Retention - Victor P Stabile,,,No,15,8,7,0
Blair,"Altoona Ward 2, Precinct 1",Superior Court Retention - Victor P Stabile,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Superior Court Retention - Victor P Stabile,,,Undervotes,9,7,2,0
Blair,"Altoona Ward 2, Precinct 1",Court of Common Pleas Retention - Elizabeth A Doyle,,,Yes,26,16,10,0
Blair,"Altoona Ward 2, Precinct 1",Court of Common Pleas Retention - Elizabeth A Doyle,,,No,29,20,9,0
Blair,"Altoona Ward 2, Precinct 1",Court of Common Pleas Retention - Elizabeth A Doyle,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Court of Common Pleas Retention - Elizabeth A Doyle,,,Undervotes,8,7,1,0
Blair,"Altoona Ward 2, Precinct 1",Court of Common Pleas Retention - Wade A Kagarise,,,Yes,39,28,11,0
Blair,"Altoona Ward 2, Precinct 1",Court of Common Pleas Retention - Wade A Kagarise,,,No,16,9,7,0
Blair,"Altoona Ward 2, Precinct 1",Court of Common Pleas Retention - Wade A Kagarise,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 1",Court of Common Pleas Retention - Wade A Kagarise,,,Undervotes,8,6,2,0
Blair,"Altoona Ward 2, Precinct 2",Registered Voters,,,,751,,,
Blair,"Altoona Ward 2, Precinct 2",Ballots Cast,,,,191,136,54,1
Blair,"Altoona Ward 2, Precinct 2",Ballots Cast - Blank,,,,0,0,0,0
Blair,"Altoona Ward 2, Precinct 2",Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,72,36,36,0
Blair,"Altoona Ward 2, Precinct 2",Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,118,100,17,1
Blair,"Altoona Ward 2, Precinct 2",Justice of the Supreme Court,,,Write-ins,0,0,0,0
Blair,"Altoona Ward 2, Precinct 2",Justice of the Supreme Court,,,Overvotes,0,0,0,0
Blair,"Altoona Ward 2, Precinct 2",Justice of the Supreme Court,,,Undervotes,1,0,1,0
Blair,"Altoona Ward 2, Precinct 2",Judge of the Superior Court,,DEM,JILL BECK,71,38,33,0
Blair,"Altoona Ward 2, Precinct 2",Judge of the Superior Court,,DEM,TIMIKA LANE,68,37,31,0
