county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Indiana,Indiana,Registered Voters,,,,48578,,,
Indiana,Indiana,Ballots Cast,,,,19062,14766,4285,11
Indiana,Indiana,Ballots Cast - Blank,,,,1,1,0,0
Indiana,Indiana,Justice of the Supreme Court,,REP,Carolyn Carluccio,11464,10213,1246,5
Indiana,Indiana,Justice of the Supreme Court,,DEM,Daniel McCaffery,7125,4185,2934,6
Indiana,Indiana,Justice of the Supreme Court,,,Write-ins,20,17,3,0
Indiana,Indiana,Justice of the Supreme Court,,,Overvotes,14,10,4,0
Indiana,Indiana,Justice of the Supreme Court,,,Undervotes,439,341,98,0
Indiana,Indiana,Judge of the Superior Court,,REP,Maria Battista,10124,8918,1201,5
Indiana,Indiana,Judge of the Superior Court,,REP,"Harry F. Smail, Jr.",9955,8816,1134,5
Indiana,Indiana,Judge of the Superior Court,,DEM,Jill Beck,6957,4005,2948,4
Indiana,Indiana,Judge of the Superior Court,,DEM,Timika Lane,5359,2882,2474,3
Indiana,Indiana,Judge of the Superior Court,,,Write-ins,27,24,3,0
Indiana,Indiana,Judge of the Superior Court,,,Overvotes,6,4,2,0
Indiana,Indiana,Judge of the Superior Court,,,Undervotes,5696,4883,808,5
Indiana,Indiana,Judge of the Commonwealth Court,,REP,Megan Martin,11768,10485,1276,7
Indiana,Indiana,Judge of the Commonwealth Court,,DEM,Matt Wolf,6564,3697,2863,4
Indiana,Indiana,Judge of the Commonwealth Court,,,Write-ins,19,17,2,0
Indiana,Indiana,Judge of the Commonwealth Court,,,Overvotes,9,6,3,0
Indiana,Indiana,Judge of the Commonwealth Court,,,Undervotes,702,561,141,0
Indiana,Indiana,County Auditor,,REP,Bonni S. Dunlap,10358,8918,1433,7
Indiana,Indiana,County Auditor,,REP,Eric Miller,9945,8780,1161,4
Indiana,Indiana,County Auditor,,DEM,Barbara Barker,6542,3777,2761,4
Indiana,Indiana,County Auditor,,DEM,Samuel Bigham,4902,2591,2309,2
Indiana,Indiana,County Auditor,,,Write-ins,52,46,6,0
Indiana,Indiana,County Auditor,,,Overvotes,8,4,4,0
Indiana,Indiana,County Auditor,,,Undervotes,6317,5416,896,5
Indiana,Indiana,County Commissioner,,REP,Mike Keith,10429,9147,1277,5
Indiana,Indiana,County Commissioner,,REP,Robin A. Gorman,9939,8621,1313,5
Indiana,Indiana,County Commissioner,,DEM,Sherene Hess,7075,4194,2877,4
Indiana,Indiana,County Commissioner,,DEM,Aaron Lehman,5496,3211,2282,3
Indiana,Indiana,County Commissioner,,,Write-ins,68,58,10,0
Indiana,Indiana,County Commissioner,,,Overvotes,200,138,62,0
Indiana,Indiana,County Commissioner,,,Undervotes,4917,4163,749,5
Indiana,Indiana,District Attorney,,D/R,Bob Manzi,16114,12486,3618,10
Indiana,Indiana,District Attorney,,,Write-ins,279,196,83,0
Indiana,Indiana,District Attorney,,,Overvotes,6,6,0,0
Indiana,Indiana,District Attorney,,,Undervotes,2663,2078,584,1
Indiana,Indiana,Prothonotary and Clerk of Courts,,REP,Randy Degenkolb,15565,12563,2993,9
Indiana,Indiana,Prothonotary and Clerk of Courts,,,Write-ins,290,185,105,0
Indiana,Indiana,Prothonotary and Clerk of Courts,,,Overvotes,2,2,0,0
Indiana,Indiana,Prothonotary and Clerk of Courts,,,Undervotes,3205,2016,1187,2
Indiana,Indiana,Sheriff,,D/R,Robert E. Fyock,16811,13108,3693,10
Indiana,Indiana,Sheriff,,,Write-ins,300,213,87,0
Indiana,Indiana,Sheriff,,,Overvotes,4,2,2,0
Indiana,Indiana,Sheriff,,,Undervotes,1947,1443,503,1
Indiana,40-2-01,Magisterial District Judge,40-2-01,REP,Tony Sottile,1653,1356,297,0
Indiana,40-2-01,Magisterial District Judge,40-2-01,DEM,AnnMarie Everett,1434,917,514,3
Indiana,40-2-01,Magisterial District Judge,40-2-01,,Write-ins,4,4,0,0
Indiana,40-2-01,Magisterial District Judge,40-2-01,,Overvotes,0,0,0,0
Indiana,40-2-01,Magisterial District Judge,40-2-01,,Undervotes,24,17,7,0
Indiana,40-3-01,Magisterial District Judge,40-3-01,D/R,Christopher S. Welch,5357,4316,1039,2
Indiana,40-3-01,Magisterial District Judge,40-3-01,,Write-ins,123,107,16,0
Indiana,40-3-01,Magisterial District Judge,40-3-01,,Overvotes,2,1,1,0
Indiana,40-3-01,Magisterial District Judge,40-3-01,,Undervotes,732,598,133,1
Indiana,Armagh Borough,Township Auditor (6 Year),Armagh Borough,,Write-ins,0,0,0,0
Indiana,Armagh Borough,Township Auditor (6 Year),Armagh Borough,,Overvotes,0,0,0,0
Indiana,Armagh Borough,Township Auditor (6 Year),Armagh Borough,,Undervotes,18,16,2,0
Indiana,Creekside Borough,Township Auditor (6 Year),Creekside Borough,,Write-ins,7,5,2,0
Indiana,Creekside Borough,Township Auditor (6 Year),Creekside Borough,,Overvotes,0,0,0,0
Indiana,Creekside Borough,Township Auditor (6 Year),Creekside Borough,,Undervotes,55,50,4,1
Indiana,Smicksburg Borough,Township Auditor (6 Year),Smicksburg Borough,,Write-ins,12,12,0,0
Indiana,Smicksburg Borough,Township Auditor (6 Year),Smicksburg Borough,,Overvotes,0,0,0,0
Indiana,Smicksburg Borough,Township Auditor (6 Year),Smicksburg Borough,,Undervotes,2,2,0,0
Indiana,Armagh Borough,Township Auditor (4 Year),Armagh Borough,,Write-ins,0,0,0,0
Indiana,Armagh Borough,Township Auditor (4 Year),Armagh Borough,,Overvotes,0,0,0,0
