county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Clearfield,Brisbin Borough,Registered Voters,,,,246,,,
Clearfield,Brisbin Borough,Ballots Cast,,,,90,84,6,0
Clearfield,Brisbin Borough,Ballots Cast - Blank,,,,0,0,0,0
Clearfield,Brisbin Borough,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,19,15,4,0
Clearfield,Brisbin Borough,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,69,67,2,0
Clearfield,Brisbin Borough,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Clearfield,Brisbin Borough,Judge of the Superior Court,,DEM,JILL BECK,17,13,4,0
Clearfield,Brisbin Borough,Judge of the Superior Court,,DEM,TIMIKA LANE,16,12,4,0
Clearfield,Brisbin Borough,Judge of the Superior Court,,REP,MARIA BATTISTA,63,61,2,0
Clearfield,Brisbin Borough,Judge of the Superior Court,,REP,HARRY F SMAIL JR,54,52,2,0
Clearfield,Brisbin Borough,Judge of the Superior Court,,,Write-ins,0,0,0,0
Clearfield,Brisbin Borough,Judge of the Commonwealth Court,,DEM,MATT WOLF,20,16,4,0
Clearfield,Brisbin Borough,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,68,66,2,0
Clearfield,Brisbin Borough,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Clearfield,Brisbin Borough,County Commissioner (4 Year),,DEM,DAVE GLASS,28,24,4,0
Clearfield,Brisbin Borough,County Commissioner (4 Year),,DEM,DENNIS JAMES BIANCUZZO,19,15,4,0
Clearfield,Brisbin Borough,County Commissioner (4 Year),,REP,TIM J WINTERS,58,56,2,0
Clearfield,Brisbin Borough,County Commissioner (4 Year),,REP,JOHN A SOBEL,49,47,2,0
Clearfield,Brisbin Borough,County Commissioner (4 Year),,,Write-ins,3,3,0,0
Clearfield,Brisbin Borough,District Attorney (4 Year),,REP,RYAN P SAYERS,76,70,6,0
Clearfield,Brisbin Borough,District Attorney (4 Year),,,Write-ins,0,0,0,0
Clearfield,Brisbin Borough,Treasurer (4 Year),,REP,JAY S SIEGEL,79,75,4,0
Clearfield,Brisbin Borough,Treasurer (4 Year),,,Write-ins,0,0,0,0
Clearfield,Brisbin Borough,"Recorder of Deeds, Register of Wills and Clerk of the Orphans' Court",,DEM,GRAHAM HENRY GUTHRIE,14,10,4,0
Clearfield,Brisbin Borough,"Recorder of Deeds, Register of Wills and Clerk of the Orphans' Court",,REP,HEATHER R OLSON-DESMETT,73,71,2,0
Clearfield,Brisbin Borough,"Recorder of Deeds, Register of Wills and Clerk of the Orphans' Court",,,Write-ins,0,0,0,0
Clearfield,Brisbin Borough,Coroner (4 Year),,REP,KIM SHAFFER SNYDER,76,70,6,0
Clearfield,Brisbin Borough,Coroner (4 Year),,,Write-ins,0,0,0,0
Clearfield,Brisbin Borough,Magisterial District Judge,46-3-04,REP,JIM GLASS,77,73,4,0
Clearfield,Brisbin Borough,Magisterial District Judge,46-3-04,,Write-ins,1,0,1,0
Clearfield,Brisbin Borough,Borough Council (4 Year),Brisbin Borough,,Write-ins,10,8,2,0
Clearfield,Brisbin Borough,School Director At Large (4 Year),Moshannon Valley Area,DEM,CASSANDRA M KITKO,59,55,4,0
Clearfield,Brisbin Borough,School Director At Large (4 Year),Moshannon Valley Area,DEM,ZANE G HENSAL,50,46,4,0
Clearfield,Brisbin Borough,School Director At Large (4 Year),Moshannon Valley Area,DEM,NATHAN M DOTTS,55,51,4,0
Clearfield,Brisbin Borough,School Director At Large (4 Year),Moshannon Valley Area,DEM,ALBERT AJ ADAMS,53,49,4,0
Clearfield,Brisbin Borough,School Director At Large (4 Year),Moshannon Valley Area,DEM,RUTH L SAUPP,24,20,4,0
Clearfield,Brisbin Borough,School Director At Large (4 Year),Moshannon Valley Area,REP,LINDE MARIE COLLINGWOOD,42,38,4,0
Clearfield,Brisbin Borough,School Director At Large (4 Year),Moshannon Valley Area,,Write-ins,1,1,0,0
Clearfield,Brisbin Borough,Superior Court Retention Question #1,,,Yes,48,46,2,0
Clearfield,Brisbin Borough,Superior Court Retention Question #1,,,No,28,24,4,0
Clearfield,Brisbin Borough,Superior Court Retention Question #2,,,Yes,48,48,0,0
Clearfield,Brisbin Borough,Superior Court Retention Question #2,,,No,29,23,6,0
Clearfield,Brisbin Borough,Court of Common Pleas Retention Question,,,Yes,53,53,0,0
Clearfield,Brisbin Borough,Court of Common Pleas Retention Question,,,No,29,23,6,0
Clearfield,Burnside Borough,Registered Voters,,,,111,,,
Clearfield,Burnside Borough,Ballots Cast,,,,33,28,5,0
Clearfield,Burnside Borough,Ballots Cast - Blank,,,,0,0,0,0
Clearfield,Burnside Borough,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,8,5,3,0
Clearfield,Burnside Borough,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,25,23,2,0
Clearfield,Burnside Borough,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Clearfield,Burnside Borough,Judge of the Superior Court,,DEM,JILL BECK,11,9,2,0
Clearfield,Burnside Borough,Judge of the Superior Court,,DEM,TIMIKA LANE,4,3,1,0
Clearfield,Burnside Borough,Judge of the Superior Court,,REP,MARIA BATTISTA,21,17,4,0
Clearfield,Burnside Borough,Judge of the Superior Court,,REP,HARRY F SMAIL JR,15,12,3,0
Clearfield,Burnside Borough,Judge of the Superior Court,,,Write-ins,0,0,0,0
Clearfield,Burnside Borough,Judge of the Commonwealth Court,,DEM,MATT WOLF,6,5,1,0
Clearfield,Burnside Borough,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,27,23,4,0
Clearfield,Burnside Borough,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Clearfield,Burnside Borough,County Commissioner (4 Year),,DEM,DAVE GLASS,9,5,4,0
Clearfield,Burnside Borough,County Commissioner (4 Year),,DEM,DENNIS JAMES BIANCUZZO,6,5,1,0
Clearfield,Burnside Borough,County Commissioner (4 Year),,REP,TIM J WINTERS,11,10,1,0
Clearfield,Burnside Borough,County Commissioner (4 Year),,REP,JOHN A SOBEL,21,17,4,0
Clearfield,Burnside Borough,County Commissioner (4 Year),,,Write-ins,1,1,0,0
Clearfield,Burnside Borough,District Attorney (4 Year),,REP,RYAN P SAYERS,32,27,5,0
Clearfield,Burnside Borough,District Attorney (4 Year),,,Write-ins,0,0,0,0
Clearfield,Burnside Borough,Treasurer (4 Year),,REP,JAY S SIEGEL,28,23,5,0
Clearfield,Burnside Borough,Treasurer (4 Year),,,Write-ins,0,0,0,0
Clearfield,Burnside Borough,"Recorder of Deeds, Register of Wills and Clerk of the Orphans' Court",,DEM,GRAHAM HENRY GUTHRIE,8,6,2,0
Clearfield,Burnside Borough,"Recorder of Deeds, Register of Wills and Clerk of the Orphans' Court",,REP,HEATHER R OLSON-DESMETT,25,22,3,0
Clearfield,Burnside Borough,"Recorder of Deeds, Register of Wills and Clerk of the Orphans' Court",,,Write-ins,0,0,0,0
Clearfield,Burnside Borough,Coroner (4 Year),,REP,KIM SHAFFER SNYDER,29,24,5,0
Clearfield,Burnside Borough,Coroner (4 Year),,,Write-ins,0,0,0,0
Clearfield,Burnside Borough,Magisterial District Judge,46-3-04,REP,JIM GLASS,30,25,5,0
Clearfield,Burnside Borough,Magisterial District Judge,46-3-04,,Write-ins,0,0,0,0
Clearfield,Burnside Borough,Tax Collector (2 Year),Burnside Borough,,Write-ins,3,0,3,0
Clearfield,Burnside Borough,Borough Council (4 Year),Burnside Borough,,Write-ins,48,45,3,0
Clearfield,Burnside Borough,Borough Council (2 Year),Burnside Borough,,Write-ins,16,14,2,0
Clearfield,Burnside Borough,School Director At Large (4 Year),Purchase Line Area,DEM,SANDRA L FYOCK,22,17,5,0
Clearfield,Burnside Borough,School Director At Large (4 Year),Purchase Line Area,DEM,PAM GARDNER,23,18,5,0
Clearfield,Burnside Borough,School Director At Large (4 Year),Purchase Line Area,DEM,SCOTT A BEER,23,19,4,0
Clearfield,Burnside Borough,School Director At Large (4 Year),Purchase Line Area,DEM,JEFFREY S MOUNTAIN,17,13,4,0
Clearfield,Burnside Borough,School Director At Large (4 Year),Purchase Line Area,DEM,RAYMOND T KAUFFMAN,26,21,5,0
Clearfield,Burnside Borough,School Director At Large (4 Year),Purchase Line Area,,Write-ins,1,1,0,0
Clearfield,Burnside Borough,Superior Court Retention Question #1,,,Yes,25,21,4,0
Clearfield,Burnside Borough,Superior Court Retention Question #1,,,No,6,5,1,0
Clearfield,Burnside Borough,Superior Court Retention Question #2,,,Yes,26,21,5,0
Clearfield,Burnside Borough,Superior Court Retention Question #2,,,No,5,5,0,0
Clearfield,Burnside Borough,Court of Common Pleas Retention Question,,,Yes,30,25,5,0
Clearfield,Burnside Borough,Court of Common Pleas Retention Question,,,No,2,2,0,0
Clearfield,Chester Hill Borough,Registered Voters,,,,462,,,
Clearfield,Chester Hill Borough,Ballots Cast,,,,142,125,17,0
Clearfield,Chester Hill Borough,Ballots Cast - Blank,,,,0,0,0,0
Clearfield,Chester Hill Borough,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,52,39,13,0
Clearfield,Chester Hill Borough,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,89,85,4,0
Clearfield,Chester Hill Borough,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Clearfield,Chester Hill Borough,Judge of the Superior Court,,DEM,JILL BECK,54,42,12,0
Clearfield,Chester Hill Borough,Judge of the Superior Court,,DEM,TIMIKA LANE,39,28,11,0
Clearfield,Chester Hill Borough,Judge of the Superior Court,,REP,MARIA BATTISTA,74,70,4,0
Clearfield,Chester Hill Borough,Judge of the Superior Court,,REP,HARRY F SMAIL JR,63,59,4,0
Clearfield,Chester Hill Borough,Judge of the Superior Court,,,Write-ins,0,0,0,0
Clearfield,Chester Hill Borough,Judge of the Commonwealth Court,,DEM,MATT WOLF,55,42,13,0
Clearfield,Chester Hill Borough,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,84,80,4,0
Clearfield,Chester Hill Borough,Judge of the Commonwealth Court,,,Write-ins,2,2,0,0
Clearfield,Chester Hill Borough,County Commissioner (4 Year),,DEM,DAVE GLASS,55,43,12,0
