county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Adams,Abbottstown,Registered Voters,,,,593,,,
Adams,Abbottstown,Ballots Cast,,,,139,115,24,0
Adams,Abbottstown,Ballots Cast - Blank,,,,0,0,0,0
Adams,Abbottstown,Justice of the Supreme Court,,REP,CAROLYN CARLUCCIO,89,78,11,0
Adams,Abbottstown,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,48,35,13,0
Adams,Abbottstown,Justice of the Supreme Court,,,Write-ins,0,0,0,0
Adams,Abbottstown,Justice of the Supreme Court,,,Overvotes,0,0,0,0
Adams,Abbottstown,Justice of the Supreme Court,,,Undervotes,2,2,0,0
Adams,Abbottstown,Judge of the Superior Court,,REP,MARIA BATTISTA,87,77,10,0
Adams,Abbottstown,Judge of the Superior Court,,REP,HARRY F SMAIL JR,78,67,11,0
Adams,Abbottstown,Judge of the Superior Court,,DEM,JILL BECK,44,31,13,0
Adams,Abbottstown,Judge of the Superior Court,,DEM,TIMIKA LANE,33,22,11,0
Adams,Abbottstown,Judge of the Superior Court,,,Write-ins,0,0,0,0
Adams,Abbottstown,Judge of the Superior Court,,,Overvotes,0,0,0,0
Adams,Abbottstown,Judge of the Superior Court,,,Undervotes,36,33,3,0
Adams,Abbottstown,Judge of the Commonwealth Court,,REP,MEGAN MARTIN,94,82,12,0
Adams,Abbottstown,Judge of the Commonwealth Court,,DEM,MATT WOLF,44,32,12,0
Adams,Abbottstown,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Adams,Abbottstown,Judge of the Commonwealth Court,,,Overvotes,0,0,0,0
Adams,Abbottstown,Judge of the Commonwealth Court,,,Undervotes,1,1,0,0
Adams,Abbottstown,County Commissioner,,REP,RANDY PHIEL,84,73,11,0
Adams,Abbottstown,County Commissioner,,REP,JIM MARTIN,79,72,7,0
Adams,Abbottstown,County Commissioner,,DEM,MARTY QUALLY,41,28,13,0
Adams,Abbottstown,County Commissioner,,DEM,ROBERT ALBERT SMITH,39,27,12,0
Adams,Abbottstown,County Commissioner,,,Write-ins,0,0,0,0
Adams,Abbottstown,County Commissioner,,,Overvotes,2,2,0,0
Adams,Abbottstown,County Commissioner,,,Undervotes,33,28,5,0
Adams,Abbottstown,Prothonotary,,REP,BEVERLY BOYD,100,86,14,0
Adams,Abbottstown,Prothonotary,,,Write-ins,1,0,1,0
Adams,Abbottstown,Prothonotary,,,Overvotes,0,0,0,0
Adams,Abbottstown,Prothonotary,,,Undervotes,38,29,9,0
Adams,Abbottstown,Register and Recorder,,REP,KAREN HEFLIN,113,97,16,0
Adams,Abbottstown,Register and Recorder,,,Write-ins,0,0,0,0
Adams,Abbottstown,Register and Recorder,,,Overvotes,0,0,0,0
Adams,Abbottstown,Register and Recorder,,,Undervotes,26,18,8,0
Adams,Abbottstown,District Attorney,,REP,BRIAN SINNETT,110,95,15,0
Adams,Abbottstown,District Attorney,,,Write-ins,1,0,1,0
Adams,Abbottstown,District Attorney,,,Overvotes,0,0,0,0
Adams,Abbottstown,District Attorney,,,Undervotes,28,20,8,0
Adams,Abbottstown,Coroner,,REP,FRANCIS DUTROW,111,95,16,0
Adams,Abbottstown,Coroner,,,Write-ins,0,0,0,0
Adams,Abbottstown,Coroner,,,Overvotes,0,0,0,0
