county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Allegheny,Aleppo,Justice of the Supreme Court,,DEM,Debbie Kunselman,152,77,71,4
Allegheny,Aspinwall Dist 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,120,104,16,0
Allegheny,Aspinwall Dist 2,Justice of the Supreme Court,,DEM,Debbie Kunselman,82,62,20,0
Allegheny,Aspinwall Dist 3,Justice of the Supreme Court,,DEM,Debbie Kunselman,129,97,30,2
Allegheny,Avalon Ward 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,109,83,26,0
Allegheny,Avalon Ward 2 Dist 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,72,49,22,1
Allegheny,Avalon Ward 2 Dist 2,Justice of the Supreme Court,,DEM,Debbie Kunselman,56,32,24,0
Allegheny,Avalon Ward 3 Dist 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,34,21,13,0
Allegheny,Avalon Ward 3 Dist 2,Justice of the Supreme Court,,DEM,Debbie Kunselman,52,33,19,0
Allegheny,Avalon Ward 3 Dist 3,Justice of the Supreme Court,,DEM,Debbie Kunselman,64,36,27,1
Allegheny,Baldwin Br Dist 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,66,33,33,0
Allegheny,Baldwin Br Dist 2,Justice of the Supreme Court,,DEM,Debbie Kunselman,126,66,59,1
Allegheny,Baldwin Br Dist 3,Justice of the Supreme Court,,DEM,Debbie Kunselman,77,45,31,1
Allegheny,Baldwin Br Dist 4,Justice of the Supreme Court,,DEM,Debbie Kunselman,75,51,24,0
Allegheny,Baldwin Br Dist 5,Justice of the Supreme Court,,DEM,Debbie Kunselman,60,36,24,0
Allegheny,Baldwin Br Dist 6,Justice of the Supreme Court,,DEM,Debbie Kunselman,63,33,28,2
Allegheny,Baldwin Br Dist 7,Justice of the Supreme Court,,DEM,Debbie Kunselman,68,36,32,0
Allegheny,Baldwin Br Dist 8,Justice of the Supreme Court,,DEM,Debbie Kunselman,75,34,41,0
Allegheny,Baldwin Br Dist 9,Justice of the Supreme Court,,DEM,Debbie Kunselman,83,30,52,1
Allegheny,Baldwin Br Dist 10,Justice of the Supreme Court,,DEM,Debbie Kunselman,46,25,21,0
Allegheny,Baldwin Br Dist 11,Justice of the Supreme Court,,DEM,Debbie Kunselman,101,53,48,0
Allegheny,Baldwin Br Dist 12,Justice of the Supreme Court,,DEM,Debbie Kunselman,72,41,31,0
Allegheny,Baldwin Br Dist 13,Justice of the Supreme Court,,DEM,Debbie Kunselman,86,52,34,0
Allegheny,Baldwin Br Dist 14,Justice of the Supreme Court,,DEM,Debbie Kunselman,68,47,20,1
Allegheny,Baldwin Br Dist 15,Justice of the Supreme Court,,DEM,Debbie Kunselman,85,35,50,0
Allegheny,Baldwin Br Dist 16,Justice of the Supreme Court,,DEM,Debbie Kunselman,97,65,32,0
Allegheny,Baldwin Br Dist 17,Justice of the Supreme Court,,DEM,Debbie Kunselman,69,38,31,0
Allegheny,Baldwin Br Dist 18,Justice of the Supreme Court,,DEM,Debbie Kunselman,116,59,57,0
Allegheny,Baldwin Tp Dist 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,78,53,25,0
Allegheny,Baldwin Tp Dist 2,Justice of the Supreme Court,,DEM,Debbie Kunselman,70,44,26,0
Allegheny,Bell Acres,Justice of the Supreme Court,,DEM,Debbie Kunselman,119,73,46,0
Allegheny,Bellevue Ward 1 Dist 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,86,47,39,0
Allegheny,Bellevue Ward 1 Dist 2,Justice of the Supreme Court,,DEM,Debbie Kunselman,98,59,39,0
Allegheny,Bellevue Ward 2 Dist 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,85,58,25,2
Allegheny,Bellevue Ward 2 Dist 2,Justice of the Supreme Court,,DEM,Debbie Kunselman,101,68,33,0
Allegheny,Bellevue Ward 3 Dist 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,80,47,33,0
Allegheny,Bellevue Ward 3 Dist 2,Justice of the Supreme Court,,DEM,Debbie Kunselman,97,60,36,1
Allegheny,Ben Avon Dist 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,67,46,21,0
Allegheny,Ben Avon Dist 2,Justice of the Supreme Court,,DEM,Debbie Kunselman,117,72,45,0
Allegheny,Ben Avon Ht,Justice of the Supreme Court,,DEM,Debbie Kunselman,44,33,10,1
Allegheny,Bethel Park Ward 1 Dist 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,71,38,33,0
Allegheny,Bethel Park Ward 1 Dist 2,Justice of the Supreme Court,,DEM,Debbie Kunselman,73,47,26,0
