county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Greene,Aleppo Voting Precinct,Ballots Cast,,,,110,,,
Greene,Aleppo Voting Precinct,Ballots Cast - Blank,,,,1,,,
Greene,Aleppo Voting Precinct,Justice of the Supreme Court,,DEM,Daniel Mccaffery,32,,,
Greene,Aleppo Voting Precinct,Justice of the Supreme Court,,REP,Carolyn Carluccio,70,,,
Greene,Aleppo Voting Precinct,Justice of the Supreme Court,,,Write-ins,2,,,
Greene,Aleppo Voting Precinct,Judge of the Superior Court,,DEM,Jill Beck,28,,,
Greene,Aleppo Voting Precinct,Judge of the Superior Court,,DEM,Timika Lane,21,,,
Greene,Aleppo Voting Precinct,Judge of the Superior Court,,REP,Maria Battista,62,,,
Greene,Aleppo Voting Precinct,Judge of the Superior Court,,REP,"Harry F. Smail, Jr",64,,,
Greene,Aleppo Voting Precinct,Judge of the Superior Court,,,Write-ins,4,,,
Greene,Aleppo Voting Precinct,Judge of the Commonwealth Court,,DEM,Matt Wolf,26,,,
Greene,Aleppo Voting Precinct,Judge of the Commonwealth Court,,REP,Megan Martin,75,,,
Greene,Aleppo Voting Precinct,Judge of the Commonwealth Court,,,Write-ins,1,,,
Greene,Aleppo Voting Precinct,County Commissioner,,DEM,Blair Zimmerman,32,,,
Greene,Aleppo Voting Precinct,County Commissioner,,DEM,Christine Chris Bailey,23,,,
Greene,Aleppo Voting Precinct,County Commissioner,,REP,Betsy Rohanna Mcclure,61,,,
Greene,Aleppo Voting Precinct,County Commissioner,,REP,Jared Edgreen,64,,,
Greene,Aleppo Voting Precinct,County Commissioner,,,Write-ins,7,,,
Greene,Aleppo Voting Precinct,Clerk of Courts,,D/R,Crystal Walters,84,,,
Greene,Aleppo Voting Precinct,Clerk of Courts,,,Write-ins,3,,,
Greene,Aleppo Voting Precinct,County Controller,,D/R,Ami Cree,92,,,
Greene,Aleppo Voting Precinct,County Controller,,,Write-ins,1,,,
Greene,Aleppo Voting Precinct,District Attorney,,D/R,Brianna Vanata,86,,,
Greene,Aleppo Voting Precinct,District Attorney,,,Write-ins,3,,,
Greene,Aleppo Voting Precinct,Magisterial District Judge,13-3-01,D/R,David Balint,90,,,
Greene,Aleppo Voting Precinct,Magisterial District Judge,13-3-01,,Write-ins,1,,,
Greene,Aleppo Voting Precinct,Prothonotary,,DEM,Paul Ondash,28,,,
Greene,Aleppo Voting Precinct,Prothonotary,,REP,Jennifer Maas,70,,,
Greene,Aleppo Voting Precinct,Prothonotary,,,Write-ins,1,,,
Greene,Aleppo Voting Precinct,Register & Recorder,,DEM,Donna J. Tharp,47,,,
Greene,Aleppo Voting Precinct,Register & Recorder,,REP,Tammy Brookover,59,,,
Greene,Aleppo Voting Precinct,Register & Recorder,,,Write-ins,1,,,
Greene,Aleppo Voting Precinct,County Treasurer,,D/R,Jeannie High Grimes,91,,,
Greene,Aleppo Voting Precinct,County Treasurer,,,Write-ins,1,,,
Greene,Aleppo Voting Precinct,Township Supervisor (6 Year),Aleppo,DEM,David Logan,76,,,
Greene,Aleppo Voting Precinct,Township Supervisor (6 Year),Aleppo,,Write-ins,12,,,
Greene,Aleppo Voting Precinct,Auditor (6 Year),Aleppo,,Write-ins,9,,,
Greene,Aleppo Voting Precinct,Auditor (4 Year),Aleppo,,Write-ins,9,,,
Greene,Aleppo Voting Precinct,Constable,Aleppo,,Write-ins,11,,,
Greene,Aleppo Voting Precinct,School Director (2 Year),West Greene,D/R,Randal C. Kennedy,83,,,
Greene,Aleppo Voting Precinct,School Director (2 Year),West Greene,,Write-ins,1,,,
Greene,Aleppo Voting Precinct,School Director (4 Year),West Greene 2,D/R,Randal C. Kennedy,73,,,
Greene,Aleppo Voting Precinct,School Director (4 Year),West Greene 2,,Write-ins,1,,,
Greene,Aleppo Voting Precinct,School Director At Large,West Greene,D/R,Chad Scott,78,,,
Greene,Aleppo Voting Precinct,School Director At Large,West Greene,,Write-ins,2,,,
Greene,Aleppo Voting Precinct,School Director At Large,West Greene,D/R,Crystal M. Frye,43,,,
Greene,Aleppo Voting Precinct,School Director At Large,West Greene,D/R,Marie Lynn Gillispie,50,,,
Greene,Aleppo Voting Precinct,Superior Court Retention Election Question (Jack Panella),,,Yes,46,,,
Greene,Aleppo Voting Precinct,Superior Court Retention Election Question (Jack Panella),,,No,46,,,
Greene,Aleppo Voting Precinct,Superior Court Retention Election Question (Victor P Stabile),,,Yes,56,,,
Greene,Aleppo Voting Precinct,Superior Court Retention Election Question (Victor P Stabile),,,No,38,,,
Greene,Gray Voting Precinct,Ballots Cast,,,,37,,,
Greene,Gray Voting Precinct,Ballots Cast - Blank,,,,0,,,
Greene,Gray Voting Precinct,Justice of the Supreme Court,,DEM,Daniel Mccaffery,10,,,
Greene,Gray Voting Precinct,Justice of the Supreme Court,,REP,Carolyn Carluccio,25,,,
Greene,Gray Voting Precinct,Justice of the Supreme Court,,,Write-ins,0,,,
