county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Mercer,CLARK BORO,Registered Voters,,,,409,,,
Mercer,CLARK BORO,Ballots Cast,,,,109,86,23,0
Mercer,CLARK BORO,Ballots Cast - Blank,,,,0,0,0,0
Mercer,CLARK BORO,Justice of the Supreme Court,,DEM,DANIEL MCCAFFERY,10,8,2,0
Mercer,CLARK BORO,Justice of the Supreme Court,,DEM,DEBBIE KUNSELMAN,36,20,16,0
Mercer,CLARK BORO,Justice of the Supreme Court,,DEM,Write-ins,0,0,0,0
Mercer,CLARK BORO,Justice of the Supreme Court,,DEM,Overvotes,0,0,0,0
Mercer,CLARK BORO,Justice of the Supreme Court,,DEM,Undervotes,7,7,0,0
Mercer,CLARK BORO,Judge of the Superior Court,,DEM,PAT DUGAN,10,5,5,0
Mercer,CLARK BORO,Judge of the Superior Court,,DEM,TIMIKA LANE,10,5,5,0
Mercer,CLARK BORO,Judge of the Superior Court,,DEM,JILL BECK,45,27,18,0
Mercer,CLARK BORO,Judge of the Superior Court,,DEM,Write-ins,0,0,0,0
Mercer,CLARK BORO,Judge of the Superior Court,,DEM,Overvotes,0,0,0,0
Mercer,CLARK BORO,Judge of the Superior Court,,DEM,Undervotes,41,33,8,0
Mercer,CLARK BORO,Judge of the Commonwealth Court,,DEM,MATT WOLF,5,4,1,0
Mercer,CLARK BORO,Judge of the Commonwealth Court,,DEM,BRYAN NEFT,38,21,17,0
Mercer,CLARK BORO,Judge of the Commonwealth Court,,DEM,Write-ins,0,0,0,0
Mercer,CLARK BORO,Judge of the Commonwealth Court,,DEM,Overvotes,0,0,0,0
Mercer,CLARK BORO,Judge of the Commonwealth Court,,DEM,Undervotes,10,10,0,0
Mercer,CLARK BORO,County Commissioner,,DEM,TIMOTHY M MCGONIGLE,46,29,17,0
Mercer,CLARK BORO,County Commissioner,,DEM,JIM MCLUSKY,28,14,14,0
Mercer,CLARK BORO,County Commissioner,,DEM,Write-ins,2,2,0,0
Mercer,CLARK BORO,County Commissioner,,DEM,Overvotes,0,0,0,0
Mercer,CLARK BORO,County Commissioner,,DEM,Undervotes,30,25,5,0
Mercer,CLARK BORO,Clerk of Courts,,DEM,Write-ins,1,1,0,0
Mercer,CLARK BORO,Clerk of Courts,,DEM,Overvotes,0,0,0,0
Mercer,CLARK BORO,Clerk of Courts,,DEM,Undervotes,52,34,18,0
