county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Chester,Atglen,Registered Voters,,,,846,,,
Chester,Atglen,Ballots Cast,,,,326,286,38,2
Chester,Atglen,Ballots Cast - Blank,,,,0,0,0,0
Chester,Atglen,Justice of the Supreme Court,,DEM,Daniel McCaffery,139,109,28,2
Chester,Atglen,Justice of the Supreme Court,,REP,Carolyn Carluccio,176,169,7,0
Chester,Atglen,Justice of the Supreme Court,,,Write-ins,1,1,0,0
Chester,Atglen,Judge of the Superior Court,,DEM,Jill Beck,134,106,26,2
Chester,Atglen,Judge of the Superior Court,,DEM,Timika Lane,115,88,25,2
Chester,Atglen,Judge of the Superior Court,,REP,Maria Battista,180,171,9,0
Chester,Atglen,Judge of the Superior Court,,REP,Harry F. Smail Jr.,164,158,6,0
Chester,Atglen,Judge of the Superior Court,,,Write-ins,0,0,0,0
Chester,Atglen,Judge of the Commonwealth Court,,DEM,Matt Wolf,139,108,29,2
Chester,Atglen,Judge of the Commonwealth Court,,REP,Megan Martin,181,173,8,0
Chester,Atglen,Judge of the Commonwealth Court,,,Write-ins,0,0,0,0
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Sarah B. Black,132,102,28,2
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Deb Ryan,131,102,27,2
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Fredda D. Maddox,113,87,24,2
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Nicole Forzato,113,86,26,1
Chester,Atglen,Judge of the Court of Common Pleas,,DEM,Thomas McCabe,119,92,25,2
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Lou Mincarelli,173,163,9,1
Chester,Atglen,Judge of the Court of Common Pleas,,REP,PJ Redmond,163,156,7,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Andy Rongaus,159,152,7,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Don Kohler,169,160,9,0
Chester,Atglen,Judge of the Court of Common Pleas,,REP,Dave Black,163,156,7,0
Chester,Atglen,Judge of the Court of Common Pleas,,,Write-ins,1,1,0,0
Chester,Atglen,County Commissioner,,DEM,Josh Maxwell,138,107,29,2
Chester,Atglen,County Commissioner,,DEM,Marian Moskowitz,125,96,27,2
Chester,Atglen,County Commissioner,,REP,David C. Sommers,164,157,7,0
