county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Union,Buffalo 1,Justice of the Supreme Court,,DEM,Daniel McCaffery,43,,,
Union,Buffalo 1,Justice of the Supreme Court,,DEM,Debbie Kunselman,61,,,
Union,Buffalo 1,Justice of the Supreme Court,,DEM,Write-ins,0,,,
Union,Buffalo 1,Judge of the Superior Court,,DEM,Pat Dugan,46,,,
Union,Buffalo 1,Judge of the Superior Court,,DEM,Timika Lane,62,,,
Union,Buffalo 1,Judge of the Superior Court,,DEM,Jill Beck,76,,,
Union,Buffalo 1,Judge of the Superior Court,,DEM,Write-ins,0,,,
Union,Buffalo 1,Judge of the Commonwealth Court,,DEM,Matt Wolf,60,,,
Union,Buffalo 1,Judge of the Commonwealth Court,,DEM,Bryan Neft,41,,,
Union,Buffalo 1,Judge of the Commonwealth Court,,DEM,Write-ins,0,,,
Union,Buffalo 1,Judge of the Court of Common Pleas,,DEM,Mike Piecuch,93,,,
Union,Buffalo 1,Judge of the Court of Common Pleas,,DEM,Write-ins,1,,,
Union,Buffalo 1,Township Supervisor (6 Year),Buffalo Township,DEM,Write-ins,16,,,
Union,Buffalo 1,Township Supervisor (4 Year Unexpired),Buffalo Township,DEM,Write-ins,20,,,
Union,Buffalo 1,Township Auditor (6 Year),Buffalo Township,DEM,Write-ins,4,,,
Union,Buffalo 1,Township Auditor (4 Year Unexpired),Buffalo Township,DEM,Write-ins,3,,,
Union,Buffalo 1,School Director,Mifflinburg Area School District Region 1,DEM,Janell Weaver,94,,,
Union,Buffalo 1,School Director,Mifflinburg Area School District Region 1,DEM,Write-ins,4,,,
Union,Buffalo 1,Register and Recorder,,REP,Lisa A. Seward,346,,,
Union,Buffalo 1,Register and Recorder,,REP,Write-ins,1,,,
Union,Buffalo 1,District Attorney,,REP,Robyn Zenzinger,245,,,
Union,Buffalo 1,District Attorney,,REP,Brian L. Kerstetter,126,,,
Union,Buffalo 1,District Attorney,,REP,Write-ins,0,,,
Union,Buffalo 1,County Treasurer,,REP,Diane K. Reigle,354,,,
Union,Buffalo 1,County Treasurer,,REP,Write-ins,0,,,
Union,Buffalo 1,County Auditor,,REP,Carol Manbeck,321,,,
Union,Buffalo 1,County Auditor,,REP,Donna Kahley Gemberling,230,,,
Union,Buffalo 1,County Auditor,,REP,Write-ins,0,,,
Union,Buffalo 1,Magisterial District Judge,17-3-02,REP,Jeffrey L. Mensch,350,,,
Union,Buffalo 1,Magisterial District Judge,17-3-02,REP,Write-ins,0,,,
Union,Buffalo 1,County Commissioner,,DEM,Stacy Richards,99,,,
Union,Buffalo 1,County Commissioner,,DEM,Write-ins,57,,,
Union,Buffalo 1,Register and Recorder,,DEM,Write-ins,4,,,
Union,Buffalo 1,District Attorney,,DEM,Write-ins,12,,,
Union,Buffalo 1,County Treasurer,,DEM,Write-ins,3,,,
Union,Buffalo 1,County Auditor,,DEM,Robert M. Sundin,95,,,
Union,Buffalo 1,County Auditor,,DEM,Write-ins,2,,,
Union,Buffalo 1,Magisterial District Judge,17-3-02,DEM,Jeffrey L. Mensch,101,,,
Union,Buffalo 1,Magisterial District Judge,17-3-02,DEM,Write-ins,0,,,
Union,Buffalo 1,Justice of the Supreme Court,,REP,Patricia A. McCullough,203,,,
Union,Buffalo 1,Justice of the Supreme Court,,REP,Carolyn Carluccio,132,,,
Union,Buffalo 1,Justice of the Supreme Court,,REP,Write-ins,0,,,
Union,Buffalo 1,Judge of the Superior Court,,REP,Maria Battista,256,,,
Union,Buffalo 1,Judge of the Superior Court,,REP,"Harry F. Smail, Jr.",221,,,
Union,Buffalo 1,Judge of the Superior Court,,REP,Write-ins,0,,,
Union,Buffalo 1,Judge of the Commonwealth Court,,REP,Josh Prince,103,,,
Union,Buffalo 1,Judge of the Commonwealth Court,,REP,Megan Martin,220,,,
Union,Buffalo 1,Judge of the Commonwealth Court,,REP,Write-ins,0,,,
Union,Buffalo 1,Judge of the Court of Common Pleas,,REP,Mike Piecuch,324,,,
Union,Buffalo 1,Judge of the Court of Common Pleas,,REP,Write-ins,0,,,
Union,Buffalo 1,County Commissioner,,REP,Jeff Reber,294,,,
Union,Buffalo 1,County Commissioner,,REP,Preston Boop,298,,,
Union,Buffalo 1,County Commissioner,,REP,Write-ins,5,,,
Union,Buffalo 1,Township Supervisor (6 Year),Buffalo Township,REP,Glenn Troup,289,,,
